   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_427.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.590825, 0, 0.000122311, 5.80073e-06, 1.41421, -0.000122311, 5.80073e-06, 5.81016e-06, 5.80798e-06, 1.2916e-05, 5.90377e-06, 5.84348e-06, 6.27705e-06, 1.25498e-05, 6.36403e-06, 3.26012e-05, 2.47592e-05, 8.76515e-06, 2.78172e-05, 6.4532e-06, 5.82963e-06, 6.09886e-06, 5.81578e-06, 7.46429e-06, 5.80078e-06, 3.24792e-05, 5.80073e-06, 7.16828e-06
0.598696, 0, 0.000207016, 1.01812e-05, 1.41421, -0.000207016, 1.01812e-05, 1.01977e-05, 1.01939e-05, 2.26828e-05, 1.03622e-05, 1.02563e-05, 1.10181e-05, 2.20394e-05, 1.11709e-05, 6.15627e-05, 4.34914e-05, 1.53897e-05, 4.88645e-05, 1.13276e-05, 1.02319e-05, 1.06079e-05, 1.02084e-05, 1.25128e-05, 1.01813e-05, 4.55746e-05, 1.01812e-05, 1.2584e-05
0.606566, 0, 0.000350724, 1.75242e-05, 1.41421, -0.000350724, 1.75242e-05, 1.75527e-05, 1.75461e-05, 3.90661e-05, 1.78361e-05, 1.76536e-05, 1.89663e-05, 3.79574e-05, 1.92296e-05, 0.000114431, 7.49221e-05, 2.64992e-05, 8.41805e-05, 1.94996e-05, 1.76117e-05, 1.81315e-05, 1.75725e-05, 2.07746e-05, 1.75243e-05, 6.50634e-05, 1.75242e-05, 2.16645e-05
0.614436, 0, 0.000591955, 2.95842e-05, 1.41421, -0.000591955, 2.95842e-05, 2.96325e-05, 2.96213e-05, 6.59926e-05, 3.01115e-05, 2.9803e-05, 3.20215e-05, 6.41189e-05, 3.24666e-05, 0.000209348, 0.000126593, 4.4753e-05, 0.000142241, 3.29229e-05, 2.97321e-05, 3.04438e-05, 2.96685e-05, 3.4094e-05, 2.95845e-05, 9.43237e-05, 2.95842e-05, 3.65819e-05
0.622307, 0, 0.000991863, 4.89912e-05, 1.41421, -0.000991863, 4.89912e-05, 4.90711e-05, 4.90527e-05, 0.000109354, 4.98653e-05, 4.93539e-05, 5.30321e-05, 0.000106248, 5.37699e-05, 0.000376901, 0.000209827, 7.41402e-05, 0.000235771, 5.45264e-05, 4.92363e-05, 5.02014e-05, 4.91353e-05, 5.52224e-05, 4.89916e-05, 0.000138402, 4.89912e-05, 6.0593e-05
0.630177, 0, 0.00164582, 7.95928e-05, 1.41421, -0.00164582, 7.95928e-05, 7.97229e-05, 7.96929e-05, 0.000177781, 8.10147e-05, 8.01828e-05, 8.61658e-05, 0.000172728, 8.73661e-05, 0.000667663, 0.000341213, 0.000120501, 0.000383414, 8.85966e-05, 7.99915e-05, 8.12884e-05, 7.98348e-05, 8.81721e-05, 7.95935e-05, 0.000204698, 7.95928e-05, 9.84646e-05
0.638047, 0, 0.00269981, 0.000126878, 1.41421, -0.00269981, 0.000126878, 0.000127085, 0.000127037, 0.000283597, 0.000129147, 0.000127819, 0.000137369, 0.000275531, 0.000139285, 0.00116354, 0.000544451, 0.000192171, 0.000611808, 0.000141248, 0.000127514, 0.000129242, 0.000127277, 0.000138654, 0.000126879, 0.000303834, 0.000126878, 0.000156999
0.645918, 0, 0.00437325, 0.000198481, 1.41421, -0.00437325, 0.000198481, 0.000198806, 0.000198731, 0.000443966, 0.000202036, 0.000199956, 0.000214914, 0.000431332, 0.000217915, 0.00199448, 0.000852568, 0.000300757, 0.000958077, 0.000220991, 0.000199478, 0.000201765, 0.000199127, 0.000214602, 0.000198483, 0.000450741, 0.000198481, 0.000245664
0.653788, 0, 0.00698958, 0.000304746, 1.41421, -0.00698958, 0.000304746, 0.000305246, 0.000305131, 0.000682173, 0.000310212, 0.000307014, 0.000330012, 0.000662749, 0.000334626, 0.00336218, 0.00131039, 0.000461993, 0.0014726, 0.000339355, 0.000306279, 0.00030929, 0.000305775, 0.000326761, 0.000304749, 0.000665928, 0.000304746, 0.000377289
0.661658, 0, 0.0110166, 0.000459323, 1.41421, -0.0110166, 0.000459323, 0.000460078, 0.000459903, 0.00102898, 0.000467572, 0.000462746, 0.000497458, 0.000999668, 0.000504421, 0.00557299, 0.00197717, 0.00069666, 0.00222201, 0.000511559, 0.000461637, 0.000465585, 0.000460931, 0.000489308, 0.000459327, 0.00097693, 0.000459323, 0.000568815
0.669529, 0, 0.0171174, 0.000679718, 1.41421, -0.0171174, 0.000679718, 0.000680836, 0.000680578, 0.00152393, 0.000691942, 0.00068479, 0.000736231, 0.00148048, 0.000746551, 0.00908142, 0.00292908, 0.00103144, 0.00329193, 0.000757127, 0.000683147, 0.00068832, 0.000682189, 0.00072044, 0.000679723, 0.00141987, 0.000679718, 0.000841981
0.677399, 0, 0.0262126, 0.000987758, 1.41421, -0.0262126, 0.000987758, 0.000989386, 0.00098901, 0.00221636, 0.00100555, 0.00099514, 0.00107, 0.00215313, 0.00108502, 0.0145463, 0.00426131, 0.00149963, 0.00478938, 0.00110041, 0.00099275, 0.000999536, 0.000991491, 0.00104287, 0.000987767, 0.00204102, 0.000987758, 0.00122391
0.685269, 0, 0.0395534, 0.00140982, 1.41421, -0.0395534, 0.00140982, 0.00141215, 0.00141161, 0.00316604, 0.00143526, 0.00142038, 0.00152739, 0.00307566, 0.00154886, 0.0228993, 0.00608917, 0.00214151, 0.00684404, 0.00157085, 0.00141696, 0.0014259, 0.00141537, 0.00148408, 0.00140984, 0.00289831, 0.00140982, 0.0017474
0.69314, 0, 0.0588026, 0.0019768, 1.41421, -0.0588026, 0.0019768, 0.00198007, 0.00197931, 0.00444307, 0.00201251, 0.00199162, 0.0021419, 0.00431615, 0.00217205, 0.0354247, 0.00854803, 0.00300432, 0.00960812, 0.00220292, 0.00198682, 0.00199865, 0.0019849, 0.00207631, 0.00197681, 0.00406264, 0.0019768, 0.00245088
0.70101, 0, 0.0861169, 0.00272355, 1.41421, -0.0861169, 0.00272355, 0.00272806, 0.00272702, 0.00612677, 0.00277283, 0.002744, 0.00295137, 0.00595162, 0.00299297, 0.0538455, 0.0117912, 0.00414142, 0.013254, 0.00303556, 0.00273739, 0.00275316, 0.00273519, 0.00285604, 0.00272357, 0.00561892, 0.00272355, 0.00337777
0.70888, 0, 0.124225, 0.00368796, 1.41421, -0.124225, 0.00368796, 0.00369407, 0.00369266, 0.00830349, 0.00375479, 0.00371569, 0.00399693, 0.00806596, 0.00405335, 0.0804101, 0.0159856, 0.00561092, 0.0179697, 0.00411108, 0.00370674, 0.00372791, 0.00370444, 0.00386298, 0.00368799, 0.0076669, 0.00368796, 0.0045753
0.716751, 2, 0.176486, 0.00490932, 2, 1.82351, 0.00490932, 0.00491748, 0.00491559, 0.0110631, 0.00499844, 0.0049463, 0.00532127, 0.0107464, 0.0053965, 0.117963, 0.0213053, 0.00747316, 0.0239507, 0.0054734, 0.00493439, 0.00496298, 0.0049323, 0.00513846, 0.00490937, 0.0103219, 0.00490932, 0.00609253
0.724621, 0, 0.24691, 0.0064263, 1.41421, -0.24691, 0.0064263, 0.00643699, 0.00643452, 0.0144942, 0.00654313, 0.00647477, 0.00696638, 0.014079, 0.00706501, 0.169992, 0.027922, 0.0097876, 0.0313905, 0.00716572, 0.00645921, 0.00649801, 0.00645783, 0.00672325, 0.00642635, 0.0137157, 0.0064263, 0.00797778
0.732491, 0, 0.340131, 0.00827424, 1.41421, -0.340131, 0.00827424, 0.00828802, 0.00828484, 0.0186781, 0.00842489, 0.00833675, 0.0089707, 0.0181426, 0.00909788, 0.240616, 0.0359934, 0.0126088, 0.0404665, 0.00922755, 0.00831676, 0.00836954, 0.0083169, 0.00865475, 0.00827431, 0.0179978, 0.00827424, 0.0102754
0.740362, 0, 0.461301, 0.0104824, 1.41421, -0.461301, 0.0104824, 0.0104999, 0.0104959, 0.0236824, 0.0106736, 0.0105617, 0.0113661, 0.0230031, 0.0115274, 0.334514, 0.0456508, 0.0159819, 0.0513267, 0.0116916, 0.0105365, 0.0106083, 0.0105394, 0.010964, 0.0104825, 0.0233388, 0.0104824, 0.0130223
0.748232, 0, 0.615894, 0.0130709, 1.41421, -0.615894, 0.0130709, 0.0130928, 0.0130877, 0.0295539, 0.0133096, 0.01317, 0.0141744, 0.0287056, 0.0143759, 0.456752, 0.0569852, 0.0199382, 0.0640737, 0.0145803, 0.0131388, 0.0132361, 0.013146, 0.0136726, 0.0130711, 0.0299342, 0.0130709, 0.016244
0.756102, 4, 0.809409, 0.0160482, 2.44949, 3.19059, 0.0160482, 0.0160751, 0.0160689, 0.0363124, 0.0163417, 0.01617, 0.0174048, 0.0352695, 0.0176525, 0.612508, 0.0700349, 0.0244908, 0.0787509, 0.0179029, 0.016132, 0.0162635, 0.0161459, 0.0167895, 0.0160484, 0.0380122, 0.0160482, 0.0199517
0.763973, 2, 1.04696, 0.0194086, 2, 0.953043, 0.0194086, 0.0194411, 0.0194336, 0.0439449, 0.0197639, 0.019556, 0.0210511, 0.0426821, 0.0213511, 0.806675, 0.0847747, 0.0296311, 0.0953304, 0.0216528, 0.0195108, 0.0196872, 0.0195345, 0.0203086, 0.0194088, 0.0478433, 0.0194086, 0.0241393
0.771843, 0, 1.33277, 0.0231313, 1.41421, -1.33277, 0.0231313, 0.02317, 0.0231611, 0.0524031, 0.0235551, 0.0233071, 0.0250908, 0.0508966, 0.0254486, 1.04337, 0.10111, 0.0353267, 0.113706, 0.0258061, 0.0232545, 0.0234892, 0.0232922, 0.0242076, 0.0231315, 0.0597532, 0.0231313, 0.0287822
0.779713, 0, 1.66961, 0.0271798, 1.41421, -1.66961, 0.0271798, 0.0272254, 0.0272149, 0.0616017, 0.0276783, 0.0273867, 0.0294841, 0.0598302, 0.0299049, 1.32535, 0.118874, 0.041521, 0.13369, 0.0303215, 0.0273268, 0.0276366, 0.0273844, 0.0284473, 0.0271801, 0.0741369, 0.0271798, 0.0338368
0.787584, 2, 2.05823, 0.0315036, 2, -0.0582271, 0.0315036, 0.0315565, 0.0315443, 0.0714211, 0.0320817, 0.0317435, 0.0341758, 0.0693668, 0.0346638, 1.6534, 0.13783, 0.0481344, 0.155019, 0.0351411, 0.0316774, 0.0320826, 0.0317629, 0.0329725, 0.0315039, 0.0914735, 0.0315036, 0.0392423
0.795454, 2, 2.49674, 0.0360397, 2, -0.496738, 0.0360397, 0.0361002, 0.0360862, 0.0817113, 0.0367011, 0.0363141, 0.0390971, 0.0793609, 0.0396554, 2.02576, 0.157684, 0.0550678, 0.17736, 0.0401927, 0.0362437, 0.0367692, 0.0363686, 0.0377147, 0.03604, 0.112336, 0.0360397, 0.0449238
0.803324, 2, 2.98026, 0.0407164, 2, -0.98026, 0.0407164, 0.0407847, 0.0407689, 0.0923005, 0.0414634, 0.0410263, 0.0441696, 0.0896457, 0.0448001, 2.43765, 0.178096, 0.0622078, 0.200331, 0.0453941, 0.0409548, 0.0416308, 0.041136, 0.0425955, 0.0407167, 0.137399, 0.0407164, 0.0507968
0.811195, 0, 3.50062, 0.0454572, 1.41421, -3.50062, 0.0454572, 0.0455334, 0.0455158, 0.103003, 0.0462905, 0.0458029, 0.0493095, 0.100042, 0.0500129, 2.88098, 0.198697, 0.0694324, 0.22352, 0.0506568, 0.0457355, 0.0465986, 0.045998, 0.0475306, 0.0454576, 0.167425, 0.0454572, 0.0567732
0.819065, 4, 4.0464, 0.0501857, 2.44949, -0.0463982, 0.0501857, 0.0502698, 0.0502504, 0.113632, 0.0511045, 0.0505669, 0.054433, 0.110366, 0.0552086, 3.34432, 0.219115, 0.076619, 0.246504, 0.0558918, 0.050511, 0.0516058, 0.0508927, 0.052436, 0.0501862, 0.203249, 0.0501857, 0.062768
0.826935, 2, 4.60319, 0.0548298, 2, -2.60319, 0.0548298, 0.0549214, 0.0549002, 0.124006, 0.0558315, 0.0552454, 0.0594606, 0.120446, 0.0603062, 3.81324, 0.238988, 0.0836506, 0.26888, 0.0610143, 0.0552116, 0.0565927, 0.0557697, 0.0572316, 0.0548302, 0.245729, 0.0548298, 0.0687055
0.834806, 0, 5.15428, 0.0593256, 1.41421, -5.15428, 0.0593256, 0.0594245, 0.0594017, 0.133965, 0.0604065, 0.0597741, 0.0643222, 0.130124, 0.0652346, 4.2709, 0.257991, 0.0904226, 0.290281, 0.0659482, 0.0597769, 0.0615115, 0.0605979, 0.0618469, 0.0593261, 0.295686, 0.0593256, 0.0745265
0.842676, 8, 5.68152, 0.063621, 3.16228, 2.31848, 0.063621, 0.0637267, 0.0637023, 0.143373, 0.0647759, 0.0641002, 0.0689599, 0.139269, 0.0699348, 4.69904, 0.275849, 0.0968481, 0.310396, 0.0706298, 0.0641592, 0.0663299, 0.065372, 0.0662244, 0.0636216, 0.353815, 0.063621, 0.0801938
0.850546, 6, 6.16647, 0.0676774, 2.82843, -0.16647, 0.0676774, 0.0677893, 0.0677634, 0.152126, 0.0689003, 0.0681848, 0.0733307, 0.14778, 0.074363, 5.07914, 0.292348, 0.102861, 0.328986, 0.0750105, 0.0683257, 0.0710341, 0.0701199, 0.0703218, 0.067678, 0.420584, 0.0676774, 0.0856971
0.858417, 2, 6.59167, 0.0714704, 2, -4.59167, 0.0714704, 0.0715879, 0.0715607, 0.160155, 0.0727546, 0.0720032, 0.0774072, 0.155591, 0.0784913, 5.39379, 0.307343, 0.108419, 0.345886, 0.0790576, 0.0722592, 0.0756293, 0.0749082, 0.0741131, 0.071471, 0.49612, 0.0714704, 0.0910575
0.866287, 0, 6.9419, 0.0749895, 1.41421, -6.9419, 0.0749895, 0.075112, 0.0750837, 0.167425, 0.076328, 0.0755449, 0.0811774, 0.162668, 0.0823074, 5.62807, 0.320759, 0.113501, 0.36101, 0.0827542, 0.0759581, 0.0801397, 0.0798476, 0.0775887, 0.0749901, 0.580099, 0.0749895, 0.0963307
0.874157, 6, 7.20526, 0.0782365, 2.82843, -1.20526, 0.0782365, 0.0783633, 0.078334, 0.173933, 0.0796223, 0.0788115, 0.0846427, 0.169008, 0.0858125, 5.77071, 0.332585, 0.118106, 0.374346, 0.0860978, 0.0794344, 0.0846054, 0.0850965, 0.0807531, 0.0782372, 0.671649, 0.0782365, 0.10161
0.882028, 10, 7.37413, 0.0812232, 3.4641, 2.62587, 0.0812232, 0.0813537, 0.0813235, 0.179703, 0.0826493, 0.0818149, 0.0878157, 0.174634, 0.0890195, 5.81508, 0.342867, 0.122253, 0.385945, 0.0890984, 0.082712, 0.0890791, 0.0908621, 0.0836227, 0.0812239, 0.76929, 0.0812232, 0.107031
0.889898, 6, 7.4456, 0.0839683, 2.82843, -1.4456, 0.0839683, 0.0841019, 0.084071, 0.184781, 0.0854281, 0.084574, 0.090717, 0.179592, 0.0919493, 5.75972, 0.351697, 0.12597, 0.395909, 0.091775, 0.0858231, 0.0936201, 0.0973991, 0.0862224, 0.083969, 0.870908, 0.0839683, 0.112774
0.897768, 10, 7.42166, 0.0864948, 3.4641, 2.57834, 0.0864948, 0.0866309, 0.0865995, 0.189227, 0.0879825, 0.0871121, 0.093372, 0.18394, 0.0946278, 5.6085, 0.3592, 0.129296, 0.404377, 0.0941534, 0.0888055, 0.0982885, 0.105003, 0.0885822, 0.0864955, 0.973798, 0.0864948, 0.119069
0.905639, 4, 7.30886, 0.0888269, 2.44949, -3.30886, 0.0888269, 0.0889651, 0.0889332, 0.193112, 0.0903371, 0.0894535, 0.0958081, 0.187745, 0.0970829, 5.3702, 0.365522, 0.132275, 0.411512, 0.0962625, 0.0916994, 0.103137, 0.114001, 0.0907337, 0.0888276, 1.07475, 0.0888269, 0.126204
0.913509, 6, 7.1177, 0.0909879, 2.82843, -1.1177, 0.0909879, 0.0911277, 0.0910954, 0.196505, 0.0925159, 0.0916219, 0.0980515, 0.191075, 0.0993414, 5.05782, 0.370817, 0.134949, 0.417486, 0.0981327, 0.0945457, 0.108205, 0.124731, 0.0927072, 0.0909886, 1.17023, 0.0909879, 0.134528
0.921379, 16, 6.86174, 0.0929979, 4.24264, 9.13826, 0.0929979, 0.093139, 0.0931064, 0.199476, 0.0945398, 0.0936376, 0.100126, 0.193996, 0.101427, 4.68744, 0.375235, 0.13736, 0.422469, 0.099793, 0.0973807, 0.11351, 0.13752, 0.0945296, 0.0929986, 1.25656, 0.0929979, 0.14446
0.92925, 6, 6.55645, 0.0948732, 2.82843, -0.556453, 0.0948731, 0.0950152, 0.0949824, 0.202087, 0.0964257, 0.0955174, 0.10205, 0.196569, 0.103361, 4.27697, 0.378922, 0.139541, 0.426621, 0.10127, 0.100239, 0.119043, 0.152656, 0.0962227, 0.0948739, 1.33018, 0.0948732, 0.156489
0.93712, 4, 6.21813, 0.0966253, 2.44949, -2.21813, 0.0966253, 0.0967681, 0.0967351, 0.204393, 0.0981859, 0.0972728, 0.10384, 0.198847, 0.105157, 3.84485, 0.382004, 0.141524, 0.430086, 0.102588, 0.103149, 0.124764, 0.170345, 0.0978027, 0.0966261, 1.3879, 0.0966253, 0.171176
0.94499, 8, 5.86283, 0.0982616, 3.16228, 2.13717, 0.0982615, 0.0984049, 0.0983718, 0.206438, 0.099828, 0.0989115, 0.105503, 0.200871, 0.106826, 3.40873, 0.384591, 0.143331, 0.432989, 0.103766, 0.106137, 0.130601, 0.190682, 0.0992798, 0.0982623, 1.42714, 0.0982616, 0.189142
0.952861, 2, 5.50543, 0.0997848, 2, -3.50543, 0.0997847, 0.0999286, 0.0998954, 0.208258, 0.101356, 0.100437, 0.107046, 0.202676, 0.108372, 2.98445, 0.386776, 0.144978, 0.435431, 0.104821, 0.109225, 0.13645, 0.213605, 0.100659, 0.0997856, 1.44614, 0.0997848, 0.211051
0.960731, 2, 5.15895, 0.101195, 2, -3.15895, 0.101195, 0.101339, 0.101306, 0.209881, 0.102769, 0.101848, 0.108471, 0.204287, 0.1098, 2.58526, 0.388631, 0.146477, 0.437496, 0.105768, 0.112436, 0.142181, 0.238872, 0.101942, 0.101196, 1.44411, 0.101195, 0.23758
0.968601, 6, 4.83404, 0.10249, 2.82843, 1.16596, 0.10249, 0.102635, 0.102601, 0.211324, 0.104067, 0.103144, 0.109776, 0.205723, 0.111107, 2.22133, 0.390214, 0.147834, 0.43925, 0.106619, 0.115798, 0.147643, 0.266033, 0.103125, 0.102491, 1.42128, 0.10249, 0.269373
0.976472, 10, 4.53882, 0.103667, 3.4641, 5.46118, 0.103667, 0.103812, 0.103778, 0.212603, 0.105245, 0.104322, 0.11096, 0.206997, 0.112291, 1.89952, 0.391567, 0.149053, 0.440741, 0.107384, 0.119353, 0.152675, 0.29443, 0.104205, 0.103668, 1.3789, 0.103667, 0.306984
0.984342, 8, 4.27874, 0.104722, 3.16228, 3.72126, 0.104722, 0.104866, 0.104833, 0.213727, 0.106301, 0.105377, 0.112019, 0.208118, 0.113352, 1.62357, 0.392723, 0.150137, 0.442007, 0.108076, 0.12317, 0.157116, 0.323212, 0.105178, 0.104723, 1.31915, 0.104722, 0.350812
0.992212, 4, 4.05681, 0.105652, 2.44949, -0.0568118, 0.105652, 0.105797, 0.105763, 0.214704, 0.107231, 0.106308, 0.112953, 0.209091, 0.114286, 1.3943, 0.393704, 0.151086, 0.443075, 0.108707, 0.127365, 0.160822, 0.351367, 0.106038, 0.105653, 1.24493, 0.105652, 0.401024
1.00008, 8, 3.87379, 0.106457, 3.16228, 4.12621, 0.106456, 0.106601, 0.106568, 0.215538, 0.108036, 0.107112, 0.113759, 0.209924, 0.115092, 1.21014, 0.394529, 0.151903, 0.443964, 0.109293, 0.132135, 0.163668, 0.377784, 0.106784, 0.106457, 1.1597, 0.106457, 0.457482
1.00795, 16, 3.72859, 0.107136, 4.24264, 12.2714, 0.107135, 0.107281, 0.107247, 0.216237, 0.108716, 0.107792, 0.11444, 0.210622, 0.115773, 1.0676, 0.39521, 0.152591, 0.444691, 0.109854, 0.137808, 0.165569, 0.401322, 0.107414, 0.107137, 1.06719, 0.107136, 0.519683
1.01582, 10, 3.61865, 0.107693, 3.4641, 6.38135, 0.107692, 0.107838, 0.107805, 0.216806, 0.109273, 0.108349, 0.114998, 0.211191, 0.116331, 0.961859, 0.395759, 0.153153, 0.445266, 0.110414, 0.144913, 0.16648, 0.420897, 0.10793, 0.107694, 0.971164, 0.107693, 0.586705
1.02369, 8, 3.54043, 0.108134, 3.16228, 4.45957, 0.108132, 0.108278, 0.108245, 0.217254, 0.109714, 0.108789, 0.115438, 0.211638, 0.116772, 0.887256, 0.396188, 0.153596, 0.445699, 0.111002, 0.154289, 0.166398, 0.435564, 0.108336, 0.108134, 0.875188, 0.108134, 0.657192
1.03156, 6, 3.48992, 0.108465, 2.82843, 2.51008, 0.108462, 0.108609, 0.108576, 0.21759, 0.110045, 0.10912, 0.11577, 0.211974, 0.117104, 0.837766, 0.396506, 0.153929, 0.445998, 0.111656, 0.167227, 0.165371, 0.4446, 0.108638, 0.108465, 0.78243, 0.108465, 0.729374
1.03943, 2, 3.46318, 0.108695, 2, -1.46318, 0.108692, 0.10884, 0.108806, 0.217823, 0.110275, 0.109351, 0.116001, 0.212207, 0.117335, 0.807385, 0.396725, 0.154161, 0.446168, 0.112419, 0.18567, 0.163484, 0.447562, 0.108844, 0.108696, 0.695532, 0.108695, 0.801109
1.0473, 0, 3.45698, 0.108836, 1.41421, -3.45698, 0.108832, 0.108981, 0.108948, 0.217966, 0.110417, 0.109492, 0.116142, 0.21235, 0.117476, 0.790437, 0.396856, 0.154303, 0.446215, 0.113345, 0.212463, 0.160855, 0.444329, 0.108965, 0.108837, 0.61651, 0.108836, 0.86999
1.05517, 4, 3.46942, 0.108901, 2.44949, 0.530584, 0.108895, 0.109045, 0.109012, 0.218031, 0.110481, 0.109556, 0.116206, 0.212415, 0.11754, 0.781809, 0.396912, 0.154367, 0.446139, 0.114491, 0.251671, 0.157629, 0.435108, 0.109011, 0.108901, 0.546739, 0.108901, 0.933463
1.06305, 4, 3.5006, 0.1089, 2.44949, 0.499396, 0.108892, 0.109044, 0.109011, 0.218031, 0.11048, 0.109555, 0.116205, 0.212414, 0.117539, 0.777101, 0.396904, 0.154367, 0.44594, 0.115925, 0.308945, 0.153961, 0.420419, 0.108995, 0.1089, 0.486973, 0.1089, 0.98899
1.07092, 4, 3.55336, 0.108847, 2.44949, 0.446639, 0.108837, 0.108991, 0.108958, 0.217978, 0.110427, 0.109502, 0.116152, 0.212362, 0.117486, 0.772732, 0.396846, 0.154314, 0.445613, 0.117718, 0.391926, 0.15001, 0.401044, 0.108929, 0.108847, 0.437402, 0.108847, 1.03421
1.07879, 4, 3.63383, 0.108753, 2.44949, 0.366173, 0.108741, 0.108898, 0.108865, 0.217885, 0.110334, 0.109409, 0.116059, 0.212268, 0.117393, 0.765978, 0.39675, 0.154221, 0.44515, 0.119948, 0.510655, 0.145927, 0.377961, 0.108824, 0.108754, 0.397747, 0.108753, 1.06712
1.08666, 6, 3.75198, 0.108631, 2.82843, 2.24802, 0.108614, 0.108775, 0.108742, 0.217762, 0.110211, 0.109286, 0.115936, 0.212146, 0.11727, 0.754962, 0.396624, 0.154098, 0.444538, 0.122694, 0.677926, 0.141846, 0.352267, 0.108691, 0.108631, 0.367363, 0.108631, 1.08619
1.09453, 6, 3.92196, 0.108488, 2.82843, 2.07804, 0.108466, 0.108632, 0.108599, 0.217619, 0.110068, 0.109144, 0.115793, 0.212003, 0.117127, 0.738608, 0.39648, 0.153955, 0.44376, 0.126037, 0.909515, 0.13788, 0.32509, 0.10854, 0.108489, 0.345347, 0.108488, 1.09054
1.1024, 8, 4.16205, 0.108332, 3.16228, 3.83795, 0.108304, 0.108476, 0.108443, 0.217463, 0.109912, 0.108988, 0.115637, 0.211847, 0.116971, 0.716559, 0.396323, 0.153799, 0.442795, 0.130055, 1.22419, 0.134116, 0.297511, 0.108376, 0.108333, 0.330635, 0.108332, 1.07993
1.11027, 10, 4.49437, 0.108167, 3.4641, 5.50563, 0.108132, 0.108312, 0.108278, 0.217299, 0.109747, 0.108823, 0.115473, 0.211682, 0.116807, 0.689061, 0.396157, 0.153634, 0.441621, 0.134823, 1.64341, 0.130614, 0.270495, 0.108205, 0.108168, 0.322095, 0.108167, 1.05484
1.11814, 0, 4.94393, 0.107995, 1.41421, -4.94393, 0.10795, 0.10814, 0.108106, 0.217127, 0.109575, 0.108651, 0.115301, 0.21151, 0.116635, 0.656836, 0.395984, 0.153462, 0.440214, 0.140409, 2.19059, 0.12741, 0.244845, 0.108028, 0.107996, 0.318594, 0.107995, 1.01642
1.12601, 10, 5.53723, 0.107814, 3.4641, 4.46277, 0.107758, 0.107958, 0.107925, 0.216945, 0.109394, 0.10847, 0.115119, 0.211329, 0.116453, 0.620943, 0.395803, 0.153281, 0.438554, 0.146871, 2.88988, 0.124517, 0.221173, 0.107842, 0.107815, 0.319054, 0.107814, 0.966365
1.13388, 8, 6.30025, 0.107618, 3.16228, 1.69975, 0.107548, 0.107763, 0.10773, 0.21675, 0.109199, 0.108274, 0.114924, 0.211134, 0.116258, 0.582631, 0.395607, 0.153086, 0.436623, 0.154256, 3.76437, 0.121927, 0.199885, 0.107642, 0.107619, 0.322486, 0.107618, 0.906833
1.14175, 4, 7.256, 0.1074, 2.44949, -3.256, 0.107312, 0.107545, 0.107511, 0.216532, 0.108981, 0.108056, 0.114706, 0.210915, 0.11604, 0.543213, 0.395389, 0.152867, 0.434415, 0.162601, 4.83393, 0.119617, 0.181197, 0.10742, 0.107401, 0.328008, 0.1074, 0.840264
1.14962, 6, 8.42152, 0.107147, 2.82843, -2.42152, 0.107037, 0.107292, 0.107258, 0.216279, 0.108728, 0.107803, 0.114453, 0.210662, 0.115787, 0.503954, 0.395136, 0.152615, 0.431935, 0.171932, 6.1124, 0.117553, 0.165151, 0.107164, 0.107148, 0.334858, 0.107147, 0.769218
1.15749, 12, 9.80487, 0.106845, 3.74166, 2.19513, 0.106708, 0.106989, 0.106956, 0.215976, 0.108425, 0.1075, 0.11415, 0.21036, 0.115484, 0.465976, 0.394833, 0.152312, 0.429206, 0.182254, 7.60485, 0.115694, 0.151649, 0.106859, 0.106845, 0.342381, 0.106845, 0.696215
1.16536, 10, 11.4021, 0.106475, 3.4641, -1.40213, 0.106306, 0.10662, 0.106586, 0.215607, 0.108056, 0.107131, 0.113781, 0.20999, 0.115115, 0.430198, 0.394464, 0.151942, 0.426274, 0.193568, 9.30477, 0.113993, 0.140489, 0.106487, 0.106476, 0.35003, 0.106475, 0.623586
1.17323, 8, 13.1952, 0.10602, 3.16228, -5.19517, 0.105812, 0.106164, 0.106131, 0.215151, 0.1076, 0.106675, 0.113325, 0.209535, 0.114659, 0.397304, 0.394008, 0.151487, 0.423211, 0.205864, 11.1919, 0.112402, 0.131399, 0.106029, 0.10602, 0.357345, 0.10602, 0.553355
1.1811, 20, 15.1499, 0.105458, 4.69042, 4.85013, 0.105203, 0.105602, 0.105569, 0.214589, 0.107038, 0.106113, 0.112763, 0.208973, 0.114097, 0.36773, 0.393446, 0.150925, 0.420122, 0.21913, 13.2305, 0.110875, 0.124071, 0.105466, 0.105458, 0.363945, 0.105458, 0.487169
1.18897, 24, 17.216, 0.104769, 5.09902, 6.78401, 0.104459, 0.104914, 0.10488, 0.213901, 0.106349, 0.105425, 0.112075, 0.208284, 0.113409, 0.341681, 0.392758, 0.150236, 0.41715, 0.233356, 15.3693, 0.109366, 0.118188, 0.104776, 0.10477, 0.369507, 0.104769, 0.426246
