   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
18.6591, 0, 0.432338, 2.54727e-10, 1.41421, -0.432338, 0, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 2.54727e-10, 9.21276e-06, 2.54727e-10, 0.432328, 2.54727e-10
18.667, 0, 0.43654, 2.71968e-10, 1.41421, -0.43654, 0, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 2.71968e-10, 8.48529e-06, 2.71968e-10, 0.436531, 2.71968e-10
18.6749, 0, 0.440346, 2.8393e-10, 1.41421, -0.440346, 0, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 2.8393e-10, 7.80998e-06, 2.8393e-10, 0.440338, 2.8393e-10
18.6828, 0, 0.443741, 2.9615e-10, 1.41421, -0.443741, 0, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 2.9615e-10, 7.18621e-06, 2.9615e-10, 0.443733, 2.9615e-10
18.6906, 2, 0.446703, 3.20833e-10, 2, 1.5533, 0, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 3.20833e-10, 6.61389e-06, 3.20833e-10, 0.446696, 3.20833e-10
18.6985, 0, 0.449218, 3.35437e-10, 1.41421, -0.449218, 0, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 3.35437e-10, 6.09132e-06, 3.35437e-10, 0.449212, 3.35437e-10
18.7064, 0, 0.451272, 3.3874e-10, 1.41421, -0.451272, 0, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 3.3874e-10, 5.61696e-06, 3.3874e-10, 0.451267, 3.3874e-10
18.7142, 0, 0.452854, 3.36291e-10, 1.41421, -0.452854, 0, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 3.36291e-10, 5.18877e-06, 3.36291e-10, 0.452849, 3.36291e-10
18.7221, 2, 0.453954, 3.33851e-10, 2, 1.54605, 0, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 3.33851e-10, 4.80449e-06, 3.33851e-10, 0.453949, 3.33851e-10
18.73, 2, 0.454566, 3.61052e-10, 2, 1.54543, 0, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 3.61052e-10, 4.46132e-06, 3.61052e-10, 0.454562, 3.61052e-10
18.7378, 0, 0.454686, 3.76928e-10, 1.41421, -0.454686, 0, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 3.76928e-10, 4.15683e-06, 3.76928e-10, 0.454682, 3.76928e-10
18.7457, 2, 0.454312, 3.80165e-10, 2, 1.54569, 0, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.80165e-10, 3.88794e-06, 3.80165e-10, 0.454308, 3.80165e-10
18.7536, 2, 0.453446, 3.7698e-10, 2, 1.54655, 0, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.7698e-10, 3.65188e-06, 3.7698e-10, 0.453442, 3.7698e-10
18.7614, 0, 0.45209, 3.73809e-10, 1.41421, -0.45209, 0, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.73809e-10, 3.44579e-06, 3.73809e-10, 0.452087, 3.73809e-10
18.7693, 2, 0.450253, 3.82658e-10, 2, 1.54975, 0, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.82658e-10, 3.26695e-06, 3.82658e-10, 0.45025, 3.82658e-10
18.7772, 0, 0.447942, 3.81315e-10, 1.41421, -0.447942, 0, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.81315e-10, 3.11248e-06, 3.81315e-10, 0.447939, 3.81315e-10
18.785, 2, 0.445171, 3.69834e-10, 2, 1.55483, 0, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 3.69834e-10, 2.97995e-06, 3.69834e-10, 0.445168, 3.69834e-10
18.7929, 0, 0.441952, 3.53588e-10, 1.41421, -0.441952, 0, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 3.53588e-10, 2.86683e-06, 3.53588e-10, 0.44195, 3.53588e-10
18.8008, 0, 0.438303, 3.37707e-10, 1.41421, -0.438303, 0, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 3.37707e-10, 2.77087e-06, 3.37707e-10, 0.4383, 3.37707e-10
18.8087, 2, 0.434241, 3.45216e-10, 2, 1.56576, 0, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 3.45216e-10, 2.68999e-06, 3.45216e-10, 0.434238, 3.45216e-10
18.8165, 0, 0.429788, 3.43602e-10, 1.41421, -0.429788, 0, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 3.43602e-10, 2.6222e-06, 3.43602e-10, 0.429785, 3.43602e-10
18.8244, 0, 0.424965, 3.3293e-10, 1.41421, -0.424965, 0, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 3.3293e-10, 2.56576e-06, 3.3293e-10, 0.424962, 3.3293e-10
18.8323, 2, 0.419797, 3.18013e-10, 2, 1.5802, 0, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 3.18013e-10, 2.5191e-06, 3.18013e-10, 0.419794, 3.18013e-10
18.8401, 0, 0.414305, 3.03438e-10, 1.41421, -0.414305, 0, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 3.03438e-10, 2.48077e-06, 3.03438e-10, 0.414303, 3.03438e-10
18.848, 2, 0.408521, 2.95716e-10, 2, 1.59148, 0, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.95716e-10, 2.44958e-06, 2.95716e-10, 0.408519, 2.95716e-10
18.8559, 0, 0.402467, 2.82598e-10, 1.41421, -0.402467, 0, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.82598e-10, 2.42438e-06, 2.82598e-10, 0.402465, 2.82598e-10
18.8637, 0, 0.396172, 2.6446e-10, 1.41421, -0.396172, 0, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.6446e-10, 2.40421e-06, 2.6446e-10, 0.39617, 2.6446e-10
18.8716, 2, 0.389663, 2.44374e-10, 2, 1.61034, 0, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.44374e-10, 2.38826e-06, 2.44374e-10, 0.38966, 2.44374e-10
18.8795, 0, 0.382968, 2.25081e-10, 1.41421, -0.382968, 0, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.25081e-10, 2.37581e-06, 2.25081e-10, 0.382966, 2.25081e-10
18.8873, 0, 0.376111, 2.16626e-10, 1.41421, -0.376111, 0, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.16626e-10, 2.36625e-06, 2.16626e-10, 0.376108, 2.16626e-10
18.8952, 0, 0.369123, 2.04761e-10, 1.41421, -0.369123, 0, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.04761e-10, 2.35907e-06, 2.04761e-10, 0.369121, 2.04761e-10
18.9031, 2, 0.362027, 1.89789e-10, 2, 1.63797, 0, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 1.89789e-10, 2.35381e-06, 1.89789e-10, 0.362025, 1.89789e-10
18.911, 0, 0.354849, 1.73743e-10, 1.41421, -0.354849, 0, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 1.73743e-10, 2.35012e-06, 1.73743e-10, 0.354846, 1.73743e-10
18.9188, 0, 0.347612, 1.58406e-10, 1.41421, -0.347612, 0, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 1.58406e-10, 2.3477e-06, 1.58406e-10, 0.347609, 1.58406e-10
18.9267, 0, 0.340342, 1.4494e-10, 1.41421, -0.340342, 0, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 1.4494e-10, 2.3463e-06, 1.4494e-10, 0.34034, 1.4494e-10
18.9346, 2, 0.333054, 1.3089e-10, 2, 1.66695, 0, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 1.3089e-10, 2.34571e-06, 1.3089e-10, 0.333052, 1.3089e-10
18.9424, 0, 0.325777, 1.16442e-10, 1.41421, -0.325777, 0, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 1.16442e-10, 2.34576e-06, 1.16442e-10, 0.325775, 1.16442e-10
18.9503, 2, 0.318524, 1.02316e-10, 2, 1.68148, 0, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 1.02316e-10, 2.34632e-06, 1.02316e-10, 0.318521, 1.02316e-10
18.9582, 0, 0.311313, 8.91032e-11, 1.41421, -0.311313, 0, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 8.91032e-11, 2.34729e-06, 8.91032e-11, 0.31131, 8.91032e-11
18.966, 0, 0.30416, 7.76635e-11, 1.41421, -0.30416, 0, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 7.76635e-11, 2.34856e-06, 7.76635e-11, 0.304157, 7.76635e-11
18.9739, 0, 0.297081, 6.61941e-11, 1.41421, -0.297081, 0, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 6.61941e-11, 2.35008e-06, 6.61941e-11, 0.297079, 6.61941e-11
18.9818, 0, 0.290084, 5.46448e-11, 1.41421, -0.290084, 0, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 5.46448e-11, 2.35179e-06, 5.46448e-11, 0.290081, 5.46448e-11
18.9896, 0, 0.283186, 4.34795e-11, 1.41421, -0.283186, 0, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 4.34795e-11, 2.35364e-06, 4.34795e-11, 0.283184, 4.34795e-11
18.9975, 2, 0.276394, 3.28651e-11, 2, 1.72361, 0, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 3.28651e-11, 2.35561e-06, 3.28651e-11, 0.276391, 3.28651e-11
19.0054, 0, 0.269715, 2.32573e-11, 1.41421, -0.269715, 0, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.32573e-11, 2.35765e-06, 2.32573e-11, 0.269713, 2.32573e-11
19.0132, 0, 0.263159, 1.51149e-11, 1.41421, -0.263159, 0, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 1.51149e-11, 2.35977e-06, 1.51149e-11, 0.263156, 1.51149e-11
19.0211, 0, 0.256731, 8.72021e-12, 1.41421, -0.256731, 0, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 8.72021e-12, 2.36194e-06, 8.72021e-12, 0.256729, 8.72021e-12
19.029, 0, 0.250433, 3.93644e-12, 1.41421, -0.250433, 0, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 3.93644e-12, 2.36414e-06, 3.93644e-12, 0.25043, 3.93644e-12
19.0369, 0, 0.244273, 9.8411e-13, 1.41421, -0.244273, 0, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 9.8411e-13, 2.36638e-06, 9.8411e-13, 0.244271, 9.8411e-13
19.0447, 0, 0.238251, 0, 1.41421, -0.238251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36864e-06, 0, 0.238249, 0
19.0526, 0, 0.232369, 0, 1.41421, -0.232369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37091e-06, 0, 0.232367, 0
19.0605, 0, 0.226629, 0, 1.41421, -0.226629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3732e-06, 0, 0.226626, 0
19.0683, 0, 0.22103, 0, 1.41421, -0.22103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3755e-06, 0, 0.221028, 0
19.0762, 0, 0.215573, 0, 1.41421, -0.215573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37781e-06, 0, 0.21557, 0
19.0841, 0, 0.210257, 0, 1.41421, -0.210257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38012e-06, 0, 0.210255, 0
19.0919, 0, 0.205079, 0, 1.41421, -0.205079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38244e-06, 0, 0.205076, 0
19.0998, 0, 0.20004, 0, 1.41421, -0.20004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38477e-06, 0, 0.200038, 0
19.1077, 0, 0.195135, 0, 1.41421, -0.195135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38709e-06, 0, 0.195133, 0
19.1155, 0, 0.190364, 0, 1.41421, -0.190364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38942e-06, 0, 0.190361, 0
19.1234, 0, 0.185723, 0, 1.41421, -0.185723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39176e-06, 0, 0.18572, 0
19.1313, 0, 0.181211, 0, 1.41421, -0.181211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39409e-06, 0, 0.181208, 0
19.1391, 0, 0.176821, 0, 1.41421, -0.176821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39643e-06, 0, 0.176819, 0
19.147, 0, 0.172555, 0, 1.41421, -0.172555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39877e-06, 0, 0.172553, 0
19.1549, 0, 0.168407, 0, 1.41421, -0.168407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40112e-06, 0, 0.168404, 0
19.1628, 0, 0.164374, 0, 1.41421, -0.164374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40346e-06, 0, 0.164372, 0
19.1706, 0, 0.160454, 0, 1.41421, -0.160454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40581e-06, 0, 0.160451, 0
19.1785, 2, 0.156643, 0, 2, 1.84336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40816e-06, 0, 0.156641, 0
19.1864, 0, 0.152936, 0, 1.41421, -0.152936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41053e-06, 0, 0.152934, 0
19.1942, 0, 0.149335, 0, 1.41421, -0.149335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41289e-06, 0, 0.149332, 0
19.2021, 0, 0.145831, 0, 1.41421, -0.145831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41526e-06, 0, 0.145829, 0
19.21, 0, 0.142424, 0, 1.41421, -0.142424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41764e-06, 0, 0.142422, 0
