   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.2295, 2, 0.362541, 0.312158, 2, 1.63746, 0, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.312158, 0.36254, 0.312158
14.2374, 0, 0.351128, 0.30465, 1.41421, -0.351128, 0, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.30465, 0.304651, 0.30465, 0.30465, 0.351128, 0.30465
14.2453, 2, 0.338133, 0.295509, 2, 1.66187, 0, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.295509, 0.29551, 0.295509, 0.295509, 0.338133, 0.295509
14.2532, 2, 0.325368, 0.286507, 2, 1.67463, 0, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286507, 0.286508, 0.286507, 0.286507, 0.325367, 0.286507
14.2611, 4, 0.321829, 0.286608, 2.44949, 3.67817, 0, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.286608, 0.321829, 0.286608
14.269, 0, 0.314531, 0.282795, 1.41421, -0.314531, 0, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282795, 0.282796, 0.282795, 0.282795, 0.314531, 0.282795
14.2769, 0, 0.304009, 0.27558, 1.41421, -0.304009, 0, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.27558, 0.275581, 0.27558, 0.27558, 0.304009, 0.27558
14.2848, 0, 0.292093, 0.266775, 1.41421, -0.292093, 0, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266775, 0.266776, 0.266775, 0.266775, 0.292092, 0.266775
14.2927, 0, 0.280528, 0.258113, 1.41421, -0.280528, 0, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258113, 0.258114, 0.258113, 0.258113, 0.280528, 0.258113
14.3006, 0, 0.278099, 0.258369, 1.41421, -0.278099, 0, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.258369, 0.25837, 0.258369, 0.258369, 0.278098, 0.258369
14.3085, 2, 0.272066, 0.254801, 2, 1.72793, 0, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254801, 0.254802, 0.254801, 0.254801, 0.272066, 0.254801
14.3164, 0, 0.262937, 0.247916, 1.41421, -0.262937, 0, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.247916, 0.262936, 0.247916
14.3243, 0, 0.252477, 0.239485, 1.41421, -0.252477, 0, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.239485, 0.252477, 0.239485
14.3322, 0, 0.242372, 0.2312, 1.41421, -0.242372, 0, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.231201, 0.2312, 0.2312, 0.242372, 0.2312
14.3401, 0, 0.241831, 0.232279, 1.41421, -0.241831, 0, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.232279, 0.23228, 0.232279, 0.232279, 0.241831, 0.232279
14.348, 2, 0.237338, 0.229218, 2, 1.76266, 0, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229218, 0.229219, 0.229218, 0.229218, 0.237337, 0.229218
14.3559, 2, 0.229347, 0.222485, 2, 1.77065, 0, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222485, 0.222486, 0.222485, 0.222485, 0.229346, 0.222485
14.3638, 4, 0.219811, 0.214045, 2.44949, 3.78019, 0, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214045, 0.214046, 0.214045, 0.214045, 0.21981, 0.214045
14.3717, 0, 0.210585, 0.205768, 1.41421, -0.210585, 0, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205768, 0.205769, 0.205768, 0.205768, 0.210584, 0.205768
14.3796, 0, 0.21211, 0.208109, 1.41421, -0.21211, 0, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.208109, 0.20811, 0.208109, 0.208109, 0.212109, 0.208109
14.3875, 2, 0.208967, 0.205664, 2, 1.79103, 0, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.205664, 0.208967, 0.205664
14.3954, 0, 0.201677, 0.198965, 1.41421, -0.201677, 0, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.198965, 0.201677, 0.198965
14.4033, 0, 0.192509, 0.190295, 1.41421, -0.192509, 0, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.192509, 0.190295
14.4112, 0, 0.183616, 0.181818, 1.41421, -0.183616, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.183615, 0.181818
14.4191, 0, 0.191193, 0.189743, 1.41421, -0.191193, 0, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.189743, 0.191193, 0.189743
14.427, 0, 0.193888, 0.192724, 1.41421, -0.193888, 0, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.192724, 0.193887, 0.192724
14.4349, 0, 0.19201, 0.191081, 1.41421, -0.19201, 0, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191081, 0.191082, 0.191081, 0.191081, 0.19201, 0.191081
14.4429, 0, 0.187891, 0.187154, 1.41421, -0.187891, 0, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.187154, 0.18789, 0.187154
14.4508, 0, 0.183848, 0.183267, 1.41421, -0.183848, 0, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183267, 0.183848, 0.183267
14.4587, 2, 0.190673, 0.190217, 2, 1.80933, 0, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190217, 0.190218, 0.190217, 0.190217, 0.190673, 0.190217
14.4666, 8, 0.19316, 0.192804, 3.16228, 7.80684, 0, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192804, 0.192805, 0.192804, 0.192804, 0.19316, 0.192804
14.4745, 0, 0.191689, 0.191414, 1.41421, -0.191689, 0, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191414, 0.191689, 0.191414
14.4824, 0, 0.188265, 0.188052, 1.41421, -0.188265, 0, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188052, 0.188053, 0.188052, 0.188052, 0.188265, 0.188052
14.4903, 2, 0.184885, 0.184721, 2, 1.81512, 0, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184721, 0.184722, 0.184721, 0.184721, 0.184884, 0.184721
14.4982, 0, 0.191491, 0.191366, 1.41421, -0.191491, 0, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.191366, 0.19149, 0.191366
14.5061, 2, 0.193873, 0.193779, 2, 1.80613, 0, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193779, 0.193873, 0.193779
14.514, 0, 0.192426, 0.192355, 1.41421, -0.192426, 0, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192355, 0.192356, 0.192355, 0.192355, 0.192426, 0.192355
14.5219, 0, 0.189085, 0.189032, 1.41421, -0.189085, 0, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189032, 0.189085, 0.189032
14.5298, 6, 0.185778, 0.185738, 2.82843, 5.81422, 0, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185738, 0.185777, 0.185738
14.5377, 0, 0.192262, 0.192233, 1.41421, -0.192262, 0, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192233, 0.192262, 0.192233
14.5456, 2, 0.194613, 0.194591, 2, 1.80539, 0, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194591, 0.194612, 0.194591
14.5535, 2, 0.193222, 0.193206, 2, 1.80678, 0, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193206, 0.193222, 0.193206
14.5614, 0, 0.18998, 0.189968, 1.41421, -0.18998, 0, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189968, 0.189979, 0.189968
14.5693, 2, 0.186766, 0.186757, 2, 1.81323, 0, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186757, 0.186765, 0.186757
14.5772, 0, 0.192981, 0.192974, 1.41421, -0.192981, 0, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192974, 0.192975, 0.192974, 0.192974, 0.19298, 0.192974
14.5851, 0, 0.195149, 0.195144, 1.41421, -0.195149, 0, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195144, 0.195145, 0.195144, 0.195144, 0.195149, 0.195144
14.593, 2, 0.19367, 0.193666, 2, 1.80633, 0, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193666, 0.193667, 0.193666, 0.193666, 0.193669, 0.193666
14.6009, 4, 0.190386, 0.190383, 2.44949, 3.80961, 0, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190384, 0.190383, 0.190383, 0.190385, 0.190383
14.6088, 0, 0.187131, 0.187129, 1.41421, -0.187131, 0, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.187129, 0.18713, 0.187129
14.6167, 0, 0.193212, 0.193211, 1.41421, -0.193212, 0, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193211, 0.193212, 0.193211
14.6246, 0, 0.195334, 0.195332, 1.41421, -0.195334, 0, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195332, 0.195333, 0.195332, 0.195332, 0.195333, 0.195332
14.6325, 2, 0.19389, 0.193889, 2, 1.80611, 0, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889, 0.193889
14.6404, 0, 0.190682, 0.190681, 1.41421, -0.190682, 0, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190681, 0.190682, 0.190681, 0.190681, 0.190682, 0.190681
14.6483, 0, 0.187502, 0.187501, 1.41421, -0.187502, 0, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501, 0.187501
14.6562, 2, 0.193263, 0.193262, 2, 1.80674, 0, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193262, 0.193263, 0.193262, 0.193262, 0.193262, 0.193262
14.6641, 0, 0.195155, 0.195155, 1.41421, -0.195155, 0, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155, 0.195155
14.672, 0, 0.193582, 0.193581, 1.41421, -0.193582, 0, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193581, 0.193582, 0.193581, 0.193581, 0.193581, 0.193581
14.6799, 0, 0.190295, 0.190295, 1.41421, -0.190295, 0, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295, 0.190295
14.6878, 2, 0.187037, 0.187036, 2, 1.81296, 0, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187036, 0.187037, 0.187036, 0.187036, 0.187036, 0.187036
14.6957, 2, 0.192665, 0.192664, 2, 1.80734, 0, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192664, 0.192665, 0.192664, 0.192664, 0.192664, 0.192664
14.7036, 0, 0.19451, 0.194509, 1.41421, -0.19451, 0, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.194509, 0.19451, 0.194509, 0.194509, 0.194509, 0.194509
14.7115, 4, 0.19297, 0.19297, 2.44949, 3.80703, 0, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297, 0.19297
14.7194, 4, 0.189758, 0.189758, 2.44949, 3.81024, 0, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758, 0.189758
14.7273, 0, 0.186573, 0.186573, 1.41421, -0.186573, 0, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573, 0.186573
14.7352, 2, 0.191805, 0.191804, 2, 1.80819, 0, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191804, 0.191805, 0.191804, 0.191804, 0.191804, 0.191804
14.7431, 0, 0.193378, 0.193377, 1.41421, -0.193378, 0, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193377, 0.193378, 0.193377, 0.193377, 0.193377, 0.193377
14.751, 0, 0.191687, 0.191686, 1.41421, -0.191687, 0, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191686, 0.191687, 0.191686, 0.191686, 0.191686, 0.191686
14.7589, 0, 0.188385, 0.188384, 1.41421, -0.188385, 0, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188384, 0.188385, 0.188384, 0.188384, 0.188384, 0.188384
14.7668, 2, 0.185112, 0.185112, 2, 1.81489, 0, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112, 0.185112
14.7747, 2, 0.190155, 0.190154, 2, 1.80985, 0, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190154, 0.190155, 0.190154, 0.190154, 0.190154, 0.190154
14.7826, 0, 0.191665, 0.191664, 1.41421, -0.191665, 0, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191664, 0.191665, 0.191664, 0.191664, 0.191664, 0.191664
14.7905, 2, 0.190023, 0.190023, 2, 1.80998, 0, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023, 0.190023
14.7984, 0, 0.186827, 0.186826, 1.41421, -0.186827, 0, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186826, 0.186827, 0.186826, 0.186826, 0.186826, 0.186826
14.8063, 0, 0.183657, 0.183656, 1.41421, -0.183657, 0, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183656, 0.183657, 0.183656, 0.183656, 0.183656, 0.183656
14.8142, 0, 0.1882, 0.1882, 1.41421, -0.1882, 0, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882, 0.1882
14.8221, 2, 0.189388, 0.189387, 2, 1.81061, 0, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189387, 0.189388, 0.189387, 0.189387, 0.189387, 0.189387
14.83, 0, 0.18759, 0.187589, 1.41421, -0.18759, 0, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.187589, 0.18759, 0.187589, 0.187589, 0.187589, 0.187589
14.8379, 2, 0.184321, 0.184321, 2, 1.81568, 0, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321, 0.184321
14.8458, 0, 0.181082, 0.181081, 1.41421, -0.181082, 0, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181081, 0.181082, 0.181081, 0.181081, 0.181081, 0.181081
14.8537, 0, 0.185363, 0.185363, 1.41421, -0.185363, 0, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363, 0.185363
14.8616, 0, 0.186467, 0.186466, 1.41421, -0.186467, 0, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186466, 0.186467, 0.186466, 0.186466, 0.186466, 0.186466
14.8695, 0, 0.18474, 0.184739, 1.41421, -0.18474, 0, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.184739, 0.18474, 0.184739, 0.184739, 0.184739, 0.184739
14.8774, 2, 0.181619, 0.181618, 2, 1.81838, 0, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181618, 0.181619, 0.181618, 0.181618, 0.181618, 0.181618
14.8853, 0, 0.178524, 0.178524, 1.41421, -0.178524, 0, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524, 0.178524
14.8932, 0, 0.182266, 0.182266, 1.41421, -0.182266, 0, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266, 0.182266
14.9011, 0, 0.183021, 0.18302, 1.41421, -0.183021, 0, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.18302, 0.183021, 0.18302, 0.18302, 0.18302, 0.18302
14.909, 2, 0.181128, 0.181127, 2, 1.81887, 0, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181127, 0.181128, 0.181127, 0.181127, 0.181127, 0.181127
14.9169, 2, 0.177934, 0.177934, 2, 1.82207, 0, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934, 0.177934
14.9248, 0, 0.174769, 0.174768, 1.41421, -0.174769, 0, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174768, 0.174769, 0.174768, 0.174768, 0.174768, 0.174768
14.9327, 0, 0.178258, 0.178257, 1.41421, -0.178258, 0, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178257, 0.178258, 0.178257, 0.178257, 0.178257, 0.178257
14.9406, 0, 0.178935, 0.178934, 1.41421, -0.178935, 0, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178934, 0.178935, 0.178934, 0.178934, 0.178934, 0.178934
14.9485, 0, 0.177116, 0.177116, 1.41421, -0.177116, 0, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116, 0.177116
14.9564, 2, 0.174072, 0.174071, 2, 1.82593, 0, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174071, 0.174072, 0.174071, 0.174071, 0.174071, 0.174071
14.9643, 0, 0.171053, 0.171053, 1.41421, -0.171053, 0, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053, 0.171053
14.9722, 0, 0.174004, 0.174003, 1.41421, -0.174004, 0, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174003, 0.174004, 0.174003, 0.174003, 0.174003, 0.174003
14.9801, 0, 0.174329, 0.174329, 1.41421, -0.174329, 0, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329, 0.174329
14.988, 0, 0.172337, 0.172337, 1.41421, -0.172337, 0, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337, 0.172337
