   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.43236, 66, 59.7048, 34.2775, 8.24621, 6.29523, 0, 34.2775, 34.2775, 34.2775, 35.5428, 34.311, 58.3929, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2775, 34.2903, 34.2775
5.44023, 64, 58.8468, 34.3665, 8.12404, 5.15319, 0, 34.3665, 34.3665, 34.3665, 35.5294, 34.4004, 57.6374, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.3665, 34.379, 34.3665
5.4481, 58, 57.7692, 34.4549, 7.74597, 0.230812, 0, 34.455, 34.455, 34.455, 35.5263, 34.4892, 56.6513, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4549, 34.4671, 34.4549
5.45596, 40, 56.5075, 34.5429, 6.48074, -16.5075, 0, 34.5429, 34.5429, 34.5429, 35.5337, 34.5775, 55.4701, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5429, 34.5547, 34.5429
5.46383, 62, 55.1018, 34.6302, 8, 6.89822, 0, 34.6302, 34.6302, 34.6302, 35.5515, 34.6652, 54.1338, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6302, 34.6417, 34.6302
5.4717, 44, 53.5941, 34.7169, 6.78233, -9.59412, 0, 34.717, 34.717, 34.717, 35.5794, 34.7523, 52.685, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7169, 34.7282, 34.7169
5.47956, 48, 52.027, 34.8031, 7.07107, -4.027, 0, 34.8031, 34.8032, 34.8031, 35.6165, 34.8388, 51.1669, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.8031, 34.814, 34.8031
5.48743, 20, 50.4411, 34.8887, 4.69042, -30.4411, 0, 34.8887, 34.8888, 34.8887, 35.6621, 34.9248, 49.621, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8887, 34.8993, 34.8887
5.4953, 44, 48.8744, 34.9737, 6.78233, -4.87436, 0, 34.9737, 34.9737, 34.9737, 35.7153, 35.0102, 48.0859, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.9737, 34.984, 34.9737
5.50317, 26, 47.3594, 35.058, 5.2915, -21.3594, 0, 35.0581, 35.0581, 35.0581, 35.775, 35.0949, 46.5955, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.058, 35.068, 35.058
5.51103, 32, 45.9238, 35.1418, 5.83095, -13.9238, 0, 35.1418, 35.1418, 35.1418, 35.8403, 35.1791, 45.1782, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1418, 35.1514, 35.1418
5.5189, 38, 44.5894, 35.2249, 6.32456, -6.5894, 0, 35.2249, 35.2249, 35.2249, 35.9103, 35.2627, 43.8568, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2249, 35.2341, 35.2249
5.52677, 36, 43.3714, 35.3074, 6.16441, -7.37143, 0, 35.3074, 35.3074, 35.3074, 35.9841, 35.3457, 42.6473, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3074, 35.3162, 35.3074
5.53463, 32, 42.2796, 35.3892, 5.83095, -10.2796, 0, 35.3892, 35.3892, 35.3892, 36.0609, 35.4282, 41.5601, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3892, 35.3977, 35.3892
5.5425, 26, 41.318, 35.4703, 5.2915, -15.318, 0, 35.4703, 35.4703, 35.4704, 36.1401, 35.5103, 40.6, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4703, 35.4784, 35.4703
5.55037, 14, 40.4863, 35.5508, 4, -26.4863, 0, 35.5508, 35.5508, 35.5509, 36.221, 35.592, 39.767, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5508, 35.5585, 35.5508
5.55824, 26, 39.7803, 35.6306, 5.2915, -13.7803, 0, 35.6306, 35.6306, 35.6307, 36.3031, 35.6735, 39.0573, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6306, 35.6378, 35.6306
5.5661, 28, 39.1925, 35.7097, 5.47723, -11.1925, 0, 35.7097, 35.7097, 35.7099, 36.386, 35.7552, 38.4636, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7097, 35.7165, 35.7097
5.57397, 20, 38.7139, 35.7881, 4.69042, -18.7139, 0, 35.7881, 35.7881, 35.7883, 36.4694, 35.8373, 37.9766, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7881, 35.7945, 35.7881
5.58184, 20, 38.3341, 35.8658, 4.69042, -18.3341, 0, 35.8658, 35.8659, 35.8661, 36.553, 35.9206, 37.5858, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8658, 35.8718, 35.8658
5.5897, 16, 38.0424, 35.9428, 4.24264, -22.0424, 0, 35.9428, 35.9429, 35.9431, 36.6365, 36.006, 37.2796, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9428, 35.9484, 35.9428
5.59757, 16, 37.8287, 36.0191, 4.24264, -21.8287, 0, 36.0191, 36.0191, 36.0194, 36.7199, 36.0948, 37.0466, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0191, 36.0242, 36.0191
5.60544, 12, 37.6836, 36.0946, 3.74166, -25.6836, 0, 36.0946, 36.0947, 36.095, 36.8029, 36.189, 36.8758, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0946, 36.0994, 36.0946
5.61331, 12, 37.5996, 36.1695, 3.74166, -25.5996, 0, 36.1695, 36.1695, 36.1699, 36.8854, 36.2912, 36.7569, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1695, 36.1738, 36.1695
5.62117, 24, 37.571, 36.2435, 5.09902, -13.571, 0, 36.2435, 36.2436, 36.2441, 36.9675, 36.4054, 36.6805, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2435, 36.2476, 36.2435
5.62904, 18, 37.5949, 36.3169, 4.47214, -19.5949, 0, 36.3169, 36.3169, 36.3175, 37.0489, 36.5366, 36.6386, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3169, 36.3205, 36.3169
5.63691, 20, 37.6711, 36.3894, 4.69042, -17.6711, 0, 36.3894, 36.3895, 36.3901, 37.1298, 36.692, 36.624, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3894, 36.3928, 36.3894
5.64478, 26, 37.803, 36.4612, 5.2915, -11.803, 0, 36.4612, 36.4613, 36.462, 37.21, 36.8808, 36.6307, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4612, 36.4643, 36.4612
5.65264, 28, 37.9978, 36.5322, 5.47723, -9.99776, 0, 36.5322, 36.5323, 36.5331, 37.2894, 37.1151, 36.6539, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5322, 36.5351, 36.5322
5.66051, 12, 38.2671, 36.6025, 3.74166, -26.2671, 0, 36.6025, 36.6025, 36.6035, 37.3682, 37.4106, 36.6896, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.6025, 36.605, 36.6025
5.66838, 24, 38.6274, 36.6719, 5.09902, -14.6274, 0, 36.6719, 36.6719, 36.673, 37.4462, 37.7868, 36.7346, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6719, 36.6742, 36.6719
5.67624, 18, 39.1007, 36.7405, 4.47214, -21.1007, 0, 36.7405, 36.7406, 36.7417, 37.5235, 38.2681, 36.7867, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7405, 36.7426, 36.7405
5.68411, 28, 39.7145, 36.8083, 5.47723, -11.7145, 0, 36.8083, 36.8084, 36.8096, 37.6, 38.8839, 36.8441, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8083, 36.8102, 36.8083
5.69198, 28, 40.5027, 36.8753, 5.47723, -12.5027, 0, 36.8753, 36.8753, 36.8766, 37.6757, 39.6691, 36.9054, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.8753, 36.877, 36.8753
5.69985, 40, 41.5054, 36.9414, 6.48074, -1.50539, 0, 36.9414, 36.9415, 36.9428, 37.7506, 40.6645, 36.9701, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.9414, 36.943, 36.9414
5.70771, 34, 42.7682, 37.0067, 6, -8.76817, 0, 37.0067, 37.0067, 37.0082, 37.8247, 41.9163, 37.0376, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0067, 37.0081, 37.0067
5.71558, 42, 44.3422, 37.0711, 6.63325, -2.34215, 0, 37.0711, 37.0712, 37.0726, 37.898, 43.4755, 37.108, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0711, 37.0724, 37.0711
5.72345, 28, 46.2829, 37.1346, 5.47723, -18.2829, 0, 37.1346, 37.1347, 37.1362, 37.9704, 45.3974, 37.1816, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1346, 37.1357, 37.1346
5.73132, 40, 48.6475, 37.1973, 6.48074, -8.64754, 0, 37.1973, 37.1973, 37.1988, 38.042, 47.7386, 37.2589, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1973, 37.1982, 37.1973
5.73918, 56, 51.4939, 37.259, 7.61577, 4.50615, 0, 37.259, 37.2591, 37.2605, 38.1127, 50.556, 37.3408, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.259, 37.2599, 37.259
5.74705, 28, 54.8763, 37.3199, 5.47723, -26.8763, 0, 37.3199, 37.3199, 37.3214, 38.1825, 53.9029, 37.4283, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3199, 37.3206, 37.3199
5.75492, 48, 58.8428, 37.3798, 7.07107, -10.8428, 0, 37.3798, 37.3798, 37.3812, 38.2514, 57.826, 37.5227, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3798, 37.3804, 37.3798
5.76278, 68, 63.4305, 37.4387, 8.3666, 4.5695, 0, 37.4387, 37.4388, 37.4401, 38.3194, 62.3609, 37.6256, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4387, 37.4393, 37.4387
5.77065, 64, 68.6618, 37.4968, 8.12404, -4.66181, 0, 37.4968, 37.4968, 37.4981, 38.3866, 67.5284, 37.7385, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4968, 37.4972, 37.4968
5.77852, 82, 74.5396, 37.5538, 9.16515, 7.46036, 0, 37.5538, 37.5539, 37.5551, 38.4527, 73.3296, 37.8632, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5538, 37.5542, 37.5538
5.78639, 104, 81.0438, 37.6099, 10.2956, 22.9562, 0, 37.6099, 37.61, 37.6111, 38.518, 79.7426, 38.0015, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6099, 37.6103, 37.6099
5.79425, 90, 88.1273, 37.665, 9.59166, 1.87268, 0, 37.6651, 37.6651, 37.6661, 38.5822, 86.7186, 38.1551, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.665, 37.6653, 37.665
5.80212, 62, 95.7144, 37.7192, 8, -33.7144, 0, 37.7192, 37.7192, 37.7202, 38.6455, 94.1805, 38.3255, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7192, 37.7194, 37.7192
5.80999, 118, 103.7, 37.7723, 10.9545, 14.3005, 0, 37.7723, 37.7724, 37.7732, 38.7079, 102.021, 38.5139, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7723, 37.7725, 37.7723
5.81785, 126, 111.948, 37.8244, 11.3137, 14.0523, 0, 37.8244, 37.8245, 37.8252, 38.7692, 110.105, 38.7211, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8244, 37.8246, 37.8244
5.82572, 128, 120.298, 37.8755, 11.4018, 7.70248, 0, 37.8755, 37.8756, 37.8763, 38.8296, 118.271, 38.9474, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8755, 37.8756, 37.8755
5.83359, 114, 128.565, 37.9256, 10.7703, -14.5654, 0, 37.9257, 37.9257, 37.9263, 38.889, 126.335, 39.1922, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9256, 37.9257, 37.9256
5.84146, 118, 136.552, 37.9747, 10.9545, -18.5519, 0, 37.9748, 37.9748, 37.9753, 38.9474, 134.099, 39.4545, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9747, 37.9748, 37.9747
5.84932, 140, 144.049, 38.0228, 11.9164, -4.0491, 0, 38.0229, 38.0229, 38.0233, 39.0049, 141.357, 39.7319, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0228, 38.0229, 38.0228
5.85719, 160, 150.85, 38.07, 12.7279, 9.14993, 0, 38.07, 38.07, 38.0704, 39.0614, 147.907, 40.0214, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07, 38.07
5.86506, 178, 156.758, 38.1162, 13.4164, 21.2415, 0, 38.1162, 38.1162, 38.1165, 39.117, 153.554, 40.3192, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162, 38.1162
5.87292, 174, 161.596, 38.1615, 13.2665, 12.4036, 0, 38.1615, 38.1616, 38.1618, 39.1718, 158.127, 40.6203, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615, 38.1615
5.88079, 172, 165.217, 38.206, 13.1909, 6.78317, 0, 38.206, 38.2061, 38.2063, 39.2258, 161.483, 40.9193, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206, 38.206
5.88866, 170, 167.508, 38.2498, 13.1149, 2.49216, 0, 38.2498, 38.2498, 38.25, 39.2791, 163.518, 41.2102, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498, 38.2498
5.89653, 182, 168.4, 38.2928, 13.5647, 13.6002, 0, 38.2928, 38.2929, 38.293, 39.3317, 164.167, 41.4865, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928, 38.2928
5.90439, 152, 167.869, 38.3354, 12.4097, -15.8694, 0, 38.3354, 38.3354, 38.3355, 39.3839, 163.414, 41.742, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354, 38.3354
5.91226, 172, 165.94, 38.3774, 13.1909, 6.06003, 0, 38.3775, 38.3775, 38.3776, 39.4357, 161.288, 41.9705, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774, 38.3774
5.92013, 148, 162.68, 38.4193, 12.2474, -14.6803, 0, 38.4193, 38.4193, 38.4194, 39.4873, 157.865, 42.1666, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193, 38.4193
5.928, 122, 158.2, 38.4609, 11.1355, -36.2003, 0, 38.4609, 38.461, 38.461, 39.5388, 153.258, 42.3257, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609, 38.4609
5.93586, 160, 152.647, 38.5027, 12.7279, 7.3531, 0, 38.5027, 38.5027, 38.5027, 39.5904, 147.618, 42.4441, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027, 38.5027
5.94373, 152, 146.192, 38.5447, 12.4097, 5.80765, 0, 38.5447, 38.5447, 38.5447, 39.6423, 141.12, 42.5196, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447, 38.5447
5.9516, 148, 139.029, 38.5871, 12.2474, 8.9711, 0, 38.5871, 38.5871, 38.5871, 39.6948, 133.957, 42.5514, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871, 38.5871
5.95946, 164, 131.36, 38.6301, 12.8841, 32.6401, 0, 38.6301, 38.6302, 38.6302, 39.748, 126.332, 42.5402, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301, 38.6301
5.96733, 142, 123.386, 38.674, 12, 18.6139, 0, 38.674, 38.674, 38.674, 39.8023, 118.444, 42.488, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674, 38.674
5.9752, 124, 115.302, 38.7188, 11.225, 8.69794, 0, 38.7189, 38.7189, 38.7189, 39.8578, 110.484, 42.3982, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188, 38.7188
5.98307, 124, 107.288, 38.7649, 11.225, 16.7119, 0, 38.7649, 38.7649, 38.7649, 39.9148, 102.628, 42.2754, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649, 38.7649
5.99093, 96, 99.5002, 38.8122, 9.8995, -3.50021, 0, 38.8122, 38.8123, 38.8122, 39.9736, 95.026, 42.1249, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122, 38.8122
5.9988, 80, 92.073, 38.861, 9.05539, -12.073, 0, 38.861, 38.861, 38.861, 40.0347, 87.8073, 41.9528, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861, 38.861
6.00667, 124, 85.112, 38.9113, 11.225, 38.888, 0, 38.9113, 38.9113, 38.9113, 40.0987, 81.0702, 41.7656, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113, 38.9113
6.01453, 82, 78.6937, 38.9632, 9.16515, 3.30627, 0, 38.9632, 38.9632, 38.9632, 40.1663, 74.8843, 41.5695, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632, 38.9632
6.0224, 100, 72.8705, 39.0167, 10.0995, 27.1295, 0, 39.0167, 39.0168, 39.0167, 40.2386, 69.2944, 41.3707, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167, 39.0167
6.03027, 76, 67.6684, 39.0718, 8.83176, 8.33158, 0, 39.0719, 39.0719, 39.0719, 40.3177, 64.3194, 41.175, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718, 39.0718
6.03814, 96, 63.0929, 39.1286, 9.8995, 32.9071, 0, 39.1286, 39.1286, 39.1286, 40.4062, 59.9565, 40.9873, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286, 39.1286
6.046, 66, 59.1325, 39.1869, 8.24621, 6.86754, 0, 39.1869, 39.1869, 39.1869, 40.5085, 56.1857, 40.8118, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869, 39.1869
6.05387, 58, 55.7624, 39.2465, 7.74597, 2.23756, 0, 39.2465, 39.2466, 39.2466, 40.6312, 52.9724, 40.6519, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465, 39.2465
6.06174, 58, 52.9522, 39.3075, 7.74597, 5.04783, 0, 39.3075, 39.3075, 39.3075, 40.7841, 50.2731, 40.5099, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075, 39.3075
6.0696, 62, 50.6681, 39.3696, 8, 11.3319, 0, 39.3696, 39.3697, 39.3696, 40.9824, 48.0374, 40.3873, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696, 39.3696
6.07747, 50, 48.8797, 39.4328, 7.2111, 1.12032, 0, 39.4328, 39.4328, 39.4328, 41.2483, 46.2118, 40.285, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328, 39.4328
6.08534, 64, 47.5665, 39.4967, 8.12404, 16.4335, 0, 39.4967, 39.4968, 39.4967, 41.6142, 44.7429, 40.2027, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967, 39.4967
6.09321, 46, 46.7232, 39.5613, 6.9282, -0.72319, 0, 39.5614, 39.5614, 39.5614, 42.1269, 43.5788, 40.14, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613, 39.5613
6.10107, 56, 46.3672, 39.6264, 7.61577, 9.63277, 0, 39.6264, 39.6265, 39.6264, 42.8534, 42.6709, 40.0957, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264, 39.6264
6.10894, 32, 46.5473, 39.6918, 5.83095, -14.5473, 0, 39.6918, 39.6918, 39.6918, 43.8874, 41.975, 40.0684, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918, 39.6918
6.11681, 52, 47.353, 39.7573, 7.34847, 4.647, 0, 39.7574, 39.7574, 39.7574, 45.3592, 41.4521, 40.0563, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573, 39.7573
6.12467, 52, 48.9264, 39.8228, 7.34847, 3.07365, 0, 39.8229, 39.8229, 39.8229, 47.4462, 41.068, 40.0577, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228, 39.8228
6.13254, 62, 51.476, 39.8882, 8, 10.524, 0, 39.8882, 39.8883, 39.8882, 50.3876, 40.7939, 40.0708, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882, 39.8882
6.14041, 48, 55.2928, 39.9533, 7.07107, -7.29285, 0, 39.9533, 39.9533, 39.9533, 54.4999, 40.6057, 40.0937, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533, 39.9533
6.14828, 48, 60.769, 40.0179, 7.07107, -12.769, 0, 40.0179, 40.018, 40.0179, 60.1964, 40.4836, 40.1248, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179, 40.0179
6.15614, 70, 68.4184, 40.082, 8.48528, 1.5816, 0, 40.0821, 40.0821, 40.0821, 68.0081, 40.4117, 40.1626, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082, 40.082
6.16401, 98, 78.8955, 40.1456, 10, 19.1045, 0, 40.1456, 40.1456, 40.1456, 78.6036, 40.3774, 40.2056, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456, 40.1456
