   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.73335, 74, 44.3296, 15.4321, 8.7178, 29.6704, 0, 15.4321, 15.4321, 15.6613, 15.4363, 17.534, 15.4564, 41.9688, 15.4321, 15.4321, 15.4321, 15.4321, 15.4321, 15.4321, 15.4321, 15.4321, 15.4321, 15.433, 15.4321, 15.4322, 15.4321
3.74123, 78, 42.1189, 15.5327, 8.94427, 35.8811, 0, 15.5327, 15.5327, 15.7619, 15.5369, 17.4111, 15.5576, 39.9812, 15.5327, 15.5327, 15.5327, 15.5327, 15.5327, 15.5327, 15.5327, 15.5327, 15.5327, 15.5334, 15.5327, 15.5327, 15.5327
3.7491, 104, 39.7646, 15.6335, 10.2956, 64.2354, 0, 15.6336, 15.6336, 15.8627, 15.6378, 17.291, 15.6591, 37.8475, 15.6335, 15.6335, 15.6335, 15.6335, 15.6335, 15.6335, 15.6335, 15.6335, 15.6335, 15.6341, 15.6335, 15.6336, 15.6335
3.75697, 96, 37.3452, 15.7347, 9.8995, 58.6548, 0, 15.7347, 15.7347, 15.9639, 15.739, 17.1787, 15.7609, 35.641, 15.7347, 15.7347, 15.7347, 15.7347, 15.7347, 15.7347, 15.7347, 15.7347, 15.7347, 15.7351, 15.7347, 15.7347, 15.7347
3.76484, 74, 34.9336, 15.8362, 8.7178, 39.0664, 0, 15.8362, 15.8362, 16.0654, 15.8404, 17.0786, 15.863, 33.4305, 15.8362, 15.8362, 15.8362, 15.8362, 15.8362, 15.8362, 15.8362, 15.8362, 15.8362, 15.8365, 15.8362, 15.8362, 15.8362
3.77271, 88, 32.5945, 15.9379, 9.48683, 55.4055, 0, 15.9379, 15.938, 16.1671, 15.9422, 16.9939, 15.9654, 31.2772, 15.9379, 15.9379, 15.9379, 15.9379, 15.9379, 15.9379, 15.9379, 15.9379, 15.9379, 15.9382, 15.9379, 15.9379, 15.9379
3.78058, 96, 30.3814, 16.04, 9.8995, 65.6186, 0, 16.04, 16.04, 16.2692, 16.0443, 16.9269, 16.0681, 29.2327, 16.04, 16.04, 16.04, 16.04, 16.04, 16.04, 16.04, 16.04, 16.04, 16.0402, 16.04, 16.04, 16.04
3.78845, 120, 28.3364, 16.1424, 11.0454, 91.6636, 0, 16.1424, 16.1424, 16.3716, 16.1466, 16.8787, 16.1711, 27.3376, 16.1424, 16.1424, 16.1424, 16.1424, 16.1424, 16.1424, 16.1424, 16.1424, 16.1424, 16.1425, 16.1424, 16.1424, 16.1424
3.79633, 90, 26.4887, 16.245, 9.59166, 63.5113, 0, 16.2451, 16.2451, 16.4742, 16.2493, 16.8496, 16.2745, 25.6211, 16.245, 16.245, 16.245, 16.245, 16.245, 16.245, 16.245, 16.245, 16.245, 16.2452, 16.245, 16.245, 16.245
3.8042, 102, 24.8562, 16.348, 10.198, 77.1438, 0, 16.348, 16.3481, 16.5772, 16.3523, 16.8393, 16.3781, 24.1012, 16.348, 16.348, 16.348, 16.348, 16.348, 16.348, 16.348, 16.348, 16.348, 16.3481, 16.348, 16.348, 16.348
3.81207, 64, 23.446, 16.4513, 8.12404, 40.554, 0, 16.4513, 16.4514, 16.6805, 16.4556, 16.8469, 16.4821, 22.786, 16.4513, 16.4513, 16.4513, 16.4513, 16.4513, 16.4513, 16.4513, 16.4513, 16.4513, 16.4514, 16.4513, 16.4513, 16.4513
3.81994, 74, 22.2564, 16.5549, 8.7178, 51.7436, 0, 16.555, 16.555, 16.7841, 16.5592, 16.8708, 16.5864, 21.6754, 16.5549, 16.5549, 16.5549, 16.5549, 16.5549, 16.5549, 16.5549, 16.5549, 16.5549, 16.555, 16.5549, 16.5549, 16.5549
3.82781, 58, 21.2787, 16.6588, 7.74597, 36.7213, 0, 16.6589, 16.6589, 16.888, 16.6632, 16.9094, 16.691, 20.7623, 16.6588, 16.6588, 16.6588, 16.6588, 16.6588, 16.6588, 16.6588, 16.6588, 16.6588, 16.6589, 16.6588, 16.6588, 16.6588
3.83568, 64, 20.4994, 16.7631, 8.12404, 43.5006, 0, 16.7631, 16.7631, 16.9923, 16.7674, 16.961, 16.7959, 20.0349, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631, 16.7631
3.84355, 74, 19.9017, 16.8676, 8.7178, 54.0983, 0, 16.8676, 16.8676, 17.0968, 16.872, 17.0237, 16.9012, 19.4783, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676, 16.8676
3.85143, 62, 19.4674, 16.9724, 8, 42.5326, 0, 16.9724, 16.9724, 17.2016, 16.9768, 17.0957, 17.0067, 19.076, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724, 16.9724
3.8593, 60, 19.1784, 17.0774, 7.87401, 40.8216, 0, 17.0774, 17.0774, 17.3066, 17.0819, 17.1755, 17.1124, 18.8114, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774, 17.0774
3.86717, 62, 19.017, 17.1827, 8, 42.983, 0, 17.1827, 17.1827, 17.4119, 17.1873, 17.2616, 17.2184, 18.6684, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827, 17.1827
3.87504, 46, 18.9674, 17.2881, 6.9282, 27.0326, 0, 17.2882, 17.2882, 17.5173, 17.293, 17.3526, 17.3246, 18.6323, 17.2881, 17.2881, 17.2881, 17.2881, 17.2881, 17.2881, 17.2881, 17.2881, 17.2882, 17.2882, 17.2881, 17.2881, 17.2881
3.88291, 52, 19.0152, 17.3938, 7.34847, 32.9848, 0, 17.3938, 17.3938, 17.623, 17.3988, 17.4476, 17.431, 18.6899, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938, 17.3938
3.89078, 56, 19.1478, 17.4995, 7.61577, 36.8522, 0, 17.4995, 17.4995, 17.7287, 17.5048, 17.5455, 17.5375, 18.8293, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995, 17.4995
3.89865, 36, 19.3541, 17.6053, 6.16441, 16.6459, 0, 17.6053, 17.6053, 17.8345, 17.611, 17.6457, 17.644, 19.0401, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053, 17.6053
3.90653, 22, 19.6242, 17.711, 4.89898, 2.37576, 0, 17.7111, 17.7111, 17.9402, 17.7172, 17.7474, 17.7505, 19.3129, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711, 17.711
3.9144, 38, 19.9487, 17.8167, 6.32456, 18.0513, 0, 17.8167, 17.8167, 18.0459, 17.8236, 17.8503, 17.8569, 19.6388, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167, 17.8167
3.92227, 22, 20.3185, 17.9222, 4.89898, 1.68153, 0, 17.9222, 17.9222, 18.1514, 17.9299, 17.9539, 17.9632, 20.0087, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222, 17.9222
3.93014, 32, 20.7241, 18.0274, 5.83095, 11.2759, 0, 18.0274, 18.0274, 18.2566, 18.0363, 18.0579, 18.0692, 20.4137, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274, 18.0274
3.93801, 28, 21.1558, 18.1322, 5.47723, 6.8442, 0, 18.1323, 18.1323, 18.3614, 18.1427, 18.162, 18.1748, 20.8438, 18.1322, 18.1322, 18.1322, 18.1322, 18.1322, 18.1322, 18.1322, 18.1322, 18.1323, 18.1322, 18.1322, 18.1322, 18.1322
3.94588, 16, 21.603, 18.2367, 4.24264, -5.60301, 0, 18.2367, 18.2367, 18.4659, 18.2491, 18.266, 18.28, 21.2886, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367, 18.2367
3.95375, 8, 22.0546, 18.3405, 3.16228, -14.0546, 0, 18.3406, 18.3406, 18.5697, 18.3555, 18.3699, 18.3847, 21.737, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405, 18.3405
3.96162, 14, 22.499, 18.4438, 4, -8.49898, 0, 18.4438, 18.4439, 18.673, 18.4619, 18.4734, 18.4887, 22.1771, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438, 18.4438
3.9695, 16, 22.9244, 18.5464, 4.24264, -6.9244, 0, 18.5465, 18.5465, 18.7756, 18.5686, 18.5765, 18.5921, 22.5972, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464, 18.5464
3.97737, 8, 23.3194, 18.6483, 3.16228, -15.3194, 0, 18.6484, 18.6484, 18.8775, 18.6756, 18.6793, 18.6948, 22.9855, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483, 18.6483
3.98524, 12, 23.6734, 18.7495, 3.74166, -11.6734, 0, 18.7495, 18.7495, 18.9787, 18.783, 18.7816, 18.7968, 23.3312, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495, 18.7495
3.99311, 8, 23.9771, 18.8499, 3.16228, -15.9771, 0, 18.85, 18.85, 19.0791, 18.8912, 18.8836, 18.8981, 23.6248, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499, 18.8499
4.00098, 12, 24.2233, 18.9496, 3.74166, -12.2233, 0, 18.9497, 18.9497, 19.1788, 19.0003, 18.9855, 18.9986, 23.8586, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496, 18.9496
4.00885, 16, 24.407, 19.0487, 4.24264, -8.40702, 0, 19.0487, 19.0487, 19.2779, 19.1107, 19.0872, 19.0985, 24.0274, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487, 19.0487
4.01673, 10, 24.5258, 19.1471, 3.4641, -14.5258, 0, 19.1471, 19.1471, 19.3763, 19.2225, 19.1891, 19.1977, 24.1285, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471
4.0246, 16, 24.5802, 19.245, 4.24264, -8.58021, 0, 19.245, 19.245, 19.4742, 19.3362, 19.2914, 19.2964, 24.1618, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245, 19.245
4.03247, 14, 24.5733, 19.3424, 4, -10.5733, 0, 19.3424, 19.3425, 19.5716, 19.4519, 19.3944, 19.3947, 24.1303, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424
4.04034, 14, 24.5107, 19.4396, 4, -10.5107, 0, 19.4396, 19.4396, 19.6688, 19.5698, 19.4983, 19.4927, 24.0393, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396
4.04821, 10, 24.4001, 19.5365, 3.4641, -14.4001, 0, 19.5365, 19.5366, 19.7657, 19.6901, 19.6036, 19.5905, 23.8963, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365, 19.5365
4.05608, 14, 24.2509, 19.6334, 4, -10.2509, 0, 19.6334, 19.6334, 19.8626, 19.8126, 19.7104, 19.6883, 23.7105, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334, 19.6334
4.06395, 8, 24.0733, 19.7303, 3.16228, -16.0733, 0, 19.7304, 19.7304, 19.9595, 19.9375, 19.8192, 19.7861, 23.4923, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303, 19.7303
4.07182, 6, 23.8779, 19.8274, 2.82843, -17.8779, 0, 19.8275, 19.8275, 20.0566, 20.0642, 19.9302, 19.8841, 23.2524, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274, 19.8274
4.0797, 12, 23.675, 19.9248, 3.74166, -11.675, 0, 19.9248, 19.9249, 20.154, 20.1925, 20.0437, 19.9824, 23.0017, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248, 19.9248
4.08757, 6, 23.4742, 20.0226, 2.82843, -17.4742, 0, 20.0226, 20.0226, 20.2518, 20.3218, 20.1597, 20.081, 22.7501, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226, 20.0226
4.09544, 6, 23.2836, 20.1208, 2.82843, -17.2836, 0, 20.1208, 20.1208, 20.35, 20.4514, 20.2784, 20.1801, 22.5067, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208, 20.1208
4.10331, 14, 23.11, 20.2195, 4, -9.10999, 0, 20.2195, 20.2195, 20.4487, 20.5805, 20.3998, 20.2797, 22.2791, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195, 20.2195
4.11118, 8, 22.9582, 20.3187, 3.16228, -14.9582, 0, 20.3188, 20.3188, 20.5479, 20.7083, 20.5236, 20.3799, 22.0733, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187, 20.3187
4.11905, 6, 22.8314, 20.4186, 2.82843, -16.8314, 0, 20.4186, 20.4186, 20.6478, 20.8339, 20.6495, 20.4807, 21.8937, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186, 20.4186
4.12692, 12, 22.731, 20.519, 3.74166, -10.731, 0, 20.519, 20.519, 20.7482, 20.9565, 20.7772, 20.582, 21.743, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519, 20.519
4.1348, 10, 22.6568, 20.62, 3.4641, -12.6568, 0, 20.62, 20.6201, 20.8492, 21.0751, 20.906, 20.684, 21.6224, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62, 20.62
4.14267, 6, 22.6075, 20.7216, 2.82843, -16.6075, 0, 20.7216, 20.7217, 20.9508, 21.1893, 21.0354, 20.7865, 21.5318, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216, 20.7216
4.15054, 8, 22.5808, 20.8238, 3.16228, -14.5808, 0, 20.8238, 20.8238, 21.053, 21.2985, 21.1645, 20.8897, 21.4701, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238, 20.8238
4.15841, 4, 22.5738, 20.9265, 2.44949, -18.5738, 0, 20.9265, 20.9265, 21.1557, 21.4024, 21.2926, 20.9934, 21.4355, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265, 20.9265
4.16628, 10, 22.5831, 21.0297, 3.4641, -12.5831, 0, 21.0297, 21.0297, 21.2589, 21.501, 21.4189, 21.0977, 21.4253, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297, 21.0297
4.17415, 2, 22.6056, 21.1334, 2, -20.6056, 0, 21.1335, 21.1335, 21.3626, 21.5943, 21.5426, 21.2027, 21.437, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1334, 21.1335, 21.1334
4.18202, 4, 22.638, 21.2376, 2.44949, -18.638, 0, 21.2376, 21.2376, 21.4668, 21.6827, 21.663, 21.3082, 21.4675, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376, 21.2376
4.1899, 16, 22.6777, 21.3422, 4.24264, -6.67771, 0, 21.3422, 21.3422, 21.5714, 21.7668, 21.7795, 21.4145, 21.5141, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3422, 21.3423, 21.3422
4.19777, 6, 22.7226, 21.4472, 2.82843, -16.7226, 0, 21.4472, 21.4473, 21.6764, 21.8473, 21.8918, 21.5217, 21.5741, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4472, 21.4473, 21.4472
4.20564, 10, 22.7711, 21.5526, 3.4641, -12.7711, 0, 21.5527, 21.5527, 21.7818, 21.9249, 21.9994, 21.6301, 21.6451, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5526, 21.5528, 21.5526
4.21351, 16, 22.8224, 21.6584, 4.24264, -6.82236, 0, 21.6584, 21.6584, 21.8876, 22.0006, 22.1024, 21.7401, 21.7249, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6584, 21.6586, 21.6584
4.22138, 6, 22.8764, 21.7645, 2.82843, -16.8764, 0, 21.7646, 21.7646, 21.9937, 22.0753, 22.2009, 21.8525, 21.8118, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7645, 21.7648, 21.7645
4.22925, 12, 22.9339, 21.871, 3.74166, -10.9339, 0, 21.871, 21.871, 22.1002, 22.1497, 22.2951, 21.9682, 21.9041, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.871, 21.8714, 21.871
4.23712, 14, 22.9967, 21.9778, 4, -8.99666, 0, 21.9778, 21.9779, 22.2071, 22.2248, 22.3856, 22.089, 22.0008, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9778, 21.9784, 21.9778
4.245, 4, 23.0673, 22.0849, 2.44949, -19.0673, 0, 22.085, 22.085, 22.3142, 22.3012, 22.4729, 22.2171, 22.1006, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0849, 22.0858, 22.0849
4.25287, 4, 23.1497, 22.1924, 2.44949, -19.1497, 0, 22.1924, 22.1924, 22.4217, 22.3795, 22.5577, 22.356, 22.203, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1924, 22.1936, 22.1924
4.26074, 10, 23.2493, 22.3001, 3.4641, -13.2493, 0, 22.3001, 22.3001, 22.5294, 22.4602, 22.6408, 22.5104, 22.3072, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3001, 22.3017, 22.3001
4.26861, 4, 23.3735, 22.4082, 2.44949, -19.3735, 0, 22.4082, 22.4082, 22.6376, 22.5436, 22.7229, 22.687, 22.4128, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4082, 22.4103, 22.4082
4.27648, 6, 23.5319, 22.5165, 2.82843, -17.5319, 0, 22.5165, 22.5165, 22.746, 22.6297, 22.8049, 22.8948, 22.5195, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5165, 22.5194, 22.5165
4.28435, 14, 23.7371, 22.6251, 4, -9.73707, 0, 22.6252, 22.6252, 22.8548, 22.7189, 22.8873, 23.1458, 22.6271, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6251, 22.6289, 22.6251
4.29222, 8, 24.0052, 22.7341, 3.16228, -16.0052, 0, 22.7341, 22.7341, 22.9639, 22.8108, 22.9708, 23.4557, 22.7353, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7341, 22.7389, 22.7341
4.3001, 10, 24.3569, 22.8433, 3.4641, -14.3569, 0, 22.8433, 22.8433, 23.0735, 22.9056, 23.0559, 23.8446, 22.844, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8433, 22.8494, 22.8433
4.30797, 14, 24.8174, 22.9528, 4, -10.8174, 0, 22.9528, 22.9528, 23.1835, 23.003, 23.1431, 24.3379, 22.9532, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9528, 22.9604, 22.9528
4.31584, 6, 25.4178, 23.0625, 2.82843, -19.4178, 0, 23.0626, 23.0626, 23.294, 23.1027, 23.2325, 24.9664, 23.0628, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.0625, 23.072, 23.0625
4.32371, 10, 26.1953, 23.1726, 3.4641, -16.1953, 0, 23.1726, 23.1726, 23.4051, 23.2045, 23.3244, 25.7672, 23.1728, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1726, 23.1841, 23.1726
4.33158, 16, 27.1928, 23.2829, 4.24264, -11.1928, 0, 23.2829, 23.2829, 23.5169, 23.3082, 23.4188, 26.7834, 23.283, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2829, 23.2968, 23.2829
4.33945, 12, 28.4591, 23.3935, 3.74166, -16.4591, 0, 23.3935, 23.3935, 23.6296, 23.4136, 23.5158, 28.064, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.3935, 23.4099, 23.3935
4.34732, 18, 30.0475, 23.5043, 4.47214, -12.0475, 0, 23.5043, 23.5044, 23.7433, 23.5204, 23.6151, 29.6623, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5043, 23.5236, 23.5043
4.35519, 34, 32.0148, 23.6154, 6, 1.98525, 0, 23.6154, 23.6155, 23.8585, 23.6283, 23.7168, 31.6351, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6154, 23.6376, 23.6154
4.36307, 28, 34.4182, 23.7268, 5.47723, -6.41821, 0, 23.7268, 23.7268, 23.9756, 23.7373, 23.8205, 34.0398, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7268, 23.7521, 23.7268
4.37094, 26, 37.3118, 23.8384, 5.2915, -11.3118, 0, 23.8384, 23.8384, 24.0949, 23.8471, 23.9262, 36.9304, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8384, 23.8668, 23.8384
4.37881, 36, 40.744, 23.9503, 6.16441, -4.74403, 0, 23.9503, 23.9503, 24.2173, 23.9577, 24.0335, 40.3549, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9503, 23.9818, 23.9503
4.38668, 50, 44.7512, 24.0624, 7.2111, 5.24876, 0, 24.0625, 24.0625, 24.3436, 24.0689, 24.1423, 44.3493, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0624, 24.0969, 24.0624
4.39455, 68, 49.3547, 24.1748, 8.3666, 18.6453, 0, 24.1748, 24.1748, 24.4749, 24.1805, 24.2523, 48.934, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.1748, 24.212, 24.1748
4.40242, 38, 54.5539, 24.2874, 6.32456, -16.5539, 0, 24.2875, 24.2875, 24.6127, 24.2927, 24.3635, 54.1076, 24.2874, 24.2874, 24.2874, 24.2874, 24.2874, 24.2874, 24.2874, 24.2874, 24.2874, 24.2875, 24.2874, 24.2874, 24.3271, 24.2874
4.41029, 54, 60.3232, 24.4003, 7.48331, -6.32317, 0, 24.4003, 24.4004, 24.759, 24.4052, 24.4756, 59.8426, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.4003, 24.442, 24.4003
4.41817, 64, 66.6084, 24.5134, 8.12404, -2.60839, 0, 24.5135, 24.5135, 24.9159, 24.5181, 24.5885, 66.0828, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5134, 24.5567, 24.5134
4.42604, 100, 73.3253, 24.6268, 10.0995, 26.6747, 0, 24.6268, 24.6269, 25.0866, 24.6313, 24.7021, 72.7414, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6268, 24.6711, 24.6268
4.43391, 82, 80.3561, 24.7404, 9.16515, 1.64388, 0, 24.7405, 24.7405, 25.2746, 24.7449, 24.8163, 79.6968, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7404, 24.7852, 24.7404
