   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.648206, 0, 0.00160861, 0.000128221, 1.41421, -0.00160861, 0.000128221, 0.000128239, 0.000128267, 0.000265671, 0.000130748, 0.000128314, 0.000137201, 0.000385649, 0.00018871, 0.000129281, 0.000823989, 0.000129648, 0.000129046, 0.000128689, 0.000128222, 0.000432715, 0.000128221, 0.000128221, 0.000137542
0.656078, 0, 0.00261638, 0.000209073, 1.41421, -0.00261638, 0.000209073, 0.000209102, 0.000209147, 0.000433236, 0.000213194, 0.000209224, 0.000223718, 0.000677561, 0.000307722, 0.000210802, 0.00134378, 0.000210892, 0.000210418, 0.000209735, 0.000209073, 0.000650593, 0.000209073, 0.000209073, 0.000224273
0.66395, 0, 0.0042033, 0.000333622, 1.41421, -0.0042033, 0.000333622, 0.000333669, 0.000333741, 0.000691391, 0.0003402, 0.000333863, 0.000356997, 0.00116977, 0.000491068, 0.000336382, 0.00214463, 0.000335937, 0.000335769, 0.000334556, 0.000333624, 0.00097815, 0.000333622, 0.000333622, 0.000357883
0.671822, 0, 0.00665891, 0.000521107, 1.41421, -0.00665891, 0.000521107, 0.000521179, 0.000521292, 0.00108003, 0.000531383, 0.000521484, 0.000557624, 0.00198433, 0.000767077, 0.000525419, 0.00335036, 0.000524043, 0.000524461, 0.000522418, 0.000521109, 0.0014643, 0.000521107, 0.000521107, 0.000559009
0.679694, 0, 0.0103913, 0.000796911, 1.41421, -0.0103913, 0.000796911, 0.000797021, 0.000797193, 0.0016518, 0.000812627, 0.000797487, 0.000852765, 0.00330692, 0.00117313, 0.000803505, 0.00512435, 0.000800627, 0.000802041, 0.000798744, 0.000796914, 0.00217497, 0.000796911, 0.000796911, 0.000854883
0.687567, 0, 0.0159626, 0.00119345, 1.41421, -0.0159626, 0.00119345, 0.00119362, 0.00119387, 0.00247395, 0.00121699, 0.00119431, 0.00127711, 0.00541324, 0.00175697, 0.00120333, 0.00767529, 0.00119814, 0.00120114, 0.001196, 0.00119346, 0.00319665, 0.00119345, 0.00119345, 0.00128029
0.695439, 0, 0.0241289, 0.00175073, 1.41421, -0.0241289, 0.00175073, 0.00175098, 0.00175136, 0.00362946, 0.00178527, 0.001752, 0.00187348, 0.00870234, 0.00257751, 0.00176523, 0.0112608, 0.00175664, 0.00176201, 0.00175428, 0.00175074, 0.00463974, 0.00175073, 0.00175073, 0.00187814
0.703311, 0, 0.0358828, 0.00251633, 1.41421, -0.0358828, 0.00251633, 0.00251668, 0.00251722, 0.005217, 0.00256598, 0.00251815, 0.00269278, 0.0137362, 0.00370483, 0.00253716, 0.016187, 0.00252373, 0.00253255, 0.00252122, 0.00251634, 0.00664138, 0.00251633, 0.00251633, 0.00269948
0.711183, 0, 0.0524949, 0.00354461, 1.41421, -0.0524949, 0.00354461, 0.00354511, 0.00354587, 0.00734936, 0.00361456, 0.00354718, 0.0037932, 0.0212843, 0.00521898, 0.00357396, 0.0228041, 0.00355384, 0.00356746, 0.00355134, 0.00354463, 0.00936757, 0.00354461, 0.00354461, 0.00380265
0.719055, 0, 0.0755496, 0.004895, 1.41421, -0.0755496, 0.004895, 0.00489567, 0.00489673, 0.0101497, 0.0049916, 0.00489854, 0.00523831, 0.0323685, 0.00720745, 0.00493553, 0.0314943, 0.00490645, 0.00492657, 0.00490421, 0.00489501, 0.0130145, 0.004895, 0.004895, 0.00525139
0.726927, 2, 0.106967, 0.0066291, 2, 1.89303, 0.0066291, 0.00663002, 0.00663146, 0.0137459, 0.00675994, 0.0066339, 0.00709408, 0.0483025, 0.00976098, 0.006684, 0.0426541, 0.00664323, 0.00667189, 0.00664165, 0.00662913, 0.0178092, 0.0066291, 0.0066291, 0.00711185
0.734799, 0, 0.149005, 0.00880692, 1.41421, -0.149005, 0.00880692, 0.00880814, 0.00881004, 0.0182621, 0.00898074, 0.00881329, 0.00942466, 0.0707159, 0.0129678, 0.00887985, 0.0566685, 0.0088242, 0.00886381, 0.0088239, 0.00880695, 0.024011, 0.00880692, 0.00880692, 0.00944836
0.742672, 0, 0.204231, 0.011482, 1.41421, -0.204231, 0.011482, 0.0114836, 0.0114861, 0.0238091, 0.0117086, 0.0114903, 0.0122874, 0.101552, 0.0169066, 0.0115771, 0.073881, 0.011503, 0.0115563, 0.0115049, 0.0114821, 0.0319142, 0.011482, 0.011482, 0.0123185
0.750544, 0, 0.275446, 0.0146962, 1.41421, -0.275446, 0.0146962, 0.0146982, 0.0147014, 0.030473, 0.0149862, 0.0147068, 0.015727, 0.143025, 0.0216388, 0.0148179, 0.0945579, 0.0147215, 0.0147914, 0.0147267, 0.0146963, 0.0418539, 0.0146962, 0.0146962, 0.0157671
0.758416, 2, 0.365583, 0.0184743, 2, 1.63442, 0.0184743, 0.0184769, 0.0184809, 0.0383047, 0.0188389, 0.0184877, 0.0197699, 0.197529, 0.0272006, 0.0186273, 0.118855, 0.0185045, 0.0185944, 0.0185147, 0.0184744, 0.0542186, 0.0184743, 0.0184743, 0.019821
0.766288, 2, 0.477531, 0.0228195, 2, 1.52247, 0.0228195, 0.0228227, 0.0228276, 0.0473094, 0.0232697, 0.022836, 0.0244195, 0.267479, 0.0335959, 0.0230084, 0.146786, 0.0228551, 0.0229684, 0.0228726, 0.0228196, 0.0694698, 0.0228195, 0.0228195, 0.0244837
0.77416, 0, 0.613927, 0.0277096, 1.41421, -0.613927, 0.0277096, 0.0277135, 0.0277194, 0.0574394, 0.0282562, 0.0277296, 0.029652, 0.355096, 0.0407914, 0.0279389, 0.178201, 0.0277511, 0.0278915, 0.0277788, 0.0277097, 0.0881714, 0.0277096, 0.0277096, 0.0297317
0.782032, 4, 0.776913, 0.0330956, 2.44949, 3.22309, 0.0330956, 0.0331002, 0.0331074, 0.0685913, 0.0337482, 0.0331196, 0.0354147, 0.46213, 0.0487138, 0.0333694, 0.212773, 0.0331436, 0.0333146, 0.033185, 0.0330958, 0.111027, 0.0330956, 0.0330956, 0.0355131
0.789904, 0, 0.96786, 0.0389021, 1.41421, -0.96786, 0.0389021, 0.0389075, 0.0389159, 0.0806058, 0.0396688, 0.0389302, 0.0416268, 0.589545, 0.057251, 0.0392238, 0.250004, 0.0389568, 0.0391626, 0.0390166, 0.0389022, 0.138926, 0.0389021, 0.0389021, 0.0417478
0.797777, 0, 1.18712, 0.0450302, 1.41421, -1.18712, 0.0450302, 0.0450364, 0.0450461, 0.0932752, 0.0459171, 0.0450627, 0.0481822, 0.737199, 0.0662558, 0.0454023, 0.289244, 0.0450919, 0.0453368, 0.0451758, 0.0450303, 0.172988, 0.0450302, 0.0450302, 0.0483309
0.805649, 0, 1.43381, 0.0513626, 1.41421, -1.43381, 0.0513626, 0.0513697, 0.0513808, 0.106353, 0.0523736, 0.0513997, 0.0549554, 0.903559, 0.0755541, 0.0517868, 0.329723, 0.0514316, 0.0517207, 0.0515465, 0.0513628, 0.214597, 0.0513626, 0.0513626, 0.0551389
0.813521, 2, 1.70567, 0.0577707, 2, 0.294333, 0.0577707, 0.0577787, 0.0577911, 0.11957, 0.0589068, 0.0578123, 0.0618083, 1.0855, 0.0849549, 0.0582474, 0.370598, 0.0578468, 0.0581869, 0.0580014, 0.0577709, 0.265422, 0.0577707, 0.0577707, 0.0620364
0.821393, 0, 1.999, 0.0641221, 1.41421, -1.999, 0.0641221, 0.064131, 0.0641448, 0.132649, 0.065382, 0.0641683, 0.0685993, 1.27821, 0.094262, 0.0646508, 0.411004, 0.0642052, 0.064605, 0.0644105, 0.0641224, 0.327397, 0.0641221, 0.0641221, 0.0688857
0.829265, 0, 2.30876, 0.0702892, 1.41421, -2.30876, 0.0702892, 0.0702989, 0.070314, 0.145324, 0.0716687, 0.0703398, 0.0751916, 1.47533, 0.103286, 0.0708681, 0.45011, 0.0703789, 0.0708507, 0.0706487, 0.0702895, 0.402649, 0.0702892, 0.0702892, 0.0755554
0.837137, 2, 2.62879, 0.0761566, 2, -0.628789, 0.0761566, 0.0761671, 0.0761834, 0.157353, 0.0776493, 0.0762113, 0.0814615, 1.66917, 0.111857, 0.0767829, 0.48717, 0.0762523, 0.0768133, 0.0766039, 0.0761568, 0.493375, 0.0761566, 0.0761566, 0.0819295
0.845009, 0, 2.95209, 0.081627, 1.41421, -2.95209, 0.081627, 0.0816382, 0.0816557, 0.168537, 0.0832248, 0.0816856, 0.0873052, 1.85125, 0.119832, 0.0822974, 0.521563, 0.0817281, 0.0824022, 0.082184, 0.0816273, 0.601643, 0.081627, 0.081627, 0.0879138
0.852882, 0, 3.27121, 0.086626, 1.41421, -3.27121, 0.086626, 0.0866379, 0.0866565, 0.178724, 0.0883192, 0.0866881, 0.0926432, 2.01286, 0.127101, 0.0873365, 0.552822, 0.0867318, 0.0875519, 0.0873206, 0.0866264, 0.729142, 0.086626, 0.086626, 0.0934416
0.860754, 4, 3.57872, 0.0911039, 2.44949, 0.421283, 0.0911039, 0.0911163, 0.0911358, 0.187815, 0.0928818, 0.091169, 0.0974224, 2.14577, 0.133593, 0.0918499, 0.580649, 0.0912134, 0.092224, 0.0919716, 0.0911042, 0.87688, 0.0911039, 0.0911039, 0.0984766
0.868626, 8, 3.86753, 0.0950351, 3.16228, 4.13247, 0.0950351, 0.0950481, 0.0950684, 0.195763, 0.0968869, 0.095103, 0.101616, 2.24298, 0.139274, 0.0958121, 0.604913, 0.0951475, 0.0964073, 0.0961213, 0.0950354, 1.04486, 0.0950351, 0.0950351, 0.103013
0.876498, 0, 4.13129, 0.0984171, 1.41421, -4.13129, 0.0984171, 0.0984306, 0.0984515, 0.202571, 0.100332, 0.0984873, 0.105222, 2.29932, 0.144143, 0.0992206, 0.625638, 0.0985313, 0.100116, 0.0997781, 0.0984175, 1.23181, 0.0984171, 0.0984171, 0.107078
0.88437, 6, 4.3646, 0.101266, 2.82843, 1.6354, 0.101266, 0.10128, 0.101302, 0.208282, 0.103234, 0.101338, 0.108258, 2.31198, 0.148229, 0.102092, 0.642976, 0.101381, 0.103388, 0.102971, 0.101267, 1.4349, 0.101266, 0.101266, 0.110723
0.892242, 2, 4.56313, 0.103614, 2, -2.56313, 0.103614, 0.103628, 0.10365, 0.212973, 0.105624, 0.103688, 0.110759, 2.28072, 0.151583, 0.104457, 0.657183, 0.103729, 0.106276, 0.105744, 0.103614, 1.64968, 0.103614, 0.103614, 0.114032
0.900114, 6, 4.72362, 0.105501, 2.82843, 1.27638, 0.105501, 0.105516, 0.105538, 0.216739, 0.107546, 0.105576, 0.112769, 2.20793, 0.15427, 0.106359, 0.66858, 0.105615, 0.108848, 0.108152, 0.105502, 1.87009, 0.105501, 0.105501, 0.117109
0.907987, 2, 4.84381, 0.106976, 2, -2.84381, 0.106976, 0.106991, 0.107014, 0.219689, 0.109048, 0.107052, 0.11434, 2.09834, 0.156365, 0.107846, 0.677525, 0.107088, 0.111179, 0.110253, 0.106977, 2.08865, 0.106976, 0.106976, 0.120088
0.915859, 4, 4.92236, 0.108089, 2.44949, -0.922363, 0.108089, 0.108103, 0.108126, 0.221938, 0.110182, 0.108165, 0.115527, 1.95862, 0.157948, 0.108967, 0.684389, 0.108198, 0.113348, 0.112105, 0.108089, 2.29686, 0.108089, 0.108089, 0.123127
0.923731, 10, 4.95876, 0.108888, 3.4641, 5.04124, 0.108888, 0.108902, 0.108925, 0.223594, 0.110996, 0.108965, 0.116382, 1.79668, 0.159095, 0.109772, 0.689527, 0.108993, 0.115433, 0.113758, 0.108888, 2.48575, 0.108888, 0.108888, 0.126412
0.931603, 4, 4.95324, 0.10942, 2.44949, -0.953242, 0.10942, 0.109435, 0.109458, 0.22476, 0.11154, 0.109498, 0.116956, 1.62105, 0.159876, 0.11031, 0.693267, 0.109522, 0.117512, 0.115255, 0.10942, 2.64652, 0.10942, 0.10942, 0.130164
0.939475, 2, 4.90681, 0.109728, 2, -2.90681, 0.109728, 0.109743, 0.109767, 0.225528, 0.111857, 0.109807, 0.117294, 1.44016, 0.160359, 0.110622, 0.6959, 0.109826, 0.119656, 0.116624, 0.109729, 2.77124, 0.109728, 0.109728, 0.134634
0.947347, 8, 4.82131, 0.109853, 3.16228, 3.17869, 0.109853, 0.109868, 0.109891, 0.225978, 0.111987, 0.109931, 0.11744, 1.26175, 0.160599, 0.110748, 0.697675, 0.109947, 0.121928, 0.117883, 0.109853, 2.85351, 0.109853, 0.109853, 0.14011
0.955219, 4, 4.69951, 0.109827, 2.44949, -0.699515, 0.109827, 0.109842, 0.109866, 0.22618, 0.111966, 0.109906, 0.117429, 1.09241, 0.160649, 0.110725, 0.698799, 0.109917, 0.124391, 0.119035, 0.109828, 2.88907, 0.109827, 0.109827, 0.14691
0.963092, 4, 4.54523, 0.109684, 2.44949, -0.545228, 0.109684, 0.109699, 0.109723, 0.226192, 0.111826, 0.109763, 0.117296, 0.937284, 0.160551, 0.110583, 0.69944, 0.109771, 0.127099, 0.120071, 0.109685, 2.87614, 0.109684, 0.109684, 0.155374
0.970964, 2, 4.3633, 0.109452, 2, -2.3633, 0.109452, 0.109467, 0.109491, 0.226064, 0.111596, 0.109531, 0.117071, 0.799936, 0.160344, 0.110352, 0.699733, 0.109536, 0.130104, 0.120973, 0.109453, 2.81558, 0.109452, 0.109452, 0.165847
0.978836, 0, 4.15956, 0.109158, 1.41421, -4.15956, 0.109158, 0.109173, 0.109197, 0.225837, 0.111303, 0.109237, 0.116781, 0.682386, 0.160062, 0.110058, 0.699782, 0.109239, 0.133465, 0.121721, 0.109158, 2.71088, 0.109158, 0.109158, 0.178658
0.986708, 2, 3.94071, 0.108826, 2, -1.94071, 0.108826, 0.108841, 0.108865, 0.225549, 0.110972, 0.108905, 0.116452, 0.58526, 0.159735, 0.109727, 0.69967, 0.108906, 0.13725, 0.12229, 0.108827, 2.56777, 0.108826, 0.108826, 0.194084
0.99458, 4, 3.71396, 0.108481, 2.44949, 0.28604, 0.10848, 0.108496, 0.108519, 0.225232, 0.110627, 0.108559, 0.116109, 0.508014, 0.159389, 0.109381, 0.69946, 0.10856, 0.141556, 0.12266, 0.108481, 2.39381, 0.108481, 0.108481, 0.212319
1.00245, 4, 3.48672, 0.108144, 2.44949, 0.513278, 0.108143, 0.108159, 0.108182, 0.224911, 0.11029, 0.108222, 0.115773, 0.449201, 0.159049, 0.109044, 0.699203, 0.108225, 0.14654, 0.122819, 0.108144, 2.19768, 0.108144, 0.108144, 0.233429
1.01032, 2, 3.2662, 0.107836, 2, -1.2662, 0.107835, 0.107851, 0.107874, 0.224614, 0.109983, 0.107915, 0.115466, 0.406746, 0.158737, 0.108737, 0.698937, 0.10792, 0.152457, 0.122764, 0.107836, 1.98858, 0.107836, 0.107836, 0.25732
1.0182, 4, 3.05903, 0.107577, 2.44949, 0.940969, 0.107576, 0.107592, 0.107616, 0.224362, 0.109724, 0.107656, 0.115207, 0.37819, 0.158474, 0.108478, 0.698691, 0.107667, 0.159745, 0.122505, 0.107578, 1.7755, 0.107577, 0.107577, 0.283701
1.02607, 2, 2.87099, 0.107385, 2, -0.870993, 0.107384, 0.1074, 0.107424, 0.224173, 0.109532, 0.107464, 0.115015, 0.360904, 0.158279, 0.108286, 0.698486, 0.107483, 0.169132, 0.122063, 0.107386, 1.56667, 0.107385, 0.107385, 0.312069
1.03394, 4, 2.70694, 0.107275, 2.44949, 1.29306, 0.107273, 0.10729, 0.107314, 0.224065, 0.109422, 0.107354, 0.114906, 0.352259, 0.158166, 0.108176, 0.698338, 0.107384, 0.181821, 0.121473, 0.107276, 1.36912, 0.107275, 0.107275, 0.341705
1.04181, 2, 2.57087, 0.10726, 2, -0.57087, 0.107258, 0.107275, 0.107299, 0.224052, 0.109407, 0.107339, 0.114891, 0.349757, 0.158149, 0.108161, 0.698253, 0.107384, 0.199746, 0.120776, 0.107261, 1.18833, 0.10726, 0.10726, 0.371694
1.04969, 2, 2.46635, 0.10735, 2, -0.466351, 0.107347, 0.107365, 0.107389, 0.224142, 0.109497, 0.107429, 0.114981, 0.351121, 0.158237, 0.108251, 0.698229, 0.107494, 0.225937, 0.12002, 0.107351, 1.0282, 0.10735, 0.10735, 0.400961
1.05756, 0, 2.3971, 0.107551, 1.41421, -2.3971, 0.107546, 0.107566, 0.107589, 0.224343, 0.109698, 0.107629, 0.115181, 0.354362, 0.158436, 0.108452, 0.698257, 0.107721, 0.265019, 0.119255, 0.107551, 0.890964, 0.107551, 0.107551, 0.428339
1.06543, 8, 2.36793, 0.107865, 3.16228, 5.63207, 0.107859, 0.10788, 0.107903, 0.224657, 0.110012, 0.107943, 0.115495, 0.357821, 0.158749, 0.108766, 0.698316, 0.108069, 0.323841, 0.118529, 0.107865, 0.777416, 0.107865, 0.107865, 0.452637
1.0733, 0, 2.38582, 0.10829, 1.41421, -2.38582, 0.108283, 0.108305, 0.108329, 0.225083, 0.110437, 0.108369, 0.115921, 0.360192, 0.159174, 0.109191, 0.698376, 0.108538, 0.412265, 0.117882, 0.108291, 0.687088, 0.10829, 0.10829, 0.472731
1.08117, 4, 2.46119, 0.108822, 2.44949, 1.53881, 0.108812, 0.108837, 0.10886, 0.225614, 0.110969, 0.1089, 0.116452, 0.360528, 0.159705, 0.109723, 0.698393, 0.109125, 0.544041, 0.117347, 0.108822, 0.618552, 0.108822, 0.108822, 0.487647
1.08905, 6, 2.6092, 0.10945, 2.82843, 3.3908, 0.109437, 0.109465, 0.109488, 0.226242, 0.111597, 0.109528, 0.11708, 0.358236, 0.160332, 0.11035, 0.698315, 0.109824, 0.737753, 0.116946, 0.10945, 0.569688, 0.10945, 0.10945, 0.496645
1.09692, 0, 2.85086, 0.11016, 1.41421, -2.85086, 0.110143, 0.110175, 0.110198, 0.226952, 0.112307, 0.110238, 0.11779, 0.353051, 0.161042, 0.111061, 0.698076, 0.110626, 1.01765, 0.11669, 0.11016, 0.537969, 0.11016, 0.11016, 0.499271
1.10479, 4, 3.21395, 0.110935, 2.44949, 0.786053, 0.110913, 0.11095, 0.110973, 0.227727, 0.113082, 0.111013, 0.118565, 0.344999, 0.161817, 0.111836, 0.697603, 0.111519, 1.41429, 0.116577, 0.110935, 0.520682, 0.110935, 0.110935, 0.495402
1.11266, 8, 3.73317, 0.111753, 3.16228, 4.26683, 0.111726, 0.111768, 0.111792, 0.228546, 0.1139, 0.111832, 0.119384, 0.33435, 0.162636, 0.112654, 0.696817, 0.11249, 1.96457, 0.116595, 0.111754, 0.515124, 0.111753, 0.111753, 0.485252
1.12053, 8, 4.44972, 0.112591, 3.16228, 3.55028, 0.112556, 0.112606, 0.11263, 0.229384, 0.114738, 0.11267, 0.120222, 0.321551, 0.163473, 0.113492, 0.695633, 0.113523, 2.71127, 0.116724, 0.112591, 0.518734, 0.112591, 0.112591, 0.469348
1.12841, 6, 5.40957, 0.11342, 2.82843, 0.590434, 0.113376, 0.113435, 0.113459, 0.230213, 0.115567, 0.113499, 0.121051, 0.30717, 0.164302, 0.114321, 0.693974, 0.114604, 3.70124, 0.116934, 0.113421, 0.529186, 0.11342, 0.11342, 0.44849
1.13628, 18, 6.66068, 0.114211, 4.47214, 11.3393, 0.114154, 0.114226, 0.114249, 0.231003, 0.116358, 0.114289, 0.121841, 0.291827, 0.165093, 0.115112, 0.691771, 0.115719, 4.98284, 0.117188, 0.114211, 0.544437, 0.114211, 0.114211, 0.423676
1.14415, 4, 8.24874, 0.11493, 2.44949, -4.24874, 0.114859, 0.114945, 0.114969, 0.231723, 0.117077, 0.115009, 0.122561, 0.276133, 0.165812, 0.115831, 0.688973, 0.116854, 6.60165, 0.117449, 0.11493, 0.562743, 0.11493, 0.11493, 0.396027
1.15202, 10, 10.2119, 0.115544, 3.4641, -0.211887, 0.115456, 0.115559, 0.115583, 0.232337, 0.117691, 0.115623, 0.123175, 0.260645, 0.166426, 0.116445, 0.685555, 0.117997, 8.59545, 0.117672, 0.115545, 0.582647, 0.115544, 0.115544, 0.366699
1.1599, 8, 12.5743, 0.116018, 3.16228, -4.57432, 0.115907, 0.116033, 0.116056, 0.23281, 0.118165, 0.116096, 0.123648, 0.245825, 0.1669, 0.116918, 0.681529, 0.119137, 10.9879, 0.117814, 0.116018, 0.602957, 0.116018, 0.116018, 0.336801
1.16777, 12, 15.3399, 0.116314, 3.74166, -3.33995, 0.116178, 0.116329, 0.116353, 0.233107, 0.118462, 0.116393, 0.123945, 0.232023, 0.167196, 0.117215, 0.676952, 0.120268, 13.7822, 0.117831, 0.116315, 0.6227, 0.116314, 0.116314, 0.307329
1.17564, 22, 18.4861, 0.116399, 4.89898, 3.51391, 0.116231, 0.116414, 0.116438, 0.233192, 0.118546, 0.116478, 0.12403, 0.219463, 0.167281, 0.1173, 0.671937, 0.121379, 16.9553, 0.117679, 0.1164, 0.641088, 0.116399, 0.116399, 0.279116
1.18351, 20, 21.9593, 0.116238, 4.69042, -1.95926, 0.116031, 0.116253, 0.116276, 0.233031, 0.118385, 0.116317, 0.123868, 0.208252, 0.16712, 0.117139, 0.666659, 0.122464, 20.4532, 0.117317, 0.116238, 0.657472, 0.116238, 0.116238, 0.252796
1.19138, 30, 25.6725, 0.115799, 5.65685, 4.32748, 0.115546, 0.115814, 0.115838, 0.232592, 0.117946, 0.115878, 0.12343, 0.198394, 0.166681, 0.1167, 0.661367, 0.123513, 24.1887, 0.116709, 0.115799, 0.671306, 0.115799, 0.115799, 0.228798
1.19926, 40, 29.507, 0.115055, 6.48074, 10.493, 0.114748, 0.11507, 0.115094, 0.231848, 0.117202, 0.115134, 0.122686, 0.189809, 0.165937, 0.115956, 0.656394, 0.124513, 28.0428, 0.115822, 0.115056, 0.682119, 0.115055, 0.115055, 0.20735
1.20713, 26, 33.316, 0.113984, 5.2915, -7.31602, 0.113612, 0.113999, 0.114023, 0.230777, 0.116131, 0.114063, 0.121615, 0.182356, 0.164866, 0.114885, 0.652159, 0.125447, 31.8688, 0.11463, 0.113984, 0.689502, 0.113984, 0.113984, 0.188506
1.215, 40, 36.9338, 0.11257, 6.48074, 3.06616, 0.112121, 0.112586, 0.112609, 0.229363, 0.114718, 0.112649, 0.120201, 0.175862, 0.163453, 0.113471, 0.64918, 0.12629, 35.5011, 0.113114, 0.112571, 0.693097, 0.11257, 0.11257, 0.172175
1.22287, 42, 40.1869, 0.110807, 6.63325, 1.81308, 0.110268, 0.110822, 0.110846, 0.2276, 0.112954, 0.110886, 0.118438, 0.170139, 0.161689, 0.111708, 0.648081, 0.127012, 38.766, 0.111264, 0.110808, 0.692606, 0.110807, 0.110807, 0.15816
1.23074, 46, 42.9078, 0.108697, 6.9282, 3.09215, 0.108051, 0.108712, 0.108735, 0.225489, 0.110844, 0.108775, 0.116327, 0.165004, 0.159579, 0.109597, 0.649591, 0.127579, 41.4963, 0.10908, 0.108697, 0.687802, 0.108697, 0.108697, 0.146194
1.23862, 68, 44.9493, 0.10625, 8.3666, 23.0507, 0.105481, 0.106265, 0.106289, 0.223043, 0.108398, 0.106329, 0.113881, 0.160292, 0.157132, 0.107151, 0.654554, 0.127953, 43.5444, 0.106572, 0.106251, 0.678556, 0.10625, 0.10625, 0.135981
1.24649, 52, 46.1975, 0.103491, 7.34847, 5.80249, 0.102578, 0.103506, 0.10353, 0.220284, 0.105639, 0.10357, 0.111122, 0.155866, 0.154373, 0.104392, 0.663924, 0.128099, 44.7963, 0.103761, 0.103492, 0.664852, 0.103491, 0.103491, 0.127218
1.25436, 32, 46.5829, 0.100452, 5.83095, -14.5829, 0.0993705, 0.100468, 0.100491, 0.217244, 0.1026, 0.100531, 0.108083, 0.151622, 0.151334, 0.101353, 0.67876, 0.127991, 45.1816, 0.100678, 0.100453, 0.646812, 0.100452, 0.100452, 0.119625
1.26223, 60, 46.0864, 0.097176, 7.87401, 13.9136, 0.0958987, 0.0971911, 0.0972146, 0.213967, 0.0993231, 0.0972547, 0.104806, 0.147487, 0.148057, 0.0980769, 0.700219, 0.127623, 44.6806, 0.0973641, 0.0971764, 0.624708, 0.097176, 0.097176, 0.112955
1.27011, 24, 44.7414, 0.093713, 5.09902, -20.7414, 0.0922094, 0.0937281, 0.0937516, 0.210503, 0.0958601, 0.0937917, 0.101343, 0.14342, 0.144594, 0.0946139, 0.729537, 0.127018, 43.3254, 0.0938698, 0.0937134, 0.598964, 0.093713, 0.093713, 0.107005
1.27798, 46, 42.6299, 0.090121, 6.9282, 3.37008, 0.0883557, 0.0901361, 0.0901596, 0.206909, 0.0922681, 0.0901997, 0.0977513, 0.139408, 0.141001, 0.0910219, 0.768003, 0.126242, 41.1965, 0.0902515, 0.0901214, 0.570146, 0.090121, 0.090121, 0.101617
1.28585, 52, 39.875, 0.0864624, 7.34847, 12.125, 0.0843951, 0.0864775, 0.086501, 0.203247, 0.0886094, 0.0865411, 0.0940925, 0.135457, 0.137341, 0.0873632, 0.816936, 0.125418, 38.4153, 0.0865707, 0.0864628, 0.538943, 0.0864624, 0.0864624, 0.0966785
1.29372, 48, 36.629, 0.0828017, 7.07107, 11.371, 0.0803867, 0.0828168, 0.0828403, 0.199582, 0.0849486, 0.0828804, 0.0904315, 0.131593, 0.133678, 0.0837025, 0.877642, 0.124743, 35.1323, 0.0828915, 0.0828021, 0.506131, 0.0828017, 0.0828017, 0.0921153
1.30159, 38, 33.0605, 0.0792035, 6.32456, 4.93955, 0.076389, 0.0792186, 0.0792421, 0.195975, 0.0813503, 0.0792822, 0.0868328, 0.127852, 0.130076, 0.0801042, 0.951381, 0.124496, 31.5138, 0.0792778, 0.0792039, 0.472534, 0.0792035, 0.0792035, 0.0878852
1.30947, 28, 29.3397, 0.0757298, 5.47723, -1.33967, 0.072457, 0.0757449, 0.0757684, 0.192488, 0.0778763, 0.0758085, 0.0833583, 0.124275, 0.126597, 0.0766304, 1.03933, 0.125057, 27.7282, 0.0757911, 0.0757302, 0.438974, 0.0757298, 0.0757298, 0.0839702
1.31734, 38, 25.6269, 0.0724381, 6.32456, 12.3731, 0.068641, 0.0724531, 0.0724766, 0.189177, 0.0745843, 0.0725167, 0.0800653, 0.120906, 0.123296, 0.0733385, 1.14252, 0.126913, 23.9337, 0.0724885, 0.0724385, 0.406229, 0.0724381, 0.0724381, 0.0803696
1.32521, 24, 22.0615, 0.0693793, 5.09902, 1.93851, 0.0649838, 0.0693944, 0.0694179, 0.186088, 0.071525, 0.069458, 0.0770047, 0.117785, 0.120224, 0.0702794, 1.26186, 0.130666, 20.2676, 0.0694207, 0.0693797, 0.374992, 0.0693793, 0.0693793, 0.077093
1.33308, 28, 18.7556, 0.066597, 5.47723, 9.24445, 0.0615199, 0.066612, 0.0666355, 0.183261, 0.0687418, 0.0666756, 0.0742196, 0.114947, 0.117422, 0.0674966, 1.39803, 0.137027, 16.8402, 0.0666308, 0.0665974, 0.345834, 0.066597, 0.066597, 0.0741547
1.34095, 14, 15.7899, 0.0641257, 4, -1.7899, 0.0582744, 0.0641408, 0.0641643, 0.180727, 0.0662695, 0.0642043, 0.0717445, 0.112422, 0.114922, 0.0650248, 1.55153, 0.146808, 13.7308, 0.0641533, 0.0641261, 0.319186, 0.0641257, 0.0641257, 0.0715695
1.34883, 12, 13.2143, 0.0619917, 3.74166, -1.21434, 0.0552631, 0.0620067, 0.0620302, 0.178503, 0.0641338, 0.0620702, 0.0696049, 0.11023, 0.112748, 0.0628899, 1.72261, 0.160894, 10.9878, 0.062014, 0.0619921, 0.295325, 0.0619917, 0.0619917, 0.0693497
