   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.49742, 16, 9.49636, 9.4849, 4.24264, 6.50364, 0, 9.48491, 9.48511, 9.48531, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.4849, 9.49572, 9.4849
7.50529, 12, 9.48887, 9.47596, 3.74166, 2.51113, 0, 9.47597, 9.47618, 9.47621, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47596, 9.47597, 9.47596, 9.47596, 9.4884, 9.47596
7.51316, 8, 9.48042, 9.46576, 3.16228, -1.48042, 0, 9.46577, 9.46598, 9.46591, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.46576, 9.48005, 9.46576
7.52103, 18, 9.47102, 9.45432, 4.47214, 8.52898, 0, 9.45433, 9.45455, 9.45441, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45432, 9.45433, 9.45432, 9.45432, 9.4707, 9.45432
7.52891, 14, 9.46045, 9.44147, 4, 4.53955, 0, 9.44148, 9.44169, 9.44151, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.44147, 9.46016, 9.44147
7.53678, 8, 9.44872, 9.42724, 3.16228, -1.44872, 0, 9.42725, 9.42747, 9.42726, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.42724, 9.44847, 9.42724
7.54465, 16, 9.43619, 9.41201, 4.24264, 6.56381, 0, 9.41202, 9.41224, 9.41202, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.41201, 9.43595, 9.41201
7.55252, 2, 9.42325, 9.39621, 2, -7.42325, 0, 9.39622, 9.39644, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.39621, 9.42301, 9.39621
7.56039, 16, 9.40953, 9.37953, 4.24264, 6.59047, 0, 9.37954, 9.37976, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.37953, 9.40929, 9.37953
7.56827, 8, 9.39513, 9.36211, 3.16228, -1.39513, 0, 9.36212, 9.36235, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.36211, 9.39488, 9.36211
7.57614, 10, 9.38036, 9.34433, 3.4641, 0.619638, 0, 9.34434, 9.34458, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.34433, 9.38011, 9.34433
7.58401, 6, 9.36554, 9.32657, 2.82843, -3.36554, 0, 9.32658, 9.32682, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.32657, 9.36528, 9.32657
7.59188, 12, 9.35053, 9.30877, 3.74166, 2.64947, 0, 9.30878, 9.30902, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.30877, 9.35026, 9.30877
7.59975, 6, 9.33509, 9.29074, 2.82843, -3.33509, 0, 9.29075, 9.291, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.29074, 9.33482, 9.29074
7.60762, 10, 9.3194, 9.27273, 3.4641, 0.680602, 0, 9.27274, 9.273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.27273, 9.31911, 9.27273
7.6155, 18, 9.32187, 9.27321, 4.47214, 8.67813, 0, 9.27322, 9.2735, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27321, 9.27322, 9.27321, 9.27321, 9.32158, 9.27321
7.62337, 14, 9.32383, 9.27357, 4, 4.67617, 0, 9.27358, 9.27386, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.27357, 9.32352, 9.27357
7.63124, 4, 9.32536, 9.27392, 2.44949, -5.32536, 0, 9.27393, 9.27423, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27392, 9.27393, 9.27392, 9.27392, 9.32503, 9.27392
7.63911, 8, 9.32654, 9.27439, 3.16228, -1.32654, 0, 9.2744, 9.27472, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.27439, 9.2744, 9.27439, 9.27439, 9.3262, 9.27439
7.64698, 6, 9.32711, 9.27474, 2.82843, -3.32711, 0, 9.27474, 9.27508, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.27474, 9.32675, 9.27474
7.65486, 12, 9.32674, 9.27463, 3.74166, 2.67326, 0, 9.27464, 9.27499, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.27463, 9.32637, 9.27463
7.66273, 12, 9.32549, 9.27411, 3.74166, 2.67451, 0, 9.27412, 9.2745, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.27411, 9.32509, 9.27411
7.6706, 14, 9.32357, 9.27338, 4, 4.67643, 0, 9.27339, 9.2738, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.27338, 9.32314, 9.27338
7.67847, 12, 9.32123, 9.27265, 3.74166, 2.67877, 0, 9.27266, 9.2731, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.27265, 9.32078, 9.27265
7.68634, 6, 9.31848, 9.27188, 2.82843, -3.31848, 0, 9.27189, 9.27236, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.27188, 9.31799, 9.27188
7.69421, 14, 9.31508, 9.27079, 4, 4.68492, 0, 9.2708, 9.27131, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.27079, 9.2708, 9.27079, 9.27079, 9.31455, 9.27079
7.70209, 14, 9.31088, 9.26917, 4, 4.68912, 0, 9.26918, 9.26973, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.26917, 9.31031, 9.26917
7.70996, 2, 9.30603, 9.26709, 2, -7.30603, 0, 9.2671, 9.26769, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.26709, 9.30542, 9.26709
7.71783, 18, 9.30082, 9.26479, 4.47214, 8.69918, 0, 9.2648, 9.26544, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.26479, 9.30016, 9.26479
7.7257, 14, 9.29549, 9.26244, 4, 4.70451, 0, 9.26245, 9.26313, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.26244, 9.29478, 9.26244
7.73357, 8, 9.28998, 9.25992, 3.16228, -1.28998, 0, 9.25993, 9.26067, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25992, 9.25993, 9.25992, 9.25992, 9.28923, 9.25992
7.74145, 16, 9.28404, 9.25693, 4.24264, 6.71596, 0, 9.25694, 9.25772, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.25693, 9.28323, 9.25693
7.74932, 10, 9.27757, 9.25332, 3.4641, 0.722427, 0, 9.25333, 9.25416, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.25332, 9.27672, 9.25332
7.75719, 8, 9.27076, 9.24923, 3.16228, -1.27076, 0, 9.24924, 9.25012, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.24923, 9.26985, 9.24923
7.76506, 8, 9.26387, 9.2449, 3.16228, -1.26387, 0, 9.24491, 9.24584, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.2449, 9.26292, 9.2449
7.77293, 10, 9.25701, 9.2404, 3.4641, 0.74299, 0, 9.24041, 9.24139, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.2404, 9.25601, 9.2404
7.7808, 8, 9.25004, 9.23558, 3.16228, -1.25004, 0, 9.23559, 9.23661, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.23558, 9.249, 9.23558
7.78868, 14, 9.24275, 9.23022, 4, 4.75725, 0, 9.23023, 9.23129, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.23022, 9.24167, 9.23022
7.79655, 8, 9.23511, 9.22428, 3.16228, -1.23511, 0, 9.22429, 9.22538, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.22428, 9.234, 9.22428
7.80442, 14, 9.22725, 9.21787, 4, 4.77275, 0, 9.21788, 9.219, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21787, 9.21788, 9.21787, 9.21787, 9.22611, 9.21787
7.81229, 10, 9.2194, 9.21124, 3.4641, 0.780598, 0, 9.21125, 9.21239, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21124, 9.21125, 9.21124, 9.21124, 9.21824, 9.21124
7.82016, 12, 9.21146, 9.20427, 3.74166, 2.78854, 0, 9.20428, 9.20543, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.20427, 9.21028, 9.20427
7.82804, 16, 9.20334, 9.19686, 4.24264, 6.79666, 0, 9.19687, 9.19803, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.19686, 9.20216, 9.19686
7.83591, 6, 9.19495, 9.18889, 2.82843, -3.19495, 0, 9.1889, 9.19005, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.18889, 9.19377, 9.18889
7.84378, 6, 9.18629, 9.18034, 2.82843, -3.18629, 0, 9.18035, 9.1815, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18034, 9.18035, 9.18034, 9.18034, 9.18512, 9.18034
7.85165, 8, 9.17758, 9.17137, 3.16228, -1.17758, 0, 9.17138, 9.17252, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17137, 9.17138, 9.17137, 9.17137, 9.17643, 9.17137
7.85952, 18, 9.16903, 9.16213, 4.47214, 8.83097, 0, 9.16214, 9.16325, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.16213, 9.1679, 9.16213
7.86739, 8, 9.16059, 9.15246, 3.16228, -1.16059, 0, 9.15247, 9.15355, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15246, 9.15949, 9.15246
7.87527, 12, 9.15232, 9.14229, 3.74166, 2.84768, 0, 9.1423, 9.14336, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.14229, 9.1423, 9.14229, 9.14229, 9.15125, 9.14229
7.88314, 10, 9.14431, 9.13155, 3.4641, 0.855686, 0, 9.13156, 9.13258, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13155, 9.13156, 9.13155, 9.13155, 9.14328, 9.13155
7.89101, 16, 9.13682, 9.12027, 4.24264, 6.86318, 0, 9.12028, 9.12125, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12027, 9.12028, 9.12027, 9.12027, 9.13582, 9.12027
7.89888, 14, 9.13024, 9.10859, 4, 4.86976, 0, 9.1086, 9.10953, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.10859, 9.1086, 9.10859, 9.10859, 9.12929, 9.10859
7.90675, 6, 9.12501, 9.09661, 2.82843, -3.12501, 0, 9.09662, 9.0975, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.09661, 9.1241, 9.09661
7.91463, 12, 9.12134, 9.08416, 3.74166, 2.87866, 0, 9.08417, 9.085, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.08416, 9.12048, 9.08416
7.9225, 10, 9.11964, 9.07118, 3.4641, 0.880361, 0, 9.07119, 9.07198, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.07118, 9.11883, 9.07118
7.93037, 8, 9.12039, 9.05764, 3.16228, -1.12039, 0, 9.05765, 9.05839, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.05764, 9.11963, 9.05764
7.93824, 16, 9.12424, 9.04358, 4.24264, 6.87576, 0, 9.04359, 9.04429, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.04358, 9.12352, 9.04358
7.94611, 12, 9.13197, 9.02915, 3.74166, 2.86803, 0, 9.02916, 9.02982, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02915, 9.02916, 9.02915, 9.02915, 9.1313, 9.02915
7.95398, 10, 9.14437, 9.01442, 3.4641, 0.855635, 0, 9.01443, 9.01504, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.01442, 9.14373, 9.01442
7.96186, 10, 9.16199, 8.99921, 3.4641, 0.838013, 0, 8.99922, 8.9998, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 8.99921, 9.16139, 8.99921
7.96973, 6, 9.18554, 8.98348, 2.82843, -3.18554, 0, 8.98349, 8.98403, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 8.98348, 9.18497, 8.98348
7.9776, 16, 9.21573, 8.96721, 4.24264, 6.78427, 0, 8.96721, 8.96773, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 8.96721, 9.2152, 8.96721
7.98547, 16, 9.25331, 8.95045, 4.24264, 6.74669, 0, 8.95046, 8.95095, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 8.95045, 9.25281, 8.95045
7.99334, 14, 9.29901, 8.93335, 4, 4.70099, 0, 8.93336, 8.93383, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93335, 8.93336, 8.93335, 8.93335, 9.29853, 8.93335
8.00121, 8, 9.35334, 8.91596, 3.16228, -1.35334, 0, 8.91597, 8.91641, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 8.91596, 9.35288, 8.91596
8.00909, 12, 9.41644, 8.89813, 3.74166, 2.58356, 0, 8.89814, 8.89856, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 8.89813, 9.416, 8.89813
8.01696, 12, 9.48833, 8.87982, 3.74166, 2.51167, 0, 8.87983, 8.88024, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 8.87982, 9.4879, 8.87982
8.02483, 16, 9.56879, 8.861, 4.24264, 6.43121, 0, 8.86101, 8.86141, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 8.861, 9.56837, 8.861
8.0327, 8, 9.65735, 8.84174, 3.16228, -1.65735, 0, 8.84175, 8.84214, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 8.84174, 9.65695, 8.84174
8.04057, 12, 9.75332, 8.82216, 3.74166, 2.24668, 0, 8.82217, 8.82255, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 8.82216, 9.75292, 8.82216
8.04845, 12, 9.85558, 8.80233, 3.74166, 2.14442, 0, 8.80233, 8.80271, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 8.80233, 9.85519, 8.80233
8.05632, 14, 9.96245, 8.78211, 4, 4.03755, 0, 8.78212, 8.78249, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 8.78211, 9.96206, 8.78211
8.06419, 10, 10.0721, 8.76148, 3.4641, -0.072052, 0, 8.76149, 8.76186, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76148, 8.76149, 8.76148, 8.76148, 10.0717, 8.76148
8.07206, 14, 10.1822, 8.74041, 4, 3.81783, 0, 8.74042, 8.74078, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 8.74041, 10.1818, 8.74041
8.07993, 12, 10.2904, 8.71893, 3.74166, 1.70957, 0, 8.71894, 8.7193, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 8.71893, 10.29, 8.71893
8.0878, 14, 10.3944, 8.69715, 4, 3.60563, 0, 8.69716, 8.69752, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69715, 8.69716, 8.69715, 8.69715, 10.394, 8.69715
8.09568, 24, 10.4914, 8.67518, 5.09902, 13.5086, 0, 8.67519, 8.67555, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 8.67518, 10.491, 8.67518
8.10355, 16, 10.5786, 8.65291, 4.24264, 5.42135, 0, 8.65292, 8.65328, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 8.65291, 10.5783, 8.65291
8.11142, 8, 10.6536, 8.63032, 3.16228, -2.65359, 0, 8.63033, 8.63069, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 8.63032, 10.6532, 8.63032
8.11929, 12, 10.7137, 8.60735, 3.74166, 1.28628, 0, 8.60736, 8.60772, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 8.60735, 10.7133, 8.60735
8.12716, 14, 10.757, 8.58401, 4, 3.24302, 0, 8.58402, 8.58439, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58401, 8.58402, 8.58401, 8.58401, 10.7566, 8.58401
8.13504, 4, 10.7817, 8.56042, 2.44949, -6.78173, 0, 8.56043, 8.56079, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 8.56042, 10.7813, 8.56042
8.14291, 8, 10.7869, 8.53668, 3.16228, -2.78687, 0, 8.53669, 8.53706, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53668, 8.53669, 8.53668, 8.53668, 10.7865, 8.53668
8.15078, 8, 10.7716, 8.51276, 3.16228, -2.77158, 0, 8.51277, 8.51314, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 8.51276, 10.7712, 8.51276
8.15865, 10, 10.7357, 8.48863, 3.4641, -0.735659, 0, 8.48864, 8.48901, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 8.48863, 10.7353, 8.48863
8.16652, 12, 10.6794, 8.46418, 3.74166, 1.32063, 0, 8.46419, 8.46457, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 8.46418, 10.679, 8.46418
8.17439, 16, 10.6036, 8.43942, 4.24264, 5.39642, 0, 8.43943, 8.43981, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 8.43942, 10.6032, 8.43942
8.18227, 14, 10.5098, 8.41443, 4, 3.49022, 0, 8.41444, 8.41482, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 8.41443, 10.5094, 8.41443
8.19014, 16, 10.3999, 8.38933, 4.24264, 5.60009, 0, 8.38934, 8.38973, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38933, 8.38934, 8.38933, 8.38933, 10.3995, 8.38933
8.19801, 16, 10.276, 8.36404, 4.24264, 5.72397, 0, 8.36405, 8.36445, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 8.36404, 10.2756, 8.36404
8.20588, 8, 10.1405, 8.33847, 3.16228, -2.1405, 0, 8.33848, 8.33888, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 8.33847, 10.1401, 8.33847
8.21375, 8, 9.99584, 8.31254, 3.16228, -1.99584, 0, 8.31254, 8.31297, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 8.31254, 9.99539, 8.31254
8.22163, 10, 9.84468, 8.28625, 3.4641, 0.155319, 0, 8.28626, 8.2867, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 8.28625, 9.84422, 8.28625
