   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_298.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.625708, 0, 0.000366096, 1.63739e-05, 1.41421, -0.000366096, 1.63739e-05, 1.63806e-05, 1.63807e-05, 0.000146878, 2.0122e-05, 1.86439e-05, 2.80349e-05, 2.25342e-05, 0.000175858, 1.74732e-05, 1.64164e-05, 1.70793e-05, 1.63739e-05, 1.69879e-05, 1.63742e-05, 4.73502e-05, 1.63739e-05, 1.63739e-05, 1.88179e-05
0.633572, 0, 0.000609925, 2.81597e-05, 1.41421, -0.000609925, 2.81597e-05, 2.81709e-05, 2.81711e-05, 0.000248116, 3.44768e-05, 3.19856e-05, 4.99562e-05, 3.85424e-05, 0.000296959, 2.9564e-05, 2.82313e-05, 2.93486e-05, 2.81597e-05, 2.90261e-05, 2.81601e-05, 7.11735e-05, 2.81597e-05, 2.81597e-05, 3.22789e-05
0.641435, 0, 0.00100006, 4.73919e-05, 1.41421, -0.00100006, 4.73919e-05, 4.74104e-05, 4.74106e-05, 0.000410252, 5.78131e-05, 5.37035e-05, 8.74598e-05, 6.45201e-05, 0.000490827, 4.91805e-05, 4.751e-05, 4.93532e-05, 4.73919e-05, 4.86089e-05, 4.73925e-05, 0.00010792, 4.73919e-05, 4.73919e-05, 5.41872e-05
0.649299, 0, 0.00161181, 7.80647e-05, 1.41421, -0.00161181, 7.80647e-05, 7.80946e-05, 7.8095e-05, 0.000664081, 9.4895e-05, 8.82579e-05, 0.000150477, 0.000105727, 0.00079421, 8.03368e-05, 7.82555e-05, 8.12323e-05, 7.80647e-05, 7.97677e-05, 7.80657e-05, 0.000164186, 7.80647e-05, 7.80647e-05, 8.90392e-05
0.657163, 0, 0.00255164, 0.000125881, 1.41421, -0.00255164, 0.000125881, 0.000125928, 0.000125929, 0.00105257, 0.000152495, 0.000142, 0.000254488, 0.000169624, 0.00125835, 0.00012876, 0.000126183, 0.00013089, 0.000125881, 0.000128256, 0.000125882, 0.00024938, 0.000125881, 0.000125881, 0.000143235
0.665027, 0, 0.00396609, 0.000198745, 1.41421, -0.00396609, 0.000198745, 0.000198818, 0.000198819, 0.00163391, 0.000239963, 0.000223709, 0.000423134, 0.00026649, 0.0019526, 0.000202385, 0.000199212, 0.000206503, 0.000198745, 0.000202047, 0.000198748, 0.000376568, 0.000198745, 0.000198745, 0.000225622
0.67289, 0, 0.00605157, 0.000307292, 1.41421, -0.00605157, 0.000307292, 0.000307403, 0.000307405, 0.0024845, 0.000369821, 0.000345163, 0.000691755, 0.000410064, 0.00296796, 0.000311883, 0.000308001, 0.000319062, 0.000307292, 0.000311868, 0.000307296, 0.000563417, 0.000307292, 0.000307292, 0.000348066
0.680754, 0, 0.00906426, 0.000465385, 1.41421, -0.00906426, 0.000465385, 0.00046555, 0.000465552, 0.00370153, 0.000558326, 0.000521675, 0.00111204, 0.000618141, 0.00442013, 0.000471158, 0.000466439, 0.00048288, 0.000465385, 0.000471706, 0.00046539, 0.000833139, 0.000465385, 0.000465385, 0.000525991
0.688618, 0, 0.0133291, 0.000690514, 1.41421, -0.0133291, 0.000690514, 0.000690754, 0.000690757, 0.00540449, 0.000825898, 0.000772509, 0.0017579, 0.000913028, 0.00645125, 0.000697752, 0.000692048, 0.000716, 0.000690514, 0.000699212, 0.000690522, 0.00121537, 0.000690514, 0.000690514, 0.000778797
0.696482, 0, 0.0192466, 0.00100399, 1.41421, -0.0192466, 0.00100399, 0.00100433, 0.00100434, 0.00773509, 0.0011973, 0.00112107, 0.00273246, 0.00132172, 0.00922977, 0.00101303, 0.00100618, 0.00104038, 0.00100399, 0.0010159, 0.001004, 0.00174686, 0.00100399, 0.00100399, 0.00113005
0.704346, 0, 0.0272963, 0.00143082, 1.41421, -0.0272963, 0.00143082, 0.0014313, 0.00143131, 0.0108549, 0.00170148, 0.00159475, 0.00417609, 0.00187567, 0.0129476, 0.00144206, 0.00143389, 0.00148179, 0.00143082, 0.00144703, 0.00143084, 0.00247178, 0.00143082, 0.00143082, 0.00160732
0.712209, 0, 0.0380342, 0.00199918, 1.41421, -0.0380342, 0.00199918, 0.00199984, 0.00199985, 0.0149402, 0.00237084, 0.00222428, 0.0062747, 0.00261003, 0.0178138, 0.00201308, 0.00200339, 0.00206919, 0.00199918, 0.00202109, 0.0019992, 0.00344171, 0.00199918, 0.00199918, 0.00224156
0.720073, 0, 0.0520848, 0.00273934, 1.41421, -0.0520848, 0.00273934, 0.00274023, 0.00274024, 0.0201736, 0.00324005, 0.00304259, 0.00926743, 0.00356228, 0.024045, 0.00275642, 0.00274501, 0.00283369, 0.00273934, 0.00276868, 0.00273937, 0.00471509, 0.00273934, 0.00273934, 0.0030659
0.727937, 0, 0.0701239, 0.00368206, 1.41421, -0.0701239, 0.00368206, 0.00368324, 0.00368325, 0.0267328, 0.00434407, 0.00408301, 0.0134523, 0.0047701, 0.0318514, 0.0037029, 0.00368956, 0.00380688, 0.00368206, 0.00372096, 0.0036821, 0.00635628, 0.00368206, 0.00368206, 0.00411386
0.735801, 0, 0.0928538, 0.00485649, 1.41421, -0.0928538, 0.00485649, 0.00485801, 0.00485803, 0.0347766, 0.00571579, 0.00537692, 0.0191878, 0.00626876, 0.0414206, 0.00488172, 0.00486623, 0.00501866, 0.00485649, 0.00490746, 0.00485654, 0.00843449, 0.00485649, 0.00485649, 0.00541704
0.743665, 0, 0.120969, 0.00628755, 1.41421, -0.120969, 0.00628755, 0.00628949, 0.00628952, 0.044429, 0.00738296, 0.00695098, 0.0268879, 0.00808784, 0.0528985, 0.00631783, 0.00629996, 0.00649455, 0.00628755, 0.0063535, 0.00628761, 0.0110228, 0.00628755, 0.00628755, 0.00700228
0.751528, 0, 0.155116, 0.00799326, 1.41421, -0.155116, 0.00799326, 0.0079957, 0.00799572, 0.0557637, 0.00936521, 0.00882418, 0.0370095, 0.010248, 0.0663714, 0.00802926, 0.0080088, 0.00825304, 0.00799326, 0.0080774, 0.00799334, 0.0141979, 0.00799326, 0.00799326, 0.00888869
0.759392, 0, 0.195846, 0.00998199, 1.41421, -0.195846, 0.00998199, 0.00998499, 0.00998502, 0.0687902, 0.0116709, 0.0110049, 0.0500274, 0.0127576, 0.0818489, 0.0100244, 0.0100011, 0.0103027, 0.00998199, 0.0100877, 0.00998208, 0.0180414, 0.00998199, 0.00998199, 0.0110848
0.767256, 2, 0.243565, 0.0122501, 2, 1.75644, 0.0122501, 0.0122538, 0.0122538, 0.0834427, 0.0142948, 0.0134885, 0.0663992, 0.0156102, 0.0992514, 0.0122995, 0.0122733, 0.0126401, 0.0122501, 0.012381, 0.0122503, 0.0226422, 0.0122501, 0.0122501, 0.013586
0.77512, 0, 0.298481, 0.0147806, 1.41421, -0.298481, 0.0147806, 0.0147849, 0.014785, 0.0995747, 0.0172159, 0.0162555, 0.0865177, 0.0187825, 0.118404, 0.0148375, 0.0148082, 0.0152479, 0.0147806, 0.0149398, 0.0147808, 0.0281022, 0.0147806, 0.0147806, 0.0163732
0.782983, 0, 0.360565, 0.0175422, 1.41421, -0.360565, 0.0175422, 0.0175473, 0.0175473, 0.11696, 0.0203975, 0.0192715, 0.110654, 0.022234, 0.139037, 0.0176071, 0.0175745, 0.018095, 0.0175422, 0.0177326, 0.0175424, 0.0345432, 0.0175422, 0.0175422, 0.0194119
0.790847, 0, 0.429511, 0.0204902, 1.41421, -0.429511, 0.0204902, 0.020496, 0.0204961, 0.135302, 0.0237876, 0.0224872, 0.138898, 0.0259081, 0.160797, 0.0205633, 0.0205274, 0.0211368, 0.0204902, 0.0207139, 0.0204904, 0.0421169, 0.0204902, 0.0204902, 0.0226534
0.798711, 0, 0.504719, 0.0235683, 1.41421, -0.504719, 0.0235683, 0.023575, 0.0235751, 0.154246, 0.0273214, 0.0258414, 0.171094, 0.0297344, 0.183264, 0.0236499, 0.0236107, 0.0243177, 0.0235683, 0.0238266, 0.0235686, 0.0510137, 0.0235683, 0.0235683, 0.0260369
0.806575, 0, 0.585288, 0.026712, 1.41421, -0.585288, 0.026712, 0.0267195, 0.0267196, 0.173402, 0.0309249, 0.0292635, 0.206799, 0.0336329, 0.205976, 0.0268019, 0.0267594, 0.0275747, 0.026712, 0.0270046, 0.0267122, 0.0614724, 0.026712, 0.026712, 0.0294934
0.814438, 0, 0.670039, 0.0298519, 1.41421, -0.670039, 0.0298519, 0.0298602, 0.0298603, 0.192367, 0.0345193, 0.0326787, 0.245247, 0.0375185, 0.228455, 0.02995, 0.0299043, 0.0308416, 0.0298519, 0.0301775, 0.0298522, 0.0737836, 0.0298519, 0.0298519, 0.0329493
0.822302, 0, 0.757552, 0.0329188, 1.41421, -0.757552, 0.0329188, 0.0329279, 0.032928, 0.210752, 0.0380261, 0.0360121, 0.285354, 0.0413068, 0.25024, 0.0330248, 0.032976, 0.0340543, 0.0329188, 0.0332745, 0.0329191, 0.0882884, 0.0329188, 0.0329188, 0.0363324
0.830166, 0, 0.846237, 0.0358482, 1.41421, -0.846237, 0.0358482, 0.035858, 0.0358581, 0.228202, 0.0413725, 0.039194, 0.325744, 0.0449194, 0.270915, 0.0359614, 0.0359097, 0.0371557, 0.0358482, 0.0362295, 0.0358485, 0.105366, 0.0358482, 0.0358482, 0.0395767
0.83803, 0, 0.934401, 0.038584, 1.41421, -0.934401, 0.038584, 0.0385945, 0.0385946, 0.244422, 0.0444956, 0.0421643, 0.364825, 0.048289, 0.29013, 0.0387037, 0.0386494, 0.0401012, 0.038584, 0.0389852, 0.0385843, 0.12541, 0.038584, 0.038584, 0.0426271
0.845894, 0, 1.02035, 0.0410823, 1.41421, -1.02035, 0.0410823, 0.0410934, 0.0410935, 0.259187, 0.0473462, 0.044876, 0.400889, 0.051363, 0.307618, 0.0412077, 0.0411511, 0.0428618, 0.0410823, 0.0414968, 0.0410826, 0.148791, 0.0410823, 0.0410823, 0.0454431
0.853757, 2, 1.10247, 0.0433134, 2, 0.897534, 0.0433134, 0.0433251, 0.0433252, 0.272349, 0.0498912, 0.0472972, 0.432236, 0.0541062, 0.323207, 0.0434436, 0.0433849, 0.0454281, 0.0433134, 0.0437339, 0.0433138, 0.17581, 0.0433134, 0.0433134, 0.0480021
0.861621, 0, 1.17931, 0.0452627, 1.41421, -1.17931, 0.0452627, 0.0452749, 0.045275, 0.283842, 0.0521146, 0.0494126, 0.45732, 0.0565014, 0.33682, 0.0453965, 0.0453362, 0.047811, 0.0452627, 0.0456816, 0.0452631, 0.206636, 0.0452627, 0.0452627, 0.0503003
0.869485, 4, 1.24966, 0.0469303, 2.44949, 2.75034, 0.0469303, 0.0469429, 0.0469431, 0.293675, 0.0540168, 0.0512222, 0.474879, 0.0585492, 0.348466, 0.0470667, 0.0470051, 0.0500419, 0.0469303, 0.0473403, 0.0469307, 0.241249, 0.0469303, 0.0469303, 0.0523534
0.877349, 2, 1.31257, 0.0483298, 2, 0.687428, 0.0483298, 0.0483427, 0.0483428, 0.30192, 0.0556128, 0.0527407, 0.484053, 0.0602658, 0.358231, 0.0484675, 0.0484051, 0.0521719, 0.0483298, 0.048724, 0.0483302, 0.279385, 0.0483298, 0.0483298, 0.0541961
0.885212, 0, 1.3674, 0.0494854, 1.41421, -1.3674, 0.0494854, 0.0494986, 0.0494988, 0.308699, 0.0569299, 0.0539942, 0.484466, 0.0616805, 0.366259, 0.0496234, 0.0495604, 0.0542693, 0.0494854, 0.0498582, 0.0494858, 0.320487, 0.0494854, 0.0494854, 0.055881
0.893076, 0, 1.41374, 0.0504297, 1.41421, -1.41374, 0.0504297, 0.0504432, 0.0504433, 0.314171, 0.0580043, 0.0550173, 0.476256, 0.0628316, 0.372736, 0.0505669, 0.0505037, 0.0564161, 0.0504297, 0.0507764, 0.0504302, 0.363685, 0.0504297, 0.0504297, 0.0574776
0.90094, 6, 1.45147, 0.0512003, 2.82843, 4.54853, 0.0512003, 0.051214, 0.0512141, 0.318515, 0.0588776, 0.05585, 0.460062, 0.0637636, 0.377874, 0.0513357, 0.0512725, 0.0587045, 0.0512003, 0.0515178, 0.0512008, 0.407804, 0.0512003, 0.0512003, 0.0590717
0.908804, 0, 1.48064, 0.051837, 1.41421, -1.48064, 0.051837, 0.0518508, 0.051851, 0.321916, 0.0595936, 0.0565348, 0.436961, 0.0645232, 0.381888, 0.0519696, 0.0519068, 0.0612329, 0.051837, 0.0521233, 0.0518375, 0.451401, 0.051837, 0.051837, 0.0607654
0.916668, 2, 1.50145, 0.052379, 2, 0.49855, 0.052379, 0.0523929, 0.0523931, 0.324554, 0.0601958, 0.0571133, 0.408368, 0.0651566, 0.384992, 0.0525081, 0.0524457, 0.0641019, 0.052379, 0.0526337, 0.0523795, 0.492845, 0.052379, 0.052379, 0.0626779
0.924531, 2, 1.51424, 0.0528632, 2, 0.485762, 0.0528632, 0.0528772, 0.0528773, 0.326596, 0.0607248, 0.0576245, 0.375904, 0.0657068, 0.38738, 0.0529881, 0.0529263, 0.0674104, 0.0528632, 0.0530869, 0.0528637, 0.530411, 0.0528632, 0.0528632, 0.0649469
0.932395, 4, 1.51944, 0.0533223, 2.44949, 2.48056, 0.0533223, 0.0533363, 0.0533365, 0.328191, 0.0612165, 0.0581034, 0.341264, 0.0662123, 0.389227, 0.0534425, 0.0533813, 0.0712549, 0.0533223, 0.0535164, 0.0533227, 0.562413, 0.0533223, 0.0533223, 0.0677297
0.940259, 4, 1.51757, 0.0537841, 2.44949, 2.48243, 0.0537841, 0.0537982, 0.0537983, 0.329464, 0.0617016, 0.0585793, 0.306086, 0.0667055, 0.390681, 0.0538995, 0.0538388, 0.0757195, 0.0537841, 0.0539509, 0.0537846, 0.587336, 0.0537841, 0.0537841, 0.0712046
0.948123, 2, 1.50929, 0.0542711, 2, 0.490708, 0.0542711, 0.0542852, 0.0542854, 0.33052, 0.0622049, 0.0590762, 0.271841, 0.067213, 0.391863, 0.0543816, 0.0543213, 0.0808841, 0.0542711, 0.0544133, 0.0542716, 0.603958, 0.0542711, 0.0542711, 0.0755695
0.955986, 2, 1.49539, 0.0548003, 2, 0.504609, 0.0548003, 0.0548144, 0.0548146, 0.33144, 0.0627453, 0.0596122, 0.23975, 0.0677548, 0.39287, 0.0549062, 0.0548458, 0.0868185, 0.0548003, 0.0549206, 0.0548008, 0.611464, 0.0548003, 0.0548003, 0.0810379
0.96385, 4, 1.47682, 0.0553837, 2.44949, 2.52318, 0.0553836, 0.0553978, 0.0553979, 0.332287, 0.0633363, 0.0602001, 0.210739, 0.0683454, 0.393775, 0.0554854, 0.0554246, 0.0935867, 0.0553837, 0.055485, 0.0553841, 0.609518, 0.0553837, 0.0553837, 0.0878316
0.971714, 2, 1.45472, 0.0560285, 2, 0.545279, 0.0560284, 0.0560427, 0.0560428, 0.333106, 0.0639861, 0.060848, 0.185423, 0.0689939, 0.394632, 0.0561268, 0.0560651, 0.101253, 0.0560285, 0.0561136, 0.056029, 0.598291, 0.0560285, 0.0560285, 0.0961678
0.979578, 4, 1.4304, 0.0567384, 2.44949, 2.5696, 0.0567382, 0.0567525, 0.0567527, 0.333929, 0.0646992, 0.0615598, 0.164118, 0.0697051, 0.395479, 0.0568341, 0.0567709, 0.109894, 0.0567384, 0.0568097, 0.0567388, 0.578455, 0.0567384, 0.0567384, 0.106242
0.987442, 2, 1.40534, 0.0575134, 2, 0.594664, 0.0575132, 0.0575275, 0.0575277, 0.334776, 0.0654763, 0.0623361, 0.146876, 0.0704803, 0.39634, 0.0576079, 0.0575424, 0.119623, 0.0575134, 0.0575733, 0.0575139, 0.551119, 0.0575134, 0.0575134, 0.118204
0.995305, 0, 1.38113, 0.0583513, 1.41421, -1.38113, 0.058351, 0.0583654, 0.0583656, 0.335658, 0.0663155, 0.0631748, 0.133537, 0.0713176, 0.39723, 0.058446, 0.0583772, 0.130628, 0.0583513, 0.0584016, 0.0583517, 0.517739, 0.0583513, 0.0583513, 0.132137
1.00317, 2, 1.35949, 0.0592476, 2, 0.640513, 0.0592473, 0.0592618, 0.0592619, 0.336582, 0.0672126, 0.0640716, 0.123774, 0.072213, 0.398156, 0.0593445, 0.0592713, 0.143243, 0.0592476, 0.05929, 0.0592481, 0.479999, 0.0592476, 0.0592476, 0.148026
1.01103, 0, 1.34225, 0.0601967, 1.41421, -1.34225, 0.0601963, 0.0602109, 0.060211, 0.337548, 0.0681622, 0.065021, 0.117153, 0.0731612, 0.399118, 0.0602979, 0.0602191, 0.158055, 0.0601967, 0.0602326, 0.0601972, 0.439679, 0.0601967, 0.0601967, 0.165737
1.0189, 4, 1.33144, 0.061192, 2.44949, 2.66856, 0.0611913, 0.0612061, 0.0612063, 0.338553, 0.0691577, 0.0660164, 0.113175, 0.0741555, 0.400113, 0.0613002, 0.0612141, 0.176085, 0.061192, 0.0612224, 0.0611924, 0.39853, 0.061192, 0.061192, 0.185001
1.02676, 2, 1.32949, 0.0622261, 2, 0.670513, 0.0622253, 0.0622403, 0.0622404, 0.339592, 0.070192, 0.0670506, 0.11132, 0.0751889, 0.401135, 0.0623447, 0.0622492, 0.199059, 0.0622261, 0.062252, 0.0622266, 0.35816, 0.0622261, 0.0622261, 0.205401
1.03462, 0, 1.33955, 0.0632917, 1.41421, -1.33955, 0.0632905, 0.0633058, 0.063306, 0.340661, 0.0712577, 0.0681162, 0.111071, 0.0762538, 0.402174, 0.0634245, 0.0633174, 0.229812, 0.0632917, 0.0633137, 0.0632921, 0.319949, 0.0632917, 0.0632917, 0.226382
1.04249, 0, 1.36612, 0.0643812, 1.41421, -1.36612, 0.0643797, 0.0643954, 0.0643956, 0.341753, 0.0723473, 0.0692059, 0.111942, 0.0773429, 0.403219, 0.0645333, 0.0644114, 0.27288, 0.0643812, 0.0644001, 0.0643817, 0.284984, 0.0643812, 0.0643812, 0.247264
1.05035, 2, 1.41581, 0.0654873, 2, 0.584194, 0.0654853, 0.0655015, 0.0655016, 0.34286, 0.0734534, 0.070312, 0.113495, 0.0784487, 0.404255, 0.0656647, 0.0655242, 0.335302, 0.0654873, 0.0655035, 0.0654878, 0.25404, 0.0654873, 0.0654873, 0.267279
1.05822, 4, 1.49853, 0.0666028, 2.44949, 2.50147, 0.0666002, 0.066617, 0.0666172, 0.343976, 0.0745689, 0.0714275, 0.115348, 0.0795639, 0.405265, 0.0668131, 0.0666491, 0.427712, 0.0666028, 0.0666167, 0.0666033, 0.227577, 0.0666028, 0.0666028, 0.285618
1.06608, 2, 1.62894, 0.0677206, 2, 0.37106, 0.067717, 0.0677347, 0.0677349, 0.345094, 0.0756867, 0.0725452, 0.11718, 0.0806814, 0.406228, 0.0679732, 0.0677795, 0.565685, 0.0677206, 0.0677324, 0.067721, 0.205767, 0.0677206, 0.0677206, 0.301484
1.07394, 4, 1.82817, 0.0688335, 2.44949, 2.17183, 0.0688289, 0.0688477, 0.0688478, 0.346207, 0.0767996, 0.0736582, 0.118743, 0.0817943, 0.407121, 0.0691407, 0.068909, 0.771404, 0.0688335, 0.0688437, 0.068834, 0.188536, 0.0688335, 0.0688335, 0.314153
1.08181, 2, 2.12577, 0.0699347, 2, -0.125768, 0.0699286, 0.0699489, 0.069949, 0.347308, 0.0779008, 0.0747594, 0.119853, 0.0828954, 0.407916, 0.0703117, 0.070031, 1.07546, 0.0699347, 0.0699434, 0.0699352, 0.175615, 0.0699347, 0.0699347, 0.323031
1.08967, 2, 2.56169, 0.0710169, 2, -0.561688, 0.071009, 0.071031, 0.0710312, 0.34839, 0.078983, 0.0758415, 0.120398, 0.0839775, 0.408581, 0.0714834, 0.0711392, 1.51873, 0.0710169, 0.0710243, 0.0710173, 0.166597, 0.0710169, 0.0710169, 0.327704
1.09753, 0, 3.18799, 0.0720724, 1.41421, -3.18799, 0.0720622, 0.0720865, 0.0720867, 0.349446, 0.0800385, 0.076897, 0.120323, 0.085033, 0.409078, 0.072654, 0.0722265, 2.15402, 0.0720724, 0.0720787, 0.0720728, 0.160989, 0.0720724, 0.0720724, 0.32797
1.1054, 4, 4.06994, 0.0730931, 2.44949, -0.0699353, 0.0730799, 0.0731073, 0.0731074, 0.350467, 0.0810592, 0.0779177, 0.119632, 0.0860536, 0.409368, 0.0738228, 0.0732856, 3.04711, 0.0730931, 0.0730985, 0.0730936, 0.158253, 0.0730931, 0.0730931, 0.323861
1.11326, 8, 5.28599, 0.0740701, 3.16228, 2.71401, 0.0740532, 0.0740842, 0.0740844, 0.351443, 0.0820362, 0.0788947, 0.118374, 0.0870306, 0.40941, 0.0749905, 0.0743081, 4.27669, 0.0740701, 0.0740746, 0.0740705, 0.157853, 0.0740701, 0.0740701, 0.31563
1.12113, 12, 6.92623, 0.0749933, 3.74166, 5.07377, 0.0749719, 0.0750075, 0.0750076, 0.352367, 0.0829594, 0.079818, 0.116631, 0.0879539, 0.409161, 0.0761597, 0.0752846, 5.93279, 0.0749933, 0.0749972, 0.0749938, 0.159272, 0.0749933, 0.0749933, 0.303735
1.12899, 12, 9.08861, 0.075852, 3.74166, 2.91139, 0.0758248, 0.0758661, 0.0758663, 0.353225, 0.0838181, 0.0806766, 0.114507, 0.0888125, 0.408584, 0.0773355, 0.076205, 8.11309, 0.075852, 0.0758552, 0.0758524, 0.162038, 0.075852, 0.075852, 0.288798
1.13685, 6, 11.8728, 0.0766337, 2.82843, -5.87279, 0.0765995, 0.0766478, 0.076648, 0.354007, 0.0845998, 0.0814583, 0.112118, 0.0895942, 0.407646, 0.0785249, 0.0770572, 10.9168, 0.0766337, 0.0766364, 0.0766342, 0.165733, 0.0766337, 0.0766337, 0.271549
1.14472, 18, 15.3715, 0.077325, 4.47214, 2.6285, 0.0772821, 0.0773391, 0.0773393, 0.354698, 0.0852911, 0.0821496, 0.109574, 0.0902855, 0.406324, 0.079738, 0.0778283, 14.4361, 0.077325, 0.0773273, 0.0773254, 0.169993, 0.077325, 0.077325, 0.25277
1.15258, 26, 19.6595, 0.0779113, 5.2915, 6.34048, 0.0778578, 0.0779254, 0.0779256, 0.355285, 0.0858774, 0.0827359, 0.106978, 0.0908718, 0.404613, 0.0809876, 0.0785039, 18.745, 0.0779113, 0.0779132, 0.0779117, 0.174514, 0.0779113, 0.0779113, 0.233239
1.16044, 36, 24.7807, 0.078377, 6.16441, 11.2193, 0.0783106, 0.0783912, 0.0783913, 0.35575, 0.0863431, 0.0832017, 0.104413, 0.0913375, 0.402527, 0.0822887, 0.0790686, 23.8868, 0.078377, 0.0783786, 0.0783775, 0.179039, 0.078377, 0.078377, 0.213677
1.16831, 44, 30.736, 0.0787059, 6.78233, 13.264, 0.0786238, 0.07872, 0.0787202, 0.356079, 0.086672, 0.0835305, 0.101938, 0.0916664, 0.400105, 0.0836576, 0.0795062, 29.8618, 0.0787059, 0.0787072, 0.0787063, 0.183358, 0.0787059, 0.0787059, 0.194705
1.17617, 38, 37.4701, 0.0788814, 6.32456, 0.529938, 0.0787806, 0.0788956, 0.0788957, 0.356255, 0.0868475, 0.0837061, 0.0995896, 0.0918419, 0.397418, 0.0851108, 0.0798003, 36.6142, 0.0788814, 0.0788825, 0.0788819, 0.187296, 0.0788814, 0.0788814, 0.176819
1.18404, 34, 44.8646, 0.0788876, 6, -10.8646, 0.0787643, 0.0789018, 0.0789019, 0.356261, 0.0868537, 0.0837123, 0.0973822, 0.0918481, 0.394573, 0.0866628, 0.0799347, 44.0252, 0.0788876, 0.0788885, 0.0788881, 0.190708, 0.0788876, 0.0788876, 0.160377
1.1919, 64, 52.7327, 0.0787095, 8.12404, 11.2673, 0.0785595, 0.0787237, 0.0787239, 0.356083, 0.0866757, 0.0835342, 0.0953096, 0.0916701, 0.39172, 0.0883237, 0.0798944, 51.9075, 0.0787095, 0.0787102, 0.07871, 0.19347, 0.0787095, 0.0787095, 0.145596
1.19976, 62, 60.8233, 0.0783341, 8, 1.17666, 0.0781524, 0.0783482, 0.0783484, 0.355707, 0.0863002, 0.0831587, 0.0933499, 0.0912946, 0.389054, 0.0900963, 0.0796664, 60.01, 0.0783341, 0.0783347, 0.0783346, 0.195476, 0.0783341, 0.0783341, 0.132563
1.20763, 64, 68.8296, 0.0777512, 8.12404, -4.82964, 0.0775322, 0.0777654, 0.0777655, 0.355124, 0.0857173, 0.0825759, 0.091472, 0.0907117, 0.386821, 0.0919738, 0.0792407, 68.0256, 0.0777512, 0.0777517, 0.0777517, 0.196634, 0.0777512, 0.0777512, 0.121261
1.21549, 88, 76.4084, 0.0769541, 9.48683, 11.5916, 0.0766912, 0.0769682, 0.0769684, 0.354327, 0.0849202, 0.0817787, 0.0896388, 0.0899146, 0.385325, 0.0939378, 0.0786111, 75.611, 0.0769541, 0.0769544, 0.0769545, 0.196868, 0.0769541, 0.0769541, 0.111583
1.22335, 92, 83.2018, 0.0759408, 9.69536, 8.79825, 0.0756265, 0.075955, 0.0759551, 0.353314, 0.0839069, 0.0807654, 0.0878138, 0.0889013, 0.384927, 0.095957, 0.0777767, 82.4083, 0.0759408, 0.0759411, 0.0759413, 0.196115, 0.0759408, 0.0759408, 0.103369
1.23122, 82, 88.8662, 0.0747143, 9.16515, -6.8662, 0.0743401, 0.0747285, 0.0747287, 0.352087, 0.0826804, 0.079539, 0.0859642, 0.0876748, 0.38605, 0.0979887, 0.0767429, 88.0738, 0.0747143, 0.0747146, 0.0747148, 0.194333, 0.0747143, 0.0747143, 0.0964221
1.23908, 110, 93.1009, 0.0732834, 10.583, 16.8991, 0.0728395, 0.0732976, 0.0732977, 0.350656, 0.0812495, 0.0781081, 0.0840639, 0.0862439, 0.38918, 0.0999816, 0.0755227, 92.3066, 0.0732834, 0.0732836, 0.0732839, 0.191502, 0.0732834, 0.0732834, 0.0905372
1.24695, 52, 95.6742, 0.0716626, 7.34847, -43.6742, 0.0711378, 0.0716768, 0.071677, 0.349035, 0.0796287, 0.0764873, 0.082096, 0.0846231, 0.394868, 0.101882, 0.0741384, 94.8749, 0.0716626, 0.0716628, 0.0716631, 0.187631, 0.0716626, 0.0716626, 0.0855139
1.25481, 110, 96.445, 0.0698724, 10.583, 13.555, 0.0692539, 0.0698865, 0.0698867, 0.347244, 0.0778384, 0.074697, 0.0800533, 0.0828328, 0.403722, 0.103641, 0.0726233, 95.6371, 0.0698724, 0.0698725, 0.0698728, 0.182759, 0.0698724, 0.0698724, 0.0811713
1.26267, 106, 95.3753, 0.0679383, 10.3923, 10.6247, 0.0672115, 0.0679525, 0.0679527, 0.345308, 0.0759043, 0.0727629, 0.0779385, 0.0808987, 0.416403, 0.10523, 0.071024, 94.5548, 0.0679383, 0.0679384, 0.0679388, 0.17696, 0.0679383, 0.0679383, 0.0773551
1.27054, 90, 92.5334, 0.0658911, 9.59166, -2.53342, 0.0650393, 0.0659052, 0.0659054, 0.343257, 0.073857, 0.0707156, 0.0757635, 0.0788513, 0.433615, 0.10665, 0.0694042, 91.6959, 0.0658911, 0.0658912, 0.0658915, 0.17034, 0.0658911, 0.0658911, 0.0739414
1.2784, 104, 88.0873, 0.0637648, 10.2956, 15.9127, 0.062769, 0.063779, 0.0637791, 0.341126, 0.0717306, 0.0685893, 0.0735477, 0.0767248, 0.456093, 0.107951, 0.0678494, 87.2274, 0.0637648, 0.0637649, 0.0637653, 0.163038, 0.0637648, 0.0637648, 0.0708367
1.28627, 92, 82.2876, 0.0615962, 9.69536, 9.71236, 0.0604346, 0.0616103, 0.0616105, 0.338949, 0.0695617, 0.0664205, 0.0713168, 0.0745557, 0.484583, 0.10925, 0.0664726, 81.3993, 0.0615962, 0.0615962, 0.0615966, 0.155217, 0.0615962, 0.0615962, 0.0679752
