   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.68468, 48, 59.1083, 29.8314, 7.07107, -11.1083, 0, 29.8314, 29.8314, 59.0129, 29.9196, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8314, 29.8387, 29.8314
4.69255, 42, 57.9756, 29.9552, 6.63325, -15.9756, 0, 29.9552, 29.9552, 57.8737, 30.051, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9552, 29.9613, 29.9552
4.70042, 70, 56.5867, 30.0791, 8.48528, 13.4133, 0, 30.0791, 30.0791, 56.4785, 30.1822, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0791, 30.0841, 30.0791
4.70829, 62, 54.9904, 30.203, 8, 7.00958, 0, 30.203, 30.203, 54.8763, 30.313, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.203, 30.2071, 30.203
4.71615, 60, 53.2396, 30.327, 7.87401, 6.76041, 0, 30.327, 30.327, 53.12, 30.4433, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.327, 30.3304, 30.327
4.72402, 38, 51.3889, 30.4511, 6.32456, -13.3889, 0, 30.4511, 30.4511, 51.2647, 30.5727, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4511, 30.4538, 30.4511
4.73189, 56, 49.4916, 30.5753, 7.61577, 6.50838, 0, 30.5753, 30.5753, 49.3636, 30.7012, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5753, 30.5774, 30.5753
4.73976, 52, 47.5974, 30.6995, 7.34847, 4.40259, 0, 30.6995, 30.6995, 47.4667, 30.8285, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.6995, 30.7011, 30.6995
4.74763, 30, 45.751, 30.8237, 5.65685, -15.751, 0, 30.8237, 30.8237, 45.6187, 30.9547, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.8237, 30.825, 30.8237
4.75549, 22, 43.99, 30.948, 4.89898, -21.99, 0, 30.948, 30.948, 43.8575, 31.0796, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.948, 30.949, 30.948
4.76336, 22, 42.3448, 31.0723, 4.89898, -20.3448, 0, 31.0723, 31.0723, 42.2132, 31.2032, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.0723, 31.073, 31.0723
4.77123, 28, 40.8375, 31.1966, 5.47723, -12.8375, 0, 31.1966, 31.1966, 40.7081, 31.3255, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1966, 31.1972, 31.1966
4.7791, 22, 39.4825, 31.321, 4.89898, -17.4825, 0, 31.321, 31.321, 39.3565, 31.4466, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.321, 31.3214, 31.321
4.78696, 24, 38.2874, 31.4454, 5.09902, -14.2874, 0, 31.4454, 31.4454, 38.1658, 31.5667, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4454, 31.4457, 31.4454
4.79483, 20, 37.2529, 31.5698, 4.69042, -17.2529, 0, 31.5698, 31.5698, 37.1367, 31.6858, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.5698, 31.57, 31.5698
4.8027, 22, 36.3748, 31.6942, 4.89898, -14.3748, 0, 31.6942, 31.6942, 36.2647, 31.8042, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6942, 31.6943, 31.6942
4.81057, 22, 35.6446, 31.8186, 4.89898, -13.6446, 0, 31.8186, 31.8186, 35.5411, 31.922, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8186, 31.8187, 31.8186
4.81844, 12, 35.0508, 31.943, 3.74166, -23.0508, 0, 31.943, 31.943, 34.9543, 32.0394, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.943, 31.9431, 31.943
4.8263, 24, 34.58, 32.0674, 5.09902, -10.58, 0, 32.0674, 32.0674, 34.4906, 32.1567, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674, 32.0674
4.83417, 20, 34.2178, 32.1918, 4.69042, -14.2178, 0, 32.1918, 32.1918, 34.1356, 32.2739, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918, 32.1918
4.84204, 12, 33.9498, 32.3162, 3.74166, -21.9498, 0, 32.3162, 32.3162, 33.8746, 32.3913, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162, 32.3162
4.84991, 20, 33.7619, 32.4405, 4.69042, -13.7619, 0, 32.4405, 32.4405, 33.6934, 32.509, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405, 32.4405
4.85778, 26, 33.6411, 32.5648, 5.2915, -7.64112, 0, 32.5648, 32.5648, 33.5788, 32.6271, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648, 32.5648
4.86564, 22, 33.5755, 32.6891, 4.89898, -11.5755, 0, 32.6891, 32.6891, 33.5189, 32.7457, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891, 32.6891
4.87351, 12, 33.5547, 32.8134, 3.74166, -21.5547, 0, 32.8134, 32.8134, 33.5032, 32.8648, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134, 32.8134
4.88138, 12, 33.5696, 32.9376, 3.74166, -21.5696, 0, 32.9376, 32.9376, 33.5227, 32.9845, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376, 32.9376
4.88925, 8, 33.6128, 33.0618, 3.16228, -25.6128, 0, 33.0618, 33.0618, 33.5698, 33.1047, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618, 33.0618
4.89712, 20, 33.6778, 33.1859, 4.69042, -13.6778, 0, 33.1859, 33.1859, 33.6382, 33.2254, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859, 33.1859
4.90498, 14, 33.7596, 33.31, 4, -19.7596, 0, 33.31, 33.31, 33.7229, 33.3467, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31, 33.31
4.91285, 16, 33.8542, 33.434, 4.24264, -17.8542, 0, 33.434, 33.434, 33.8198, 33.4683, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434, 33.434
4.92072, 18, 33.9584, 33.5579, 4.47214, -15.9584, 0, 33.5579, 33.5579, 33.9258, 33.5904, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579, 33.5579
4.92859, 22, 34.0696, 33.6818, 4.89898, -12.0696, 0, 33.6818, 33.6818, 34.0386, 33.7128, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818, 33.6818
4.93645, 22, 34.1861, 33.8055, 4.89898, -12.1861, 0, 33.8056, 33.8056, 34.1561, 33.8355, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055, 33.8055
4.94432, 26, 34.3064, 33.9293, 5.2915, -8.30639, 0, 33.9293, 33.9293, 34.2772, 33.9584, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293, 33.9293
4.95219, 20, 34.4294, 34.0529, 4.69042, -14.4294, 0, 34.0529, 34.0529, 34.4008, 34.0815, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529, 34.0529
4.96006, 34, 34.5545, 34.1764, 6, -0.554462, 0, 34.1764, 34.1764, 34.5261, 34.2048, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764, 34.1764
4.96793, 20, 34.6809, 34.2999, 4.69042, -14.6809, 0, 34.2999, 34.2999, 34.6527, 34.3281, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999
4.97579, 12, 34.8084, 34.4232, 3.74166, -22.8084, 0, 34.4232, 34.4232, 34.7802, 34.4514, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232, 34.4232
4.98366, 22, 34.9367, 34.5465, 4.89898, -12.9367, 0, 34.5465, 34.5465, 34.9084, 34.5747, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465, 34.5465
4.99153, 16, 35.0656, 34.6696, 4.24264, -19.0656, 0, 34.6696, 34.6696, 35.0371, 34.698, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696, 34.6696
4.9994, 16, 35.1949, 34.7926, 4.24264, -19.1949, 0, 34.7926, 34.7926, 35.1661, 34.8213, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926, 34.7926
5.00727, 24, 35.3246, 34.9155, 5.09902, -11.3246, 0, 34.9155, 34.9155, 35.2955, 34.9445, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155, 34.9155
5.01513, 16, 35.4547, 35.0382, 4.24264, -19.4547, 0, 35.0382, 35.0382, 35.4253, 35.0676, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382, 35.0382
5.023, 30, 35.5852, 35.1608, 5.65685, -5.58517, 0, 35.1608, 35.1608, 35.5553, 35.1906, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1608, 35.1609, 35.1608
5.03087, 30, 35.7161, 35.2832, 5.65685, -5.71606, 0, 35.2832, 35.2832, 35.6858, 35.3134, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2832, 35.2833, 35.2832
5.03874, 12, 35.8475, 35.4055, 3.74166, -23.8475, 0, 35.4055, 35.4055, 35.8168, 35.4361, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4055, 35.4057, 35.4055
5.04661, 16, 35.9795, 35.5276, 4.24264, -19.9795, 0, 35.5277, 35.5277, 35.9484, 35.5587, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5276, 35.5278, 35.5276
5.05447, 24, 36.1124, 35.6496, 5.09902, -12.1124, 0, 35.6496, 35.6496, 36.0807, 35.681, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6496, 35.6498, 35.6496
5.06234, 22, 36.2463, 35.7713, 4.89898, -14.2463, 0, 35.7713, 35.7713, 36.2141, 35.8032, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7713, 35.7716, 35.7713
5.07021, 14, 36.3816, 35.8928, 4, -22.3816, 0, 35.8928, 35.8928, 36.3488, 35.9252, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8928, 35.8933, 35.8928
5.07808, 8, 36.5186, 36.0141, 3.16228, -28.5186, 0, 36.0141, 36.0141, 36.4852, 36.0469, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0141, 36.0147, 36.0141
5.08594, 20, 36.6577, 36.1352, 4.69042, -16.6577, 0, 36.1352, 36.1352, 36.6237, 36.1685, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1352, 36.1359, 36.1352
5.09381, 14, 36.7996, 36.256, 4, -22.7996, 0, 36.256, 36.256, 36.7649, 36.2898, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.256, 36.257, 36.256
5.10168, 18, 36.945, 36.3766, 4.47214, -18.945, 0, 36.3766, 36.3766, 36.9095, 36.4108, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3766, 36.3778, 36.3766
5.10955, 14, 37.0946, 36.4969, 4, -23.0946, 0, 36.4969, 36.4969, 37.0583, 36.5316, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4969, 36.4985, 36.4969
5.11742, 18, 37.2494, 36.6169, 4.47214, -19.2494, 0, 36.6169, 36.6169, 37.2122, 36.6521, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6169, 36.6189, 36.6169
5.12528, 12, 37.4105, 36.7367, 3.74166, -25.4105, 0, 36.7367, 36.7367, 37.3724, 36.7723, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7367, 36.7391, 36.7367
5.13315, 14, 37.5791, 36.8561, 4, -23.5791, 0, 36.8561, 36.8561, 37.54, 36.8922, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8561, 36.8591, 36.8561
5.14102, 18, 37.7566, 36.9752, 4.47214, -19.7566, 0, 36.9752, 36.9752, 37.7163, 37.0118, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9752, 36.9789, 36.9752
5.14889, 38, 37.9444, 37.0939, 6.32456, 0.0555649, 0, 37.0939, 37.0939, 37.9028, 37.1311, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0939, 37.0984, 37.0939
5.15675, 18, 38.144, 37.2124, 4.47214, -20.144, 0, 37.2124, 37.2124, 38.101, 37.25, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2124, 37.2177, 37.2124
5.16462, 32, 38.3568, 37.3304, 5.83095, -6.35679, 0, 37.3305, 37.3305, 38.3123, 37.3685, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3304, 37.3368, 37.3304
5.17249, 34, 38.5841, 37.4481, 6, -4.58411, 0, 37.4481, 37.4481, 38.538, 37.4867, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4481, 37.4556, 37.4481
5.18036, 26, 38.8271, 37.5655, 5.2915, -12.8271, 0, 37.5655, 37.5655, 38.7793, 37.6046, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5655, 37.5741, 37.5655
5.18823, 36, 39.0867, 37.6824, 6.16441, -3.08665, 0, 37.6824, 37.6824, 39.037, 37.722, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6824, 37.6924, 37.6824
5.19609, 24, 39.3631, 37.7989, 5.09902, -15.3631, 0, 37.7989, 37.7989, 39.3116, 37.839, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.7989, 37.8103, 37.7989
5.20396, 16, 39.6565, 37.915, 4.24264, -23.6565, 0, 37.9151, 37.9151, 39.6029, 37.9557, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.915, 37.928, 37.915
5.21183, 26, 39.9658, 38.0308, 5.2915, -13.9658, 0, 38.0308, 38.0308, 39.9101, 38.0719, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0308, 38.0453, 38.0308
5.2197, 20, 40.2898, 38.1461, 4.69042, -20.2898, 0, 38.1461, 38.1461, 40.232, 38.1877, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1461, 38.1622, 38.1461
5.22757, 18, 40.6261, 38.2609, 4.47214, -22.6261, 0, 38.2609, 38.2609, 40.566, 38.3031, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2609, 38.2788, 38.2609
5.23543, 14, 40.9715, 38.3754, 4, -26.9715, 0, 38.3754, 38.3754, 40.9093, 38.4181, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3949, 38.3754
5.2433, 32, 41.3224, 38.4893, 5.83095, -9.32236, 0, 38.4894, 38.4894, 41.2578, 38.5326, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.4893, 38.5106, 38.4893
5.25117, 20, 41.674, 38.6029, 4.69042, -21.674, 0, 38.6029, 38.6029, 41.6072, 38.6466, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6029, 38.6259, 38.6029
5.25904, 26, 42.0212, 38.716, 5.2915, -16.0212, 0, 38.716, 38.716, 41.9522, 38.7603, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.716, 38.7407, 38.716
5.26691, 24, 42.3585, 38.8286, 5.09902, -18.3585, 0, 38.8286, 38.8286, 42.2874, 38.8734, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8286, 38.8549, 38.8286
5.27477, 28, 42.6802, 38.9407, 5.47723, -14.6802, 0, 38.9408, 38.9408, 42.6069, 38.9861, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9407, 38.9687, 38.9407
5.28264, 44, 42.9806, 39.0524, 6.78233, 1.01941, 0, 39.0524, 39.0524, 42.9053, 39.0983, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0524, 39.0819, 39.0524
5.29051, 26, 43.2544, 39.1636, 5.2915, -17.2544, 0, 39.1636, 39.1636, 43.177, 39.21, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1636, 39.1945, 39.1636
5.29838, 18, 43.4968, 39.2743, 4.47214, -25.4968, 0, 39.2743, 39.2743, 43.4176, 39.3212, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.2743, 39.3066, 39.2743
5.30624, 48, 43.7041, 39.3845, 7.07107, 4.29591, 0, 39.3845, 39.3845, 43.623, 39.432, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.3845, 39.4181, 39.3845
5.31411, 20, 43.8733, 39.4942, 4.69042, -23.8733, 0, 39.4942, 39.4942, 43.7904, 39.5422, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.4942, 39.529, 39.4942
5.32198, 40, 44.003, 39.6033, 6.48074, -4.00302, 0, 39.6033, 39.6033, 43.9184, 39.6519, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6033, 39.6394, 39.6033
5.32985, 24, 44.0927, 39.7119, 5.09902, -20.0927, 0, 39.7119, 39.7119, 44.0064, 39.761, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7119, 39.7491, 39.7119
5.33772, 20, 44.1436, 39.82, 4.69042, -24.1436, 0, 39.82, 39.82, 44.0556, 39.8696, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.8582, 39.82
5.34558, 44, 44.1577, 39.9275, 6.78233, -0.157715, 0, 39.9275, 39.9275, 44.0683, 39.9777, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9275, 39.9667, 39.9275
5.35345, 30, 44.1385, 40.0344, 5.65685, -14.1385, 0, 40.0344, 40.0344, 44.0476, 40.0852, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0344, 40.0746, 40.0344
5.36132, 44, 44.0904, 40.1408, 6.78233, -0.0903969, 0, 40.1408, 40.1408, 43.998, 40.1921, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1408, 40.1818, 40.1408
5.36919, 40, 44.0183, 40.2465, 6.48074, -4.0183, 0, 40.2465, 40.2465, 43.9246, 40.2984, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2465, 40.2884, 40.2465
5.37706, 44, 43.9277, 40.3517, 6.78233, 0.0722771, 0, 40.3517, 40.3517, 43.8327, 40.4041, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3517, 40.3943, 40.3517
5.38492, 44, 43.8244, 40.4562, 6.78233, 0.175629, 0, 40.4562, 40.4562, 43.7282, 40.5092, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4562, 40.4995, 40.4562
