   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_344.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.62866, 48, 36.24, 10.6911, 7.07107, 11.76, 0, 10.6911, 10.9393, 10.7001, 35.7097, 10.9266, 10.6911, 10.6911, 10.6911, 10.6911, 10.6911, 10.6911, 10.6911, 10.6911, 10.6911, 10.7142, 10.6911, 10.7053, 10.6911
3.63653, 50, 39.0713, 10.7641, 7.2111, 10.9287, 0, 10.7641, 11.0124, 10.7731, 38.5657, 10.9818, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7838, 10.7641, 10.775, 10.7641
3.64439, 54, 41.7718, 10.8374, 7.48331, 12.2282, 0, 10.8374, 11.0857, 10.8464, 41.2911, 11.0358, 10.8374, 10.8374, 10.8374, 10.8374, 10.8374, 10.8374, 10.8374, 10.8374, 10.8374, 10.8541, 10.8374, 10.8455, 10.8374
3.65226, 62, 44.251, 10.9109, 8, 17.749, 0, 10.9109, 11.1592, 10.9199, 43.7952, 11.0892, 10.9109, 10.9109, 10.9109, 10.9109, 10.9109, 10.9109, 10.9109, 10.9109, 10.9109, 10.925, 10.9109, 10.9169, 10.9109
3.66012, 56, 46.4209, 10.9846, 7.61577, 9.57906, 0, 10.9847, 11.2329, 10.9937, 45.9893, 11.1427, 10.9846, 10.9846, 10.9846, 10.9846, 10.9846, 10.9846, 10.9846, 10.9846, 10.9846, 10.9964, 10.9846, 10.989, 10.9846
3.66798, 56, 48.2011, 11.0586, 7.61577, 7.79893, 0, 11.0586, 11.3069, 11.0676, 47.7925, 11.1967, 11.0586, 11.0586, 11.0586, 11.0586, 11.0586, 11.0586, 11.0586, 11.0586, 11.0586, 11.0684, 11.0586, 11.0618, 11.0586
3.67585, 68, 49.5235, 11.1328, 8.3666, 18.4765, 0, 11.1328, 11.381, 11.1418, 49.1366, 11.2518, 11.1328, 11.1328, 11.1328, 11.1328, 11.1328, 11.1328, 11.1328, 11.1328, 11.1328, 11.141, 11.1328, 11.135, 11.1328
3.68371, 50, 50.3375, 11.2072, 7.2111, -0.33754, 0, 11.2072, 11.4554, 11.2162, 49.9706, 11.3083, 11.2072, 11.2072, 11.2072, 11.2072, 11.2072, 11.2072, 11.2072, 11.2072, 11.2072, 11.214, 11.2072, 11.2088, 11.2072
3.69158, 78, 50.6129, 11.2818, 8.94427, 27.3871, 0, 11.2818, 11.5301, 11.2908, 50.264, 11.3666, 11.2818, 11.2818, 11.2818, 11.2818, 11.2818, 11.2818, 11.2818, 11.2818, 11.2818, 11.2874, 11.2818, 11.2829, 11.2818
3.69944, 72, 50.342, 11.3566, 8.60233, 21.658, 0, 11.3567, 11.6049, 11.3657, 50.0091, 11.4268, 11.3566, 11.3566, 11.3566, 11.3566, 11.3566, 11.3566, 11.3566, 11.3566, 11.3566, 11.3612, 11.3566, 11.3575, 11.3566
3.70731, 58, 49.54, 11.4317, 7.74597, 8.45997, 0, 11.4317, 11.68, 11.4407, 49.2211, 11.4889, 11.4317, 11.4317, 11.4317, 11.4317, 11.4317, 11.4317, 11.4317, 11.4317, 11.4317, 11.4355, 11.4317, 11.4323, 11.4317
3.71517, 76, 48.2441, 11.507, 8.83176, 27.7559, 0, 11.507, 11.7553, 11.516, 47.9372, 11.553, 11.507, 11.507, 11.507, 11.507, 11.507, 11.507, 11.507, 11.507, 11.507, 11.5101, 11.507, 11.5075, 11.507
3.72304, 50, 46.5107, 11.5825, 7.2111, 3.4893, 0, 11.5826, 11.8308, 11.5916, 46.2139, 11.619, 11.5825, 11.5825, 11.5825, 11.5825, 11.5825, 11.5825, 11.5825, 11.5825, 11.5825, 11.585, 11.5825, 11.583, 11.5825
3.7309, 48, 44.4115, 11.6583, 7.07107, 3.58854, 0, 11.6583, 11.9066, 11.6673, 44.1231, 11.6869, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6583, 11.6603, 11.6583, 11.6587, 11.6583
3.73876, 42, 42.0286, 11.7343, 6.63325, -0.0286255, 0, 11.7343, 11.9825, 11.7433, 41.7472, 11.7563, 11.7343, 11.7343, 11.7343, 11.7343, 11.7343, 11.7343, 11.7343, 11.7343, 11.7343, 11.7359, 11.7343, 11.7347, 11.7343
3.74663, 32, 39.4501, 11.8105, 5.83095, -7.45006, 0, 11.8105, 12.0588, 11.8195, 39.1741, 11.8273, 11.8105, 11.8105, 11.8105, 11.8105, 11.8105, 11.8105, 11.8105, 11.8105, 11.8105, 11.8118, 11.8105, 11.811, 11.8105
3.75449, 44, 36.764, 11.8869, 6.78233, 7.23604, 0, 11.887, 12.1352, 11.896, 36.4924, 11.8996, 11.8869, 11.8869, 11.8869, 11.8869, 11.8869, 11.8869, 11.8869, 11.8869, 11.8869, 11.8879, 11.8869, 11.8875, 11.8869
3.76236, 36, 34.0546, 11.9636, 6.16441, 1.94538, 0, 11.9637, 12.2119, 11.9727, 33.7863, 11.973, 11.9636, 11.9636, 11.9636, 11.9636, 11.9636, 11.9636, 11.9636, 11.9636, 11.9636, 11.9644, 11.9636, 11.9644, 11.9636
3.77022, 22, 31.3976, 12.0405, 4.89898, -9.39759, 0, 12.0406, 12.2888, 12.0496, 31.1318, 12.0474, 12.0405, 12.0405, 12.0405, 12.0405, 12.0405, 12.0405, 12.0405, 12.0405, 12.0405, 12.0412, 12.0405, 12.0414, 12.0405
3.77809, 32, 28.8577, 12.1177, 5.83095, 3.1423, 0, 12.1177, 12.3659, 12.1267, 28.5938, 12.1226, 12.1177, 12.1177, 12.1177, 12.1177, 12.1177, 12.1177, 12.1177, 12.1177, 12.1177, 12.1182, 12.1177, 12.1188, 12.1177
3.78595, 14, 26.4868, 12.1951, 4, -12.4868, 0, 12.1951, 12.4433, 12.2041, 26.2241, 12.1986, 12.1951, 12.1951, 12.1951, 12.1951, 12.1951, 12.1951, 12.1951, 12.1951, 12.1951, 12.1954, 12.1951, 12.1964, 12.1951
3.79382, 22, 24.323, 12.2727, 4.89898, -2.32298, 0, 12.2727, 12.521, 12.2817, 24.0612, 12.2751, 12.2727, 12.2727, 12.2727, 12.2727, 12.2727, 12.2727, 12.2727, 12.2727, 12.2727, 12.273, 12.2727, 12.2743, 12.2727
3.80168, 18, 22.3909, 12.3505, 4.47214, -4.39085, 0, 12.3506, 12.5988, 12.3596, 22.1296, 12.3523, 12.3505, 12.3505, 12.3505, 12.3505, 12.3505, 12.3505, 12.3505, 12.3505, 12.3505, 12.3508, 12.3505, 12.3524, 12.3505
3.80955, 16, 20.703, 12.4286, 4.24264, -4.70301, 0, 12.4287, 12.6769, 12.4377, 20.442, 12.4298, 12.4286, 12.4286, 12.4286, 12.4286, 12.4286, 12.4286, 12.4286, 12.4286, 12.4286, 12.4288, 12.4286, 12.4309, 12.4286
3.81741, 12, 19.2612, 12.507, 3.74166, -7.26122, 0, 12.507, 12.7553, 12.5161, 19.0003, 12.5078, 12.507, 12.507, 12.507, 12.507, 12.507, 12.507, 12.507, 12.507, 12.507, 12.5071, 12.507, 12.5096, 12.507
3.82527, 12, 18.0588, 12.5855, 3.74166, -6.05881, 0, 12.5856, 12.8338, 12.5947, 17.7977, 12.5861, 12.5855, 12.5855, 12.5855, 12.5855, 12.5855, 12.5855, 12.5855, 12.5855, 12.5856, 12.5857, 12.5855, 12.5885, 12.5855
3.83314, 10, 17.0826, 12.6644, 3.4641, -7.08265, 0, 12.6644, 12.9126, 12.6736, 16.8213, 12.6647, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6644, 12.6677, 12.6644
3.841, 8, 16.3156, 12.7434, 3.16228, -8.31557, 0, 12.7434, 12.9917, 12.7527, 16.0539, 12.7436, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7435, 12.7434, 12.7472, 12.7434
3.84887, 20, 15.7382, 12.8226, 4.69042, 4.26181, 0, 12.8227, 13.0709, 12.832, 15.4761, 12.8228, 12.8226, 12.8226, 12.8226, 12.8226, 12.8226, 12.8226, 12.8226, 12.8226, 12.8227, 12.8227, 12.8226, 12.8268, 12.8226
3.85673, 6, 15.3304, 12.9021, 2.82843, -9.33044, 0, 12.9021, 13.1504, 12.9116, 15.0679, 12.9022, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9021, 12.9067, 12.9021
3.8646, 10, 15.0728, 12.9817, 3.4641, -5.07284, 0, 12.9818, 13.23, 12.9915, 14.8097, 12.9818, 12.9817, 12.9817, 12.9817, 12.9817, 12.9817, 12.9817, 12.9817, 12.9817, 12.9817, 12.9818, 12.9817, 12.9867, 12.9817
3.87246, 10, 14.9474, 13.0615, 3.4641, -4.94736, 0, 13.0616, 13.3098, 13.0716, 14.6836, 13.0616, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0615, 13.0616, 13.0615, 13.0669, 13.0615
3.88033, 0, 14.9378, 13.1415, 1.41421, -14.9378, 0, 13.1415, 13.3898, 13.1519, 14.6733, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1415, 13.1472, 13.1415
3.88819, 4, 15.0298, 13.2215, 2.44949, -11.0298, 0, 13.2216, 13.4698, 13.2325, 14.7644, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2215, 13.2275, 13.2215
3.89605, 6, 15.2108, 13.3016, 2.82843, -9.21077, 0, 13.3016, 13.5499, 13.3133, 14.9444, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3016, 13.3079, 13.3016
3.90392, 8, 15.4695, 13.3817, 3.16228, -7.46946, 0, 13.3817, 13.63, 13.3944, 15.2019, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3817, 13.3881, 13.3817
3.91178, 8, 15.7954, 13.4617, 3.16228, -7.79537, 0, 13.4617, 13.71, 13.4758, 15.5263, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4617, 13.4683, 13.4617
3.91965, 10, 16.1783, 13.5416, 3.4641, -6.17828, 0, 13.5417, 13.7899, 13.5575, 15.9074, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5416, 13.5483, 13.5416
3.92751, 10, 16.6078, 13.6213, 3.4641, -6.60779, 0, 13.6214, 13.8696, 13.6396, 16.3345, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.6213, 13.628, 13.6213
3.93538, 18, 17.0728, 13.7008, 4.47214, 0.927158, 0, 13.7008, 13.9491, 13.7221, 16.7965, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7008, 13.7074, 13.7008
3.94324, 10, 17.5615, 13.7799, 3.4641, -7.56155, 0, 13.7799, 14.0282, 13.8053, 17.2813, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7799, 13.7865, 13.7799
3.95111, 8, 18.0611, 13.8586, 3.16228, -10.0611, 0, 13.8587, 14.1069, 13.8892, 17.7758, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.8586, 13.865, 13.8586
3.95897, 8, 18.5581, 13.9369, 3.16228, -10.5581, 0, 13.9369, 14.1851, 13.9741, 18.2664, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9369, 13.9431, 13.9369
3.96684, 14, 19.0385, 14.0146, 4, -5.03852, 0, 14.0146, 14.2629, 14.0602, 18.7386, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0146, 14.0205, 14.0146
3.9747, 18, 19.4886, 14.0917, 4.47214, -1.4886, 0, 14.0918, 14.34, 14.148, 19.1784, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0917, 14.0974, 14.0917
3.98256, 12, 19.8952, 14.1683, 3.74166, -7.89524, 0, 14.1683, 14.4165, 14.2377, 19.5721, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1683, 14.1737, 14.1683
3.99043, 12, 20.2467, 14.2442, 3.74166, -8.24673, 0, 14.2442, 14.4925, 14.3299, 19.9076, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2442, 14.2493, 14.2442
3.99829, 12, 20.5334, 14.3195, 3.74166, -8.53335, 0, 14.3195, 14.5678, 14.4249, 20.1748, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3243, 14.3195
4.00616, 8, 20.748, 14.3942, 3.16228, -12.748, 0, 14.3942, 14.6425, 14.5235, 20.3659, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3942, 14.3987, 14.3942
4.01402, 26, 20.8865, 14.4684, 5.2915, 5.11346, 0, 14.4684, 14.7166, 14.6259, 20.4764, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4684, 14.4726, 14.4684
4.02189, 16, 20.9481, 14.542, 4.24264, -4.94809, 0, 14.5421, 14.7903, 14.7328, 20.505, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.542, 14.546, 14.542
4.02975, 14, 20.935, 14.6153, 4, -6.93499, 0, 14.6153, 14.8636, 14.8444, 20.4538, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6153, 14.6191, 14.6153
4.03762, 8, 20.8527, 14.6882, 3.16228, -12.8527, 0, 14.6883, 14.9365, 14.961, 20.328, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6882, 14.6918, 14.6882
4.04548, 14, 20.7091, 14.7609, 4, -6.70912, 0, 14.761, 15.0092, 15.0827, 20.1356, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7609, 14.7643, 14.7609
4.05334, 14, 20.5144, 14.8335, 4, -6.51445, 0, 14.8335, 15.0818, 15.2093, 19.887, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8335, 14.8367, 14.8335
4.06121, 4, 20.2801, 14.906, 2.44949, -16.2801, 0, 14.9061, 15.1543, 15.3405, 19.5942, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.906, 14.9092, 14.906
4.06907, 12, 20.0181, 14.9787, 3.74166, -8.01809, 0, 14.9787, 15.2269, 15.4755, 19.2699, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9787, 14.9817, 14.9787
4.07694, 8, 19.7404, 15.0515, 3.16228, -11.7404, 0, 15.0515, 15.2998, 15.6133, 18.9273, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0515, 15.0544, 15.0515
4.0848, 12, 19.4582, 15.1246, 3.74166, -7.45815, 0, 15.1246, 15.3728, 15.7528, 18.5788, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1246, 15.1273, 15.1246
4.09267, 10, 19.1812, 15.198, 3.4641, -9.1812, 0, 15.198, 15.4462, 15.8923, 18.2359, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.198, 15.2006, 15.198
4.10053, 10, 18.9176, 15.2718, 3.4641, -8.9176, 0, 15.2718, 15.5201, 16.0302, 17.9084, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2718, 15.2743, 15.2718
4.1084, 8, 18.6735, 15.3461, 3.16228, -10.6735, 0, 15.3461, 15.5943, 16.1646, 17.6042, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3461, 15.3485, 15.3461
4.11626, 12, 18.4531, 15.4208, 3.74166, -6.45307, 0, 15.4208, 15.6691, 16.2937, 17.3295, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4208, 15.4231, 15.4208
4.12413, 18, 18.2585, 15.4961, 4.47214, -0.258501, 0, 15.4961, 15.7443, 16.4157, 17.0883, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4961, 15.4982, 15.4961
4.13199, 18, 18.0904, 15.5718, 4.47214, -0.0903549, 0, 15.5719, 15.8201, 16.529, 16.8828, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5718, 15.5739, 15.5718
4.13985, 6, 17.9478, 15.6481, 2.82843, -11.9478, 0, 15.6481, 15.8963, 16.6321, 16.7134, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.6481, 15.65, 15.6481
4.14772, 12, 17.8289, 15.7248, 3.74166, -5.82889, 0, 15.7249, 15.9731, 16.7241, 16.5794, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7248, 15.7267, 15.7248
4.15558, 4, 17.7312, 15.802, 2.44949, -13.7312, 0, 15.8021, 16.0503, 16.8044, 16.4786, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.802, 15.8039, 15.802
4.16345, 8, 17.6518, 15.8797, 3.16228, -9.65178, 0, 15.8798, 16.128, 16.8728, 16.4085, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8797, 15.8816, 15.8797
4.17131, 12, 17.5879, 15.9578, 3.74166, -5.58787, 0, 15.9579, 16.2061, 16.9297, 16.3657, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9578, 15.9598, 15.9578
4.17918, 8, 17.5368, 16.0363, 3.16228, -9.53681, 0, 16.0364, 16.2846, 16.9757, 16.347, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0363, 16.0385, 16.0363
4.18704, 4, 17.4963, 16.1152, 2.44949, -13.4963, 0, 16.1152, 16.3635, 17.012, 16.3488, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1152, 16.1176, 16.1152
4.1949, 10, 17.4647, 16.1944, 3.4641, -7.46471, 0, 16.1945, 16.4427, 17.0401, 16.3678, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1944, 16.1973, 16.1944
4.20277, 8, 17.4406, 16.274, 3.16228, -9.44063, 0, 16.274, 16.5223, 17.0617, 16.401, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.274, 16.2775, 16.274
4.21063, 8, 17.4233, 16.3538, 3.16228, -9.42331, 0, 16.3539, 16.6021, 17.0787, 16.4458, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3538, 16.3582, 16.3538
4.2185, 6, 17.4123, 16.434, 2.82843, -11.4123, 0, 16.434, 16.6823, 17.0929, 16.4997, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.434, 16.4394, 16.434
4.22636, 6, 17.4076, 16.5144, 2.82843, -11.4076, 0, 16.5145, 16.7627, 17.1062, 16.5608, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5144, 16.5212, 16.5144
4.23423, 4, 17.4093, 16.5951, 2.44949, -13.4093, 0, 16.5952, 16.8435, 17.1202, 16.6274, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.5951, 16.6036, 16.5951
4.24209, 12, 17.4175, 16.6761, 3.74166, -5.41751, 0, 16.6761, 16.9244, 17.1365, 16.6983, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6761, 16.6865, 16.6761
4.24996, 6, 17.4326, 16.7573, 2.82843, -11.4326, 0, 16.7574, 17.0057, 17.1563, 16.7724, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7573, 16.7701, 16.7573
4.25782, 6, 17.4547, 16.8388, 2.82843, -11.4547, 0, 16.8388, 17.0872, 17.1805, 16.8489, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8388, 16.8544, 16.8388
4.26569, 4, 17.4839, 16.9205, 2.44949, -13.4839, 0, 16.9205, 17.1689, 17.2099, 16.9271, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9205, 16.9392, 16.9205
4.27355, 10, 17.5203, 17.0024, 3.4641, -7.52027, 0, 17.0024, 17.2509, 17.2449, 17.0068, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0024, 17.0248, 17.0024
4.28141, 14, 17.5636, 17.0845, 4, -3.56355, 0, 17.0846, 17.3332, 17.2856, 17.0873, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.0845, 17.1109, 17.0845
4.28928, 8, 17.6135, 17.1669, 3.16228, -9.6135, 0, 17.1669, 17.4158, 17.3319, 17.1687, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1669, 17.1977, 17.1669
4.29714, 8, 17.6697, 17.2495, 3.16228, -9.66971, 0, 17.2495, 17.4987, 17.3837, 17.2506, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2495, 17.2851, 17.2495
4.30501, 8, 17.7317, 17.3323, 3.16228, -9.73172, 0, 17.3323, 17.582, 17.4405, 17.333, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.3323, 17.373, 17.3323
4.31287, 10, 17.799, 17.4153, 3.4641, -7.79902, 0, 17.4154, 17.6657, 17.502, 17.4158, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4153, 17.4615, 17.4153
4.32074, 8, 17.8711, 17.4986, 3.16228, -9.87106, 0, 17.4986, 17.7499, 17.5677, 17.4988, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.4986, 17.5503, 17.4986
4.3286, 4, 17.9474, 17.582, 2.44949, -13.9474, 0, 17.582, 17.8347, 17.6369, 17.5822, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.582, 17.6395, 17.582
4.33647, 10, 18.0275, 17.6657, 3.4641, -8.02747, 0, 17.6657, 17.9203, 17.7093, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.6657, 17.729, 17.6657
4.34433, 2, 18.111, 17.7495, 2, -16.111, 0, 17.7495, 18.0069, 17.7843, 17.7496, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.7495, 17.8187, 17.7495
4.35219, 14, 18.1978, 17.8336, 4, -4.19779, 0, 17.8336, 18.0948, 17.8616, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.8336, 17.9085, 17.8336
4.36006, 14, 18.2877, 17.9178, 4, -4.28768, 0, 17.9179, 18.1844, 17.9406, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9178, 17.9983, 17.9178
4.36792, 14, 18.3808, 18.0023, 4, -4.38079, 0, 18.0023, 18.2762, 18.0211, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0023, 18.0879, 18.0023
4.37579, 8, 18.4775, 18.0869, 3.16228, -10.4775, 0, 18.087, 18.3709, 18.1029, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.0869, 18.1774, 18.0869
4.38365, 12, 18.5783, 18.1718, 3.74166, -6.57825, 0, 18.1718, 18.4695, 18.1856, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.1718, 18.2666, 18.1718
4.39152, 18, 18.6841, 18.2568, 4.47214, -0.684113, 0, 18.2568, 18.5732, 18.2691, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.2568, 18.3554, 18.2568
