   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_271.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.86228, 112, 80.2523, 32.9104, 10.6771, 31.7477, 0, 32.9104, 80.2519, 32.9107, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104, 32.9104
6.87014, 132, 93.903, 32.8921, 11.5758, 38.097, 0, 32.8921, 93.9028, 32.8923, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921, 32.8921
6.87801, 140, 110.686, 32.8709, 11.9164, 29.3142, 0, 32.8709, 110.686, 32.871, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709, 32.8709
6.88588, 192, 131.065, 32.8461, 13.9284, 60.9351, 0, 32.8461, 131.065, 32.8462, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461, 32.8461
6.89374, 196, 155.503, 32.8167, 14.0712, 40.4973, 0, 32.8167, 155.503, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167, 32.8167
6.90161, 236, 184.433, 32.7815, 15.4272, 51.5674, 0, 32.7815, 184.432, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815, 32.7815
6.90948, 292, 218.243, 32.7391, 17.1464, 73.7567, 0, 32.7391, 218.243, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391, 32.7391
6.91734, 334, 257.239, 32.6878, 18.3303, 76.7613, 0, 32.6878, 257.239, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878, 32.6878
6.92521, 318, 301.609, 32.6254, 17.8885, 16.3909, 0, 32.6254, 301.609, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254, 32.6254
6.93308, 430, 351.411, 32.5495, 20.7846, 78.5894, 0, 32.5496, 351.41, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5495, 32.5496, 32.5495
6.94094, 430, 406.514, 32.4575, 20.7846, 23.4861, 0, 32.4575, 406.514, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4575, 32.4576, 32.4575
6.94881, 484, 466.6, 32.3462, 22.0454, 17.4001, 0, 32.3462, 466.6, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3462, 32.3463, 32.3462
6.95668, 606, 531.133, 32.2121, 24.6577, 74.867, 0, 32.2121, 531.133, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2121, 32.2123, 32.2121
6.96454, 614, 599.336, 32.0516, 24.8193, 14.6642, 0, 32.0516, 599.336, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0516, 32.0518, 32.0516
6.97241, 668, 670.22, 31.8607, 25.8844, -2.22015, 0, 31.8607, 670.22, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.8607, 31.861, 31.8607
6.98028, 758, 742.565, 31.6352, 27.5681, 15.4348, 0, 31.6353, 742.565, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6352, 31.6356, 31.6352
6.98815, 842, 814.975, 31.3712, 29.0517, 27.0245, 0, 31.3712, 814.975, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3712, 31.3717, 31.3712
6.99601, 890, 886.051, 31.2101, 29.8664, 3.94879, 0, 31.2101, 886.051, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2101, 31.2107, 31.2101
7.00388, 968, 953.949, 30.9566, 31.1448, 14.0508, 0, 30.9567, 953.949, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9566, 30.9573, 30.9566
7.01175, 918, 1016.62, 30.2482, 30.3315, -98.623, 0, 30.2483, 1016.62, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2482, 30.2491, 30.2482
7.01961, 980, 1072.85, 29.4991, 31.3369, -92.8455, 0, 29.4991, 1072.84, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.4991, 29.5001, 29.4991
7.02748, 1066, 1121.07, 28.7115, 32.6803, -55.0668, 0, 28.7116, 1121.07, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7115, 28.7127, 28.7115
7.03535, 1076, 1159.92, 27.8889, 32.8329, -83.9211, 0, 27.8889, 1159.92, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8889, 27.8902, 27.8889
7.04321, 1112, 1188.27, 27.0356, 33.3766, -76.2697, 0, 27.0356, 1188.27, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0356, 27.0371, 27.0356
7.05108, 1146, 1205.27, 26.1569, 33.8821, -59.2742, 0, 26.157, 1205.27, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1569, 26.1587, 26.1569
7.05895, 1076, 1210.42, 25.2593, 32.8329, -134.424, 0, 25.2593, 1210.42, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2593, 25.2613, 25.2593
7.06681, 1158, 1203.57, 24.3497, 34.0588, -45.5676, 0, 24.3498, 1203.57, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.3497, 24.352, 24.3497
7.07468, 1108, 1184.91, 23.4359, 33.3167, -76.9138, 0, 23.4359, 1184.91, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4359, 23.4383, 23.4359
7.08255, 1040, 1155.03, 22.5254, 32.28, -115.028, 0, 22.5254, 1155.03, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5254, 22.5281, 22.5254
7.09042, 1010, 1114.8, 21.6264, 31.8119, -104.796, 0, 21.6264, 1114.79, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6264, 21.6293, 21.6264
7.09828, 908, 1065.38, 20.7465, 30.1662, -157.376, 0, 20.7466, 1065.37, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7465, 20.7497, 20.7465
7.10615, 924, 1008.17, 19.8937, 30.4302, -84.1664, 0, 19.8937, 1008.16, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.8937, 19.897, 19.8937
7.11402, 844, 944.706, 19.0742, 29.0861, -100.706, 0, 19.0742, 944.703, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0742, 19.0777, 19.0742
7.12188, 756, 876.622, 18.2937, 27.5318, -120.622, 0, 18.2937, 876.619, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2937, 18.2974, 18.2937
7.12975, 734, 805.574, 17.5566, 27.1293, -71.5743, 0, 17.5566, 805.57, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5566, 17.5604, 17.5566
7.13762, 638, 733.157, 16.8661, 25.2982, -95.1575, 0, 16.8662, 733.154, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.8661, 16.87, 16.8661
7.14548, 600, 660.882, 16.2241, 24.5357, -60.8822, 0, 16.2241, 660.878, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.2241, 16.228, 16.2241
7.15335, 592, 590.094, 15.6312, 24.3721, 1.90613, 0, 15.6313, 590.09, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6312, 15.6351, 15.6312
7.16122, 464, 521.953, 15.087, 21.587, -57.9526, 0, 15.087, 521.949, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.087, 15.0908, 15.087
7.16909, 406, 457.422, 14.5902, 20.199, -51.4217, 0, 14.5903, 457.418, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.5902, 14.594, 14.5902
7.17695, 374, 397.233, 14.1389, 19.3907, -23.2328, 0, 14.1389, 397.229, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1389, 14.1426, 14.1389
7.18482, 308, 341.896, 13.7296, 17.6068, -33.8958, 0, 13.7296, 341.892, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7296, 13.7331, 13.7296
7.19269, 266, 291.734, 13.3585, 16.3707, -25.734, 0, 13.3586, 291.731, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3585, 13.3619, 13.3585
7.20055, 196, 246.858, 13.0213, 14.0712, -50.8583, 0, 13.0213, 246.855, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0213, 13.0244, 13.0213
7.20842, 176, 207.231, 12.7129, 13.3417, -31.2311, 0, 12.7129, 207.228, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7129, 12.7158, 12.7129
7.21629, 148, 172.671, 12.4287, 12.2474, -24.671, 0, 12.4288, 172.668, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4287, 12.4314, 12.4287
7.22415, 138, 142.892, 12.1641, 11.8322, -4.89206, 0, 12.1642, 142.89, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1641, 12.1666, 12.1641
7.23202, 80, 117.537, 11.9149, 9.05539, -37.5372, 0, 11.915, 117.535, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9149, 11.9172, 11.9149
7.23989, 68, 96.1943, 11.6775, 8.3666, -28.1943, 0, 11.6775, 96.1923, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6775, 11.6795, 11.6775
7.24775, 36, 78.4271, 11.4485, 6.16441, -42.4271, 0, 11.4486, 78.4253, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4485, 11.4503, 11.4485
7.25562, 82, 63.7965, 11.2242, 9.16515, 18.2035, 0, 11.2242, 63.7949, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2242, 11.2258, 11.2242
7.26349, 34, 51.8716, 11.0018, 6, -17.8716, 0, 11.0018, 51.8703, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0018, 11.0031, 11.0018
7.27136, 22, 42.2487, 10.7789, 4.89898, -20.2487, 0, 10.779, 42.2475, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7789, 10.7801, 10.7789
7.27922, 28, 34.5549, 10.553, 5.47723, -6.55489, 0, 10.5531, 34.5539, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.553, 10.554, 10.553
7.28709, 28, 28.4549, 10.3225, 5.47723, -0.454893, 0, 10.3225, 28.454, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3225, 10.3233, 10.3225
7.29496, 18, 23.622, 10.0529, 4.47214, -5.62199, 0, 10.0529, 23.6213, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0529, 10.0536, 10.0529
7.30282, 8, 19.7091, 9.65054, 3.16228, -11.7091, 0, 9.65057, 19.7085, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65054, 9.65113, 9.65054
7.31069, 18, 16.8015, 9.41537, 4.47214, 1.19851, 0, 9.4154, 16.801, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41537, 9.41587, 9.41537
7.31856, 12, 14.5557, 9.18272, 3.74166, -2.55575, 0, 9.18275, 14.5553, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18272, 9.18314, 9.18272
7.32642, 14, 12.825, 8.95298, 4, 1.17497, 0, 8.95301, 12.8246, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95298, 8.95335, 8.95298
7.33429, 4, 11.4911, 8.72659, 2.44949, -7.49107, 0, 8.72661, 11.4907, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72659, 8.72692, 8.72659
7.34216, 10, 10.4581, 8.50263, 3.4641, -0.458094, 0, 8.50266, 10.4577, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50263, 8.50296, 8.50263
7.35002, 8, 9.65202, 8.28159, 3.16228, -1.65202, 0, 8.28162, 9.65165, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28159, 8.28193, 8.28159
7.35789, 6, 9.01563, 8.06396, 2.82843, -3.01563, 0, 8.06399, 9.01521, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06396, 8.06435, 8.06396
7.36576, 4, 8.5036, 7.84871, 2.44949, -4.5036, 0, 7.84873, 8.50309, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84871, 7.84919, 7.84871
7.37363, 6, 8.08306, 7.63636, 2.82843, -2.08306, 0, 7.63639, 8.0824, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63636, 7.63699, 7.63636
7.38149, 12, 7.88496, 7.58282, 3.74166, 4.11504, 0, 7.58285, 7.88409, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58282, 7.58367, 7.58282
7.38936, 8, 7.73182, 7.52903, 3.16228, 0.268177, 0, 7.52905, 7.73065, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.52903, 7.53017, 7.52903
7.39723, 10, 7.61072, 7.47542, 3.4641, 2.38928, 0, 7.47545, 7.60914, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47542, 7.47697, 7.47542
7.40509, 12, 7.51244, 7.42243, 3.74166, 4.48756, 0, 7.42246, 7.51031, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42243, 7.42453, 7.42243
7.41296, 4, 7.42931, 7.36922, 2.44949, -3.42931, 0, 7.36924, 7.42646, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.36922, 7.37204, 7.36922
7.42083, 8, 7.35694, 7.31619, 3.16228, 0.643057, 0, 7.31622, 7.35314, 7.31619, 7.31619, 7.31619, 7.31619, 7.31619, 7.31619, 7.31619, 7.31619, 7.31619, 7.3162, 7.31619, 7.31619, 7.31996, 7.31619
7.42869, 12, 7.29236, 7.26371, 3.74166, 4.70764, 0, 7.26373, 7.28734, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26371, 7.26869, 7.26371
7.43656, 2, 7.23264, 7.2111, 2, -5.23264, 0, 7.21112, 7.22608, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.2111, 7.21763, 7.2111
7.44443, 12, 7.1766, 7.15868, 3.74166, 4.8234, 0, 7.15871, 7.1681, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.15868, 7.16715, 7.15868
7.45229, 10, 7.12348, 7.1067, 3.4641, 2.87652, 0, 7.10673, 7.11257, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.1067, 7.11758, 7.1067
7.46016, 6, 7.07218, 7.05469, 2.82843, -1.07218, 0, 7.05472, 7.05832, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.05469, 7.06853, 7.05469
7.46803, 2, 7.02254, 7.00288, 2, -5.02254, 0, 7.00291, 7.0051, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.00288, 7.0203, 7.00288
7.4759, 12, 6.97449, 6.95141, 3.74166, 5.02551, 0, 6.95144, 6.95275, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.95141, 6.97312, 6.95141
7.48376, 8, 6.92727, 6.89965, 3.16228, 1.07273, 0, 6.89968, 6.90046, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.89965, 6.92644, 6.89965
7.49163, 16, 6.88054, 6.8473, 4.24264, 9.11946, 0, 6.84733, 6.84778, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.8473, 6.88003, 6.8473
7.4995, 10, 6.83374, 6.79384, 3.4641, 3.16626, 0, 6.79387, 6.79413, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.79384, 6.83343, 6.79384
7.50736, 10, 6.78675, 6.73914, 3.4641, 3.21325, 0, 6.73917, 6.73931, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.73914, 6.78656, 6.73914
7.51523, 16, 6.73974, 6.68339, 4.24264, 9.26026, 0, 6.68342, 6.68349, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.68339, 6.73961, 6.68339
7.5231, 0, 6.69207, 6.62598, 1.41421, -6.69207, 0, 6.626, 6.62603, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.62598, 6.69199, 6.62598
7.53096, 8, 6.64354, 6.56676, 3.16228, 1.35646, 0, 6.56678, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.56676, 6.6435, 6.56676
7.53883, 8, 6.5939, 6.50552, 3.16228, 1.4061, 0, 6.50555, 6.50553, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.50552, 6.59386, 6.50552
7.5467, 6, 6.54318, 6.44246, 2.82843, -0.543182, 0, 6.44249, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.44246, 6.54315, 6.44246
7.55456, 12, 6.49184, 6.37817, 3.74166, 5.50816, 0, 6.3782, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.37817, 6.49181, 6.37817
7.56243, 6, 6.43991, 6.31288, 2.82843, -0.439908, 0, 6.31291, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.31288, 6.43988, 6.31288
7.5703, 12, 6.38709, 6.24653, 3.74166, 5.61291, 0, 6.24655, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.24653, 6.38707, 6.24653
7.57817, 8, 6.33349, 6.17946, 3.16228, 1.66651, 0, 6.17949, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.17946, 6.33347, 6.17946
7.58603, 8, 6.27937, 6.11222, 3.16228, 1.72063, 0, 6.11225, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.11222, 6.27934, 6.11222
7.5939, 14, 6.22488, 6.04526, 4, 7.77512, 0, 6.04529, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.04526, 6.22485, 6.04526
7.60177, 4, 6.16942, 5.97828, 2.44949, -2.16942, 0, 5.9783, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 5.97828, 6.16939, 5.97828
7.60963, 16, 6.11291, 5.91147, 4.24264, 9.88709, 0, 5.9115, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 5.91147, 6.11288, 5.91147
7.6175, 6, 6.05527, 5.84504, 2.82843, -0.0552692, 0, 5.84507, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 5.84504, 6.05524, 5.84504
7.62537, 4, 5.99645, 5.77916, 2.44949, -1.99645, 0, 5.77919, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.77916, 5.99642, 5.77916
7.63323, 10, 5.93586, 5.71345, 3.4641, 4.06414, 0, 5.71347, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.93583, 5.71345
7.6411, 2, 5.87358, 5.64811, 2, -3.87358, 0, 5.64813, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.64811, 5.87355, 5.64811
7.64897, 2, 5.80975, 5.58337, 2, -3.80975, 0, 5.5834, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.58337, 5.80972, 5.58337
7.65683, 2, 5.74387, 5.51877, 2, -3.74387, 0, 5.5188, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.51877, 5.74384, 5.51877
7.6647, 16, 5.67624, 5.45455, 4.24264, 10.3238, 0, 5.45457, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.45455, 5.67621, 5.45455
7.67257, 10, 5.6584, 5.44215, 3.4641, 4.3416, 0, 5.44218, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.44215, 5.65837, 5.44215
7.68044, 2, 5.63792, 5.429, 2, -3.63792, 0, 5.42903, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.429, 5.63789, 5.429
7.6883, 8, 5.61484, 5.41492, 3.16228, 2.38516, 0, 5.41495, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.41492, 5.61481, 5.41492
