   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.5596, 0, 0.284897, 0.28489, 1.41421, -0.284897, 0, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.28489, 0.284891, 0.28489, 0.28489, 0.284896, 0.28489
14.5675, 2, 0.28071, 0.280705, 2, 1.71929, 0, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280705, 0.280706, 0.280705, 0.280705, 0.280709, 0.280705
14.5753, 2, 0.275688, 0.275684, 2, 1.72431, 0, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275684, 0.275685, 0.275684, 0.275684, 0.275687, 0.275684
14.5832, 2, 0.270283, 0.27028, 2, 1.72972, 0, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.27028, 0.270281, 0.27028, 0.27028, 0.270282, 0.27028
14.5911, 0, 0.264931, 0.264929, 1.41421, -0.264931, 0, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.264929, 0.26493, 0.264929, 0.264929, 0.26493, 0.264929
14.599, 2, 0.262237, 0.262235, 2, 1.73776, 0, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262235, 0.262236, 0.262235, 0.262235, 0.262236, 0.262235
14.6068, 0, 0.258362, 0.25836, 1.41421, -0.258362, 0, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.25836, 0.258361, 0.25836, 0.25836, 0.258361, 0.25836
14.6147, 0, 0.253441, 0.25344, 1.41421, -0.253441, 0, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.25344, 0.253441, 0.25344, 0.25344, 0.25344, 0.25344
14.6226, 4, 0.248036, 0.248035, 2.44949, 3.75196, 0, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248035, 0.248036, 0.248035, 0.248035, 0.248035, 0.248035
14.6304, 0, 0.24269, 0.242689, 1.41421, -0.24269, 0, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.242689, 0.24269, 0.242689, 0.242689, 0.242689, 0.242689
14.6383, 0, 0.240463, 0.240462, 1.41421, -0.240463, 0, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240462, 0.240463, 0.240462, 0.240462, 0.240462, 0.240462
14.6462, 0, 0.236866, 0.236865, 1.41421, -0.236866, 0, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236865, 0.236866, 0.236865, 0.236865, 0.236865, 0.236865
14.6541, 2, 0.232069, 0.232068, 2, 1.76793, 0, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232068, 0.232069, 0.232068, 0.232068, 0.232068, 0.232068
14.6619, 2, 0.226716, 0.226714, 2, 1.77328, 0, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226714, 0.226716, 0.226714, 0.226714, 0.226715, 0.226714
14.6698, 0, 0.221425, 0.221424, 1.41421, -0.221425, 0, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221424, 0.221425, 0.221424, 0.221424, 0.221424, 0.221424
14.6777, 0, 0.21954, 0.219539, 1.41421, -0.21954, 0, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.219539, 0.21954, 0.219539, 0.219539, 0.219539, 0.219539
14.6855, 4, 0.216194, 0.216193, 2.44949, 3.78381, 0, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216193, 0.216194, 0.216193, 0.216193, 0.216193, 0.216193
14.6934, 0, 0.211554, 0.211553, 1.41421, -0.211554, 0, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211553, 0.211554, 0.211553, 0.211553, 0.211553, 0.211553
14.7013, 2, 0.206311, 0.20631, 2, 1.79369, 0, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.20631, 0.206311, 0.20631, 0.20631, 0.20631, 0.20631
14.7092, 0, 0.201135, 0.201134, 1.41421, -0.201135, 0, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201134, 0.201135, 0.201134, 0.201134, 0.201134, 0.201134
14.717, 0, 0.199681, 0.19968, 1.41421, -0.199681, 0, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.19968, 0.199681, 0.19968, 0.19968, 0.19968, 0.19968
14.7249, 0, 0.196639, 0.196638, 1.41421, -0.196639, 0, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196638, 0.196639, 0.196638, 0.196638, 0.196638, 0.196638
14.7328, 0, 0.19213, 0.192129, 1.41421, -0.19213, 0, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.192129, 0.19213, 0.192129, 0.192129, 0.192129, 0.192129
14.7406, 0, 0.186939, 0.186938, 1.41421, -0.186939, 0, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186938, 0.186939, 0.186938, 0.186938, 0.186938, 0.186938
14.7485, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
14.7564, 2, 0.181441, 0.18144, 2, 1.81856, 0, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.18144, 0.181441, 0.18144, 0.18144, 0.18144, 0.18144
14.7643, 0, 0.181064, 0.181063, 1.41421, -0.181064, 0, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181063, 0.181064, 0.181063, 0.181063, 0.181063, 0.181063
14.7721, 0, 0.180687, 0.180686, 1.41421, -0.180687, 0, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180686, 0.180687, 0.180686, 0.180686, 0.180686, 0.180686
14.78, 0, 0.179786, 0.179785, 1.41421, -0.179786, 0, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179785, 0.179786, 0.179785, 0.179785, 0.179785, 0.179785
14.7879, 0, 0.178365, 0.178364, 1.41421, -0.178365, 0, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178364, 0.178365, 0.178364, 0.178364, 0.178364, 0.178364
14.7958, 2, 0.176325, 0.176324, 2, 1.82368, 0, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176324, 0.176325, 0.176324, 0.176324, 0.176324, 0.176324
14.8036, 0, 0.173804, 0.173803, 1.41421, -0.173804, 0, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173803, 0.173804, 0.173803, 0.173803, 0.173803, 0.173803
14.8115, 0, 0.170968, 0.170967, 1.41421, -0.170968, 0, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170967, 0.170968, 0.170967, 0.170967, 0.170967, 0.170967
14.8194, 4, 0.167944, 0.167943, 2.44949, 3.83206, 0, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167943, 0.167944, 0.167943, 0.167943, 0.167943, 0.167943
14.8272, 0, 0.164822, 0.164821, 1.41421, -0.164822, 0, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164821, 0.164822, 0.164821, 0.164821, 0.164821, 0.164821
14.8351, 0, 0.161656, 0.161655, 1.41421, -0.161656, 0, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161655, 0.161656, 0.161655, 0.161655, 0.161655, 0.161655
14.843, 0, 0.158483, 0.158482, 1.41421, -0.158483, 0, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158482, 0.158483, 0.158482, 0.158482, 0.158482, 0.158482
14.8509, 2, 0.155343, 0.155342, 2, 1.84466, 0, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155342, 0.155343, 0.155342, 0.155342, 0.155342, 0.155342
14.8587, 2, 0.151911, 0.15191, 2, 1.84809, 0, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.15191, 0.151911, 0.15191, 0.15191, 0.15191, 0.15191
14.8666, 0, 0.147797, 0.147796, 1.41421, -0.147797, 0, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147796, 0.147797, 0.147796, 0.147796, 0.147796, 0.147796
14.8745, 0, 0.143155, 0.143154, 1.41421, -0.143155, 0, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143154, 0.143155, 0.143154, 0.143154, 0.143154, 0.143154
14.8823, 0, 0.138299, 0.138298, 1.41421, -0.138299, 0, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138298, 0.138299, 0.138298, 0.138298, 0.138298, 0.138298
14.8902, 0, 0.133528, 0.133527, 1.41421, -0.133528, 0, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133527, 0.133528, 0.133527, 0.133527, 0.133527, 0.133527
14.8981, 2, 0.131389, 0.131388, 2, 1.86861, 0, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131388, 0.131389, 0.131388, 0.131388, 0.131388, 0.131388
14.906, 2, 0.127882, 0.127881, 2, 1.87212, 0, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127881, 0.127882, 0.127881, 0.127881, 0.127881, 0.127881
14.9138, 0, 0.123186, 0.123185, 1.41421, -0.123186, 0, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123185, 0.123186, 0.123185, 0.123185, 0.123185, 0.123185
14.9217, 0, 0.117974, 0.117973, 1.41421, -0.117974, 0, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117973, 0.117974, 0.117973, 0.117973, 0.117973, 0.117973
14.9296, 2, 0.112875, 0.112874, 2, 1.88712, 0, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112874, 0.112875, 0.112874, 0.112874, 0.112874, 0.112874
14.9374, 0, 0.111448, 0.111447, 1.41421, -0.111448, 0, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111447, 0.111448, 0.111447, 0.111447, 0.111447, 0.111447
14.9453, 0, 0.108419, 0.108417, 1.41421, -0.108419, 0, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108417, 0.108419, 0.108417, 0.108417, 0.108417, 0.108417
14.9532, 0, 0.103968, 0.103967, 1.41421, -0.103968, 0, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103967, 0.103968, 0.103967, 0.103967, 0.103967, 0.103967
14.9611, 0, 0.0988992, 0.0988981, 1.41421, -0.0988992, 0, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988981, 0.0988992, 0.0988981, 0.0988981, 0.0988981, 0.0988981
14.9689, 0, 0.0939568, 0.0939558, 1.41421, -0.0939568, 0, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939558, 0.0939568, 0.0939558, 0.0939558, 0.0939558, 0.0939558
14.9768, 0, 0.0927711, 0.09277, 1.41421, -0.0927711, 0, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.09277, 0.0927711, 0.09277, 0.09277, 0.09277, 0.09277
14.9847, 4, 0.0900008, 0.0899998, 2.44949, 3.91, 0, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0899998, 0.0900008, 0.0899998, 0.0899998, 0.0899998, 0.0899998
14.9925, 0, 0.0858349, 0.0858339, 1.41421, -0.0858349, 0, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858339, 0.0858349, 0.0858339, 0.0858339, 0.0858339, 0.0858339
15.0004, 0, 0.0810706, 0.0810696, 1.41421, -0.0810706, 0, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810696, 0.0810706, 0.0810696, 0.0810696, 0.0810696, 0.0810696
15.0083, 0, 0.0764424, 0.0764413, 1.41421, -0.0764424, 0, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764413, 0.0764424, 0.0764413, 0.0764413, 0.0764413, 0.0764413
15.0162, 4, 0.0754908, 0.0754898, 2.44949, 3.92451, 0, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754898, 0.0754908, 0.0754898, 0.0754898, 0.0754898, 0.0754898
15.024, 0, 0.0730364, 0.0730354, 1.41421, -0.0730364, 0, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730354, 0.0730364, 0.0730354, 0.0730354, 0.0730354, 0.0730354
15.0319, 0, 0.0692604, 0.0692594, 1.41421, -0.0692604, 0, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692594, 0.0692604, 0.0692594, 0.0692594, 0.0692594, 0.0692594
15.0398, 0, 0.0649267, 0.0649256, 1.41421, -0.0649267, 0, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649256, 0.0649267, 0.0649256, 0.0649256, 0.0649256, 0.0649256
15.0476, 0, 0.0607329, 0.0607319, 1.41421, -0.0607329, 0, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607319, 0.0607329, 0.0607319, 0.0607319, 0.0607319, 0.0607319
15.0555, 0, 0.0598943, 0.0598933, 1.41421, -0.0598943, 0, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598933, 0.0598943, 0.0598933, 0.0598933, 0.0598933, 0.0598933
15.0634, 2, 0.0576856, 0.0576845, 2, 1.94231, 0, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576845, 0.0576856, 0.0576845, 0.0576845, 0.0576845, 0.0576845
15.0713, 2, 0.05428, 0.054279, 2, 1.94572, 0, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.054279, 0.05428, 0.054279, 0.054279, 0.054279, 0.054279
15.0791, 0, 0.0503831, 0.0503821, 1.41421, -0.0503831, 0, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503821, 0.0503831, 0.0503821, 0.0503821, 0.0503821, 0.0503821
15.087, 2, 0.0466314, 0.0466303, 2, 1.95337, 0, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466303, 0.0466314, 0.0466303, 0.0466303, 0.0466303, 0.0466303
15.0949, 0, 0.0459429, 0.0459419, 1.41421, -0.0459429, 0, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459419, 0.0459429, 0.0459419, 0.0459419, 0.0459419, 0.0459419
15.1028, 0, 0.0440266, 0.0440255, 1.41421, -0.0440266, 0, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440255, 0.0440266, 0.0440255, 0.0440255, 0.0440255, 0.0440255
15.1106, 0, 0.041047, 0.041046, 1.41421, -0.041047, 0, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041046, 0.041047, 0.041046, 0.041046, 0.041046, 0.041046
15.1185, 0, 0.037645, 0.0376439, 1.41421, -0.037645, 0, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.0376439, 0.037645, 0.0376439, 0.0376439, 0.0376439, 0.0376439
15.1264, 0, 0.03439, 0.034389, 1.41421, -0.03439, 0, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.034389, 0.03439, 0.034389, 0.034389, 0.034389, 0.034389
15.1342, 0, 0.0338087, 0.0338076, 1.41421, -0.0338087, 0, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338076, 0.0338087, 0.0338076, 0.0338076, 0.0338076, 0.0338076
15.1421, 2, 0.0321567, 0.0321556, 2, 1.96784, 0, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321556, 0.0321567, 0.0321556, 0.0321556, 0.0321556, 0.0321556
15.15, 0, 0.0295893, 0.0295882, 1.41421, -0.0295893, 0, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295882, 0.0295893, 0.0295882, 0.0295882, 0.0295882, 0.0295882
15.1579, 4, 0.0266761, 0.0266751, 2.44949, 3.97332, 0, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266751, 0.0266761, 0.0266751, 0.0266751, 0.0266751, 0.0266751
15.1657, 0, 0.0239139, 0.0239129, 1.41421, -0.0239139, 0, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239129, 0.0239139, 0.0239129, 0.0239129, 0.0239129, 0.0239129
15.1736, 0, 0.0234572, 0.0234562, 1.41421, -0.0234572, 0, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234562, 0.0234572, 0.0234562, 0.0234562, 0.0234562, 0.0234562
15.1815, 0, 0.0220939, 0.0220929, 1.41421, -0.0220939, 0, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220929, 0.0220939, 0.0220929, 0.0220929, 0.0220929, 0.0220929
15.1893, 0, 0.0199686, 0.0199675, 1.41421, -0.0199686, 0, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199675, 0.0199686, 0.0199675, 0.0199675, 0.0199675, 0.0199675
15.1972, 0, 0.0175758, 0.0175747, 1.41421, -0.0175758, 0, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175747, 0.0175758, 0.0175747, 0.0175747, 0.0175747, 0.0175747
15.2051, 2, 0.0153357, 0.0153346, 2, 1.98466, 0, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153346, 0.0153357, 0.0153346, 0.0153346, 0.0153346, 0.0153346
15.213, 0, 0.0149808, 0.0149797, 1.41421, -0.0149808, 0, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149797, 0.0149808, 0.0149797, 0.0149797, 0.0149797, 0.0149797
15.2208, 0, 0.0138942, 0.0138932, 1.41421, -0.0138942, 0, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138932, 0.0138942, 0.0138932, 0.0138932, 0.0138932, 0.0138932
15.2287, 0, 0.0122091, 0.0122081, 1.41421, -0.0122091, 0, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122081, 0.0122091, 0.0122081, 0.0122081, 0.0122081, 0.0122081
15.2366, 2, 0.0103404, 0.0103393, 2, 1.98966, 0, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103393, 0.0103404, 0.0103393, 0.0103393, 0.0103393, 0.0103393
15.2444, 2, 0.00862676, 0.00862573, 2, 1.99137, 0, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862573, 0.00862676, 0.00862573, 0.00862573, 0.00862573, 0.00862573
15.2523, 2, 0.00837434, 0.00837331, 2, 1.99163, 0, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837331, 0.00837434, 0.00837331, 0.00837331, 0.00837331, 0.00837331
15.2602, 2, 0.00757153, 0.0075705, 2, 1.99243, 0, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.0075705, 0.00757153, 0.0075705, 0.0075705, 0.0075705, 0.0075705
15.2681, 0, 0.00633899, 0.00633796, 1.41421, -0.00633899, 0, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633796, 0.00633899, 0.00633796, 0.00633796, 0.00633796, 0.00633796
