   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_289.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.7107, 0, 0.0572091, 0.00447692, 1.41421, -0.0572091, 0.00447692, 0.00447763, 0.00994863, 0.00459134, 0.00447703, 0.00467206, 0.0199739, 0.00824422, 0.0278922, 0.00447958, 0.00449677, 0.00448075, 0.00447694, 0.00836533, 0.00447692, 0.00447692, 0.00483266
0.718565, 2, 0.0821909, 0.00622931, 2, 1.91781, 0.00622931, 0.0062303, 0.0138293, 0.00638823, 0.00622947, 0.00650035, 0.0304288, 0.0114619, 0.0387522, 0.00623301, 0.00625689, 0.00623458, 0.00622934, 0.0116741, 0.00622931, 0.00622931, 0.00672346
0.726431, 0, 0.116078, 0.00849672, 1.41421, -0.116078, 0.00849672, 0.00849807, 0.0188436, 0.00871308, 0.00849693, 0.00886572, 0.0454941, 0.0156205, 0.0527745, 0.00850175, 0.00853429, 0.00850392, 0.00849675, 0.0160224, 0.00849672, 0.00849672, 0.00916952
0.734296, 2, 0.161185, 0.0113648, 2, 1.83882, 0.0113648, 0.0113666, 0.0251769, 0.0116537, 0.0113651, 0.0118574, 0.0667394, 0.0208744, 0.0704714, 0.0113716, 0.011415, 0.0113746, 0.0113649, 0.0216335, 0.0113648, 0.0113648, 0.0122631
0.742161, 2, 0.220104, 0.0149121, 2, 1.7799, 0.0149121, 0.0149145, 0.0329973, 0.0152903, 0.0149125, 0.0155571, 0.0960461, 0.0273635, 0.0923048, 0.0149209, 0.0149779, 0.0149253, 0.0149122, 0.0287506, 0.0149121, 0.0149121, 0.0160885
0.750026, 0, 0.295622, 0.0192022, 1.41421, -0.295622, 0.0192022, 0.0192052, 0.0424389, 0.0196881, 0.0192027, 0.0200309, 0.135571, 0.0352002, 0.11864, 0.0192135, 0.0192869, 0.01922, 0.0192023, 0.0376377, 0.0192022, 0.0192022, 0.0207141
0.757891, 2, 0.390589, 0.0242766, 2, 1.60941, 0.0242766, 0.0242804, 0.0535854, 0.0248895, 0.0242772, 0.0253218, 0.187658, 0.0444546, 0.149699, 0.0242908, 0.0243836, 0.0243002, 0.0242767, 0.0485833, 0.0242766, 0.0242766, 0.0261843
0.765756, 0, 0.507735, 0.0301472, 1.41421, -0.507735, 0.0301472, 0.030152, 0.0664542, 0.0309064, 0.030148, 0.031442, 0.254693, 0.0551428, 0.185517, 0.0301649, 0.0302803, 0.0301784, 0.0301473, 0.0619101, 0.0301472, 0.0301472, 0.0325118
0.773622, 0, 0.649448, 0.0367914, 1.41421, -0.649448, 0.0367914, 0.0367972, 0.0809861, 0.0377156, 0.0367923, 0.0383675, 0.33889, 0.0672164, 0.225915, 0.0368129, 0.0369542, 0.0368323, 0.0367916, 0.077993, 0.0367914, 0.0367914, 0.0396722
0.781487, 0, 0.817515, 0.0441485, 1.41421, -0.817515, 0.0441485, 0.0441554, 0.0970379, 0.0452545, 0.0441496, 0.0460347, 0.442023, 0.0805578, 0.27048, 0.0441742, 0.0443449, 0.0442015, 0.0441487, 0.0972841, 0.0441485, 0.0441485, 0.0476002
0.789352, 0, 1.01284, 0.0521199, 1.41421, -1.01284, 0.0521199, 0.0521281, 0.114384, 0.0534219, 0.0521212, 0.0543405, 0.565112, 0.0949806, 0.318567, 0.0521501, 0.0523536, 0.0521881, 0.0521202, 0.120346, 0.0521199, 0.0521199, 0.0561905
0.797217, 2, 1.23521, 0.0605726, 2, 0.764792, 0.0605726, 0.060582, 0.132723, 0.0620814, 0.0605741, 0.0631457, 0.708106, 0.110236, 0.369329, 0.0606076, 0.0608476, 0.0606595, 0.0605729, 0.147885, 0.0605726, 0.0605726, 0.0653012
0.805082, 0, 1.48303, 0.0693452, 1.41421, -1.48303, 0.0693452, 0.069356, 0.151697, 0.0710673, 0.0693469, 0.0722822, 0.869591, 0.126026, 0.421755, 0.0693851, 0.069666, 0.0694553, 0.0693455, 0.180788, 0.0693452, 0.0693452, 0.074761
0.812947, 0, 1.75328, 0.078258, 1.41421, -1.75328, 0.078258, 0.0782701, 0.170907, 0.0801954, 0.0782599, 0.0815622, 1.04658, 0.14202, 0.474735, 0.0783027, 0.0786301, 0.0783965, 0.0782584, 0.220137, 0.078258, 0.078258, 0.0843805
0.820813, 4, 2.04143, 0.0871234, 2.44949, 1.95857, 0.0871234, 0.0871368, 0.189944, 0.0892735, 0.0871255, 0.0907903, 1.23444, 0.157878, 0.527128, 0.0871728, 0.0875538, 0.0872967, 0.0871237, 0.267208, 0.0871234, 0.0871234, 0.0939633
0.828678, 4, 2.34159, 0.0957575, 2.44949, 1.65841, 0.0957575, 0.0957722, 0.20841, 0.0981132, 0.0957598, 0.0997751, 1.42695, 0.173266, 0.577835, 0.0958114, 0.0962561, 0.0959738, 0.0957579, 0.323435, 0.0957575, 0.0957575, 0.10332
0.836543, 0, 2.64677, 0.103992, 1.41421, -2.64677, 0.103992, 0.104008, 0.225945, 0.106542, 0.103994, 0.108341, 1.6166, 0.187885, 0.62587, 0.10405, 0.104572, 0.104261, 0.103992, 0.390321, 0.103992, 0.103992, 0.11228
0.844408, 0, 2.94927, 0.111682, 1.41421, -2.94927, 0.111682, 0.111699, 0.242246, 0.114412, 0.111684, 0.116338, 1.79504, 0.20148, 0.670411, 0.111743, 0.112364, 0.112017, 0.111682, 0.469312, 0.111682, 0.111682, 0.120703
0.852273, 6, 3.24115, 0.118714, 2.82843, 2.75885, 0.118714, 0.118732, 0.257083, 0.121608, 0.118717, 0.123649, 1.95369, 0.213856, 0.710841, 0.118779, 0.119525, 0.119133, 0.118715, 0.561616, 0.118714, 0.118714, 0.128486
0.860138, 0, 3.51472, 0.125011, 1.41421, -3.51472, 0.125011, 0.12503, 0.270304, 0.12805, 0.125014, 0.130193, 2.08445, 0.224885, 0.746769, 0.125078, 0.125989, 0.125535, 0.125012, 0.667986, 0.125011, 0.125011, 0.135569
0.868004, 0, 3.76304, 0.13053, 1.41421, -3.76304, 0.13053, 0.13055, 0.281838, 0.133694, 0.130533, 0.135926, 2.18039, 0.234504, 0.778026, 0.130599, 0.131724, 0.131186, 0.130531, 0.788492, 0.13053, 0.13053, 0.141937
0.875869, 4, 3.98031, 0.135262, 2.44949, 0.0196857, 0.135262, 0.135283, 0.291685, 0.138533, 0.135266, 0.140841, 2.23643, 0.24271, 0.804647, 0.135332, 0.136737, 0.136084, 0.135263, 0.922293, 0.135262, 0.135262, 0.147621
0.883734, 4, 4.16217, 0.139227, 2.44949, -0.162173, 0.139227, 0.139248, 0.29991, 0.142587, 0.13923, 0.144958, 2.24979, 0.249554, 0.826842, 0.139297, 0.141066, 0.140258, 0.139228, 1.06747, 0.139227, 0.139227, 0.152692
0.891599, 4, 4.30578, 0.142468, 2.44949, -0.30578, 0.142468, 0.142489, 0.306625, 0.1459, 0.142471, 0.148322, 2.22027, 0.255127, 0.844949, 0.142537, 0.144776, 0.143759, 0.142468, 1.22091, 0.142468, 0.142468, 0.157261
0.899464, 6, 4.40983, 0.145044, 2.82843, 1.59017, 0.145044, 0.145066, 0.311976, 0.148535, 0.145048, 0.150998, 2.15025, 0.259551, 0.859402, 0.145112, 0.147948, 0.146655, 0.145045, 1.37835, 0.145044, 0.145044, 0.161478
0.907329, 0, 4.47439, 0.147027, 1.41421, -4.47439, 0.147027, 0.147049, 0.31613, 0.150563, 0.147031, 0.153058, 2.04444, 0.262961, 0.870675, 0.147093, 0.150679, 0.149024, 0.147028, 1.53448, 0.147027, 0.147027, 0.165531
0.915195, 4, 4.50065, 0.148491, 2.44949, -0.500651, 0.148491, 0.148513, 0.319258, 0.152062, 0.148494, 0.154581, 1.90941, 0.265501, 0.879258, 0.148554, 0.15307, 0.150945, 0.148491, 1.68326, 0.148491, 0.148491, 0.169643
0.92306, 8, 4.49073, 0.14951, 3.16228, 3.50927, 0.14951, 0.149532, 0.321526, 0.153107, 0.149513, 0.155644, 1.75297, 0.26731, 0.885623, 0.149569, 0.155221, 0.152496, 0.14951, 1.81825, 0.14951, 0.14951, 0.174083
0.930925, 4, 4.44737, 0.150154, 2.44949, -0.447372, 0.150154, 0.150177, 0.323089, 0.15377, 0.150158, 0.156322, 1.5835, 0.268518, 0.890199, 0.15021, 0.157231, 0.153743, 0.150155, 1.93314, 0.150154, 0.150154, 0.179165
0.93879, 4, 4.37384, 0.150489, 2.44949, -0.373836, 0.150489, 0.150512, 0.324086, 0.154119, 0.150493, 0.15668, 1.40925, 0.269242, 0.893368, 0.150541, 0.15919, 0.154743, 0.15049, 2.02223, 0.150489, 0.150489, 0.185252
0.946655, 2, 4.27374, 0.150571, 2, -2.27374, 0.150571, 0.150594, 0.324636, 0.154211, 0.150575, 0.156779, 1.23775, 0.269583, 0.895452, 0.150618, 0.161179, 0.155541, 0.150572, 2.08092, 0.150571, 0.150571, 0.192759
0.95452, 6, 4.15106, 0.15045, 2.82843, 1.84894, 0.15045, 0.150473, 0.324839, 0.154097, 0.150454, 0.156669, 1.07536, 0.269626, 0.896716, 0.150493, 0.16327, 0.156165, 0.150451, 2.10615, 0.15045, 0.15045, 0.202149
0.962386, 2, 4.01009, 0.150168, 2, -2.01009, 0.150168, 0.150191, 0.324776, 0.153819, 0.150171, 0.156395, 0.927006, 0.269441, 0.897372, 0.150206, 0.165526, 0.156632, 0.150168, 2.09665, 0.150168, 0.150168, 0.213916
0.970251, 6, 3.85548, 0.149759, 2.82843, 2.14452, 0.149759, 0.149782, 0.324513, 0.153414, 0.149763, 0.155992, 0.79606, 0.269086, 0.897588, 0.149793, 0.168003, 0.156948, 0.14976, 2.05308, 0.149759, 0.149759, 0.228571
0.978116, 0, 3.69217, 0.149254, 1.41421, -3.69217, 0.149254, 0.149277, 0.324103, 0.15291, 0.149258, 0.15549, 0.684373, 0.268605, 0.897488, 0.149284, 0.170755, 0.15711, 0.149255, 1.97796, 0.149254, 0.149254, 0.2466
0.985981, 0, 3.5253, 0.148677, 1.41421, -3.5253, 0.148676, 0.148699, 0.323586, 0.152334, 0.14868, 0.154914, 0.592442, 0.268034, 0.897169, 0.148703, 0.17384, 0.157114, 0.148677, 1.87548, 0.148677, 0.148677, 0.268422
0.993846, 0, 3.36005, 0.148048, 1.41421, -3.36005, 0.148047, 0.14807, 0.322995, 0.151706, 0.148051, 0.154287, 0.519644, 0.267402, 0.896698, 0.148071, 0.177338, 0.156949, 0.148048, 1.75108, 0.148048, 0.148048, 0.294333
1.00171, 4, 3.20145, 0.147384, 2.44949, 0.798553, 0.147384, 0.147407, 0.322356, 0.151043, 0.147388, 0.153624, 0.464498, 0.266731, 0.896128, 0.147406, 0.181369, 0.156612, 0.147385, 1.61105, 0.147384, 0.147384, 0.324448
1.00958, 2, 3.05406, 0.146702, 2, -1.05406, 0.146702, 0.146725, 0.321688, 0.150362, 0.146706, 0.152943, 0.424935, 0.266039, 0.895493, 0.146722, 0.186135, 0.156101, 0.146703, 1.46199, 0.146702, 0.146702, 0.358645
1.01744, 6, 2.92184, 0.146014, 2.82843, 3.07816, 0.146013, 0.146037, 0.321008, 0.149674, 0.146018, 0.152255, 0.398539, 0.265342, 0.894819, 0.146034, 0.191982, 0.155423, 0.146015, 1.31037, 0.146014, 0.146014, 0.396511
1.02531, 6, 2.80793, 0.145332, 2.82843, 3.19207, 0.145331, 0.145355, 0.32033, 0.148991, 0.145336, 0.151573, 0.382749, 0.264651, 0.894121, 0.145352, 0.199501, 0.154591, 0.145333, 1.16204, 0.145332, 0.145332, 0.437317
1.03317, 2, 2.71469, 0.144665, 2, -0.714688, 0.144664, 0.144688, 0.319667, 0.148325, 0.144669, 0.150906, 0.375021, 0.263977, 0.893409, 0.144687, 0.209678, 0.153627, 0.144666, 1.022, 0.144665, 0.144665, 0.480012
1.04104, 4, 2.64383, 0.144023, 2.44949, 1.35617, 0.144021, 0.144046, 0.319026, 0.147683, 0.144027, 0.150264, 0.37295, 0.26333, 0.892683, 0.144049, 0.224119, 0.152557, 0.144024, 0.894126, 0.144023, 0.144023, 0.523247
1.0489, 0, 2.59682, 0.143414, 1.41421, -2.59682, 0.143411, 0.143436, 0.318417, 0.147073, 0.143417, 0.149655, 0.374354, 0.262716, 0.891937, 0.143445, 0.245376, 0.151415, 0.143414, 0.781104, 0.143414, 0.143414, 0.565433
1.05677, 4, 2.57547, 0.142843, 2.44949, 1.42453, 0.142839, 0.142866, 0.317847, 0.146502, 0.142846, 0.149084, 0.377331, 0.262142, 0.891158, 0.142882, 0.277385, 0.150235, 0.142843, 0.684468, 0.142843, 0.142843, 0.604835
1.06463, 2, 2.5828, 0.142316, 2, -0.582796, 0.142311, 0.142339, 0.317321, 0.145976, 0.14232, 0.148557, 0.380305, 0.261613, 0.890322, 0.142366, 0.326038, 0.149049, 0.142317, 0.6047, 0.142316, 0.142316, 0.639683
1.0725, 6, 2.62404, 0.141838, 2.82843, 3.37596, 0.141831, 0.141861, 0.316842, 0.145497, 0.141841, 0.148079, 0.38204, 0.261133, 0.889397, 0.141902, 0.399902, 0.147891, 0.141838, 0.5414, 0.141838, 0.141838, 0.668303
1.08036, 2, 2.70781, 0.141409, 2, -0.707813, 0.1414, 0.141432, 0.316414, 0.145069, 0.141413, 0.14765, 0.381649, 0.260704, 0.888338, 0.141492, 0.511035, 0.146787, 0.14141, 0.493493, 0.141409, 0.141409, 0.689247
1.08823, 10, 2.84734, 0.141031, 3.4641, 7.15266, 0.141019, 0.141054, 0.316036, 0.144691, 0.141035, 0.147272, 0.37859, 0.260325, 0.887089, 0.141137, 0.67589, 0.145757, 0.141032, 0.459424, 0.141031, 0.141031, 0.701414
1.09609, 6, 3.06152, 0.140701, 2.82843, 2.93848, 0.140686, 0.140724, 0.315706, 0.144361, 0.140705, 0.146942, 0.372638, 0.259995, 0.885584, 0.140836, 0.916123, 0.144814, 0.140702, 0.437371, 0.140701, 0.140701, 0.704137
1.10396, 4, 3.37576, 0.140415, 2.44949, 0.624237, 0.140395, 0.140438, 0.315419, 0.144074, 0.140418, 0.146656, 0.36385, 0.259708, 0.883744, 0.140584, 1.25925, 0.143966, 0.140415, 0.425391, 0.140415, 0.140415, 0.697246
1.11182, 2, 3.82228, 0.140165, 2, -1.82228, 0.140139, 0.140188, 0.315169, 0.143824, 0.140168, 0.146406, 0.352517, 0.259458, 0.881486, 0.140375, 1.73882, 0.14321, 0.140165, 0.421564, 0.140165, 0.140165, 0.681074
1.11969, 4, 4.43967, 0.139941, 2.44949, -0.439672, 0.139908, 0.139963, 0.314945, 0.1436, 0.139944, 0.146182, 0.339104, 0.259233, 0.878724, 0.140199, 2.39401, 0.142537, 0.139941, 0.424081, 0.139941, 0.139941, 0.656431
1.12755, 4, 5.27146, 0.139728, 2.44949, -1.27146, 0.139686, 0.139751, 0.314732, 0.143387, 0.139731, 0.145969, 0.324187, 0.25902, 0.875374, 0.140043, 3.26822, 0.141933, 0.139728, 0.431308, 0.139728, 0.139728, 0.624529
1.13542, 6, 6.36354, 0.139508, 2.82843, -0.363542, 0.139455, 0.139531, 0.314513, 0.143168, 0.139512, 0.14575, 0.308387, 0.258801, 0.871367, 0.139888, 4.40665, 0.141376, 0.139509, 0.441817, 0.139508, 0.139508, 0.58688
1.14328, 10, 7.76025, 0.139261, 3.4641, 2.23975, 0.139194, 0.139284, 0.314266, 0.142921, 0.139265, 0.145502, 0.292315, 0.258554, 0.86665, 0.139714, 5.85251, 0.14084, 0.139262, 0.45439, 0.139261, 0.139261, 0.545175
1.15115, 10, 9.49944, 0.138961, 3.4641, 0.500559, 0.138877, 0.138983, 0.313965, 0.14262, 0.138964, 0.145202, 0.276518, 0.258253, 0.861207, 0.139496, 7.6423, 0.140293, 0.138961, 0.468017, 0.138961, 0.138961, 0.501149
1.15901, 10, 11.6064, 0.138578, 3.4641, -1.60645, 0.138473, 0.138601, 0.313582, 0.142237, 0.138581, 0.144819, 0.261452, 0.25787, 0.855061, 0.139205, 9.79993, 0.139702, 0.138578, 0.481867, 0.138578, 0.138578, 0.456468
1.16688, 8, 14.088, 0.138081, 3.16228, -6.08802, 0.137951, 0.138104, 0.313085, 0.14174, 0.138084, 0.144322, 0.247452, 0.257373, 0.84829, 0.138809, 12.3308, 0.139029, 0.138081, 0.495268, 0.138081, 0.138081, 0.412619
1.17474, 12, 16.9264, 0.137436, 3.74166, -4.92639, 0.137276, 0.137459, 0.31244, 0.141095, 0.137439, 0.143677, 0.23473, 0.256729, 0.841039, 0.138274, 15.216, 0.138235, 0.137436, 0.507668, 0.137436, 0.137436, 0.37084
1.18261, 38, 20.0749, 0.136608, 6.32456, 17.9251, 0.136411, 0.136631, 0.311613, 0.140268, 0.136612, 0.142849, 0.223381, 0.255901, 0.833529, 0.137566, 18.4079, 0.137282, 0.136609, 0.518612, 0.136608, 0.136608, 0.332067
1.19048, 26, 23.4553, 0.135563, 5.2915, 2.5447, 0.135321, 0.135586, 0.310567, 0.139222, 0.135567, 0.141804, 0.213395, 0.254856, 0.82607, 0.136649, 21.8276, 0.136131, 0.135564, 0.527714, 0.135563, 0.135563, 0.296929
1.19834, 26, 26.9592, 0.134268, 5.2915, -0.959164, 0.133973, 0.134291, 0.309272, 0.137928, 0.134272, 0.140509, 0.204683, 0.253561, 0.819069, 0.135492, 25.3662, 0.134747, 0.134269, 0.534635, 0.134268, 0.134268, 0.265753
1.20621, 16, 30.4513, 0.132695, 4.24264, -14.4513, 0.132337, 0.132718, 0.3077, 0.136354, 0.132699, 0.138936, 0.197096, 0.251988, 0.813043, 0.134065, 28.8883, 0.133098, 0.132696, 0.539077, 0.132695, 0.132695, 0.238603
1.21407, 48, 33.7781, 0.130821, 7.07107, 14.2219, 0.130388, 0.130844, 0.305825, 0.13448, 0.130825, 0.137062, 0.190452, 0.250114, 0.808628, 0.132346, 32.2401, 0.13116, 0.130822, 0.540777, 0.130821, 0.130821, 0.215327
1.22194, 28, 36.7778, 0.128631, 5.47723, -8.77782, 0.12811, 0.128654, 0.303636, 0.132291, 0.128635, 0.134872, 0.18456, 0.247924, 0.806584, 0.130322, 35.2599, 0.128916, 0.128632, 0.53951, 0.128631, 0.128631, 0.195617
1.2298, 36, 39.2939, 0.12612, 6.16441, -3.29394, 0.125494, 0.126143, 0.301124, 0.129779, 0.126123, 0.132361, 0.179232, 0.245412, 0.807809, 0.127986, 37.7909, 0.126359, 0.12612, 0.535108, 0.12612, 0.12612, 0.179063
1.23767, 46, 41.1882, 0.123292, 6.9282, 4.81177, 0.122543, 0.123315, 0.298296, 0.126951, 0.123295, 0.129533, 0.174303, 0.242584, 0.813338, 0.125348, 39.6946, 0.123492, 0.123292, 0.527468, 0.123292, 0.123292, 0.165208
1.24553, 40, 42.3538, 0.120163, 6.48074, -2.35384, 0.119271, 0.120186, 0.295167, 0.123823, 0.120167, 0.126404, 0.169636, 0.239456, 0.824348, 0.122427, 40.8637, 0.120331, 0.120164, 0.516577, 0.120163, 0.120163, 0.153589
1.2534, 44, 42.725, 0.116762, 6.78233, 1.27497, 0.115702, 0.116784, 0.291766, 0.120421, 0.116765, 0.123003, 0.165127, 0.236054, 0.842147, 0.119261, 41.2316, 0.116902, 0.116762, 0.502524, 0.116762, 0.116762, 0.143773
1.26126, 54, 42.2836, 0.113126, 7.48331, 11.7164, 0.111871, 0.113149, 0.288129, 0.116785, 0.11313, 0.119367, 0.160705, 0.232418, 0.868176, 0.115901, 40.7793, 0.113243, 0.113127, 0.485506, 0.113126, 0.113126, 0.135376
1.26913, 48, 41.0606, 0.109305, 7.07107, 6.93943, 0.107824, 0.109328, 0.284308, 0.112965, 0.109309, 0.115546, 0.156334, 0.228596, 0.903973, 0.112422, 39.5361, 0.109403, 0.109306, 0.465839, 0.109305, 0.109305, 0.12808
1.27699, 60, 39.1326, 0.105356, 7.87401, 20.8674, 0.103612, 0.105379, 0.280357, 0.109015, 0.105359, 0.111597, 0.152002, 0.224646, 0.951162, 0.108916, 37.5774, 0.105437, 0.105356, 0.443944, 0.105356, 0.105356, 0.121631
1.28486, 52, 36.6149, 0.101341, 7.34847, 15.3851, 0.0992936, 0.101364, 0.276339, 0.105, 0.101345, 0.107582, 0.147723, 0.220629, 1.0114, 0.105504, 35.0165, 0.101408, 0.101342, 0.420333, 0.101341, 0.101341, 0.115842
1.29272, 40, 33.6498, 0.0973273, 6.48074, 6.35016, 0.09493, 0.0973502, 0.272321, 0.100987, 0.0973309, 0.103568, 0.143526, 0.216613, 1.08635, 0.102338, 31.9938, 0.0973832, 0.0973279, 0.395586, 0.0973273, 0.0973273, 0.110582
1.30059, 28, 30.3947, 0.0933818, 5.47723, -2.39466, 0.0905818, 0.0934047, 0.268368, 0.097041, 0.0933854, 0.0996224, 0.139452, 0.212662, 1.17762, 0.0996102, 28.6646, 0.093428, 0.0933824, 0.370314, 0.0933818, 0.0933818, 0.105766
1.30845, 12, 27.0081, 0.0895694, 3.74166, -15.0081, 0.0863073, 0.0895923, 0.264544, 0.0932283, 0.089573, 0.0958096, 0.135548, 0.208841, 1.28671, 0.0975603, 25.1854, 0.0896075, 0.08957, 0.34513, 0.0895694, 0.0895694, 0.101347
1.31632, 20, 23.6388, 0.0859508, 4.69042, -3.63879, 0.0821596, 0.0859736, 0.260907, 0.0896093, 0.0859544, 0.0921904, 0.131862, 0.20521, 1.41499, 0.0964887, 21.7031, 0.0859821, 0.0859514, 0.320612, 0.0859508, 0.0859508, 0.0973043
1.32418, 30, 20.4156, 0.0825796, 5.65685, 9.58441, 0.0781842, 0.0826024, 0.257507, 0.0862376, 0.0825832, 0.0888182, 0.128437, 0.201818, 1.56362, 0.0967666, 18.3446, 0.0826053, 0.0825802, 0.297272, 0.0825796, 0.0825796, 0.0936344
1.33205, 36, 17.4414, 0.0795013, 6.16441, 18.5586, 0.0744175, 0.0795242, 0.254386, 0.0831584, 0.0795049, 0.0857385, 0.125314, 0.19871, 1.73353, 0.0988452, 15.2113, 0.0795223, 0.0795019, 0.275534, 0.0795013, 0.0795013, 0.0903426
1.33991, 16, 14.7898, 0.0767518, 4.24264, 1.21025, 0.0708857, 0.0767747, 0.251573, 0.0804076, 0.0767554, 0.0829869, 0.122522, 0.195916, 1.92537, 0.103261, 12.3753, 0.0767689, 0.0767524, 0.255713, 0.0767518, 0.0767518, 0.0874374
1.34778, 18, 12.5051, 0.0743571, 4.47214, 5.49494, 0.0676044, 0.0743799, 0.249086, 0.0780111, 0.0743607, 0.080589, 0.120084, 0.193457, 2.13955, 0.110632, 9.87988, 0.074371, 0.0743577, 0.238012, 0.0743571, 0.0743571, 0.0849261
1.35564, 20, 10.605, 0.0723332, 4.69042, 9.39502, 0.0645781, 0.072356, 0.246931, 0.0759845, 0.0723368, 0.0785607, 0.118011, 0.191341, 2.37619, 0.121644, 7.74195, 0.0723443, 0.0723338, 0.222523, 0.0723332, 0.0723332, 0.082812
1.36351, 6, 9.08492, 0.070687, 2.82843, -3.08492, 0.0618017, 0.0707098, 0.245104, 0.0743347, 0.0706906, 0.0769084, 0.116306, 0.189568, 2.63511, 0.13702, 5.95639, 0.070696, 0.0706877, 0.209233, 0.070687, 0.070687, 0.0810935
1.37137, 16, 7.92302, 0.0694176, 4.24264, 8.07698, 0.059261, 0.0694403, 0.243587, 0.0730603, 0.0694212, 0.0756306, 0.114963, 0.188126, 2.91593, 0.157476, 4.50116, 0.0694248, 0.0694182, 0.198045, 0.0694176, 0.0694176, 0.079763
1.37924, 14, 7.08582, 0.0685173, 4, 6.91418, 0.0569345, 0.06854, 0.242358, 0.0721533, 0.0685209, 0.0747192, 0.113969, 0.186995, 3.21803, 0.183653, 3.34296, 0.068523, 0.0685179, 0.188796, 0.0685173, 0.0685173, 0.0788082
1.3871, 4, 6.53319, 0.0679738, 2.44949, -2.53319, 0.054795, 0.0679964, 0.241386, 0.0716012, 0.0679774, 0.0741612, 0.113307, 0.186151, 3.54063, 0.21604, 2.44217, 0.0679783, 0.0679744, 0.181276, 0.0679738, 0.0679738, 0.0782129
1.39497, 10, 6.22269, 0.0677722, 3.4641, 3.77731, 0.0528118, 0.0677947, 0.240635, 0.0713885, 0.0677757, 0.0739411, 0.112957, 0.185565, 3.8828, 0.254881, 1.75723, 0.0677757, 0.0677728, 0.175252, 0.0677722, 0.0677722, 0.077959
1.40283, 6, 6.11269, 0.0678968, 2.82843, -0.11269, 0.0509523, 0.0679192, 0.240071, 0.0714991, 0.0679003, 0.0740424, 0.112896, 0.185208, 4.24358, 0.300093, 1.24783, 0.0678996, 0.0678974, 0.170486, 0.0678968, 0.0678968, 0.0780281
1.4107, 12, 6.16476, 0.0683331, 3.74166, 5.83524, 0.0491846, 0.0683555, 0.239662, 0.0719184, 0.0683367, 0.0744502, 0.113107, 0.185052, 4.622, 0.351177, 0.877211, 0.0683353, 0.0683337, 0.166753, 0.0683331, 0.0683331, 0.0784036
1.41857, 8, 6.34474, 0.06907, 3.16228, 1.65526, 0.0474787, 0.0690922, 0.239381, 0.0726348, 0.0690736, 0.0751527, 0.113572, 0.185076, 5.01704, 0.407172, 0.613387, 0.0690717, 0.0690706, 0.163851, 0.06907, 0.06907, 0.0790722
1.42643, 10, 6.62348, 0.0701006, 3.4641, 3.37652, 0.0458082, 0.0701226, 0.23921, 0.0736411, 0.0701041, 0.0761427, 0.114284, 0.185265, 5.42786, 0.466631, 0.429687, 0.0701019, 0.0701012, 0.161612, 0.0701006, 0.0701006, 0.0800257
1.4343, 2, 6.97681, 0.071424, 2, -4.97681, 0.0441519, 0.0714458, 0.239143, 0.0749364, 0.0714274, 0.0774191, 0.115238, 0.185615, 5.85378, 0.527663, 0.30464, 0.071425, 0.0714245, 0.159904, 0.071424, 0.071424, 0.0812624
1.44216, 18, 7.38525, 0.0730456, 4.47214, 10.6147, 0.0424938, 0.0730672, 0.239189, 0.0765262, 0.0730491, 0.0789876, 0.116441, 0.186133, 6.29439, 0.587999, 0.221556, 0.0730464, 0.0730462, 0.158634, 0.0730456, 0.0730456, 0.0827874
1.45003, 8, 7.83365, 0.0749781, 3.16228, 0.166347, 0.0408241, 0.0749994, 0.239368, 0.0784232, 0.0749815, 0.0808608, 0.117908, 0.186838, 6.74969, 0.645139, 0.167837, 0.0749787, 0.0749787, 0.157749, 0.0749781, 0.0749781, 0.0846136
1.45789, 16, 8.31083, 0.0772406, 4.24264, 7.68917, 0.039139, 0.0772616, 0.239719, 0.0806471, 0.077244, 0.0830587, 0.119664, 0.187762, 7.22035, 0.696517, 0.134256, 0.077241, 0.0772411, 0.157227, 0.0772406, 0.0772406, 0.0867608
1.46576, 16, 8.8095, 0.0798588, 4.24264, 7.1905, 0.0374398, 0.0798795, 0.240294, 0.0832241, 0.0798622, 0.0856079, 0.12174, 0.188949, 7.70811, 0.739709, 0.114238, 0.0798591, 0.0798594, 0.157077, 0.0798588, 0.0798588, 0.0892563
1.47362, 20, 9.32654, 0.0828639, 4.69042, 10.6735, 0.0357326, 0.0828843, 0.241157, 0.0861858, 0.0828672, 0.0885406, 0.124177, 0.190454, 8.21646, 0.772627, 0.103223, 0.0828641, 0.0828644, 0.157332, 0.0828639, 0.0828639, 0.0921331
1.48149, 2, 9.86379, 0.0862916, 2, -7.86379, 0.0340265, 0.0863116, 0.242382, 0.089569, 0.0862948, 0.0918939, 0.127021, 0.192339, 8.75187, 0.793712, 0.0981333, 0.0862917, 0.0862921, 0.158043, 0.0862916, 0.0862916, 0.095429
