   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_231.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.8589, 0, 0.289028, 0.289026, 1.41421, -0.289028, 0, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289026, 0.289028, 0.289026, 0.289026, 0.289026, 0.289026
14.8668, 0, 0.285733, 0.285731, 1.41421, -0.285733, 0, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285731, 0.285733, 0.285731, 0.285731, 0.285731, 0.285731
14.8747, 0, 0.280773, 0.280771, 1.41421, -0.280773, 0, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280771, 0.280773, 0.280771, 0.280771, 0.280771, 0.280771
14.8826, 0, 0.274353, 0.274351, 1.41421, -0.274353, 0, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274351, 0.274353, 0.274351, 0.274351, 0.274351, 0.274351
14.8904, 2, 0.267266, 0.267265, 2, 1.73273, 0, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267265, 0.267266, 0.267265, 0.267265, 0.267265, 0.267265
14.8983, 2, 0.260272, 0.260271, 2, 1.73973, 0, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260271, 0.260272, 0.260271, 0.260271, 0.260271, 0.260271
14.9062, 2, 0.257183, 0.257181, 2, 1.74282, 0, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257181, 0.257183, 0.257181, 0.257181, 0.257181, 0.257181
14.914, 0, 0.252315, 0.252313, 1.41421, -0.252315, 0, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252313, 0.252315, 0.252313, 0.252313, 0.252313, 0.252313
14.9219, 0, 0.245877, 0.245875, 1.41421, -0.245877, 0, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245875, 0.245877, 0.245875, 0.245875, 0.245875, 0.245875
14.9298, 0, 0.238727, 0.238725, 1.41421, -0.238727, 0, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238725, 0.238727, 0.238725, 0.238725, 0.238725, 0.238725
14.9376, 0, 0.231682, 0.23168, 1.41421, -0.231682, 0, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.23168, 0.231682, 0.23168, 0.23168, 0.23168, 0.23168
14.9455, 2, 0.229121, 0.22912, 2, 1.77088, 0, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.22912, 0.229121, 0.22912, 0.22912, 0.22912, 0.22912
14.9534, 0, 0.224651, 0.224649, 1.41421, -0.224651, 0, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224649, 0.224651, 0.224649, 0.224649, 0.224649, 0.224649
14.9612, 0, 0.218492, 0.218491, 1.41421, -0.218492, 0, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218491, 0.218492, 0.218491, 0.218491, 0.218491, 0.218491
14.9691, 0, 0.211568, 0.211566, 1.41421, -0.211568, 0, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211566, 0.211568, 0.211566, 0.211566, 0.211566, 0.211566
14.977, 2, 0.204755, 0.204753, 2, 1.79525, 0, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204753, 0.204755, 0.204753, 0.204753, 0.204753, 0.204753
14.9848, 0, 0.202431, 0.202429, 1.41421, -0.202431, 0, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202429, 0.202431, 0.202429, 0.202429, 0.202429, 0.202429
14.9927, 0, 0.198119, 0.198117, 1.41421, -0.198119, 0, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198117, 0.198119, 0.198117, 0.198117, 0.198117, 0.198117
15.0006, 0, 0.192043, 0.192041, 1.41421, -0.192043, 0, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192041, 0.192043, 0.192041, 0.192041, 0.192041, 0.192041
15.0085, 0, 0.185173, 0.185171, 1.41421, -0.185173, 0, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185171, 0.185173, 0.185171, 0.185171, 0.185171, 0.185171
15.0163, 2, 0.178428, 0.178427, 2, 1.82157, 0, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178427, 0.178428, 0.178427, 0.178427, 0.178427, 0.178427
15.0242, 0, 0.176591, 0.176589, 1.41421, -0.176591, 0, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176589, 0.176591, 0.176589, 0.176589, 0.176589, 0.176589
15.0321, 0, 0.17268, 0.172678, 1.41421, -0.17268, 0, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.172678, 0.17268, 0.172678, 0.172678, 0.172678, 0.172678
15.0399, 2, 0.166929, 0.166928, 2, 1.83307, 0, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166928, 0.166929, 0.166928, 0.166928, 0.166928, 0.166928
15.0478, 0, 0.160355, 0.160354, 1.41421, -0.160355, 0, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160354, 0.160355, 0.160354, 0.160354, 0.160354, 0.160354
15.0557, 0, 0.153913, 0.153912, 1.41421, -0.153913, 0, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153912, 0.153913, 0.153912, 0.153912, 0.153912, 0.153912
15.0635, 0, 0.152326, 0.152324, 1.41421, -0.152326, 0, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152324, 0.152326, 0.152324, 0.152324, 0.152324, 0.152324
15.0714, 0, 0.14863, 0.148629, 1.41421, -0.14863, 0, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.148629, 0.14863, 0.148629, 0.148629, 0.148629, 0.148629
15.0793, 2, 0.143064, 0.143063, 2, 1.85694, 0, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143063, 0.143064, 0.143063, 0.143063, 0.143063, 0.143063
15.0871, 0, 0.13667, 0.136668, 1.41421, -0.13667, 0, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.136668, 0.13667, 0.136668, 0.136668, 0.136668, 0.136668
15.095, 2, 0.130421, 0.130419, 2, 1.86958, 0, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130419, 0.130421, 0.130419, 0.130419, 0.130419, 0.130419
15.1029, 0, 0.129258, 0.129257, 1.41421, -0.129258, 0, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129257, 0.129258, 0.129257, 0.129257, 0.129257, 0.129257
15.1107, 0, 0.125959, 0.125957, 1.41421, -0.125959, 0, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125957, 0.125959, 0.125957, 0.125957, 0.125957, 0.125957
15.1186, 0, 0.120767, 0.120766, 1.41421, -0.120767, 0, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120766, 0.120767, 0.120766, 0.120766, 0.120766, 0.120766
15.1265, 0, 0.114743, 0.114742, 1.41421, -0.114743, 0, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114742, 0.114743, 0.114742, 0.114742, 0.114742, 0.114742
15.1343, 0, 0.108873, 0.108872, 1.41421, -0.108873, 0, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108872, 0.108873, 0.108872, 0.108872, 0.108872, 0.108872
15.1422, 0, 0.107952, 0.10795, 1.41421, -0.107952, 0, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.10795, 0.107952, 0.10795, 0.10795, 0.10795, 0.10795
15.1501, 0, 0.104914, 0.104913, 1.41421, -0.104914, 0, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104913, 0.104914, 0.104913, 0.104913, 0.104913, 0.104913
15.158, 0, 0.100005, 0.100003, 1.41421, -0.100005, 0, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100003, 0.100005, 0.100003, 0.100003, 0.100003, 0.100003
15.1658, 0, 0.0942852, 0.0942836, 1.41421, -0.0942852, 0, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942836, 0.0942852, 0.0942836, 0.0942836, 0.0942836, 0.0942836
15.1737, 6, 0.0887342, 0.0887326, 2.82843, 5.91127, 0, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887326, 0.0887342, 0.0887326, 0.0887326, 0.0887326, 0.0887326
15.1816, 0, 0.0881585, 0.0881569, 1.41421, -0.0881585, 0, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881569, 0.0881585, 0.0881569, 0.0881569, 0.0881569, 0.0881569
15.1894, 0, 0.0855038, 0.0855022, 1.41421, -0.0855038, 0, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855022, 0.0855038, 0.0855022, 0.0855022, 0.0855022, 0.0855022
15.1973, 0, 0.081016, 0.0810144, 1.41421, -0.081016, 0, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.0810144, 0.081016, 0.0810144, 0.0810144, 0.0810144, 0.0810144
15.2052, 4, 0.0757459, 0.0757443, 2.44949, 3.92425, 0, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757443, 0.0757459, 0.0757443, 0.0757443, 0.0757443, 0.0757443
15.213, 0, 0.070653, 0.0706514, 1.41421, -0.070653, 0, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.0706514, 0.070653, 0.0706514, 0.0706514, 0.0706514, 0.0706514
15.2209, 2, 0.0703147, 0.0703131, 2, 1.92969, 0, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703131, 0.0703147, 0.0703131, 0.0703131, 0.0703131, 0.0703131
15.2288, 0, 0.0679627, 0.0679611, 1.41421, -0.0679627, 0, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679611, 0.0679627, 0.0679611, 0.0679611, 0.0679611, 0.0679611
15.2366, 2, 0.0638397, 0.0638381, 2, 1.93616, 0, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638381, 0.0638397, 0.0638381, 0.0638381, 0.0638381, 0.0638381
15.2445, 0, 0.0589782, 0.0589766, 1.41421, -0.0589782, 0, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589766, 0.0589782, 0.0589766, 0.0589766, 0.0589766, 0.0589766
15.2524, 0, 0.0543092, 0.0543076, 1.41421, -0.0543092, 0, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543076, 0.0543092, 0.0543076, 0.0543076, 0.0543076, 0.0543076
15.2602, 0, 0.0542643, 0.0542627, 1.41421, -0.0542643, 0, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542627, 0.0542643, 0.0542627, 0.0542627, 0.0542627, 0.0542627
15.2681, 0, 0.0522813, 0.0522797, 1.41421, -0.0522813, 0, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522797, 0.0522813, 0.0522797, 0.0522797, 0.0522797, 0.0522797
15.276, 0, 0.0486134, 0.0486118, 1.41421, -0.0486134, 0, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486118, 0.0486134, 0.0486118, 0.0486118, 0.0486118, 0.0486118
15.2839, 4, 0.0442608, 0.0442592, 2.44949, 3.95574, 0, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442592, 0.0442608, 0.0442592, 0.0442592, 0.0442592, 0.0442592
15.2917, 2, 0.0401123, 0.0401107, 2, 1.95989, 0, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401107, 0.0401123, 0.0401107, 0.0401107, 0.0401107, 0.0401107
15.2996, 0, 0.0402528, 0.0402512, 1.41421, -0.0402528, 0, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402512, 0.0402528, 0.0402512, 0.0402512, 0.0402512, 0.0402512
15.3075, 0, 0.0385814, 0.0385798, 1.41421, -0.0385814, 0, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385798, 0.0385814, 0.0385798, 0.0385798, 0.0385798, 0.0385798
15.3153, 0, 0.0353544, 0.0353528, 1.41421, -0.0353544, 0, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353528, 0.0353544, 0.0353528, 0.0353528, 0.0353528, 0.0353528
15.3232, 0, 0.0315211, 0.0315195, 1.41421, -0.0315211, 0, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315195, 0.0315211, 0.0315195, 0.0315195, 0.0315195, 0.0315195
15.3311, 0, 0.0279077, 0.0279061, 1.41421, -0.0279077, 0, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279061, 0.0279077, 0.0279061, 0.0279061, 0.0279061, 0.0279061
15.3389, 0, 0.0282015, 0.0281998, 1.41421, -0.0282015, 0, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0281998, 0.0282014, 0.0281998, 0.0281998, 0.0281998, 0.0281998
15.3468, 0, 0.0268656, 0.026864, 1.41421, -0.0268656, 0, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.026864, 0.0268656, 0.026864, 0.026864, 0.026864, 0.026864
15.3547, 2, 0.0241435, 0.0241419, 2, 1.97586, 0, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241419, 0.0241435, 0.0241419, 0.0241419, 0.0241419, 0.0241419
15.3625, 0, 0.0209111, 0.0209095, 1.41421, -0.0209111, 0, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209095, 0.0209111, 0.0209095, 0.0209095, 0.0209095, 0.0209095
15.3704, 0, 0.017911, 0.0179094, 1.41421, -0.017911, 0, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.0179094, 0.017911, 0.0179094, 0.0179094, 0.0179094, 0.0179094
15.3783, 0, 0.0182836, 0.018282, 1.41421, -0.0182836, 0, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.018282, 0.0182836, 0.018282, 0.018282, 0.018282, 0.018282
15.3861, 0, 0.0172507, 0.017249, 1.41421, -0.0172507, 0, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.017249, 0.0172506, 0.017249, 0.0172491, 0.017249, 0.017249
15.394, 0, 0.0150386, 0.0150369, 1.41421, -0.0150386, 0, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150369, 0.0150385, 0.0150369, 0.015037, 0.0150369, 0.0150369
15.4019, 4, 0.0124333, 0.0124316, 2.44949, 3.98757, 0, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124316, 0.0124333, 0.0124316, 0.0124317, 0.0124316, 0.0124316
15.4097, 0, 0.0100757, 0.010074, 1.41421, -0.0100757, 0, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.010074, 0.0100756, 0.010074, 0.0100741, 0.010074, 0.010074
15.4176, 0, 0.0104844, 0.0104827, 1.41421, -0.0104844, 0, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104827, 0.0104843, 0.0104827, 0.0104827, 0.0104827, 0.0104827
15.4255, 2, 0.00974513, 0.00974344, 2, 1.99025, 0, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974344, 0.00974505, 0.00974344, 0.00974352, 0.00974344, 0.00974344
15.4334, 0, 0.0080731, 0.00807138, 1.41421, -0.0080731, 0, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807138, 0.00807299, 0.00807138, 0.00807149, 0.00807138, 0.00807138
15.4412, 0, 0.00614469, 0.00614294, 1.41421, -0.00614469, 0, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614294, 0.00614455, 0.00614294, 0.00614308, 0.00614294, 0.00614294
15.4491, 0, 0.00447914, 0.00447734, 1.41421, -0.00447914, 0, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447734, 0.00447895, 0.00447734, 0.00447753, 0.00447734, 0.00447734
15.457, 0, 0.00489026, 0.0048884, 1.41421, -0.00489026, 0, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.0048884, 0.00489001, 0.0048884, 0.00488865, 0.0048884, 0.0048884
15.4648, 0, 0.00443539, 0.00443344, 1.41421, -0.00443539, 0, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443344, 0.00443506, 0.00443344, 0.00443377, 0.00443344, 0.00443344
15.4727, 0, 0.00330472, 0.00330268, 1.41421, -0.00330472, 0, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330268, 0.00330429, 0.00330268, 0.00330311, 0.00330268, 0.00330268
15.4806, 2, 0.00206903, 0.00206686, 2, 1.99793, 0, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206686, 0.00206847, 0.00206686, 0.00206742, 0.00206686, 0.00206686
15.4884, 0, 0.00112167, 0.00111933, 1.41421, -0.00112167, 0, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00111933, 0.00112095, 0.00111933, 0.00112006, 0.00111933, 0.00111933
15.4963, 0, 0.0015101, 0.00150756, 1.41421, -0.0015101, 0, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150756, 0.00150917, 0.00150756, 0.00150848, 0.00150756, 0.00150756
15.5042, 0, 0.00132024, 0.00131744, 1.41421, -0.00132024, 0, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131744, 0.00131905, 0.00131744, 0.00131862, 0.00131744, 0.00131744
15.512, 0, 0.000710144, 0.000707011, 1.41421, -0.000710144, 0, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000707011, 0.000708628, 0.000707011, 0.000708527, 0.000707011, 0.000707011
15.5199, 0, 0.000180294, 0.000176753, 1.41421, -0.000180294, 0, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000176753, 0.000178371, 0.000176753, 0.000178676, 0.000176753, 0.000176753
15.5278, 0, 4.04885e-06, 0, 1.41421, -4.04885e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61859e-06, 0, 2.43027e-06, 0, 0
15.5356, 0, 0.000324282, 0.000319606, 1.41421, -0.000324282, 0, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000319606, 0.000321226, 0.000319606, 0.000322662, 0.000319606, 0.000319606
15.5435, 0, 0.000758043, 0.000752598, 1.41421, -0.000758043, 0, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000752598, 0.000754218, 0.000752598, 0.000756423, 0.000752598, 0.000752598
15.5514, 0, 0.00086745, 0.000861064, 1.41421, -0.00086745, 0, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000861064, 0.000862685, 0.000861064, 0.000865829, 0.000861064, 0.000861064
15.5593, 0, 0.000760015, 0.000752486, 1.41421, -0.000760015, 0, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000752486, 0.000754107, 0.000752486, 0.000758393, 0.000752486, 0.000752486
15.5671, 0, 0.000660134, 0.000651222, 1.41421, -0.000660134, 0, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000651222, 0.000652844, 0.000651222, 0.000658511, 0.000651222, 0.000651222
15.575, 2, 0.00160786, 0.00159728, 2, 1.99839, 0, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159728, 0.00159891, 0.00159728, 0.00160624, 0.00159728, 0.00159728
15.5829, 0, 0.00233491, 0.00232234, 1.41421, -0.00233491, 0, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232234, 0.00232396, 0.00232234, 0.00233328, 0.00232234, 0.00232234
15.5907, 0, 0.00261173, 0.00259678, 1.41421, -0.00261173, 0, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259678, 0.00259841, 0.00259678, 0.0026101, 0.00259678, 0.00259678
