   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_249.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.0504, 0, 0.128183, 0.128182, 1.41421, -0.128183, 0, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128182, 0.128183, 0.128182, 0.128182, 0.128182, 0.128182
15.0583, 2, 0.126954, 0.126952, 2, 1.87305, 0, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126952, 0.126954, 0.126952, 0.126952, 0.126952, 0.126952
15.0662, 0, 0.125449, 0.125447, 1.41421, -0.125449, 0, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125447, 0.125449, 0.125447, 0.125447, 0.125447, 0.125447
15.074, 0, 0.123716, 0.123714, 1.41421, -0.123716, 0, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123714, 0.123716, 0.123714, 0.123714, 0.123714, 0.123714
15.0819, 0, 0.121877, 0.121876, 1.41421, -0.121877, 0, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121876, 0.121877, 0.121876, 0.121876, 0.121876, 0.121876
15.0898, 0, 0.120053, 0.120051, 1.41421, -0.120053, 0, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120051, 0.120053, 0.120051, 0.120051, 0.120051, 0.120051
15.0976, 0, 0.118903, 0.118902, 1.41421, -0.118903, 0, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118902, 0.118903, 0.118902, 0.118902, 0.118902, 0.118902
15.1055, 2, 0.117458, 0.117456, 2, 1.88254, 0, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117456, 0.117458, 0.117456, 0.117456, 0.117456, 0.117456
15.1134, 2, 0.115771, 0.11577, 2, 1.88423, 0, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.11577, 0.115771, 0.11577, 0.11577, 0.11577, 0.11577
15.1212, 0, 0.113973, 0.113972, 1.41421, -0.113973, 0, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113972, 0.113973, 0.113972, 0.113972, 0.113972, 0.113972
15.1291, 2, 0.112189, 0.112187, 2, 1.88781, 0, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112187, 0.112189, 0.112187, 0.112187, 0.112187, 0.112187
15.137, 0, 0.11083, 0.110828, 1.41421, -0.11083, 0, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.110828, 0.11083, 0.110828, 0.110828, 0.110828, 0.110828
15.1449, 2, 0.109188, 0.109186, 2, 1.89081, 0, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109186, 0.109188, 0.109186, 0.109186, 0.109186, 0.109186
15.1527, 4, 0.107315, 0.107314, 2.44949, 3.89269, 0, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107314, 0.107315, 0.107314, 0.107314, 0.107314, 0.107314
15.1606, 0, 0.105338, 0.105336, 1.41421, -0.105338, 0, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105336, 0.105338, 0.105336, 0.105336, 0.105336, 0.105336
15.1685, 0, 0.103379, 0.103377, 1.41421, -0.103379, 0, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103377, 0.103379, 0.103377, 0.103377, 0.103377, 0.103377
15.1763, 2, 0.102107, 0.102106, 2, 1.89789, 0, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102106, 0.102107, 0.102106, 0.102106, 0.102106, 0.102106
15.1842, 0, 0.100541, 0.100539, 1.41421, -0.100541, 0, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100539, 0.100541, 0.100539, 0.100539, 0.100539, 0.100539
15.1921, 0, 0.0987357, 0.0987343, 1.41421, -0.0987357, 0, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987343, 0.0987357, 0.0987343, 0.0987343, 0.0987343, 0.0987343
15.2, 2, 0.096823, 0.0968216, 2, 1.90318, 0, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.0968216, 0.096823, 0.0968216, 0.0968216, 0.0968216, 0.0968216
15.2078, 2, 0.0949289, 0.0949275, 2, 1.90507, 0, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949275, 0.0949289, 0.0949275, 0.0949275, 0.0949275, 0.0949275
15.2157, 4, 0.0934899, 0.0934885, 2.44949, 3.90651, 0, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934885, 0.0934899, 0.0934885, 0.0934885, 0.0934885, 0.0934885
15.2236, 2, 0.0917748, 0.0917734, 2, 1.90823, 0, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917734, 0.0917748, 0.0917734, 0.0917734, 0.0917734, 0.0917734
15.2314, 0, 0.0898361, 0.0898347, 1.41421, -0.0898361, 0, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898347, 0.0898361, 0.0898347, 0.0898347, 0.0898347, 0.0898347
15.2393, 0, 0.0877997, 0.0877983, 1.41421, -0.0877997, 0, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877983, 0.0877997, 0.0877983, 0.0877983, 0.0877983, 0.0877983
15.2472, 0, 0.0857866, 0.0857852, 1.41421, -0.0857866, 0, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857852, 0.0857866, 0.0857852, 0.0857852, 0.0857852, 0.0857852
15.2551, 0, 0.0844429, 0.0844415, 1.41421, -0.0844429, 0, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844415, 0.0844429, 0.0844415, 0.0844415, 0.0844415, 0.0844415
15.2629, 2, 0.0828205, 0.0828191, 2, 1.91718, 0, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828191, 0.0828205, 0.0828191, 0.0828191, 0.0828191, 0.0828191
15.2708, 2, 0.0809734, 0.080972, 2, 1.91903, 0, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.080972, 0.0809734, 0.080972, 0.080972, 0.080972, 0.080972
15.2787, 2, 0.0790285, 0.0790271, 2, 1.92097, 0, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790271, 0.0790285, 0.0790271, 0.0790271, 0.0790271, 0.0790271
15.2865, 2, 0.0771072, 0.0771058, 2, 1.92289, 0, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771058, 0.0771072, 0.0771058, 0.0771058, 0.0771058, 0.0771058
15.2944, 2, 0.0756468, 0.0756454, 2, 1.92435, 0, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756454, 0.0756468, 0.0756454, 0.0756454, 0.0756454, 0.0756454
15.3023, 0, 0.0739315, 0.0739301, 1.41421, -0.0739315, 0, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739301, 0.0739315, 0.0739301, 0.0739301, 0.0739301, 0.0739301
15.3102, 0, 0.0720118, 0.0720104, 1.41421, -0.0720118, 0, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720104, 0.0720118, 0.0720104, 0.0720104, 0.0720104, 0.0720104
15.318, 0, 0.0700069, 0.0700055, 1.41421, -0.0700069, 0, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700055, 0.0700069, 0.0700055, 0.0700055, 0.0700055, 0.0700055
15.3259, 0, 0.0680303, 0.0680289, 1.41421, -0.0680303, 0, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680289, 0.0680303, 0.0680289, 0.0680289, 0.0680289, 0.0680289
15.3338, 0, 0.0666742, 0.0666728, 1.41421, -0.0666742, 0, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666728, 0.0666742, 0.0666728, 0.0666728, 0.0666728, 0.0666728
15.3416, 0, 0.0650695, 0.0650681, 1.41421, -0.0650695, 0, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650681, 0.0650695, 0.0650681, 0.0650681, 0.0650681, 0.0650681
15.3495, 2, 0.0632656, 0.0632642, 2, 1.93673, 0, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632642, 0.0632656, 0.0632642, 0.0632642, 0.0632642, 0.0632642
15.3574, 0, 0.0613794, 0.061378, 1.41421, -0.0613794, 0, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.061378, 0.0613794, 0.061378, 0.061378, 0.061378, 0.061378
15.3652, 0, 0.0595217, 0.0595203, 1.41421, -0.0595217, 0, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595203, 0.0595217, 0.0595203, 0.0595203, 0.0595203, 0.0595203
15.3731, 0, 0.0581053, 0.0581039, 1.41421, -0.0581053, 0, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581039, 0.0581053, 0.0581039, 0.0581039, 0.0581039, 0.0581039
15.381, 0, 0.0564679, 0.0564664, 1.41421, -0.0564679, 0, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564664, 0.0564679, 0.0564664, 0.0564665, 0.0564664, 0.0564664
15.3889, 2, 0.0546554, 0.054654, 2, 1.94534, 0, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.054654, 0.0546554, 0.054654, 0.054654, 0.054654, 0.054654
15.3967, 0, 0.052775, 0.0527736, 1.41421, -0.052775, 0, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.0527736, 0.052775, 0.0527736, 0.0527736, 0.0527736, 0.0527736
15.4046, 2, 0.0509275, 0.0509261, 2, 1.94907, 0, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509261, 0.0509275, 0.0509261, 0.0509261, 0.0509261, 0.0509261
15.4125, 0, 0.0496263, 0.0496249, 1.41421, -0.0496263, 0, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496249, 0.0496263, 0.0496249, 0.0496249, 0.0496249, 0.0496249
15.4203, 2, 0.0481172, 0.0481157, 2, 1.95188, 0, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481157, 0.0481171, 0.0481157, 0.0481158, 0.0481157, 0.0481157
15.4282, 0, 0.0464432, 0.0464418, 1.41421, -0.0464432, 0, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464418, 0.0464432, 0.0464418, 0.0464418, 0.0464418, 0.0464418
15.4361, 2, 0.0447067, 0.0447052, 2, 1.95529, 0, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447052, 0.0447066, 0.0447052, 0.0447053, 0.0447052, 0.0447052
15.444, 2, 0.0430032, 0.0430017, 2, 1.957, 0, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430017, 0.0430031, 0.0430017, 0.0430018, 0.0430017, 0.0430017
15.4518, 0, 0.0417005, 0.0416989, 1.41421, -0.0417005, 0, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0416989, 0.0417003, 0.0416989, 0.041699, 0.0416989, 0.0416989
15.4597, 0, 0.0402185, 0.0402169, 1.41421, -0.0402185, 0, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402169, 0.0402183, 0.0402169, 0.0402171, 0.0402169, 0.0402169
15.4676, 0, 0.0385974, 0.0385957, 1.41421, -0.0385974, 0, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385957, 0.0385971, 0.0385957, 0.038596, 0.0385957, 0.0385957
15.4754, 2, 0.0369284, 0.0369267, 2, 1.96307, 0, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369267, 0.0369281, 0.0369267, 0.036927, 0.0369267, 0.0369267
15.4833, 2, 0.0352964, 0.0352946, 2, 1.9647, 0, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.0352946, 0.035296, 0.0352946, 0.035295, 0.0352946, 0.0352946
15.4912, 2, 0.03412, 0.0341181, 2, 1.96588, 0, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341181, 0.0341195, 0.0341181, 0.0341186, 0.0341181, 0.0341181
15.4991, 0, 0.0327826, 0.0327804, 1.41421, -0.0327826, 0, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327804, 0.0327819, 0.0327804, 0.0327812, 0.0327804, 0.0327804
15.5069, 0, 0.0313201, 0.0313177, 1.41421, -0.0313201, 0, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313177, 0.0313191, 0.0313177, 0.0313186, 0.0313177, 0.0313177
15.5148, 0, 0.0298169, 0.0298143, 1.41421, -0.0298169, 0, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298143, 0.0298158, 0.0298143, 0.0298155, 0.0298143, 0.0298143
15.5227, 2, 0.0283509, 0.0283479, 2, 1.97165, 0, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283479, 0.0283493, 0.0283479, 0.0283494, 0.0283479, 0.0283479
15.5305, 2, 0.0272279, 0.0272245, 2, 1.97277, 0, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.0272245, 0.027226, 0.0272245, 0.0272265, 0.0272245, 0.0272245
15.5384, 2, 0.0259722, 0.0259684, 2, 1.97403, 0, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259684, 0.0259698, 0.0259684, 0.0259708, 0.0259684, 0.0259684
15.5463, 0, 0.024617, 0.0246125, 1.41421, -0.024617, 0, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246125, 0.0246139, 0.0246125, 0.0246156, 0.0246125, 0.0246125
15.5541, 0, 0.0232354, 0.0232302, 1.41421, -0.0232354, 0, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232302, 0.0232316, 0.0232302, 0.023234, 0.0232302, 0.0232302
15.562, 0, 0.021894, 0.0218878, 1.41421, -0.021894, 0, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218878, 0.0218893, 0.0218878, 0.0218926, 0.0218878, 0.0218878
15.5699, 0, 0.0209085, 0.0209012, 1.41421, -0.0209085, 0, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209012, 0.0209026, 0.0209012, 0.0209071, 0.0209012, 0.0209012
15.5778, 0, 0.0198115, 0.0198028, 1.41421, -0.0198115, 0, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198028, 0.0198042, 0.0198028, 0.01981, 0.0198028, 0.0198028
15.5856, 2, 0.0186316, 0.0186213, 2, 1.98137, 0, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186213, 0.0186227, 0.0186213, 0.0186302, 0.0186213, 0.0186213
15.5935, 0, 0.0174339, 0.0174216, 1.41421, -0.0174339, 0, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174216, 0.0174231, 0.0174216, 0.0174325, 0.0174216, 0.0174216
15.6014, 0, 0.0162766, 0.0162619, 1.41421, -0.0162766, 0, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162619, 0.0162634, 0.0162619, 0.0162752, 0.0162619, 0.0162619
15.6092, 0, 0.0153917, 0.0153742, 1.41421, -0.0153917, 0, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153742, 0.0153756, 0.0153742, 0.0153902, 0.0153742, 0.0153742
15.6171, 2, 0.0144224, 0.0144016, 2, 1.98558, 0, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144016, 0.0144031, 0.0144016, 0.0144209, 0.0144016, 0.0144016
15.625, 0, 0.0133943, 0.0133698, 1.41421, -0.0133943, 0, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133698, 0.0133712, 0.0133698, 0.0133929, 0.0133698, 0.0133698
15.6329, 0, 0.0123616, 0.0123325, 1.41421, -0.0123616, 0, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.0123325, 0.012334, 0.0123325, 0.0123602, 0.0123325, 0.0123325
15.6407, 2, 0.0113714, 0.0113372, 2, 1.98863, 0, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113372, 0.0113386, 0.0113372, 0.01137, 0.0113372, 0.0113372
15.6486, 2, 0.0106345, 0.0105942, 2, 1.98937, 0, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105942, 0.0105957, 0.0105942, 0.010633, 0.0105942, 0.0105942
15.6565, 0, 0.00983593, 0.00978882, 1.41421, -0.00983593, 0, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00978882, 0.00979025, 0.00978882, 0.00983449, 0.00978882, 0.00978882
15.6643, 2, 0.00899728, 0.00894233, 2, 1.991, 0, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894233, 0.00894377, 0.00894233, 0.00899585, 0.00894233, 0.00894233
15.6722, 0, 0.00816331, 0.00809947, 1.41421, -0.00816331, 0, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.00809947, 0.0081009, 0.00809947, 0.00816188, 0.00809947, 0.00809947
15.6801, 0, 0.00737221, 0.00729831, 1.41421, -0.00737221, 0, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729831, 0.00729975, 0.00729831, 0.00737077, 0.00729831, 0.00729831
15.688, 0, 0.0067725, 0.00668731, 1.41421, -0.0067725, 0, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668731, 0.00668875, 0.00668731, 0.00677106, 0.00668731, 0.00668731
15.6958, 0, 0.0061365, 0.00603869, 1.41421, -0.0061365, 0, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00603869, 0.00604013, 0.00603869, 0.00613506, 0.00603869, 0.00603869
15.7037, 2, 0.00548227, 0.00537042, 2, 1.99452, 0, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537042, 0.00537186, 0.00537042, 0.00548083, 0.00537042, 0.00537042
