   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.5106, 2, 0.278783, 0.278652, 2, 1.72122, 0, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278652, 0.278653, 0.278652, 0.278652, 0.278782, 0.278652
14.5185, 2, 0.273784, 0.273688, 2, 1.72622, 0, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273688, 0.273689, 0.273688, 0.273688, 0.273783, 0.273688
14.5264, 2, 0.273671, 0.273601, 2, 1.72633, 0, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273601, 0.273602, 0.273601, 0.273601, 0.27367, 0.273601
14.5342, 0, 0.27145, 0.271399, 1.41421, -0.27145, 0, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.271399, 0.2714, 0.271399, 0.271399, 0.271449, 0.271399
14.5421, 0, 0.267283, 0.267247, 1.41421, -0.267283, 0, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267247, 0.267248, 0.267247, 0.267247, 0.267282, 0.267247
14.5499, 4, 0.262182, 0.262156, 2.44949, 3.73782, 0, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262156, 0.262157, 0.262156, 0.262156, 0.262181, 0.262156
14.5578, 2, 0.257133, 0.257115, 2, 1.74287, 0, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257115, 0.257116, 0.257115, 0.257115, 0.257132, 0.257115
14.5657, 0, 0.257415, 0.257402, 1.41421, -0.257415, 0, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257402, 0.257403, 0.257402, 0.257402, 0.257414, 0.257402
14.5735, 0, 0.255406, 0.255396, 1.41421, -0.255406, 0, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255396, 0.255397, 0.255396, 0.255396, 0.255405, 0.255396
14.5814, 0, 0.251283, 0.251276, 1.41421, -0.251283, 0, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251276, 0.251277, 0.251276, 0.251276, 0.251282, 0.251276
14.5893, 2, 0.246146, 0.246141, 2, 1.75385, 0, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246141, 0.246142, 0.246141, 0.246141, 0.246145, 0.246141
14.5971, 0, 0.241063, 0.241059, 1.41421, -0.241063, 0, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.241059, 0.24106, 0.241059, 0.241059, 0.241062, 0.241059
14.605, 2, 0.241681, 0.241678, 2, 1.75832, 0, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241678, 0.241679, 0.241678, 0.241678, 0.24168, 0.241678
14.6129, 0, 0.23985, 0.239847, 1.41421, -0.23985, 0, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239847, 0.239848, 0.239847, 0.239847, 0.239849, 0.239847
14.6207, 0, 0.235759, 0.235757, 1.41421, -0.235759, 0, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235757, 0.235758, 0.235757, 0.235757, 0.235758, 0.235757
14.6286, 2, 0.230585, 0.230583, 2, 1.76942, 0, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230583, 0.230584, 0.230583, 0.230583, 0.230584, 0.230583
14.6364, 0, 0.225468, 0.225467, 1.41421, -0.225468, 0, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225467, 0.225468, 0.225467, 0.225467, 0.225467, 0.225467
14.6443, 2, 0.226407, 0.226406, 2, 1.77359, 0, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226406, 0.226407, 0.226406, 0.226406, 0.226406, 0.226406
14.6522, 4, 0.224754, 0.224753, 2.44949, 3.77525, 0, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224753, 0.224754, 0.224753, 0.224753, 0.224753, 0.224753
14.66, 0, 0.220711, 0.22071, 1.41421, -0.220711, 0, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.22071, 0.220711, 0.22071, 0.22071, 0.22071, 0.22071
14.6679, 2, 0.215523, 0.215522, 2, 1.78448, 0, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215522, 0.215523, 0.215522, 0.215522, 0.215522, 0.215522
14.6758, 2, 0.210397, 0.210396, 2, 1.7896, 0, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210396, 0.210397, 0.210396, 0.210396, 0.210396, 0.210396
14.6836, 0, 0.211709, 0.211708, 1.41421, -0.211709, 0, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211708, 0.211709, 0.211708, 0.211708, 0.211708, 0.211708
14.6915, 0, 0.210256, 0.210255, 1.41421, -0.210256, 0, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210255, 0.210256, 0.210255, 0.210255, 0.210255, 0.210255
14.6993, 0, 0.206247, 0.206246, 1.41421, -0.206247, 0, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206246, 0.206247, 0.206246, 0.206246, 0.206246, 0.206246
14.7072, 2, 0.201013, 0.201012, 2, 1.79899, 0, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201012, 0.201013, 0.201012, 0.201012, 0.201012, 0.201012
14.7151, 0, 0.195847, 0.195846, 1.41421, -0.195847, 0, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195846, 0.195847, 0.195846, 0.195846, 0.195846, 0.195846
14.7229, 0, 0.19784, 0.197839, 1.41421, -0.19784, 0, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.197839, 0.19784, 0.197839, 0.197839, 0.197839, 0.197839
14.7308, 0, 0.196685, 0.196684, 1.41421, -0.196685, 0, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196684, 0.196685, 0.196684, 0.196684, 0.196684, 0.196684
14.7387, 0, 0.192629, 0.192628, 1.41421, -0.192629, 0, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192628, 0.192629, 0.192628, 0.192628, 0.192628, 0.192628
14.7465, 0, 0.187185, 0.187184, 1.41421, -0.187185, 0, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187184, 0.187185, 0.187184, 0.187184, 0.187184, 0.187184
14.7544, 2, 0.181819, 0.181818, 2, 1.81818, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
14.7622, 0, 0.187188, 0.187187, 1.41421, -0.187188, 0, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187187, 0.187188, 0.187187, 0.187187, 0.187187, 0.187187
14.7701, 0, 0.189369, 0.189368, 1.41421, -0.189369, 0, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189368, 0.189369, 0.189368, 0.189368, 0.189368, 0.189368
14.778, 0, 0.18849, 0.188489, 1.41421, -0.18849, 0, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.188489, 0.18849, 0.188489, 0.188489, 0.188489, 0.188489
14.7858, 0, 0.186091, 0.18609, 1.41421, -0.186091, 0, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.18609, 0.186091, 0.18609, 0.18609, 0.18609, 0.18609
14.7937, 0, 0.183706, 0.183705, 1.41421, -0.183706, 0, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183705, 0.183706, 0.183705, 0.183705, 0.183705, 0.183705
14.8016, 2, 0.188202, 0.188201, 2, 1.8118, 0, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188201, 0.188202, 0.188201, 0.188201, 0.188201, 0.188201
14.8094, 0, 0.190045, 0.190044, 1.41421, -0.190045, 0, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190044, 0.190045, 0.190044, 0.190044, 0.190044, 0.190044
14.8173, 0, 0.18939, 0.189389, 1.41421, -0.18939, 0, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.189389, 0.18939, 0.189389, 0.189389, 0.189389, 0.189389
14.8251, 6, 0.187492, 0.187491, 2.82843, 5.81251, 0, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187491, 0.187492, 0.187491, 0.187491, 0.187491, 0.187491
14.833, 4, 0.185603, 0.185602, 2.44949, 3.8144, 0, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185602, 0.185603, 0.185602, 0.185602, 0.185602, 0.185602
14.8409, 2, 0.189656, 0.189655, 2, 1.81034, 0, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189655, 0.189656, 0.189655, 0.189655, 0.189655, 0.189655
14.8487, 0, 0.191312, 0.191311, 1.41421, -0.191312, 0, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191311, 0.191312, 0.191311, 0.191311, 0.191311, 0.191311
14.8566, 4, 0.190717, 0.190716, 2.44949, 3.80928, 0, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190716, 0.190717, 0.190716, 0.190716, 0.190716, 0.190716
14.8645, 2, 0.189, 0.188999, 2, 1.811, 0, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.188999, 0.189, 0.188999, 0.188999, 0.188999, 0.188999
14.8723, 0, 0.187291, 0.18729, 1.41421, -0.187291, 0, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.18729, 0.187291, 0.18729, 0.18729, 0.18729, 0.18729
14.8802, 0, 0.19098, 0.190979, 1.41421, -0.19098, 0, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.190979, 0.19098, 0.190979, 0.190979, 0.190979, 0.190979
14.888, 0, 0.192508, 0.192507, 1.41421, -0.192508, 0, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192507, 0.192508, 0.192507, 0.192507, 0.192507, 0.192507
14.8959, 6, 0.192007, 0.192006, 2.82843, 5.80799, 0, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192006, 0.192007, 0.192006, 0.192006, 0.192006, 0.192006
14.9038, 0, 0.190494, 0.190493, 1.41421, -0.190494, 0, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190493, 0.190494, 0.190493, 0.190493, 0.190493, 0.190493
14.9116, 0, 0.188987, 0.188986, 1.41421, -0.188987, 0, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188986, 0.188987, 0.188986, 0.188986, 0.188986, 0.188986
14.9195, 2, 0.192252, 0.19225, 2, 1.80775, 0, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.19225, 0.192252, 0.19225, 0.19225, 0.19225, 0.19225
14.9274, 2, 0.193591, 0.19359, 2, 1.80641, 0, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.19359, 0.193591, 0.19359, 0.19359, 0.19359, 0.19359
14.9352, 0, 0.193122, 0.193121, 1.41421, -0.193122, 0, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193121, 0.193122, 0.193121, 0.193121, 0.193121, 0.193121
14.9431, 0, 0.191751, 0.19175, 1.41421, -0.191751, 0, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.19175, 0.191751, 0.19175, 0.19175, 0.19175, 0.19175
14.9509, 0, 0.190384, 0.190383, 1.41421, -0.190384, 0, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190383, 0.190384, 0.190383, 0.190383, 0.190383, 0.190383
14.9588, 0, 0.193291, 0.19329, 1.41421, -0.193291, 0, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.19329, 0.193291, 0.19329, 0.19329, 0.19329, 0.19329
14.9667, 0, 0.194506, 0.194505, 1.41421, -0.194506, 0, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194505, 0.194506, 0.194505, 0.194505, 0.194505, 0.194505
14.9745, 2, 0.194128, 0.194127, 2, 1.80587, 0, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194127, 0.194128, 0.194127, 0.194127, 0.194127, 0.194127
14.9824, 6, 0.192956, 0.192955, 2.82843, 5.80704, 0, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192955, 0.192956, 0.192955, 0.192955, 0.192955, 0.192955
14.9903, 0, 0.191787, 0.191786, 1.41421, -0.191787, 0, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191786, 0.191787, 0.191786, 0.191786, 0.191786, 0.191786
14.9981, 0, 0.194231, 0.19423, 1.41421, -0.194231, 0, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.19423, 0.194231, 0.19423, 0.19423, 0.19423, 0.19423
15.006, 2, 0.195234, 0.195233, 2, 1.80477, 0, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195233, 0.195234, 0.195233, 0.195233, 0.195233, 0.195233
15.0139, 2, 0.194881, 0.19488, 2, 1.80512, 0, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.19488, 0.194881, 0.19488, 0.19488, 0.19488, 0.19488
15.0217, 0, 0.193851, 0.19385, 1.41421, -0.193851, 0, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.19385, 0.193851, 0.19385, 0.19385, 0.19385, 0.19385
15.0296, 0, 0.192824, 0.192823, 1.41421, -0.192824, 0, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192823, 0.192824, 0.192823, 0.192823, 0.192823, 0.192823
15.0374, 0, 0.194886, 0.194885, 1.41421, -0.194886, 0, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194885, 0.194886, 0.194885, 0.194885, 0.194885, 0.194885
15.0453, 0, 0.195754, 0.195753, 1.41421, -0.195754, 0, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195753, 0.195754, 0.195753, 0.195753, 0.195753, 0.195753
15.0532, 0, 0.195498, 0.195497, 1.41421, -0.195498, 0, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195497, 0.195498, 0.195497, 0.195497, 0.195497, 0.195497
15.061, 2, 0.19468, 0.194679, 2, 1.80532, 0, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.194679, 0.19468, 0.194679, 0.194679, 0.194679, 0.194679
15.0689, 2, 0.193864, 0.193863, 2, 1.80614, 0, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193863, 0.193864, 0.193863, 0.193863, 0.193863, 0.193863
15.0768, 0, 0.195455, 0.195454, 1.41421, -0.195455, 0, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195454, 0.195455, 0.195454, 0.195454, 0.195454, 0.195454
15.0846, 4, 0.196102, 0.196101, 2.44949, 3.8039, 0, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196101, 0.196102, 0.196101, 0.196101, 0.196101, 0.196101
15.0925, 2, 0.195862, 0.195861, 2, 1.80414, 0, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195861, 0.195862, 0.195861, 0.195861, 0.195861, 0.195861
15.1003, 4, 0.195178, 0.195177, 2.44949, 3.80482, 0, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195177, 0.195178, 0.195177, 0.195177, 0.195177, 0.195177
15.1082, 0, 0.194495, 0.194494, 1.41421, -0.194495, 0, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194494, 0.194495, 0.194494, 0.194494, 0.194494, 0.194494
15.1161, 2, 0.195714, 0.195713, 2, 1.80429, 0, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195713, 0.195714, 0.195713, 0.195713, 0.195713, 0.195713
15.1239, 0, 0.19623, 0.196229, 1.41421, -0.19623, 0, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.196229, 0.19623, 0.196229, 0.196229, 0.196229, 0.196229
15.1318, 2, 0.196083, 0.196082, 2, 1.80392, 0, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196082, 0.196083, 0.196082, 0.196082, 0.196082, 0.196082
15.1397, 0, 0.195605, 0.195604, 1.41421, -0.195605, 0, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195604, 0.195605, 0.195604, 0.195604, 0.195604, 0.195604
15.1475, 2, 0.195128, 0.195127, 2, 1.80487, 0, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195127, 0.195128, 0.195127, 0.195127, 0.195127, 0.195127
15.1554, 4, 0.195744, 0.195743, 2.44949, 3.80426, 0, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195743, 0.195744, 0.195743, 0.195743, 0.195743, 0.195743
15.1632, 0, 0.195985, 0.195984, 1.41421, -0.195985, 0, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195984, 0.195985, 0.195984, 0.195984, 0.195984, 0.195984
15.1711, 4, 0.195883, 0.195882, 2.44949, 3.80412, 0, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195882, 0.195883, 0.195882, 0.195882, 0.195882, 0.195882
15.179, 0, 0.195592, 0.195591, 1.41421, -0.195592, 0, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195591, 0.195592, 0.195591, 0.195591, 0.195591, 0.195591
15.1868, 0, 0.194972, 0.194971, 1.41421, -0.194972, 0, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194971, 0.194972, 0.194971, 0.194971, 0.194971, 0.194971
15.1947, 0, 0.194069, 0.194068, 1.41421, -0.194069, 0, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194068, 0.194069, 0.194068, 0.194068, 0.194068, 0.194068
15.2026, 0, 0.192886, 0.192885, 1.41421, -0.192886, 0, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192885, 0.192886, 0.192885, 0.192885, 0.192885, 0.192885
15.2104, 0, 0.191495, 0.191494, 1.41421, -0.191495, 0, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191494, 0.191495, 0.191494, 0.191494, 0.191494, 0.191494
15.2183, 2, 0.190003, 0.190002, 2, 1.81, 0, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190002, 0.190003, 0.190002, 0.190002, 0.190002, 0.190002
15.2261, 0, 0.188517, 0.188516, 1.41421, -0.188517, 0, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188516, 0.188517, 0.188516, 0.188516, 0.188516, 0.188516
15.234, 0, 0.187463, 0.187462, 1.41421, -0.187463, 0, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187462, 0.187463, 0.187462, 0.187462, 0.187462, 0.187462
15.2419, 2, 0.186201, 0.1862, 2, 1.8138, 0, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.1862, 0.186201, 0.1862, 0.1862, 0.1862, 0.1862
15.2497, 0, 0.184787, 0.184786, 1.41421, -0.184787, 0, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184786, 0.184787, 0.184786, 0.184786, 0.184786, 0.184786
15.2576, 0, 0.1833, 0.183299, 1.41421, -0.1833, 0, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.183299, 0.1833, 0.183299, 0.183299, 0.183299, 0.183299
15.2655, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
15.2733, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818
15.2812, 0, 0.18182, 0.181819, 1.41421, -0.18182, 0, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.18182, 0.181819, 0.181819, 0.181819, 0.181819
15.289, 0, 0.18182, 0.181819, 1.41421, -0.18182, 0, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.181819, 0.18182, 0.181819, 0.181819, 0.181819, 0.181819
15.2969, 0, 0.181821, 0.18182, 1.41421, -0.181821, 0, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.181821, 0.18182, 0.18182, 0.18182, 0.18182
15.3048, 0, 0.181821, 0.18182, 1.41421, -0.181821, 0, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.18182, 0.181821, 0.18182, 0.18182, 0.18182, 0.18182
15.3126, 0, 0.181822, 0.181821, 1.41421, -0.181822, 0, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181822, 0.181821, 0.181821, 0.181821, 0.181821
15.3205, 2, 0.181822, 0.181821, 2, 1.81818, 0, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181821, 0.181822, 0.181821, 0.181821, 0.181821, 0.181821
15.3284, 2, 0.181823, 0.181822, 2, 1.81818, 0, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181823, 0.181822, 0.181822, 0.181822, 0.181822
15.3362, 0, 0.181823, 0.181822, 1.41421, -0.181823, 0, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181822, 0.181823, 0.181822, 0.181822, 0.181822, 0.181822
15.3441, 2, 0.181824, 0.181823, 2, 1.81818, 0, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181824, 0.181823, 0.181823, 0.181823, 0.181823
15.3519, 0, 0.181824, 0.181823, 1.41421, -0.181824, 0, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181823, 0.181824, 0.181823, 0.181823, 0.181823, 0.181823
15.3598, 4, 0.181825, 0.181824, 2.44949, 3.81818, 0, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181825, 0.181824, 0.181824, 0.181824, 0.181824
15.3677, 0, 0.181825, 0.181824, 1.41421, -0.181825, 0, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181825, 0.181824, 0.181824, 0.181824, 0.181824
15.3755, 0, 0.181825, 0.181824, 1.41421, -0.181825, 0, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181824, 0.181825, 0.181824, 0.181824, 0.181824, 0.181824
