   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_134.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.41843, 6680, 6671.08, 51.5931, 81.7435, 8.92285, 0, 51.5931, 6656.9, 65.7644, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5931, 51.5986, 51.5931
6.4263, 6524, 6477.61, 51.6036, 80.7837, 46.3926, 0, 51.6037, 6462.05, 67.1518, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.6036, 51.609, 51.6036
6.43418, 6336, 6224.17, 51.6091, 79.6116, 111.829, 0, 51.6091, 6207.29, 68.4849, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6143, 51.6091
6.44206, 5796, 5918.57, 51.6091, 76.1446, -122.569, 0, 51.6091, 5900.44, 69.7294, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6091, 51.6141, 51.6091
6.44994, 5648, 5569.73, 51.6034, 75.1665, 78.2695, 0, 51.6035, 5550.48, 70.8519, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6034, 51.6082, 51.6034
6.45781, 5212, 5187.46, 51.5919, 72.208, 24.5425, 0, 51.5919, 5167.22, 71.8204, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5919, 51.5964, 51.5919
6.46569, 5026, 4781.9, 51.5743, 70.9084, 244.101, 0, 51.5743, 4760.86, 72.6062, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5743, 51.5786, 51.5743
6.47357, 4328, 4363.13, 51.5507, 65.8027, -35.127, 0, 51.5507, 4341.49, 73.1854, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5507, 51.5548, 51.5507
6.48145, 3994, 3940.73, 51.5211, 63.2139, 53.2695, 0, 51.5211, 3918.71, 73.5397, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5211, 51.5251, 51.5211
6.48932, 3520, 3523.51, 51.4858, 59.3464, -3.51196, 0, 51.4858, 3501.34, 73.6577, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4858, 51.4895, 51.4858
6.4972, 3182, 3119.09, 51.445, 56.4269, 62.9097, 0, 51.4451, 3097, 73.5355, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.445, 51.4486, 51.445
6.50508, 2832, 2733.97, 51.3993, 53.2353, 98.0291, 0, 51.3993, 2712.19, 73.1764, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.3993, 51.4026, 51.3993
6.51295, 2328, 2373.22, 51.3491, 48.2701, -45.2153, 0, 51.3491, 2351.97, 72.5914, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3491, 51.3523, 51.3491
6.52083, 2012, 2040.44, 51.2951, 44.8776, -28.4376, 0, 51.2952, 2019.93, 71.7981, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2951, 51.2981, 51.2951
6.52871, 1876, 1738.06, 51.2381, 43.3359, 137.936, 0, 51.2381, 1718.48, 70.8202, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2381, 51.2409, 51.2381
6.53659, 1558, 1467.13, 51.1788, 39.4968, 90.8652, 0, 51.1788, 1448.63, 69.6857, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1788, 51.1814, 51.1788
6.54446, 1256, 1227.75, 51.118, 35.4683, 28.2489, 0, 51.1181, 1210.44, 68.4264, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.118, 51.1205, 51.118
6.55234, 1060, 1019, 51.0567, 32.5883, 41.0028, 0, 51.0567, 1002.98, 67.0755, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0567, 51.0589, 51.0567
6.56022, 930, 839.308, 50.9955, 30.5287, 90.6918, 0, 50.9955, 824.635, 65.6668, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9955, 50.9976, 50.9955
6.5681, 726, 686.577, 50.9353, 26.9815, 39.4232, 0, 50.9354, 673.277, 64.2332, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9353, 50.9373, 50.9353
6.57597, 572, 558.358, 50.8769, 23.9583, 13.642, 0, 50.8769, 546.428, 62.8053, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8769, 50.8786, 50.8769
6.58385, 506, 451.991, 50.8207, 22.5389, 54.0089, 0, 50.8208, 441.4, 61.4101, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8207, 50.8223, 50.8207
6.59173, 404, 364.813, 50.7674, 20.1494, 39.1869, 0, 50.7675, 355.508, 60.0714, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7674, 50.7689, 50.7674
6.59961, 266, 294.171, 50.7175, 16.3707, -28.1714, 0, 50.7175, 286.08, 58.808, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7175, 50.7187, 50.7175
6.60748, 240, 237.595, 50.6711, 15.5563, 2.40546, 0, 50.6712, 230.63, 57.6344, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6711, 50.6722, 50.6711
6.61536, 178, 192.78, 50.6285, 13.4164, -14.7803, 0, 50.6286, 186.847, 56.5603, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6285, 50.6295, 50.6285
6.62324, 160, 157.677, 50.5898, 12.7279, 2.32346, 0, 50.5898, 152.674, 55.5912, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5898, 50.5906, 50.5898
6.63112, 138, 130.477, 50.5549, 11.8322, 7.52266, 0, 50.555, 126.302, 54.729, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5549, 50.5556, 50.5549
6.63899, 138, 109.629, 50.5237, 11.8322, 28.3712, 0, 50.5238, 106.18, 53.972, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5237, 50.5243, 50.5237
6.64687, 86, 93.8134, 50.4961, 9.38083, -7.81339, 0, 50.4962, 90.9929, 53.3159, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4961, 50.4966, 50.4961
6.65475, 82, 81.9431, 50.4717, 9.16515, 0.0568924, 0, 50.4719, 79.66, 52.7543, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4717, 50.4722, 50.4717
6.66263, 70, 73.1225, 50.4503, 8.48528, -3.12254, 0, 50.4505, 71.293, 52.2793, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4503, 50.4507, 50.4503
6.6705, 60, 66.6357, 50.4315, 7.87401, -6.63565, 0, 50.4317, 65.1843, 51.8824, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4315, 50.4319, 50.4315
6.67838, 68, 61.9115, 50.4151, 8.3666, 6.08848, 0, 50.4153, 60.7717, 51.5544, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4151, 50.4153, 50.4151
6.68626, 62, 58.5053, 50.4005, 8, 3.49472, 0, 50.4008, 57.6191, 51.2862, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4005, 50.4008, 50.4005
6.69413, 56, 56.0744, 50.3876, 7.61577, -0.0744095, 0, 50.3879, 55.3922, 51.0692, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3876, 50.3878, 50.3876
6.70201, 54, 54.3578, 50.3759, 7.48331, -0.357803, 0, 50.3763, 53.8379, 50.8953, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.3759, 50.376, 50.3759
6.70989, 44, 53.1606, 50.3651, 6.78233, -9.1606, 0, 50.3656, 52.7682, 50.7569, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3651, 50.3652, 50.3651
6.71777, 52, 52.3394, 50.355, 7.34847, -0.339375, 0, 50.3556, 52.046, 50.6477, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.355, 50.3551, 50.355
6.72564, 68, 51.7908, 50.3454, 8.3666, 16.2092, 0, 50.3461, 51.5736, 50.5618, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454, 50.3454
6.73352, 72, 51.4428, 50.3359, 8.60233, 20.5572, 0, 50.3367, 51.2835, 50.4944, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359, 50.3359
6.7414, 56, 51.2481, 50.3264, 7.61577, 4.75187, 0, 50.3274, 51.1322, 50.4413, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264, 50.3264
6.74928, 58, 51.1789, 50.3168, 7.74597, 6.82105, 0, 50.3179, 51.0953, 50.3993, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168, 50.3168
6.75715, 74, 51.2241, 50.3069, 8.7178, 22.7759, 0, 50.3082, 51.1641, 50.3655, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069, 50.3069
6.76503, 74, 51.3873, 50.2965, 8.7178, 22.6127, 0, 50.298, 51.3445, 50.3378, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965, 50.2965
6.77291, 60, 51.6864, 50.2857, 7.87401, 8.31361, 0, 50.2874, 51.6559, 50.3144, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857, 50.2857
6.78079, 54, 52.1542, 50.2742, 7.48331, 1.84581, 0, 50.2762, 52.1324, 50.2941, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742, 50.2742
6.78866, 62, 52.8398, 50.2621, 8, 9.16019, 0, 50.2643, 52.824, 50.2757, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621, 50.2621
6.79654, 64, 53.8109, 50.2493, 8.12404, 10.1891, 0, 50.2517, 53.7993, 50.2585, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493, 50.2493
6.80442, 76, 55.1568, 50.2357, 8.83176, 20.8432, 0, 50.2383, 55.1479, 50.2418, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357, 50.2357
6.8123, 62, 56.9917, 50.2212, 8, 5.00829, 0, 50.2241, 56.9847, 50.2253, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212, 50.2212
6.82017, 62, 59.4577, 50.2057, 8, 2.54226, 0, 50.2089, 59.4518, 50.2084, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057, 50.2057
6.82805, 66, 62.7298, 50.1891, 8.24621, 3.27022, 0, 50.1926, 62.7246, 50.1909, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891, 50.1891
6.83593, 94, 67.0171, 50.1713, 9.79796, 26.9829, 0, 50.175, 67.0123, 50.1724, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713, 50.1713
6.84381, 116, 72.566, 50.152, 10.8628, 43.434, 0, 50.1559, 72.5613, 50.1527, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152, 50.152
6.85168, 116, 79.6605, 50.1308, 10.8628, 36.3395, 0, 50.1349, 79.656, 50.1313, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308, 50.1308
6.85956, 108, 88.6212, 50.1075, 10.4881, 19.3788, 0, 50.1117, 88.6167, 50.1078, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075, 50.1075
6.86744, 118, 99.801, 50.0814, 10.9545, 18.199, 0, 50.0858, 99.7965, 50.0816, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814, 50.0814
6.87531, 164, 113.578, 50.0519, 12.8841, 50.4215, 0, 50.0563, 113.574, 50.052, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519, 50.0519
6.88319, 168, 130.347, 50.0179, 13.0384, 37.6526, 0, 50.0224, 130.343, 50.018, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179, 50.0179
6.89107, 184, 150.501, 49.9784, 13.6382, 33.4992, 0, 49.9829, 150.496, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784, 49.9784
6.89895, 224, 174.421, 49.9318, 15.0333, 49.5795, 0, 49.9363, 174.416, 49.9319, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318, 49.9318
6.90682, 252, 202.439, 49.8764, 15.9374, 49.5607, 0, 49.8808, 202.435, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764, 49.8764
6.9147, 274, 234.84, 49.8099, 16.6132, 39.1605, 0, 49.8141, 234.835, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099, 49.8099
6.92258, 274, 271.799, 49.7295, 16.6132, 2.20078, 0, 49.7336, 271.795, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295, 49.7295
6.93046, 378, 313.394, 49.6321, 19.4936, 64.6063, 0, 49.636, 313.39, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321, 49.6321
6.93833, 390, 359.547, 49.5141, 19.799, 30.4531, 0, 49.5178, 359.543, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141, 49.5141
6.94621, 420, 410.02, 49.371, 20.5426, 9.97995, 0, 49.3744, 410.017, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371, 49.371
6.95409, 524, 464.387, 49.198, 22.9347, 59.6133, 0, 49.2013, 464.383, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198, 49.198
6.96197, 538, 522.041, 48.99, 23.2379, 15.9589, 0, 48.9929, 522.038, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99, 48.99
6.96984, 524, 582.157, 48.741, 22.9347, -58.1573, 0, 48.7437, 582.155, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741, 48.741
6.97772, 626, 643.752, 48.4449, 25.0599, -17.7523, 0, 48.4473, 643.75, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449, 48.4449
6.9856, 716, 705.646, 48.0955, 26.7955, 10.3538, 0, 48.0977, 705.644, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955, 48.0955
6.99348, 794, 766.551, 47.6862, 28.2135, 27.4491, 0, 47.6882, 766.549, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862, 47.6862
7.00135, 808, 825.044, 47.1859, 28.4605, -17.0443, 0, 47.1876, 825.043, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859, 47.1859
7.00923, 806, 879.158, 46.0559, 28.4253, -73.1582, 0, 46.0574, 879.157, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559, 46.0559
7.01711, 828, 928.04, 44.8637, 28.8097, -100.04, 0, 44.865, 928.039, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637, 44.8637
7.02499, 966, 970.359, 43.6112, 31.1127, -4.35913, 0, 43.6123, 970.358, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112, 43.6112
7.03286, 868, 1004.9, 42.3024, 29.4958, -136.899, 0, 42.3033, 1004.9, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024, 42.3024
7.04074, 946, 1030.65, 40.9422, 30.7896, -84.6523, 0, 40.943, 1030.65, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422, 40.9422
7.04862, 906, 1046.84, 39.5377, 30.133, -140.84, 0, 39.5384, 1046.84, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377, 39.5377
7.05649, 856, 1052.96, 38.0974, 29.2916, -196.964, 0, 38.098, 1052.96, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974, 38.0974
7.06437, 960, 1048.83, 36.6308, 31.0161, -88.8276, 0, 36.6313, 1048.83, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308, 36.6308
7.07225, 948, 1034.54, 35.1491, 30.8221, -86.5444, 0, 35.1495, 1034.54, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491, 35.1491
7.08013, 884, 1010.53, 33.6634, 29.7658, -126.526, 0, 33.6638, 1010.53, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634, 33.6634
7.088, 930, 977.477, 32.1864, 30.5287, -47.4774, 0, 32.1867, 977.477, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864, 32.1864
7.09588, 804, 936.338, 30.7299, 28.3901, -132.338, 0, 30.7301, 936.337, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299
7.10376, 808, 888.255, 29.3059, 28.4605, -80.2545, 0, 29.3061, 888.254, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059, 29.3059
7.11164, 786, 834.522, 27.9257, 28.0713, -48.5222, 0, 27.9259, 834.522, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257, 27.9257
7.11951, 696, 776.526, 26.5993, 26.4197, -80.5258, 0, 26.5994, 776.526, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993, 26.5993
7.12739, 682, 715.666, 25.3349, 26.1534, -33.6664, 0, 25.3351, 715.666, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349, 25.3349
7.13527, 618, 653.343, 24.1397, 24.8998, -35.3434, 0, 24.1398, 653.343, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397, 24.1397
7.14315, 532, 590.85, 23.0183, 23.1084, -58.8497, 0, 23.0184, 590.85, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183, 23.0183
7.15102, 476, 529.388, 21.9742, 21.8632, -53.3879, 0, 21.9743, 529.388, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742, 21.9742
7.1589, 408, 469.982, 21.0086, 20.2485, -61.9821, 0, 21.0088, 469.982, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0086, 21.0087, 21.0086
7.16678, 430, 413.497, 20.1209, 20.7846, 16.5034, 0, 20.121, 413.496, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209, 20.1209
7.17466, 364, 360.606, 19.3085, 19.1311, 3.39444, 0, 19.3086, 360.605, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085, 19.3085
7.18253, 320, 311.799, 18.5679, 17.9444, 8.20135, 0, 18.568, 311.799, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679, 18.5679
7.19041, 260, 267.374, 17.894, 16.1864, -7.3739, 0, 17.8941, 267.374, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.894, 17.8941, 17.894
7.19829, 198, 227.484, 17.281, 14.1421, -29.4836, 0, 17.2811, 227.483, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281, 17.281
7.20617, 168, 192.114, 16.722, 13.0384, -24.1136, 0, 16.7221, 192.113, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.722, 16.7221, 16.722
7.21404, 148, 161.147, 16.2104, 12.2474, -13.1467, 0, 16.2105, 161.147, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2104, 16.2105, 16.2104
7.22192, 124, 134.353, 15.7389, 11.225, -10.3535, 0, 15.739, 134.353, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.7389, 15.739, 15.7389
