   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.6935, 0, 0.0223054, 0, 1.41421, -0.0223054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77577e-05, 0, 0.0222676, 0, 0
20.7014, 0, 0.0227556, 0, 1.41421, -0.0227556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8683e-05, 0, 0.0227269, 0, 0
20.7093, 0, 0.0232121, 0, 1.41421, -0.0232121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17299e-05, 0, 0.0231904, 0, 0
20.7171, 0, 0.0236733, 0, 1.41421, -0.0236733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64315e-05, 0, 0.0236569, 0, 0
20.725, 0, 0.0241377, 0, 1.41421, -0.0241377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24169e-05, 0, 0.0241253, 0, 0
20.7329, 0, 0.0246039, 0, 1.41421, -0.0246039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39114e-06, 0, 0.0245945, 0, 0
20.7407, 0, 0.0250704, 0, 1.41421, -0.0250704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12571e-06, 0, 0.0250633, 0, 0
20.7486, 0, 0.0255354, 0, 1.41421, -0.0255354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44041e-06, 0, 0.02553, 0, 0
20.7565, 0, 0.0259976, 0, 1.41421, -0.0259976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19958e-06, 0, 0.0259934, 0, 0
20.7643, 0, 0.0264551, 0, 1.41421, -0.0264551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29493e-06, 0, 0.0264518, 0, 0
20.7722, 0, 0.0269062, 0, 1.41421, -0.0269062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64372e-06, 0, 0.0269036, 0, 0
20.7801, 0, 0.027349, 0, 1.41421, -0.027349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18322e-06, 0, 0.0273468, 0, 0
20.7879, 0, 0.0277818, 0, 1.41421, -0.0277818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86546e-06, 0, 0.0277799, 0, 0
20.7958, 0, 0.0282027, 0, 1.41421, -0.0282027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65444e-06, 0, 0.0282011, 0, 0
20.8037, 0, 0.0286098, 0, 1.41421, -0.0286098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52288e-06, 0, 0.0286082, 0, 0
20.8115, 0, 0.0290013, 0, 1.41421, -0.0290013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45022e-06, 0, 0.0289998, 0, 0
20.8194, 0, 0.0293753, 0, 1.41421, -0.0293753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42106e-06, 0, 0.0293739, 0, 0
20.8273, 0, 0.02973, 0, 1.41421, -0.02973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42384e-06, 0, 0.0297286, 0, 0
20.8351, 0, 0.0300636, 0, 1.41421, -0.0300636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44986e-06, 0, 0.0300621, 0, 0
20.843, 0, 0.0303745, 0, 1.41421, -0.0303745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49258e-06, 0, 0.030373, 0, 0
20.8509, 0, 0.0306612, 0, 1.41421, -0.0306612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54701e-06, 0, 0.0306596, 0, 0
20.8587, 2, 0.030922, 0, 2, 1.96908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60936e-06, 0, 0.0309204, 0, 0
20.8666, 0, 0.0311558, 0, 1.41421, -0.0311558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67662e-06, 0, 0.0311542, 0, 0
20.8745, 0, 0.0313614, 0, 1.41421, -0.0313614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74646e-06, 0, 0.0313597, 0, 0
20.8823, 0, 0.0315378, 0, 1.41421, -0.0315378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81691e-06, 0, 0.031536, 0, 0
20.8902, 0, 0.0316841, 0, 1.41421, -0.0316841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88631e-06, 0, 0.0316822, 0, 0
20.8981, 0, 0.0317997, 0, 1.41421, -0.0317997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95127e-06, 0, 0.0317978, 0, 0
20.9059, 0, 0.0318843, 0, 1.41421, -0.0318843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01543e-06, 0, 0.0318822, 0, 0
20.9138, 2, 0.0319375, 0, 2, 1.96806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07609e-06, 0, 0.0319354, 0, 0
20.9217, 0, 0.0319593, 0, 1.41421, -0.0319593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13148e-06, 0, 0.0319572, 0, 0
20.9295, 0, 0.03195, 0, 1.41421, -0.03195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1808e-06, 0, 0.0319478, 0, 0
20.9374, 0, 0.0319099, 0, 1.41421, -0.0319099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22346e-06, 0, 0.0319077, 0, 0
20.9453, 0, 0.0318397, 0, 1.41421, -0.0318397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25896e-06, 0, 0.0318374, 0, 0
20.9531, 0, 0.0317401, 0, 1.41421, -0.0317401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28686e-06, 0, 0.0317378, 0, 0
20.961, 0, 0.0316121, 0, 1.41421, -0.0316121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30688e-06, 0, 0.0316098, 0, 0
20.9689, 0, 0.0314567, 0, 1.41421, -0.0314567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31876e-06, 0, 0.0314544, 0, 0
20.9767, 0, 0.0312755, 0, 1.41421, -0.0312755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3224e-06, 0, 0.0312732, 0, 0
20.9846, 0, 0.0310696, 0, 1.41421, -0.0310696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31774e-06, 0, 0.0310673, 0, 0
20.9925, 0, 0.0308407, 0, 1.41421, -0.0308407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30485e-06, 0, 0.0308384, 0, 0
21.0003, 0, 0.0305904, 0, 1.41421, -0.0305904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2839e-06, 0, 0.0305881, 0, 0
21.0082, 0, 0.0303203, 0, 1.41421, -0.0303203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25515e-06, 0, 0.0303181, 0, 0
21.0161, 0, 0.0300323, 0, 1.41421, -0.0300323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21892e-06, 0, 0.0300301, 0, 0
21.0239, 0, 0.0297281, 0, 1.41421, -0.0297281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17567e-06, 0, 0.029726, 0, 0
21.0318, 0, 0.0294097, 0, 1.41421, -0.0294097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12589e-06, 0, 0.0294076, 0, 0
21.0397, 0, 0.0290786, 0, 1.41421, -0.0290786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07012e-06, 0, 0.0290765, 0, 0
21.0475, 0, 0.0287367, 0, 1.41421, -0.0287367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00901e-06, 0, 0.0287347, 0, 0
21.0554, 0, 0.0283858, 0, 1.41421, -0.0283858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94324e-06, 0, 0.0283838, 0, 0
21.0633, 0, 0.0280274, 0, 1.41421, -0.0280274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87346e-06, 0, 0.0280255, 0, 0
21.0711, 0, 0.0276632, 0, 1.41421, -0.0276632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80042e-06, 0, 0.0276614, 0, 0
21.079, 0, 0.0272948, 0, 1.41421, -0.0272948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72486e-06, 0, 0.0272931, 0, 0
21.0869, 0, 0.0269234, 0, 1.41421, -0.0269234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64747e-06, 0, 0.0269218, 0, 0
21.0947, 0, 0.0265505, 0, 1.41421, -0.0265505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.569e-06, 0, 0.0265489, 0, 0
21.1026, 0, 0.0261772, 0, 1.41421, -0.0261772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49015e-06, 0, 0.0261757, 0, 0
21.1105, 0, 0.0258045, 0, 1.41421, -0.0258045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41154e-06, 0, 0.0258031, 0, 0
21.1183, 0, 0.0254335, 0, 1.41421, -0.0254335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33383e-06, 0, 0.0254321, 0, 0
21.1262, 0, 0.025065, 0, 1.41421, -0.025065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25761e-06, 0, 0.0250637, 0, 0
21.1341, 0, 0.0246996, 0, 1.41421, -0.0246996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18337e-06, 0, 0.0246984, 0, 0
21.1419, 0, 0.0243379, 0, 1.41421, -0.0243379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1116e-06, 0, 0.0243368, 0, 0
21.1498, 0, 0.0239806, 0, 1.41421, -0.0239806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04272e-06, 0, 0.0239796, 0, 0
21.1577, 0, 0.0236279, 0, 1.41421, -0.0236279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77074e-07, 0, 0.0236269, 0, 0
21.1655, 0, 0.0232801, 0, 1.41421, -0.0232801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.14954e-07, 0, 0.0232792, 0, 0
21.1734, 0, 0.0229374, 0, 1.41421, -0.0229374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56613e-07, 0, 0.0229365, 0, 0
21.1813, 0, 0.0225998, 0, 1.41421, -0.0225998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02194e-07, 0, 0.022599, 0, 0
21.1891, 0, 0.0222674, 0, 1.41421, -0.0222674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5183e-07, 0, 0.0222667, 0, 0
21.197, 0, 0.0219401, 0, 1.41421, -0.0219401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05585e-07, 0, 0.0219394, 0, 0
21.2049, 0, 0.021618, 0, 1.41421, -0.021618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63485e-07, 0, 0.0216173, 0, 0
21.2127, 0, 0.0213006, 0, 1.41421, -0.0213006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25476e-07, 0, 0.0212999, 0, 0
21.2206, 0, 0.0209878, 0, 1.41421, -0.0209878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91499e-07, 0, 0.0209872, 0, 0
21.2285, 0, 0.0206795, 0, 1.41421, -0.0206795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61449e-07, 0, 0.0206789, 0, 0
21.2363, 0, 0.0203753, 0, 1.41421, -0.0203753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35172e-07, 0, 0.0203747, 0, 0
21.2442, 0, 0.0200749, 0, 1.41421, -0.0200749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12506e-07, 0, 0.0200744, 0, 0
21.2521, 0, 0.0197781, 0, 1.41421, -0.0197781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9326e-07, 0, 0.0197776, 0, 0
21.2599, 0, 0.0194847, 0, 1.41421, -0.0194847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77227e-07, 0, 0.0194842, 0, 0
21.2678, 0, 0.0191942, 0, 1.41421, -0.0191942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64173e-07, 0, 0.0191937, 0, 0
21.2757, 0, 0.0189064, 0, 1.41421, -0.0189064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53866e-07, 0, 0.018906, 0, 0
21.2835, 0, 0.0186213, 0, 1.41421, -0.0186213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46064e-07, 0, 0.0186208, 0, 0
21.2914, 0, 0.0183383, 0, 1.41421, -0.0183383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40514e-07, 0, 0.0183378, 0, 0
21.2993, 0, 0.0180574, 0, 1.41421, -0.0180574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36969e-07, 0, 0.0180569, 0, 0
21.3071, 0, 0.0177784, 0, 1.41421, -0.0177784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35179e-07, 0, 0.017778, 0, 0
21.315, 0, 0.0175012, 0, 1.41421, -0.0175012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34899e-07, 0, 0.0175007, 0, 0
21.3229, 0, 0.0172255, 0, 1.41421, -0.0172255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35888e-07, 0, 0.0172251, 0, 0
21.3307, 0, 0.0169515, 0, 1.41421, -0.0169515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37913e-07, 0, 0.0169511, 0, 0
21.3386, 0, 0.016679, 0, 1.41421, -0.016679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4075e-07, 0, 0.0166785, 0, 0
21.3465, 0, 0.0164079, 0, 1.41421, -0.0164079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44185e-07, 0, 0.0164075, 0, 0
21.3543, 0, 0.0161384, 0, 1.41421, -0.0161384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48014e-07, 0, 0.016138, 0, 0
21.3622, 0, 0.0158704, 0, 1.41421, -0.0158704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52048e-07, 0, 0.0158699, 0, 0
21.3701, 0, 0.015604, 0, 1.41421, -0.015604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56111e-07, 0, 0.0156035, 0, 0
21.3779, 0, 0.0153393, 0, 1.41421, -0.0153393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60038e-07, 0, 0.0153388, 0, 0
21.3858, 0, 0.0150763, 0, 1.41421, -0.0150763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63684e-07, 0, 0.0150759, 0, 0
21.3937, 0, 0.0148153, 0, 1.41421, -0.0148153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66917e-07, 0, 0.0148148, 0, 0
21.4015, 0, 0.0145563, 0, 1.41421, -0.0145563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69619e-07, 0, 0.0145559, 0, 0
21.4094, 0, 0.0142995, 0, 1.41421, -0.0142995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71693e-07, 0, 0.014299, 0, 0
21.4173, 0, 0.014045, 0, 1.41421, -0.014045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73054e-07, 0, 0.0140446, 0, 0
21.4251, 0, 0.0137931, 0, 1.41421, -0.0137931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73636e-07, 0, 0.0137927, 0, 0
21.433, 0, 0.0135438, 0, 1.41421, -0.0135438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73389e-07, 0, 0.0135434, 0, 0
21.4409, 0, 0.0132974, 0, 1.41421, -0.0132974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72278e-07, 0, 0.0132969, 0, 0
21.4487, 0, 0.0130539, 0, 1.41421, -0.0130539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70284e-07, 0, 0.0130535, 0, 0
21.4566, 0, 0.0128136, 0, 1.41421, -0.0128136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67404e-07, 0, 0.0128131, 0, 0
21.4645, 0, 0.0125765, 0, 1.41421, -0.0125765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63647e-07, 0, 0.012576, 0, 0
21.4723, 0, 0.0123428, 0, 1.41421, -0.0123428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59037e-07, 0, 0.0123424, 0, 0
21.4802, 0, 0.0121126, 0, 1.41421, -0.0121126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53609e-07, 0, 0.0121122, 0, 0
21.4881, 0, 0.0118861, 0, 1.41421, -0.0118861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47409e-07, 0, 0.0118857, 0, 0
21.4959, 0, 0.0116633, 0, 1.41421, -0.0116633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40495e-07, 0, 0.0116629, 0, 0
21.5038, 0, 0.0114442, 0, 1.41421, -0.0114442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32926e-07, 0, 0.0114438, 0, 0
21.5117, 0, 0.0112291, 0, 1.41421, -0.0112291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2478e-07, 0, 0.0112287, 0, 0
21.5195, 0, 0.011018, 0, 1.41421, -0.011018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1613e-07, 0, 0.0110176, 0, 0
21.5274, 0, 0.0108107, 0, 1.41421, -0.0108107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0705e-07, 0, 0.0108102, 0, 0
21.5353, 0, 0.0106074, 0, 1.41421, -0.0106074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97632e-07, 0, 0.010607, 0, 0
21.5431, 0, 0.0104082, 0, 1.41421, -0.0104082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87955e-07, 0, 0.0104078, 0, 0
21.551, 2, 0.0102128, 0, 2, 1.98979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78096e-07, 0, 0.0102124, 0, 0
21.5589, 0, 0.0100215, 0, 1.41421, -0.0100215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68145e-07, 0, 0.0100211, 0, 0
21.5667, 0, 0.0098341, 0, 1.41421, -0.0098341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58174e-07, 0, 0.00983374, 0, 0
21.5746, 0, 0.00965061, 0, 1.41421, -0.00965061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48259e-07, 0, 0.00965026, 0, 0
21.5825, 0, 0.00947102, 0, 1.41421, -0.00947102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3847e-07, 0, 0.00947068, 0, 0
21.5903, 0, 0.00929519, 0, 1.41421, -0.00929519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28868e-07, 0, 0.00929486, 0, 0
21.5982, 0, 0.0091231, 0, 1.41421, -0.0091231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1951e-07, 0, 0.00912278, 0, 0
21.6061, 0, 0.00895472, 0, 1.41421, -0.00895472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10451e-07, 0, 0.00895441, 0, 0
21.6139, 0, 0.0087899, 0, 1.41421, -0.0087899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01729e-07, 0, 0.0087896, 0, 0
21.6218, 0, 0.00862859, 0, 1.41421, -0.00862859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93383e-07, 0, 0.0086283, 0, 0
21.6297, 0, 0.00847075, 0, 1.41421, -0.00847075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85446e-07, 0, 0.00847046, 0, 0
21.6375, 0, 0.0083162, 0, 1.41421, -0.0083162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77935e-07, 0, 0.00831593, 0, 0
21.6454, 0, 0.00816491, 0, 1.41421, -0.00816491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70869e-07, 0, 0.00816464, 0, 0
21.6533, 0, 0.00801681, 0, 1.41421, -0.00801681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6426e-07, 0, 0.00801655, 0, 0
21.6611, 0, 0.00787173, 0, 1.41421, -0.00787173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58108e-07, 0, 0.00787148, 0, 0
21.669, 0, 0.00772963, 0, 1.41421, -0.00772963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52413e-07, 0, 0.00772937, 0, 0
21.6769, 0, 0.00759043, 0, 1.41421, -0.00759043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47171e-07, 0, 0.00759018, 0, 0
21.6847, 0, 0.00745396, 0, 1.41421, -0.00745396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42368e-07, 0, 0.00745372, 0, 0
21.6926, 0, 0.00732018, 0, 1.41421, -0.00732018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37993e-07, 0, 0.00731994, 0, 0
21.7005, 0, 0.00718902, 0, 1.41421, -0.00718902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34028e-07, 0, 0.00718879, 0, 0
21.7083, 0, 0.00706033, 0, 1.41421, -0.00706033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30454e-07, 0, 0.0070601, 0, 0
21.7162, 0, 0.00693404, 0, 1.41421, -0.00693404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27248e-07, 0, 0.00693381, 0, 0
21.7241, 0, 0.00681009, 0, 1.41421, -0.00681009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2439e-07, 0, 0.00680986, 0, 0
21.7319, 0, 0.00668834, 0, 1.41421, -0.00668834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21855e-07, 0, 0.00668811, 0, 0
21.7398, 0, 0.00656873, 0, 1.41421, -0.00656873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19619e-07, 0, 0.00656851, 0, 0
21.7477, 0, 0.0064512, 0, 1.41421, -0.0064512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17659e-07, 0, 0.00645098, 0, 0
21.7555, 0, 0.00633559, 0, 1.41421, -0.00633559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1595e-07, 0, 0.00633538, 0, 0
21.7634, 0, 0.00622194, 0, 1.41421, -0.00622194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14471e-07, 0, 0.00622173, 0, 0
