   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
7.59001, 5.32003, 5.52496, 5.12232, 2.70556, -0.204925, 5.12232, 0, 5.12233, 5.12239, 5.3706, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12232, 5.12233, 5.12232, 5.12232, 5.27661
7.59789, 6.83003, 5.41084, 5.0289, 2.97154, 1.41919, 5.0289, 0, 5.02891, 5.02898, 5.24462, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.0289, 5.02891, 5.0289, 5.0289, 5.19505
7.60577, 5.15043, 5.29939, 4.93634, 2.67403, -0.148959, 4.93634, 0, 4.93635, 4.93642, 5.12207, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93634, 4.93635, 4.93634, 4.93634, 5.11359
7.61364, 7.6803, 5.19056, 4.8447, 3.11132, 2.48974, 4.8447, 0, 4.84471, 4.84478, 5.00315, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 4.8447, 5.03202
7.62152, 3.84238, 5.08393, 4.75374, 2.4171, -1.24155, 4.75374, 0, 4.75375, 4.75382, 4.88771, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.75374, 4.94988
7.6294, 6.59884, 4.97916, 4.66337, 2.93238, 1.61968, 4.66337, 0, 4.66337, 4.66345, 4.77561, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.66337, 4.86682
7.63728, 8.84007, 4.87577, 4.57339, 3.29243, 3.9643, 4.57339, 0, 4.5734, 4.57348, 4.66658, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.57339, 4.78248
7.64516, 7.69936, 4.77346, 4.48378, 3.11438, 2.9259, 4.48378, 0, 4.48379, 4.48387, 4.56046, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.48378, 4.69668
7.65304, 1.85206, 4.67201, 4.39461, 1.96267, -2.81995, 4.39461, 0, 4.39462, 4.39471, 4.45714, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.39461, 4.60938
7.66092, 3.27893, 4.57097, 4.30567, 2.29759, -1.29204, 4.30567, 0, 4.30568, 4.30577, 4.3562, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.30567, 4.52033
7.6688, 7.57807, 4.47008, 4.21692, 3.09485, 3.10798, 4.21692, 0, 4.21693, 4.21703, 4.25739, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.21692, 4.42949
7.67668, 3.27162, 4.36913, 4.1283, 2.296, -1.0975, 4.1283, 0, 4.12831, 4.12842, 4.16043, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.1283, 4.33688
7.68456, 4.99527, 4.26808, 4.0399, 2.64486, 0.727196, 4.0399, 0, 4.0399, 4.04003, 4.06517, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.0399, 4.24267
7.69244, 3.12604, 4.1671, 3.95193, 2.26408, -1.04106, 3.95193, 0, 3.95193, 3.95206, 3.97163, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 3.95193, 4.14725
7.70032, 4.86417, 4.06639, 3.86457, 2.61996, 0.797782, 3.86457, 0, 3.86458, 3.86472, 3.8798, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86457, 3.86458, 3.86457, 3.86457, 4.051
7.7082, 4.86904, 3.96582, 3.77767, 2.62088, 0.903214, 3.77767, 0, 3.77768, 3.77783, 3.78934, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.77767, 3.95399
7.71608, 5.24523, 3.86559, 3.69132, 2.6917, 1.37964, 3.69132, 0, 3.69133, 3.69149, 3.70018, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.69132, 3.85656
7.72396, 3.74994, 3.76605, 3.60575, 2.3979, -0.0161152, 3.60575, 0, 3.60576, 3.60594, 3.61242, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60575, 3.60576, 3.60575, 3.60575, 3.75919
7.73183, 3.99765, 3.66756, 3.52119, 2.44901, 0.330081, 3.52119, 0, 3.5212, 3.52139, 3.52616, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.52119, 3.66238
7.73971, 0.997638, 3.61001, 3.47737, 1.73137, -2.61238, 3.47737, 0, 3.47738, 3.47758, 3.48105, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.47737, 3.60612
7.74759, 4.2256, 3.55309, 3.43382, 2.49511, 0.672504, 3.43382, 0, 3.43383, 3.43405, 3.43652, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.43382, 3.55016
7.75547, 2.76951, 3.49694, 3.39055, 2.18392, -0.727428, 3.39055, 0, 3.39055, 3.39079, 3.39251, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.39055, 3.49473
7.76335, 1.32547, 3.44168, 3.34755, 1.82359, -2.11621, 3.34755, 0, 3.34756, 3.3478, 3.34896, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.34755, 3.44001
7.77123, 3.56283, 3.45238, 3.36977, 2.35856, 0.110444, 3.36977, 0, 3.36978, 3.37004, 3.37078, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.36977, 3.4511
7.77911, 5.10446, 3.46339, 3.39148, 2.66542, 1.64107, 3.39148, 0, 3.39149, 3.39176, 3.3922, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.39148, 3.46239
7.78699, 4.20186, 3.47437, 3.41228, 2.49035, 0.727487, 3.41228, 0, 3.41229, 3.41257, 3.41279, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.41228, 3.47357
7.79487, 3.79336, 3.4853, 3.43211, 2.40694, 0.30806, 3.43211, 0, 3.43211, 3.4324, 3.43246, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.43211, 3.48465
7.80275, 3.09474, 3.49531, 3.45006, 2.25715, -0.400569, 3.45006, 0, 3.45006, 3.45036, 3.45031, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.45006, 3.49475
7.81063, 3.99528, 3.50407, 3.46582, 2.44853, 0.49121, 3.46582, 0, 3.46583, 3.46613, 3.46599, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.46582, 3.50358
7.81851, 5.08743, 3.51124, 3.47906, 2.66222, 1.57619, 3.47906, 0, 3.47907, 3.47937, 3.47918, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.47906, 3.5108
7.82639, 3.99275, 3.51695, 3.48992, 2.44801, 0.4758, 3.48992, 0, 3.48993, 3.49024, 3.49001, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.48992, 3.51654
7.83427, 2.99294, 3.52161, 3.49884, 2.23449, -0.528669, 3.49884, 0, 3.49885, 3.49915, 3.4989, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.49884, 3.52122
7.84214, 4.73717, 3.52458, 3.5052, 2.59561, 1.2126, 3.5052, 0, 3.5052, 3.50551, 3.50524, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.5052, 3.52421
7.85002, 3.16543, 3.52574, 3.50887, 2.27276, -0.36031, 3.50887, 0, 3.50888, 3.50918, 3.50891, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50887, 3.50888, 3.50887, 3.50887, 3.52539
7.8579, 4.07565, 3.52534, 3.51012, 2.46488, 0.550307, 3.51012, 0, 3.51013, 3.51042, 3.51014, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.51012, 3.52501
7.86578, 4.75892, 3.5239, 3.50941, 2.59979, 1.23502, 3.50941, 0, 3.50941, 3.5097, 3.50943, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.50941, 3.52358
7.87366, 3.22639, 3.52209, 3.50734, 2.28613, -0.2957, 3.50734, 0, 3.50735, 3.50763, 3.50736, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.50734, 3.52178
7.88154, 4.99294, 3.51997, 3.50389, 2.64442, 1.47296, 3.50389, 0, 3.50389, 3.50416, 3.5039, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.50389, 3.51967
7.88942, 6.85143, 3.51752, 3.49886, 2.97513, 3.3339, 3.49886, 0, 3.49887, 3.49913, 3.49888, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49886, 3.49887, 3.49886, 3.49886, 3.51723
7.8973, 5.06591, 3.51529, 3.49263, 2.65818, 1.55063, 3.49263, 0, 3.49264, 3.49289, 3.49265, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.49263, 3.51501
7.90518, 2.99505, 3.51413, 3.4858, 2.23496, -0.51908, 3.4858, 0, 3.4858, 3.48604, 3.48582, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.4858, 3.51386
7.91306, 3.1223, 3.51488, 3.47887, 2.26325, -0.392571, 3.47887, 0, 3.47887, 3.4791, 3.47889, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.47887, 3.51461
7.92094, 5.86815, 3.5175, 3.47145, 2.80502, 2.35064, 3.47145, 0, 3.47145, 3.47167, 3.47148, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.47145, 3.51725
7.92882, 4.93644, 3.52269, 3.46379, 2.63371, 1.41375, 3.46379, 0, 3.4638, 3.464, 3.46383, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.46379, 3.52244
7.9367, 1.94139, 3.53119, 3.45614, 1.98529, -1.5898, 3.45614, 0, 3.45615, 3.45634, 3.45619, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45614, 3.45615, 3.45614, 3.45614, 3.53094
7.94458, 2.10768, 3.57818, 3.48315, 2.02674, -1.47049, 3.48315, 0, 3.48316, 3.48333, 3.48322, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.48315, 3.57792
7.95246, 5.89232, 3.62949, 3.51005, 2.80933, 2.26283, 3.51005, 0, 3.51005, 3.51022, 3.51014, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.51005, 3.62922
7.96033, 1, 3.68594, 3.53705, 1.73205, -2.68594, 3.53705, 0, 3.53706, 3.53721, 3.53718, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.53705, 3.68565
7.96821, 3.04665, 3.74836, 3.56436, 2.24648, -0.701707, 3.56436, 0, 3.56436, 3.56451, 3.56453, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.56436, 3.74803
7.97609, 2.04169, 3.81695, 3.59157, 2.0104, -1.77525, 3.59157, 0, 3.59158, 3.59172, 3.59181, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.59157, 3.81656
7.98397, 7.03693, 3.89242, 3.61886, 3.00615, 3.14451, 3.61886, 0, 3.61887, 3.619, 3.61919, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61886, 3.61887, 3.61886, 3.61886, 3.89194
7.99185, 9.87472, 3.97488, 3.64586, 3.44597, 5.89984, 3.64586, 0, 3.64587, 3.64599, 3.64631, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.64586, 3.97429
7.99973, 2.03693, 4.06487, 3.67276, 2.00921, -2.02794, 3.67276, 0, 3.67276, 3.67288, 3.67337, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 3.67276, 4.06412
8.00761, 3.03221, 4.16278, 3.69976, 2.24326, -1.13056, 3.69976, 0, 3.69976, 3.69987, 3.70058, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 3.69976, 4.16182
8.01549, 4.02733, 4.2688, 3.72703, 2.45506, -0.241477, 3.72703, 0, 3.72704, 3.72714, 3.72814, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 3.72703, 4.26757
8.02337, 5.99275, 4.38234, 3.75422, 2.82715, 1.61041, 3.75422, 0, 3.75423, 3.75433, 3.7557, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 3.75422, 4.38075
8.03125, 7.9381, 4.50291, 3.78132, 3.15248, 3.43519, 3.78132, 0, 3.78132, 3.78143, 3.78326, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 3.78132, 4.50086
8.03913, 3.0474, 4.6295, 3.80807, 2.24664, -1.5821, 3.80807, 0, 3.80808, 3.80818, 3.81061, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 3.80807, 4.62685
8.04701, 10.9703, 4.76128, 3.83469, 3.60142, 6.20898, 3.83469, 0, 3.8347, 3.8348, 3.83797, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.83469, 3.8347, 3.83469, 3.83469, 4.75789
8.05489, 2.05539, 4.89716, 3.86141, 2.0138, -2.84177, 3.86141, 0, 3.86142, 3.86151, 3.86562, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 3.86141, 4.89284
8.06277, 8.00594, 5.03565, 3.88834, 3.16322, 2.97029, 3.88834, 0, 3.88835, 3.88844, 3.89368, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 3.88834, 5.0302
8.07065, 6.9702, 5.17464, 3.9152, 2.99503, 1.79556, 3.9152, 0, 3.9152, 3.9153, 3.92192, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 3.9152, 5.16782
8.07852, 7.94913, 5.31195, 3.94181, 3.15422, 2.63719, 3.94181, 0, 3.94181, 3.94191, 3.95019, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 3.94181, 5.30346
8.0864, 4.97435, 5.44526, 3.96803, 2.6409, -0.470909, 3.96803, 0, 3.96803, 3.96813, 3.97838, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 3.96803, 5.43479
8.09428, 6.02416, 5.57261, 3.9941, 2.8327, 0.451555, 3.9941, 0, 3.9941, 3.9942, 4.00678, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 3.9941, 5.55982
8.10216, 10.0204, 5.69203, 4.02025, 3.46705, 4.32842, 4.02025, 0, 4.02026, 4.02035, 4.03564, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 4.02025, 5.67653
8.11004, 12.9618, 5.80147, 4.04656, 3.86805, 7.16036, 4.04656, 0, 4.04656, 4.04666, 4.06506, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 4.04656, 5.78286
8.11792, 4.99442, 5.89881, 4.0728, 2.6447, -0.90439, 4.0728, 0, 4.0728, 4.0729, 4.09484, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 4.0728, 5.87667
8.1258, 5.99752, 5.98206, 4.09867, 2.82799, 0.0154653, 4.09867, 0, 4.09867, 4.09877, 4.12468, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 4.09867, 5.95593
8.13368, 10.9815, 6.04982, 4.12412, 3.60298, 4.93165, 4.12412, 0, 4.12412, 4.12422, 4.15455, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 4.12412, 6.01928
8.14156, 10.9946, 6.10139, 4.1494, 3.6048, 4.89322, 4.1494, 0, 4.1494, 4.1495, 4.18467, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 4.1494, 6.066
8.14944, 9.99009, 6.13645, 4.17475, 3.46267, 3.85364, 4.17475, 0, 4.17476, 4.17486, 4.21527, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17475, 4.17476, 4.17475, 4.17475, 6.09582
8.15732, 7.00161, 6.15493, 4.20021, 3.00027, 0.846684, 4.20021, 0, 4.20021, 4.20031, 4.24633, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 4.20021, 6.10869
8.1652, 4.00657, 6.15699, 4.2256, 2.45083, -2.15042, 4.2256, 0, 4.22561, 4.22571, 4.27762, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 4.2256, 6.10486
8.17308, 5.97912, 6.143, 4.25053, 2.82473, -0.163877, 4.25053, 0, 4.25054, 4.25064, 4.30868, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 4.25053, 6.08474
8.18096, 12.9004, 6.1141, 4.27503, 3.86011, 6.78634, 4.27503, 0, 4.27503, 4.27513, 4.33944, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 4.27503, 6.04958
8.18884, 7.10594, 6.07203, 4.29934, 3.0176, 1.03391, 4.29934, 0, 4.29935, 4.29945, 4.37004, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 4.29934, 6.00122
8.19671, 11.0186, 6.01878, 4.32372, 3.60813, 4.99981, 4.32372, 0, 4.32372, 4.32383, 4.40063, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 4.32372, 5.94175
8.20459, 11.9206, 5.95625, 4.34815, 3.73103, 5.96432, 4.34815, 0, 4.34816, 4.34826, 4.43107, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 4.34815, 5.87321
8.21247, 6.93385, 5.8863, 4.37247, 2.98895, 1.04755, 4.37247, 0, 4.37248, 4.37259, 4.46107, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 4.37247, 5.79758
8.22035, 7.10779, 5.81069, 4.39633, 3.01791, 1.2971, 4.39633, 0, 4.39634, 4.39645, 4.49014, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 4.39633, 5.71674
8.22823, 5.99504, 5.73145, 4.41976, 2.82755, 0.263597, 4.41976, 0, 4.41977, 4.41989, 4.51822, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 4.41976, 5.63285
8.23611, 11.8893, 5.65078, 4.44301, 3.72684, 6.23856, 4.44301, 0, 4.44302, 4.44315, 4.54542, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 4.44301, 5.54823
8.24399, 10.1012, 5.57071, 4.46632, 3.47868, 4.53053, 4.46632, 0, 4.46633, 4.46648, 4.57189, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46632, 4.46633, 4.46632, 4.46632, 5.46497
