   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.6397, 0, 0.458911, 0.458908, 1.41421, -0.458911, 0, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458908, 0.458911, 0.458908, 0.458908, 0.458908, 0.458908
14.6476, 0.995043, 0.45614, 0.456137, 1.73062, 0.538903, 0, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.456137, 0.45614, 0.456137, 0.456137, 0.456138, 0.456137
14.6555, 0.00495663, 0.453378, 0.453375, 1.41596, -0.448421, 0, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453375, 0.453378, 0.453375, 0.453375, 0.453375, 0.453375
14.6633, 0.990088, 0.45608, 0.456077, 1.72919, 0.534008, 0, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.456077, 0.45608, 0.456077, 0.456077, 0.456077, 0.456077
14.6712, 0.00991203, 0.456856, 0.456854, 1.41771, -0.446944, 0, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456854, 0.456856, 0.456854, 0.456854, 0.456854, 0.456854
14.6791, 1, 0.455886, 0.455884, 1.73205, 0.544114, 0, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455884, 0.455886, 0.455884, 0.455884, 0.455884, 0.455884
14.6869, 1.9829, 0.454046, 0.454043, 1.99572, 1.52885, 0, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454043, 0.454046, 0.454043, 0.454043, 0.454043, 0.454043
14.6948, 0.99777, 0.452209, 0.452206, 1.73141, 0.545561, 0, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452206, 0.452209, 0.452206, 0.452206, 0.452206, 0.452206
14.7027, 1.99752, 0.454157, 0.454155, 1.99938, 1.54336, 0, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454155, 0.454157, 0.454155, 0.454155, 0.454155, 0.454155
14.7105, 1.02181, 0.454679, 0.454676, 1.73834, 0.56713, 0, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454676, 0.454679, 0.454676, 0.454676, 0.454676, 0.454676
14.7184, 0.973361, 0.453898, 0.453896, 1.72434, 0.519463, 0, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453896, 0.453898, 0.453896, 0.453896, 0.453896, 0.453896
14.7263, 0.997518, 0.452469, 0.452466, 1.73133, 0.54505, 0, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452466, 0.452469, 0.452466, 0.452466, 0.452466, 0.452466
14.7341, 1.02912, 0.451041, 0.451039, 1.74044, 0.578079, 0, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451039, 0.451041, 0.451039, 0.451039, 0.451039, 0.451039
14.742, 0, 0.451567, 0.451564, 1.41421, -0.451567, 0, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451564, 0.451567, 0.451564, 0.451564, 0.451564, 0.451564
14.7499, 0.963693, 0.451579, 0.451576, 1.72154, 0.512114, 0, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451576, 0.451579, 0.451576, 0.451576, 0.451576, 0.451576
14.7577, 0.0363073, 0.450949, 0.450947, 1.42699, -0.414642, 0, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450947, 0.450949, 0.450947, 0.450947, 0.450947, 0.450947
14.7656, 1.95887, 0.449808, 0.449806, 1.98969, 1.50906, 0, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449806, 0.449808, 0.449806, 0.449806, 0.449806, 0.449806
14.7735, 1.99752, 0.448063, 0.448061, 1.99938, 1.54945, 0, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448061, 0.448063, 0.448061, 0.448061, 0.448061, 0.448061
14.7813, 1.04362, 0.445846, 0.445843, 1.7446, 0.597773, 0, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445843, 0.445846, 0.445843, 0.445843, 0.445843, 0.445843
14.7892, 0.951673, 0.443396, 0.443394, 1.71804, 0.508277, 0, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443394, 0.443396, 0.443394, 0.443394, 0.443394, 0.443394
14.797, 0.997522, 0.440841, 0.440838, 1.73134, 0.556681, 0, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440838, 0.440841, 0.440838, 0.440838, 0.440838, 0.440838
14.8049, 1.05081, 0.438017, 0.438014, 1.74666, 0.612789, 0, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438014, 0.438017, 0.438014, 0.438014, 0.438014, 0.438014
14.8128, 2.88897, 0.435064, 0.435061, 2.2111, 2.45391, 0, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435061, 0.435064, 0.435061, 0.435061, 0.435061, 0.435061
14.8206, 1.05304, 0.431893, 0.431891, 1.74729, 0.621143, 0, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431891, 0.431893, 0.431891, 0.431891, 0.431891, 0.431891
14.8285, 0.997529, 0.428445, 0.428443, 1.73134, 0.569084, 0, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428443, 0.428445, 0.428443, 0.428443, 0.428443, 0.428443
14.8364, 1.99764, 0.424519, 0.424516, 1.99941, 1.57312, 0, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424516, 0.424519, 0.424516, 0.424516, 0.424516, 0.424516
14.8442, 0.997522, 0.420192, 0.42019, 1.73134, 0.577329, 0, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.42019, 0.420192, 0.42019, 0.42019, 0.42019, 0.42019
14.8521, 0.0653036, 0.41568, 0.415678, 1.43712, -0.350376, 0, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.415678, 0.41568, 0.415678, 0.415678, 0.415678, 0.415678
14.86, 0, 0.411192, 0.41119, 1.41421, -0.411192, 0, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.41119, 0.411192, 0.41119, 0.41119, 0.41119, 0.41119
14.8678, 0, 0.408157, 0.408155, 1.41421, -0.408157, 0, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408155, 0.408157, 0.408155, 0.408155, 0.408155, 0.408155
14.8757, 0.92504, 0.404435, 0.404432, 1.71027, 0.520606, 0, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404432, 0.404435, 0.404432, 0.404432, 0.404432, 0.404432
14.8836, 0.997636, 0.400076, 0.400073, 1.73137, 0.597561, 0, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400073, 0.400076, 0.400073, 0.400073, 0.400073, 0.400073
14.8914, 2.99752, 0.395416, 0.395413, 2.23551, 2.60211, 0, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395413, 0.395416, 0.395413, 0.395413, 0.395413, 0.395413
14.8993, 0.0798017, 0.390783, 0.390781, 1.44215, -0.310981, 0, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390781, 0.390783, 0.390781, 0.390781, 0.390781, 0.390781
14.9072, 0, 0.388278, 0.388276, 1.41421, -0.388278, 0, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388276, 0.388278, 0.388276, 0.388276, 0.388276, 0.388276
14.915, 0, 0.384818, 0.384816, 1.41421, -0.384818, 0, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384816, 0.384818, 0.384816, 0.384816, 0.384816, 0.384816
14.9229, 0.910781, 0.380454, 0.380452, 1.7061, 0.530326, 0, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380452, 0.380454, 0.380452, 0.380452, 0.380452, 0.380452
14.9308, 0.0892193, 0.375659, 0.375656, 1.44541, -0.286439, 0, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375656, 0.375659, 0.375656, 0.375656, 0.375656, 0.375656
14.9386, 0, 0.370893, 0.370891, 1.41421, -0.370893, 0, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370891, 0.370893, 0.370891, 0.370891, 0.370891, 0.370891
14.9465, 0.90347, 0.369983, 0.36998, 1.70396, 0.533487, 0, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.36998, 0.369983, 0.36998, 0.36998, 0.36998, 0.36998
14.9544, 1.09653, 0.369073, 0.369071, 1.7597, 0.727457, 0, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369071, 0.369073, 0.369071, 0.369071, 0.369071, 0.369071
14.9622, 0, 0.368164, 0.368162, 1.41421, -0.368164, 0, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368162, 0.368164, 0.368162, 0.368162, 0.368162, 0.368162
14.9701, 0, 0.367257, 0.367255, 1.41421, -0.367257, 0, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367255, 0.367257, 0.367255, 0.367255, 0.367255, 0.367255
14.9779, 1, 0.366351, 0.366348, 1.73205, 0.633649, 0, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366348, 0.366351, 0.366348, 0.366348, 0.366348, 0.366348
14.9858, 1, 0.365446, 0.365443, 1.73205, 0.634554, 0, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365443, 0.365446, 0.365443, 0.365443, 0.365443, 0.365443
14.9937, 0, 0.364542, 0.364539, 1.41421, -0.364542, 0, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364539, 0.364542, 0.364539, 0.364539, 0.364539, 0.364539
15.0015, 0, 0.363639, 0.363636, 1.41421, -0.363639, 0, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363639, 0.363636, 0.363636, 0.363636, 0.363636
15.0094, 1, 0.366138, 0.366136, 1.73205, 0.633862, 0, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366136, 0.366138, 0.366136, 0.366136, 0.366136, 0.366136
15.0173, 0.881784, 0.367733, 0.36773, 1.69758, 0.514052, 0, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.36773, 0.367733, 0.36773, 0.36773, 0.36773, 0.36773
15.0251, 0.118216, 0.368513, 0.368511, 1.45541, -0.250298, 0, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368511, 0.368513, 0.368511, 0.368511, 0.368511, 0.368511
15.033, 0, 0.368886, 0.368884, 1.41421, -0.368886, 0, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368884, 0.368886, 0.368884, 0.368884, 0.368884, 0.368884
15.0409, 0, 0.369259, 0.369256, 1.41421, -0.369259, 0, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369256, 0.369259, 0.369256, 0.369256, 0.369256, 0.369256
15.0487, 0.872011, 0.371566, 0.371564, 1.6947, 0.500445, 0, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371564, 0.371566, 0.371564, 0.371564, 0.371564, 0.371564
15.0566, 1.12799, 0.37309, 0.373087, 1.76861, 0.7549, 0, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.373087, 0.37309, 0.373087, 0.373087, 0.373087, 0.373087
15.0645, 0, 0.373929, 0.373926, 1.41421, -0.373929, 0, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373926, 0.373929, 0.373926, 0.373926, 0.373926, 0.373926
15.0723, 1, 0.374425, 0.374423, 1.73205, 0.625575, 0, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374423, 0.374425, 0.374423, 0.374423, 0.374423, 0.374423
15.0802, 0, 0.374922, 0.37492, 1.41421, -0.374922, 0, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.37492, 0.374922, 0.37492, 0.37492, 0.37492, 0.37492
15.0881, 1.7202, 0.377064, 0.377062, 1.92878, 1.34313, 0, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377062, 0.377064, 0.377062, 0.377062, 0.377062, 0.377062
15.0959, 1.2798, 0.37849, 0.378488, 1.81102, 0.901312, 0, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.378488, 0.37849, 0.378488, 0.378488, 0.378488, 0.378488
15.1038, 1.85514, 0.379284, 0.379281, 1.96345, 1.47586, 0, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379281, 0.379284, 0.379281, 0.379281, 0.379281, 0.379281
15.1117, 2.99765, 0.379761, 0.379759, 2.23554, 2.61788, 0, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379759, 0.379761, 0.379759, 0.379759, 0.379759, 0.379759
15.1195, 0.147212, 0.380239, 0.380236, 1.46534, -0.233027, 0, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380236, 0.380239, 0.380236, 0.380236, 0.380236, 0.380236
15.1274, 1, 0.382243, 0.382241, 1.73205, 0.617757, 0, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382241, 0.382243, 0.382241, 0.382241, 0.382241, 0.382241
15.1352, 0, 0.383635, 0.383633, 1.41421, -0.383635, 0, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383633, 0.383635, 0.383633, 0.383633, 0.383633, 0.383633
15.1431, 2, 0.384473, 0.38447, 2, 1.61553, 0, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.38447, 0.384473, 0.38447, 0.38447, 0.38447, 0.38447
15.151, 1, 0.385032, 0.38503, 1.73205, 0.614968, 0, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.38503, 0.385032, 0.38503, 0.38503, 0.38503, 0.38503
15.1588, 0, 0.385593, 0.38559, 1.41421, -0.385593, 0, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.38559, 0.385593, 0.38559, 0.38559, 0.38559, 0.38559
15.1667, 1, 0.387182, 0.38718, 1.73205, 0.612818, 0, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.38718, 0.387182, 0.38718, 0.38718, 0.38718, 0.38718
15.1746, 0, 0.388372, 0.38837, 1.41421, -0.388372, 0, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.38837, 0.388372, 0.38837, 0.38837, 0.38837, 0.38837
15.1824, 1, 0.389181, 0.389179, 1.73205, 0.610819, 0, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389179, 0.389181, 0.389179, 0.389179, 0.389179, 0.389179
15.1903, 0, 0.389796, 0.389794, 1.41421, -0.389796, 0, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389794, 0.389796, 0.389794, 0.389794, 0.389794, 0.389794
15.1982, 1.82639, 0.390312, 0.39031, 1.95612, 1.43608, 0, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.39031, 0.390312, 0.39031, 0.39031, 0.39031, 0.39031
15.206, 1.17361, 0.390778, 0.390775, 1.78146, 0.782828, 0, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390775, 0.390778, 0.390775, 0.390775, 0.390775, 0.390775
15.2139, 2.82131, 0.391089, 0.391087, 2.19575, 2.43022, 0, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391087, 0.391089, 0.391087, 0.391087, 0.391087, 0.391087
15.2218, 0.178686, 0.391195, 0.391193, 1.47604, -0.212509, 0, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391193, 0.391195, 0.391193, 0.391193, 0.391193, 0.391193
15.2296, 1, 0.391071, 0.391068, 1.73205, 0.608929, 0, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391068, 0.391071, 0.391068, 0.391068, 0.391068, 0.391068
15.2375, 0, 0.390767, 0.390765, 1.41421, -0.390767, 0, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390765, 0.390767, 0.390765, 0.390765, 0.390765, 0.390765
15.2454, 0, 0.390133, 0.39013, 1.41421, -0.390133, 0, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.39013, 0.390133, 0.39013, 0.39013, 0.39013, 0.39013
15.2532, 0.809418, 0.389212, 0.38921, 1.67613, 0.420205, 0, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.38921, 0.389212, 0.38921, 0.38921, 0.38921, 0.38921
15.2611, 0.997522, 0.38809, 0.388088, 1.73134, 0.609431, 0, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.388088, 0.38809, 0.388088, 0.388088, 0.388088, 0.388088
15.269, 1.99767, 0.386838, 0.386836, 1.99942, 1.61083, 0, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386836, 0.386838, 0.386836, 0.386836, 0.386836, 0.386836
15.2768, 2.19539, 0.385522, 0.38552, 2.04827, 1.80987, 0, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.38552, 0.385522, 0.38552, 0.38552, 0.38552, 0.38552
15.2847, 1.5995, 0.383919, 0.383916, 1.89724, 1.21559, 0, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383916, 0.383919, 0.383916, 0.383916, 0.383916, 0.383916
15.2926, 1.4005, 0.381998, 0.381996, 1.84404, 1.0185, 0, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381996, 0.381998, 0.381996, 0.381996, 0.381996, 0.381996
