   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_248.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.628, 19.6408, 40.9617, 39.8811, 4.65196, -21.3209, 0, 39.8811, 39.8812, 39.8868, 40.7129, 40.1174, 39.8848, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8811, 39.8842, 39.8811
5.63587, 23.526, 41.1388, 39.9611, 5.05233, -17.6128, 0, 39.9611, 39.9611, 39.9675, 40.8023, 40.2856, 39.9637, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9611, 39.9638, 39.9611
5.64373, 30.229, 41.3524, 40.0402, 5.67706, -11.1234, 0, 40.0402, 40.0402, 40.0474, 40.8909, 40.4899, 40.0421, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0402, 40.0427, 40.0402
5.6516, 25.9329, 41.6161, 40.1184, 5.28516, -15.6832, 0, 40.1184, 40.1185, 40.1265, 40.9788, 40.7438, 40.1198, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1184, 40.1207, 40.1184
5.65947, 21.2306, 41.9469, 40.1958, 4.81982, -20.7163, 0, 40.1958, 40.1958, 40.2047, 41.0659, 41.0647, 40.1968, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1958, 40.1979, 40.1958
5.66733, 26.7137, 42.3669, 40.2723, 5.35851, -15.6532, 0, 40.2723, 40.2723, 40.2821, 41.1521, 41.4745, 40.273, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2723, 40.2742, 40.2723
5.6752, 29.6775, 42.9033, 40.3479, 5.62827, -13.2258, 0, 40.3479, 40.348, 40.3585, 41.2376, 42.0006, 40.3484, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3479, 40.3497, 40.3479
5.68307, 26.5387, 43.5894, 40.4226, 5.34216, -17.0507, 0, 40.4226, 40.4227, 40.4339, 41.3222, 42.6764, 40.423, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4226, 40.4242, 40.4226
5.69093, 26.683, 44.4653, 40.4964, 5.35565, -17.7823, 0, 40.4964, 40.4965, 40.5084, 41.4059, 43.5419, 40.4967, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4964, 40.4979, 40.4964
5.6988, 31.012, 45.5779, 40.5693, 5.74561, -14.5659, 0, 40.5693, 40.5694, 40.5819, 41.4888, 44.644, 40.5696, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5693, 40.5707, 40.5693
5.70666, 29.1844, 46.9806, 40.6413, 5.5843, -17.7962, 0, 40.6413, 40.6413, 40.6544, 41.5708, 46.0363, 40.6416, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6413, 40.6425, 40.6413
5.71453, 43.5065, 48.7333, 40.7123, 6.74585, -5.22672, 0, 40.7123, 40.7123, 40.7257, 41.6519, 47.7785, 40.7127, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7123, 40.7134, 40.7123
5.7224, 31.8923, 50.9009, 40.7823, 5.82171, -19.0086, 0, 40.7823, 40.7824, 40.796, 41.7321, 49.9359, 40.7828, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7823, 40.7834, 40.7823
5.73026, 38.6088, 53.5513, 40.8514, 6.3725, -14.9425, 0, 40.8514, 40.8515, 40.8652, 41.8113, 52.576, 40.852, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8514, 40.8523, 40.8514
5.73813, 50.859, 56.7535, 40.9195, 7.27042, -5.89451, 0, 40.9195, 40.9196, 40.9332, 41.8896, 55.7679, 40.9203, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9195, 40.9203, 40.9195
5.746, 38.6646, 60.5725, 40.9866, 6.37688, -21.9079, 0, 40.9866, 40.9867, 41.0002, 41.967, 59.5767, 40.9878, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9866, 40.9874, 40.9866
5.75386, 52.5496, 65.0671, 41.0527, 7.38577, -12.5176, 0, 41.0527, 41.0528, 41.0659, 42.0433, 64.0611, 41.0542, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0527, 41.0534, 41.0527
5.76173, 61.0509, 70.2849, 41.1178, 7.94046, -9.23398, 0, 41.1178, 41.1179, 41.1305, 42.1187, 69.2687, 41.1198, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1178, 41.1184, 41.1178
5.7696, 65.103, 76.2551, 41.1819, 8.19164, -11.1521, 0, 41.1819, 41.182, 41.1941, 42.1931, 75.2286, 41.1845, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1819, 41.1824, 41.1819
5.77746, 80.4856, 82.9861, 41.245, 9.08216, -2.50052, 0, 41.245, 41.245, 41.2564, 42.2665, 81.9493, 41.2483, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.245, 41.2454, 41.245
5.78533, 105.719, 90.4596, 41.307, 10.3788, 15.2595, 0, 41.3071, 41.3071, 41.3177, 42.339, 89.4123, 41.3112, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.307, 41.3074, 41.307
5.7932, 108.115, 98.6244, 41.3681, 10.4936, 9.49061, 0, 41.3681, 41.3681, 41.378, 42.4104, 97.5665, 41.3733, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3681, 41.3684, 41.3681
5.80106, 93.7214, 107.397, 41.4281, 9.78373, -13.6761, 0, 41.4281, 41.4281, 41.4371, 42.4809, 106.329, 41.4346, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4281, 41.4283, 41.4281
5.80893, 115.92, 116.658, 41.4871, 10.8591, -0.737579, 0, 41.4871, 41.4871, 41.4953, 42.5503, 115.578, 41.4951, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4871, 41.4873, 41.4871
5.81679, 142.448, 126.251, 41.5451, 12.0186, 16.1969, 0, 41.5451, 41.5451, 41.5524, 42.6188, 125.16, 41.5548, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5451, 41.5452, 41.5451
5.82466, 148.181, 135.99, 41.6021, 12.2549, 12.1913, 0, 41.6021, 41.6021, 41.6086, 42.6864, 134.887, 41.6138, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6021, 41.6022, 41.6021
5.83253, 148.569, 145.659, 41.6581, 12.2707, 2.90961, 0, 41.6582, 41.6582, 41.6639, 42.753, 144.545, 41.6721, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6581, 41.6583, 41.6581
5.84039, 142.949, 155.024, 41.7133, 12.0395, -12.0748, 0, 41.7133, 41.7134, 41.7183, 42.8187, 153.897, 41.7297, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7133, 41.7134, 41.7133
5.84826, 155.043, 163.84, 41.7676, 12.5317, -8.79633, 0, 41.7676, 41.7677, 41.7719, 42.8837, 162.7, 41.7867, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7676, 41.7677, 41.7676
5.85613, 170.554, 171.857, 41.8211, 13.136, -1.30257, 0, 41.8211, 41.8211, 41.8248, 42.9478, 170.704, 41.843, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211, 41.8211
5.86399, 192.479, 178.842, 41.8738, 13.9456, 13.6375, 0, 41.8739, 41.8739, 41.877, 43.0113, 177.676, 41.8987, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8738, 41.8739, 41.8738
5.87186, 197.096, 184.58, 41.926, 14.1101, 12.5161, 0, 41.926, 41.926, 41.9286, 43.0742, 183.401, 41.9538, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926, 41.926
5.87973, 196.736, 188.893, 41.9775, 14.0974, 7.84306, 0, 41.9776, 41.9776, 41.9797, 43.1366, 187.701, 42.0084, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9775, 41.9776, 41.9775
5.88759, 199.818, 191.645, 42.0287, 14.2063, 8.1731, 0, 42.0287, 42.0287, 42.0305, 43.1986, 190.439, 42.0625, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287, 42.0287
5.89546, 211.099, 192.748, 42.0795, 14.5979, 18.3502, 0, 42.0796, 42.0796, 42.081, 43.2603, 191.529, 42.1162, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0795, 42.0796, 42.0795
5.90333, 188.251, 192.172, 42.1302, 13.7932, -3.92125, 0, 42.1303, 42.1303, 42.1315, 43.322, 190.94, 42.1695, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302, 42.1302
5.91119, 191.052, 189.942, 42.181, 13.8943, 1.11021, 0, 42.181, 42.181, 42.182, 43.3838, 188.696, 42.2225, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181, 42.181
5.91906, 176.402, 186.136, 42.2318, 13.3567, -9.73409, 0, 42.2319, 42.2319, 42.2327, 43.4457, 184.878, 42.2753, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318, 42.2318
5.92692, 169.437, 180.886, 42.2831, 13.0934, -11.4491, 0, 42.2831, 42.2831, 42.2838, 43.5081, 179.616, 42.3281, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831, 42.2831
5.93479, 180.41, 174.366, 42.3349, 13.5059, 6.04466, 0, 42.3349, 42.3349, 42.3354, 43.5711, 173.083, 42.381, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349, 42.3349
5.94266, 166.784, 166.78, 42.3873, 12.9917, 0.00343323, 0, 42.3873, 42.3874, 42.3878, 43.6349, 165.486, 42.434, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873, 42.3873
5.95052, 157.492, 158.36, 42.4407, 12.629, -0.86792, 0, 42.4407, 42.4407, 42.4411, 43.6997, 157.054, 42.4874, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407, 42.4407
5.95839, 162.809, 149.347, 42.4951, 12.8378, 13.4622, 0, 42.4951, 42.4951, 42.4954, 43.7656, 148.03, 42.5413, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951, 42.4951
5.96626, 153.117, 139.984, 42.5507, 12.4546, 13.1338, 0, 42.5507, 42.5507, 42.551, 43.8329, 138.656, 42.5959, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507, 42.5507
5.97412, 140.871, 130.501, 42.6076, 11.9529, 10.3705, 0, 42.6076, 42.6077, 42.6079, 43.9018, 129.163, 42.6514, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076, 42.6076
5.98199, 129.041, 121.114, 42.666, 11.4473, 7.92713, 0, 42.666, 42.666, 42.6662, 43.9727, 119.765, 42.7079, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666, 42.666
5.98986, 117.647, 112.009, 42.7259, 10.9383, 5.63745, 0, 42.7259, 42.7259, 42.7261, 44.0455, 110.65, 42.7655, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259, 42.7259
5.99772, 102.817, 103.345, 42.7874, 10.238, -0.52803, 0, 42.7874, 42.7874, 42.7876, 44.1207, 101.974, 42.8245, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874, 42.7874
6.00559, 111.775, 95.2451, 42.8505, 10.6665, 16.5301, 0, 42.8505, 42.8505, 42.8507, 44.1988, 93.8622, 42.8848, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505, 42.8505
6.01346, 80.4704, 87.7993, 42.9152, 9.08132, -7.32888, 0, 42.9152, 42.9152, 42.9154, 44.2805, 86.4022, 42.9466, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152
6.02132, 88.4719, 81.066, 42.9814, 9.51167, 7.40588, 0, 42.9815, 42.9815, 42.9817, 44.3669, 79.6517, 43.0099, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814, 42.9814
6.02919, 68.9801, 75.0725, 43.0492, 8.42497, -6.09239, 0, 43.0492, 43.0493, 43.0495, 44.4599, 73.6361, 43.0747, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492, 43.0492
6.03705, 79.6521, 69.8221, 43.1184, 9.03616, 9.83, 0, 43.1184, 43.1185, 43.1187, 44.562, 68.3556, 43.141, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184, 43.1184
6.04492, 61.5908, 65.2965, 43.1889, 7.97438, -3.70577, 0, 43.1889, 43.189, 43.1891, 44.6777, 63.7877, 43.2087, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889, 43.1889
6.05279, 51.4186, 61.4627, 43.2606, 7.3088, -10.0441, 0, 43.2606, 43.2607, 43.2608, 44.8134, 59.8924, 43.2778, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606, 43.2606
6.06065, 45.5566, 58.2792, 43.3333, 6.89613, -12.7225, 0, 43.3333, 43.3333, 43.3335, 44.9792, 56.6182, 43.348, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333, 43.3333
6.06852, 49.9679, 55.7012, 43.4068, 7.20888, -5.73328, 0, 43.4068, 43.4068, 43.407, 45.1904, 53.9048, 43.4192, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068, 43.4068
6.07639, 45.0784, 53.6873, 43.481, 6.86137, -8.60888, 0, 43.481, 43.481, 43.4812, 45.4695, 51.688, 43.4914, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481, 43.481
6.08425, 58.3994, 52.2069, 43.5556, 7.77171, 6.19249, 0, 43.5557, 43.5557, 43.5559, 45.85, 49.9036, 43.5643, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556, 43.5556
6.09212, 48.982, 51.2456, 43.6307, 7.14017, -2.2636, 0, 43.6307, 43.6307, 43.6309, 46.3802, 48.4886, 43.6378, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307, 43.6307
6.09999, 49.7119, 50.8144, 43.7058, 7.1911, -1.10249, 0, 43.7058, 43.7059, 43.7061, 47.1297, 47.3844, 43.7116, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058, 43.7058
6.10785, 35.7234, 50.9578, 43.781, 6.14194, -15.2344, 0, 43.781, 43.781, 43.7812, 48.1966, 46.5372, 43.7856, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781, 43.781
6.11572, 49.2303, 51.7655, 43.8559, 7.15753, -2.53522, 0, 43.856, 43.856, 43.8562, 49.7177, 45.8997, 43.8596, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559, 43.8559
6.12359, 53.7605, 53.384, 43.9306, 7.46729, 0.37648, 0, 43.9306, 43.9307, 43.9309, 51.8809, 45.4305, 43.9335, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306, 43.9306
6.13145, 61.1436, 56.0327, 44.0049, 7.9463, 5.11095, 0, 44.0049, 44.0049, 44.0051, 54.9405, 45.0945, 44.0071, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049, 44.0049
6.13932, 58.5472, 60.0216, 44.0786, 7.78121, -1.47445, 0, 44.0786, 44.0786, 44.0788, 59.2358, 44.8624, 44.0803, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786, 44.0786
6.14718, 60.9097, 65.7715, 44.1516, 7.93156, -4.86184, 0, 44.1517, 44.1517, 44.1519, 65.2113, 44.7102, 44.153, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516, 44.1516
6.15505, 71.9106, 73.8386, 44.224, 8.59713, -1.928, 0, 44.224, 44.224, 44.2243, 73.4427, 44.6186, 44.225, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224, 44.224
6.16292, 92.4709, 84.9368, 44.2955, 9.71961, 7.53407, 0, 44.2955, 44.2956, 44.2958, 84.6589, 44.5723, 44.2962, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955, 44.2955
6.17078, 111.603, 99.9667, 44.3662, 10.6585, 11.6364, 0, 44.3662, 44.3662, 44.3664, 99.7723, 44.5596, 44.3667, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662, 44.3662
6.17865, 123.133, 120.039, 44.4359, 11.1863, 3.09411, 0, 44.4359, 44.436, 44.4362, 119.903, 44.5713, 44.4363, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359, 44.4359
6.18652, 176.853, 146.492, 44.5047, 13.3736, 30.3603, 0, 44.5047, 44.5047, 44.505, 146.396, 44.6007, 44.505, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047, 44.5047
6.19438, 189.799, 180.909, 44.5725, 13.8492, 8.89062, 0, 44.5725, 44.5725, 44.5728, 180.838, 44.643, 44.5727, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725, 44.5725
6.20225, 219.609, 225.125, 44.6393, 14.8865, -5.51566, 0, 44.6393, 44.6393, 44.6395, 225.068, 44.6948, 44.6394, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393, 44.6393
6.21012, 298.44, 281.203, 44.705, 17.3332, 17.2369, 0, 44.705, 44.705, 44.7053, 281.154, 44.7538, 44.7051, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705, 44.705
6.21798, 354.457, 351.429, 44.7696, 18.8801, 3.02808, 0, 44.7697, 44.7697, 44.7699, 351.38, 44.8189, 44.7697, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696
6.22585, 456.528, 438.231, 44.8332, 21.4133, 18.2975, 0, 44.8332, 44.8333, 44.8335, 438.173, 44.8899, 44.8333, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332, 44.8332
6.23372, 544.124, 544.128, 44.8957, 23.3693, -0.00421143, 0, 44.8957, 44.8958, 44.896, 544.056, 44.9673, 44.8958, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957, 44.8957
6.24158, 686.884, 671.628, 44.9571, 26.2466, 15.2554, 0, 44.9572, 44.9572, 44.9574, 671.533, 45.0523, 44.9572, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571, 44.9571
6.24945, 845.951, 823.064, 45.0174, 29.1196, 22.8872, 0, 45.0175, 45.0175, 45.0178, 822.934, 45.1469, 45.0175, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174, 45.0174
6.25731, 1024.13, 1000.49, 45.0767, 32.0332, 23.6368, 0, 45.0767, 45.0767, 45.077, 1000.31, 45.254, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767, 45.0767
6.26518, 1223.3, 1205.5, 45.1347, 35.0043, 17.8074, 0, 45.1347, 45.1348, 45.135, 1205.25, 45.3774, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347, 45.1347
6.27305, 1484.98, 1438.98, 45.1917, 38.5613, 45.9977, 0, 45.1917, 45.1917, 45.192, 1438.65, 45.5216, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917, 45.1917
