   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
20.1457, 1.68518, 0.551064, 8.41351e-07, 1.91968, 1.13411, 8.41351e-07, 0, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 8.41351e-07, 0.542322, 8.41351e-07, 0.00874289, 8.41351e-07, 8.41351e-07
20.1536, 1, 0.556917, 8.18049e-07, 1.73205, 0.443083, 8.18049e-07, 0, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 8.18049e-07, 0.54824, 8.18049e-07, 0.00867791, 8.18049e-07, 8.18049e-07
20.1615, 0, 0.561107, 8.90217e-07, 1.41421, -0.561107, 8.90217e-07, 0, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 8.90217e-07, 0.552484, 8.90217e-07, 0.00862364, 8.90217e-07, 8.90217e-07
20.1693, 0.304757, 0.563563, 9.25263e-07, 1.51814, -0.258806, 9.25263e-07, 0, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 9.25263e-07, 0.554984, 9.25263e-07, 0.00858013, 9.25263e-07, 9.25263e-07
20.1772, 0.695243, 0.564235, 9.20907e-07, 1.64172, 0.131007, 9.20907e-07, 0, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 9.20907e-07, 0.555689, 9.20907e-07, 0.00854748, 9.20907e-07, 9.20907e-07
20.1851, 0, 0.563086, 8.9689e-07, 1.41421, -0.563086, 8.9689e-07, 0, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 8.9689e-07, 0.554561, 8.9689e-07, 0.00852581, 8.9689e-07, 8.9689e-07
20.1929, 0, 0.560094, 8.73189e-07, 1.41421, -0.560094, 8.73189e-07, 0, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 8.73189e-07, 0.55158, 8.73189e-07, 0.0085152, 8.73189e-07, 8.73189e-07
20.2008, 0, 0.555258, 9.196e-07, 1.41421, -0.555258, 9.196e-07, 0, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 9.196e-07, 0.546743, 9.196e-07, 0.00851575, 9.196e-07, 9.196e-07
20.2087, 0, 0.548593, 9.31873e-07, 1.41421, -0.548593, 9.31873e-07, 0, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 9.31873e-07, 0.540066, 9.31873e-07, 0.00852735, 9.31873e-07, 9.31873e-07
20.2165, 1.29039, 0.540141, 9.06616e-07, 1.81394, 0.750246, 9.06616e-07, 0, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 9.06616e-07, 0.531592, 9.06616e-07, 0.00854996, 9.06616e-07, 9.06616e-07
20.2244, 0.709614, 0.529953, 8.63443e-07, 1.64609, 0.17966, 8.63443e-07, 0, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 8.63443e-07, 0.52137, 8.63443e-07, 0.00858354, 8.63443e-07, 8.63443e-07
20.2323, 0.285927, 0.518104, 8.21323e-07, 1.51193, -0.232177, 8.21323e-07, 0, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 8.21323e-07, 0.509477, 8.21323e-07, 0.00862806, 8.21323e-07, 8.21323e-07
20.2401, 0.714073, 0.504695, 8.60386e-07, 1.64744, 0.209379, 8.60386e-07, 0, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 8.60386e-07, 0.496012, 8.60386e-07, 0.00868343, 8.60386e-07, 8.60386e-07
20.248, 0, 0.489835, 8.68691e-07, 1.41421, -0.489835, 8.68691e-07, 0, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 8.68691e-07, 0.481086, 8.68691e-07, 0.00874944, 8.68691e-07, 8.68691e-07
20.2559, 0.557263, 0.473653, 8.45786e-07, 1.59914, 0.0836102, 8.45786e-07, 0, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 8.45786e-07, 0.464828, 8.45786e-07, 0.00882593, 8.45786e-07, 8.45786e-07
20.2637, 3.44274, 0.456293, 8.07984e-07, 2.33297, 2.98644, 8.07984e-07, 0, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 8.07984e-07, 0.447381, 8.07984e-07, 0.00891275, 8.07984e-07, 8.07984e-07
20.2716, 1, 0.437904, 7.71045e-07, 1.73205, 0.562096, 7.71045e-07, 0, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 7.71045e-07, 0.428895, 7.71045e-07, 0.00900977, 7.71045e-07, 7.71045e-07
20.2795, 0, 0.418661, 7.87439e-07, 1.41421, -0.418661, 7.87439e-07, 0, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 7.87439e-07, 0.409545, 7.87439e-07, 0.0091168, 7.87439e-07, 7.87439e-07
20.2873, 0, 0.398729, 7.77388e-07, 1.41421, -0.398729, 7.77388e-07, 0, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 7.77388e-07, 0.389496, 7.77388e-07, 0.0092336, 7.77388e-07, 7.77388e-07
20.2952, 1, 0.378279, 7.40142e-07, 1.73205, 0.621721, 7.40142e-07, 0, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 7.40142e-07, 0.36892, 7.40142e-07, 0.00936, 7.40142e-07, 7.40142e-07
20.3031, 1, 0.357501, 6.907e-07, 1.73205, 0.642499, 6.907e-07, 0, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 6.907e-07, 0.348006, 6.907e-07, 0.00949572, 6.907e-07, 6.907e-07
20.3109, 0, 0.336554, 6.42967e-07, 1.41421, -0.336554, 6.42967e-07, 0, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 6.42967e-07, 0.326914, 6.42967e-07, 0.00964067, 6.42967e-07, 6.42967e-07
20.3188, 0, 0.315605, 6.48004e-07, 1.41421, -0.315605, 6.48004e-07, 0, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 6.48004e-07, 0.305811, 6.48004e-07, 0.00979474, 6.48004e-07, 6.48004e-07
20.3267, 0, 0.294826, 6.34623e-07, 1.41421, -0.294826, 6.34623e-07, 0, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 6.34623e-07, 0.284869, 6.34623e-07, 0.0099576, 6.34623e-07, 6.34623e-07
20.3346, 0, 0.274363, 6.03401e-07, 1.41421, -0.274363, 6.03401e-07, 0, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 6.03401e-07, 0.264235, 6.03401e-07, 0.0101291, 6.03401e-07, 6.03401e-07
20.3424, 0, 0.254351, 5.64303e-07, 1.41421, -0.254351, 5.64303e-07, 0, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 5.64303e-07, 0.244043, 5.64303e-07, 0.0103092, 5.64303e-07, 5.64303e-07
20.3503, 0.249752, 0.234929, 5.26514e-07, 1.49992, 0.0148231, 5.26514e-07, 0, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 5.26514e-07, 0.224432, 5.26514e-07, 0.0104975, 5.26514e-07, 5.26514e-07
20.3582, 0.750248, 0.216193, 5.1819e-07, 1.65839, 0.534054, 5.1819e-07, 0, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 5.1819e-07, 0.2055, 5.1819e-07, 0.0106942, 5.1819e-07, 5.1819e-07
20.366, 0, 0.19824, 4.95581e-07, 1.41421, -0.19824, 4.95581e-07, 0, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 4.95581e-07, 0.187341, 4.95581e-07, 0.0108991, 4.95581e-07, 4.95581e-07
20.3739, 0, 0.181155, 4.59649e-07, 1.41421, -0.181155, 4.59649e-07, 0, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 4.59649e-07, 0.170043, 4.59649e-07, 0.011112, 4.59649e-07, 4.59649e-07
20.3818, 0, 0.164997, 4.18496e-07, 1.41421, -0.164997, 4.18496e-07, 0, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 4.18496e-07, 0.153664, 4.18496e-07, 0.0113328, 4.18496e-07, 4.18496e-07
20.3896, 0, 0.149808, 3.79273e-07, 1.41421, -0.149808, 3.79273e-07, 0, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 3.79273e-07, 0.138247, 3.79273e-07, 0.0115616, 3.79273e-07, 3.79273e-07
20.3975, 0, 0.13563, 3.631e-07, 1.41421, -0.13563, 3.631e-07, 0, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 3.631e-07, 0.123832, 3.631e-07, 0.0117982, 3.631e-07, 3.631e-07
20.4054, 1, 0.122466, 3.40915e-07, 1.73205, 0.877534, 3.40915e-07, 0, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 3.40915e-07, 0.110424, 3.40915e-07, 0.0120428, 3.40915e-07, 3.40915e-07
20.4132, 0, 0.110321, 3.13329e-07, 1.41421, -0.110321, 3.13329e-07, 0, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 3.13329e-07, 0.098026, 3.13329e-07, 0.0122952, 3.13329e-07, 3.13329e-07
20.4211, 0.227948, 0.0991888, 2.84008e-07, 1.49263, 0.12876, 2.84008e-07, 0, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 2.84008e-07, 0.0866335, 2.84008e-07, 0.0125555, 2.84008e-07, 2.84008e-07
20.429, 0.772052, 0.0890456, 2.56127e-07, 1.66495, 0.683006, 2.56127e-07, 0, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 2.56127e-07, 0.0762221, 2.56127e-07, 0.0128238, 2.56127e-07, 2.56127e-07
20.4368, 0.222993, 0.0798583, 2.35516e-07, 1.49097, 0.143135, 2.35516e-07, 0, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 2.35516e-07, 0.0667585, 2.35516e-07, 0.0131001, 2.35516e-07, 2.35516e-07
20.4447, 1.77701, 0.0715949, 2.13157e-07, 1.94345, 1.70541, 2.13157e-07, 0, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 2.13157e-07, 0.0582108, 2.13157e-07, 0.0133843, 2.13157e-07, 2.13157e-07
20.4526, 0, 0.0642036, 1.89447e-07, 1.41421, -0.0642036, 1.89447e-07, 0, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 1.89447e-07, 0.0505271, 1.89447e-07, 0.0136767, 1.89447e-07, 1.89447e-07
20.4604, 0, 0.0576354, 1.65984e-07, 1.41421, -0.0576354, 1.65984e-07, 0, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 1.65984e-07, 0.0436581, 1.65984e-07, 0.0139774, 1.65984e-07, 1.65984e-07
20.4683, 0, 0.0518401, 1.44071e-07, 1.41421, -0.0518401, 1.44071e-07, 0, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 1.44071e-07, 0.0375539, 1.44071e-07, 0.0142864, 1.44071e-07, 1.44071e-07
20.4762, 0, 0.0467607, 1.24861e-07, 1.41421, -0.0467607, 1.24861e-07, 0, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 1.24861e-07, 0.032157, 1.24861e-07, 0.0146038, 1.24861e-07, 1.24861e-07
20.484, 0, 0.0423398, 1.07025e-07, 1.41421, -0.0423398, 1.07025e-07, 0, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 1.07025e-07, 0.02741, 1.07025e-07, 0.01493, 1.07025e-07, 1.07025e-07
20.4919, 0, 0.0385243, 9.05631e-08, 1.41421, -0.0385243, 9.05631e-08, 0, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 9.05631e-08, 0.0232598, 9.05631e-08, 0.0152647, 9.05631e-08, 9.05631e-08
20.4998, 0, 0.035256, 7.50419e-08, 1.41421, -0.035256, 7.50419e-08, 0, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 7.50419e-08, 0.0196477, 7.50419e-08, 0.0156083, 7.50419e-08, 7.50419e-08
20.5076, 0, 0.0324817, 6.05896e-08, 1.41421, -0.0324817, 6.05896e-08, 0, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 6.05896e-08, 0.0165206, 6.05896e-08, 0.0159611, 6.05896e-08, 6.05896e-08
20.5155, 1, 0.0301518, 4.71773e-08, 1.73205, 0.969848, 4.71773e-08, 0, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 4.71773e-08, 0.0138288, 4.71773e-08, 0.0163231, 4.71773e-08, 4.71773e-08
20.5234, 1, 0.0282169, 3.508e-08, 1.73205, 0.971783, 3.508e-08, 0, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 3.508e-08, 0.0115225, 3.508e-08, 0.0166944, 3.508e-08, 3.508e-08
20.5312, 0, 0.026633, 2.45607e-08, 1.41421, -0.026633, 2.45607e-08, 0, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 2.45607e-08, 0.0095578, 2.45607e-08, 0.0170752, 2.45607e-08, 2.45607e-08
20.5391, 0, 0.0253581, 1.5803e-08, 1.41421, -0.0253581, 1.5803e-08, 0, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 1.5803e-08, 0.00789249, 1.5803e-08, 0.0174656, 1.5803e-08, 1.5803e-08
20.547, 0, 0.0243532, 8.91851e-09, 1.41421, -0.0243532, 8.91851e-09, 0, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 8.91851e-09, 0.00648717, 8.91851e-09, 0.0178661, 8.91851e-09, 8.91851e-09
20.5548, 0, 0.0235845, 3.97031e-09, 1.41421, -0.0235845, 3.97031e-09, 0, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 3.97031e-09, 0.00530816, 3.97031e-09, 0.0182763, 3.97031e-09, 3.97031e-09
20.5627, 0, 0.0230205, 9.92577e-10, 1.41421, -0.0230205, 9.92577e-10, 0, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 9.92577e-10, 0.00432376, 9.92577e-10, 0.0186967, 9.92577e-10, 9.92577e-10
20.5706, 0, 0.0226332, 0, 1.41421, -0.0226332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00350579, 0, 0.0191275, 0, 0
20.5784, 0, 0.0223983, 0, 1.41421, -0.0223983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00283001, 0, 0.0195683, 0, 0
20.5863, 0, 0.0222936, 0, 1.41421, -0.0222936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227405, 0, 0.0200196, 0, 0
20.5942, 0, 0.0223004, 5.01894e-34, 1.41421, -0.0223004, 5.01894e-34, 0, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 5.01894e-34, 0.00181896, 5.01894e-34, 0.0204814, 5.01894e-34, 5.01894e-34
20.602, 0, 0.0224021, 2.00758e-33, 1.41421, -0.0224021, 2.00758e-33, 0, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 2.00758e-33, 0.00144847, 2.00758e-33, 0.0209536, 2.00758e-33, 2.00758e-33
