   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_860.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.6617, 0, 0.00339687, 0, 1.41421, -0.00339687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00339687, 0
19.6697, 0, 0.00327336, 0, 1.41421, -0.00327336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00327336, 0
19.6777, 0, 0.00315268, 0, 1.41421, -0.00315268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00315268, 0
19.6856, 0, 0.00303518, 0, 1.41421, -0.00303518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00303518, 0
19.6936, 0, 0.00292127, 0, 1.41421, -0.00292127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292127, 0
19.7016, 0, 0.00281123, 0, 1.41421, -0.00281123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00281123, 0
19.7095, 0, 0.00270537, 0, 1.41421, -0.00270537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00270537, 0
19.7175, 0, 0.00260393, 0, 1.41421, -0.00260393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260393, 0
19.7255, 0, 0.0025071, 0, 1.41421, -0.0025071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025071, 0
19.7334, 0, 0.00241505, 0, 1.41421, -0.00241505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241505, 0
19.7414, 0, 0.00232785, 0, 1.41421, -0.00232785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232785, 0
19.7494, 0, 0.00224551, 0, 1.41421, -0.00224551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224551, 0
19.7573, 0, 0.00216803, 0, 1.41421, -0.00216803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216803, 0
19.7653, 0, 0.00209533, 0, 1.41421, -0.00209533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00209533, 0
19.7733, 0, 0.00202728, 0, 1.41421, -0.00202728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202728, 0
19.7812, 0, 0.00196374, 0, 1.41421, -0.00196374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196374, 0
19.7892, 0, 0.00190452, 0, 1.41421, -0.00190452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00190452, 0
19.7972, 0, 0.00184938, 0, 1.41421, -0.00184938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184938, 0
19.8051, 0, 0.00179812, 0, 1.41421, -0.00179812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00179812, 0
19.8131, 0, 0.00175048, 0, 1.41421, -0.00175048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175048, 0
19.8211, 0, 0.00170621, 0, 1.41421, -0.00170621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00170621, 0
19.829, 0, 0.00166505, 0, 1.41421, -0.00166505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00166505, 0
19.837, 0, 0.00162674, 0, 1.41421, -0.00162674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00162674, 0
19.845, 0, 0.00159101, 0, 1.41421, -0.00159101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159101, 0
19.8529, 0, 0.00155763, 0, 1.41421, -0.00155763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155763, 0
19.8609, 0, 0.00152635, 0, 1.41421, -0.00152635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00152635, 0
19.8689, 0, 0.00149691, 0, 1.41421, -0.00149691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149691, 0
19.8768, 0, 0.00146912, 0, 1.41421, -0.00146912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146912, 0
19.8848, 0, 0.00144276, 0, 1.41421, -0.00144276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144276, 0
19.8928, 0, 0.00141765, 0, 1.41421, -0.00141765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141765, 0
19.9007, 0, 0.00139362, 0, 1.41421, -0.00139362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139362, 0
19.9087, 0, 0.00137053, 0, 1.41421, -0.00137053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137053, 0
19.9167, 0, 0.00134825, 0, 1.41421, -0.00134825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00134825, 0
19.9247, 0, 0.00132667, 0, 1.41421, -0.00132667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132667, 0
19.9326, 0, 0.00130572, 0, 1.41421, -0.00130572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130572, 0
19.9406, 0, 0.00128532, 0, 1.41421, -0.00128532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128532, 0
19.9486, 0, 0.00126542, 0, 1.41421, -0.00126542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00126542, 0
19.9565, 0, 0.00124599, 0, 1.41421, -0.00124599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124599, 0
19.9645, 0, 0.00122701, 0, 1.41421, -0.00122701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122701, 0
19.9725, 0, 0.00120847, 0, 1.41421, -0.00120847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120847, 0
19.9804, 0, 0.00119035, 0, 1.41421, -0.00119035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119035, 0
19.9884, 0, 0.00117268, 0, 1.41421, -0.00117268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117268, 0
19.9964, 0, 0.00115544, 0, 1.41421, -0.00115544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00115544, 0
20.0043, 0, 0.00113863, 0, 1.41421, -0.00113863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113863, 0
20.0123, 0, 0.00112227, 0, 1.41421, -0.00112227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112227, 0
20.0203, 0, 0.00110635, 0, 1.41421, -0.00110635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110635, 0
20.0282, 0, 0.00109085, 0, 1.41421, -0.00109085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00109085, 0
20.0362, 0, 0.0010758, 0, 1.41421, -0.0010758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010758, 0
20.0442, 0, 0.00106118, 0, 1.41421, -0.00106118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00106118, 0
20.0521, 0, 0.00104699, 0, 1.41421, -0.00104699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104699, 0
20.0601, 0, 0.00103326, 0, 1.41421, -0.00103326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103326, 0
20.0681, 0, 0.00101998, 0, 1.41421, -0.00101998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101998, 0
20.076, 0, 0.00100718, 0, 1.41421, -0.00100718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100718, 0
20.084, 0, 0.0009949, 0, 1.41421, -0.0009949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0009949, 0
20.092, 0, 0.000983189, 0, 1.41421, -0.000983189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000983189, 0
20.0999, 0, 0.000972096, 0, 1.41421, -0.000972096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000972096, 0
20.1079, 0, 0.000961699, 0, 1.41421, -0.000961699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000961699, 0
20.1159, 0, 0.000952076, 0, 1.41421, -0.000952076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000952076, 0
20.1238, 0, 0.000943312, 0, 1.41421, -0.000943312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000943312, 0
20.1318, 0, 0.000935507, 0, 1.41421, -0.000935507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000935507, 0
20.1398, 0, 0.000928752, 0, 1.41421, -0.000928752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000928752, 0
20.1477, 0, 0.000923141, 0, 1.41421, -0.000923141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000923141, 0
20.1557, 0, 0.000918766, 0, 1.41421, -0.000918766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000918766, 0
20.1637, 0, 0.000915707, 0, 1.41421, -0.000915707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000915707, 0
20.1716, 0, 0.000914035, 0, 1.41421, -0.000914035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000914035, 0
20.1796, 0, 0.000913808, 0, 1.41421, -0.000913808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000913808, 0
20.1876, 0, 0.000915072, 0, 1.41421, -0.000915072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000915072, 0
20.1955, 0, 0.000917853, 0, 1.41421, -0.000917853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000917853, 0
20.2035, 0, 0.000922166, 0, 1.41421, -0.000922166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000922166, 0
20.2115, 0, 0.000928009, 0, 1.41421, -0.000928009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000928009, 0
20.2194, 1, 0.000935368, 0, 1.73205, 0.999065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000935368, 0
20.2274, 0, 0.000944212, 0, 1.41421, -0.000944212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000944212, 0
20.2354, 0, 0.000954506, 0, 1.41421, -0.000954506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000954506, 0
20.2433, 0, 0.000966196, 0, 1.41421, -0.000966196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000966196, 0
20.2513, 0, 0.000979236, 0, 1.41421, -0.000979236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000979236, 0
20.2593, 0, 0.00099357, 0, 1.41421, -0.00099357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00099357, 0
20.2672, 0, 0.00100913, 0, 1.41421, -0.00100913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100913, 0
20.2752, 0, 0.00102586, 0, 1.41421, -0.00102586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102586, 0
20.2832, 0, 0.0010437, 0, 1.41421, -0.0010437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010437, 0
20.2911, 0, 0.00106259, 0, 1.41421, -0.00106259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00106259, 0
20.2991, 0, 0.00108248, 0, 1.41421, -0.00108248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00108248, 0
20.3071, 0, 0.00110333, 0, 1.41421, -0.00110333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110333, 0
20.315, 0, 0.00112508, 0, 1.41421, -0.00112508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112508, 0
20.323, 0, 0.00114769, 0, 1.41421, -0.00114769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00114769, 0
20.331, 0, 0.00117115, 0, 1.41421, -0.00117115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00117115, 0
20.3389, 0, 0.00119542, 0, 1.41421, -0.00119542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119542, 0
20.3469, 1, 0.00122048, 0, 1.73205, 0.99878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122048, 0
20.3549, 0, 0.00124632, 0, 1.41421, -0.00124632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124632, 0
20.3629, 0, 0.00127292, 0, 1.41421, -0.00127292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127292, 0
20.3708, 0, 0.00130028, 0, 1.41421, -0.00130028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130028, 0
20.3788, 0, 0.0013284, 0, 1.41421, -0.0013284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013284, 0
20.3868, 0, 0.00135727, 0, 1.41421, -0.00135727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135727, 0
20.3947, 0, 0.00138689, 0, 1.41421, -0.00138689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138689, 0
20.4027, 1, 0.00141729, 0, 1.73205, 0.998583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00141729, 0
20.4107, 1, 0.00144847, 0, 1.73205, 0.998552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144847, 0
20.4186, 0, 0.00148043, 0, 1.41421, -0.00148043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00148043, 0
20.4266, 0, 0.00151319, 0, 1.41421, -0.00151319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151319, 0
20.4346, 0, 0.00154676, 0, 1.41421, -0.00154676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00154676, 0
20.4425, 0, 0.00158115, 0, 1.41421, -0.00158115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00158115, 0
20.4505, 0, 0.0016164, 0, 1.41421, -0.0016164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016164, 0
20.4585, 0, 0.00165248, 0, 1.41421, -0.00165248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165248, 0
20.4664, 0, 0.00168945, 0, 1.41421, -0.00168945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168945, 0
20.4744, 0, 0.00172728, 0, 1.41421, -0.00172728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00172728, 0
20.4824, 0, 0.00176603, 0, 1.41421, -0.00176603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00176603, 0
20.4903, 0, 0.0018057, 0, 1.41421, -0.0018057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018057, 0
20.4983, 0, 0.00184629, 0, 1.41421, -0.00184629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184629, 0
20.5063, 0, 0.00188783, 0, 1.41421, -0.00188783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188783, 0
20.5142, 0, 0.00193036, 0, 1.41421, -0.00193036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193036, 0
20.5222, 0, 0.00197385, 0, 1.41421, -0.00197385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197385, 0
20.5302, 0, 0.00201835, 0, 1.41421, -0.00201835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00201835, 0
20.5381, 0, 0.00206388, 0, 1.41421, -0.00206388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00206388, 0
20.5461, 0, 0.00211042, 0, 1.41421, -0.00211042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211042, 0
20.5541, 0, 0.00215803, 0, 1.41421, -0.00215803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215803, 0
20.562, 0, 0.00220674, 0, 1.41421, -0.00220674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00220674, 0
20.57, 0, 0.00225653, 0, 1.41421, -0.00225653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225653, 0
20.578, 0, 0.00230745, 0, 1.41421, -0.00230745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00230745, 0
20.5859, 0, 0.00235954, 0, 1.41421, -0.00235954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235954, 0
20.5939, 0, 0.00241279, 0, 1.41421, -0.00241279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00241279, 0
20.6019, 0, 0.00246726, 0, 1.41421, -0.00246726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00246726, 0
20.6098, 0, 0.00252298, 0, 1.41421, -0.00252298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00252298, 0
20.6178, 0, 0.00257998, 0, 1.41421, -0.00257998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00257998, 0
20.6258, 0, 0.00263828, 0, 1.41421, -0.00263828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263828, 0
20.6337, 0, 0.00269798, 0, 1.41421, -0.00269798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00269798, 0
20.6417, 0, 0.00275908, 0, 1.41421, -0.00275908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00275908, 0
20.6497, 0, 0.00282163, 0, 1.41421, -0.00282163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00282163, 0
20.6576, 0, 0.00288572, 0, 1.41421, -0.00288572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00288572, 0
20.6656, 0, 0.00295135, 0, 1.41421, -0.00295135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00295135, 0
20.6736, 0, 0.00301859, 0, 1.41421, -0.00301859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00301859, 0
20.6815, 0, 0.00308751, 0, 1.41421, -0.00308751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00308751, 0
20.6895, 0, 0.00315811, 0, 1.41421, -0.00315811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00315811, 0
20.6975, 0, 0.00323041, 0, 1.41421, -0.00323041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00323041, 0
20.7054, 0, 0.00330451, 0, 1.41421, -0.00330451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00330451, 0
20.7134, 0, 0.00338033, 0, 1.41421, -0.00338033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00338033, 0
20.7214, 0, 0.00345789, 0, 1.41421, -0.00345789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00345789, 0
20.7293, 0, 0.00353711, 0, 1.41421, -0.00353711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00353711, 0
20.7373, 0, 0.00361793, 0, 1.41421, -0.00361793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00361793, 0
20.7453, 0, 0.00370024, 0, 1.41421, -0.00370024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00370024, 0
20.7532, 0, 0.00378385, 0, 1.41421, -0.00378385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378385, 0
20.7612, 0, 0.00386855, 0, 1.41421, -0.00386855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00386855, 0
20.7692, 0, 0.0039541, 0, 1.41421, -0.0039541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039541, 0
20.7771, 0, 0.00404011, 0, 1.41421, -0.00404011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00404011, 0
20.7851, 0, 0.00412627, 0, 1.41421, -0.00412627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00412627, 0
20.7931, 0, 0.00421214, 0, 1.41421, -0.00421214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00421214, 0
20.8011, 0, 0.00429717, 0, 1.41421, -0.00429717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00429717, 0
20.809, 0, 0.00438083, 0, 1.41421, -0.00438083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00438083, 0
20.817, 0, 0.00446255, 0, 1.41421, -0.00446255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00446255, 0
20.825, 0, 0.00454164, 0, 1.41421, -0.00454164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00454164, 0
20.8329, 0, 0.00461746, 0, 1.41421, -0.00461746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00461746, 0
20.8409, 0, 0.00468933, 0, 1.41421, -0.00468933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00468933, 0
20.8489, 0, 0.00475655, 0, 1.41421, -0.00475655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00475655, 0
