   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_438.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
21.5453, 0, 0.00573818, 0, 1.41421, -0.00573818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33434e-08, 0, 0.00573813, 0
21.5532, 0, 0.0056411, 0, 1.41421, -0.0056411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22024e-08, 0, 0.00564106, 0
21.5611, 0, 0.00554564, 0, 1.41421, -0.00554564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10587e-08, 0, 0.0055456, 0
21.5689, 0, 0.00545176, 0, 1.41421, -0.00545176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99206e-08, 0, 0.00545172, 0
21.5768, 0, 0.00535949, 0, 1.41421, -0.00535949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87966e-08, 0, 0.00535945, 0
21.5847, 0, 0.00526879, 0, 1.41421, -0.00526879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76939e-08, 0, 0.00526875, 0
21.5925, 0, 0.0051796, 0, 1.41421, -0.0051796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66187e-08, 0, 0.00517956, 0
21.6004, 0, 0.00509195, 0, 1.41421, -0.00509195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55774e-08, 0, 0.00509191, 0
21.6083, 0, 0.00500575, 0, 1.41421, -0.00500575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45747e-08, 0, 0.00500572, 0
21.6161, 0, 0.00492101, 0, 1.41421, -0.00492101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36149e-08, 0, 0.00492097, 0
21.624, 0, 0.0048377, 0, 1.41421, -0.0048377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27019e-08, 0, 0.00483766, 0
21.6319, 0, 0.00475576, 0, 1.41421, -0.00475576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1838e-08, 0, 0.00475573, 0
21.6397, 0, 0.00467515, 0, 1.41421, -0.00467515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1025e-08, 0, 0.00467511, 0
21.6476, 0, 0.00459585, 0, 1.41421, -0.00459585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02643e-08, 0, 0.00459582, 0
21.6554, 0, 0.00451782, 0, 1.41421, -0.00451782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95563e-08, 0, 0.00451779, 0
21.6633, 0, 0.00444099, 0, 1.41421, -0.00444099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89007e-08, 0, 0.00444096, 0
21.6712, 0, 0.00436536, 0, 1.41421, -0.00436536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82971e-08, 0, 0.00436533, 0
21.679, 0, 0.00429088, 0, 1.41421, -0.00429088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77442e-08, 0, 0.00429086, 0
21.6869, 0, 0.00421749, 0, 1.41421, -0.00421749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72404e-08, 0, 0.00421746, 0
21.6948, 0, 0.00414518, 0, 1.41421, -0.00414518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67838e-08, 0, 0.00414516, 0
21.7026, 0, 0.00407391, 0, 1.41421, -0.00407391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63722e-08, 0, 0.00407388, 0
21.7105, 0, 0.00400361, 0, 1.41421, -0.00400361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60029e-08, 0, 0.00400359, 0
21.7184, 0, 0.00393428, 0, 1.41421, -0.00393428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56737e-08, 0, 0.00393425, 0
21.7262, 0, 0.00386588, 0, 1.41421, -0.00386588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53817e-08, 0, 0.00386586, 0
21.7341, 0, 0.00379836, 0, 1.41421, -0.00379836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51241e-08, 0, 0.00379834, 0
21.742, 0, 0.00373171, 0, 1.41421, -0.00373171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48984e-08, 0, 0.00373169, 0
21.7498, 0, 0.0036659, 0, 1.41421, -0.0036659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47016e-08, 0, 0.00366587, 0
21.7577, 0, 0.00360086, 0, 1.41421, -0.00360086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45312e-08, 0, 0.00360084, 0
21.7655, 0.515369, 0.00353662, 0, 1.58599, 0.511833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43846e-08, 0, 0.00353659, 0
21.7734, 0.484631, 0.0034731, 0, 1.57627, 0.481158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42594e-08, 0, 0.00347308, 0
21.7813, 0, 0.00341032, 0, 1.41421, -0.00341032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41534e-08, 0, 0.00341029, 0
21.7891, 0, 0.00334824, 0, 1.41421, -0.00334824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40643e-08, 0, 0.00334821, 0
21.797, 0, 0.00328681, 0, 1.41421, -0.00328681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39902e-08, 0, 0.00328678, 0
21.8049, 0, 0.00322605, 0, 1.41421, -0.00322605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39294e-08, 0, 0.00322603, 0
21.8127, 0, 0.00316594, 0, 1.41421, -0.00316594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.388e-08, 0, 0.00316592, 0
21.8206, 0, 0.00310643, 0, 1.41421, -0.00310643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38406e-08, 0, 0.00310641, 0
21.8285, 0, 0.00304753, 0, 1.41421, -0.00304753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38099e-08, 0, 0.00304751, 0
21.8363, 0, 0.00298923, 0, 1.41421, -0.00298923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37867e-08, 0, 0.00298921, 0
21.8442, 0, 0.00293151, 0, 1.41421, -0.00293151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37698e-08, 0, 0.00293148, 0
21.852, 0, 0.00287437, 0, 1.41421, -0.00287437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37584e-08, 0, 0.00287435, 0
21.8599, 0, 0.0028178, 0, 1.41421, -0.0028178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37516e-08, 0, 0.00281778, 0
21.8678, 0, 0.00276177, 0, 1.41421, -0.00276177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37486e-08, 0, 0.00276175, 0
21.8756, 0, 0.00270631, 0, 1.41421, -0.00270631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37489e-08, 0, 0.00270629, 0
21.8835, 0, 0.00265141, 0, 1.41421, -0.00265141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37519e-08, 0, 0.00265138, 0
21.8914, 0, 0.00259703, 0, 1.41421, -0.00259703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37572e-08, 0, 0.00259701, 0
21.8992, 0, 0.00254322, 0, 1.41421, -0.00254322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37643e-08, 0, 0.00254319, 0
21.9071, 0, 0.00248995, 0, 1.41421, -0.00248995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37729e-08, 0, 0.00248993, 0
21.915, 0, 0.00243722, 0, 1.41421, -0.00243722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37828e-08, 0, 0.00243719, 0
21.9228, 0, 0.00238504, 0, 1.41421, -0.00238504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37938e-08, 0, 0.00238502, 0
21.9307, 0, 0.00233342, 0, 1.41421, -0.00233342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38055e-08, 0, 0.0023334, 0
21.9386, 0, 0.00228233, 0, 1.41421, -0.00228233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38179e-08, 0, 0.0022823, 0
21.9464, 0, 0.00223182, 0, 1.41421, -0.00223182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38308e-08, 0, 0.0022318, 0
21.9543, 0, 0.00218187, 0, 1.41421, -0.00218187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38443e-08, 0, 0.00218185, 0
21.9621, 0, 0.00213248, 0, 1.41421, -0.00213248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38581e-08, 0, 0.00213246, 0
21.97, 0, 0.00208367, 0, 1.41421, -0.00208367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38723e-08, 0, 0.00208365, 0
21.9779, 0, 0.00203544, 0, 1.41421, -0.00203544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38871e-08, 0, 0.00203541, 0
21.9857, 0, 0.00198778, 0, 1.41421, -0.00198778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39026e-08, 0, 0.00198775, 0
21.9936, 0, 0.00194072, 0, 1.41421, -0.00194072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39191e-08, 0, 0.00194069, 0
22.0015, 0, 0.00189425, 0, 1.41421, -0.00189425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39372e-08, 0, 0.00189422, 0
22.0093, 0, 0.00184837, 0, 1.41421, -0.00184837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39591e-08, 0, 0.00184834, 0
22.0172, 0, 0.00180311, 0, 1.41421, -0.00180311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39965e-08, 0, 0.00180308, 0
22.0251, 0, 0.00175845, 0, 1.41421, -0.00175845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4063e-08, 0, 0.00175842, 0
22.0329, 0, 0.00171442, 0, 1.41421, -0.00171442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41275e-08, 0, 0.00171439, 0
22.0408, 0, 0.00167101, 0, 1.41421, -0.00167101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42248e-08, 0, 0.00167099, 0
22.0487, 0, 0.00162822, 0, 1.41421, -0.00162822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44172e-08, 0, 0.0016282, 0
22.0565, 0, 0.00158609, 0, 1.41421, -0.00158609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46199e-08, 0, 0.00158607, 0
22.0644, 0, 0.00154461, 0, 1.41421, -0.00154461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48961e-08, 0, 0.00154459, 0
22.0722, 0, 0.00150378, 0, 1.41421, -0.00150378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.528e-08, 0, 0.00150375, 0
22.0801, 0, 0.00146362, 0, 1.41421, -0.00146362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5815e-08, 0, 0.00146359, 0
22.088, 0, 0.00142413, 0, 1.41421, -0.00142413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65601e-08, 0, 0.0014241, 0
22.0958, 0, 0.00138532, 0, 1.41421, -0.00138532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7596e-08, 0, 0.00138529, 0
22.1037, 0, 0.0013472, 0, 1.41421, -0.0013472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90311e-08, 0, 0.00134717, 0
22.1116, 0, 0.00130979, 0, 1.41421, -0.00130979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10129e-08, 0, 0.00130976, 0
22.1194, 0, 0.00127307, 0, 1.41421, -0.00127307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37402e-08, 0, 0.00127304, 0
22.1273, 0, 0.00123709, 0, 1.41421, -0.00123709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74761e-08, 0, 0.00123705, 0
22.1352, 0, 0.00120183, 0, 1.41421, -0.00120183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25733e-08, 0, 0.00120179, 0
22.143, 0, 0.00116731, 0, 1.41421, -0.00116731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94996e-08, 0, 0.00116726, 0
22.1509, 0, 0.00113355, 0, 1.41421, -0.00113355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88654e-08, 0, 0.00113349, 0
22.1587, 0, 0.00110053, 0, 1.41421, -0.00110053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1479e-08, 0, 0.00110046, 0
22.1666, 0, 0.00106828, 0, 1.41421, -0.00106828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83866e-08, 0, 0.0010682, 0
22.1745, 0, 0.00103682, 0, 1.41421, -0.00103682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1094e-07, 0, 0.00103671, 0
22.1823, 0, 0.00100615, 0, 1.41421, -0.00100615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40894e-07, 0, 0.001006, 0
22.1902, 0, 0.000976252, 0, 1.41421, -0.000976252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80503e-07, 0, 0.000976071, 0
22.1981, 0, 0.000947165, 0, 1.41421, -0.000947165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32614e-07, 0, 0.000946933, 0
22.2059, 0, 0.000918884, 0, 1.41421, -0.000918884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00871e-07, 0, 0.000918583, 0
22.2138, 0, 0.000891405, 0, 1.41421, -0.000891405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89886e-07, 0, 0.000891015, 0
22.2217, 0, 0.000864748, 0, 1.41421, -0.000864748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05375e-07, 0, 0.000864243, 0
22.2295, 0, 0.000838911, 0, 1.41421, -0.000838911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54547e-07, 0, 0.000838256, 0
22.2374, 0, 0.00081389, 0, 1.41421, -0.00081389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46383e-07, 0, 0.000813043, 0
22.2453, 0, 0.000789703, 0, 1.41421, -0.000789703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09181e-06, 0, 0.000788611, 0
22.2531, 0, 0.000766342, 0, 1.41421, -0.000766342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40449e-06, 0, 0.000764937, 0
22.261, 0, 0.000743824, 0, 1.41421, -0.000743824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80078e-06, 0, 0.000742023, 0
22.2688, 0, 0.000722146, 0, 1.41421, -0.000722146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30094e-06, 0, 0.000719845, 0
22.2767, 0, 0.000701323, 0, 1.41421, -0.000701323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92907e-06, 0, 0.000698394, 0
22.2846, 0.356293, 0.000681372, 0, 1.53502, 0.355612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.714e-06, 0, 0.000677658, 0
22.2924, 0.643707, 0.000662304, 0, 1.62595, 0.643044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69046e-06, 0, 0.000657614, 0
22.3003, 0, 0.000644137, 0, 1.41421, -0.000644137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89976e-06, 0, 0.000638237, 0
22.3082, 0, 0.000626906, 0, 1.41421, -0.000626906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3896e-06, 0, 0.000619516, 0
22.316, 0, 0.000610641, 0, 1.41421, -0.000610641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21673e-06, 0, 0.000601424, 0
22.3239, 0, 0.000595381, 0, 1.41421, -0.000595381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14475e-05, 0, 0.000583933, 0
22.3318, 0, 0.000581185, 0, 1.41421, -0.000581185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41566e-05, 0, 0.000567028, 0
22.3396, 0, 0.000568113, 0, 1.41421, -0.000568113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74317e-05, 0, 0.000550682, 0
22.3475, 0, 0.000556236, 0, 1.41421, -0.000556236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13731e-05, 0, 0.000534863, 0
22.3554, 0, 0.000545647, 0, 1.41421, -0.000545647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6091e-05, 0, 0.000519556, 0
22.3632, 0, 0.000536445, 0, 1.41421, -0.000536445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17126e-05, 0, 0.000504732, 0
22.3711, 0, 0.000528743, 0, 1.41421, -0.000528743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83801e-05, 0, 0.000490363, 0
22.3789, 0, 0.000522675, 0, 1.41421, -0.000522675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62478e-05, 0, 0.000476427, 0
22.3868, 0, 0.000518388, 0, 1.41421, -0.000518388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54838e-05, 0, 0.000462904, 0
22.3947, 0, 0.000516043, 0, 1.41421, -0.000516043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62781e-05, 0, 0.000449765, 0
22.4025, 0, 0.000515819, 0, 1.41421, -0.000515819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88251e-05, 0, 0.000436994, 0
22.4104, 0, 0.000517904, 0, 1.41421, -0.000517904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.33401e-05, 0, 0.000424564, 0
22.4183, 0, 0.000522507, 0, 1.41421, -0.000522507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000110053, 0, 0.000412454, 0
22.4261, 0, 0.000529838, 0, 1.41421, -0.000529838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000129189, 0, 0.00040065, 0
22.434, 0, 0.000540123, 0, 1.41421, -0.000540123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000150994, 0, 0.000389128, 0
22.4419, 0, 0.000553591, 0, 1.41421, -0.000553591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000175721, 0, 0.00037787, 0
22.4497, 0, 0.000570468, 0, 1.41421, -0.000570468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000203603, 0, 0.000366865, 0
22.4576, 0, 0.000590981, 0, 1.41421, -0.000590981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000234886, 0, 0.000356094, 0
22.4654, 0, 0.000615353, 0, 1.41421, -0.000615353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000269812, 0, 0.000345541, 0
22.4733, 0, 0.000643777, 0, 1.41421, -0.000643777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000308579, 0, 0.000335198, 0
22.4812, 0, 0.000676448, 0, 1.41421, -0.000676448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003514, 0, 0.000325047, 0
22.489, 0, 0.000713515, 0, 1.41421, -0.000713515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000398433, 0, 0.000315082, 0
22.4969, 0, 0.000755088, 0, 1.41421, -0.000755088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000449795, 0, 0.000305294, 0
22.5048, 0, 0.00080127, 0, 1.41421, -0.00080127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000505599, 0, 0.00029567, 0
22.5126, 0, 0.000852067, 0, 1.41421, -0.000852067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000565859, 0, 0.000286208, 0
22.5205, 0, 0.000907469, 0, 1.41421, -0.000907469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000630569, 0, 0.0002769, 0
22.5284, 0, 0.000967407, 0, 1.41421, -0.000967407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00069967, 0, 0.000267737, 0
22.5362, 0, 0.0010317, 0, 1.41421, -0.0010317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000772981, 0, 0.00025872, 0
22.5441, 0, 0.00110014, 0, 1.41421, -0.00110014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000850299, 0, 0.000249844, 0
22.552, 0, 0.00117245, 0, 1.41421, -0.00117245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000931349, 0, 0.000241104, 0
22.5598, 0, 0.00124822, 0, 1.41421, -0.00124822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101572, 0, 0.000232504, 0
22.5677, 0, 0.00132702, 0, 1.41421, -0.00132702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110298, 0, 0.000224042, 0
22.5755, 0, 0.00140833, 0, 1.41421, -0.00140833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119262, 0, 0.000215717, 0
22.5834, 0, 0.00149152, 0, 1.41421, -0.00149152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128399, 0, 0.000207533, 0
22.5913, 0, 0.00157596, 0, 1.41421, -0.00157596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137647, 0, 0.000199489, 0
22.5991, 0, 0.00166088, 0, 1.41421, -0.00166088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00146928, 0, 0.000191591, 0
22.607, 0, 0.00174547, 0, 1.41421, -0.00174547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00156163, 0, 0.000183843, 0
22.6149, 0, 0.00182894, 0, 1.41421, -0.00182894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00165269, 0, 0.00017625, 0
22.6227, 0, 0.00191043, 0, 1.41421, -0.00191043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00174162, 0, 0.000168812, 0
22.6306, 0, 0.00198902, 0, 1.41421, -0.00198902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182748, 0, 0.000161538, 0
22.6385, 0, 0.00206384, 0, 1.41421, -0.00206384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019094, 0, 0.000154434, 0
22.6463, 0, 0.00213403, 0, 1.41421, -0.00213403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198653, 0, 0.000147501, 0
