   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_106.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.650734, 1, 0.000120177, 3.02533e-05, 1.73205, 0.99988, 3.04458e-05, 3.02533e-05, 3.02542e-05, 3.02555e-05, 3.0259e-05, 3.02635e-05, 3.02577e-05, 3.0259e-05, 3.03914e-05, 3.06872e-05, 3.05157e-05, 0.000102965, 3.03976e-05, 3.03327e-05, 3.02563e-05, 3.02724e-05, 3.05873e-05, 3.02534e-05, 4.50428e-05, 3.02533e-05, 3.10399e-05
0.658896, 0, 0.000242779, 6.35173e-05, 1.41421, -0.000242779, 6.39215e-05, 6.35173e-05, 6.35191e-05, 6.3522e-05, 6.35293e-05, 6.35386e-05, 6.35266e-05, 6.35292e-05, 6.38341e-05, 6.44281e-05, 6.40682e-05, 0.000216162, 6.37174e-05, 6.3684e-05, 6.35236e-05, 6.35479e-05, 6.40574e-05, 6.35175e-05, 8.52948e-05, 6.35173e-05, 6.51686e-05
0.667057, 0, 0.000479847, 0.000128572, 1.41421, -0.000479847, 0.00012939, 0.000128572, 0.000128576, 0.000128582, 0.000128596, 0.000128615, 0.000128591, 0.000128596, 0.000129283, 0.000130416, 0.000129687, 0.000437526, 0.000128848, 0.000128909, 0.000128585, 0.000128621, 0.000129437, 0.000128572, 0.0001614, 0.000128572, 0.000131914
0.675219, 0, 0.000923072, 0.000251022, 1.41421, -0.000923072, 0.000252619, 0.000251022, 0.000251029, 0.000251041, 0.00025107, 0.000251107, 0.000251059, 0.000251069, 0.000252581, 0.000254621, 0.000253199, 0.000854159, 0.000251401, 0.000251681, 0.000251047, 0.000251099, 0.000252396, 0.000251023, 0.000301725, 0.000251022, 0.000257547
0.683381, 0, 0.00172305, 0.000472899, 1.41421, -0.00172305, 0.000475908, 0.000472899, 0.000472913, 0.000472935, 0.000472989, 0.000473058, 0.000472969, 0.000472988, 0.000476236, 0.000479679, 0.000477, 0.00160903, 0.000473415, 0.00047414, 0.000472946, 0.000473019, 0.000475067, 0.000472901, 0.000552856, 0.000472899, 0.00048519
0.691542, 0, 0.00311584, 0.000860005, 1.41421, -0.00311584, 0.000865475, 0.000860005, 0.000860029, 0.000860069, 0.000860168, 0.000860294, 0.000860131, 0.000860166, 0.00086698, 0.000872332, 0.000867461, 0.00292593, 0.000860706, 0.000862262, 0.000860091, 0.00086019, 0.000863406, 0.000860007, 0.000987881, 0.000860005, 0.000882354
0.699704, 0.961873, 0.0054542, 0.00151047, 1.72101, 0.956419, 0.00152008, 0.00151047, 0.00151051, 0.00151058, 0.00151076, 0.00151098, 0.00151069, 0.00151075, 0.00152469, 0.00153212, 0.00152357, 0.00513859, 0.00151142, 0.00151443, 0.00151062, 0.00151076, 0.00151578, 0.00151048, 0.00171614, 0.00151047, 0.00154972
0.707866, 1.03813, 0.00923925, 0.00256335, 1.74302, 1.02889, 0.00257966, 0.00256335, 0.00256343, 0.00256354, 0.00256384, 0.00256421, 0.00256373, 0.00256383, 0.00259159, 0.00260009, 0.00258557, 0.00871986, 0.00256463, 0.00257008, 0.00256361, 0.00256379, 0.0025716, 0.00256336, 0.00289324, 0.00256335, 0.00262996
0.716027, 0, 0.0151465, 0.00420543, 1.41421, -0.0151465, 0.00423217, 0.00420543, 0.00420555, 0.00420574, 0.00420623, 0.00420684, 0.00420605, 0.00420622, 0.00425998, 0.00426569, 0.00424188, 0.0143048, 0.00420715, 0.00421646, 0.00420585, 0.00420609, 0.00421816, 0.00420544, 0.00472929, 0.00420543, 0.00431469
0.724189, 0, 0.0240369, 0.00667356, 1.41421, -0.0240369, 0.00671599, 0.00667356, 0.00667375, 0.00667406, 0.00667483, 0.0066758, 0.00667454, 0.00667481, 0.00677602, 0.00676918, 0.0067314, 0.0226988, 0.00667585, 0.00669107, 0.00667423, 0.00667456, 0.00669303, 0.00667358, 0.00749261, 0.00667356, 0.00684693
0.732351, 0, 0.0369412, 0.0102495, 1.41421, -0.0369412, 0.0103146, 0.0102495, 0.0102498, 0.0102502, 0.0102514, 0.0102529, 0.010251, 0.0102514, 0.0104364, 0.0103963, 0.0103383, 0.0348596, 0.0102525, 0.0102764, 0.0102505, 0.010251, 0.0102789, 0.0102495, 0.0115053, 0.0102495, 0.0105157
0.740512, 0, 0.0550104, 0.0152446, 1.41421, -0.0550104, 0.0153415, 0.0152446, 0.015245, 0.0152457, 0.0152475, 0.0152497, 0.0152468, 0.0152474, 0.0155754, 0.015463, 0.0153767, 0.0518464, 0.0152485, 0.0152845, 0.0152461, 0.0152468, 0.0152885, 0.0152446, 0.017128, 0.0152446, 0.0156405
0.748674, 0, 0.0794251, 0.0219731, 1.41421, -0.0794251, 0.0221128, 0.0219731, 0.0219737, 0.0219748, 0.0219773, 0.0219805, 0.0219763, 0.0219772, 0.0225411, 0.0222879, 0.0221635, 0.0747282, 0.0219783, 0.0220307, 0.0219753, 0.0219764, 0.0220376, 0.0219732, 0.0247325, 0.0219731, 0.0225439
0.756836, 0, 0.111269, 0.0307153, 1.41421, -0.111269, 0.0309105, 0.0307153, 0.0307161, 0.0307176, 0.0307211, 0.0307256, 0.0307198, 0.030721, 0.0316602, 0.0311553, 0.0309814, 0.104459, 0.0307219, 0.0307958, 0.0307183, 0.03072, 0.030808, 0.0307154, 0.0346633, 0.0307153, 0.0315131
0.764997, 0, 0.151375, 0.0416726, 1.41421, -0.151375, 0.0419375, 0.0416726, 0.0416737, 0.0416757, 0.0416805, 0.0416865, 0.0416787, 0.0416804, 0.0431957, 0.0422696, 0.0420337, 0.141728, 0.0416809, 0.0417818, 0.0416767, 0.0416794, 0.0418028, 0.0416727, 0.0471922, 0.0416726, 0.0427551
0.773159, 1, 0.200176, 0.0549237, 1.73205, 0.799824, 0.0552729, 0.0549237, 0.0549252, 0.0549278, 0.0549341, 0.0549421, 0.0549317, 0.054934, 0.0573013, 0.0557106, 0.0553997, 0.186807, 0.054934, 0.0550677, 0.0549291, 0.0549334, 0.0551023, 0.0549238, 0.0624749, 0.0549237, 0.0563507
0.781321, 0, 0.257581, 0.0703885, 1.41421, -0.257581, 0.0708361, 0.0703885, 0.0703905, 0.0703937, 0.0704018, 0.0704121, 0.0703988, 0.0704017, 0.0739818, 0.0713971, 0.0709986, 0.239434, 0.0704011, 0.0705731, 0.0703955, 0.0704022, 0.0706271, 0.0703887, 0.0805214, 0.0703885, 0.0722178
0.789482, 1.93536, 0.322909, 0.0878077, 1.98377, 1.61245, 0.0883662, 0.0878077, 0.0878102, 0.0878143, 0.0878244, 0.0878372, 0.0878206, 0.0878242, 0.0930648, 0.0890663, 0.0885691, 0.298743, 0.0878228, 0.088038, 0.0878165, 0.0878265, 0.0881176, 0.087808, 0.101188, 0.0878077, 0.090091
0.797644, 0.0646438, 0.394915, 0.106747, 1.43689, -0.330271, 0.107426, 0.106747, 0.10675, 0.106755, 0.106767, 0.106782, 0.106762, 0.106767, 0.114191, 0.108277, 0.107672, 0.363273, 0.106764, 0.107027, 0.106757, 0.106772, 0.107138, 0.106747, 0.124202, 0.106747, 0.109525
0.805806, 1, 0.4719, 0.126623, 1.73205, 0.5281, 0.127429, 0.126623, 0.126627, 0.126632, 0.126647, 0.126666, 0.126642, 0.126647, 0.136827, 0.128439, 0.127722, 0.431074, 0.126644, 0.126955, 0.126636, 0.126657, 0.127102, 0.126623, 0.149225, 0.126623, 0.129922
0.813967, 0, 0.551914, 0.146759, 1.41421, -0.551914, 0.147694, 0.146759, 0.146764, 0.14677, 0.146787, 0.146809, 0.146781, 0.146787, 0.160295, 0.148866, 0.148034, 0.499873, 0.146783, 0.147144, 0.146774, 0.146803, 0.147328, 0.14676, 0.175939, 0.146759, 0.150591
0.822129, 1, 0.633005, 0.166448, 1.73205, 0.366995, 0.16751, 0.166448, 0.166453, 0.166461, 0.16648, 0.166504, 0.166473, 0.16648, 0.183829, 0.16884, 0.167895, 0.567304, 0.166474, 0.166885, 0.166465, 0.166504, 0.167104, 0.166449, 0.204159, 0.166448, 0.170806
0.830291, 0, 0.713484, 0.185023, 1.41421, -0.713484, 0.186205, 0.185023, 0.185029, 0.185037, 0.185059, 0.185086, 0.185051, 0.185058, 0.206625, 0.187684, 0.186634, 0.631141, 0.185052, 0.185508, 0.185043, 0.185094, 0.185757, 0.185024, 0.233931, 0.185023, 0.189889
0.838452, 1.84179, 0.792152, 0.201923, 1.96005, 1.04964, 0.203214, 0.201923, 0.201929, 0.201938, 0.201961, 0.201991, 0.201953, 0.201961, 0.227914, 0.204831, 0.203683, 0.689519, 0.201954, 0.202451, 0.201945, 0.20201, 0.202718, 0.201924, 0.265603, 0.201923, 0.207268
0.846614, 2.07668, 0.868433, 0.216735, 2.01908, 1.20825, 0.218123, 0.216735, 0.216741, 0.216751, 0.216776, 0.216808, 0.216767, 0.216776, 0.24701, 0.219861, 0.218627, 0.741077, 0.216768, 0.217301, 0.216759, 0.216842, 0.217571, 0.216736, 0.299838, 0.216735, 0.222529
0.854775, 0.0815269, 0.942391, 0.229221, 1.44275, -0.860864, 0.230692, 0.229221, 0.229227, 0.229238, 0.229264, 0.229298, 0.229255, 0.229264, 0.263368, 0.232534, 0.231227, 0.78504, 0.229255, 0.229816, 0.229248, 0.229351, 0.230073, 0.229221, 0.337552, 0.229221, 0.235437
0.862937, 1.91365, 1.01462, 0.239313, 1.97829, 0.899025, 0.240854, 0.239313, 0.23932, 0.239331, 0.239359, 0.239394, 0.239348, 0.239358, 0.276611, 0.24278, 0.241413, 0.821212, 0.239349, 0.239931, 0.239345, 0.239473, 0.240158, 0.239314, 0.37977, 0.239313, 0.245937
0.871099, 0.997598, 1.08602, 0.247095, 1.73136, -0.0884219, 0.248691, 0.247095, 0.247102, 0.247113, 0.247142, 0.247179, 0.247131, 0.247142, 0.286554, 0.250685, 0.24927, 0.849894, 0.247132, 0.247726, 0.247132, 0.247292, 0.247908, 0.247095, 0.427404, 0.247095, 0.254132
0.879261, 1.99758, 1.15746, 0.252763, 1.9994, 0.840128, 0.254402, 0.252763, 0.252771, 0.252782, 0.252812, 0.25285, 0.252801, 0.252812, 0.293205, 0.256449, 0.254997, 0.871767, 0.252801, 0.2534, 0.252808, 0.25301, 0.253525, 0.252764, 0.480992, 0.252763, 0.260246
0.887422, 0.0911696, 1.22945, 0.256589, 1.44609, -1.13828, 0.25826, 0.256589, 0.256597, 0.256609, 0.256639, 0.256677, 0.256628, 0.256638, 0.29675, 0.260345, 0.258867, 0.887752, 0.256627, 0.257222, 0.256645, 0.256904, 0.257284, 0.25659, 0.540434, 0.256589, 0.264582
0.895584, 1, 1.30185, 0.258876, 1.73205, -0.301852, 0.26057, 0.258876, 0.258883, 0.258896, 0.258926, 0.258965, 0.258915, 0.258926, 0.29753, 0.262682, 0.261186, 0.898869, 0.258913, 0.259497, 0.258947, 0.259285, 0.259494, 0.258877, 0.604777, 0.258876, 0.267481
0.903746, 0.901605, 1.37368, 0.259926, 1.70341, -0.472075, 0.261637, 0.259926, 0.259934, 0.259946, 0.259977, 0.260017, 0.259966, 0.259977, 0.295996, 0.263767, 0.262259, 0.906126, 0.259962, 0.260527, 0.260019, 0.260464, 0.260463, 0.259927, 0.672103, 0.259926, 0.269287
0.911907, 0.0983946, 1.44304, 0.260019, 1.44858, -1.34464, 0.261741, 0.260019, 0.260027, 0.260039, 0.26007, 0.26011, 0.260059, 0.26007, 0.292662, 0.263882, 0.262366, 0.910445, 0.260054, 0.260592, 0.26014, 0.260731, 0.260476, 0.26002, 0.739565, 0.260019, 0.270328
0.920069, 0, 1.50725, 0.259395, 1.41421, -1.50725, 0.261125, 0.259395, 0.259403, 0.259415, 0.259447, 0.259486, 0.259435, 0.259446, 0.288061, 0.263272, 0.261753, 0.912606, 0.259429, 0.259933, 0.259554, 0.260338, 0.259778, 0.259396, 0.803576, 0.259395, 0.270907
0.928231, 1, 1.56318, 0.258253, 1.73205, -0.563177, 0.259988, 0.258253, 0.258261, 0.258273, 0.258305, 0.258344, 0.258293, 0.258304, 0.282698, 0.262137, 0.260617, 0.913242, 0.258285, 0.258751, 0.25846, 0.259492, 0.258568, 0.258254, 0.860151, 0.258253, 0.271307
0.936392, 2.89196, 1.60763, 0.256748, 2.21178, 1.28433, 0.258487, 0.256748, 0.256756, 0.256769, 0.2568, 0.25684, 0.256788, 0.256799, 0.277012, 0.260636, 0.259116, 0.912837, 0.256778, 0.257201, 0.257017, 0.258352, 0.257006, 0.256749, 0.90535, 0.256748, 0.271803
0.944554, 0.108037, 1.63785, 0.255001, 1.45191, -1.52981, 0.256743, 0.255001, 0.255009, 0.255021, 0.255053, 0.255093, 0.255041, 0.255052, 0.271356, 0.258891, 0.257372, 0.911749, 0.255029, 0.255407, 0.255345, 0.25704, 0.25521, 0.255002, 0.935764, 0.255001, 0.272695
0.952716, 0, 1.65199, 0.253102, 1.41421, -1.65199, 0.254847, 0.253102, 0.253109, 0.253122, 0.253154, 0.253193, 0.253142, 0.253153, 0.265986, 0.256991, 0.255473, 0.910232, 0.253128, 0.253459, 0.253537, 0.255636, 0.253271, 0.253102, 0.948959, 0.253102, 0.274329
0.960877, 0, 1.64948, 0.251117, 1.41421, -1.64948, 0.252868, 0.251117, 0.251125, 0.251137, 0.251169, 0.251209, 0.251157, 0.251168, 0.261067, 0.255006, 0.253489, 0.908463, 0.251141, 0.251426, 0.25166, 0.254191, 0.251254, 0.251118, 0.943806, 0.251117, 0.277131
0.969039, 1, 1.6312, 0.249097, 1.73205, -0.6312, 0.250858, 0.249097, 0.249105, 0.249118, 0.249149, 0.249189, 0.249138, 0.249149, 0.256682, 0.252985, 0.25147, 0.906561, 0.24912, 0.249361, 0.249766, 0.252729, 0.249209, 0.249098, 0.920641, 0.249097, 0.281624
0.9772, 2.87991, 1.5995, 0.247081, 2.20905, 1.28041, 0.248856, 0.247081, 0.247089, 0.247102, 0.247133, 0.247173, 0.247122, 0.247133, 0.252854, 0.250969, 0.249455, 0.904607, 0.247103, 0.247303, 0.247894, 0.251257, 0.247173, 0.247082, 0.881225, 0.247081, 0.288432
0.985362, 1.87508, 1.55795, 0.245098, 1.96852, 0.317139, 0.246896, 0.245098, 0.245106, 0.245119, 0.24515, 0.24519, 0.245138, 0.245149, 0.249561, 0.248985, 0.247471, 0.902656, 0.245119, 0.245283, 0.246073, 0.249768, 0.245173, 0.245099, 0.828522, 0.245098, 0.298255
0.993524, 1.245, 1.51095, 0.24317, 1.80139, -0.265949, 0.245003, 0.24317, 0.243178, 0.24319, 0.243222, 0.243262, 0.24321, 0.243221, 0.246755, 0.247055, 0.245543, 0.900743, 0.243189, 0.243324, 0.244325, 0.248247, 0.243232, 0.243171, 0.766325, 0.24317, 0.311814
1.00169, 1.87268, 1.46325, 0.241312, 1.96791, 0.409431, 0.243199, 0.241312, 0.24132, 0.241333, 0.241364, 0.241404, 0.241353, 0.241364, 0.244379, 0.245198, 0.243686, 0.898893, 0.241332, 0.241441, 0.242667, 0.24668, 0.241364, 0.241313, 0.698813, 0.241312, 0.329767
1.00985, 0.127323, 1.4193, 0.239537, 1.45853, -1.29198, 0.241502, 0.239537, 0.239545, 0.239557, 0.239589, 0.239629, 0.239577, 0.239588, 0.242368, 0.243422, 0.24191, 0.897121, 0.239556, 0.239647, 0.241107, 0.245057, 0.23958, 0.239538, 0.630085, 0.239537, 0.352588
1.01801, 0, 1.38285, 0.237849, 1.41421, -1.38285, 0.239924, 0.237849, 0.237857, 0.237869, 0.237901, 0.237941, 0.237889, 0.2379, 0.24066, 0.241734, 0.240222, 0.895433, 0.237869, 0.237948, 0.239654, 0.243372, 0.237886, 0.23785, 0.563785, 0.237849, 0.380439
1.02617, 0, 1.35646, 0.23625, 1.41421, -1.35646, 0.238475, 0.23625, 0.236258, 0.23627, 0.236302, 0.236342, 0.23629, 0.236301, 0.239198, 0.240134, 0.238623, 0.893831, 0.236271, 0.236344, 0.238306, 0.241632, 0.236281, 0.236251, 0.502804, 0.23625, 0.413045
1.03433, 0, 1.34131, 0.234736, 1.41421, -1.34131, 0.237163, 0.234736, 0.234744, 0.234756, 0.234788, 0.234828, 0.234776, 0.234787, 0.237922, 0.23862, 0.23711, 0.89231, 0.234759, 0.234835, 0.237066, 0.239849, 0.234762, 0.234737, 0.44915, 0.234736, 0.449597
1.04249, 1, 1.33712, 0.233301, 1.73205, -0.337125, 0.235994, 0.233301, 0.233309, 0.233321, 0.233353, 0.233393, 0.233341, 0.233352, 0.236778, 0.237185, 0.235674, 0.89086, 0.233326, 0.233415, 0.235931, 0.238042, 0.233323, 0.233302, 0.40393, 0.233301, 0.488715
1.05066, 1.8582, 1.34233, 0.231935, 1.96423, 0.51587, 0.234974, 0.231934, 0.231943, 0.231956, 0.231987, 0.232027, 0.231975, 0.231986, 0.235713, 0.235819, 0.234309, 0.889467, 0.231964, 0.232077, 0.234908, 0.236231, 0.231953, 0.231936, 0.367448, 0.231935, 0.52849
1.05882, 0.141802, 1.35433, 0.230627, 1.46349, -1.21253, 0.234115, 0.230626, 0.230635, 0.230648, 0.230679, 0.230719, 0.230667, 0.230678, 0.234677, 0.234511, 0.233001, 0.888108, 0.23066, 0.230814, 0.234017, 0.23444, 0.230642, 0.230628, 0.33937, 0.230627, 0.566607
1.06698, 2, 1.36993, 0.229365, 2, 0.630075, 0.233442, 0.229363, 0.229373, 0.229385, 0.229417, 0.229457, 0.229405, 0.229416, 0.233625, 0.233249, 0.231738, 0.886754, 0.229404, 0.229619, 0.233309, 0.232685, 0.229377, 0.229366, 0.318922, 0.229365, 0.600548
1.07514, 1, 1.3858, 0.228135, 1.73205, -0.385801, 0.232995, 0.228133, 0.228143, 0.228156, 0.228187, 0.228227, 0.228175, 0.228187, 0.232521, 0.232019, 0.230509, 0.885368, 0.228183, 0.228485, 0.232893, 0.23098, 0.228146, 0.228136, 0.305075, 0.228135, 0.627852
1.0833, 1, 1.39899, 0.226927, 1.73205, -0.398987, 0.23284, 0.226924, 0.226935, 0.226947, 0.226979, 0.227019, 0.226967, 0.226978, 0.231338, 0.230811, 0.2293, 0.8839, 0.226985, 0.227407, 0.232974, 0.22933, 0.226935, 0.226928, 0.296707, 0.226927, 0.646391
1.09146, 1.69229, 1.4073, 0.225728, 1.92153, 0.284991, 0.233076, 0.225724, 0.225735, 0.225748, 0.22578, 0.225819, 0.225768, 0.225779, 0.230058, 0.229612, 0.228101, 0.882284, 0.225799, 0.226383, 0.233917, 0.227736, 0.225735, 0.225728, 0.292714, 0.225728, 0.654626
1.09963, 1.9952, 1.40969, 0.224527, 1.9988, 0.585506, 0.233837, 0.224522, 0.224535, 0.224547, 0.224579, 0.224619, 0.224567, 0.224578, 0.228678, 0.228411, 0.2269, 0.880437, 0.224616, 0.225409, 0.236335, 0.226191, 0.224532, 0.224528, 0.292083, 0.224527, 0.651795
1.10779, 5.15384, 1.40649, 0.223313, 2.67467, 3.74735, 0.235286, 0.223307, 0.223321, 0.223333, 0.223365, 0.223405, 0.223353, 0.223364, 0.2272, 0.227197, 0.225687, 0.878254, 0.223424, 0.224483, 0.2412, 0.224684, 0.223318, 0.223314, 0.293926, 0.223313, 0.638008
1.11595, 2.15867, 1.39949, 0.222075, 2.03928, 0.759181, 0.237609, 0.222067, 0.222083, 0.222096, 0.222127, 0.222167, 0.222115, 0.222127, 0.225633, 0.225959, 0.224449, 0.875612, 0.222214, 0.223604, 0.249979, 0.223201, 0.222079, 0.222076, 0.297488, 0.222075, 0.614224
1.12411, 3.673, 1.39196, 0.220801, 2.38181, 2.28103, 0.240987, 0.22079, 0.220808, 0.220821, 0.220852, 0.220892, 0.220841, 0.220852, 0.223991, 0.224685, 0.223174, 0.872369, 0.220976, 0.222765, 0.264766, 0.221724, 0.220803, 0.220801, 0.302139, 0.220801, 0.582126
1.13227, 2.16111, 1.3885, 0.219474, 2.03988, 0.772609, 0.245566, 0.21946, 0.219481, 0.219494, 0.219526, 0.219566, 0.219514, 0.219525, 0.222282, 0.223358, 0.221847, 0.868374, 0.219696, 0.221959, 0.288392, 0.22023, 0.219476, 0.219474, 0.307363, 0.219474, 0.543907
1.14043, 3.99759, 1.39474, 0.218077, 2.449, 2.60285, 0.251412, 0.218059, 0.218084, 0.218097, 0.218129, 0.218169, 0.218117, 0.218128, 0.220511, 0.221961, 0.22045, 0.863479, 0.21836, 0.221172, 0.324446, 0.218697, 0.218078, 0.218077, 0.312745, 0.218077, 0.502008
1.1486, 1.1683, 1.41693, 0.216587, 1.77997, -0.248627, 0.258473, 0.216564, 0.216595, 0.216608, 0.216639, 0.216679, 0.216628, 0.216639, 0.218675, 0.220472, 0.218961, 0.857554, 0.216951, 0.220387, 0.377162, 0.217096, 0.216589, 0.216588, 0.317956, 0.216587, 0.458855
1.15676, 0, 1.46139, 0.214978, 1.41421, -1.46139, 0.266539, 0.214948, 0.214986, 0.214999, 0.21503, 0.21507, 0.215018, 0.21503, 0.216757, 0.218862, 0.217352, 0.850506, 0.21545, 0.219577, 0.451117, 0.215396, 0.214979, 0.214979, 0.322744, 0.214978, 0.416612
1.16492, 2.6489, 1.53377, 0.213217, 2.15613, 1.11512, 0.275226, 0.213179, 0.213225, 0.213237, 0.213269, 0.213309, 0.213257, 0.213268, 0.214734, 0.217101, 0.21559, 0.8423, 0.213833, 0.218711, 0.550684, 0.213559, 0.213218, 0.213218, 0.326921, 0.213217, 0.37702
1.17308, 5.46139, 1.63819, 0.211266, 2.73155, 3.82319, 0.283977, 0.211217, 0.211273, 0.211286, 0.211318, 0.211358, 0.211306, 0.211317, 0.212568, 0.21515, 0.213639, 0.832975, 0.212075, 0.217749, 0.679274, 0.211547, 0.211266, 0.211266, 0.330343, 0.211266, 0.34129
1.18124, 2.88971, 1.77635, 0.209081, 2.21127, 1.11337, 0.292097, 0.20902, 0.209089, 0.209101, 0.209133, 0.209173, 0.209121, 0.209132, 0.210214, 0.212965, 0.211454, 0.82266, 0.210148, 0.216646, 0.838404, 0.209311, 0.209081, 0.209082, 0.332903, 0.209081, 0.310092
1.1894, 4.08612, 1.94668, 0.206617, 2.46701, 2.13944, 0.298817, 0.20654, 0.206624, 0.206637, 0.206668, 0.206708, 0.206657, 0.206668, 0.207621, 0.210501, 0.20899, 0.811579, 0.208023, 0.215353, 1.02679, 0.206805, 0.206617, 0.206617, 0.334505, 0.206617, 0.283599
1.19757, 3.54351, 2.14375, 0.203824, 2.35447, 1.39975, 0.303377, 0.203728, 0.203832, 0.203844, 0.203876, 0.203916, 0.203864, 0.203875, 0.204734, 0.207708, 0.206197, 0.800065, 0.205668, 0.213817, 1.23954, 0.203979, 0.203824, 0.203825, 0.335054, 0.203824, 0.261588
1.20573, 1.18277, 2.35813, 0.200657, 1.78403, -1.17536, 0.305124, 0.200537, 0.200665, 0.200677, 0.200709, 0.200749, 0.200697, 0.200708, 0.2015, 0.204541, 0.20303, 0.788556, 0.203053, 0.211987, 1.46787, 0.200783, 0.200657, 0.200658, 0.334441, 0.200657, 0.243555
1.21389, 4.80758, 2.57679, 0.197074, 2.60913, 2.23079, 0.30359, 0.196925, 0.197081, 0.197094, 0.197125, 0.197165, 0.197114, 0.197125, 0.19787, 0.200958, 0.199447, 0.777603, 0.200148, 0.209819, 1.69927, 0.197177, 0.197074, 0.197074, 0.332546, 0.197074, 0.228839
1.22205, 2.18758, 2.7842, 0.193041, 2.04636, -0.596612, 0.298564, 0.192858, 0.193049, 0.193062, 0.193093, 0.193133, 0.193081, 0.193093, 0.193807, 0.196925, 0.195415, 0.76788, 0.196925, 0.207275, 1.91847, 0.193125, 0.193041, 0.193042, 0.329238, 0.193041, 0.216723
1.23021, 4.41313, 2.96397, 0.188541, 2.53242, 1.44916, 0.290114, 0.188316, 0.188549, 0.188562, 0.188593, 0.188633, 0.188582, 0.188593, 0.189287, 0.192426, 0.190915, 0.760198, 0.193358, 0.204334, 2.10897, 0.18861, 0.188542, 0.188542, 0.324389, 0.188541, 0.206527
1.23837, 1.77931, 3.10099, 0.183572, 1.94404, -1.32168, 0.278582, 0.183297, 0.18358, 0.183592, 0.183624, 0.183664, 0.183612, 0.183623, 0.184304, 0.187456, 0.185945, 0.755527, 0.189425, 0.20099, 2.25504, 0.183627, 0.183572, 0.183573, 0.317895, 0.183572, 0.197653
1.24654, 2.60071, 3.18347, 0.178151, 2.14493, -0.582752, 0.264529, 0.177815, 0.178158, 0.178171, 0.178202, 0.178242, 0.178191, 0.178202, 0.178875, 0.182035, 0.180524, 0.75502, 0.185111, 0.197262, 2.34384, 0.178196, 0.178151, 0.178151, 0.309698, 0.178151, 0.189622
1.2547, 2.99515, 3.20475, 0.172317, 2.23498, -0.209606, 0.248671, 0.17191, 0.172325, 0.172337, 0.172369, 0.172409, 0.172357, 0.172368, 0.173036, 0.176201, 0.17469, 0.760041, 0.180409, 0.193193, 2.36718, 0.172353, 0.172317, 0.172318, 0.299808, 0.172317, 0.182082
1.26286, 5.99517, 3.16448, 0.166131, 2.82757, 2.83068, 0.231783, 0.16564, 0.166139, 0.166152, 0.166183, 0.166223, 0.166172, 0.166183, 0.166847, 0.170015, 0.168505, 0.772172, 0.175326, 0.188853, 2.32276, 0.166161, 0.166131, 0.166132, 0.288319, 0.166131, 0.174797
1.27102, 2.20209, 3.06878, 0.159673, 2.0499, -0.86669, 0.214619, 0.159082, 0.159681, 0.159693, 0.159725, 0.159765, 0.159713, 0.159724, 0.160387, 0.163557, 0.162046, 0.793217, 0.169884, 0.184352, 2.21444, 0.159696, 0.159673, 0.159674, 0.275417, 0.159673, 0.167634
1.27918, 2.78827, 2.92959, 0.153036, 2.18821, -0.141314, 0.197841, 0.152327, 0.153043, 0.153056, 0.153087, 0.153127, 0.153076, 0.153087, 0.153748, 0.15692, 0.155409, 0.825168, 0.164128, 0.179842, 2.05165, 0.153054, 0.153036, 0.153036, 0.261378, 0.153036, 0.160543
1.28734, 4.2069, 2.76314, 0.146323, 2.49136, 1.44376, 0.181974, 0.145476, 0.146331, 0.146343, 0.146375, 0.146415, 0.146363, 0.146374, 0.147034, 0.150207, 0.148696, 0.870158, 0.158125, 0.175551, 1.84794, 0.146338, 0.146323, 0.146324, 0.246551, 0.146323, 0.153531
1.29551, 1.99759, 2.58804, 0.139642, 1.9994, -0.59045, 0.167388, 0.138634, 0.139649, 0.139662, 0.139694, 0.139734, 0.139682, 0.139693, 0.140352, 0.143526, 0.142015, 0.930381, 0.151971, 0.171819, 1.61911, 0.139653, 0.139642, 0.139642, 0.231337, 0.139642, 0.146646
1.30367, 0.21412, 2.42318, 0.133096, 1.48799, -2.20906, 0.154295, 0.1319, 0.133104, 0.133116, 0.133148, 0.133188, 0.133136, 0.133147, 0.133805, 0.13698, 0.135469, 1.008, 0.145792, 0.169182, 1.38114, 0.133105, 0.133096, 0.133097, 0.216154, 0.133096, 0.139955
1.31183, 2.78106, 2.28598, 0.12678, 2.18656, 0.495076, 0.142778, 0.125367, 0.126788, 0.1268, 0.126832, 0.126872, 0.12682, 0.126831, 0.127489, 0.130664, 0.129153, 1.10503, 0.139745, 0.168493, 1.14844, 0.126787, 0.12678, 0.126781, 0.201408, 0.12678, 0.133531
1.31999, 3.99757, 2.19117, 0.120775, 2.44899, 1.8064, 0.132816, 0.119109, 0.120783, 0.120795, 0.120827, 0.120867, 0.120815, 0.120826, 0.121483, 0.124659, 0.123148, 1.22325, 0.134022, 0.171114, 0.93248, 0.12078, 0.120775, 0.120776, 0.187457, 0.120775, 0.127443
