   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_638.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.794, 1.30756, 0.146413, 0.0882389, 1.81867, 1.16115, 0.0882389, 0, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.0882389, 0.08824, 0.0882389, 0.0882389, 0.146412, 0.0882389
14.8019, 0.692441, 0.151893, 0.0880355, 1.64087, 0.540548, 0.0880355, 0, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880355, 0.0880367, 0.0880355, 0.0880355, 0.151892, 0.0880355
14.8098, 1.29765, 0.158046, 0.0878324, 1.81594, 1.1396, 0.0878324, 0, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878324, 0.0878336, 0.0878324, 0.0878324, 0.158045, 0.0878324
14.8176, 0.702354, 0.164888, 0.0877249, 1.64388, 0.537466, 0.0877249, 0, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.0877249, 0.087726, 0.0877249, 0.0877249, 0.164887, 0.0877249
14.8255, 1.28798, 0.172187, 0.0875708, 1.81328, 1.11579, 0.0875708, 0, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875708, 0.0875719, 0.0875708, 0.0875708, 0.172186, 0.0875708
14.8333, 0.71202, 0.17983, 0.0873525, 1.64682, 0.53219, 0.0873525, 0, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873525, 0.0873536, 0.0873525, 0.0873525, 0.179829, 0.0873525
14.8412, 0, 0.187737, 0.0871023, 1.41421, -0.187737, 0.0871023, 0, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871023, 0.0871035, 0.0871023, 0.0871023, 0.187735, 0.0871023
14.849, 0.636803, 0.195824, 0.0868526, 1.62382, 0.440979, 0.0868526, 0, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868526, 0.0868537, 0.0868526, 0.0868526, 0.195823, 0.0868526
14.8569, 0.997646, 0.204143, 0.0867809, 1.73137, 0.793503, 0.0867809, 0, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.0867809, 0.086782, 0.0867809, 0.0867809, 0.204142, 0.0867809
14.8648, 0.997567, 0.212315, 0.0866408, 1.73135, 0.785252, 0.0866408, 0, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.0866408, 0.086642, 0.0866408, 0.0866408, 0.212314, 0.0866408
14.8726, 0.997476, 0.220189, 0.0864149, 1.73132, 0.777287, 0.0864149, 0, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.0864149, 0.086416, 0.0864149, 0.0864149, 0.220188, 0.0864149
14.8805, 0.370508, 0.227668, 0.0861463, 1.53965, 0.14284, 0.0861463, 0, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861463, 0.0861475, 0.0861463, 0.0861463, 0.227667, 0.0861463
14.8883, 0, 0.234663, 0.0858782, 1.41421, -0.234663, 0.0858782, 0, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858782, 0.0858793, 0.0858782, 0.0858782, 0.234661, 0.0858782
14.8962, 0, 0.24122, 0.0857881, 1.41421, -0.24122, 0.0857881, 0, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857881, 0.0857893, 0.0857881, 0.0857881, 0.241219, 0.0857881
14.9041, 0, 0.246955, 0.085615, 1.41421, -0.246955, 0.085615, 0, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.085615, 0.0856161, 0.085615, 0.085615, 0.246954, 0.085615
14.9119, 1.23519, 0.25174, 0.0853413, 1.79866, 0.983452, 0.0853413, 0, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853413, 0.0853424, 0.0853413, 0.0853413, 0.251739, 0.0853413
14.9198, 0.764808, 0.255531, 0.0850178, 1.66277, 0.509277, 0.0850178, 0, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.0850178, 0.085019, 0.0850178, 0.0850178, 0.255529, 0.0850178
14.9276, 0, 0.258296, 0.084695, 1.41421, -0.258296, 0.084695, 0, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.084695, 0.0846962, 0.084695, 0.084695, 0.258295, 0.084695
14.9355, 0.610285, 0.260245, 0.0846407, 1.61564, 0.35004, 0.0846407, 0, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846407, 0.0846419, 0.0846407, 0.0846407, 0.260244, 0.0846407
14.9434, 0.389715, 0.260964, 0.0844819, 1.54587, 0.128751, 0.0844819, 0, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.0844819, 0.084483, 0.0844819, 0.0844819, 0.260963, 0.0844819
14.9512, 1.21115, 0.26042, 0.0842013, 1.79197, 0.950732, 0.0842013, 0, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842013, 0.0842024, 0.0842013, 0.0842013, 0.260419, 0.0842013
14.9591, 0.788848, 0.258679, 0.0838603, 1.66998, 0.530169, 0.0838603, 0, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838603, 0.0838615, 0.0838603, 0.0838603, 0.258678, 0.0838603
14.9669, 0.60062, 0.25583, 0.0835201, 1.61264, 0.344789, 0.0835201, 0, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835201, 0.0835212, 0.0835201, 0.0835201, 0.255829, 0.0835201
14.9748, 0.997695, 0.252177, 0.0834354, 1.73139, 0.745518, 0.0834354, 0, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834354, 0.0834366, 0.0834354, 0.0834354, 0.252176, 0.0834354
14.9826, 0.401685, 0.247414, 0.0832334, 1.54974, 0.154271, 0.0832334, 0, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832334, 0.0832345, 0.0832334, 0.0832334, 0.247413, 0.0832334
14.9905, 0.593309, 0.241613, 0.0828971, 1.61038, 0.351696, 0.0828971, 0, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828971, 0.0828983, 0.0828971, 0.0828971, 0.241612, 0.0828971
14.9984, 1.58885, 0.234938, 0.0824945, 1.89443, 1.35391, 0.0824945, 0, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824945, 0.0824956, 0.0824945, 0.0824945, 0.234937, 0.0824945
15.0062, 0.817844, 0.227571, 0.0820928, 1.67864, 0.590273, 0.0820928, 0, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820928, 0.0820939, 0.0820928, 0.0820928, 0.22757, 0.0820928
15.0141, 0, 0.219984, 0.0820432, 1.41421, -0.219984, 0.0820432, 0, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820432, 0.0820443, 0.0820432, 0.0820432, 0.219983, 0.0820432
15.0219, 1.16778, 0.211809, 0.0818557, 1.77983, 0.955973, 0.0818557, 0, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818557, 0.0818568, 0.0818557, 0.0818557, 0.211808, 0.0818557
15.0298, 0.832218, 0.203157, 0.0815137, 1.68292, 0.629061, 0.0815137, 0, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815137, 0.0815148, 0.0815137, 0.0815137, 0.203156, 0.0815137
15.0377, 0.578863, 0.194232, 0.0810952, 1.60588, 0.384631, 0.0810952, 0, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810952, 0.0810964, 0.0810952, 0.0810952, 0.19423, 0.0810952
15.0455, 0.421137, 0.18523, 0.0806778, 1.556, 0.235908, 0.0806778, 0, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.0806778, 0.080679, 0.0806778, 0.0806778, 0.185228, 0.0806778
15.0534, 0, 0.176587, 0.0805866, 1.41421, -0.176587, 0.0805866, 0, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805866, 0.0805878, 0.0805866, 0.0805866, 0.176586, 0.0805866
15.0612, 0, 0.167933, 0.0803469, 1.41421, -0.167933, 0.0803469, 0, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.0803469, 0.080348, 0.0803469, 0.0803469, 0.167932, 0.0803469
15.0691, 0.569393, 0.159344, 0.0799427, 1.60293, 0.410049, 0.0799427, 0, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799427, 0.0799439, 0.0799427, 0.0799427, 0.159342, 0.0799427
15.077, 0.430607, 0.150978, 0.0794576, 1.55904, 0.279629, 0.0794576, 0, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794576, 0.0794587, 0.0794576, 0.0794576, 0.150977, 0.0794576
15.0848, 0, 0.142987, 0.0789738, 1.41421, -0.142987, 0.0789738, 0, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.0789738, 0.078975, 0.0789738, 0.0789738, 0.142986, 0.0789738
15.0927, 0, 0.135846, 0.0789162, 1.41421, -0.135846, 0.0789162, 0, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789162, 0.0789174, 0.0789162, 0.0789162, 0.135845, 0.0789162
15.1005, 0.559603, 0.129001, 0.0786911, 1.59988, 0.430603, 0.0786911, 0, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786911, 0.0786923, 0.0786911, 0.0786911, 0.129, 0.0786911
15.1084, 0.440397, 0.12246, 0.0782831, 1.56218, 0.317937, 0.0782831, 0, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782831, 0.0782842, 0.0782831, 0.0782831, 0.122459, 0.0782831
15.1162, 0, 0.116331, 0.0777848, 1.41421, -0.116331, 0.0777848, 0, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777848, 0.0777859, 0.0777848, 0.0777848, 0.11633, 0.0777848
15.1241, 0, 0.110709, 0.077288, 1.41421, -0.110709, 0.077288, 0, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.077288, 0.0772892, 0.077288, 0.077288, 0.110707, 0.077288
15.132, 0, 0.105971, 0.0771786, 1.41421, -0.105971, 0.0771786, 0, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771786, 0.0771797, 0.0771786, 0.0771786, 0.10597, 0.0771786
15.1398, 0.547708, 0.101544, 0.0768936, 1.59615, 0.446164, 0.0768936, 0, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768936, 0.0768947, 0.0768936, 0.0768936, 0.101542, 0.0768936
15.1477, 0.452292, 0.0973886, 0.076419, 1.56598, 0.354904, 0.076419, 0, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.076419, 0.0764201, 0.076419, 0.076419, 0.0973875, 0.076419
15.1555, 0, 0.093578, 0.0758512, 1.41421, -0.093578, 0.0758512, 0, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758512, 0.0758523, 0.0758512, 0.0758512, 0.0935768, 0.0758512
15.1634, 1.08079, 0.0901768, 0.0752855, 1.75522, 0.990616, 0.0752855, 0, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752855, 0.0752866, 0.0752855, 0.0752855, 0.0901756, 0.0752855
15.1713, 0.919207, 0.0876376, 0.0752072, 1.70857, 0.831569, 0.0752072, 0, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752072, 0.0752084, 0.0752072, 0.0752072, 0.0876365, 0.0752072
15.1791, 0, 0.0852484, 0.074937, 1.41421, -0.0852484, 0.074937, 0, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.074937, 0.0749382, 0.074937, 0.074937, 0.0852472, 0.074937
15.187, 0.533209, 0.0829608, 0.0744611, 1.59161, 0.450249, 0.0744611, 0, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744611, 0.0744622, 0.0744611, 0.0744611, 0.0829597, 0.0744611
15.1948, 0.466791, 0.0808468, 0.073884, 1.5706, 0.385944, 0.073884, 0, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.073884, 0.0738852, 0.073884, 0.073884, 0.0808456, 0.073884
15.2027, 0, 0.0789771, 0.0733092, 1.41421, -0.0789771, 0.0733092, 0, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733092, 0.0733104, 0.0733092, 0.0733092, 0.0789759, 0.0733092
15.2105, 0.525898, 0.0777553, 0.0731701, 1.58931, 0.448143, 0.0731701, 0, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731701, 0.0731713, 0.0731701, 0.0731701, 0.0777541, 0.0731701
15.2184, 0.997522, 0.0765203, 0.0728342, 1.73134, 0.921001, 0.0728342, 0, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728342, 0.0728353, 0.0728342, 0.0728342, 0.0765192, 0.0728342
15.2263, 0.47658, 0.0752345, 0.0722897, 1.57372, 0.401345, 0.0722897, 0, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722897, 0.0722908, 0.0722897, 0.0722897, 0.0752334, 0.0722897
15.2341, 0, 0.0739812, 0.0716431, 1.41421, -0.0739812, 0.0716431, 0, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716431, 0.0716442, 0.0716431, 0.0716431, 0.07398, 0.0716431
15.242, 0, 0.0728442, 0.0709993, 1.41421, -0.0728442, 0.0709993, 0, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0709993, 0.0710005, 0.0709993, 0.0709993, 0.0728431, 0.0709993
15.2498, 0, 0.072335, 0.0708883, 1.41421, -0.072335, 0.0708883, 0, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708883, 0.0708895, 0.0708883, 0.0708883, 0.0723339, 0.0708883
15.2577, 0, 0.0716948, 0.0705674, 1.41421, -0.0716948, 0.0705674, 0, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705674, 0.0705685, 0.0705674, 0.0705674, 0.0716937, 0.0705674
15.2656, 0, 0.0708983, 0.070025, 1.41421, -0.0708983, 0.070025, 0, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.070025, 0.0700261, 0.070025, 0.070025, 0.0708971, 0.070025
15.2734, 0.506691, 0.0700465, 0.0693742, 1.58325, 0.436645, 0.0693742, 0, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693742, 0.0693753, 0.0693742, 0.0693742, 0.0700453, 0.0693742
15.2813, 0.493309, 0.0692408, 0.0687264, 1.57902, 0.424068, 0.0687264, 0, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687264, 0.0687276, 0.0687264, 0.0687264, 0.0692397, 0.0687264
15.2891, 0, 0.0689387, 0.0685474, 1.41421, -0.0689387, 0.0685474, 0, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685474, 0.0685486, 0.0685474, 0.0685474, 0.0689375, 0.0685474
15.297, 0, 0.068453, 0.0681572, 1.41421, -0.068453, 0.0681572, 0, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681572, 0.0681583, 0.0681572, 0.0681572, 0.0684518, 0.0681572
15.3049, 0, 0.0677692, 0.0675469, 1.41421, -0.0677692, 0.0675469, 0, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675469, 0.0675481, 0.0675469, 0.0675469, 0.0677681, 0.0675469
15.3127, 0, 0.0669956, 0.0668295, 1.41421, -0.0669956, 0.0668295, 0, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668295, 0.0668306, 0.0668295, 0.0668295, 0.0669945, 0.0668295
15.3206, 0, 0.0662393, 0.0661158, 1.41421, -0.0662393, 0.0661158, 0, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.0661158, 0.066117, 0.0661158, 0.0661158, 0.0662382, 0.0661158
15.3284, 0.489715, 0.0660525, 0.0659612, 1.57788, 0.423662, 0.0659612, 0, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659612, 0.0659624, 0.0659612, 0.0659612, 0.0660514, 0.0659612
15.3363, 0.510285, 0.0656535, 0.0655863, 1.58439, 0.444632, 0.0655863, 0, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655863, 0.0655874, 0.0655863, 0.0655863, 0.0656523, 0.0655863
15.3441, 0, 0.0650317, 0.0649824, 1.41421, -0.0650317, 0.0649824, 0, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649824, 0.0649836, 0.0649824, 0.0649824, 0.0650305, 0.0649824
15.352, 0, 0.0643031, 0.0642671, 1.41421, -0.0643031, 0.0642671, 0, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642671, 0.0642683, 0.0642671, 0.0642671, 0.0643019, 0.0642671
15.3599, 0, 0.0635819, 0.0635558, 1.41421, -0.0635819, 0.0635558, 0, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635558, 0.0635569, 0.0635558, 0.0635558, 0.0635808, 0.0635558
15.3677, 0.47776, 0.0633473, 0.0633283, 1.57409, 0.414413, 0.0633283, 0, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633283, 0.0633294, 0.0633283, 0.0633283, 0.0633461, 0.0633283
15.3756, 0.52224, 0.0628971, 0.0628832, 1.58816, 0.459343, 0.0628832, 0, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628832, 0.0628844, 0.0628832, 0.0628832, 0.0628959, 0.0628832
15.3834, 0, 0.0622253, 0.0622152, 1.41421, -0.0622253, 0.0622152, 0, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622152, 0.0622163, 0.0622152, 0.0622152, 0.0622241, 0.0622152
15.3913, 0, 0.0614466, 0.0614392, 1.41421, -0.0614466, 0.0614392, 0, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614392, 0.0614403, 0.0614392, 0.0614392, 0.0614454, 0.0614392
15.3992, 0, 0.0606736, 0.060668, 1.41421, -0.0606736, 0.060668, 0, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.060668, 0.0606692, 0.060668, 0.060668, 0.0606724, 0.060668
15.407, 0.931351, 0.0604611, 0.0604569, 1.71212, 0.87089, 0.0604569, 0, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604569, 0.0604581, 0.0604569, 0.060457, 0.06046, 0.0604569
15.4149, 1.06865, 0.0600252, 0.060022, 1.75176, 1.00862, 0.060022, 0, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.060022, 0.0600231, 0.060022, 0.060022, 0.0600241, 0.060022
15.4227, 0.921437, 0.0593692, 0.0593666, 1.70922, 0.862068, 0.0593666, 0, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593666, 0.0593677, 0.0593666, 0.0593666, 0.059368, 0.0593666
15.4306, 1.53705, 0.0586067, 0.0586045, 1.8807, 1.47844, 0.0586045, 0, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586045, 0.0586057, 0.0586045, 0.0586045, 0.0586055, 0.0586045
15.4385, 0.541512, 0.0578492, 0.0578474, 1.59421, 0.483663, 0.0578474, 0, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578474, 0.0578485, 0.0578474, 0.0578474, 0.057848, 0.0578474
15.4463, 1, 0.0575671, 0.0575655, 1.73205, 0.942433, 0.0575655, 0, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575655, 0.0575666, 0.0575655, 0.0575655, 0.0575659, 0.0575655
15.4542, 0, 0.0570681, 0.0570666, 1.41421, -0.0570681, 0.0570666, 0, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570666, 0.0570677, 0.0570666, 0.0570667, 0.0570669, 0.0570666
