   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_159.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.581277, 0, 0.000147566, 2.19821e-05, 1.41421, -0.000147566, 2.19821e-05, 2.19829e-05, 2.19878e-05, 2.19883e-05, 2.2004e-05, 2.20053e-05, 2.20152e-05, 2.19942e-05, 2.30208e-05, 2.25363e-05, 0.000124957, 2.21097e-05, 2.19839e-05, 2.20745e-05, 2.25799e-05, 2.19822e-05, 4.11792e-05, 2.19821e-05, 2.19821e-05, 2.28774e-05
0.589145, 0, 0.00023592, 3.66116e-05, 1.41421, -0.00023592, 3.66116e-05, 3.6613e-05, 3.66211e-05, 3.66219e-05, 3.66476e-05, 3.66497e-05, 3.66659e-05, 3.66315e-05, 3.84667e-05, 3.75204e-05, 0.000205442, 3.67707e-05, 3.66147e-05, 3.67394e-05, 3.74172e-05, 3.66118e-05, 6.15936e-05, 3.66116e-05, 3.66116e-05, 3.80795e-05
0.597014, 0, 0.000373879, 5.99619e-05, 1.41421, -0.000373879, 5.99619e-05, 5.99641e-05, 5.99771e-05, 5.99785e-05, 6.00198e-05, 6.00233e-05, 6.00494e-05, 5.9994e-05, 6.32255e-05, 6.14272e-05, 0.000332184, 6.01595e-05, 5.99669e-05, 6.01376e-05, 6.10431e-05, 5.99622e-05, 9.28281e-05, 5.99619e-05, 5.99619e-05, 6.23287e-05
0.604882, 0, 0.000586152, 9.65814e-05, 1.41421, -0.000586152, 9.65814e-05, 9.6585e-05, 9.66056e-05, 9.66078e-05, 9.66733e-05, 9.66788e-05, 9.67203e-05, 9.66323e-05, 0.000102237, 9.89053e-05, 0.00052831, 9.68264e-05, 9.65893e-05, 9.68222e-05, 9.80277e-05, 9.6582e-05, 0.000140317, 9.65814e-05, 9.65814e-05, 0.000100335
0.612751, 0, 0.000907796, 0.000153014, 1.41421, -0.000907796, 0.000153014, 0.000153019, 0.000153051, 0.000153055, 0.000153157, 0.000153166, 0.00015323, 0.000153093, 0.000162667, 0.000156639, 0.000826563, 0.000153317, 0.000153026, 0.000153342, 0.000154942, 0.000153015, 0.000211863, 0.000153014, 0.000153014, 0.00015887
0.620619, 0, 0.00138754, 0.000238477, 1.41421, -0.00138754, 0.000238477, 0.000238486, 0.000238535, 0.00023854, 0.000238697, 0.00023871, 0.00023881, 0.000238599, 0.000254703, 0.000244042, 0.00127234, 0.000238851, 0.000238496, 0.000238923, 0.000241043, 0.000238478, 0.000318456, 0.000238477, 0.000238477, 0.000247466
0.628488, 0, 0.0020917, 0.00036568, 1.41421, -0.0020917, 0.00036568, 0.000365693, 0.000365767, 0.000365775, 0.000366012, 0.000366032, 0.000366182, 0.000365864, 0.000392538, 0.000374085, 0.00192721, 0.00036614, 0.000365708, 0.000366284, 0.000369085, 0.000365682, 0.000475262, 0.00036568, 0.00036568, 0.000379257
0.636356, 0, 0.00310865, 0.000551767, 1.41421, -0.00310865, 0.000551767, 0.000551787, 0.000551897, 0.000551909, 0.000552261, 0.000552291, 0.000552514, 0.000552041, 0.000595541, 0.000564261, 0.0028729, 0.000552333, 0.00055181, 0.000552583, 0.000556276, 0.00055177, 0.000702796, 0.000551767, 0.000551767, 0.00057195
0.644225, 0, 0.00455358, 0.000819363, 1.41421, -0.00455358, 0.000819363, 0.000819391, 0.000819553, 0.00081957, 0.000820086, 0.000820129, 0.000820455, 0.000819763, 0.000889605, 0.000837643, 0.00421543, 0.000820058, 0.000819425, 0.000820461, 0.000825321, 0.000819367, 0.00102824, 0.000819363, 0.000819363, 0.000848893
0.652093, 0, 0.00657344, 0.00119764, 1.41421, -0.00657344, 0.00119764, 0.00119768, 0.00119792, 0.00119794, 0.00119868, 0.00119875, 0.00119922, 0.00119822, 0.00130861, 0.00122397, 0.00608923, 0.00119849, 0.00119773, 0.00119912, 0.0012055, 0.00119765, 0.00148684, 0.00119764, 0.00119764, 0.00124018
0.659962, 0, 0.00935128, 0.00172336, 1.41421, -0.00935128, 0.00172336, 0.00172342, 0.00172375, 0.00172378, 0.00172484, 0.00172492, 0.00172559, 0.00172418, 0.00189594, 0.0017607, 0.00866061, 0.0017244, 0.00172349, 0.00172533, 0.00173368, 0.00172337, 0.00212335, 0.00172336, 0.00172336, 0.00178369
0.66783, 0, 0.0131101, 0.00244171, 1.41421, -0.0131101, 0.00244171, 0.00244179, 0.00244225, 0.0024423, 0.00244377, 0.00244389, 0.00244482, 0.00244285, 0.00270593, 0.00249386, 0.0121304, 0.00244297, 0.00244188, 0.00244433, 0.00245522, 0.00244172, 0.00299341, 0.00244171, 0.00244171, 0.00252596
0.675699, 0, 0.0181147, 0.00340685, 1.41421, -0.0181147, 0.00340685, 0.00340696, 0.00340759, 0.00340766, 0.00340968, 0.00340985, 0.00341113, 0.00340842, 0.00380507, 0.00347859, 0.0167348, 0.00340839, 0.00340709, 0.00341034, 0.00342448, 0.00340686, 0.00416461, 0.00340685, 0.00340685, 0.00352277
0.683567, 0, 0.0246718, 0.00468196, 1.41421, -0.0246718, 0.00468196, 0.00468211, 0.00468297, 0.00468307, 0.00468581, 0.00468604, 0.00468777, 0.00468409, 0.00527275, 0.00477918, 0.0227435, 0.00468383, 0.0046823, 0.00468659, 0.00470484, 0.00468199, 0.00571732, 0.00468196, 0.00468196, 0.00483907
0.691436, 0, 0.0331273, 0.00633872, 1.41421, -0.0331273, 0.00633872, 0.00633892, 0.00634007, 0.00634019, 0.00634385, 0.00634416, 0.00634647, 0.00634156, 0.00720148, 0.00646853, 0.030456, 0.00634097, 0.00633916, 0.00634483, 0.00636823, 0.00633875, 0.00774505, 0.00633872, 0.00633872, 0.00654854
0.699304, 0, 0.0438596, 0.00845579, 1.41421, -0.0438596, 0.00845579, 0.00845605, 0.00845756, 0.00845772, 0.00846254, 0.00846295, 0.00846599, 0.00845953, 0.00969601, 0.00862662, 0.0401931, 0.0084585, 0.00845637, 0.00846383, 0.00849361, 0.00845583, 0.0103541, 0.00845579, 0.00845579, 0.00873197
0.707173, 0, 0.0572705, 0.0111166, 1.41421, -0.0572705, 0.0111166, 0.0111169, 0.0111189, 0.0111191, 0.0111253, 0.0111259, 0.0111298, 0.0111214, 0.0128715, 0.0113382, 0.0522857, 0.0111198, 0.0111173, 0.0111271, 0.0111647, 0.0111166, 0.0136625, 0.0111166, 0.0111166, 0.011475
0.715041, 0, 0.0737712, 0.0144061, 1.41421, -0.0737712, 0.0144061, 0.0144065, 0.014409, 0.0144093, 0.0144173, 0.014418, 0.014423, 0.0144123, 0.0168505, 0.0146895, 0.0670598, 0.01441, 0.0144071, 0.0144198, 0.0144667, 0.0144062, 0.017799, 0.0144061, 0.0144061, 0.0148646
0.72291, 0, 0.0937663, 0.0184066, 1.41421, -0.0937663, 0.0184066, 0.0184072, 0.0184103, 0.0184107, 0.0184207, 0.0184216, 0.018428, 0.0184144, 0.0217583, 0.0187641, 0.0848184, 0.0184112, 0.0184078, 0.0184244, 0.0184823, 0.0184067, 0.0229006, 0.0184066, 0.0184066, 0.0189853
0.730778, 0, 0.117634, 0.0231928, 1.41421, -0.117634, 0.0231928, 0.0231935, 0.0231975, 0.0231979, 0.0232104, 0.0232115, 0.0232194, 0.0232026, 0.0277168, 0.0236376, 0.105821, 0.0231982, 0.0231944, 0.0232158, 0.0232864, 0.0231929, 0.0291104, 0.0231928, 0.0231928, 0.0239134
0.738647, 0, 0.145707, 0.0288267, 1.41421, -0.145707, 0.0288267, 0.0288275, 0.0288324, 0.0288329, 0.0288483, 0.0288496, 0.0288593, 0.0288387, 0.0348379, 0.0293727, 0.130262, 0.028833, 0.0288286, 0.0288562, 0.028941, 0.0288268, 0.0365753, 0.0288267, 0.0288267, 0.0297121
0.746516, 0, 0.178251, 0.0353515, 1.41421, -0.178251, 0.0353515, 0.0353525, 0.0353584, 0.035359, 0.0353777, 0.0353793, 0.0353911, 0.035366, 0.0432149, 0.0360131, 0.158251, 0.0353588, 0.0353539, 0.0353892, 0.0354897, 0.0353517, 0.0454438, 0.0353515, 0.0353515, 0.0364258
0.754384, 0.957048, 0.215449, 0.0427871, 1.71961, 0.741599, 0.0427871, 0.0427883, 0.0427953, 0.0427961, 0.0428184, 0.0428203, 0.0428344, 0.0428044, 0.0529138, 0.0435784, 0.189794, 0.0427955, 0.0427899, 0.0428349, 0.0429521, 0.0427873, 0.0558646, 0.0427871, 0.0427871, 0.0440744
0.762253, 0.0429516, 0.257384, 0.0511255, 1.42932, -0.214432, 0.0511255, 0.0511269, 0.0511352, 0.0511361, 0.0511624, 0.0511646, 0.0511813, 0.0511459, 0.0639655, 0.0520602, 0.224782, 0.051135, 0.0511289, 0.0511858, 0.0513201, 0.0511257, 0.0679858, 0.0511255, 0.0511255, 0.0526497
0.770121, 1, 0.30403, 0.0603274, 1.73205, 0.69597, 0.0603274, 0.0603291, 0.0603387, 0.0603398, 0.0603705, 0.0603731, 0.0603926, 0.0603513, 0.0763566, 0.0614182, 0.262978, 0.0603382, 0.0603314, 0.0604031, 0.0605541, 0.0603276, 0.081954, 0.0603274, 0.0603274, 0.0621118
0.77799, 0, 0.355254, 0.0703216, 1.41421, -0.355254, 0.0703216, 0.0703235, 0.0703347, 0.0703359, 0.0703713, 0.0703743, 0.0703967, 0.0703491, 0.0900247, 0.0715795, 0.304026, 0.0703338, 0.0703264, 0.0704162, 0.0705822, 0.0703219, 0.0979154, 0.0703216, 0.0703216, 0.072388
0.785858, 0, 0.410809, 0.0810049, 1.41421, -0.410809, 0.0810049, 0.0810071, 0.0810198, 0.0810212, 0.0810616, 0.081065, 0.0810906, 0.0810363, 0.104853, 0.0824391, 0.347448, 0.0810185, 0.0810106, 0.0811227, 0.0813006, 0.0810053, 0.116015, 0.0810049, 0.0810049, 0.0833737
0.793727, 0, 0.470351, 0.0922452, 1.41421, -0.470351, 0.0922452, 0.0922477, 0.092262, 0.0922636, 0.0923092, 0.092313, 0.0923418, 0.0922806, 0.12067, 0.0938623, 0.392669, 0.0922602, 0.0922519, 0.0923912, 0.0925762, 0.0922456, 0.136395, 0.0922452, 0.0922452, 0.0949353
0.801595, 0, 0.533447, 0.103886, 1.41421, -0.533447, 0.103886, 0.103889, 0.103905, 0.103907, 0.103958, 0.103962, 0.103994, 0.103926, 0.13725, 0.10569, 0.439036, 0.103903, 0.103894, 0.104067, 0.104252, 0.103887, 0.159194, 0.103886, 0.103886, 0.106916
0.809464, 2.88036, 0.599597, 0.115754, 2.20915, 2.28076, 0.115754, 0.115757, 0.115775, 0.115777, 0.115833, 0.115838, 0.115873, 0.115798, 0.154322, 0.117746, 0.485844, 0.115772, 0.115763, 0.115976, 0.116152, 0.115755, 0.184541, 0.115754, 0.115754, 0.11914
0.817332, 0.119639, 0.668243, 0.127664, 1.4559, -0.548604, 0.127664, 0.127668, 0.127687, 0.127689, 0.12775, 0.127756, 0.127794, 0.127712, 0.171575, 0.129843, 0.532374, 0.127683, 0.127675, 0.127938, 0.128092, 0.127665, 0.212544, 0.127664, 0.127664, 0.131426
0.825201, 0, 0.738793, 0.139432, 1.41421, -0.738793, 0.139432, 0.139435, 0.139456, 0.139458, 0.139525, 0.139531, 0.139573, 0.139483, 0.188674, 0.141792, 0.57792, 0.139452, 0.139445, 0.139767, 0.139885, 0.139432, 0.243279, 0.139432, 0.139432, 0.143592
0.833069, 1.93294, 0.81063, 0.150878, 1.98316, 1.12231, 0.150878, 0.150882, 0.150904, 0.150907, 0.150978, 0.150984, 0.151029, 0.150933, 0.205273, 0.153413, 0.621825, 0.150899, 0.150894, 0.151289, 0.151352, 0.150878, 0.27677, 0.150878, 0.150878, 0.155464
0.840938, 0.997599, 0.883121, 0.161839, 1.73136, 0.114478, 0.161839, 0.161843, 0.161867, 0.16187, 0.161946, 0.161953, 0.162001, 0.161898, 0.221033, 0.16454, 0.663505, 0.161862, 0.161859, 0.162343, 0.162329, 0.16184, 0.31297, 0.161839, 0.161839, 0.166891
0.848806, 1.06946, 0.955621, 0.172175, 1.75199, 0.113841, 0.172175, 0.17218, 0.172205, 0.172208, 0.172288, 0.172295, 0.172346, 0.172238, 0.235635, 0.17503, 0.702478, 0.172199, 0.172199, 0.17279, 0.172673, 0.172176, 0.35174, 0.172175, 0.172175, 0.177746
0.856675, 3.92571, 1.02747, 0.181771, 2.43428, 2.89824, 0.181771, 0.181776, 0.181802, 0.181805, 0.18189, 0.181897, 0.18195, 0.181837, 0.248803, 0.184767, 0.73837, 0.181795, 0.1818, 0.182521, 0.182271, 0.181772, 0.392819, 0.181771, 0.181771, 0.187934
0.864543, 2.99758, 1.098, 0.190543, 2.23553, 1.89959, 0.190543, 0.190548, 0.190576, 0.190579, 0.190667, 0.190674, 0.19073, 0.190612, 0.260312, 0.193668, 0.770928, 0.190568, 0.190579, 0.191455, 0.191039, 0.190544, 0.435811, 0.190543, 0.190543, 0.197402
0.872412, 0.0767027, 1.16651, 0.19844, 1.44108, -1.08981, 0.19844, 0.198445, 0.198474, 0.198477, 0.198568, 0.198576, 0.198634, 0.198511, 0.270001, 0.201678, 0.800023, 0.198465, 0.198484, 0.199545, 0.198925, 0.198441, 0.480171, 0.19844, 0.19844, 0.206132
0.88028, 0, 1.23229, 0.20544, 1.41421, -1.23229, 0.20544, 0.205445, 0.205475, 0.205478, 0.205572, 0.20558, 0.20564, 0.205513, 0.277781, 0.208779, 0.825636, 0.205465, 0.205494, 0.206772, 0.205909, 0.205441, 0.525197, 0.20544, 0.20544, 0.214152
0.888149, 2, 1.2946, 0.211551, 2, 0.705398, 0.211551, 0.211556, 0.211586, 0.21159, 0.211686, 0.211694, 0.211755, 0.211626, 0.283634, 0.214976, 0.847849, 0.211576, 0.211618, 0.213148, 0.211998, 0.211552, 0.570042, 0.211551, 0.211551, 0.221528
0.896017, 0, 1.35271, 0.216804, 1.41421, -1.35271, 0.216804, 0.216809, 0.21684, 0.216844, 0.216942, 0.216951, 0.217013, 0.21688, 0.287615, 0.220303, 0.86683, 0.216829, 0.216886, 0.218707, 0.217226, 0.216805, 0.613734, 0.216804, 0.216804, 0.228362
0.903886, 0, 1.4059, 0.221252, 1.41421, -1.4059, 0.221252, 0.221257, 0.221289, 0.221292, 0.221392, 0.221401, 0.221464, 0.22133, 0.289843, 0.224813, 0.882809, 0.221277, 0.221352, 0.223503, 0.221645, 0.221252, 0.65521, 0.221252, 0.221252, 0.234795
0.911754, 0, 1.45347, 0.22496, 1.41421, -1.45347, 0.22496, 0.224966, 0.224998, 0.225001, 0.225103, 0.225112, 0.225176, 0.225039, 0.29049, 0.228573, 0.896065, 0.224985, 0.225083, 0.227601, 0.225323, 0.224961, 0.693364, 0.22496, 0.22496, 0.240992
0.919623, 0, 1.49481, 0.228007, 1.41421, -1.49481, 0.228007, 0.228012, 0.228045, 0.228048, 0.228151, 0.22816, 0.228225, 0.228087, 0.289772, 0.231661, 0.906902, 0.228031, 0.228155, 0.231075, 0.228337, 0.228007, 0.727106, 0.228007, 0.228007, 0.247145
0.927491, 0.904013, 1.52944, 0.230471, 1.70412, -0.62543, 0.230471, 0.230476, 0.230509, 0.230512, 0.230616, 0.230625, 0.230691, 0.230551, 0.287929, 0.234159, 0.915631, 0.230494, 0.230651, 0.234003, 0.230769, 0.230472, 0.755423, 0.230471, 0.230471, 0.253463
0.93536, 1.09599, 1.55701, 0.232434, 1.75954, -0.461027, 0.232434, 0.232439, 0.232472, 0.232476, 0.232581, 0.232589, 0.232656, 0.232515, 0.285216, 0.236148, 0.92256, 0.232457, 0.23265, 0.236456, 0.232701, 0.232435, 0.77744, 0.232434, 0.232434, 0.260161
0.943228, 2.79838, 1.57737, 0.233973, 2.19052, 1.22101, 0.233973, 0.233979, 0.234012, 0.234016, 0.234121, 0.23413, 0.234197, 0.234055, 0.281885, 0.237709, 0.92798, 0.233996, 0.234233, 0.238505, 0.23421, 0.233974, 0.792484, 0.233973, 0.233973, 0.267458
0.951097, 3.0984, 1.59057, 0.235161, 2.25796, 1.50783, 0.235161, 0.235167, 0.2352, 0.235204, 0.23531, 0.235319, 0.235386, 0.235244, 0.278173, 0.238913, 0.932157, 0.235184, 0.235472, 0.240209, 0.23537, 0.235162, 0.800125, 0.235161, 0.235161, 0.275562
0.958965, 1.89195, 1.5969, 0.236062, 1.9728, 0.295046, 0.236062, 0.236068, 0.236102, 0.236105, 0.236211, 0.23622, 0.236287, 0.236145, 0.274294, 0.239826, 0.935326, 0.236084, 0.236434, 0.241618, 0.236245, 0.236063, 0.800211, 0.236062, 0.236062, 0.284659
0.966834, 1.21127, 1.59686, 0.236732, 1.792, -0.385585, 0.236732, 0.236738, 0.236771, 0.236775, 0.236881, 0.23689, 0.236957, 0.236814, 0.270431, 0.240505, 0.93769, 0.236754, 0.237178, 0.242775, 0.23689, 0.236733, 0.792882, 0.236732, 0.236732, 0.294905
0.974702, 3.88955, 1.59115, 0.237217, 2.42684, 2.2984, 0.237216, 0.237222, 0.237256, 0.237259, 0.237366, 0.237375, 0.237442, 0.237299, 0.266729, 0.240996, 0.939422, 0.237239, 0.237754, 0.243709, 0.237354, 0.237217, 0.778564, 0.237217, 0.237217, 0.306408
0.982571, 2.11045, 1.58064, 0.237555, 2.02743, 0.529817, 0.237555, 0.237561, 0.237595, 0.237598, 0.237705, 0.237714, 0.237781, 0.237638, 0.263298, 0.24134, 0.940662, 0.237578, 0.23821, 0.244445, 0.237673, 0.237556, 0.757947, 0.237555, 0.237555, 0.31922
0.990439, 1, 1.5663, 0.237778, 1.73205, -0.566304, 0.237778, 0.237784, 0.237817, 0.237821, 0.237928, 0.237937, 0.238004, 0.237861, 0.260209, 0.241566, 0.94152, 0.237802, 0.238585, 0.245, 0.23788, 0.237779, 0.731937, 0.237778, 0.237778, 0.333323
0.998308, 0.882313, 1.54919, 0.237909, 1.69774, -0.666874, 0.237909, 0.237915, 0.237949, 0.237952, 0.238059, 0.238068, 0.238136, 0.237992, 0.257502, 0.2417, 0.942085, 0.237935, 0.238922, 0.245385, 0.237997, 0.23791, 0.701607, 0.237909, 0.237909, 0.348621
1.00618, 2.9976, 1.53031, 0.237967, 2.23553, 1.46728, 0.237966, 0.237973, 0.238006, 0.23801, 0.238117, 0.238126, 0.238194, 0.23805, 0.255187, 0.24176, 0.94242, 0.237994, 0.239263, 0.245611, 0.238042, 0.237968, 0.668133, 0.237967, 0.237967, 0.364934
1.01404, 0.997587, 1.51065, 0.237964, 1.73135, -0.513068, 0.237964, 0.23797, 0.238004, 0.238008, 0.238114, 0.238123, 0.238191, 0.238048, 0.253248, 0.241758, 0.942571, 0.237995, 0.239655, 0.245683, 0.238029, 0.237965, 0.632727, 0.237964, 0.237964, 0.381996
1.02191, 0.122502, 1.49106, 0.237911, 1.45688, -1.36856, 0.23791, 0.237917, 0.237951, 0.237954, 0.238061, 0.23807, 0.238138, 0.237994, 0.251654, 0.241706, 0.942569, 0.237946, 0.24016, 0.245612, 0.237967, 0.237912, 0.596573, 0.237911, 0.237911, 0.399459
1.02978, 0, 1.47224, 0.237814, 1.41421, -1.47224, 0.237813, 0.23782, 0.237854, 0.237857, 0.237965, 0.237974, 0.238041, 0.237898, 0.250358, 0.24161, 0.942431, 0.237855, 0.240854, 0.245405, 0.237862, 0.237815, 0.560773, 0.237814, 0.237814, 0.416904
1.03765, 0, 1.45473, 0.237678, 1.41421, -1.45473, 0.237677, 0.237684, 0.237718, 0.237721, 0.237828, 0.237837, 0.237905, 0.237761, 0.249309, 0.241474, 0.942162, 0.237726, 0.241837, 0.245072, 0.237719, 0.237679, 0.526299, 0.237678, 0.237678, 0.433855
1.04552, 1, 1.4389, 0.237506, 1.73205, -0.438899, 0.237504, 0.237512, 0.237546, 0.237549, 0.237656, 0.237665, 0.237733, 0.237589, 0.248449, 0.241302, 0.941759, 0.237563, 0.243237, 0.244625, 0.237542, 0.237507, 0.493962, 0.237506, 0.237506, 0.449802
1.05339, 0, 1.42495, 0.237299, 1.41421, -1.42495, 0.237296, 0.237305, 0.237339, 0.237342, 0.237449, 0.237458, 0.237526, 0.237382, 0.247724, 0.241095, 0.941208, 0.237368, 0.245221, 0.244077, 0.23733, 0.2373, 0.464388, 0.237299, 0.237299, 0.464223
1.06126, 0, 1.41297, 0.237058, 1.41421, -1.41297, 0.237054, 0.237064, 0.237097, 0.237101, 0.237208, 0.237217, 0.237285, 0.237141, 0.247082, 0.240854, 0.940489, 0.237142, 0.247996, 0.243441, 0.237085, 0.237059, 0.438017, 0.237058, 0.237058, 0.476617
1.06912, 2, 1.40296, 0.236781, 2, 0.597044, 0.236776, 0.236787, 0.236821, 0.236824, 0.236931, 0.23694, 0.237008, 0.236864, 0.246476, 0.240577, 0.939573, 0.236885, 0.251817, 0.24273, 0.236804, 0.236782, 0.415106, 0.236781, 0.236781, 0.48653
1.07699, 1, 1.39488, 0.236466, 1.73205, -0.39488, 0.23646, 0.236472, 0.236506, 0.236509, 0.236616, 0.236625, 0.236693, 0.236549, 0.245865, 0.240263, 0.938428, 0.236594, 0.256991, 0.241955, 0.236486, 0.236467, 0.395741, 0.236466, 0.236466, 0.49358
1.08486, 0.855793, 1.38871, 0.236109, 1.68991, -0.532915, 0.236101, 0.236115, 0.236149, 0.236152, 0.236259, 0.236268, 0.236336, 0.236192, 0.245217, 0.239905, 0.937014, 0.236268, 0.26387, 0.241125, 0.236127, 0.23611, 0.379865, 0.236109, 0.236109, 0.497483
1.09273, 1.85097, 1.38446, 0.235704, 1.96239, 0.466509, 0.235693, 0.235709, 0.235743, 0.235747, 0.235854, 0.235863, 0.23593, 0.235787, 0.244503, 0.2395, 0.935289, 0.235901, 0.272855, 0.240247, 0.235719, 0.235705, 0.367298, 0.235704, 0.235704, 0.49807
1.1006, 1.99522, 1.38223, 0.235241, 1.9988, 0.612988, 0.235227, 0.235247, 0.23528, 0.235284, 0.235391, 0.2354, 0.235468, 0.235324, 0.243702, 0.239037, 0.933209, 0.235486, 0.284375, 0.239323, 0.235254, 0.235242, 0.357767, 0.235241, 0.235241, 0.495297
1.10847, 1.14658, 1.38221, 0.234709, 1.77386, -0.235626, 0.234692, 0.234715, 0.234749, 0.234752, 0.234859, 0.234868, 0.234936, 0.234792, 0.242797, 0.238505, 0.930733, 0.235015, 0.298877, 0.238349, 0.234721, 0.23471, 0.350935, 0.234709, 0.234709, 0.489242
1.11634, 0.151436, 1.38466, 0.234095, 1.46678, -1.23322, 0.234074, 0.234101, 0.234134, 0.234138, 0.234245, 0.234254, 0.234322, 0.234178, 0.241773, 0.237891, 0.927825, 0.234475, 0.316793, 0.237318, 0.234105, 0.234096, 0.346423, 0.234095, 0.234095, 0.480107
1.1242, 3.53123, 1.38992, 0.23338, 2.35186, 2.14132, 0.233353, 0.233386, 0.233419, 0.233423, 0.23353, 0.233539, 0.233607, 0.233463, 0.240617, 0.237176, 0.924461, 0.233851, 0.338513, 0.236217, 0.233389, 0.233381, 0.34383, 0.23338, 0.23338, 0.468196
1.13207, 0.468766, 1.39835, 0.232544, 1.57123, -0.929585, 0.232511, 0.23255, 0.232583, 0.232587, 0.232694, 0.232703, 0.232771, 0.232627, 0.239316, 0.23634, 0.920631, 0.233127, 0.364347, 0.235028, 0.232551, 0.232545, 0.342756, 0.232544, 0.232544, 0.453898
1.13994, 0, 1.4103, 0.231563, 1.41421, -1.4103, 0.231522, 0.231569, 0.231603, 0.231606, 0.231713, 0.231722, 0.23179, 0.231646, 0.237857, 0.235359, 0.916351, 0.232281, 0.394475, 0.233729, 0.23157, 0.231564, 0.342811, 0.231563, 0.231563, 0.437662
1.14781, 3.673, 1.42603, 0.230412, 2.38181, 2.24697, 0.23036, 0.230417, 0.230451, 0.230455, 0.230562, 0.230571, 0.230638, 0.230495, 0.236224, 0.234208, 0.911669, 0.231291, 0.428915, 0.232292, 0.230417, 0.230412, 0.343625, 0.230412, 0.230412, 0.41997
1.15568, 1.327, 1.44568, 0.22906, 1.82401, -0.118675, 0.228997, 0.229066, 0.2291, 0.229103, 0.22921, 0.229219, 0.229287, 0.229143, 0.234399, 0.232856, 0.90667, 0.230133, 0.467474, 0.230689, 0.229065, 0.229061, 0.344859, 0.22906, 0.22906, 0.401308
1.16355, 1.8317, 1.46921, 0.22748, 1.95747, 0.362487, 0.227402, 0.227485, 0.227519, 0.227523, 0.22763, 0.227639, 0.227706, 0.227563, 0.232363, 0.231276, 0.901491, 0.228778, 0.509718, 0.228886, 0.227484, 0.22748, 0.346201, 0.22748, 0.22748, 0.382142
1.17141, 0.168303, 1.49637, 0.225639, 1.47252, -1.32807, 0.225544, 0.225645, 0.225678, 0.225682, 0.225789, 0.225798, 0.225866, 0.225722, 0.230092, 0.229435, 0.896324, 0.227201, 0.554957, 0.226852, 0.225642, 0.22564, 0.347375, 0.225639, 0.225639, 0.362898
1.17928, 1, 1.5267, 0.223509, 1.73205, -0.526699, 0.223393, 0.223515, 0.223548, 0.223552, 0.223659, 0.223668, 0.223736, 0.223592, 0.227565, 0.227305, 0.891432, 0.225374, 0.602238, 0.224554, 0.223512, 0.22351, 0.34814, 0.223509, 0.223509, 0.343943
1.18715, 1.6489, 1.5595, 0.221062, 1.91021, 0.0893975, 0.220921, 0.221067, 0.221101, 0.221105, 0.221212, 0.221221, 0.221288, 0.221145, 0.224757, 0.224858, 0.887152, 0.223271, 0.650359, 0.221961, 0.221064, 0.221062, 0.348285, 0.221062, 0.221062, 0.325575
1.19502, 1.17316, 1.59391, 0.218273, 1.78134, -0.42075, 0.218102, 0.218278, 0.218312, 0.218316, 0.218423, 0.218432, 0.218499, 0.218356, 0.221647, 0.222069, 0.88391, 0.220869, 0.697912, 0.219046, 0.218275, 0.218273, 0.347637, 0.218273, 0.218273, 0.30802
1.20289, 3.63684, 1.62896, 0.215122, 2.3742, 2.00787, 0.214916, 0.215128, 0.215162, 0.215165, 0.215272, 0.215281, 0.215349, 0.215205, 0.218215, 0.218918, 0.882219, 0.218149, 0.743339, 0.215787, 0.215124, 0.215123, 0.346053, 0.215122, 0.215122, 0.291429
1.21076, 3.99278, 1.66365, 0.211597, 2.44802, 2.32913, 0.211348, 0.211602, 0.211636, 0.21164, 0.211747, 0.211756, 0.211823, 0.21168, 0.214448, 0.215393, 0.882694, 0.215097, 0.785008, 0.212168, 0.211598, 0.211597, 0.343426, 0.211597, 0.211597, 0.275886
1.21863, 1.36314, 1.69704, 0.207689, 1.83389, -0.333901, 0.207392, 0.207695, 0.207729, 0.207732, 0.207839, 0.207848, 0.207916, 0.207772, 0.210336, 0.211485, 0.886049, 0.211708, 0.821304, 0.20818, 0.207691, 0.20769, 0.339679, 0.207689, 0.207689, 0.261417
1.22649, 2.18519, 1.72837, 0.203402, 2.04577, 0.456813, 0.203046, 0.203408, 0.203441, 0.203445, 0.203552, 0.203561, 0.203629, 0.203485, 0.205877, 0.207198, 0.8931, 0.207982, 0.850725, 0.203823, 0.203403, 0.203403, 0.334773, 0.203402, 0.203402, 0.247998
1.23436, 3.23996, 1.75716, 0.198745, 2.2891, 1.4828, 0.198321, 0.198751, 0.198784, 0.198788, 0.198895, 0.198904, 0.198972, 0.198828, 0.20108, 0.202541, 0.904764, 0.203933, 0.871974, 0.199106, 0.198746, 0.198746, 0.3287, 0.198745, 0.198745, 0.23557
1.24223, 0.760037, 1.7833, 0.193737, 1.66134, -1.02327, 0.193233, 0.193743, 0.193777, 0.19378, 0.193887, 0.193896, 0.193964, 0.19382, 0.195959, 0.197533, 0.922048, 0.199585, 0.884047, 0.194047, 0.193738, 0.193738, 0.321486, 0.193737, 0.193737, 0.224052
