   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.6614, 0, 0.0307966, 0, 1.41421, -0.0307966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36031e-07, 0, 0.0307963, 0
20.6692, 0, 0.0316179, 0, 1.41421, -0.0316179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90715e-07, 0, 0.0316176, 0
20.6771, 0, 0.0324565, 0, 1.41421, -0.0324565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66207e-07, 0, 0.0324563, 0
20.685, 0, 0.0333107, 0, 1.41421, -0.0333107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55039e-07, 0, 0.0333105, 0
20.6929, 0, 0.0341795, 0, 1.41421, -0.0341795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51113e-07, 0, 0.0341792, 0
20.7008, 0, 0.0350616, 2.629e-34, 1.41421, -0.0350616, 2.629e-34, 0, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.629e-34, 2.54753e-07, 2.629e-34, 0.0350613, 2.629e-34
20.7087, 0, 0.0359549, 1.00133e-33, 1.41421, -0.0359549, 1.00133e-33, 0, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 1.00133e-33, 2.66063e-07, 1.00133e-33, 0.0359546, 1.00133e-33
20.7165, 0, 0.0368578, 2.07065e-33, 1.41421, -0.0368578, 2.07065e-33, 0, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.07065e-33, 2.81644e-07, 2.07065e-33, 0.0368575, 2.07065e-33
20.7244, 0, 0.0377678, 3.34035e-33, 1.41421, -0.0377678, 3.34035e-33, 0, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.34035e-33, 3.01339e-07, 3.34035e-33, 0.0377675, 3.34035e-33
20.7323, 0, 0.0386824, 4.71715e-33, 1.41421, -0.0386824, 4.71715e-33, 0, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 4.71715e-33, 3.25456e-07, 4.71715e-33, 0.0386821, 4.71715e-33
20.7402, 1, 0.039599, 6.13226e-33, 1.73205, 0.960401, 6.13226e-33, 0, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 6.13226e-33, 3.54499e-07, 6.13226e-33, 0.0395986, 6.13226e-33
20.7481, 0, 0.0405149, 7.49597e-33, 1.41421, -0.0405149, 7.49597e-33, 0, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 7.49597e-33, 3.89079e-07, 7.49597e-33, 0.0405145, 7.49597e-33
20.7559, 0, 0.0414264, 8.79991e-33, 1.41421, -0.0414264, 8.79991e-33, 0, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 8.79991e-33, 4.29843e-07, 8.79991e-33, 0.041426, 8.79991e-33
20.7638, 0.835895, 0.0423306, 9.89211e-33, 1.68401, 0.793564, 9.89211e-33, 0, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 9.89211e-33, 4.77502e-07, 9.89211e-33, 0.0423301, 9.89211e-33
20.7717, 0.164105, 0.0432238, 1.07731e-32, 1.47109, 0.120881, 1.07731e-32, 0, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 1.07731e-32, 5.32756e-07, 1.07731e-32, 0.0432233, 1.07731e-32
20.7796, 0, 0.0441019, 1.1493e-32, 1.41421, -0.0441019, 1.1493e-32, 0, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 1.1493e-32, 5.9624e-07, 1.1493e-32, 0.0441014, 1.1493e-32
20.7875, 0, 0.0449614, 1.20264e-32, 1.41421, -0.0449614, 1.20264e-32, 0, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 1.20264e-32, 6.68588e-07, 1.20264e-32, 0.0449607, 1.20264e-32
20.7954, 0, 0.0457983, 1.2334e-32, 1.41421, -0.0457983, 1.2334e-32, 0, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 1.2334e-32, 7.50353e-07, 1.2334e-32, 0.0457976, 1.2334e-32
20.8032, 0, 0.0466085, 1.24346e-32, 1.41421, -0.0466085, 1.24346e-32, 0, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 1.24346e-32, 8.41933e-07, 1.24346e-32, 0.0466077, 1.24346e-32
20.8111, 0, 0.0473877, 1.23394e-32, 1.41421, -0.0473877, 1.23394e-32, 0, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 1.23394e-32, 9.43564e-07, 1.23394e-32, 0.0473868, 1.23394e-32
20.819, 0, 0.0481322, 1.21024e-32, 1.41421, -0.0481322, 1.21024e-32, 0, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.21024e-32, 1.05537e-06, 1.21024e-32, 0.0481312, 1.21024e-32
20.8269, 0.816807, 0.0488376, 1.16852e-32, 1.67833, 0.767969, 1.16852e-32, 0, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.16852e-32, 1.17717e-06, 1.16852e-32, 0.0488365, 1.16852e-32
20.8348, 0.183193, 0.0495006, 1.11093e-32, 1.47756, 0.133692, 1.11093e-32, 0, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.11093e-32, 1.30864e-06, 1.11093e-32, 0.0494992, 1.11093e-32
20.8426, 0, 0.050117, 1.04256e-32, 1.41421, -0.050117, 1.04256e-32, 0, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.04256e-32, 1.44911e-06, 1.04256e-32, 0.0501155, 1.04256e-32
20.8505, 0, 0.0506834, 9.64566e-33, 1.41421, -0.0506834, 9.64566e-33, 0, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 9.64566e-33, 1.59763e-06, 9.64566e-33, 0.0506818, 9.64566e-33
20.8584, 0, 0.0511968, 8.79129e-33, 1.41421, -0.0511968, 8.79129e-33, 0, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 8.79129e-33, 1.75306e-06, 8.79129e-33, 0.051195, 8.79129e-33
20.8663, 0, 0.051654, 7.904e-33, 1.41421, -0.051654, 7.904e-33, 0, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 7.904e-33, 1.91386e-06, 7.904e-33, 0.051652, 7.904e-33
20.8742, 0, 0.0520526, 7.00242e-33, 1.41421, -0.0520526, 7.00242e-33, 0, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 7.00242e-33, 2.07831e-06, 7.00242e-33, 0.0520505, 7.00242e-33
20.8821, 0, 0.0523905, 6.11392e-33, 1.41421, -0.0523905, 6.11392e-33, 0, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 6.11392e-33, 2.24451e-06, 6.11392e-33, 0.0523883, 6.11392e-33
20.8899, 0, 0.0526658, 5.26645e-33, 1.41421, -0.0526658, 5.26645e-33, 0, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 5.26645e-33, 2.41009e-06, 5.26645e-33, 0.0526634, 5.26645e-33
20.8978, 0, 0.0528772, 4.43623e-33, 1.41421, -0.0528772, 4.43623e-33, 0, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 4.43623e-33, 2.57278e-06, 4.43623e-33, 0.0528746, 4.43623e-33
20.9057, 1, 0.0530238, 3.63958e-33, 1.73205, 0.946976, 3.63958e-33, 0, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 3.63958e-33, 2.73013e-06, 3.63958e-33, 0.0530211, 3.63958e-33
20.9136, 0, 0.0531053, 2.89392e-33, 1.41421, -0.0531053, 2.89392e-33, 0, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.89392e-33, 2.87955e-06, 2.89392e-33, 0.0531025, 2.89392e-33
20.9215, 0.787661, 0.0531218, 2.21668e-33, 1.66963, 0.734539, 2.21668e-33, 0, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 2.21668e-33, 3.0186e-06, 2.21668e-33, 0.0531187, 2.21668e-33
20.9294, 1.21234, 0.0530737, 1.62232e-33, 1.7923, 1.15927, 1.62232e-33, 0, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 1.62232e-33, 3.14479e-06, 1.62232e-33, 0.0530705, 1.62232e-33
20.9372, 0, 0.0529621, 1.12054e-33, 1.41421, -0.0529621, 1.12054e-33, 0, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 1.12054e-33, 3.25582e-06, 1.12054e-33, 0.0529588, 1.12054e-33
20.9451, 0, 0.0527885, 7.49992e-34, 1.41421, -0.0527885, 7.49992e-34, 0, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 7.49992e-34, 3.34966e-06, 7.49992e-34, 0.0527851, 7.49992e-34
20.953, 0, 0.0525547, 4.36686e-34, 1.41421, -0.0525547, 4.36686e-34, 0, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 4.36686e-34, 3.42454e-06, 4.36686e-34, 0.0525513, 4.36686e-34
20.9609, 0, 0.052263, 1.97418e-34, 1.41421, -0.052263, 1.97418e-34, 0, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 1.97418e-34, 3.47895e-06, 1.97418e-34, 0.0522595, 1.97418e-34
20.9688, 0, 0.0519162, 4.93544e-35, 1.41421, -0.0519162, 4.93544e-35, 0, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 4.93544e-35, 3.51183e-06, 4.93544e-35, 0.0519127, 4.93544e-35
20.9766, 0, 0.051517, 0, 1.41421, -0.051517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5225e-06, 0, 0.0515135, 0
20.9845, 0, 0.0510689, 0, 1.41421, -0.0510689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51074e-06, 0, 0.0510653, 0
20.9924, 0, 0.0505752, 0, 1.41421, -0.0505752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47675e-06, 0, 0.0505717, 0
21.0003, 0, 0.0500394, 0, 1.41421, -0.0500394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42115e-06, 0, 0.0500359, 0
21.0082, 0, 0.0494657, 0, 1.41421, -0.0494657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34506e-06, 0, 0.0494624, 0
21.0161, 0, 0.0488579, 0, 1.41421, -0.0488579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24991e-06, 0, 0.0488546, 0
21.0239, 0, 0.0482196, 0, 1.41421, -0.0482196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13746e-06, 0, 0.0482165, 0
21.0318, 0, 0.0475552, 0, 1.41421, -0.0475552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00988e-06, 0, 0.0475522, 0
21.0397, 0, 0.0468682, 0, 1.41421, -0.0468682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86941e-06, 0, 0.0468653, 0
21.0476, 1, 0.0461626, 0, 1.73205, 0.953837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71856e-06, 0, 0.0461598, 0
21.0555, 1, 0.0454421, 0, 1.73205, 0.954558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55995e-06, 0, 0.0454396, 0
21.0633, 0, 0.0447103, 0, 1.41421, -0.0447103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39615e-06, 0, 0.0447079, 0
21.0712, 0, 0.0439703, 0, 1.41421, -0.0439703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22964e-06, 0, 0.0439681, 0
21.0791, 0, 0.0432254, 0, 1.41421, -0.0432254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0629e-06, 0, 0.0432234, 0
21.087, 0, 0.0424785, 0, 1.41421, -0.0424785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89821e-06, 0, 0.0424766, 0
21.0949, 0, 0.0417326, 0, 1.41421, -0.0417326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73765e-06, 0, 0.0417309, 0
21.1028, 0, 0.0409898, 0, 1.41421, -0.0409898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58298e-06, 0, 0.0409882, 0
21.1106, 0, 0.0402521, 0, 1.41421, -0.0402521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43569e-06, 0, 0.0402507, 0
21.1185, 0, 0.0395217, 0, 1.41421, -0.0395217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29704e-06, 0, 0.0395204, 0
21.1264, 0, 0.0388004, 0, 1.41421, -0.0388004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.168e-06, 0, 0.0387992, 0
21.1343, 0.722856, 0.0380891, 0, 1.65011, 0.684767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04915e-06, 0, 0.0380881, 0
21.1422, 0.277144, 0.0373895, 0, 1.50902, 0.239755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40925e-07, 0, 0.0373885, 0
21.15, 0, 0.0367022, 0, 1.41421, -0.0367022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43426e-07, 0, 0.0367013, 0
21.1579, 0, 0.0360276, 0, 1.41421, -0.0360276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56522e-07, 0, 0.0360268, 0
21.1658, 0, 0.0353668, 0, 1.41421, -0.0353668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80027e-07, 0, 0.0353661, 0
21.1737, 0, 0.0347197, 0, 1.41421, -0.0347197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13473e-07, 0, 0.0347191, 0
21.1816, 0, 0.0340862, 0, 1.41421, -0.0340862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56314e-07, 0, 0.0340857, 0
21.1895, 0, 0.0334667, 0, 1.41421, -0.0334667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07967e-07, 0, 0.0334662, 0
21.1973, 0, 0.0328605, 0, 1.41421, -0.0328605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67749e-07, 0, 0.03286, 0
21.2052, 0, 0.0322675, 0, 1.41421, -0.0322675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34994e-07, 0, 0.0322671, 0
21.2131, 0, 0.0316873, 0, 1.41421, -0.0316873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09033e-07, 0, 0.0316869, 0
21.221, 0, 0.0311193, 0, 1.41421, -0.0311193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89204e-07, 0, 0.0311189, 0
21.2289, 0, 0.0305626, 0, 1.41421, -0.0305626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74886e-07, 0, 0.0305623, 0
21.2367, 0, 0.0300169, 0, 1.41421, -0.0300169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65509e-07, 0, 0.0300166, 0
21.2446, 0, 0.0294815, 0, 1.41421, -0.0294815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60549e-07, 0, 0.0294812, 0
21.2525, 0, 0.0289555, 0, 1.41421, -0.0289555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59522e-07, 0, 0.0289552, 0
21.2604, 0, 0.0284385, 0, 1.41421, -0.0284385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61996e-07, 0, 0.0284381, 0
21.2683, 0, 0.0279296, 0, 1.41421, -0.0279296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67577e-07, 0, 0.0279292, 0
21.2762, 0, 0.0274279, 0, 1.41421, -0.0274279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7591e-07, 0, 0.0274275, 0
21.284, 0, 0.0269334, 0, 1.41421, -0.0269334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86654e-07, 0, 0.026933, 0
21.2919, 0, 0.0264453, 0, 1.41421, -0.0264453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99498e-07, 0, 0.0264449, 0
21.2998, 0, 0.0259629, 0, 1.41421, -0.0259629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14145e-07, 0, 0.0259625, 0
21.3077, 1, 0.025486, 0, 1.73205, 0.974514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30288e-07, 0, 0.0254856, 0
21.3156, 0.666997, 0.0250139, 0, 1.63309, 0.641983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47646e-07, 0, 0.0250135, 0
21.3235, 1.333, 0.0245469, 0, 1.82565, 1.30846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.659e-07, 0, 0.0245464, 0
21.3313, 0, 0.0240844, 0, 1.41421, -0.0240844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84757e-07, 0, 0.0240839, 0
21.3392, 0, 0.0236261, 0, 1.41421, -0.0236261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03911e-07, 0, 0.0236256, 0
21.3471, 0, 0.0231723, 0, 1.41421, -0.0231723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23038e-07, 0, 0.0231718, 0
21.355, 0, 0.0227226, 0, 1.41421, -0.0227226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41833e-07, 0, 0.022722, 0
21.3629, 0.652626, 0.0222771, 0, 1.62869, 0.630349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59976e-07, 0, 0.0222765, 0
21.3707, 0.347374, 0.0218361, 0, 1.53211, 0.325538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77156e-07, 0, 0.0218355, 0
21.3786, 0, 0.0213995, 0, 1.41421, -0.0213995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93081e-07, 0, 0.0213989, 0
21.3865, 0.645513, 0.0209674, 0, 1.6265, 0.624546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07475e-07, 0, 0.0209668, 0
21.3944, 0.354487, 0.02054, 0, 1.53443, 0.333947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20077e-07, 0, 0.0205394, 0
21.4023, 0.640486, 0.0201178, 0, 1.62496, 0.620368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30655e-07, 0, 0.0201171, 0
21.4102, 0.359514, 0.0197006, 0, 1.53607, 0.339814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3902e-07, 0, 0.0196999, 0
21.418, 0, 0.0192888, 0, 1.41421, -0.0192888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45006e-07, 0, 0.0192882, 0
21.4259, 0, 0.0188828, 0, 1.41421, -0.0188828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48501e-07, 0, 0.0188821, 0
21.4338, 0, 0.0184824, 0, 1.41421, -0.0184824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4943e-07, 0, 0.0184817, 0
21.4417, 0, 0.0180882, 0, 1.41421, -0.0180882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47766e-07, 0, 0.0180876, 0
21.4496, 0, 0.0177004, 0, 1.41421, -0.0177004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43529e-07, 0, 0.0176998, 0
21.4574, 0, 0.017319, 0, 1.41421, -0.017319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36784e-07, 0, 0.0173183, 0
21.4653, 0, 0.0169443, 0, 1.41421, -0.0169443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27644e-07, 0, 0.0169437, 0
21.4732, 0, 0.0165764, 0, 1.41421, -0.0165764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16256e-07, 0, 0.0165758, 0
