   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.7082, 0, 0.0110485, 9.92565e-18, 1.41421, -0.0110485, 9.92565e-18, 0, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 9.92565e-18, 1.62831e-07, 9.92565e-18, 0.0110483, 9.92565e-18, 9.92565e-18
21.7161, 0, 0.0108351, 2.67046e-18, 1.41421, -0.0108351, 2.67046e-18, 0, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 2.67046e-18, 1.62244e-07, 2.67046e-18, 0.0108349, 2.67046e-18, 2.67046e-18
21.7241, 0, 0.0106274, 1.38786e-20, 1.41421, -0.0106274, 1.38786e-20, 0, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.38786e-20, 1.61814e-07, 1.38786e-20, 0.0106272, 1.38786e-20, 1.38786e-20
21.7321, 0.601884, 0.0104251, 4.36437e-18, 1.61304, 0.591459, 4.36437e-18, 0, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 4.36437e-18, 1.61511e-07, 4.36437e-18, 0.010425, 4.36437e-18, 4.36437e-18
21.74, 0.398116, 0.0102283, 7.71497e-18, 1.54859, 0.387888, 7.71497e-18, 0, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 7.71497e-18, 1.61307e-07, 7.71497e-18, 0.0102282, 7.71497e-18, 7.71497e-18
21.748, 0, 0.0100367, 5.20592e-18, 1.41421, -0.0100367, 5.20592e-18, 0, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 5.20592e-18, 1.6118e-07, 5.20592e-18, 0.0100365, 5.20592e-18, 5.20592e-18
21.756, 0, 0.00985006, 1.42446e-18, 1.41421, -0.00985006, 1.42446e-18, 0, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.42446e-18, 1.61113e-07, 1.42446e-18, 0.0098499, 1.42446e-18, 1.42446e-18
21.7639, 0, 0.00966839, 1.11029e-20, 1.41421, -0.00966839, 1.11029e-20, 0, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.11029e-20, 1.61092e-07, 1.11029e-20, 0.00966823, 1.11029e-20, 1.11029e-20
21.7719, 0, 0.00949134, 7.96707e-19, 1.41421, -0.00949134, 7.96707e-19, 0, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 7.96707e-19, 1.61105e-07, 7.96707e-19, 0.00949117, 7.96707e-19, 7.96707e-19
21.7799, 0, 0.00931889, 1.32294e-18, 1.41421, -0.00931889, 1.32294e-18, 0, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.32294e-18, 1.61143e-07, 1.32294e-18, 0.00931873, 1.32294e-18, 1.32294e-18
21.7878, 0, 0.00915086, 8.96436e-19, 1.41421, -0.00915086, 8.96436e-19, 0, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 8.96436e-19, 1.61201e-07, 8.96436e-19, 0.0091507, 8.96436e-19, 8.96436e-19
21.7958, 0.583044, 0.00898706, 2.63082e-19, 1.60719, 0.574057, 2.63082e-19, 0, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 2.63082e-19, 1.61272e-07, 2.63082e-19, 0.0089869, 2.63082e-19, 2.63082e-19
21.8037, 0.416956, 0.00882749, 6.24539e-21, 1.55466, 0.408128, 6.24539e-21, 0, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 6.24539e-21, 1.61353e-07, 6.24539e-21, 0.00882732, 6.24539e-21, 6.24539e-21
21.8117, 0, 0.00867187, 4.33708e-21, 1.41421, -0.00867187, 4.33708e-21, 0, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 4.33708e-21, 1.61442e-07, 4.33708e-21, 0.00867171, 4.33708e-21, 4.33708e-21
21.8197, 0, 0.0085201, 2.77573e-21, 1.41421, -0.0085201, 2.77573e-21, 0, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 2.77573e-21, 1.61536e-07, 2.77573e-21, 0.00851994, 2.77573e-21, 2.77573e-21
21.8276, 0, 0.00837211, 1.56135e-21, 1.41421, -0.00837211, 1.56135e-21, 0, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.56135e-21, 1.61633e-07, 1.56135e-21, 0.00837195, 1.56135e-21, 1.56135e-21
21.8356, 0, 0.00822777, 6.93932e-22, 1.41421, -0.00822777, 6.93932e-22, 0, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 6.93932e-22, 1.61733e-07, 6.93932e-22, 0.00822761, 6.93932e-22, 6.93932e-22
21.8436, 0, 0.0080869, 1.73483e-22, 1.41421, -0.0080869, 1.73483e-22, 0, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.73483e-22, 1.61834e-07, 1.73483e-22, 0.00808674, 1.73483e-22, 1.73483e-22
21.8515, 0, 0.00794951, 0, 1.41421, -0.00794951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61937e-07, 0, 0.00794935, 0, 0
21.8595, 0, 0.00781538, 0, 1.41421, -0.00781538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62041e-07, 0, 0.00781522, 0, 0
21.8675, 0, 0.00768441, 0, 1.41421, -0.00768441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62145e-07, 0, 0.00768424, 0, 0
21.8754, 0, 0.00755655, 0, 1.41421, -0.00755655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6225e-07, 0, 0.00755639, 0, 0
21.8834, 0, 0.00743168, 0, 1.41421, -0.00743168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62355e-07, 0, 0.00743151, 0, 0
21.8913, 0, 0.00730968, 0, 1.41421, -0.00730968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6246e-07, 0, 0.00730952, 0, 0
21.8993, 0, 0.00719047, 0, 1.41421, -0.00719047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62565e-07, 0, 0.00719031, 0, 0
21.9073, 0, 0.00707393, 0, 1.41421, -0.00707393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62671e-07, 0, 0.00707377, 0, 0
21.9152, 0, 0.00695995, 0, 1.41421, -0.00695995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62777e-07, 0, 0.00695979, 0, 0
21.9232, 0, 0.00684846, 0, 1.41421, -0.00684846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62882e-07, 0, 0.0068483, 0, 0
21.9312, 0, 0.00673934, 0, 1.41421, -0.00673934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62988e-07, 0, 0.00673917, 0, 0
21.9391, 0, 0.00663246, 0, 1.41421, -0.00663246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63094e-07, 0, 0.00663229, 0, 0
21.9471, 0, 0.0065277, 0, 1.41421, -0.0065277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.632e-07, 0, 0.00652753, 0, 0
21.955, 0, 0.00642493, 0, 1.41421, -0.00642493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63305e-07, 0, 0.00642477, 0, 0
21.963, 0, 0.00632399, 0, 1.41421, -0.00632399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63411e-07, 0, 0.00632382, 0, 0
21.971, 0, 0.00622475, 0, 1.41421, -0.00622475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63517e-07, 0, 0.00622459, 0, 0
21.9789, 0, 0.00612706, 0, 1.41421, -0.00612706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63623e-07, 0, 0.00612689, 0, 0
21.9869, 0, 0.00603063, 0, 1.41421, -0.00603063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63728e-07, 0, 0.00603047, 0, 0
21.9949, 0, 0.00593536, 0, 1.41421, -0.00593536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63834e-07, 0, 0.00593519, 0, 0
22.0028, 0, 0.00584097, 0, 1.41421, -0.00584097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63939e-07, 0, 0.0058408, 0, 0
22.0108, 0, 0.00574721, 0, 1.41421, -0.00574721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64044e-07, 0, 0.00574704, 0, 0
22.0188, 0, 0.00565386, 0, 1.41421, -0.00565386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64148e-07, 0, 0.00565369, 0, 0
22.0267, 0, 0.00556063, 0, 1.41421, -0.00556063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64252e-07, 0, 0.00556047, 0, 0
22.0347, 0, 0.00546723, 0, 1.41421, -0.00546723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64356e-07, 0, 0.00546707, 0, 0
22.0426, 0, 0.00537338, 0, 1.41421, -0.00537338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64459e-07, 0, 0.00537322, 0, 0
22.0506, 0, 0.00527878, 0, 1.41421, -0.00527878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64561e-07, 0, 0.00527862, 0, 0
22.0586, 0, 0.0051832, 0, 1.41421, -0.0051832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64663e-07, 0, 0.00518303, 0, 0
22.0665, 0, 0.00508638, 0, 1.41421, -0.00508638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64764e-07, 0, 0.00508621, 0, 0
22.0745, 0, 0.00498803, 0, 1.41421, -0.00498803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64863e-07, 0, 0.00498787, 0, 0
22.0825, 0, 0.00488805, 0, 1.41421, -0.00488805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64962e-07, 0, 0.00488788, 0, 0
22.0904, 0, 0.00478627, 0, 1.41421, -0.00478627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6506e-07, 0, 0.0047861, 0, 0
22.0984, 0, 0.0046826, 0, 1.41421, -0.0046826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65157e-07, 0, 0.00468243, 0, 0
22.1063, 0, 0.00457708, 0, 1.41421, -0.00457708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65253e-07, 0, 0.00457692, 0, 0
22.1143, 0, 0.00446979, 0, 1.41421, -0.00446979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65348e-07, 0, 0.00446962, 0, 0
22.1223, 0, 0.00436078, 0, 1.41421, -0.00436078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65442e-07, 0, 0.00436061, 0, 0
22.1302, 0, 0.00425036, 0, 1.41421, -0.00425036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65535e-07, 0, 0.00425019, 0, 0
22.1382, 0, 0.00413881, 0, 1.41421, -0.00413881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65627e-07, 0, 0.00413864, 0, 0
22.1462, 0, 0.00402645, 0, 1.41421, -0.00402645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65719e-07, 0, 0.00402628, 0, 0
22.1541, 0, 0.00391381, 0, 1.41421, -0.00391381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6581e-07, 0, 0.00391365, 0, 0
22.1621, 0, 0.00380128, 0, 1.41421, -0.00380128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65901e-07, 0, 0.00380111, 0, 0
22.1701, 0, 0.00368938, 0, 1.41421, -0.00368938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65991e-07, 0, 0.00368921, 0, 0
22.178, 0, 0.0035787, 0, 1.41421, -0.0035787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66083e-07, 0, 0.00357853, 0, 0
22.186, 0, 0.00346974, 0, 1.41421, -0.00346974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66176e-07, 0, 0.00346957, 0, 0
22.1939, 0, 0.00336301, 0, 1.41421, -0.00336301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66272e-07, 0, 0.00336285, 0, 0
22.2019, 0, 0.00325909, 0, 1.41421, -0.00325909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66374e-07, 0, 0.00325892, 0, 0
22.2099, 0.457362, 0.00315834, 0, 1.5676, 0.454204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66488e-07, 0, 0.00315817, 0, 0
22.2178, 0.542638, 0.00306116, 0, 1.59457, 0.539576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66623e-07, 0, 0.00306099, 0, 0
22.2258, 0, 0.00296793, 0, 1.41421, -0.00296793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66797e-07, 0, 0.00296776, 0, 0
22.2338, 0, 0.00287887, 0, 1.41421, -0.00287887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67058e-07, 0, 0.0028787, 0, 0
22.2417, 0, 0.00279414, 0, 1.41421, -0.00279414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6768e-07, 0, 0.00279397, 0, 0
22.2497, 0, 0.00271389, 0, 1.41421, -0.00271389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68584e-07, 0, 0.00271372, 0, 0
22.2576, 0, 0.00263808, 0, 1.41421, -0.00263808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6998e-07, 0, 0.00263791, 0, 0
22.2656, 0, 0.00256667, 0, 1.41421, -0.00256667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72602e-07, 0, 0.0025665, 0, 0
22.2736, 0, 0.00249957, 0, 1.41421, -0.00249957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76959e-07, 0, 0.00249939, 0, 0
22.2815, 0, 0.00243658, 0, 1.41421, -0.00243658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83828e-07, 0, 0.0024364, 0, 0
22.2895, 0, 0.00237754, 0, 1.41421, -0.00237754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95046e-07, 0, 0.00237734, 0, 0
22.2975, 0, 0.00232215, 0, 1.41421, -0.00232215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.133e-07, 0, 0.00232194, 0, 0
22.3054, 0, 0.00227015, 0, 1.41421, -0.00227015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42776e-07, 0, 0.00226991, 0, 0
22.3134, 0, 0.00222129, 0, 1.41421, -0.00222129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89932e-07, 0, 0.002221, 0, 0
22.3214, 0, 0.00217528, 0, 1.41421, -0.00217528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64696e-07, 0, 0.00217492, 0, 0
22.3293, 0, 0.00213185, 0, 1.41421, -0.00213185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82121e-07, 0, 0.00213137, 0, 0
22.3373, 0, 0.00209074, 0, 1.41421, -0.00209074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64789e-07, 0, 0.00209008, 0, 0
22.3452, 0, 0.00205173, 0, 1.41421, -0.00205173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.462e-07, 0, 0.00205078, 0, 0
22.3532, 0, 0.00201461, 0, 1.41421, -0.00201461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37565e-06, 0, 0.00201324, 0, 0
22.3612, 1, 0.00197925, 0, 1.73205, 0.998021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02426e-06, 0, 0.00197723, 0, 0
22.3691, 0, 0.00194554, 0, 1.41421, -0.00194554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99443e-06, 0, 0.00194254, 0, 0
22.3771, 0, 0.00191342, 0, 1.41421, -0.00191342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4312e-06, 0, 0.00190899, 0, 0
22.3851, 0, 0.00188294, 0, 1.41421, -0.00188294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53786e-06, 0, 0.0018764, 0, 0
22.393, 1, 0.00185421, 0, 1.73205, 0.998146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59588e-06, 0, 0.00184461, 0, 0
22.401, 0, 0.00182747, 0, 1.41421, -0.00182747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39917e-05, 0, 0.00181348, 0, 0
22.4089, 0, 0.00180311, 0, 1.41421, -0.00180311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02437e-05, 0, 0.00178287, 0, 0
22.4169, 0, 0.00178169, 0, 1.41421, -0.00178169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90478e-05, 0, 0.00175264, 0, 0
22.4249, 0, 0.00176399, 0, 1.41421, -0.00176399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13194e-05, 0, 0.00172267, 0, 0
22.4328, 0.389688, 0.00175108, 0, 1.54586, 0.387937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82498e-05, 0, 0.00169283, 0, 0
22.4408, 0.610312, 0.00174434, 0, 1.61565, 0.608568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13679e-05, 0, 0.00166297, 0, 0
22.4488, 0, 0.00174557, 0, 1.41421, -0.00174557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000112618, 0, 0.00163296, 0, 0
22.4567, 0, 0.00175706, 0, 1.41421, -0.00175706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154402, 0, 0.00160266, 0, 0
22.4647, 0, 0.00178162, 0, 1.41421, -0.00178162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000209685, 0, 0.00157193, 0, 0
22.4727, 0, 0.00182272, 0, 1.41421, -0.00182272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000282114, 0, 0.0015406, 0, 0
22.4806, 0, 0.00188449, 0, 1.41421, -0.00188449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000375938, 0, 0.00150855, 0, 0
22.4886, 0, 0.00197181, 0, 1.41421, -0.00197181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00049621, 0, 0.0014756, 0, 0
22.4965, 0, 0.00209039, 0, 1.41421, -0.00209039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00064877, 0, 0.00144162, 0, 0
22.5045, 0, 0.00224659, 0, 1.41421, -0.00224659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0008401, 0, 0.00140649, 0, 0
22.5125, 0, 0.00244756, 0, 1.41421, -0.00244756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107748, 0, 0.00137008, 0, 0
22.5204, 0, 0.00270104, 0, 1.41421, -0.00270104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00136875, 0, 0.00133229, 0, 0
22.5284, 0, 0.00301521, 0, 1.41421, -0.00301521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00172215, 0, 0.00129306, 0, 0
22.5364, 0, 0.00339854, 0, 1.41421, -0.00339854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021462, 0, 0.00125234, 0, 0
