   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_727.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.561632, 0, 8.47316e-05, 2.54215e-07, 1.41421, -8.47316e-05, 3.36614e-07, 2.54215e-07, 2.54228e-07, 2.54238e-07, 3.57039e-07, 1.16162e-06, 2.8718e-07, 9.08929e-07, 3.57344e-07, 2.73775e-07, 4.60273e-07, 7.77691e-07, 3.17308e-07, 1.0014e-06, 2.83093e-07, 2.83388e-07, 2.55275e-07, 2.5672e-07, 2.58448e-07, 7.73743e-05, 2.54218e-07, 4.10277e-06, 2.54215e-07, 2.54215e-07
0.569491, 0, 0.000121362, 4.70479e-07, 1.41421, -0.000121362, 6.23255e-07, 4.70479e-07, 4.70504e-07, 4.70523e-07, 6.61123e-07, 2.15289e-06, 5.316e-07, 1.68438e-06, 6.6169e-07, 5.06745e-07, 8.82519e-07, 1.44105e-06, 5.8746e-07, 1.85582e-06, 5.0764e-07, 5.24568e-07, 4.72444e-07, 4.74111e-07, 4.78529e-07, 0.000109889, 4.70485e-07, 5.42602e-06, 4.70479e-07, 4.70479e-07
0.577349, 0, 0.00017339, 8.54252e-07, 1.41421, -0.00017339, 1.13217e-06, 8.54252e-07, 8.54297e-07, 8.54331e-07, 1.20106e-06, 3.91477e-06, 9.65438e-07, 3.06249e-06, 1.20209e-06, 9.20224e-07, 1.66537e-06, 2.61985e-06, 1.06705e-06, 3.37436e-06, 9.0188e-07, 9.52647e-07, 8.57826e-07, 8.59484e-07, 8.69275e-07, 0.00015509, 8.54262e-07, 7.25675e-06, 8.54252e-07, 8.54252e-07
0.585208, 0, 0.000247247, 1.52188e-06, 1.41421, -0.000247247, 2.01798e-06, 1.52188e-06, 1.52196e-06, 1.52203e-06, 2.14094e-06, 6.985e-06, 1.72035e-06, 5.46365e-06, 2.14278e-06, 1.63965e-06, 3.09354e-06, 4.67352e-06, 1.90174e-06, 6.02035e-06, 1.58269e-06, 1.69752e-06, 1.52826e-06, 1.52938e-06, 1.54941e-06, 0.000217591, 1.5219e-06, 9.84136e-06, 1.52188e-06, 1.52188e-06
0.593066, 0, 0.000352108, 2.66061e-06, 1.41421, -0.000352108, 3.52966e-06, 2.66061e-06, 2.66075e-06, 2.66086e-06, 3.74507e-06, 1.22308e-05, 3.00829e-06, 9.56574e-06, 3.74829e-06, 2.8669e-06, 5.6577e-06, 8.1816e-06, 3.32604e-06, 1.0541e-05, 2.73795e-06, 2.96829e-06, 2.67179e-06, 2.67128e-06, 2.71011e-06, 0.000303616, 2.66064e-06, 1.35614e-05, 2.66061e-06, 2.66061e-06
0.600925, 0, 0.000501066, 4.56489e-06, 1.41421, -0.000501066, 6.05909e-06, 4.56489e-06, 4.56513e-06, 4.56531e-06, 6.42946e-06, 2.10195e-05, 5.16267e-06, 1.64372e-05, 6.435e-06, 4.91958e-06, 1.01887e-05, 1.40574e-05, 5.709e-06, 1.8114e-05, 4.66292e-06, 5.0939e-06, 4.58411e-06, 4.58e-06, 4.65231e-06, 0.000421564, 4.56495e-06, 1.89992e-05, 4.56489e-06, 4.56489e-06
0.608784, 0, 0.0007128, 7.6873e-06, 1.41421, -0.0007128, 1.02091e-05, 7.6873e-06, 7.68771e-06, 7.68802e-06, 1.08341e-05, 3.54577e-05, 8.69617e-06, 2.77243e-05, 1.08435e-05, 8.28592e-06, 1.80693e-05, 2.37078e-05, 9.61822e-06, 3.05542e-05, 7.81114e-06, 8.58011e-06, 7.71974e-06, 7.70857e-06, 7.83894e-06, 0.000582787, 7.68739e-06, 2.70373e-05, 7.6873e-06, 7.6873e-06
0.616642, 0, 0.00101389, 1.27076e-05, 1.41421, -0.00101389, 1.68858e-05, 1.27076e-05, 1.27083e-05, 1.27088e-05, 1.79214e-05, 5.87186e-05, 1.43792e-05, 4.59056e-05, 1.79369e-05, 1.36994e-05, 3.15604e-05, 3.9251e-05, 1.59068e-05, 5.05943e-05, 1.28636e-05, 1.41869e-05, 1.27614e-05, 1.27374e-05, 1.2966e-05, 0.000802651, 1.27078e-05, 3.89924e-05, 1.27076e-05, 1.27076e-05
0.624501, 0, 0.00144195, 2.0623e-05, 1.41421, -0.00144195, 2.74197e-05, 2.0623e-05, 2.06241e-05, 2.06249e-05, 2.91044e-05, 9.54705e-05, 2.33422e-05, 7.46272e-05, 2.91297e-05, 2.22364e-05, 5.42931e-05, 6.38019e-05, 2.58273e-05, 8.22544e-05, 2.08189e-05, 2.30293e-05, 2.07104e-05, 2.06646e-05, 2.10555e-05, 0.00110196, 2.06233e-05, 5.67957e-05, 2.0623e-05, 2.0623e-05
0.632359, 0, 0.0020498, 3.28616e-05, 1.41421, -0.0020498, 4.37185e-05, 3.28616e-05, 3.28634e-05, 3.28647e-05, 4.64096e-05, 0.000152421, 3.72051e-05, 0.000119126, 4.64499e-05, 3.54388e-05, 9.19934e-05, 0.000101834, 4.11748e-05, 0.00013131, 3.3107e-05, 3.67054e-05, 3.30013e-05, 3.29193e-05, 3.35729e-05, 0.00150883, 3.2862e-05, 8.32255e-05, 3.28616e-05, 3.28616e-05
0.640218, 0, 0.00291087, 5.14201e-05, 1.41421, -0.00291087, 6.84519e-05, 5.14201e-05, 5.14229e-05, 5.14249e-05, 7.26735e-05, 0.000238979, 5.82339e-05, 0.000186748, 7.27367e-05, 5.54631e-05, 0.000153525, 0.000159621, 6.44613e-05, 0.000205861, 5.17267e-05, 5.745e-05, 5.16392e-05, 5.14998e-05, 5.257e-05, 0.00206116, 5.14207e-05, 0.000122201, 5.14201e-05, 5.14201e-05
0.648076, 0.988399, 0.00412591, 7.90205e-05, 1.7287, 0.984273, 0.000105264, 7.90205e-05, 7.90248e-05, 7.9028e-05, 0.000111769, 0.000368021, 8.95196e-05, 0.000287541, 0.000111866, 8.52501e-05, 0.000252345, 0.000245742, 9.91151e-05, 0.000316991, 7.94029e-05, 8.83115e-05, 7.93581e-05, 7.91302e-05, 8.08476e-05, 0.00280964, 7.90215e-05, 0.000179133, 7.90205e-05, 7.90205e-05
0.655935, 0.0116014, 0.00583118, 0.00011928, 1.41831, 0.00577025, 0.000159004, 0.00011928, 0.000119287, 0.000119291, 0.00016885, 0.000556728, 0.000135172, 0.000434909, 0.000168997, 0.00012871, 0.000408487, 0.000371639, 0.000149697, 0.000479486, 0.000119756, 0.000133343, 0.000119791, 0.000119431, 0.000122134, 0.00382145, 0.000119282, 0.000261333, 0.00011928, 0.00011928
0.663794, 0, 0.00820786, 0.000176883, 1.41421, -0.00820786, 0.000235959, 0.000176883, 0.000176893, 0.0001769, 0.000250602, 0.000827446, 0.000200517, 0.000646279, 0.000250821, 0.000190906, 0.000651179, 0.000552185, 0.000222118, 0.000712573, 0.000177474, 0.000197797, 0.000177643, 0.000177089, 0.000181268, 0.00518451, 0.000176885, 0.000378473, 0.000176883, 0.000176883
0.671652, 0, 0.0114923, 0.000257725, 1.41421, -0.0114923, 0.000344057, 0.000257725, 0.000257739, 0.000257749, 0.000365457, 0.00120844, 0.000292263, 0.000943691, 0.000365777, 0.000278218, 0.00102215, 0.000806183, 0.00032383, 0.00104057, 0.000258457, 0.000288288, 0.000258836, 0.000258005, 0.00026435, 0.00701194, 0.000257728, 0.000543053, 0.000257725, 0.000257725
0.679511, 0.978757, 0.0159866, 0.000369023, 1.72591, 0.96277, 0.000493021, 0.000369023, 0.000369043, 0.000369058, 0.000523756, 0.00173453, 0.00041863, 0.00135426, 0.000524216, 0.000398457, 0.00157974, 0.00115676, 0.000463968, 0.00149341, 0.000369928, 0.000412919, 0.000370619, 0.000369404, 0.000378872, 0.00944657, 0.000369027, 0.000770896, 0.000369023, 0.000369023
0.687369, 0.0212435, 0.0220682, 0.000519338, 1.4217, -0.000824675, 0.000694406, 0.000519338, 0.000519367, 0.000519388, 0.000737799, 0.00244723, 0.000589377, 0.00191036, 0.000738449, 0.000560896, 0.00240354, 0.00163151, 0.000653388, 0.00210682, 0.000520455, 0.000581311, 0.000521593, 0.000519855, 0.000533746, 0.0126645, 0.000519345, 0.00108159, 0.000519338, 0.000519338
0.695228, 0, 0.0301966, 0.000718501, 1.41421, -0.0301966, 0.000961512, 0.000718501, 0.00071854, 0.00071857, 0.00102175, 0.00339461, 0.000815721, 0.00264937, 0.00102265, 0.000776186, 0.00359969, 0.00226229, 0.000904574, 0.00292208, 0.000719872, 0.00080452, 0.000721632, 0.000719198, 0.000739245, 0.0168772, 0.00071851, 0.00149888, 0.000718501, 0.000718501
0.703086, 0, 0.0409171, 0.000977398, 1.41421, -0.0409171, 0.00130911, 0.000977398, 0.000977452, 0.000977492, 0.00139134, 0.00463034, 0.00111011, 0.00361308, 0.00139257, 0.00105614, 0.00530608, 0.0030847, 0.00123139, 0.00398533, 0.000979077, 0.00109481, 0.000981676, 0.000978336, 0.00100684, 0.0223308, 0.000977411, 0.00205106, 0.000977398, 0.000977398
0.710945, 0, 0.0548566, 0.00130759, 1.41421, -0.0548566, 0.00175296, 0.00130759, 0.00130767, 0.00130772, 0.00186335, 0.00621206, 0.00148577, 0.00484628, 0.001865, 0.00141331, 0.00769701, 0.00413685, 0.00164861, 0.00534606, 0.00130964, 0.00146521, 0.00131334, 0.00130885, 0.00134872, 0.0293012, 0.00130761, 0.00277125, 0.00130759, 0.00130759
0.718803, 0, 0.0727116, 0.0017208, 1.41421, -0.0727116, 0.00230906, 0.0017208, 0.00172089, 0.00172096, 0.00245487, 0.00819889, 0.00195614, 0.0063949, 0.00245705, 0.00186044, 0.0109864, 0.00545779, 0.00217123, 0.00705503, 0.00172327, 0.00192896, 0.0017284, 0.00172247, 0.00177741, 0.0380848, 0.00172082, 0.00369773, 0.0017208, 0.0017208
0.726662, 0, 0.0952263, 0.00222817, 1.41421, -0.0952263, 0.00299278, 0.00222817, 0.00222829, 0.00222839, 0.0031823, 0.0106482, 0.00253406, 0.00830345, 0.00318514, 0.00240967, 0.0154287, 0.00708537, 0.00281363, 0.00916148, 0.00223115, 0.00249868, 0.00223807, 0.00223039, 0.00230502, 0.0489822, 0.0022282, 0.00487441, 0.00222817, 0.00222817
0.73452, 0, 0.123157, 0.0028395, 1.41421, -0.123157, 0.0038177, 0.0028395, 0.00283966, 0.00283978, 0.00406017, 0.0136118, 0.00323084, 0.0106119, 0.0040638, 0.0030717, 0.0213154, 0.00905349, 0.00358851, 0.0117097, 0.00284307, 0.0031855, 0.0028522, 0.00284243, 0.00294242, 0.0622761, 0.00283953, 0.00635153, 0.0028395, 0.0028395
0.742379, 0, 0.157229, 0.00356233, 1.41421, -0.157229, 0.00479449, 0.00356233, 0.00356253, 0.00356268, 0.0050999, 0.0171312, 0.00405527, 0.0133526, 0.00510448, 0.00385482, 0.0289671, 0.0113894, 0.0045058, 0.0147353, 0.00356657, 0.00399801, 0.00357839, 0.00356617, 0.00369842, 0.0782034, 0.00356237, 0.00818683, 0.00356233, 0.00356233
0.750238, 0, 0.198077, 0.00440106, 1.41421, -0.198077, 0.00592961, 0.00440106, 0.00440131, 0.0044015, 0.00630849, 0.0212338, 0.00501258, 0.0165463, 0.00631416, 0.00476391, 0.0387189, 0.0141106, 0.00557147, 0.0182616, 0.00440606, 0.0049413, 0.0044211, 0.00440606, 0.00457892, 0.0969217, 0.00440112, 0.0104473, 0.00440106, 0.00440106
0.758096, 0, 0.246181, 0.00535621, 1.41421, -0.246181, 0.00722432, 0.00535621, 0.00535652, 0.00535674, 0.00768737, 0.0259284, 0.00610358, 0.0201995, 0.0076943, 0.00579966, 0.0508997, 0.0172224, 0.00678662, 0.0222959, 0.00536205, 0.00601606, 0.00538087, 0.00536268, 0.00558623, 0.118475, 0.00535628, 0.0132115, 0.00535621, 0.00535621
0.765955, 0, 0.301805, 0.00642379, 1.41421, -0.301805, 0.00867383, 0.00642379, 0.00642415, 0.00642443, 0.00923154, 0.0312019, 0.00732395, 0.0243017, 0.00923989, 0.0069579, 0.0658037, 0.0207154, 0.00814664, 0.0268267, 0.00643055, 0.00721791, 0.00645378, 0.00643211, 0.00671866, 0.142759, 0.00642387, 0.0165732, 0.00642379, 0.00642379
0.773813, 0, 0.364927, 0.00759502, 1.41421, -0.364927, 0.0102668, 0.00759502, 0.00759545, 0.00759578, 0.0109291, 0.0370176, 0.00866391, 0.0288241, 0.010939, 0.00822925, 0.083657, 0.0245648, 0.00964081, 0.0318223, 0.00760278, 0.008537, 0.00763112, 0.00760565, 0.00797055, 0.169494, 0.00759512, 0.0206448, 0.00759502, 0.00759502
0.781672, 1.94741, 0.435191, 0.00885636, 1.98681, 1.51221, 0.0119854, 0.00885636, 0.00885687, 0.00885725, 0.012761, 0.0433145, 0.0101082, 0.0337187, 0.0127726, 0.00959913, 0.10458, 0.0287293, 0.0112523, 0.0372301, 0.00886518, 0.00995804, 0.00889941, 0.00886985, 0.00933276, 0.19821, 0.00885648, 0.0255617, 0.00885636, 0.00885636
0.78953, 0.0525937, 0.511876, 0.01019, 1.43269, -0.459283, 0.0138058, 0.01019, 0.0101906, 0.010191, 0.0147021, 0.0500089, 0.0116366, 0.0389203, 0.0147155, 0.0110483, 0.128552, 0.0331531, 0.0129586, 0.0429779, 0.0101999, 0.0114608, 0.0102409, 0.010207, 0.010794, 0.228237, 0.0101901, 0.0314856, 0.01019, 0.01019
0.797389, 0.942581, 0.593882, 0.0115745, 1.7154, 0.3487, 0.0156992, 0.0115745, 0.0115751, 0.0115756, 0.0167216, 0.0569972, 0.0132246, 0.044348, 0.0167369, 0.0125536, 0.155372, 0.0377671, 0.0147328, 0.0489768, 0.0115855, 0.0130207, 0.0116345, 0.0115958, 0.012343, 0.258729, 0.0115746, 0.0386072, 0.0115745, 0.0115745
0.805248, 1.93778, 0.679757, 0.012986, 1.98438, 1.25802, 0.0176332, 0.012986, 0.0129868, 0.0129873, 0.018785, 0.0641613, 0.0148452, 0.0499102, 0.0188023, 0.0140892, 0.184642, 0.0424928, 0.0165443, 0.0551251, 0.0129982, 0.0146104, 0.0130565, 0.0130127, 0.0139712, 0.288692, 0.0129862, 0.0471456, 0.012986, 0.012986
0.813106, 0.119639, 0.767752, 0.0143998, 1.4559, -0.648113, 0.0195735, 0.0143998, 0.0144006, 0.0144012, 0.0208559, 0.0713742, 0.0164696, 0.0555082, 0.0208751, 0.0156279, 0.215749, 0.0472464, 0.0183613, 0.061314, 0.0144131, 0.0162012, 0.0144825, 0.014433, 0.0156773, 0.317039, 0.0144, 0.0573442, 0.0143998, 0.0143998
0.820965, 1, 0.855903, 0.0157912, 1.73205, 0.144097, 0.0214863, 0.0157912, 0.0157921, 0.0157928, 0.0228979, 0.078507, 0.0180696, 0.0610421, 0.022919, 0.0171431, 0.247873, 0.0519426, 0.0201519, 0.0674331, 0.0158056, 0.0177642, 0.0158886, 0.0158325, 0.0174727, 0.342659, 0.0157914, 0.0694612, 0.0157912, 0.0157912
0.828823, 0, 0.942146, 0.0171375, 1.41421, -0.942146, 0.0233397, 0.0171375, 0.0171385, 0.0171393, 0.0248769, 0.0854363, 0.0196188, 0.0664167, 0.0248999, 0.0186098, 0.280016, 0.0565006, 0.0218865, 0.0733765, 0.017153, 0.0192725, 0.0172528, 0.0171888, 0.0193876, 0.364493, 0.0171378, 0.0837556, 0.0171375, 0.0171375
0.836682, 2, 1.02444, 0.0184193, 2, 0.97556, 0.0251057, 0.0184193, 0.0184204, 0.0184212, 0.0267629, 0.0920501, 0.0210942, 0.0715456, 0.0267877, 0.0200065, 0.311044, 0.0608471, 0.023539, 0.0790488, 0.0184358, 0.0207026, 0.0185567, 0.0184828, 0.0214795, 0.381612, 0.0184196, 0.100464, 0.0184193, 0.0184193
0.84454, 0.928115, 1.1009, 0.019621, 1.71117, -0.172788, 0.0267618, 0.019621, 0.0196222, 0.019623, 0.0285314, 0.0982539, 0.0224777, 0.0763565, 0.0285579, 0.021316, 0.339755, 0.0649209, 0.0250885, 0.0843693, 0.0196383, 0.022035, 0.0197862, 0.0196995, 0.0238424, 0.393291, 0.0196213, 0.119776, 0.019621, 0.019621
0.852399, 0.0718849, 1.16994, 0.020732, 1.4394, -1.09805, 0.0282917, 0.020732, 0.0207332, 0.0207342, 0.0301647, 0.103974, 0.0237561, 0.0807933, 0.0301928, 0.0225264, 0.36496, 0.0686749, 0.02652, 0.089276, 0.0207501, 0.0232558, 0.0209324, 0.0208291, 0.0266169, 0.399063, 0.0207323, 0.141799, 0.020732, 0.020732
0.860257, 1, 1.23033, 0.0217467, 1.73205, -0.230326, 0.0296858, 0.0217467, 0.021748, 0.021749, 0.0316523, 0.109162, 0.0249224, 0.0848189, 0.0316817, 0.023631, 0.385562, 0.0720781, 0.0278248, 0.0937267, 0.0217654, 0.0243566, 0.0219919, 0.0218668, 0.030001, 0.398759, 0.021747, 0.166529, 0.0217467, 0.0217467
0.868116, 1, 1.28132, 0.0226646, 1.73205, -0.281324, 0.0309414, 0.0226646, 0.0226659, 0.0226669, 0.0329906, 0.113791, 0.0259751, 0.0884143, 0.0330213, 0.0246289, 0.400645, 0.0751154, 0.0290007, 0.0977003, 0.0226837, 0.0253347, 0.0229668, 0.0228127, 0.0342606, 0.392517, 0.0226649, 0.193818, 0.0226646, 0.0226646
0.875975, 1, 1.32268, 0.0234895, 1.73205, -0.322682, 0.0320622, 0.0234895, 0.0234909, 0.0234919, 0.034183, 0.117858, 0.0269178, 0.0915787, 0.0342148, 0.0255237, 0.409544, 0.0777867, 0.0300511, 0.101195, 0.0235089, 0.0261925, 0.0238639, 0.0236719, 0.0397374, 0.380764, 0.0234898, 0.223344, 0.0234895, 0.0234895
0.883833, 0.916072, 1.35465, 0.0242292, 1.70765, -0.43858, 0.033057, 0.0242292, 0.0242306, 0.0242317, 0.0352381, 0.121381, 0.0277586, 0.0943268, 0.0352708, 0.0263234, 0.411899, 0.0801056, 0.0309843, 0.104227, 0.0242487, 0.0269372, 0.0246944, 0.024453, 0.0468537, 0.364181, 0.0242295, 0.254604, 0.0242292, 0.0242292
0.891692, 0.0839284, 1.37795, 0.0248943, 1.44358, -1.29402, 0.0339392, 0.0248943, 0.0248957, 0.0248968, 0.0361692, 0.124394, 0.028509, 0.0966859, 0.0362028, 0.0270391, 0.407686, 0.0820963, 0.0318127, 0.106825, 0.0249139, 0.0275794, 0.0254729, 0.0251675, 0.0561113, 0.34364, 0.0248946, 0.286903, 0.0248943, 0.0248943
0.89955, 0, 1.39367, 0.0254973, 1.41421, -1.39367, 0.0347251, 0.0254973, 0.0254988, 0.0254999, 0.0369927, 0.126943, 0.0291827, 0.0986929, 0.0370269, 0.027684, 0.397218, 0.0837912, 0.032551, 0.109031, 0.0255167, 0.0281326, 0.0262161, 0.0258287, 0.0680809, 0.320134, 0.0254976, 0.319376, 0.0254973, 0.0254973
0.907409, 0, 1.40321, 0.0260516, 1.41421, -1.40321, 0.0354331, 0.0260516, 0.0260531, 0.0260543, 0.0377266, 0.129082, 0.0297946, 0.100391, 0.0377614, 0.0282725, 0.381115, 0.0852278, 0.0332155, 0.11089, 0.0260708, 0.0286119, 0.0269418, 0.0264505, 0.0833813, 0.294704, 0.0260519, 0.351017, 0.0260516, 0.0260516
0.915267, 0.90643, 1.40814, 0.0265706, 1.70483, -0.501706, 0.0360824, 0.0265705, 0.0265721, 0.0265732, 0.0383893, 0.13087, 0.0303596, 0.101825, 0.0384245, 0.0288188, 0.360258, 0.0864456, 0.0338226, 0.112453, 0.0265893, 0.0290329, 0.0276686, 0.0270465, 0.102646, 0.268364, 0.0265709, 0.380733, 0.0265706, 0.0265706
0.923126, 0.997584, 1.41005, 0.0270668, 1.73135, -0.412463, 0.0366924, 0.0270667, 0.0270683, 0.0270695, 0.0389986, 0.132364, 0.0308921, 0.103041, 0.0390341, 0.0293365, 0.335714, 0.0874842, 0.0343882, 0.113771, 0.0270851, 0.0294112, 0.0284133, 0.0276288, 0.126477, 0.242043, 0.0270671, 0.407403, 0.0270668, 0.0270668
0.930984, 1.09599, 1.41049, 0.0275514, 1.75954, -0.314505, 0.0372818, 0.0275514, 0.027553, 0.0275541, 0.0395706, 0.133619, 0.0314048, 0.104082, 0.0396064, 0.0298378, 0.308658, 0.088381, 0.0349265, 0.114891, 0.0275692, 0.0297617, 0.0291923, 0.0282077, 0.155381, 0.216533, 0.0275518, 0.429957, 0.0275514, 0.0275514
0.938843, 0.899188, 1.41083, 0.028034, 1.7027, -0.51164, 0.0378689, 0.028034, 0.0280356, 0.0280368, 0.0401196, 0.134688, 0.0319086, 0.104987, 0.0401555, 0.030333, 0.280287, 0.0891697, 0.0354498, 0.115856, 0.0280512, 0.0300979, 0.0300201, 0.0287913, 0.189705, 0.192467, 0.0280344, 0.447447, 0.028034, 0.028034
0.946702, 0.100812, 1.41214, 0.028522, 1.44942, -1.31133, 0.0384714, 0.028522, 0.0285236, 0.0285248, 0.0406572, 0.135614, 0.0324126, 0.105791, 0.0406933, 0.0308305, 0.251742, 0.0898796, 0.0359683, 0.116704, 0.0285387, 0.0304317, 0.0309097, 0.0293846, 0.229561, 0.1703, 0.0285224, 0.459119, 0.028522, 0.028522
0.95456, 1, 1.41516, 0.029021, 1.73205, -0.415155, 0.0391066, 0.0290209, 0.0290226, 0.0290238, 0.0411926, 0.136434, 0.0329232, 0.106522, 0.0412288, 0.0313364, 0.224046, 0.0905353, 0.0364896, 0.117467, 0.0290371, 0.0307733, 0.0318727, 0.0299905, 0.274756, 0.15032, 0.0290214, 0.464477, 0.029021, 0.029021
0.962419, 2.78393, 1.42021, 0.0295345, 2.18722, 1.36372, 0.0397928, 0.0295344, 0.0295361, 0.0295373, 0.0417324, 0.137179, 0.0334451, 0.107203, 0.0417686, 0.0318549, 0.198051, 0.0911561, 0.0370192, 0.118171, 0.0295502, 0.0311312, 0.0329203, 0.0306092, 0.324734, 0.132657, 0.0295349, 0.463313, 0.0295345, 0.0295345
0.970277, 2.10562, 1.4272, 0.0300644, 2.02623, 0.678419, 0.0405496, 0.0300643, 0.030066, 0.0300672, 0.0422809, 0.137873, 0.033981, 0.107851, 0.0423172, 0.0323883, 0.174411, 0.0917569, 0.0375606, 0.118836, 0.0300797, 0.0315125, 0.0340651, 0.0312388, 0.378542, 0.117314, 0.0300648, 0.455735, 0.0300644, 0.0300644
0.978136, 0.997592, 1.43564, 0.0306111, 1.73136, -0.438052, 0.0414, 0.0306109, 0.0306127, 0.0306139, 0.0428406, 0.138535, 0.0345319, 0.10848, 0.0428769, 0.0329375, 0.153567, 0.0923484, 0.0381152, 0.119477, 0.0306262, 0.0319225, 0.035324, 0.031876, 0.434825, 0.104191, 0.0306115, 0.442154, 0.0306111, 0.0306111
0.985994, 1.99758, 1.44467, 0.0311737, 1.9994, 0.552913, 0.0423715, 0.0311734, 0.0311753, 0.0311765, 0.0434121, 0.139176, 0.0350973, 0.1091, 0.0434485, 0.0335018, 0.135759, 0.0929377, 0.0386833, 0.120103, 0.0311888, 0.0323661, 0.0367228, 0.0325163, 0.491861, 0.0931196, 0.0311741, 0.423254, 0.0311737, 0.0311737
0.993853, 0.997591, 1.45313, 0.0317505, 1.73136, -0.455541, 0.043499, 0.03175, 0.0317521, 0.0317533, 0.0439948, 0.139806, 0.035676, 0.109715, 0.0440313, 0.0340797, 0.121039, 0.0935289, 0.0392637, 0.120722, 0.0317658, 0.0328471, 0.0383032, 0.0331546, 0.547631, 0.0838878, 0.0317508, 0.399942, 0.0317505, 0.0317505
1.00171, 1.11769, 1.45972, 0.032339, 1.7657, -0.342028, 0.0448271, 0.0323383, 0.0323406, 0.0323417, 0.0445873, 0.140429, 0.0362658, 0.110329, 0.0446237, 0.0346689, 0.109304, 0.0941241, 0.0398546, 0.121337, 0.0323548, 0.0333695, 0.0401339, 0.033786, 0.599932, 0.0762638, 0.0323393, 0.373283, 0.032339, 0.032339
1.00957, 1, 1.46307, 0.0329364, 1.73205, -0.463068, 0.0464139, 0.0329355, 0.032938, 0.0329391, 0.0451873, 0.141049, 0.036864, 0.110942, 0.0452237, 0.0352668, 0.100325, 0.0947234, 0.0404536, 0.121949, 0.0329532, 0.0339372, 0.0423269, 0.0344058, 0.646519, 0.0700161, 0.0329367, 0.344425, 0.0329364, 0.0329364
1.01743, 0, 1.46197, 0.0335396, 1.41421, -1.46197, 0.0483347, 0.0335384, 0.0335412, 0.0335424, 0.0457922, 0.141667, 0.0374677, 0.111556, 0.0458286, 0.0358704, 0.0937865, 0.0953259, 0.0410579, 0.122558, 0.0335578, 0.0345554, 0.0450604, 0.0350103, 0.685264, 0.0649253, 0.0335399, 0.314523, 0.0335396, 0.0335396
1.02529, 0, 1.45552, 0.0341455, 1.41421, -1.45552, 0.050687, 0.0341439, 0.0341471, 0.0341482, 0.0463991, 0.142282, 0.038074, 0.112169, 0.0464355, 0.0364764, 0.0893154, 0.0959297, 0.0416644, 0.123162, 0.0341657, 0.03523, 0.0486122, 0.0355963, 0.71432, 0.0607937, 0.0341458, 0.284672, 0.0341455, 0.0341455
1.03315, 3.87026, 1.44326, 0.034751, 2.42286, 2.427, 0.0535951, 0.0347489, 0.0347526, 0.0347538, 0.0470053, 0.142894, 0.0386797, 0.112778, 0.0470417, 0.0370821, 0.0865137, 0.0965327, 0.0422703, 0.123759, 0.0347739, 0.0359689, 0.0534036, 0.0361622, 0.732267, 0.0574483, 0.0347513, 0.25585, 0.034751, 0.034751
1.041, 3.12974, 1.42542, 0.0353532, 2.26489, 1.70431, 0.0572153, 0.0353504, 0.0353548, 0.035356, 0.0476079, 0.143499, 0.039282, 0.113383, 0.0476443, 0.0376843, 0.0849832, 0.0971324, 0.0428727, 0.124343, 0.0353797, 0.0367818, 0.0600581, 0.0367071, 0.738233, 0.0547428, 0.0353535, 0.228872, 0.0353532, 0.0353532
1.04886, 1, 1.40299, 0.0359493, 1.73205, -0.402991, 0.06174, 0.0359456, 0.0359509, 0.0359521, 0.0482043, 0.144098, 0.0398783, 0.113981, 0.0482407, 0.0382806, 0.0843463, 0.0977263, 0.0434691, 0.124912, 0.0359806, 0.0376806, 0.0694748, 0.037231, 0.731959, 0.052556, 0.0359497, 0.204367, 0.0359493, 0.0359493
1.05672, 1.86304, 1.37786, 0.0365369, 1.96546, 0.485179, 0.0673997, 0.036532, 0.0365385, 0.0365397, 0.048792, 0.144686, 0.0404659, 0.114569, 0.0488284, 0.0388682, 0.084261, 0.0983121, 0.0440567, 0.125459, 0.0365742, 0.0386796, 0.0829169, 0.0377346, 0.713827, 0.0507889, 0.0365373, 0.182766, 0.0365369, 0.0365369
1.06458, 1.85822, 1.35292, 0.0371136, 1.96423, 0.505301, 0.0744626, 0.0371072, 0.0371152, 0.0371164, 0.0493687, 0.145264, 0.0410426, 0.115147, 0.0494052, 0.0394449, 0.0844323, 0.0988872, 0.0446334, 0.12598, 0.0371587, 0.0397954, 0.102112, 0.0382191, 0.684817, 0.0493621, 0.0371139, 0.164312, 0.0371136, 0.0371136
1.07244, 4.27874, 1.33204, 0.0376771, 2.50574, 2.94669, 0.0832286, 0.0376688, 0.0376787, 0.0376799, 0.0499323, 0.145828, 0.0416061, 0.11571, 0.0499687, 0.0400084, 0.0846185, 0.0994496, 0.045197, 0.126466, 0.0377323, 0.0410462, 0.12936, 0.0386856, 0.646428, 0.0482122, 0.0376774, 0.149073, 0.0376771, 0.0376771
