   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.9592, 0.997769, 0.0888375, 0.0736781, 1.73141, 0.908931, 0.0736781, 0, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736781, 0.0736816, 0.0736781, 0.088834, 0.0736781
16.9671, 2.00198, 0.0867571, 0.0713708, 2.0005, 1.91523, 0.0713708, 0, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713708, 0.0713743, 0.0713708, 0.0867536, 0.0713708
16.975, 2, 0.0843681, 0.0687515, 2, 1.91563, 0.0687515, 0, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.0687515, 0.068755, 0.0687515, 0.0843647, 0.0687515
16.9829, 0, 0.0818611, 0.0660104, 1.41421, -0.0818611, 0.0660104, 0, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660104, 0.0660139, 0.0660104, 0.0818576, 0.0660104
16.9907, 1, 0.0794133, 0.0633251, 1.73205, 0.920587, 0.0633251, 0, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633251, 0.0633286, 0.0633251, 0.0794098, 0.0633251
16.9986, 0, 0.0776741, 0.0613448, 1.41421, -0.0776741, 0.0613448, 0, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613448, 0.0613483, 0.0613448, 0.0776706, 0.0613448
17.0065, 1.9834, 0.0756998, 0.0591256, 1.99584, 1.9077, 0.0591256, 0, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591256, 0.0591291, 0.0591256, 0.0756963, 0.0591256
17.0144, 0.99777, 0.0735054, 0.0566826, 1.73141, 0.924264, 0.0566826, 0, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566826, 0.0566861, 0.0566826, 0.0735019, 0.0566826
17.0222, 0.997279, 0.0712371, 0.0541619, 1.73127, 0.926042, 0.0541619, 0, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541619, 0.0541654, 0.0541619, 0.0712336, 0.0541619
17.0301, 1.99776, 0.0690299, 0.0516985, 1.99944, 1.92873, 0.0516985, 0, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.0516985, 0.051702, 0.0516985, 0.0690264, 0.0516985
17.038, 0.997534, 0.067352, 0.0497605, 1.73134, 0.930182, 0.0497605, 0, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.0497605, 0.049764, 0.0497605, 0.0673485, 0.0497605
17.0459, 0.0262636, 0.0655643, 0.0477087, 1.42347, -0.0393007, 0.0477087, 0, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477087, 0.0477122, 0.0477087, 0.0655608, 0.0477087
17.0538, 1, 0.0636764, 0.0455527, 1.73205, 0.936324, 0.0455527, 0, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455527, 0.0455563, 0.0455527, 0.0636729, 0.0455527
17.0616, 0, 0.0617704, 0.0433747, 1.41421, -0.0617704, 0.0433747, 0, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433747, 0.0433782, 0.0433747, 0.0617669, 0.0433747
17.0695, 1, 0.059922, 0.0412501, 1.73205, 0.940078, 0.0412501, 0, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412501, 0.0412536, 0.0412501, 0.0599184, 0.0412501
17.0774, 0, 0.0583396, 0.0393873, 1.41421, -0.0583396, 0.0393873, 0, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393873, 0.0393909, 0.0393873, 0.0583361, 0.0393873
17.0853, 1.91873, 0.05672, 0.0374832, 1.97958, 1.86201, 0.0374832, 0, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374832, 0.0374867, 0.0374832, 0.0567165, 0.0374832
17.0931, 0.0812686, 0.0550697, 0.035544, 1.44266, 0.0261989, 0.035544, 0, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.035544, 0.0355475, 0.035544, 0.0550662, 0.035544
17.101, 0.95441, 0.0534352, 0.0336163, 1.71884, 0.900975, 0.0336163, 0, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336163, 0.0336199, 0.0336163, 0.0534317, 0.0336163
17.1089, 1.94993, 0.0518588, 0.0317424, 1.98744, 1.89807, 0.0317424, 0, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317424, 0.0317459, 0.0317424, 0.0518553, 0.0317424
17.1168, 0.095663, 0.0504189, 0.0300004, 1.44764, 0.045244, 0.0300004, 0, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300004, 0.0300039, 0.0300004, 0.0504154, 0.0300004
17.1247, 0.946977, 0.0490265, 0.0283013, 1.71668, 0.897951, 0.0283013, 0, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283013, 0.0283048, 0.0283013, 0.0490229, 0.0283013
17.1325, 0.0530228, 0.047682, 0.0266457, 1.43284, 0.00534082, 0.0266457, 0, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266457, 0.0266492, 0.0266457, 0.0476784, 0.0266457
17.1404, 2, 0.0463684, 0.0250162, 2, 1.95363, 0.0250162, 0, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250162, 0.0250197, 0.0250162, 0.0463648, 0.0250162
17.1483, 2, 0.0450892, 0.0234165, 2, 1.95491, 0.0234165, 0, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234165, 0.0234201, 0.0234165, 0.0450857, 0.0234165
17.1562, 0, 0.0438525, 0.0218544, 1.41421, -0.0438525, 0.0218544, 0, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.0218544, 0.021858, 0.0218544, 0.0438489, 0.0218544
17.1641, 0.935548, 0.0426648, 0.0203365, 1.71334, 0.892883, 0.0203365, 0, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203365, 0.0203401, 0.0203365, 0.0426612, 0.0203365
17.1719, 1.06445, 0.0415307, 0.0188674, 1.75056, 1.02292, 0.0188674, 0, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.0188674, 0.018871, 0.0188674, 0.0415272, 0.0188674
17.1798, 2, 0.0404534, 0.0174501, 2, 1.95955, 0.0174501, 0, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174501, 0.0174537, 0.0174501, 0.0404499, 0.0174501
17.1877, 0, 0.0394317, 0.0160832, 1.41421, -0.0394317, 0.0160832, 0, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160832, 0.0160868, 0.0160832, 0.0394281, 0.0160832
17.1956, 0, 0.0384654, 0.0147669, 1.41421, -0.0384654, 0.0147669, 0, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147669, 0.0147705, 0.0147669, 0.0384619, 0.0147669
17.2034, 1, 0.0375567, 0.0135028, 1.73205, 0.962443, 0.0135028, 0, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135028, 0.0135063, 0.0135028, 0.0375531, 0.0135028
17.2113, 0, 0.0366946, 0.0122802, 1.41421, -0.0366946, 0.0122802, 0, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122802, 0.0122837, 0.0122802, 0.036691, 0.0122802
17.2192, 1, 0.0358823, 0.0111021, 1.73205, 0.964118, 0.0111021, 0, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111021, 0.0111057, 0.0111021, 0.0358787, 0.0111021
17.2271, 0, 0.0351255, 0.00997413, 1.41421, -0.0351255, 0.00997413, 0, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997413, 0.00997772, 0.00997413, 0.0351219, 0.00997413
17.235, 1.91373, 0.0344287, 0.00890075, 1.97832, 1.8793, 0.00890075, 0, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890075, 0.00890434, 0.00890075, 0.0344251, 0.00890075
17.2428, 0.0862667, 0.0337955, 0.00788572, 1.44439, 0.0524712, 0.00788572, 0, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788572, 0.00788932, 0.00788572, 0.0337919, 0.00788572
17.2507, 0, 0.0332294, 0.00693213, 1.41421, -0.0332294, 0.00693213, 0, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693213, 0.00693573, 0.00693213, 0.0332258, 0.00693213
17.2586, 0, 0.0327588, 0.00606859, 1.41421, -0.0327588, 0.00606859, 0, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00606859, 0.00607219, 0.00606859, 0.0327552, 0.00606859
17.2665, 0, 0.0323323, 0.00524358, 1.41421, -0.0323323, 0.00524358, 0, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524358, 0.00524719, 0.00524358, 0.0323287, 0.00524358
17.2743, 1.90139, 0.031957, 0.00446409, 1.97519, 1.86943, 0.00446409, 0, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.00446409, 0.0044677, 0.00446409, 0.0319534, 0.00446409
17.2822, 0.0986125, 0.0316434, 0.00374055, 1.44866, 0.0669691, 0.00374055, 0, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374055, 0.00374417, 0.00374055, 0.0316398, 0.00374055
17.2901, 0, 0.0313993, 0.00308095, 1.41421, -0.0313993, 0.00308095, 0, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308095, 0.00308456, 0.00308095, 0.0313957, 0.00308095
17.298, 1.8944, 0.0312689, 0.00252909, 1.97342, 1.86313, 0.00252909, 0, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00252909, 0.00253271, 0.00252909, 0.0312653, 0.00252909
17.3059, 1.1056, 0.0311784, 0.00201133, 1.76227, 1.07442, 0.00201133, 0, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201133, 0.00201496, 0.00201133, 0.0311748, 0.00201133
17.3137, 0, 0.0311378, 0.00153771, 1.41421, -0.0311378, 0.00153771, 0, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00153771, 0.00154134, 0.00153771, 0.0311342, 0.00153771
17.3216, 3, 0.0311603, 0.00112114, 2.23607, 2.96884, 0.00112114, 0, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112114, 0.00112477, 0.00112114, 0.0311567, 0.00112114
17.3295, 0, 0.0312545, 0.000770236, 1.41421, -0.0312545, 0.000770236, 0, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000770236, 0.000773872, 0.000770236, 0.0312509, 0.000770236
17.3374, 0, 0.0314516, 0.000516191, 1.41421, -0.0314516, 0.000516191, 0, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000516191, 0.000519831, 0.000516191, 0.031448, 0.000516191
17.3453, 0, 0.0316933, 0.000300705, 1.41421, -0.0316933, 0.000300705, 0, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000300705, 0.000304347, 0.000300705, 0.0316897, 0.000300705
17.3531, 0, 0.0319921, 0.000135976, 1.41421, -0.0319921, 0.000135976, 0, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000135976, 0.000139622, 0.000135976, 0.0319885, 0.000135976
17.361, 0, 0.0323599, 3.3994e-05, 1.41421, -0.0323599, 3.3994e-05, 0, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.3994e-05, 3.76438e-05, 3.3994e-05, 0.0323562, 3.3994e-05
17.3689, 0, 0.032802, 0, 1.41421, -0.032802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65343e-06, 0, 0.0327983, 0
17.3768, 0, 0.0332844, 0, 1.41421, -0.0332844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65705e-06, 0, 0.0332807, 0
17.3846, 0, 0.0337735, 0, 1.41421, -0.0337735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66067e-06, 0, 0.0337698, 0
17.3925, 0, 0.0342832, 1.40677e-05, 1.41421, -0.0342832, 1.40677e-05, 0, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.40677e-05, 1.77321e-05, 1.40677e-05, 0.0342795, 1.40677e-05
17.4004, 0, 0.0348276, 5.6271e-05, 1.41421, -0.0348276, 5.6271e-05, 0, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.6271e-05, 5.99389e-05, 5.6271e-05, 0.0348239, 5.6271e-05
17.4083, 0, 0.0354071, 0.00012661, 1.41421, -0.0354071, 0.00012661, 0, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.00012661, 0.000130281, 0.00012661, 0.0354035, 0.00012661
17.4162, 0, 0.0360149, 0.000218247, 1.41421, -0.0360149, 0.000218247, 0, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000218247, 0.000221923, 0.000218247, 0.0360112, 0.000218247
17.424, 0, 0.0366457, 0.000326101, 1.41421, -0.0366457, 0.000326101, 0, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.000326101, 0.00032978, 0.000326101, 0.0366421, 0.000326101
17.4319, 3, 0.0372979, 0.000447946, 2.23607, 2.9627, 0.000447946, 0, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000447946, 0.000451628, 0.000447946, 0.0372942, 0.000447946
17.4398, 1, 0.0379708, 0.000583298, 1.73205, 0.962029, 0.000583298, 0, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000583298, 0.000586984, 0.000583298, 0.0379671, 0.000583298
17.4477, 0.848365, 0.0386656, 0.000733249, 1.68771, 0.809699, 0.000733249, 0, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000733249, 0.000736939, 0.000733249, 0.0386619, 0.000733249
17.4555, 0.151635, 0.0393852, 0.000900336, 1.46685, 0.11225, 0.000900336, 0, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.000900336, 0.00090403, 0.000900336, 0.0393815, 0.000900336
17.4634, 0.843409, 0.040182, 0.00113692, 1.68624, 0.803227, 0.00113692, 0, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00113692, 0.00114062, 0.00113692, 0.0401783, 0.00113692
17.4713, 0.156591, 0.0409741, 0.00136111, 1.46853, 0.115617, 0.00136111, 0, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136111, 0.00136481, 0.00136111, 0.0409704, 0.00136111
17.4792, 0, 0.0417586, 0.0015696, 1.41421, -0.0417586, 0.0015696, 0, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.0015696, 0.00157331, 0.0015696, 0.0417549, 0.0015696
17.4871, 0, 0.0425471, 0.00177394, 1.41421, -0.0425471, 0.00177394, 0, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177394, 0.00177765, 0.00177394, 0.0425434, 0.00177394
17.4949, 1, 0.0433564, 0.00199077, 1.73205, 0.956644, 0.00199077, 0, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199077, 0.00199448, 0.00199077, 0.0433527, 0.00199077
17.5028, 1.66336, 0.0443445, 0.00237801, 1.91399, 1.61902, 0.00237801, 0, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00237801, 0.00238173, 0.00237801, 0.0443408, 0.00237801
17.5107, 0.336639, 0.0452895, 0.00271343, 1.52861, 0.291349, 0.00271343, 0, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271343, 0.00271715, 0.00271343, 0.0452858, 0.00271343
17.5186, 1, 0.0461875, 0.00299286, 1.73205, 0.953813, 0.00299286, 0, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299286, 0.00299658, 0.00299286, 0.0461837, 0.00299286
17.5265, 0, 0.0470674, 0.00324544, 1.41421, -0.0470674, 0.00324544, 0, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324544, 0.00324917, 0.00324544, 0.0470637, 0.00324544
17.5343, 0, 0.047967, 0.00350826, 1.41421, -0.047967, 0.00350826, 0, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00350826, 0.00351199, 0.00350826, 0.0479633, 0.00350826
17.5422, 0, 0.0491616, 0.00405666, 1.41421, -0.0491616, 0.00405666, 0, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.00405666, 0.0040604, 0.00405666, 0.0491579, 0.00405666
17.5501, 0.8171, 0.0502573, 0.00449657, 1.67842, 0.766843, 0.00449657, 0, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00449657, 0.00450031, 0.00449657, 0.0502535, 0.00449657
17.558, 1.1829, 0.051251, 0.00482456, 1.78407, 1.13165, 0.00482456, 0, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.00482456, 0.0048283, 0.00482456, 0.0512473, 0.00482456
17.5658, 0, 0.0521976, 0.0050952, 1.41421, -0.0521976, 0.0050952, 0, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.0050952, 0.00509895, 0.0050952, 0.0521938, 0.0050952
17.5737, 0, 0.0531617, 0.00537323, 1.41421, -0.0531617, 0.00537323, 0, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537323, 0.00537698, 0.00537323, 0.053158, 0.00537323
17.5816, 1, 0.0546014, 0.00611601, 1.73205, 0.945399, 0.00611601, 0, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611601, 0.00611977, 0.00611601, 0.0545977, 0.00611601
17.5895, 0, 0.0558719, 0.00667862, 1.41421, -0.0558719, 0.00667862, 0, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00667862, 0.00668238, 0.00667862, 0.0558681, 0.00667862
17.5974, 1, 0.0569706, 0.00705854, 1.73205, 0.943029, 0.00705854, 0, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.00705854, 0.0070623, 0.00705854, 0.0569668, 0.00705854
17.6052, 0.800198, 0.0579861, 0.00734357, 1.67338, 0.742212, 0.00734357, 0, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734357, 0.00734733, 0.00734357, 0.0579824, 0.00734357
17.6131, 0.997621, 0.0590191, 0.00763424, 1.73136, 0.938602, 0.00763424, 0, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.00763424, 0.007638, 0.00763424, 0.0590153, 0.00763424
17.621, 0.20218, 0.0607002, 0.00856101, 1.48397, 0.14148, 0.00856101, 0, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856101, 0.00856478, 0.00856101, 0.0606964, 0.00856101
17.6289, 1, 0.0621301, 0.00922421, 1.73205, 0.93787, 0.00922421, 0, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922421, 0.00922798, 0.00922421, 0.0621263, 0.00922421
17.6367, 1, 0.0633111, 0.00962555, 1.73205, 0.936689, 0.00962555, 0, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962555, 0.00962933, 0.00962555, 0.0633073, 0.00962555
17.6446, 2, 0.064369, 0.00989073, 2, 1.93563, 0.00989073, 0, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989073, 0.00989452, 0.00989073, 0.0643652, 0.00989073
