   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.3469, 0.816357, 0.288666, 0.285131, 1.6782, 0.527691, 0.285131, 0, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285131, 0.285133, 0.285131, 0.288664, 0.285131
16.3548, 0, 0.28337, 0.279789, 1.41421, -0.28337, 0.279789, 0, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279789, 0.279791, 0.279789, 0.283368, 0.279789
16.3627, 0.176332, 0.28032, 0.276691, 1.47524, -0.103988, 0.276691, 0, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276691, 0.276693, 0.276691, 0.280318, 0.276691
16.3705, 0.997522, 0.276538, 0.272861, 1.73134, 0.720984, 0.272861, 0, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272861, 0.272863, 0.272861, 0.276536, 0.272861
16.3784, 0.826146, 0.272041, 0.268315, 1.68111, 0.554105, 0.268315, 0, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268315, 0.268317, 0.268315, 0.272039, 0.268315
16.3863, 1.16923, 0.267216, 0.263439, 1.78023, 0.902011, 0.263439, 0, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263439, 0.263441, 0.263439, 0.267214, 0.263439
16.3941, 1.83077, 0.262435, 0.258608, 1.95724, 1.56834, 0.258608, 0, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.258608, 0.25861, 0.258608, 0.262433, 0.258608
16.402, 2.32904, 0.258931, 0.255053, 2.08063, 2.07011, 0.255053, 0, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255053, 0.255055, 0.255053, 0.258929, 0.255053
16.4099, 2.67096, 0.255077, 0.251146, 2.16124, 2.41588, 0.251146, 0, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251146, 0.251148, 0.251146, 0.255075, 0.251146
16.4178, 0, 0.250882, 0.246898, 1.41421, -0.250882, 0.246898, 0, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.246898, 0.2469, 0.246898, 0.25088, 0.246898
16.4256, 0.157164, 0.24654, 0.242502, 1.46873, -0.089376, 0.242502, 0, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242502, 0.242504, 0.242502, 0.246538, 0.242502
16.4335, 1.84284, 0.242238, 0.238146, 1.96032, 1.6006, 0.238146, 0, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238146, 0.238148, 0.238146, 0.242236, 0.238146
16.4414, 0.152131, 0.238358, 0.23421, 1.46701, -0.0862268, 0.23421, 0, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.23421, 0.234212, 0.23421, 0.238356, 0.23421
16.4492, 0.997597, 0.234476, 0.230272, 1.73136, 0.76312, 0.230272, 0, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230272, 0.230274, 0.230272, 0.234475, 0.230272
16.4571, 1.29254, 0.230596, 0.226334, 1.81454, 1.06195, 0.226334, 0, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226334, 0.226336, 0.226334, 0.230594, 0.226334
16.465, 2.55773, 0.226631, 0.222311, 2.13488, 2.3311, 0.222311, 0, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222311, 0.222313, 0.222311, 0.226629, 0.222311
16.4728, 1.28543, 0.222592, 0.218213, 1.81258, 1.06284, 0.218213, 0, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218213, 0.218215, 0.218213, 0.222591, 0.218213
16.4807, 2.71457, 0.218514, 0.214075, 2.17131, 2.49606, 0.214075, 0, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214075, 0.214077, 0.214075, 0.218512, 0.214075
16.4886, 0.27552, 0.214424, 0.209924, 1.50848, 0.0610966, 0.209924, 0, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209924, 0.209926, 0.209924, 0.214422, 0.209924
16.4965, 1.72448, 0.21035, 0.205788, 1.92989, 1.51413, 0.205788, 0, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205788, 0.205789, 0.205788, 0.210348, 0.205788
16.5043, 0, 0.206318, 0.201693, 1.41421, -0.206318, 0.201693, 0, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201693, 0.201695, 0.201693, 0.206316, 0.201693
16.5122, 0, 0.202786, 0.198097, 1.41421, -0.202786, 0.198097, 0, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198097, 0.198099, 0.198097, 0.202784, 0.198097
16.5201, 0, 0.198961, 0.194207, 1.41421, -0.198961, 0.194207, 0, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194207, 0.194209, 0.194207, 0.198959, 0.194207
16.5279, 0, 0.194933, 0.190113, 1.41421, -0.194933, 0.190113, 0, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190113, 0.190115, 0.190113, 0.194931, 0.190113
16.5358, 0, 0.190829, 0.185942, 1.41421, -0.190829, 0.185942, 0, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185942, 0.185944, 0.185942, 0.190827, 0.185942
16.5437, 0.120942, 0.186773, 0.181818, 1.45635, -0.0658314, 0.181818, 0, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.18182, 0.181818, 0.186771, 0.181818
16.5516, 1.87906, 0.18581, 0.180786, 1.96953, 1.69325, 0.180786, 0, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180786, 0.180788, 0.180786, 0.185808, 0.180786
16.5594, 0, 0.184646, 0.179552, 1.41421, -0.184646, 0.179552, 0, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179552, 0.179554, 0.179552, 0.184644, 0.179552
16.5673, 0, 0.183334, 0.178168, 1.41421, -0.183334, 0.178168, 0, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.178168, 0.17817, 0.178168, 0.183332, 0.178168
16.5752, 0, 0.181951, 0.176713, 1.41421, -0.181951, 0.176713, 0, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176713, 0.176715, 0.176713, 0.181949, 0.176713
16.583, 0, 0.180576, 0.175264, 1.41421, -0.180576, 0.175264, 0, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175264, 0.175266, 0.175264, 0.180574, 0.175264
16.5909, 0, 0.180757, 0.175371, 1.41421, -0.180757, 0.175371, 0, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175371, 0.175373, 0.175371, 0.180755, 0.175371
16.5988, 1, 0.179994, 0.174531, 1.73205, 0.820006, 0.174531, 0, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174531, 0.174533, 0.174531, 0.179992, 0.174531
16.6066, 1, 0.178429, 0.172889, 1.73205, 0.821571, 0.172889, 0, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172889, 0.172891, 0.172889, 0.178427, 0.172889
16.6145, 0.0991572, 0.176472, 0.170854, 1.44885, -0.0773151, 0.170854, 0, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170854, 0.170856, 0.170854, 0.17647, 0.170854
16.6224, 0.997969, 0.174529, 0.168831, 1.73146, 0.82344, 0.168831, 0, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168831, 0.168833, 0.168831, 0.174527, 0.168831
16.6303, 0.902874, 0.174694, 0.168915, 1.70378, 0.72818, 0.168915, 0, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168915, 0.168917, 0.168915, 0.174692, 0.168915
16.6381, 1, 0.173987, 0.168125, 1.73205, 0.826013, 0.168125, 0, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168125, 0.168127, 0.168125, 0.173985, 0.168125
16.646, 0, 0.17246, 0.166515, 1.41421, -0.17246, 0.166515, 0, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166515, 0.166517, 0.166515, 0.172458, 0.166515
16.6539, 0, 0.170535, 0.164504, 1.41421, -0.170535, 0.164504, 0, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164504, 0.164506, 0.164504, 0.170533, 0.164504
16.6617, 0, 0.168622, 0.162506, 1.41421, -0.168622, 0.162506, 0, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162506, 0.162508, 0.162506, 0.16862, 0.162506
16.6696, 0, 0.167748, 0.161543, 1.41421, -0.167748, 0.161543, 0, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161543, 0.161545, 0.161543, 0.167746, 0.161543
16.6775, 0, 0.166682, 0.160389, 1.41421, -0.166682, 0.160389, 0, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160389, 0.160391, 0.160389, 0.16668, 0.160389
16.6854, 1, 0.165459, 0.159075, 1.73205, 0.834541, 0.159075, 0, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159075, 0.159077, 0.159075, 0.165457, 0.159075
16.6932, 1, 0.163874, 0.157398, 1.73205, 0.836126, 0.157398, 0, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.157398, 0.1574, 0.157398, 0.163872, 0.157398
16.7011, 0.0723847, 0.161974, 0.155405, 1.43958, -0.0895893, 0.155405, 0, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155405, 0.155407, 0.155405, 0.161972, 0.155405
16.709, 1.99798, 0.159856, 0.153192, 1.9995, 1.83813, 0.153192, 0, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153192, 0.153194, 0.153192, 0.159854, 0.153192
16.7168, 0.929633, 0.157605, 0.150844, 1.71162, 0.772028, 0.150844, 0, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150844, 0.150846, 0.150844, 0.157603, 0.150844
16.7247, 1, 0.155281, 0.148423, 1.73205, 0.844719, 0.148423, 0, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148423, 0.148425, 0.148423, 0.155279, 0.148423
16.7326, 0, 0.152925, 0.145967, 1.41421, -0.152925, 0.145967, 0, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145967, 0.145969, 0.145967, 0.152923, 0.145967
16.7405, 0, 0.150529, 0.143469, 1.41421, -0.150529, 0.143469, 0, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143469, 0.143471, 0.143469, 0.150527, 0.143469
16.7483, 1, 0.148093, 0.140931, 1.73205, 0.851907, 0.140931, 0, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140931, 0.140933, 0.140931, 0.148091, 0.140931
16.7562, 0, 0.145634, 0.138368, 1.41421, -0.145634, 0.138368, 0, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.138368, 0.13837, 0.138368, 0.145632, 0.138368
16.7641, 2, 0.142785, 0.135412, 2, 1.85722, 0.135412, 0, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135412, 0.135414, 0.135412, 0.142783, 0.135412
16.7719, 0, 0.139569, 0.132089, 1.41421, -0.139569, 0.132089, 0, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132089, 0.132091, 0.132089, 0.139567, 0.132089
16.7798, 1, 0.136104, 0.128514, 1.73205, 0.863896, 0.128514, 0, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128514, 0.128516, 0.128514, 0.136102, 0.128514
16.7877, 1, 0.132498, 0.124797, 1.73205, 0.867502, 0.124797, 0, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124797, 0.124799, 0.124797, 0.132496, 0.124797
16.7955, 1.04361, 0.128854, 0.12104, 1.74459, 0.914753, 0.12104, 0, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.12104, 0.121042, 0.12104, 0.128852, 0.12104
16.8034, 2.95639, 0.12527, 0.117341, 2.2263, 2.83112, 0.117341, 0, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117341, 0.117343, 0.117341, 0.125268, 0.117341
16.8113, 0, 0.122902, 0.114856, 1.41421, -0.122902, 0.114856, 0, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114856, 0.114858, 0.114856, 0.1229, 0.114856
16.8192, 0.0361924, 0.119816, 0.111652, 1.42695, -0.0836237, 0.111652, 0, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111652, 0.111654, 0.111652, 0.119814, 0.111652
16.827, 0.963808, 0.11616, 0.107875, 1.72157, 0.847648, 0.107875, 0, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107875, 0.107877, 0.107875, 0.116158, 0.107875
16.8349, 0.0317303, 0.112268, 0.103861, 1.42539, -0.080538, 0.103861, 0, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103861, 0.103863, 0.103861, 0.112266, 0.103861
16.8428, 1.96827, 0.108454, 0.0999234, 1.99205, 1.85982, 0.0999234, 0, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999234, 0.0999254, 0.0999234, 0.108452, 0.0999234
16.8506, 0, 0.106943, 0.0982855, 1.41421, -0.106943, 0.0982855, 0, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982855, 0.0982875, 0.0982855, 0.106941, 0.0982855
16.8585, 0, 0.104296, 0.0955106, 1.41421, -0.104296, 0.0955106, 0, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955106, 0.0955127, 0.0955106, 0.104294, 0.0955106
16.8664, 0.0220625, 0.100705, 0.0917898, 1.42199, -0.0786428, 0.0917898, 0, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917898, 0.0917918, 0.0917898, 0.100703, 0.0917898
16.8743, 1.01758, 0.0967096, 0.0876619, 1.73712, 0.920871, 0.0876619, 0, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876619, 0.0876639, 0.0876619, 0.0967076, 0.0876619
16.8821, 3.9777, 0.0928109, 0.0836289, 2.44493, 3.88489, 0.0836289, 0, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836289, 0.0836309, 0.0836289, 0.0928088, 0.0836289
16.89, 0.997282, 0.0920115, 0.0826932, 1.73127, 0.90527, 0.0826932, 0, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826932, 0.0826952, 0.0826932, 0.0920095, 0.0826932
16.8979, 1.98537, 0.0898067, 0.0803499, 1.99634, 1.89557, 0.0803499, 0, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803499, 0.0803519, 0.0803499, 0.0898047, 0.0803499
16.9057, 0, 0.0864019, 0.0768044, 1.41421, -0.0864019, 0.0768044, 0, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768044, 0.0768065, 0.0768044, 0.0863999, 0.0768044
16.9136, 0.00768087, 0.0824792, 0.0727388, 1.41693, -0.0747983, 0.0727388, 0, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727388, 0.0727409, 0.0727388, 0.0824772, 0.0727388
16.9215, 1.99232, 0.0786692, 0.0687838, 1.99808, 1.91365, 0.0687838, 0, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687838, 0.0687858, 0.0687838, 0.0786672, 0.0687838
16.9293, 1, 0.0783486, 0.0683157, 1.73205, 0.921651, 0.0683157, 0, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683157, 0.0683178, 0.0683157, 0.0783465, 0.0683157
16.9372, 1, 0.0764813, 0.0662989, 1.73205, 0.923519, 0.0662989, 0, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.0662989, 0.066301, 0.0662989, 0.0764793, 0.0662989
16.9451, 1, 0.0732848, 0.0629504, 1.73205, 0.926715, 0.0629504, 0, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629504, 0.0629525, 0.0629504, 0.0732827, 0.0629504
16.953, 0.99554, 0.0695196, 0.059031, 1.73076, 0.926021, 0.059031, 0, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059031, 0.059033, 0.059031, 0.0695175, 0.059031
16.9608, 1.99107, 0.0658828, 0.0552375, 1.99777, 1.92519, 0.0552375, 0, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552375, 0.0552395, 0.0552375, 0.0658807, 0.0552375
16.9687, 0.0133862, 0.0660015, 0.0551971, 1.41894, -0.0526153, 0.0551971, 0, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551971, 0.0551992, 0.0551971, 0.0659995, 0.0551971
16.9766, 1, 0.0644834, 0.0535175, 1.73205, 0.935517, 0.0535175, 0, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535175, 0.0535195, 0.0535175, 0.0644813, 0.0535175
16.9844, 0, 0.0615526, 0.0504226, 1.41421, -0.0615526, 0.0504226, 0, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504226, 0.0504247, 0.0504226, 0.0615505, 0.0504226
16.9923, 0.983395, 0.0580251, 0.0467287, 1.72725, 0.92537, 0.0467287, 0, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467287, 0.0467307, 0.0467287, 0.0580231, 0.0467287
17.0002, 1.99777, 0.0546407, 0.0431752, 1.99944, 1.94313, 0.0431752, 0, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431752, 0.0431773, 0.0431752, 0.0546387, 0.0431752
17.0081, 1.01884, 0.0550943, 0.0434572, 1.73748, 0.963741, 0.0434572, 0, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434572, 0.0434593, 0.0434572, 0.0550922, 0.0434572
