   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.707494, 0.0140178, 0.00262904, 0.00057024, 1.41916, 0.0113887, 0.00057024, 0.000570277, 0.000570326, 0.000570308, 0.000570365, 0.000571198, 0.00057094, 0.000622383, 0.000579838, 0.00245526, 0.000571371, 0.000570289, 0.000570408, 0.000571326, 0.000570242, 0.000664635, 0.00057024, 0.000583471
0.715063, 0, 0.00482128, 0.00104603, 1.41421, -0.00482128, 0.00104603, 0.0010461, 0.00104619, 0.00104615, 0.00104626, 0.00104779, 0.00104731, 0.00115546, 0.00106365, 0.00450586, 0.0010476, 0.00104612, 0.00104629, 0.00104781, 0.00104603, 0.00120277, 0.00104603, 0.00107031
0.722633, 0, 0.00851925, 0.00184435, 1.41421, -0.00851925, 0.00184435, 0.00184447, 0.00184463, 0.00184457, 0.00184476, 0.00184746, 0.00184662, 0.00206914, 0.00187544, 0.00794864, 0.00184652, 0.00184451, 0.00184477, 0.00184727, 0.00184436, 0.00210419, 0.00184435, 0.0018872
0.730203, 0, 0.0145086, 0.00312755, 1.41421, -0.0145086, 0.00312755, 0.00312775, 0.00312803, 0.00312793, 0.00312824, 0.00313282, 0.0031314, 0.00357884, 0.0031803, 0.0134863, 0.00313053, 0.00312782, 0.0031282, 0.00313229, 0.00312756, 0.00355365, 0.00312755, 0.00320026
0.737773, 0, 0.0238279, 0.00510385, 1.41421, -0.0238279, 0.00510385, 0.00510418, 0.00510463, 0.00510447, 0.00510497, 0.00511246, 0.00511014, 0.00598787, 0.00519, 0.0220219, 0.00510792, 0.00510429, 0.00510486, 0.00511148, 0.00510387, 0.00579015, 0.00510385, 0.0052226
0.745343, 0, 0.0377684, 0.00802087, 1.41421, -0.0377684, 0.00802087, 0.00802139, 0.00802209, 0.00802183, 0.00802263, 0.0080344, 0.00803075, 0.00970714, 0.00815637, 0.034632, 0.00802636, 0.00802156, 0.00802241, 0.00803297, 0.0080209, 0.00910102, 0.00802087, 0.00820765
0.752913, 0, 0.0578335, 0.0121477, 1.41421, -0.0578335, 0.0121477, 0.0121485, 0.0121495, 0.0121491, 0.0121504, 0.0121682, 0.0121627, 0.0152737, 0.0123531, 0.0524914, 0.012155, 0.0121487, 0.01215, 0.0121666, 0.0121477, 0.0138032, 0.0121477, 0.0124309
0.760482, 0, 0.085652, 0.0177448, 1.41421, -0.085652, 0.0177448, 0.0177459, 0.0177475, 0.0177469, 0.0177487, 0.0177748, 0.0177667, 0.0233663, 0.0180452, 0.0767446, 0.0177544, 0.0177463, 0.0177483, 0.0177737, 0.0177448, 0.0202105, 0.0177448, 0.0181589
0.768052, 0, 0.122848, 0.0250232, 1.41421, -0.122848, 0.0250232, 0.0250249, 0.025027, 0.0250262, 0.0250287, 0.0250656, 0.0250542, 0.034814, 0.0254474, 0.108332, 0.0250357, 0.0250254, 0.0250285, 0.0250665, 0.0250233, 0.0285885, 0.0250232, 0.025608
0.775622, 0, 0.170875, 0.0340992, 1.41421, -0.170875, 0.0340992, 0.0341014, 0.0341044, 0.0341033, 0.0341067, 0.034157, 0.0341414, 0.0505916, 0.0346781, 0.147793, 0.0341151, 0.0341021, 0.034107, 0.034162, 0.0340993, 0.0391025, 0.0340992, 0.0348972
0.783192, 0, 0.230849, 0.0449525, 1.41421, -0.230849, 0.0449525, 0.0449554, 0.0449594, 0.0449579, 0.0449624, 0.0450288, 0.0450083, 0.071793, 0.045717, 0.19509, 0.0449724, 0.0449564, 0.0449639, 0.0450411, 0.0449527, 0.0517713, 0.0449525, 0.0460063
0.790762, 0, 0.303385, 0.0573996, 1.41421, -0.303385, 0.0573996, 0.0574034, 0.0574084, 0.0574066, 0.0574124, 0.0574973, 0.057471, 0.0995669, 0.0583777, 0.249486, 0.057424, 0.0574046, 0.057416, 0.0575207, 0.0573998, 0.0664373, 0.0573996, 0.0587479
0.798332, 0.954648, 0.388466, 0.071089, 1.71891, 0.566181, 0.071089, 0.0710937, 0.0710999, 0.0710976, 0.0711048, 0.0712102, 0.0711776, 0.134999, 0.0723031, 0.309523, 0.0711181, 0.0710952, 0.0711121, 0.071249, 0.0710893, 0.0827658, 0.071089, 0.0727626
0.805901, 0.0453525, 0.485357, 0.0855254, 1.43016, -0.440005, 0.0855254, 0.085531, 0.0855385, 0.0855358, 0.0855444, 0.0856716, 0.0856322, 0.178934, 0.0869898, 0.373127, 0.0855596, 0.0855329, 0.0855574, 0.0857295, 0.0855257, 0.100284, 0.0855254, 0.0875442
0.813471, 0, 0.592549, 0.100119, 1.41421, -0.592549, 0.100119, 0.100126, 0.100134, 0.100131, 0.100141, 0.100291, 0.100244, 0.231735, 0.101838, 0.437809, 0.100158, 0.100128, 0.100162, 0.10037, 0.100119, 0.118457, 0.100119, 0.10249
0.821041, 0.947406, 0.707751, 0.114253, 1.7168, 0.239656, 0.114253, 0.114261, 0.114271, 0.114267, 0.114279, 0.11445, 0.114397, 0.293005, 0.116222, 0.500951, 0.114297, 0.114263, 0.11431, 0.114552, 0.114253, 0.1368, 0.114253, 0.116968
0.828611, 0.0525937, 0.827927, 0.127356, 1.43269, -0.775333, 0.127356, 0.127365, 0.127376, 0.127372, 0.127385, 0.127576, 0.127517, 0.361344, 0.12956, 0.560122, 0.127405, 0.127368, 0.127431, 0.127699, 0.127357, 0.155, 0.127356, 0.130397
0.836181, 0, 0.949404, 0.138967, 1.41421, -0.949404, 0.138967, 0.138976, 0.138989, 0.138984, 0.138999, 0.139208, 0.139143, 0.434175, 0.141382, 0.613341, 0.139021, 0.13898, 0.139061, 0.139346, 0.138968, 0.173037, 0.138967, 0.142302
0.843751, 0, 1.06807, 0.148776, 1.41421, -1.06807, 0.148776, 0.148786, 0.1488, 0.148795, 0.14881, 0.149036, 0.148966, 0.507762, 0.151375, 0.659269, 0.148834, 0.14879, 0.148891, 0.14918, 0.148777, 0.19127, 0.148776, 0.152371
0.851321, 0, 1.17967, 0.156644, 1.41421, -1.17967, 0.156644, 0.156654, 0.156668, 0.156663, 0.156679, 0.156918, 0.156844, 0.57745, 0.159395, 0.697273, 0.156704, 0.156658, 0.156782, 0.15706, 0.156644, 0.210472, 0.156644, 0.16046
0.85889, 0, 1.28026, 0.162589, 1.41421, -1.28026, 0.162589, 0.1626, 0.162615, 0.162609, 0.162626, 0.162876, 0.162799, 0.638138, 0.165463, 0.727396, 0.162652, 0.162605, 0.162751, 0.163002, 0.162589, 0.23178, 0.162589, 0.166595
0.86646, 0.932939, 1.36663, 0.166761, 1.71258, -0.433688, 0.166761, 0.166772, 0.166787, 0.166782, 0.166799, 0.167057, 0.166977, 0.684939, 0.169728, 0.75022, 0.166825, 0.166778, 0.166949, 0.167158, 0.166761, 0.256573, 0.166761, 0.170931
0.87403, 0.0670606, 1.43673, 0.169396, 1.43773, -1.36967, 0.169396, 0.169408, 0.169423, 0.169418, 0.169436, 0.1697, 0.169618, 0.713912, 0.172433, 0.766694, 0.169462, 0.169415, 0.169613, 0.169766, 0.169397, 0.286257, 0.169396, 0.173718
0.8816, 1.85623, 1.48997, 0.170776, 1.96373, 0.366261, 0.170776, 0.170788, 0.170804, 0.170798, 0.170816, 0.171085, 0.171001, 0.722691, 0.173862, 0.777952, 0.170842, 0.170797, 0.171028, 0.17111, 0.170776, 0.322003, 0.170776, 0.175254
0.88917, 0.14377, 1.52723, 0.171187, 1.46416, -1.38346, 0.171187, 0.171199, 0.171215, 0.171209, 0.171228, 0.171499, 0.171415, 0.710901, 0.174306, 0.785148, 0.171253, 0.171212, 0.171485, 0.17148, 0.171188, 0.364449, 0.171187, 0.175845
0.89674, 0.923297, 1.55059, 0.170895, 1.70977, -0.627297, 0.170895, 0.170907, 0.170924, 0.170918, 0.170936, 0.17121, 0.171125, 0.680229, 0.174034, 0.78934, 0.17096, 0.170926, 0.171258, 0.171146, 0.170896, 0.413437, 0.170895, 0.175779
0.90431, 0.0767027, 1.56289, 0.170127, 1.44108, -1.48619, 0.170127, 0.17014, 0.170156, 0.17015, 0.170169, 0.170443, 0.170358, 0.634144, 0.173279, 0.791425, 0.17019, 0.170166, 0.170586, 0.170337, 0.170128, 0.467828, 0.170127, 0.175304
0.911879, 1, 1.56703, 0.169066, 1.73205, -0.567025, 0.169066, 0.169078, 0.169095, 0.169089, 0.169107, 0.169383, 0.169298, 0.577338, 0.172224, 0.792111, 0.169127, 0.169116, 0.169668, 0.169239, 0.169067, 0.525453, 0.169066, 0.174627
0.919449, 1, 1.56539, 0.16785, 1.73205, -0.565389, 0.16785, 0.167863, 0.167879, 0.167873, 0.167892, 0.168168, 0.168082, 0.514995, 0.171011, 0.791926, 0.167908, 0.167915, 0.168661, 0.16799, 0.167851, 0.583225, 0.16785, 0.173907
0.927019, 0, 1.55942, 0.16658, 1.41421, -1.55942, 0.16658, 0.166593, 0.166609, 0.166603, 0.166622, 0.166898, 0.166813, 0.452075, 0.169741, 0.791241, 0.166635, 0.166665, 0.167688, 0.166693, 0.166581, 0.637406, 0.16658, 0.173268
0.934589, 0, 1.54946, 0.165325, 1.41421, -1.54946, 0.165325, 0.165338, 0.165354, 0.165348, 0.165367, 0.165643, 0.165558, 0.392721, 0.168486, 0.790306, 0.165376, 0.165437, 0.166838, 0.165416, 0.165326, 0.684021, 0.165325, 0.172804
0.942159, 0.90883, 1.53485, 0.164129, 1.70553, -0.626022, 0.164129, 0.164142, 0.164158, 0.164152, 0.164171, 0.164447, 0.164362, 0.339903, 0.167288, 0.789279, 0.164176, 0.164274, 0.166172, 0.164203, 0.16413, 0.719343, 0.164129, 0.172594
0.949729, 1.90403, 1.51441, 0.163018, 1.97586, 0.389617, 0.163018, 0.16303, 0.163047, 0.163041, 0.163059, 0.163336, 0.16325, 0.295315, 0.166175, 0.788253, 0.163061, 0.163204, 0.165724, 0.163077, 0.163019, 0.740368, 0.163018, 0.172723
0.957298, 1.18714, 1.48691, 0.162002, 1.78526, -0.299769, 0.162002, 0.162015, 0.162031, 0.162025, 0.162044, 0.16232, 0.162235, 0.259484, 0.165158, 0.787279, 0.162042, 0.162238, 0.165499, 0.162051, 0.162003, 0.745224, 0.162002, 0.173298
0.964868, 0.901605, 1.45163, 0.161084, 1.70341, -0.550026, 0.161084, 0.161096, 0.161112, 0.161106, 0.161125, 0.161402, 0.161316, 0.232036, 0.164239, 0.78638, 0.16112, 0.161378, 0.165475, 0.161124, 0.161084, 0.733418, 0.161084, 0.174476
0.972438, 1.99758, 1.40878, 0.160255, 1.9994, 0.5888, 0.160255, 0.160267, 0.160284, 0.160278, 0.160296, 0.160573, 0.160487, 0.212013, 0.163409, 0.785561, 0.160288, 0.160618, 0.165602, 0.160288, 0.160256, 0.7059, 0.160255, 0.176488
0.980008, 1.10081, 1.35969, 0.159504, 1.76091, -0.258875, 0.159504, 0.159516, 0.159532, 0.159526, 0.159545, 0.159822, 0.159736, 0.198189, 0.162657, 0.784813, 0.159535, 0.159944, 0.165809, 0.159532, 0.159504, 0.664929, 0.159504, 0.179652
0.987578, 2.78873, 1.30672, 0.158815, 2.18832, 1.482, 0.158815, 0.158827, 0.158843, 0.158837, 0.158856, 0.159132, 0.159047, 0.189311, 0.161967, 0.784126, 0.158844, 0.159342, 0.166008, 0.158838, 0.158815, 0.613764, 0.158815, 0.184384
0.995148, 0.211273, 1.25307, 0.15817, 1.48703, -1.04179, 0.15817, 0.158182, 0.158199, 0.158193, 0.158211, 0.158488, 0.158402, 0.184261, 0.161323, 0.783482, 0.158198, 0.158794, 0.166108, 0.15819, 0.158171, 0.556243, 0.15817, 0.191175
1.00272, 1.88955, 1.20225, 0.157553, 1.97219, 0.687297, 0.157553, 0.157566, 0.157582, 0.157576, 0.157595, 0.157871, 0.157786, 0.182128, 0.160706, 0.782865, 0.157581, 0.158283, 0.166027, 0.157571, 0.157554, 0.496311, 0.157553, 0.20055
1.01029, 0.110454, 1.15767, 0.156949, 1.45274, -1.04721, 0.156949, 0.156961, 0.156977, 0.156971, 0.15699, 0.157267, 0.157181, 0.182213, 0.160101, 0.782261, 0.156976, 0.157792, 0.165703, 0.156963, 0.156949, 0.437595, 0.156949, 0.212996
1.01786, 0, 1.12211, 0.156343, 1.41421, -1.12211, 0.156343, 0.156356, 0.156372, 0.156366, 0.156385, 0.156661, 0.156576, 0.183986, 0.159495, 0.781655, 0.156371, 0.157308, 0.165103, 0.156356, 0.156344, 0.38306, 0.156343, 0.228863
1.02543, 0, 1.09739, 0.155727, 1.41421, -1.09739, 0.155727, 0.155739, 0.155756, 0.15575, 0.155769, 0.156045, 0.15596, 0.187021, 0.158879, 0.781039, 0.155756, 0.156821, 0.164223, 0.155738, 0.155728, 0.334815, 0.155727, 0.248257
1.033, 1, 1.08413, 0.155094, 1.73205, -0.084126, 0.155094, 0.155106, 0.155123, 0.155117, 0.155135, 0.155412, 0.155326, 0.19093, 0.158246, 0.780405, 0.155124, 0.156324, 0.163094, 0.155103, 0.155095, 0.294058, 0.155094, 0.270939
1.04057, 2.755, 1.08171, 0.15444, 2.1806, 1.67329, 0.15444, 0.154452, 0.154469, 0.154463, 0.154482, 0.154758, 0.154672, 0.195323, 0.157592, 0.779751, 0.154472, 0.155813, 0.161765, 0.154447, 0.154441, 0.261154, 0.15444, 0.296255
1.04814, 1.245, 1.08838, 0.153765, 1.80139, 0.156621, 0.153765, 0.153777, 0.153794, 0.153788, 0.153806, 0.154083, 0.153997, 0.199777, 0.156917, 0.779074, 0.1538, 0.155288, 0.160301, 0.153771, 0.153766, 0.235803, 0.153765, 0.323118
1.05571, 0, 1.10155, 0.15307, 1.41421, -1.10155, 0.153069, 0.153082, 0.153098, 0.153092, 0.153111, 0.153388, 0.153302, 0.203846, 0.156221, 0.778374, 0.153109, 0.15475, 0.158768, 0.153075, 0.15307, 0.217255, 0.15307, 0.350058
1.06328, 2.87026, 1.1181, 0.152356, 2.20687, 1.75216, 0.152355, 0.152368, 0.152384, 0.152378, 0.152397, 0.152673, 0.152588, 0.207093, 0.155507, 0.777649, 0.1524, 0.154202, 0.157225, 0.15236, 0.152356, 0.204518, 0.152356, 0.375337
1.07085, 1.9976, 1.13479, 0.151624, 1.9994, 0.862801, 0.151623, 0.151636, 0.151653, 0.151647, 0.151666, 0.151942, 0.151857, 0.209133, 0.154776, 0.776898, 0.151676, 0.153652, 0.155716, 0.151628, 0.151625, 0.196535, 0.151624, 0.397119
1.07842, 0.997572, 1.14866, 0.150876, 1.73135, -0.151085, 0.150875, 0.150888, 0.150905, 0.150899, 0.150918, 0.151194, 0.151108, 0.209683, 0.154028, 0.77611, 0.150938, 0.153112, 0.154269, 0.150879, 0.150877, 0.192312, 0.150876, 0.413682
1.08599, 0.99761, 1.15731, 0.15011, 1.73136, -0.159699, 0.150108, 0.150122, 0.150139, 0.150133, 0.150151, 0.150428, 0.150342, 0.2086, 0.153262, 0.775268, 0.150184, 0.152608, 0.152898, 0.150112, 0.150111, 0.190979, 0.15011, 0.423624
1.09356, 0.136958, 1.15919, 0.149323, 1.46183, -1.02223, 0.14932, 0.149335, 0.149351, 0.149345, 0.149364, 0.14964, 0.149555, 0.205905, 0.152474, 0.774344, 0.149412, 0.152191, 0.1516, 0.149324, 0.149323, 0.191819, 0.149323, 0.426043
1.10113, 1.8582, 1.15367, 0.148508, 1.96423, 0.704531, 0.148505, 0.14852, 0.148537, 0.148531, 0.14855, 0.148826, 0.14874, 0.201771, 0.15166, 0.773291, 0.148618, 0.151966, 0.150363, 0.148509, 0.148509, 0.194247, 0.148508, 0.420652
1.1087, 1.99759, 1.14109, 0.14766, 1.9994, 0.856505, 0.147655, 0.147672, 0.147688, 0.147682, 0.147701, 0.147978, 0.147892, 0.196497, 0.150811, 0.772043, 0.147794, 0.15213, 0.149169, 0.147661, 0.14766, 0.197791, 0.14766, 0.407815
1.11627, 0.997588, 1.12269, 0.146768, 1.73135, -0.125103, 0.146762, 0.14678, 0.146797, 0.146791, 0.14681, 0.147086, 0.147, 0.190459, 0.14992, 0.770509, 0.146933, 0.153042, 0.147998, 0.146769, 0.146769, 0.202056, 0.146768, 0.388495
1.12384, 0.99761, 1.10049, 0.145824, 1.73136, -0.102879, 0.145816, 0.145836, 0.145853, 0.145847, 0.145865, 0.146142, 0.146056, 0.184054, 0.148976, 0.76857, 0.146027, 0.155311, 0.146828, 0.145825, 0.145825, 0.206706, 0.145824, 0.364129
1.1314, 0.149009, 1.07715, 0.144817, 1.46595, -0.928144, 0.144807, 0.144829, 0.144846, 0.14484, 0.144858, 0.145135, 0.145049, 0.177651, 0.147969, 0.766084, 0.145066, 0.159915, 0.145638, 0.144818, 0.144818, 0.211449, 0.144817, 0.336444
1.13897, 0.846146, 1.0559, 0.143737, 1.68705, -0.20975, 0.143724, 0.143749, 0.143765, 0.143759, 0.143778, 0.144055, 0.143969, 0.171547, 0.146888, 0.762885, 0.144043, 0.168339, 0.144409, 0.143737, 0.143737, 0.216039, 0.143737, 0.307247
1.14654, 5.84134, 1.04039, 0.142572, 2.80024, 4.80096, 0.142555, 0.142584, 0.1426, 0.142594, 0.142613, 0.14289, 0.142804, 0.165945, 0.145724, 0.758804, 0.142949, 0.182686, 0.143123, 0.142572, 0.142572, 0.220275, 0.142572, 0.278227
1.15411, 2.15384, 1.03466, 0.14131, 2.0381, 1.11918, 0.141289, 0.141323, 0.141339, 0.141333, 0.141352, 0.141628, 0.141543, 0.16095, 0.144462, 0.753678, 0.141777, 0.205745, 0.141762, 0.14131, 0.141311, 0.224015, 0.14131, 0.250792
1.16168, 1.15867, 1.04302, 0.139939, 1.77726, 0.115654, 0.139913, 0.139951, 0.139968, 0.139962, 0.139981, 0.140257, 0.140171, 0.156574, 0.143091, 0.74738, 0.140522, 0.240916, 0.140311, 0.139939, 0.13994, 0.227169, 0.139939, 0.225972
1.16925, 0, 1.06971, 0.138443, 1.41421, -1.06971, 0.138409, 0.138455, 0.138471, 0.138465, 0.138484, 0.138761, 0.138675, 0.152761, 0.141595, 0.739841, 0.139179, 0.291966, 0.138748, 0.138443, 0.138443, 0.229698, 0.138443, 0.204372
1.17682, 2.83411, 1.11859, 0.136803, 2.19866, 1.71552, 0.13676, 0.136815, 0.136831, 0.136825, 0.136844, 0.137121, 0.137035, 0.149407, 0.139955, 0.731069, 0.137748, 0.362521, 0.137054, 0.136803, 0.136803, 0.231602, 0.136803, 0.186199
1.18439, 2.99759, 1.19238, 0.134997, 2.23553, 1.80521, 0.134944, 0.135009, 0.135026, 0.13502, 0.135039, 0.135315, 0.135229, 0.146382, 0.138149, 0.72117, 0.136229, 0.455344, 0.135203, 0.134997, 0.134998, 0.232898, 0.134997, 0.171331
1.19196, 0.168303, 1.29194, 0.133001, 1.47252, -1.12363, 0.132935, 0.133013, 0.133029, 0.133023, 0.133042, 0.133319, 0.133233, 0.143551, 0.136153, 0.710348, 0.134626, 0.571438, 0.13317, 0.133001, 0.133001, 0.233596, 0.133001, 0.159405
1.19953, 0, 1.41541, 0.130785, 1.41421, -1.41541, 0.130704, 0.130798, 0.130814, 0.130808, 0.130827, 0.131103, 0.131018, 0.140785, 0.133937, 0.698906, 0.132947, 0.70915, 0.130924, 0.130785, 0.130786, 0.233684, 0.130785, 0.149922
1.2071, 1.82445, 1.55764, 0.128322, 1.95562, 0.26681, 0.128221, 0.128334, 0.128351, 0.128345, 0.128363, 0.12864, 0.128554, 0.13797, 0.131474, 0.687225, 0.131201, 0.86349, 0.128435, 0.128322, 0.128323, 0.23311, 0.128322, 0.142331
1.21467, 1.17555, 1.71, 0.125583, 1.78201, -0.534448, 0.125459, 0.125595, 0.125611, 0.125605, 0.125624, 0.125901, 0.125815, 0.135014, 0.128734, 0.675757, 0.1294, 1.02597, 0.125675, 0.125583, 0.125583, 0.231774, 0.125583, 0.1361
1.22224, 0.819631, 1.8609, 0.122543, 1.67918, -1.04127, 0.122392, 0.122556, 0.122572, 0.122566, 0.122585, 0.122861, 0.122776, 0.131844, 0.125695, 0.665006, 0.127549, 1.18504, 0.122618, 0.122543, 0.122544, 0.229538, 0.122543, 0.130763
1.22981, 0.180369, 1.997, 0.119188, 1.47661, -1.81663, 0.119004, 0.119201, 0.119217, 0.119211, 0.11923, 0.119506, 0.119421, 0.12841, 0.12234, 0.655535, 0.125647, 1.3273, 0.119249, 0.119188, 0.119189, 0.226239, 0.119188, 0.125942
1.23738, 1.81481, 2.10499, 0.115513, 1.95315, -0.290175, 0.115289, 0.115525, 0.115542, 0.115536, 0.115554, 0.115831, 0.115745, 0.124688, 0.118665, 0.647972, 0.12368, 1.43929, 0.115562, 0.115513, 0.115514, 0.221717, 0.115513, 0.121354
1.24495, 0.997584, 2.1737, 0.111527, 1.73135, -1.17611, 0.111256, 0.11154, 0.111556, 0.11155, 0.111569, 0.111845, 0.11176, 0.120672, 0.114679, 0.643048, 0.121616, 1.5095, 0.111566, 0.111527, 0.111528, 0.215841, 0.111527, 0.11681
1.25252, 2.99759, 2.19602, 0.107259, 2.23553, 0.801574, 0.106932, 0.107271, 0.107287, 0.107281, 0.1073, 0.107577, 0.107491, 0.116382, 0.110411, 0.641633, 0.119408, 1.53031, 0.107289, 0.107259, 0.107259, 0.208544, 0.107259, 0.112198
1.26009, 3.99757, 2.17027, 0.102752, 2.44899, 1.8273, 0.10236, 0.102764, 0.10278, 0.102774, 0.102793, 0.10307, 0.102984, 0.111859, 0.105903, 0.644776, 0.116994, 1.49926, 0.102775, 0.102752, 0.102752, 0.199842, 0.102752, 0.107474
1.26766, 3.99761, 2.10065, 0.0980681, 2.449, 1.89696, 0.0975995, 0.0980803, 0.0980967, 0.0980907, 0.0981095, 0.098386, 0.0983003, 0.107162, 0.10122, 0.653741, 0.114309, 1.41945, 0.0980866, 0.0980681, 0.0980687, 0.189858, 0.0980681, 0.102643
1.27523, 3.60312, 1.99665, 0.093284, 2.36709, 1.60647, 0.0927257, 0.0932962, 0.0933126, 0.0933066, 0.0933253, 0.0936019, 0.0935162, 0.102365, 0.0964358, 0.670009, 0.111295, 1.29901, 0.0932982, 0.093284, 0.0932846, 0.178813, 0.093284, 0.0977505
1.2828, 3.99278, 1.87164, 0.0884853, 2.44802, 2.12114, 0.0878223, 0.0884975, 0.0885139, 0.0885079, 0.0885266, 0.0888032, 0.0887175, 0.097556, 0.0916371, 0.695261, 0.107916, 1.14962, 0.0884961, 0.0884853, 0.0884859, 0.167025, 0.0884853, 0.0928642
1.29037, 2.19479, 1.74089, 0.0837623, 2.04812, 0.453903, 0.0829777, 0.0837745, 0.0837909, 0.0837849, 0.0838037, 0.0840802, 0.0839946, 0.0928233, 0.0869141, 0.73132, 0.104173, 0.984629, 0.0837704, 0.0837623, 0.0837629, 0.154873, 0.0837623, 0.0880662
1.29794, 3.19965, 1.61953, 0.0792042, 2.28027, 1.58012, 0.0782787, 0.0792164, 0.0792328, 0.0792269, 0.0792456, 0.0795221, 0.0794365, 0.0882569, 0.082356, 0.780067, 0.10011, 0.817094, 0.0792103, 0.0792042, 0.0792049, 0.142773, 0.0792042, 0.0834421
1.30551, 1.99761, 1.52075, 0.0748927, 1.9994, 0.476858, 0.0738042, 0.0749048, 0.0749212, 0.0749153, 0.074934, 0.0752105, 0.0751249, 0.0839383, 0.0780444, 0.843338, 0.0958171, 0.658106, 0.0748971, 0.0748927, 0.0748933, 0.131129, 0.0748927, 0.0790727
1.31308, 3.99757, 1.45461, 0.0708975, 2.44899, 2.54297, 0.0696214, 0.0709097, 0.0709261, 0.0709202, 0.0709389, 0.0712154, 0.0711298, 0.0799374, 0.0740493, 0.922808, 0.0914322, 0.515777, 0.0709008, 0.0708975, 0.0708982, 0.120304, 0.0708975, 0.0750276
1.32065, 2.78588, 1.42756, 0.0672731, 2.18767, 1.35832, 0.0657814, 0.0672853, 0.0673017, 0.0672957, 0.0673144, 0.067591, 0.0675053, 0.0763084, 0.0704248, 1.01989, 0.0871312, 0.394842, 0.0672754, 0.0672731, 0.0672737, 0.110581, 0.0672731, 0.0713611
1.32822, 4.42342, 1.44258, 0.0640563, 2.53445, 2.98084, 0.0623177, 0.0640685, 0.0640849, 0.0640789, 0.0640976, 0.0643742, 0.0642885, 0.0730881, 0.067208, 1.13567, 0.0831254, 0.296909, 0.0640579, 0.0640563, 0.0640569, 0.102153, 0.0640563, 0.06811
1.33579, 2, 1.49975, 0.0612661, 2, 0.500249, 0.0592456, 0.0612783, 0.0612947, 0.0612887, 0.0613074, 0.061584, 0.0614983, 0.0702952, 0.0644178, 1.27083, 0.0796619, 0.22109, 0.0612673, 0.0612661, 0.0612667, 0.0951065, 0.0612661, 0.0652928
1.34336, 1.56212, 1.59709, 0.0589052, 1.88736, -0.0349739, 0.0565636, 0.0589174, 0.0589338, 0.0589278, 0.0589466, 0.0592231, 0.0591375, 0.0679323, 0.0620568, 1.42565, 0.0770375, 0.164845, 0.058906, 0.0589052, 0.0589059, 0.0894367, 0.0589052, 0.0629113
1.35093, 2.43788, 1.73146, 0.0569616, 2.10663, 0.706424, 0.0542553, 0.0569737, 0.0569902, 0.0569842, 0.0570029, 0.0572794, 0.0571938, 0.065987, 0.060113, 1.60005, 0.0756241, 0.124787, 0.0569621, 0.0569616, 0.0569622, 0.0850565, 0.0569616, 0.0609523
1.3585, 7.8812, 1.89927, 0.0554111, 3.14344, 5.98193, 0.0522917, 0.0554232, 0.0554396, 0.0554337, 0.0554524, 0.0557289, 0.0556433, 0.0644348, 0.0585622, 1.7936, 0.075908, 0.0973603, 0.0554115, 0.0554111, 0.0554117, 0.0818199, 0.0554111, 0.0593907
1.36607, 1.89263, 2.09714, 0.0542202, 1.97298, -0.204502, 0.0506343, 0.0542324, 0.0542488, 0.0542428, 0.0542616, 0.054538, 0.0544524, 0.0632418, 0.0573708, 2.00563, 0.0785364, 0.0792875, 0.0542205, 0.0542202, 0.0542209, 0.0795448, 0.0542202, 0.0581918
1.37364, 3.54044, 2.32217, 0.0533487, 2.35381, 1.21827, 0.049237, 0.0533609, 0.0533773, 0.0533713, 0.05339, 0.0536664, 0.0535808, 0.0623671, 0.0564983, 2.23521, 0.0843557, 0.0678238, 0.0533489, 0.0533487, 0.0533493, 0.0780338, 0.0533487, 0.0573141
1.38121, 4.76172, 2.57219, 0.052751, 2.60033, 2.18953, 0.0480483, 0.0527632, 0.0527796, 0.0527736, 0.0527923, 0.0530686, 0.052983, 0.0617645, 0.0558989, 2.48132, 0.0944283, 0.0608294, 0.0527511, 0.052751, 0.0527516, 0.077091, 0.052751, 0.0567112
1.38878, 5.6906, 2.84569, 0.0523787, 2.77319, 2.84491, 0.0470135, 0.0523909, 0.0524072, 0.0524013, 0.05242, 0.052696, 0.0526105, 0.0613843, 0.0555239, 2.7428, 0.11, 0.0567367, 0.0523788, 0.0523787, 0.0523793, 0.0765353, 0.0523787, 0.0563335
1.39635, 2.76179, 3.1417, 0.0521817, 2.18215, -0.379906, 0.0460754, 0.0521938, 0.0522102, 0.0522042, 0.0522229, 0.0524986, 0.0524132, 0.0611751, 0.0553225, 3.01844, 0.132401, 0.0544546, 0.0521817, 0.0521817, 0.0521823, 0.0762073, 0.0521817, 0.05613
1.40392, 6.75691, 3.45948, 0.0521099, 2.95921, 3.29743, 0.0451767, 0.052122, 0.0521384, 0.0521324, 0.0521511, 0.0524263, 0.052341, 0.0610849, 0.0552443, 3.30701, 0.16287, 0.0532562, 0.05211, 0.0521099, 0.0521106, 0.0759735, 0.0521099, 0.0560495
