   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.8416, 5.41549, 4.70749, 4.05513, 2.72314, 0.707999, 0, 4.70749, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513, 4.05513
11.8496, 1.42045, 4.71999, 4.04321, 1.84944, -3.29954, 0, 4.71999, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321, 4.04321
11.8575, 7.1425, 4.72935, 4.03052, 3.02366, 2.41316, 0, 4.72935, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052, 4.03052
11.8654, 8.13199, 4.73608, 4.01785, 3.18308, 3.39591, 0, 4.73608, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785, 4.01785
11.8733, 4.28548, 4.74427, 4.00953, 2.50709, -0.458782, 0, 4.74426, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953, 4.00953
11.8812, 4.86543, 4.74742, 3.99929, 2.6202, 0.118011, 0, 4.74741, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929, 3.99929
11.8891, 3.68773, 4.74564, 3.98742, 2.3849, -1.05791, 0, 4.74564, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742, 3.98742
11.897, 7.55266, 4.73963, 3.97475, 3.09074, 2.81304, 0, 4.73963, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475, 3.97475
11.9049, 3.31747, 4.73012, 3.9621, 2.30596, -1.41265, 0, 4.73012, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621, 3.9621
11.9129, 3.66369, 4.72093, 3.95333, 2.37985, -1.05724, 0, 4.72093, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333, 3.95333
11.9208, 3.43697, 4.70627, 3.94262, 2.33173, -1.2693, 0, 4.70626, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262, 3.94262
11.9287, 5.5437, 4.68646, 3.93026, 2.74658, 0.857245, 0, 4.68645, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93026, 3.93027, 3.93026, 3.93026, 3.93026
11.9366, 6.34585, 4.66245, 3.91709, 2.88892, 1.6834, 0, 4.66245, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709, 3.91709
11.9445, 4.99765, 4.63523, 3.90394, 2.64531, 0.362411, 0, 4.63523, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90394, 3.90395, 3.90394, 3.90394, 3.90394
11.9524, 6.99765, 4.60957, 3.89538, 2.99961, 2.38808, 0, 4.60957, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538, 3.89538
11.9603, 4.53841, 4.57908, 3.88479, 2.55703, -0.0406628, 0, 4.57908, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.88479, 3.8848, 3.88479, 3.88479, 3.88479
11.9682, 3.99516, 4.54432, 3.87249, 2.4485, -0.549167, 0, 4.54432, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249, 3.87249
11.9761, 3.53124, 4.50647, 3.85935, 2.35186, -0.975236, 0, 4.50647, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935, 3.85935
11.9841, 4.9254, 4.46669, 3.84622, 2.63162, 0.458711, 0, 4.46669, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622, 3.84622
11.992, 2.52887, 4.42947, 3.83728, 2.12811, -1.9006, 0, 4.42947, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728, 3.83728
11.9999, 2.99529, 4.38892, 3.8263, 2.23501, -1.39363, 0, 4.38892, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263, 3.8263
12.0078, 7.04783, 4.34565, 3.81357, 3.00796, 2.70218, 0, 4.34565, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357, 3.81357
12.0157, 8.03866, 4.30089, 3.79998, 3.16838, 3.73777, 0, 4.30089, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998, 3.79998
12.0236, 7.42082, 4.25583, 3.78641, 3.06934, 3.16499, 0, 4.25583, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641, 3.78641
12.0315, 4.47323, 4.21559, 3.77769, 2.54425, 0.257638, 0, 4.21559, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769, 3.77769
12.0394, 2.5119, 4.17348, 3.76683, 2.12412, -1.66158, 0, 4.17348, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683, 3.76683
12.0474, 4.99294, 4.13008, 3.75416, 2.64442, 0.862859, 0, 4.13008, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75416, 3.75417, 3.75416, 3.75416, 3.75416
12.0553, 7.50446, 4.08653, 3.7406, 3.08293, 3.41793, 0, 4.08652, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.7406, 3.74061, 3.7406, 3.7406, 3.7406
12.0632, 3.48141, 4.04395, 3.72707, 2.34124, -0.562539, 0, 4.04395, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707, 3.72707
12.0711, 3.471, 4.00701, 3.71805, 2.33902, -0.536011, 0, 4.00701, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805, 3.71805
12.079, 6.00929, 3.96919, 3.70686, 2.83007, 2.04011, 0, 3.96919, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686, 3.70686
12.0869, 10.0048, 3.93089, 3.69383, 3.4648, 6.07394, 0, 3.93089, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383, 3.69383
12.0948, 7.48575, 3.89315, 3.67988, 3.07989, 3.5926, 0, 3.89315, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988, 3.67988
12.1027, 4.48972, 3.85697, 3.66596, 2.54749, 0.63275, 0, 3.85696, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66596, 3.66597, 3.66596, 3.66596, 3.66596
12.1106, 5.99108, 3.82745, 3.65717, 2.82685, 2.16363, 0, 3.82745, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717, 3.65717
12.1186, 4.51202, 3.79725, 3.64612, 2.55187, 0.714765, 0, 3.79725, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612, 3.64612
12.1265, 4.48773, 3.76669, 3.63315, 2.5471, 0.721038, 0, 3.76669, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315, 3.63315
12.1344, 5.50756, 3.73671, 3.61925, 2.73999, 1.77085, 0, 3.73671, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925, 3.61925
12.1423, 7.96834, 3.70823, 3.60537, 3.15727, 4.26012, 0, 3.70823, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537, 3.60537
12.1502, 5.02657, 3.68601, 3.59634, 2.65077, 1.34057, 0, 3.68601, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634, 3.59634
12.1581, 7.43978, 3.66284, 3.58502, 3.07242, 3.77693, 0, 3.66284, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502, 3.58502
12.166, 5.03371, 3.63899, 3.57175, 2.65211, 1.39472, 0, 3.63899, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175, 3.57175
12.1739, 3.47113, 3.61536, 3.55752, 2.33904, -0.144229, 0, 3.61536, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752, 3.55752
12.1819, 4.99294, 3.59285, 3.54332, 2.64442, 1.40009, 0, 3.59285, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332, 3.54332
12.1898, 5.52144, 3.57674, 3.53452, 2.74253, 1.9447, 0, 3.57674, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452, 3.53452
12.1977, 2.52663, 3.55918, 3.52334, 2.12759, -1.03255, 0, 3.55918, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52334, 3.52335, 3.52334, 3.52334, 3.52334
12.2056, 2.53147, 3.54044, 3.51015, 2.12873, -1.00896, 0, 3.54043, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015, 3.51015
12.2135, 0.927385, 3.52144, 3.49597, 1.71096, -2.59406, 0, 3.52144, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597, 3.49597
12.2214, 3.53395, 3.50315, 3.48181, 2.35244, 0.0308058, 0, 3.50315, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181, 3.48181
12.2293, 3.91561, 3.49063, 3.47284, 2.4322, 0.424984, 0, 3.49063, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284, 3.47284
12.2372, 4.53606, 3.47622, 3.46145, 2.55657, 1.05984, 0, 3.47622, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145, 3.46145
12.2451, 3.44944, 3.46021, 3.44801, 2.3344, -0.0107722, 0, 3.46021, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801, 3.44801
12.2531, 5.99277, 3.44359, 3.43355, 2.82715, 2.54918, 0, 3.44359, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355, 3.43355
12.261, 7.99236, 3.42735, 3.41912, 3.16107, 4.56501, 0, 3.42735, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912, 3.41912
12.2689, 4.99294, 3.41709, 3.41038, 2.64442, 1.57584, 0, 3.41709, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038, 3.41038
12.2768, 3.99294, 3.4046, 3.39915, 2.44805, 0.588338, 0, 3.4046, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915, 3.39915
12.2847, 5.55056, 3.39019, 3.38578, 2.74783, 2.16037, 0, 3.39019, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578, 3.38578
12.2926, 3.55576, 3.37493, 3.37137, 2.35707, 0.180837, 0, 3.37492, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37137, 3.37138, 3.37137, 3.37137, 3.37137
12.3005, 4.3092, 3.35984, 3.357, 2.51181, 0.949357, 0, 3.35984, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357, 3.357
12.3084, 6.55511, 3.35041, 3.34814, 2.92491, 3.2047, 0, 3.35041, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814, 3.34814
12.3164, 5.99331, 3.33855, 3.33674, 2.82724, 2.65476, 0, 3.33854, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674, 3.33674
12.3243, 4.13259, 3.32459, 3.32316, 2.47641, 0.807996, 0, 3.32459, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32316, 3.32317, 3.32316, 3.32316, 3.32316
12.3322, 3.99752, 3.30965, 3.30852, 2.44898, 0.687872, 0, 3.30965, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852, 3.30852
12.3401, 2.84833, 3.2948, 3.29391, 2.20189, -0.44647, 0, 3.2948, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391, 3.29391
12.348, 4.99257, 3.28599, 3.2853, 2.64435, 1.70657, 0, 3.28599, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853, 3.2853
12.3559, 4.7316, 3.2746, 3.27406, 2.59453, 1.457, 0, 3.2746, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406, 3.27406
12.3638, 2.25412, 3.26099, 3.26057, 2.06255, -1.00687, 0, 3.26099, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057, 3.26057
12.3717, 6.99235, 3.24631, 3.24598, 2.99872, 3.74604, 0, 3.2463, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598, 3.24598
12.3796, 3.99256, 3.23168, 3.23143, 2.44797, 0.76089, 0, 3.23167, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143, 3.23143
12.3876, 4.76097, 3.22294, 3.22274, 2.60019, 1.53803, 0, 3.22294, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22274, 3.22275, 3.22274, 3.22274, 3.22274
12.3955, 3.04151, 3.21152, 3.21137, 2.24533, -0.170008, 0, 3.21152, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137, 3.21137
12.4034, 7.17596, 3.19781, 3.1977, 3.02918, 3.97815, 0, 3.19781, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977, 3.1977
12.4113, 6.58961, 3.18299, 3.1829, 2.9308, 3.40662, 0, 3.18299, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.1829, 3.18291, 3.1829, 3.1829, 3.1829
12.4192, 4.19291, 3.16821, 3.16814, 2.48856, 1.02471, 0, 3.16821, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814, 3.16814
12.4271, 2.79727, 3.15978, 3.15973, 2.19027, -0.362502, 0, 3.15977, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973, 3.15973
12.435, 5.20273, 3.14856, 3.14852, 2.68379, 2.05417, 0, 3.14856, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852, 3.14852
12.4429, 4.57522, 3.13497, 3.13494, 2.56422, 1.44024, 0, 3.13497, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494, 3.13494
12.4509, 4.38203, 3.12022, 3.12019, 2.52627, 1.26181, 0, 3.12022, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.12019, 3.1202, 3.12019, 3.12019, 3.12019
12.4588, 6.98823, 3.1055, 3.10548, 2.99804, 3.88273, 0, 3.1055, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548, 3.10548
12.4667, 4.05452, 3.09706, 3.09704, 2.46059, 0.957466, 0, 3.09706, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704, 3.09704
12.4746, 4.38421, 3.08575, 3.08574, 2.5267, 1.29846, 0, 3.08575, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574, 3.08574
12.4825, 4.76114, 3.07201, 3.072, 2.60022, 1.68913, 0, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072, 3.072
12.4904, 5.23395, 3.05706, 3.05705, 2.6896, 2.17689, 0, 3.05706, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705, 3.05705
12.4983, 4.75155, 3.04215, 3.04215, 2.59837, 1.7094, 0, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215, 3.04215
12.5062, 2.61834, 3.034, 3.034, 2.14903, -0.415665, 0, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034, 3.034
12.5141, 3.36716, 3.02288, 3.02288, 2.31671, 0.344278, 0, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288, 3.02288
12.5221, 2.62308, 3.00923, 3.00922, 2.15014, -0.386148, 0, 3.00923, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922, 3.00922
12.53, 2.62785, 2.99433, 2.99432, 2.15124, -0.36648, 0, 2.99433, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432, 2.99432
12.5379, 3.63271, 2.97947, 2.97946, 2.37333, 0.653247, 0, 2.97947, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946, 2.97946
12.5458, 2.72515, 2.97132, 2.97132, 2.17374, -0.246166, 0, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132, 2.97132
12.5537, 4.35514, 2.96012, 2.96012, 2.52094, 1.39502, 0, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012, 2.96012
12.5616, 2.63494, 2.94632, 2.94631, 2.15289, -0.311374, 0, 2.94632, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631, 2.94631
12.5695, 3.28476, 2.93124, 2.93123, 2.29886, 0.353523, 0, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123, 2.93123
12.5774, 0.352912, 2.91619, 2.91619, 1.53392, -2.56328, 0, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619, 2.91619
12.5854, 4.99748, 2.90834, 2.90833, 2.64527, 2.08914, 0, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833, 2.90833
12.5933, 5.04193, 2.89732, 2.89732, 2.65366, 2.1446, 0, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732, 2.89732
12.6012, 4.99009, 2.88361, 2.88361, 2.64388, 2.10647, 0, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361, 2.88361
12.6091, 3.30384, 2.86859, 2.86858, 2.30301, 0.435256, 0, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858, 2.86858
12.617, 6.33643, 2.8536, 2.85359, 2.88729, 3.48284, 0, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359, 2.85359
12.6249, 7.99257, 2.84576, 2.84575, 3.1611, 5.14681, 0, 2.84576, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575, 2.84575
12.6328, 3.32065, 2.83468, 2.83468, 2.30665, 0.48597, 0, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468, 2.83468
12.6407, 1.33127, 2.82084, 2.82083, 1.82518, -1.48957, 0, 2.82084, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82083, 2.82084, 2.82083, 2.82083, 2.82083
12.6486, 2.66394, 2.80564, 2.80564, 2.15962, -0.1417, 0, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564, 2.80564
