   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_705.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.3473, 0.816357, 0.181001, 0.179055, 1.6782, 0.635356, 0, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179055, 0.179056, 0.179055, 0.181, 0.179055, 0.179055
16.3551, 0, 0.178303, 0.176331, 1.41421, -0.178303, 0, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176331, 0.176333, 0.176331, 0.178301, 0.176331, 0.176331
16.363, 0.176332, 0.177162, 0.175165, 1.47524, -0.000830084, 0, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175165, 0.175167, 0.175165, 0.177161, 0.175165, 0.175165
16.3709, 1.99752, 0.175334, 0.173312, 1.99938, 1.82219, 0, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173312, 0.173313, 0.173312, 0.175333, 0.173312, 0.173312
16.3788, 0.826146, 0.172896, 0.170847, 1.68111, 0.65325, 0, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170847, 0.170849, 0.170847, 0.172895, 0.170847, 0.170847
16.3867, 0, 0.170169, 0.168094, 1.41421, -0.170169, 0, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168094, 0.168095, 0.168094, 0.170168, 0.168094, 0.168094
16.3945, 2, 0.167464, 0.165362, 2, 1.83254, 0, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165362, 0.165363, 0.165362, 0.167463, 0.165362, 0.165362
16.4024, 0, 0.166442, 0.164313, 1.41421, -0.166442, 0, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164313, 0.164314, 0.164313, 0.166441, 0.164313, 0.164313
16.4103, 0, 0.164703, 0.162546, 1.41421, -0.164703, 0, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162546, 0.162547, 0.162546, 0.164702, 0.162546, 0.162546
16.4182, 0, 0.162325, 0.16014, 1.41421, -0.162325, 0, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.16014, 0.160141, 0.16014, 0.162324, 0.16014, 0.16014
16.426, 0, 0.159645, 0.157431, 1.41421, -0.159645, 0, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157431, 0.157432, 0.157431, 0.159643, 0.157431, 0.157431
16.4339, 0, 0.156987, 0.154745, 1.41421, -0.156987, 0, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154745, 0.154746, 0.154745, 0.156986, 0.154745, 0.154745
16.4418, 1.15213, 0.156144, 0.153872, 1.77542, 0.995987, 0, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153872, 0.153873, 0.153872, 0.156142, 0.153872, 0.153872
16.4497, 0.847869, 0.154496, 0.152195, 1.68756, 0.693373, 0, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152195, 0.152196, 0.152195, 0.154495, 0.152195, 0.152195
16.4575, 0, 0.15212, 0.149788, 1.41421, -0.15212, 0, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.149788, 0.14979, 0.149788, 0.152119, 0.149788, 0.149788
16.4654, 0, 0.149397, 0.147035, 1.41421, -0.149397, 0, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147035, 0.147037, 0.147035, 0.149396, 0.147035, 0.147035
16.4733, 0, 0.1467, 0.144308, 1.41421, -0.1467, 0, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144308, 0.144309, 0.144308, 0.146699, 0.144308, 0.144308
16.4812, 0, 0.1461, 0.143676, 1.41421, -0.1461, 0, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143676, 0.143677, 0.143676, 0.146098, 0.143676, 0.143676
16.4891, 0, 0.144586, 0.142131, 1.41421, -0.144586, 0, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142131, 0.142132, 0.142131, 0.144585, 0.142131, 0.142131
16.4969, 0.13535, 0.142241, 0.139753, 1.46128, -0.00689116, 0, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139753, 0.139755, 0.139753, 0.142239, 0.139753, 0.139753
16.5048, 0.86465, 0.1395, 0.13698, 1.69253, 0.72515, 0, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.13698, 0.136982, 0.13698, 0.139499, 0.13698, 0.13698
16.5127, 0, 0.136788, 0.134235, 1.41421, -0.136788, 0, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134235, 0.134237, 0.134235, 0.136787, 0.134235, 0.134235
16.5206, 1, 0.136379, 0.133793, 1.73205, 0.863621, 0, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133793, 0.133794, 0.133793, 0.136377, 0.133793, 0.133793
16.5284, 0, 0.13497, 0.13235, 1.41421, -0.13497, 0, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.13235, 0.132351, 0.13235, 0.134968, 0.13235, 0.13235
16.5363, 0, 0.132649, 0.129995, 1.41421, -0.132649, 0, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129995, 0.129996, 0.129995, 0.132647, 0.129995, 0.129995
16.5442, 0, 0.129894, 0.127206, 1.41421, -0.129894, 0, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127206, 0.127207, 0.127206, 0.129893, 0.127206, 0.127206
16.5521, 1.11846, 0.127171, 0.124447, 1.76592, 0.991292, 0, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124447, 0.124449, 0.124447, 0.12717, 0.124447, 0.124447
16.5599, 0.881537, 0.126953, 0.124194, 1.69751, 0.754584, 0, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124194, 0.124195, 0.124194, 0.126952, 0.124194, 0.124194
16.5678, 0, 0.12566, 0.122864, 1.41421, -0.12566, 0, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122864, 0.122865, 0.122864, 0.125658, 0.122864, 0.122864
16.5757, 0, 0.123385, 0.120553, 1.41421, -0.123385, 0, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120553, 0.120554, 0.120553, 0.123383, 0.120553, 0.120553
16.5836, 0, 0.120644, 0.117775, 1.41421, -0.120644, 0, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117775, 0.117776, 0.117775, 0.120643, 0.117775, 0.117775
16.5915, 1.10654, 0.117936, 0.11503, 1.76254, 0.988605, 0, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.11503, 0.115031, 0.11503, 0.117935, 0.11503, 0.11503
16.5993, 0.893459, 0.117972, 0.115028, 1.70102, 0.775487, 0, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115028, 0.115029, 0.115028, 0.117971, 0.115028, 0.115028
16.6072, 1, 0.11682, 0.113837, 1.73205, 0.88318, 0, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113837, 0.113838, 0.113837, 0.116819, 0.113837, 0.113837
16.6151, 0, 0.114575, 0.111553, 1.41421, -0.114575, 0, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111553, 0.111554, 0.111553, 0.114574, 0.111553, 0.111553
16.623, 2, 0.111811, 0.10875, 2, 1.88819, 0, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.10875, 0.108751, 0.10875, 0.11181, 0.10875, 0.10875
16.6308, 0, 0.109084, 0.105983, 1.41421, -0.109084, 0, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105983, 0.105984, 0.105983, 0.109083, 0.105983, 0.105983
16.6387, 0, 0.109656, 0.106514, 1.41421, -0.109656, 0, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106514, 0.106515, 0.106514, 0.109655, 0.106514, 0.106514
16.6466, 0, 0.108732, 0.105549, 1.41421, -0.108732, 0, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.105549, 0.10555, 0.105549, 0.108731, 0.105549, 0.105549
16.6545, 0, 0.106443, 0.103219, 1.41421, -0.106443, 0, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.103219, 0.10322, 0.103219, 0.106442, 0.103219, 0.103219
16.6623, 0, 0.103508, 0.100241, 1.41421, -0.103508, 0, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100241, 0.100242, 0.100241, 0.103506, 0.100241, 0.100241
16.6702, 0, 0.100616, 0.0973061, 1.41421, -0.100616, 0, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973061, 0.0973074, 0.0973061, 0.100615, 0.0973061, 0.0973061
16.6781, 0, 0.103759, 0.100406, 1.41421, -0.103759, 0, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100406, 0.100407, 0.100406, 0.103757, 0.100406, 0.100406
16.686, 0.0773426, 0.10535, 0.101953, 1.4413, -0.0280077, 0, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101953, 0.101954, 0.101953, 0.105349, 0.101953, 0.101953
16.6939, 0.922657, 0.105457, 0.102015, 1.70958, 0.817201, 0, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102015, 0.102016, 0.102015, 0.105455, 0.102015, 0.102015
16.7017, 0, 0.104819, 0.101332, 1.41421, -0.104819, 0, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101332, 0.101333, 0.101332, 0.104817, 0.101332, 0.101332
16.7096, 0.0703667, 0.104184, 0.100651, 1.43888, -0.0338172, 0, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100651, 0.100653, 0.100651, 0.104183, 0.100651, 0.100651
16.7175, 1.92963, 0.10663, 0.103051, 1.98233, 1.823, 0, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103051, 0.103053, 0.103051, 0.106629, 0.103051, 0.103051
16.7254, 0, 0.10796, 0.104334, 1.41421, -0.10796, 0, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104334, 0.104335, 0.104334, 0.107958, 0.104334, 0.104334
16.7332, 1, 0.108259, 0.104585, 1.73205, 0.891741, 0, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104585, 0.104586, 0.104585, 0.108257, 0.104585, 0.104585
16.7411, 0, 0.108041, 0.104319, 1.41421, -0.108041, 0, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.104319, 0.10432, 0.104319, 0.108039, 0.104319, 0.104319
16.749, 0, 0.107824, 0.104053, 1.41421, -0.107824, 0, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104053, 0.104054, 0.104053, 0.107822, 0.104053, 0.104053
16.7569, 0, 0.110032, 0.106211, 1.41421, -0.110032, 0, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106211, 0.106213, 0.106211, 0.11003, 0.106211, 0.106211
16.7647, 0, 0.111267, 0.107396, 1.41421, -0.111267, 0, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107396, 0.107398, 0.107396, 0.111265, 0.107396, 0.107396
16.7726, 0, 0.111603, 0.107681, 1.41421, -0.111603, 0, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107681, 0.107683, 0.107681, 0.111601, 0.107681, 0.107681
16.7805, 1, 0.111487, 0.107514, 1.73205, 0.888513, 0, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107514, 0.107515, 0.107514, 0.111486, 0.107514, 0.107514
16.7884, 0, 0.111372, 0.107347, 1.41421, -0.111372, 0, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107347, 0.107348, 0.107347, 0.111371, 0.107347, 0.107347
16.7963, 0, 0.113339, 0.109261, 1.41421, -0.113339, 0, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109261, 0.109262, 0.109261, 0.113338, 0.109261, 0.109261
16.8041, 1, 0.114508, 0.110376, 1.73205, 0.885492, 0, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110376, 0.110378, 0.110376, 0.114507, 0.110376, 0.110376
16.812, 0, 0.114921, 0.110735, 1.41421, -0.114921, 0, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110735, 0.110736, 0.110735, 0.11492, 0.110735, 0.110735
16.8199, 0, 0.114955, 0.110714, 1.41421, -0.114955, 0, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110714, 0.110715, 0.110714, 0.114954, 0.110714, 0.110714
16.8278, 0.0341923, 0.11499, 0.110692, 1.42625, -0.0807973, 0, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110692, 0.110694, 0.110692, 0.114988, 0.110693, 0.110692
16.8356, 0.997538, 0.116609, 0.112255, 1.73134, 0.880929, 0, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112255, 0.112257, 0.112255, 0.116608, 0.112256, 0.112255
16.8435, 0.96827, 0.117637, 0.113226, 1.72287, 0.850633, 0, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113226, 0.113227, 0.113226, 0.117635, 0.113226, 0.113226
16.8514, 0, 0.118093, 0.113624, 1.41421, -0.118093, 0, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113624, 0.113625, 0.113624, 0.118092, 0.113624, 0.113624
16.8593, 0, 0.118263, 0.113734, 1.41421, -0.118263, 0, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113734, 0.113736, 0.113734, 0.118261, 0.113735, 0.113734
16.8671, 0, 0.118434, 0.113845, 1.41421, -0.118434, 0, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113845, 0.113846, 0.113845, 0.118432, 0.113846, 0.113845
16.875, 0, 0.119492, 0.114842, 1.41421, -0.119492, 0, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114842, 0.114843, 0.114842, 0.119489, 0.114843, 0.114842
16.8829, 0, 0.120317, 0.115605, 1.41421, -0.120317, 0, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115605, 0.115607, 0.115605, 0.120314, 0.115607, 0.115605
16.8908, 0, 0.12093, 0.116155, 1.41421, -0.12093, 0, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116155, 0.116156, 0.116155, 0.120926, 0.116158, 0.116155
16.8987, 0, 0.121378, 0.11654, 1.41421, -0.121378, 0, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.11654, 0.116541, 0.11654, 0.121373, 0.116543, 0.11654
16.9065, 0, 0.121716, 0.116812, 1.41421, -0.121716, 0, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116812, 0.116814, 0.116812, 0.12171, 0.116817, 0.116812
16.9144, 1, 0.121985, 0.117014, 1.73205, 0.878015, 0, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117014, 0.117016, 0.117014, 0.121976, 0.117021, 0.117014
16.9223, 1, 0.122212, 0.117173, 1.73205, 0.877788, 0, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117173, 0.117175, 0.117173, 0.122201, 0.117183, 0.117173
16.9302, 0.00297324, 0.122417, 0.117308, 1.41526, -0.119443, 0, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117308, 0.117309, 0.117308, 0.122402, 0.117321, 0.117308
16.938, 0.997027, 0.122576, 0.117395, 1.73119, 0.874451, 0, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117395, 0.117396, 0.117395, 0.122557, 0.117413, 0.117395
16.9459, 0, 0.122656, 0.117401, 1.41421, -0.122656, 0, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117401, 0.117402, 0.117401, 0.122631, 0.117425, 0.117401
16.9538, 1, 0.122616, 0.117283, 1.73205, 0.877384, 0, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117283, 0.117284, 0.117283, 0.122582, 0.117315, 0.117283
16.9617, 0, 0.122476, 0.117063, 1.41421, -0.122476, 0, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117063, 0.117064, 0.117063, 0.122432, 0.117105, 0.117063
16.9695, 0, 0.122156, 0.116658, 1.41421, -0.122156, 0, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116658, 0.116659, 0.116658, 0.122098, 0.116714, 0.116658
16.9774, 0, 0.121682, 0.116095, 1.41421, -0.121682, 0, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116095, 0.116097, 0.116095, 0.121608, 0.116169, 0.116095
16.9853, 0, 0.121104, 0.115422, 1.41421, -0.121104, 0, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115422, 0.115423, 0.115422, 0.121007, 0.115517, 0.115422
16.9932, 0, 0.120461, 0.114678, 1.41421, -0.120461, 0, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114678, 0.114679, 0.114678, 0.120337, 0.1148, 0.114678
17.0011, 0, 0.119792, 0.1139, 1.41421, -0.119792, 0, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.1139, 0.113901, 0.1139, 0.119635, 0.114056, 0.1139
17.0089, 0, 0.119135, 0.113125, 1.41421, -0.119135, 0, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113125, 0.113126, 0.113125, 0.118936, 0.113323, 0.113125
