   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_101.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.663284, 0, 0.000364929, 9.35945e-05, 1.41421, -0.000364929, 9.39199e-05, 9.35945e-05, 9.35958e-05, 9.36052e-05, 9.36424e-05, 9.36624e-05, 9.36754e-05, 9.36689e-05, 9.60585e-05, 9.45485e-05, 9.43354e-05, 0.000333077, 9.37075e-05, 9.37896e-05, 9.35988e-05, 9.36496e-05, 9.35947e-05, 0.000118154, 9.35945e-05, 9.57524e-05
0.671177, 0, 0.000696701, 0.000181195, 1.41421, -0.000696701, 0.000181825, 0.000181195, 0.000181198, 0.000181216, 0.000181288, 0.000181327, 0.000181352, 0.000181339, 0.000186488, 0.000183043, 0.00018263, 0.000645054, 0.000181349, 0.000181573, 0.000181204, 0.000181281, 0.000181196, 0.000218284, 0.000181195, 0.000185375
0.67907, 0, 0.00129358, 0.000339192, 1.41421, -0.00129358, 0.000340373, 0.000339192, 0.000339197, 0.000339231, 0.000339366, 0.000339439, 0.000339486, 0.000339462, 0.000350321, 0.000342653, 0.00034188, 0.00120799, 0.0003394, 0.0003399, 0.000339208, 0.000339324, 0.000339193, 0.000396408, 0.000339192, 0.000347021
0.686963, 0, 0.00233206, 0.000614213, 1.41421, -0.00233206, 0.000616352, 0.000614213, 0.000614221, 0.000614283, 0.000614527, 0.000614659, 0.000614745, 0.000614702, 0.000637111, 0.000620483, 0.000619082, 0.00218834, 0.000614493, 0.000615495, 0.000614241, 0.000614414, 0.000614214, 0.00070392, 0.000614213, 0.000628397
0.694856, 0, 0.00407877, 0.0010763, 1.41421, -0.00407877, 0.00108005, 0.0010763, 0.00107632, 0.00107643, 0.00107685, 0.00107709, 0.00107724, 0.00107716, 0.00112237, 0.0010873, 0.00108484, 0.00383639, 0.00107668, 0.00107855, 0.00107635, 0.00107661, 0.00107631, 0.00121822, 0.0010763, 0.00110117
0.702749, 0, 0.00691886, 0.0018259, 1.41421, -0.00691886, 0.00183227, 0.0018259, 0.00182593, 0.00182611, 0.00182684, 0.00182723, 0.00182749, 0.00182736, 0.00191644, 0.00184457, 0.0018404, 0.0065114, 0.00182641, 0.00182972, 0.00182599, 0.00182636, 0.00182591, 0.00205067, 0.0018259, 0.00186812
0.710643, 0.969114, 0.0113833, 0.00300015, 1.72311, 0.957731, 0.00301062, 0.00300015, 0.00300019, 0.0030005, 0.00300169, 0.00300234, 0.00300276, 0.00300255, 0.00317381, 0.00303084, 0.00302399, 0.0107045, 0.00300082, 0.00300643, 0.00300029, 0.00300084, 0.00300016, 0.00335398, 0.00300015, 0.00306957
0.718536, 0.0308855, 0.0181688, 0.00477675, 1.42509, 0.0127167, 0.00479343, 0.00477675, 0.00477681, 0.0047773, 0.0047792, 0.00478023, 0.0047809, 0.00478056, 0.00510148, 0.00482565, 0.00481472, 0.0170529, 0.00477764, 0.00478675, 0.00477697, 0.00477778, 0.00477676, 0.00532709, 0.00477675, 0.00488736
0.726429, 0, 0.0281441, 0.00737338, 1.41421, -0.0281441, 0.00739915, 0.00737338, 0.00737348, 0.00737423, 0.00737717, 0.00737875, 0.00737979, 0.00737927, 0.00796487, 0.00744893, 0.00743205, 0.0263388, 0.00737455, 0.00738883, 0.00737372, 0.00737491, 0.0073734, 0.00821539, 0.00737338, 0.00754427
0.734322, 0, 0.0423318, 0.0110402, 1.41421, -0.0423318, 0.0110788, 0.0110402, 0.0110404, 0.0110415, 0.0110459, 0.0110483, 0.0110498, 0.011049, 0.0120887, 0.0111534, 0.0111281, 0.0394632, 0.0110417, 0.0110634, 0.0110407, 0.0110425, 0.0110402, 0.0123034, 0.0110402, 0.0112963
0.742215, 0, 0.0618629, 0.0160442, 1.41421, -0.0618629, 0.0161004, 0.0160442, 0.0160445, 0.0160461, 0.0160525, 0.016056, 0.0160582, 0.0160571, 0.0178516, 0.0162089, 0.0161721, 0.057391, 0.0160462, 0.0160779, 0.016045, 0.0160475, 0.0160443, 0.0178989, 0.0160442, 0.0164168
0.750108, 0.957048, 0.0878974, 0.0226446, 1.71961, 0.869151, 0.022724, 0.0226446, 0.0226449, 0.0226472, 0.0226563, 0.0226612, 0.0226644, 0.0226628, 0.0256722, 0.0228773, 0.0228253, 0.0810636, 0.0226472, 0.0226922, 0.0226457, 0.0226494, 0.0226447, 0.0253067, 0.0226446, 0.023171
0.758001, 0.0429516, 0.121516, 0.0310606, 1.42932, -0.0785648, 0.0311696, 0.0310606, 0.031061, 0.0310642, 0.0310766, 0.0310833, 0.0310877, 0.0310855, 0.0359865, 0.0313802, 0.0313088, 0.111285, 0.0310638, 0.031126, 0.031062, 0.0310674, 0.0310607, 0.0347952, 0.0310606, 0.0317835
0.765894, 0, 0.163597, 0.0414359, 1.41421, -0.163597, 0.0415815, 0.0414359, 0.0414365, 0.0414407, 0.0414573, 0.0414663, 0.0414721, 0.0414692, 0.0492172, 0.0418627, 0.0417674, 0.148593, 0.0414399, 0.0415232, 0.0414378, 0.0414455, 0.041436, 0.0465596, 0.0414359, 0.0424015
0.773787, 0.949823, 0.214681, 0.0538047, 1.7175, 0.735142, 0.053994, 0.0538047, 0.0538055, 0.0538109, 0.0538325, 0.0538442, 0.0538518, 0.053848, 0.0657344, 0.0543597, 0.0542357, 0.193139, 0.0538096, 0.0539182, 0.0538072, 0.0538182, 0.0538048, 0.0606872, 0.0538047, 0.0550604
0.78168, 0.050177, 0.274867, 0.0680651, 1.43184, -0.22469, 0.068305, 0.0680651, 0.0680661, 0.068073, 0.0681004, 0.0681152, 0.0681248, 0.06812, 0.0858121, 0.0687683, 0.0686112, 0.24459, 0.0680711, 0.0682089, 0.0680683, 0.0680838, 0.0680653, 0.0771352, 0.0680651, 0.0696561
0.789573, 0, 0.343738, 0.0839682, 1.41421, -0.343738, 0.0842646, 0.0839682, 0.0839694, 0.083978, 0.0840118, 0.08403, 0.0840419, 0.084036, 0.109581, 0.084837, 0.0846429, 0.302087, 0.0839753, 0.0841459, 0.0839721, 0.0839937, 0.0839684, 0.0957276, 0.0839682, 0.0859345
0.797466, 0, 0.420339, 0.101124, 1.41421, -0.420339, 0.101481, 0.101124, 0.101125, 0.101136, 0.101176, 0.101198, 0.101213, 0.101206, 0.136983, 0.102172, 0.101938, 0.364262, 0.101132, 0.101338, 0.101129, 0.101158, 0.101124, 0.116177, 0.101124, 0.103497
0.805359, 0, 0.503234, 0.119028, 1.41421, -0.503234, 0.11945, 0.119028, 0.11903, 0.119042, 0.11909, 0.119116, 0.119133, 0.119124, 0.167728, 0.120264, 0.119988, 0.429333, 0.119038, 0.119281, 0.119034, 0.119073, 0.119028, 0.138132, 0.119028, 0.121828
0.813252, 1, 0.590605, 0.137105, 1.73205, 0.409395, 0.137592, 0.137105, 0.137107, 0.137121, 0.137177, 0.137207, 0.137226, 0.137217, 0.20126, 0.138532, 0.138213, 0.495254, 0.137116, 0.137397, 0.137112, 0.137164, 0.137106, 0.161256, 0.137105, 0.14034
0.821145, 0, 0.680411, 0.154763, 1.41421, -0.680411, 0.155314, 0.154763, 0.154766, 0.154781, 0.154844, 0.154878, 0.1549, 0.154889, 0.236745, 0.156377, 0.156017, 0.559905, 0.154775, 0.155093, 0.154771, 0.154838, 0.154764, 0.185304, 0.154763, 0.158428
0.829038, 0, 0.770577, 0.171449, 1.41421, -0.770577, 0.17206, 0.171449, 0.171451, 0.171469, 0.171539, 0.171576, 0.171601, 0.171588, 0.273081, 0.17324, 0.17284, 0.621294, 0.171462, 0.171814, 0.171457, 0.171542, 0.171449, 0.210214, 0.171449, 0.175528
0.836931, 0.930539, 0.859173, 0.186697, 1.71188, 0.0713652, 0.187364, 0.186697, 0.1867, 0.186719, 0.186795, 0.186836, 0.186863, 0.18685, 0.308934, 0.188652, 0.188216, 0.677736, 0.186711, 0.187095, 0.186706, 0.186813, 0.186697, 0.236167, 0.186697, 0.191167
0.844824, 1.06946, 0.944591, 0.200169, 1.75199, 0.124871, 0.200886, 0.200169, 0.200172, 0.200193, 0.200275, 0.200319, 0.200348, 0.200333, 0.342823, 0.20227, 0.201802, 0.727986, 0.200184, 0.200595, 0.20018, 0.200312, 0.20017, 0.263617, 0.200169, 0.205003
0.852717, 0.925714, 1.02566, 0.211669, 1.71047, -0.0999415, 0.21243, 0.211669, 0.211672, 0.211694, 0.211781, 0.211828, 0.211858, 0.211843, 0.373224, 0.213897, 0.2134, 0.771304, 0.211685, 0.212119, 0.211681, 0.211843, 0.21167, 0.293261, 0.211669, 0.216842
0.86061, 0.997584, 1.10168, 0.221142, 1.73135, -0.104096, 0.221939, 0.221142, 0.221145, 0.221168, 0.221259, 0.221308, 0.22134, 0.221324, 0.398715, 0.223475, 0.222956, 0.807455, 0.221159, 0.22161, 0.221155, 0.221354, 0.221143, 0.325952, 0.221142, 0.226637
0.868503, 0.0767027, 1.17245, 0.228658, 1.44108, -1.09574, 0.229484, 0.228658, 0.228661, 0.228685, 0.22878, 0.22883, 0.228864, 0.228847, 0.418121, 0.231077, 0.230539, 0.836656, 0.228675, 0.229138, 0.228674, 0.228917, 0.228659, 0.362558, 0.228658, 0.23447
0.876396, 0, 1.23811, 0.234383, 1.41421, -1.23811, 0.235232, 0.234383, 0.234386, 0.234411, 0.234508, 0.23456, 0.234594, 0.234577, 0.430645, 0.236868, 0.236316, 0.859469, 0.2344, 0.234869, 0.234401, 0.234704, 0.234383, 0.403769, 0.234383, 0.240526
0.884289, 0, 1.29904, 0.238543, 1.41421, -1.29904, 0.23941, 0.238543, 0.238547, 0.238572, 0.238671, 0.238724, 0.238759, 0.238741, 0.435968, 0.241079, 0.240517, 0.876688, 0.238561, 0.23903, 0.238565, 0.238948, 0.238544, 0.449896, 0.238543, 0.245055
0.892182, 1, 1.35561, 0.241396, 1.73205, -0.355605, 0.242276, 0.241396, 0.2414, 0.241425, 0.241526, 0.24158, 0.241615, 0.241597, 0.434288, 0.243969, 0.2434, 0.889218, 0.241414, 0.241877, 0.241424, 0.241913, 0.241397, 0.500678, 0.241396, 0.248342
0.900075, 1.82249, 1.40799, 0.243199, 1.95512, 0.414506, 0.244089, 0.243199, 0.243203, 0.243228, 0.24333, 0.243385, 0.24342, 0.243402, 0.426299, 0.245798, 0.245225, 0.897979, 0.243216, 0.243669, 0.243235, 0.24387, 0.2432, 0.555149, 0.243199, 0.250676
0.907968, 2.08634, 1.456, 0.244189, 2.02147, 0.630334, 0.245085, 0.244189, 0.244193, 0.244218, 0.244321, 0.244376, 0.244412, 0.244394, 0.413103, 0.246806, 0.24623, 0.903822, 0.244206, 0.244643, 0.244235, 0.245067, 0.24419, 0.611587, 0.244189, 0.252331
0.915861, 0.997599, 1.49901, 0.244572, 1.73136, -0.501411, 0.245472, 0.244572, 0.244575, 0.244601, 0.244704, 0.244759, 0.244795, 0.244778, 0.396076, 0.2472, 0.246622, 0.907489, 0.244588, 0.245003, 0.244631, 0.245724, 0.244572, 0.667579, 0.244572, 0.253558
0.923754, 0.0935704, 1.53592, 0.244514, 1.44692, -1.44235, 0.245418, 0.244514, 0.244517, 0.244544, 0.244647, 0.244702, 0.244739, 0.244721, 0.376704, 0.247149, 0.246571, 0.909589, 0.244529, 0.244919, 0.244591, 0.246022, 0.244514, 0.720192, 0.244514, 0.254585
0.931647, 1, 1.56531, 0.244146, 1.73205, -0.565306, 0.245052, 0.244146, 0.244149, 0.244176, 0.244279, 0.244335, 0.244371, 0.244353, 0.356431, 0.246784, 0.246208, 0.910596, 0.244161, 0.244521, 0.244245, 0.246099, 0.244147, 0.766257, 0.244146, 0.255624
0.93954, 2, 1.58566, 0.243564, 2, 0.414335, 0.244471, 0.243564, 0.243567, 0.243594, 0.243697, 0.243753, 0.243789, 0.243771, 0.336519, 0.246204, 0.245628, 0.910865, 0.243578, 0.243906, 0.243691, 0.246056, 0.243565, 0.802709, 0.243564, 0.256888
0.947433, 0.896781, 1.59567, 0.242836, 1.70199, -0.698892, 0.243744, 0.242836, 0.242839, 0.242866, 0.242969, 0.243025, 0.243061, 0.243043, 0.317962, 0.245476, 0.244902, 0.910649, 0.242849, 0.243143, 0.242996, 0.245957, 0.242836, 0.826949, 0.242836, 0.258614
0.955326, 3.10322, 1.5945, 0.242007, 2.25903, 1.50872, 0.242918, 0.242007, 0.242011, 0.242037, 0.242141, 0.242197, 0.242233, 0.242215, 0.301441, 0.244647, 0.244074, 0.91012, 0.242019, 0.242279, 0.242207, 0.245834, 0.242008, 0.837163, 0.242007, 0.261079
0.963219, 0, 1.58207, 0.241107, 1.41421, -1.58207, 0.24202, 0.241107, 0.241111, 0.241137, 0.241241, 0.241297, 0.241333, 0.241315, 0.287332, 0.243747, 0.243174, 0.909389, 0.241118, 0.241343, 0.241354, 0.24569, 0.241108, 0.832558, 0.241107, 0.264625
0.971112, 0.889546, 1.55922, 0.240153, 1.69987, -0.66967, 0.241069, 0.240153, 0.240156, 0.240182, 0.240286, 0.240342, 0.240378, 0.24036, 0.275742, 0.242791, 0.24222, 0.908528, 0.240163, 0.240355, 0.240453, 0.245508, 0.240153, 0.813459, 0.240153, 0.269664
0.979006, 1.11045, 1.5277, 0.239152, 1.76365, -0.41725, 0.240074, 0.239152, 0.239155, 0.239182, 0.239285, 0.239341, 0.239378, 0.23936, 0.266575, 0.24179, 0.24122, 0.907577, 0.239162, 0.239324, 0.239513, 0.24525, 0.239152, 0.781274, 0.239152, 0.276674
0.986898, 3.65416, 1.49011, 0.238108, 2.37785, 2.16406, 0.23904, 0.238108, 0.238111, 0.238138, 0.238241, 0.238297, 0.238334, 0.238316, 0.259596, 0.240745, 0.240176, 0.906558, 0.238117, 0.238252, 0.238538, 0.244873, 0.238109, 0.738324, 0.238108, 0.286175
0.994792, 1.34584, 1.44955, 0.237021, 1.82916, -0.103719, 0.237968, 0.237021, 0.237024, 0.237051, 0.237154, 0.23721, 0.237247, 0.237228, 0.254499, 0.239658, 0.239089, 0.905484, 0.23703, 0.237142, 0.237526, 0.244331, 0.237021, 0.68756, 0.237021, 0.298685
1.00268, 0.879911, 1.40939, 0.235888, 1.69703, -0.529475, 0.236859, 0.235888, 0.235892, 0.235918, 0.236022, 0.236078, 0.236114, 0.236096, 0.250951, 0.238525, 0.237956, 0.904358, 0.235897, 0.23599, 0.236477, 0.243583, 0.235889, 0.632234, 0.235888, 0.314647
1.01058, 3.99759, 1.37276, 0.234709, 2.449, 2.62482, 0.235713, 0.234709, 0.234712, 0.234739, 0.234842, 0.234898, 0.234935, 0.234916, 0.248631, 0.237345, 0.236777, 0.903181, 0.234718, 0.234796, 0.235387, 0.2426, 0.234709, 0.575565, 0.234709, 0.334347
1.01847, 0.997568, 1.34231, 0.233481, 1.73135, -0.344738, 0.234533, 0.233481, 0.233484, 0.233511, 0.233614, 0.23367, 0.233707, 0.233688, 0.247243, 0.236117, 0.235549, 0.901953, 0.23349, 0.233559, 0.234256, 0.24137, 0.233481, 0.52044, 0.233481, 0.357814
1.02636, 1.99761, 1.3198, 0.232205, 1.9994, 0.677809, 0.233324, 0.232205, 0.232208, 0.232235, 0.232338, 0.232394, 0.232431, 0.232413, 0.246524, 0.234841, 0.234273, 0.900675, 0.232214, 0.232279, 0.233084, 0.239898, 0.232205, 0.469207, 0.232205, 0.384741
1.03426, 1.86785, 1.30602, 0.230883, 1.96669, 0.561834, 0.232092, 0.230882, 0.230886, 0.230913, 0.231016, 0.231072, 0.231109, 0.231091, 0.246241, 0.233519, 0.232951, 0.899347, 0.230893, 0.230959, 0.231874, 0.238207, 0.230883, 0.423546, 0.230883, 0.414425
1.04215, 1.99519, 1.30066, 0.229519, 1.9988, 0.694528, 0.23085, 0.229518, 0.229523, 0.229549, 0.229653, 0.229708, 0.229745, 0.229727, 0.246188, 0.232155, 0.231587, 0.897971, 0.22953, 0.229605, 0.230634, 0.236334, 0.22952, 0.384459, 0.229519, 0.445747
1.05004, 0.264281, 1.30247, 0.228119, 1.50475, -1.03819, 0.229612, 0.228118, 0.228123, 0.228149, 0.228253, 0.228309, 0.228345, 0.228327, 0.246183, 0.230755, 0.230187, 0.89655, 0.228132, 0.228224, 0.229374, 0.234325, 0.22812, 0.352316, 0.228119, 0.477215
1.05794, 0, 1.30942, 0.226691, 1.41421, -1.30942, 0.228398, 0.22669, 0.226695, 0.226721, 0.226825, 0.226881, 0.226917, 0.226899, 0.246063, 0.229327, 0.228759, 0.895081, 0.226706, 0.226827, 0.228114, 0.232231, 0.226692, 0.326978, 0.226691, 0.507055
1.06583, 1.86063, 1.31901, 0.225243, 1.96485, 0.541615, 0.227235, 0.225242, 0.225247, 0.225273, 0.225377, 0.225433, 0.225469, 0.225451, 0.245695, 0.227879, 0.227311, 0.893562, 0.225261, 0.225424, 0.226886, 0.230101, 0.225244, 0.307929, 0.225243, 0.533375
1.07372, 0.997568, 1.32864, 0.223785, 1.73135, -0.331071, 0.226157, 0.223784, 0.223789, 0.223815, 0.223919, 0.223975, 0.224011, 0.223993, 0.244973, 0.226421, 0.225853, 0.891982, 0.223806, 0.224031, 0.225742, 0.227977, 0.223786, 0.294422, 0.223785, 0.55434
1.08161, 2.1418, 1.33589, 0.222326, 2.03514, 0.805912, 0.225208, 0.222324, 0.22233, 0.222356, 0.22246, 0.222516, 0.222552, 0.222534, 0.243827, 0.224962, 0.224394, 0.890321, 0.222351, 0.222659, 0.224767, 0.225894, 0.222327, 0.285599, 0.222326, 0.568377
1.08951, 2.70676, 1.33888, 0.220873, 2.16951, 1.36788, 0.224447, 0.22087, 0.220877, 0.220903, 0.221007, 0.221063, 0.221099, 0.221081, 0.242228, 0.223509, 0.222941, 0.888544, 0.220904, 0.221323, 0.2241, 0.223877, 0.220874, 0.28059, 0.220873, 0.574358
1.0974, 0.293238, 1.33646, 0.219433, 1.51434, -1.04322, 0.223943, 0.219429, 0.219437, 0.219463, 0.219567, 0.219623, 0.219659, 0.219641, 0.240185, 0.222069, 0.221501, 0.886599, 0.219471, 0.220034, 0.223962, 0.221941, 0.219434, 0.27857, 0.219433, 0.571725
1.10529, 0, 1.32836, 0.218008, 1.41421, -1.32836, 0.223774, 0.218003, 0.218012, 0.218038, 0.218142, 0.218198, 0.218234, 0.218216, 0.237745, 0.220644, 0.220076, 0.884415, 0.218055, 0.218801, 0.224691, 0.220089, 0.218009, 0.278803, 0.218008, 0.560564
1.11319, 0.846146, 1.31525, 0.216598, 1.68705, -0.469101, 0.224026, 0.216591, 0.216602, 0.216628, 0.216732, 0.216788, 0.216824, 0.216806, 0.234982, 0.219234, 0.218666, 0.881897, 0.216656, 0.217629, 0.226793, 0.218318, 0.216599, 0.28065, 0.216598, 0.541587
1.12108, 0.153854, 1.29862, 0.215197, 1.4676, -1.14476, 0.224781, 0.215187, 0.2152, 0.215226, 0.21533, 0.215386, 0.215422, 0.215404, 0.231985, 0.217832, 0.217265, 0.878928, 0.215269, 0.216518, 0.230985, 0.216615, 0.215197, 0.283571, 0.215197, 0.516045
1.12897, 0.841331, 1.28072, 0.213791, 1.68562, -0.439387, 0.2261, 0.213779, 0.213795, 0.213821, 0.213925, 0.213981, 0.214017, 0.213999, 0.228848, 0.216427, 0.215859, 0.875376, 0.213881, 0.215459, 0.238239, 0.214961, 0.213792, 0.287121, 0.213791, 0.485571
1.13687, 0.997594, 1.26434, 0.212364, 1.73136, -0.266743, 0.228012, 0.212348, 0.212367, 0.212394, 0.212497, 0.212553, 0.21259, 0.212572, 0.225656, 0.215, 0.214432, 0.871096, 0.212477, 0.214438, 0.249805, 0.213328, 0.212364, 0.290938, 0.212364, 0.452004
1.14476, 0.161075, 1.25256, 0.210887, 1.47006, -1.09149, 0.230493, 0.210867, 0.210891, 0.210917, 0.211021, 0.211077, 0.211113, 0.211095, 0.222473, 0.213523, 0.212955, 0.865947, 0.211031, 0.213431, 0.267189, 0.211682, 0.210888, 0.294733, 0.210887, 0.417184
1.15265, 0.834108, 1.24851, 0.209327, 1.68348, -0.414405, 0.233449, 0.209301, 0.209331, 0.209357, 0.209461, 0.209516, 0.209553, 0.209535, 0.219336, 0.211963, 0.211395, 0.859806, 0.209511, 0.212406, 0.292078, 0.209983, 0.209328, 0.29828, 0.209327, 0.382787
1.16055, 1.99759, 1.25506, 0.207641, 1.9994, 0.742529, 0.236707, 0.207608, 0.207644, 0.20767, 0.207774, 0.20783, 0.207866, 0.207848, 0.216252, 0.210276, 0.209708, 0.852582, 0.207877, 0.21132, 0.326184, 0.208182, 0.207641, 0.301404, 0.207641, 0.350182
1.16844, 1.1683, 1.2745, 0.205778, 1.77997, -0.106192, 0.240012, 0.205736, 0.205781, 0.205808, 0.205911, 0.205967, 0.206004, 0.205986, 0.213196, 0.208414, 0.207846, 0.844239, 0.206085, 0.210123, 0.371011, 0.206224, 0.205778, 0.303974, 0.205778, 0.32036
1.17633, 1.65372, 1.30823, 0.203682, 1.91147, 0.345492, 0.243038, 0.20363, 0.203686, 0.203712, 0.203816, 0.203872, 0.203908, 0.20389, 0.210118, 0.206318, 0.20575, 0.834808, 0.204083, 0.208758, 0.427551, 0.204051, 0.203683, 0.305883, 0.203682, 0.293905
1.18422, 1.34628, 1.3565, 0.201293, 1.82928, -0.0102187, 0.245411, 0.201227, 0.201297, 0.201323, 0.201427, 0.201483, 0.201519, 0.201501, 0.206947, 0.203929, 0.203361, 0.824403, 0.201816, 0.207162, 0.495948, 0.201597, 0.201294, 0.30704, 0.201293, 0.271023
1.19212, 1, 1.41812, 0.198548, 1.73205, -0.418121, 0.246742, 0.198466, 0.198551, 0.198577, 0.198681, 0.198737, 0.198773, 0.198755, 0.2036, 0.201183, 0.200615, 0.813231, 0.19923, 0.205269, 0.575181, 0.198798, 0.198548, 0.307355, 0.198548, 0.251602
1.20001, 4.45889, 1.49041, 0.195384, 2.54144, 2.96848, 0.246666, 0.195283, 0.195388, 0.195414, 0.195518, 0.195574, 0.19561, 0.195592, 0.199987, 0.19802, 0.197452, 0.801597, 0.196269, 0.203016, 0.66284, 0.19559, 0.195385, 0.306733, 0.195384, 0.235295
1.2079, 4.81, 1.56923, 0.191747, 2.6096, 3.24077, 0.244886, 0.191622, 0.191751, 0.191777, 0.191881, 0.191936, 0.191973, 0.191955, 0.196024, 0.194383, 0.193815, 0.789912, 0.192885, 0.200344, 0.75507, 0.191916, 0.191748, 0.305063, 0.191747, 0.221613
1.2158, 2.7311, 1.64923, 0.18759, 2.17511, 1.08187, 0.241205, 0.187436, 0.187593, 0.18762, 0.187723, 0.187779, 0.187816, 0.187797, 0.191638, 0.190226, 0.189658, 0.778697, 0.189034, 0.197205, 0.846722, 0.187729, 0.18759, 0.302225, 0.18759, 0.210003
1.22369, 0.812397, 1.72439, 0.18288, 1.67702, -0.911989, 0.235553, 0.182692, 0.182884, 0.18291, 0.183014, 0.18307, 0.183106, 0.183088, 0.186771, 0.185516, 0.184948, 0.768592, 0.184685, 0.193562, 0.931758, 0.182994, 0.182881, 0.298096, 0.18288, 0.199921
1.23158, 1.99759, 1.78862, 0.177604, 1.9994, 0.208976, 0.227991, 0.177374, 0.177608, 0.177634, 0.177738, 0.177793, 0.17783, 0.177812, 0.181391, 0.18024, 0.179672, 0.760372, 0.17982, 0.189401, 1.00385, 0.177697, 0.177605, 0.292562, 0.177604, 0.190874
1.23948, 0.997574, 1.83661, 0.171769, 1.73135, -0.839032, 0.21871, 0.171489, 0.171772, 0.171798, 0.171902, 0.171958, 0.171994, 0.171976, 0.175486, 0.174404, 0.173836, 0.754956, 0.174439, 0.184727, 1.05711, 0.171845, 0.171769, 0.285534, 0.171769, 0.182458
1.24737, 0.997609, 1.86454, 0.165404, 1.73136, -0.866931, 0.208002, 0.165067, 0.165408, 0.165434, 0.165538, 0.165594, 0.16563, 0.165612, 0.169078, 0.16804, 0.167472, 0.753438, 0.168556, 0.17957, 1.08683, 0.165467, 0.165405, 0.276972, 0.165404, 0.174366
1.25526, 1.19483, 1.87075, 0.158566, 1.78741, -0.675919, 0.196231, 0.158159, 0.15857, 0.158596, 0.1587, 0.158756, 0.158792, 0.158774, 0.162212, 0.161202, 0.160634, 0.757092, 0.162207, 0.173988, 1.09015, 0.158617, 0.158567, 0.266897, 0.158566, 0.166392
1.26315, 1.80036, 1.85606, 0.151333, 1.94945, -0.0557034, 0.183797, 0.150844, 0.151337, 0.151363, 0.151467, 0.151522, 0.151559, 0.151541, 0.15496, 0.153969, 0.153401, 0.767383, 0.15545, 0.168069, 1.06637, 0.151374, 0.151334, 0.255406, 0.151333, 0.158418
1.27105, 2.99757, 1.82389, 0.143802, 2.23553, 1.17369, 0.171095, 0.143217, 0.143806, 0.143832, 0.143936, 0.143992, 0.144028, 0.14401, 0.147416, 0.146438, 0.14587, 0.785966, 0.148359, 0.16193, 1.01713, 0.143835, 0.143803, 0.242676, 0.143802, 0.150406
1.27894, 1.99758, 1.77992, 0.136089, 1.9994, 0.217659, 0.158491, 0.135391, 0.136092, 0.136118, 0.136222, 0.136278, 0.136314, 0.136296, 0.139694, 0.138724, 0.138156, 0.814653, 0.141029, 0.155726, 0.946099, 0.136115, 0.136089, 0.228958, 0.136089, 0.142374
1.28683, 5.79073, 1.73158, 0.128316, 2.79119, 4.05915, 0.146294, 0.127487, 0.12832, 0.128346, 0.12845, 0.128506, 0.128542, 0.128524, 0.131916, 0.130952, 0.130384, 0.855376, 0.133569, 0.149665, 0.858509, 0.128337, 0.128317, 0.214568, 0.128316, 0.134387
1.29473, 2.99515, 1.68728, 0.120614, 2.23498, 1.30787, 0.134749, 0.119632, 0.120617, 0.120644, 0.120747, 0.120803, 0.12084, 0.120821, 0.124208, 0.123249, 0.122682, 0.910114, 0.126103, 0.144029, 0.760464, 0.12063, 0.120614, 0.199865, 0.120614, 0.126532
1.30262, 1.2069, 1.65564, 0.113106, 1.79078, -0.448742, 0.124032, 0.111947, 0.11311, 0.113136, 0.11324, 0.113295, 0.113332, 0.113314, 0.116697, 0.115742, 0.115174, 0.98082, 0.118764, 0.139221, 0.6582, 0.113119, 0.113107, 0.185225, 0.113106, 0.118913
1.31051, 0.21171, 1.64483, 0.105909, 1.48718, -1.43312, 0.114257, 0.104546, 0.105913, 0.105939, 0.106043, 0.106099, 0.106135, 0.106117, 0.109497, 0.108545, 0.107977, 1.06933, 0.111693, 0.135841, 0.55743, 0.105919, 0.10591, 0.171013, 0.105909, 0.111631
1.31841, 0.783476, 1.6621, 0.0991241, 1.66838, -0.878621, 0.105482, 0.0975247, 0.0991277, 0.099154, 0.0992577, 0.0993136, 0.09935, 0.0993319, 0.102709, 0.10176, 0.101192, 1.17727, 0.105034, 0.134797, 0.462833, 0.099132, 0.0991248, 0.157558, 0.0991241, 0.104778
1.3263, 0.997584, 1.71355, 0.0928337, 1.73135, -0.715962, 0.0977249, 0.0909633, 0.0928373, 0.0928636, 0.0929672, 0.0930231, 0.0930595, 0.0930414, 0.0964166, 0.0954692, 0.0949012, 1.306, 0.0989357, 0.137463, 0.37778, 0.0928398, 0.0928343, 0.14513, 0.0928337, 0.0984343
1.33419, 4.89073, 1.80424, 0.0870987, 2.62502, 3.08649, 0.0909687, 0.084918, 0.0871023, 0.0871286, 0.0872323, 0.0872881, 0.0873245, 0.0873064, 0.0906797, 0.089734, 0.089166, 1.45652, 0.0935489, 0.145884, 0.304247, 0.0871034, 0.0870993, 0.133925, 0.0870987, 0.0926566
