   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.55502, 6.89167, 4.58885, 4.22213, 2.98189, 2.30282, 4.22213, 0, 4.22215, 4.22217, 4.22644, 4.2428, 4.22213, 4.22213, 4.22213, 4.22213, 4.22213, 4.22213, 4.22213, 4.22213, 4.22213, 4.22214, 4.27558, 4.22213, 4.51037, 4.22213
3.56289, 4.2817, 4.58378, 4.25122, 2.50633, -0.30208, 4.25122, 0, 4.25123, 4.25125, 4.25552, 4.27559, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.25122, 4.29897, 4.25122, 4.5073, 4.25122
3.57076, 8.70372, 4.58043, 4.28066, 3.27165, 4.12329, 4.28066, 0, 4.28068, 4.2807, 4.28497, 4.30912, 4.28066, 4.28066, 4.28066, 4.28066, 4.28066, 4.28066, 4.28066, 4.28066, 4.28066, 4.28067, 4.32315, 4.28066, 4.50513, 4.28066
3.57863, 4.80978, 4.57943, 4.31042, 2.60956, 0.230357, 4.31042, 0, 4.31043, 4.31045, 4.31473, 4.34331, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.31042, 4.34805, 4.31042, 4.50455, 4.31042
3.5865, 2.08662, 4.58124, 4.34044, 2.02154, -2.49462, 4.34044, 0, 4.34045, 4.34047, 4.34474, 4.37804, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.34044, 4.37362, 4.34044, 4.5061, 4.34044
3.59438, 6.08194, 4.58618, 4.37068, 2.84288, 1.49576, 4.37068, 0, 4.37069, 4.37071, 4.37498, 4.4132, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.37068, 4.39981, 4.37068, 4.51017, 4.37068
3.60225, 3.07716, 4.59437, 4.40111, 2.25325, -1.51721, 4.40111, 0, 4.40112, 4.40114, 4.40541, 4.44865, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.40111, 4.42658, 4.40111, 4.517, 4.40111
3.61012, 6.99021, 4.60578, 4.4317, 2.99837, 2.38443, 4.4317, 0, 4.43171, 4.43173, 4.436, 4.48424, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.4317, 4.45387, 4.4317, 4.52672, 4.4317
3.61799, 8.99047, 4.62026, 4.46244, 3.31519, 4.37021, 4.46244, 0, 4.46245, 4.46247, 4.46674, 4.51982, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.46244, 4.48165, 4.46244, 4.53931, 4.46244
3.62586, 5.83618, 4.63754, 4.4933, 2.79932, 1.19864, 4.4933, 0, 4.49332, 4.49334, 4.49761, 4.55523, 4.4933, 4.4933, 4.4933, 4.4933, 4.4933, 4.4933, 4.4933, 4.4933, 4.4933, 4.49331, 4.50988, 4.4933, 4.55469, 4.4933
3.63374, 2.99516, 4.65728, 4.52429, 2.23499, -1.66212, 4.52429, 0, 4.5243, 4.52432, 4.5286, 4.59032, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.52429, 4.53854, 4.52429, 4.57266, 4.52429
3.64161, 5.13966, 4.67909, 4.55539, 2.67201, 0.460575, 4.55539, 0, 4.5554, 4.55542, 4.5597, 4.62494, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.55539, 4.56757, 4.55539, 4.593, 4.55539
3.64948, 5.85068, 4.70256, 4.5866, 2.80191, 1.14812, 4.5866, 0, 4.58661, 4.58663, 4.5909, 4.65897, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.5866, 4.59697, 4.5866, 4.61546, 4.5866
3.65735, 2.06266, 4.7273, 4.61791, 2.01561, -2.66463, 4.61791, 0, 4.61792, 4.61794, 4.62221, 4.69228, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.61791, 4.62671, 4.61791, 4.63977, 4.61791
3.66522, 5.92773, 4.75294, 4.64931, 2.81562, 1.17479, 4.64931, 0, 4.64933, 4.64934, 4.65362, 4.72481, 4.64931, 4.64931, 4.64931, 4.64931, 4.64931, 4.64931, 4.64931, 4.64931, 4.64931, 4.64932, 4.65674, 4.64931, 4.66566, 4.64931
3.6731, 3.05769, 4.77918, 4.68082, 2.24893, -1.72149, 4.68082, 0, 4.68083, 4.68085, 4.68513, 4.75652, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68082, 4.68707, 4.68082, 4.69288, 4.68082
3.68097, 4.93271, 4.80575, 4.71243, 2.633, 0.126957, 4.71243, 0, 4.71244, 4.71246, 4.71674, 4.78739, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71243, 4.71766, 4.71243, 4.72122, 4.71243
3.68884, 4.11065, 4.83247, 4.74414, 2.47197, -0.721818, 4.74414, 0, 4.74415, 4.74417, 4.74845, 4.81745, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.74414, 4.7485, 4.74414, 4.75046, 4.74414
3.69671, 7.10087, 4.85921, 4.77595, 3.01677, 2.24167, 4.77595, 0, 4.77596, 4.77598, 4.78026, 4.84676, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77595, 4.77957, 4.77595, 4.78043, 4.77595
3.70458, 7.82695, 4.88589, 4.80787, 3.1348, 2.94106, 4.80787, 0, 4.80788, 4.8079, 4.81217, 4.87541, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.80787, 4.81085, 4.80787, 4.81101, 4.80787
3.71246, 4.99275, 4.91251, 4.83989, 2.64438, 0.0802379, 4.83989, 0, 4.8399, 4.83992, 4.84419, 4.90353, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.83989, 4.84234, 4.83989, 4.84206, 4.83989
3.72033, 4.08903, 4.93908, 4.87201, 2.4676, -0.850052, 4.87201, 0, 4.87202, 4.87204, 4.87632, 4.93123, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87201, 4.87402, 4.87201, 4.87349, 4.87201
3.7282, 5.98793, 4.96568, 4.90424, 2.82629, 1.02225, 4.90424, 0, 4.90426, 4.90427, 4.90855, 4.95868, 4.90424, 4.90424, 4.90424, 4.90424, 4.90424, 4.90424, 4.90424, 4.90424, 4.90424, 4.90425, 4.90589, 4.90424, 4.90524, 4.90424
3.73607, 6.85799, 4.99237, 4.93659, 2.97624, 1.86562, 4.93659, 0, 4.9366, 4.93662, 4.94089, 4.98601, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93659, 4.93792, 4.93659, 4.93725, 4.93659
3.74394, 2.118, 5.01925, 4.96904, 2.02928, -2.90125, 4.96904, 0, 4.96905, 4.96907, 4.97335, 5.01338, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.96904, 4.97012, 4.96904, 4.96948, 4.96904
3.75181, 4.87234, 5.0464, 5.00161, 2.62152, -0.17406, 5.00161, 0, 5.00162, 5.00164, 5.00592, 5.0409, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00161, 5.00248, 5.00161, 5.00189, 5.00161
3.75969, 7.99517, 5.07392, 5.03429, 3.16151, 2.92125, 5.03429, 0, 5.0343, 5.03432, 5.03859, 5.06869, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03429, 5.03499, 5.03429, 5.03447, 5.03429
3.76756, 4.99529, 5.10188, 5.06709, 2.64486, -0.106589, 5.06709, 0, 5.0671, 5.06712, 5.07139, 5.09685, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06709, 5.06764, 5.06709, 5.0672, 5.06709
3.77543, 5.05762, 5.13033, 5.1, 2.65662, -0.0727105, 5.1, 0, 5.10002, 5.10003, 5.10431, 5.12546, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.10001, 5.10045, 5.1, 5.10007, 5.1
3.7833, 5.9615, 5.15931, 5.13304, 2.82161, 0.802183, 5.13304, 0, 5.13305, 5.13307, 5.13734, 5.15457, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13304, 5.13339, 5.13304, 5.13308, 5.13304
3.79117, 6.93993, 5.18885, 5.16619, 2.98997, 1.75108, 5.16619, 0, 5.1662, 5.16622, 5.17049, 5.1842, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16619, 5.16646, 5.16619, 5.16621, 5.16619
3.79905, 3.97354, 5.21895, 5.19946, 2.44408, -1.24541, 5.19946, 0, 5.19947, 5.19949, 5.20377, 5.21437, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19946, 5.19968, 5.19946, 5.19948, 5.19946
3.80692, 0, 5.2496, 5.23286, 1.41421, -5.2496, 5.23286, 0, 5.23287, 5.23289, 5.23716, 5.24507, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23286, 5.23303, 5.23286, 5.23287, 5.23286
3.81479, 3, 5.28078, 5.26637, 2.23607, -2.28078, 5.26637, 0, 5.26639, 5.26641, 5.27068, 5.27629, 5.26637, 5.26637, 5.26637, 5.26637, 5.26637, 5.26637, 5.26637, 5.26637, 5.26637, 5.26638, 5.26651, 5.26637, 5.26638, 5.26637
3.82266, 2.03358, 5.31246, 5.30001, 2.00838, -3.27888, 5.30001, 0, 5.30002, 5.30004, 5.30432, 5.308, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30001, 5.30011, 5.30001, 5.30002, 5.30001
3.83053, 2.96642, 5.3446, 5.33378, 2.22855, -2.37818, 5.33378, 0, 5.33379, 5.33381, 5.33808, 5.34017, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33378, 5.33386, 5.33378, 5.33378, 5.33378
3.83841, 1.02392, 5.37717, 5.36766, 1.73894, -4.35325, 5.36766, 0, 5.36767, 5.36769, 5.37197, 5.37275, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36766, 5.36772, 5.36766, 5.36766, 5.36766
3.84628, 4.99523, 5.41011, 5.40167, 2.64485, -0.414885, 5.40167, 0, 5.40168, 5.4017, 5.40597, 5.40571, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40167, 5.40171, 5.40167, 5.40167, 5.40167
3.85415, 4.99517, 5.4434, 5.43579, 2.64484, -0.448233, 5.43579, 0, 5.43581, 5.43583, 5.4401, 5.43901, 5.43579, 5.43579, 5.43579, 5.43579, 5.43579, 5.43579, 5.43579, 5.43579, 5.43579, 5.4358, 5.43583, 5.43579, 5.43579, 5.43579
3.86202, 4.9904, 5.47699, 5.47004, 2.64394, -0.486591, 5.47004, 0, 5.47005, 5.47007, 5.47434, 5.47261, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47004, 5.47007, 5.47004, 5.47004, 5.47004
3.86989, 0.995291, 5.51084, 5.5044, 1.73069, -4.51555, 5.5044, 0, 5.50441, 5.50443, 5.5087, 5.50647, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.5044, 5.50442, 5.5044, 5.5044, 5.5044
3.87777, 0, 5.54492, 5.53886, 1.41421, -5.54492, 5.53886, 0, 5.53887, 5.53889, 5.54317, 5.54055, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53886, 5.53888, 5.53886, 5.53886, 5.53886
3.88564, 3, 5.5792, 5.57343, 2.23607, -2.5792, 5.57343, 0, 5.57344, 5.57346, 5.57774, 5.57484, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57343, 5.57344, 5.57343, 5.57343, 5.57343
3.89351, 5.98042, 5.61365, 5.6081, 2.82496, 0.366767, 5.6081, 0, 5.60811, 5.60813, 5.6124, 5.60929, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.6081, 5.60811, 5.6081, 5.6081, 5.6081
3.90138, 6.01227, 5.64825, 5.64285, 2.8306, 0.364017, 5.64285, 0, 5.64286, 5.64288, 5.64716, 5.64389, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64285, 5.64286, 5.64285, 5.64285, 5.64285
3.90925, 4.00731, 5.68297, 5.67768, 2.45098, -1.67566, 5.67768, 0, 5.67769, 5.67771, 5.68199, 5.67861, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67768, 5.67769, 5.67768, 5.67768, 5.67768
3.91713, 2.98786, 5.71778, 5.71258, 2.23335, -2.72993, 5.71258, 0, 5.71259, 5.71261, 5.71688, 5.71343, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258, 5.71258
3.925, 6.96846, 5.75267, 5.74752, 2.99474, 1.21579, 5.74752, 0, 5.74753, 5.74755, 5.75183, 5.74832, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752, 5.74752
3.93287, 7.00985, 5.78763, 5.78251, 3.00164, 1.22223, 5.78251, 0, 5.78252, 5.78254, 5.78681, 5.78327, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251, 5.78251
3.94074, 5.03383, 5.82262, 5.81752, 2.65214, -0.788788, 5.81752, 0, 5.81753, 5.81755, 5.82183, 5.81826, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752, 5.81752
3.94861, 3.95638, 5.85763, 5.85254, 2.44057, -1.90125, 5.85254, 0, 5.85255, 5.85257, 5.85685, 5.85327, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254, 5.85254
3.95649, 2.01945, 5.89264, 5.88756, 2.00486, -3.87319, 5.88756, 0, 5.88757, 5.88759, 5.89186, 5.88829, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756, 5.88756
3.96436, 2.02416, 5.92765, 5.92255, 2.00603, -3.90348, 5.92255, 0, 5.92257, 5.92259, 5.92686, 5.9233, 5.92255, 5.92255, 5.92255, 5.92255, 5.92255, 5.92255, 5.92255, 5.92255, 5.92255, 5.92256, 5.92256, 5.92255, 5.92255, 5.92255
3.97223, 3, 5.96263, 5.95752, 2.23607, -2.96263, 5.95752, 0, 5.95753, 5.95755, 5.96183, 5.95828, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752, 5.95752
3.9801, 7.96859, 5.99758, 5.99245, 3.15731, 1.97101, 5.99245, 0, 5.99246, 5.99248, 5.99675, 5.99323, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245, 5.99245
3.98797, 3.96375, 6.03249, 6.02732, 2.44208, -2.06874, 6.02732, 0, 6.02734, 6.02735, 6.03163, 6.02814, 6.02732, 6.02732, 6.02732, 6.02732, 6.02732, 6.02732, 6.02732, 6.02732, 6.02732, 6.02733, 6.02732, 6.02732, 6.02732, 6.02732
3.99585, 1.06766, 6.06735, 6.06214, 1.75147, -4.9997, 6.06214, 0, 6.06215, 6.06217, 6.06644, 6.063, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214, 6.06214
4.00372, 7.88402, 6.10217, 6.09689, 3.14389, 1.78185, 6.09689, 0, 6.09691, 6.09693, 6.1012, 6.09782, 6.09689, 6.09689, 6.09689, 6.09689, 6.09689, 6.09689, 6.09689, 6.09689, 6.09689, 6.0969, 6.09689, 6.09689, 6.09689, 6.09689
4.01159, 2.07491, 6.13693, 6.13158, 2.01864, -4.06203, 6.13158, 0, 6.13159, 6.13161, 6.13589, 6.13258, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158, 6.13158
4.01946, 4.95415, 6.17166, 6.16621, 2.63707, -1.21751, 6.16621, 0, 6.16623, 6.16624, 6.17052, 6.16731, 6.16621, 6.16621, 6.16621, 6.16621, 6.16621, 6.16621, 6.16621, 6.16621, 6.16621, 6.16622, 6.16621, 6.16621, 6.16621, 6.16621
4.02733, 1.04101, 6.20635, 6.20078, 1.74385, -5.16534, 6.20078, 0, 6.2008, 6.20081, 6.20509, 6.202, 6.20078, 6.20078, 6.20078, 6.20078, 6.20078, 6.20078, 6.20078, 6.20078, 6.20078, 6.20079, 6.20078, 6.20078, 6.20078, 6.20078
4.03521, 3.94938, 6.24102, 6.2353, 2.43913, -2.29164, 6.2353, 0, 6.23531, 6.23533, 6.23961, 6.23667, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353, 6.2353
4.04308, 4.99517, 6.27567, 6.26978, 2.64484, -1.28051, 6.26978, 0, 6.26979, 6.26981, 6.27408, 6.27132, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978, 6.26978
4.05095, 2.10136, 6.31033, 6.30421, 2.02518, -4.20897, 6.30421, 0, 6.30423, 6.30425, 6.30852, 6.30598, 6.30421, 6.30421, 6.30421, 6.30421, 6.30421, 6.30421, 6.30421, 6.30421, 6.30421, 6.30422, 6.30421, 6.30421, 6.30421, 6.30421
4.05882, 3.83346, 6.34501, 6.33863, 2.41526, -2.51155, 6.33863, 0, 6.33864, 6.33866, 6.34294, 6.34065, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863, 6.33863
4.06669, 4.10861, 6.37972, 6.37304, 2.47156, -2.27111, 6.37304, 0, 6.37306, 6.37308, 6.37735, 6.37537, 6.37304, 6.37304, 6.37304, 6.37304, 6.37304, 6.37304, 6.37304, 6.37304, 6.37304, 6.37305, 6.37304, 6.37304, 6.37304, 6.37304
4.07457, 5.75621, 6.41449, 6.40746, 2.785, -0.658287, 6.40746, 0, 6.40747, 6.40749, 6.41176, 6.41014, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746, 6.40746
4.08244, 3.23896, 6.44933, 6.44189, 2.28888, -3.21036, 6.44189, 0, 6.4419, 6.44192, 6.4462, 6.44497, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189, 6.44189
4.09031, 2.86722, 6.48425, 6.47636, 2.20618, -3.61703, 6.47636, 0, 6.47637, 6.47639, 6.48066, 6.4799, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636, 6.47636
4.09818, 3.06047, 6.51927, 6.51087, 2.24955, -3.4588, 6.51087, 0, 6.51088, 6.5109, 6.51517, 6.51491, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087, 6.51087
4.10605, 2.06506, 6.5544, 6.54544, 2.0162, -4.48934, 6.54544, 0, 6.54545, 6.54547, 6.54975, 6.55004, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544, 6.54544
4.11393, 4.92515, 6.58964, 6.58008, 2.63157, -1.66449, 6.58008, 0, 6.58009, 6.58011, 6.58439, 6.58528, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58008, 6.58009, 6.58008
4.1218, 2.14486, 6.62499, 6.6148, 2.03589, -4.48013, 6.6148, 0, 6.61482, 6.61483, 6.61911, 6.62063, 6.6148, 6.6148, 6.6148, 6.6148, 6.6148, 6.6148, 6.6148, 6.6148, 6.6148, 6.61481, 6.6148, 6.6148, 6.61481, 6.6148
4.12967, 6.61372, 6.66046, 6.64961, 2.93491, -0.0467443, 6.64961, 0, 6.64963, 6.64965, 6.65392, 6.65609, 6.64961, 6.64961, 6.64961, 6.64961, 6.64961, 6.64961, 6.64961, 6.64961, 6.64961, 6.64962, 6.64961, 6.64961, 6.64963, 6.64961
4.13754, 6.14725, 6.69605, 6.68453, 2.85434, -0.548796, 6.68453, 0, 6.68454, 6.68456, 6.68884, 6.69167, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68453, 6.68455, 6.68453
4.14541, 7.74684, 6.73173, 6.71955, 3.12199, 1.01511, 6.71955, 0, 6.71956, 6.71958, 6.72386, 6.72735, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71955, 6.71958, 6.71955
4.15329, 3.23903, 6.76751, 6.75468, 2.28889, -3.52848, 6.75468, 0, 6.75469, 6.75471, 6.75899, 6.76312, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75468, 6.75473, 6.75468
4.16116, 6.16624, 6.80338, 6.78993, 2.85766, -0.637142, 6.78993, 0, 6.78995, 6.78996, 6.79424, 6.79896, 6.78993, 6.78993, 6.78993, 6.78993, 6.78993, 6.78993, 6.78993, 6.78993, 6.78993, 6.78994, 6.78993, 6.78993, 6.79, 6.78993
4.16903, 3.90836, 6.83932, 6.8253, 2.43071, -2.93096, 6.8253, 0, 6.82532, 6.82534, 6.82961, 6.83487, 6.8253, 6.8253, 6.8253, 6.8253, 6.8253, 6.8253, 6.8253, 6.8253, 6.8253, 6.82531, 6.8253, 6.8253, 6.8254, 6.8253
4.1769, 3.99529, 6.87532, 6.86081, 2.44853, -2.88003, 6.86081, 0, 6.86082, 6.86084, 6.86511, 6.87084, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86081, 6.86094, 6.86081
4.18477, 4.90076, 6.91137, 6.89643, 2.62693, -2.01061, 6.89643, 0, 6.89645, 6.89647, 6.90074, 6.90684, 6.89643, 6.89643, 6.89643, 6.89643, 6.89643, 6.89643, 6.89643, 6.89643, 6.89643, 6.89644, 6.89643, 6.89643, 6.89661, 6.89643
4.19264, 5.99292, 6.94747, 6.93219, 2.82718, -0.954552, 6.93219, 0, 6.9322, 6.93222, 6.9365, 6.94287, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93219, 6.93244, 6.93219
4.20052, 2.19071, 6.98362, 6.96809, 2.04712, -4.79292, 6.96809, 0, 6.9681, 6.96812, 6.9724, 6.97893, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96809, 6.96843, 6.96809
4.20839, 4.89628, 7.01981, 7.00412, 2.62608, -2.12353, 7.00412, 0, 7.00413, 7.00415, 7.00842, 7.01501, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00412, 7.00457, 7.00412
4.21626, 10.4762, 7.05606, 7.04028, 3.53217, 3.42013, 7.04028, 0, 7.04029, 7.04031, 7.04459, 7.0511, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04028, 7.04089, 7.04028
4.22413, 8.19574, 7.09237, 7.07658, 3.19308, 1.10337, 7.07658, 0, 7.07659, 7.07661, 7.08088, 7.08721, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07658, 7.07738, 7.07658
4.232, 6.20502, 7.12877, 7.11301, 2.86444, -0.923747, 7.11301, 0, 7.11302, 7.11304, 7.11732, 7.12336, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11301, 7.11407, 7.11301
4.23988, 7.77054, 7.16527, 7.14958, 3.12579, 0.605272, 7.14958, 0, 7.14959, 7.14961, 7.15389, 7.15954, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.14958, 7.15096, 7.14958
4.24775, 8.98819, 7.2019, 7.18628, 3.31484, 1.78629, 7.18628, 0, 7.18629, 7.18631, 7.19058, 7.19577, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18628, 7.18806, 7.18628
4.25562, 4.45112, 7.2387, 7.22311, 2.5399, -2.78759, 7.22311, 0, 7.22313, 7.22315, 7.22742, 7.23207, 7.22311, 7.22311, 7.22311, 7.22311, 7.22311, 7.22311, 7.22311, 7.22311, 7.22311, 7.22312, 7.22311, 7.22311, 7.22539, 7.22311
4.26349, 5.64294, 7.2757, 7.26008, 2.76459, -1.63276, 7.26008, 0, 7.2601, 7.26011, 7.26439, 7.26846, 7.26008, 7.26008, 7.26008, 7.26008, 7.26008, 7.26008, 7.26008, 7.26008, 7.26008, 7.26009, 7.26008, 7.26008, 7.26297, 7.26008
