   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.590595, 0, 4.07736e-06, 3.97825e-07, 1.41421, -4.07736e-06, 3.97825e-07, 3.97843e-07, 3.97844e-07, 3.97862e-07, 3.97879e-07, 3.98435e-07, 3.98109e-07, 4.18675e-07, 4.02977e-07, 4.01041e-07, 1.78978e-06, 4.30611e-07, 3.98125e-07, 3.97842e-07, 3.98789e-07, 4.12021e-07, 3.97826e-07, 2.59585e-06, 3.97825e-07, 3.97825e-07, 4.08882e-07
0.59825, 0, 7.04272e-06, 8.71155e-07, 1.41421, -7.04272e-06, 8.71155e-07, 8.71194e-07, 8.71197e-07, 8.71237e-07, 8.71272e-07, 8.7249e-07, 8.71778e-07, 9.21731e-07, 8.82439e-07, 8.78198e-07, 3.91957e-06, 9.15882e-07, 8.71811e-07, 8.71191e-07, 8.72661e-07, 8.93426e-07, 8.71157e-07, 3.82976e-06, 8.71155e-07, 8.71155e-07, 8.95369e-07
0.605905, 0, 1.26363e-05, 1.8554e-06, 1.41421, -1.26363e-05, 1.8554e-06, 1.85548e-06, 1.85549e-06, 1.85557e-06, 1.85565e-06, 1.85824e-06, 1.85673e-06, 1.97203e-06, 1.87943e-06, 1.8704e-06, 8.34863e-06, 1.91606e-06, 1.8568e-06, 1.85548e-06, 1.85773e-06, 1.88999e-06, 1.8554e-06, 5.83203e-06, 1.8554e-06, 1.8554e-06, 1.90698e-06
0.613561, 0, 2.32522e-05, 3.84467e-06, 1.41421, -2.32522e-05, 3.84467e-06, 3.84484e-06, 3.84485e-06, 3.84503e-06, 3.84519e-06, 3.85056e-06, 3.84742e-06, 4.10481e-06, 3.89448e-06, 3.87576e-06, 1.73011e-05, 3.92646e-06, 3.84756e-06, 3.84483e-06, 3.84826e-06, 3.89789e-06, 3.84468e-06, 9.19635e-06, 3.84467e-06, 3.84467e-06, 3.95156e-06
0.621216, 0, 4.3296e-05, 7.75313e-06, 1.41421, -4.3296e-05, 7.75313e-06, 7.75348e-06, 7.7535e-06, 7.75386e-06, 7.75417e-06, 7.76502e-06, 7.75868e-06, 8.31987e-06, 7.85359e-06, 7.81583e-06, 3.48922e-05, 7.86279e-06, 7.75897e-06, 7.75345e-06, 7.75861e-06, 7.83423e-06, 7.75314e-06, 1.49891e-05, 7.75313e-06, 7.75313e-06, 7.96871e-06
0.628871, 0, 8.06451e-05, 1.52193e-05, 1.41421, -8.06451e-05, 1.52193e-05, 1.522e-05, 1.522e-05, 1.52207e-05, 1.52213e-05, 1.52426e-05, 1.52302e-05, 1.64252e-05, 1.54165e-05, 1.53424e-05, 6.84992e-05, 1.53655e-05, 1.52308e-05, 1.52199e-05, 1.52276e-05, 1.53418e-05, 1.52193e-05, 2.50876e-05, 1.52193e-05, 1.52193e-05, 1.56425e-05
0.636527, 0, 0.000148987, 2.90877e-05, 1.41421, -0.000148987, 2.90877e-05, 2.9089e-05, 2.90891e-05, 2.90905e-05, 2.90916e-05, 2.91323e-05, 2.91085e-05, 3.16063e-05, 2.94647e-05, 2.9323e-05, 0.000130931, 2.92818e-05, 2.91096e-05, 2.90889e-05, 2.91002e-05, 2.92712e-05, 2.90878e-05, 4.27163e-05, 2.90877e-05, 2.90877e-05, 2.98967e-05
0.644182, 0, 0.000271388, 5.41407e-05, 1.41421, -0.000271388, 5.41407e-05, 5.41431e-05, 5.41433e-05, 5.41457e-05, 5.4148e-05, 5.42237e-05, 5.41794e-05, 5.93035e-05, 5.48424e-05, 5.45787e-05, 0.000243725, 5.43969e-05, 5.41815e-05, 5.41429e-05, 5.41593e-05, 5.44135e-05, 5.41408e-05, 7.32653e-05, 5.41407e-05, 5.41407e-05, 5.56466e-05
0.651837, 0, 0.000485532, 9.81592e-05, 1.41421, -0.000485532, 9.81592e-05, 9.81635e-05, 9.81639e-05, 9.81684e-05, 9.81724e-05, 9.83097e-05, 9.82294e-05, 0.000108543, 9.94317e-05, 9.89534e-05, 0.000441929, 9.84962e-05, 9.82331e-05, 9.81633e-05, 9.81867e-05, 9.85623e-05, 9.81594e-05, 0.000125483, 9.81592e-05, 9.81592e-05, 0.00010089
0.659493, 0, 0.000851095, 0.000173395, 1.41421, -0.000851095, 0.000173395, 0.000173403, 0.000173404, 0.000173412, 0.000173419, 0.000173661, 0.000173519, 0.000193879, 0.000175643, 0.000174799, 0.000780743, 0.000173837, 0.000173526, 0.000173403, 0.000173436, 0.000173988, 0.000173396, 0.00021313, 0.000173395, 0.000173395, 0.00017822
0.667148, 0, 0.00145961, 0.000298503, 1.41421, -0.00145961, 0.000298503, 0.000298517, 0.000298518, 0.000298531, 0.000298543, 0.000298961, 0.000298717, 0.000338115, 0.000302374, 0.000300919, 0.00134422, 0.00029908, 0.000298728, 0.000298516, 0.000298563, 0.00029937, 0.000298504, 0.000357179, 0.000298503, 0.000298503, 0.00030681
0.674803, 0, 0.00244703, 0.00050093, 1.41421, -0.00244703, 0.00050093, 0.000500952, 0.000500954, 0.000500977, 0.000500998, 0.000501699, 0.000501289, 0.000575989, 0.000507427, 0.000504985, 0.00225608, 0.00050168, 0.000501308, 0.000500951, 0.000501016, 0.000502194, 0.000500931, 0.000588545, 0.00050093, 0.00050093, 0.000514872
0.682459, 0, 0.00400878, 0.000819668, 1.41421, -0.00400878, 0.000819668, 0.000819704, 0.000819707, 0.000819745, 0.000819778, 0.000820926, 0.000820255, 0.000958959, 0.0008303, 0.000826304, 0.00369211, 0.000820642, 0.000820286, 0.000819702, 0.000819793, 0.000821504, 0.000819669, 0.000951271, 0.000819668, 0.000819668, 0.000842485
0.690114, 0, 0.00641649, 0.00130813, 1.41421, -0.00641649, 0.00130813, 0.00130819, 0.00130819, 0.00130825, 0.0013083, 0.00131014, 0.00130907, 0.00156115, 0.0013251, 0.00131872, 0.00589318, 0.00130939, 0.00130912, 0.00130818, 0.00130831, 0.00131079, 0.00130813, 0.00150591, 0.00130813, 0.00130813, 0.00134455
0.69777, 0, 0.0100351, 0.00203677, 1.41421, -0.0100351, 0.00203677, 0.00203686, 0.00203687, 0.00203697, 0.00203705, 0.0020399, 0.00203823, 0.00248648, 0.0020632, 0.00205327, 0.00917721, 0.0020384, 0.00203831, 0.00203686, 0.00203703, 0.00204061, 0.00203678, 0.00233273, 0.00203677, 0.00203677, 0.00209349
0.705425, 0, 0.015338, 0.00309492, 1.41421, -0.015338, 0.00309492, 0.00309506, 0.00309507, 0.00309521, 0.00309534, 0.00309968, 0.00309714, 0.00387661, 0.00313509, 0.00312, 0.0139473, 0.00309701, 0.00309726, 0.00309505, 0.00309529, 0.00310042, 0.00309493, 0.00353404, 0.00309492, 0.00309492, 0.00318113
0.71308, 0, 0.0229172, 0.00459108, 1.41421, -0.0229172, 0.00459108, 0.00459129, 0.0045913, 0.00459151, 0.0045917, 0.00459813, 0.00459437, 0.0059194, 0.00465069, 0.00462829, 0.0206936, 0.00459376, 0.00459455, 0.00459127, 0.0045916, 0.00459891, 0.00459109, 0.00523509, 0.00459108, 0.00459108, 0.00471899
0.720736, 0, 0.0334851, 0.00665101, 1.41421, -0.0334851, 0.00665101, 0.0066513, 0.00665132, 0.00665163, 0.0066519, 0.00666122, 0.00665577, 0.00885695, 0.00673737, 0.00670491, 0.0299845, 0.00665441, 0.00665603, 0.00665128, 0.00665174, 0.00666207, 0.00665102, 0.00758245, 0.00665101, 0.00665101, 0.00683635
0.728391, 0, 0.047865, 0.00941302, 1.41421, -0.047865, 0.00941302, 0.00941344, 0.00941347, 0.00941391, 0.00941429, 0.00942749, 0.00941977, 0.0129922, 0.00953529, 0.00948934, 0.0424457, 0.00941732, 0.00942013, 0.00941341, 0.00941405, 0.00942848, 0.00941304, 0.0107396, 0.00941302, 0.00941302, 0.00967542
0.736046, 0, 0.0669665, 0.0130201, 1.41421, -0.0669665, 0.0130201, 0.0130207, 0.0130207, 0.0130213, 0.0130218, 0.0130401, 0.0130294, 0.0186926, 0.0131892, 0.0131257, 0.058725, 0.0130255, 0.0130299, 0.0130206, 0.0130215, 0.0130414, 0.0130201, 0.0148791, 0.0130201, 0.0130201, 0.0133831
0.743702, 0, 0.0917449, 0.0176086, 1.41421, -0.0917449, 0.0176086, 0.0176094, 0.0176095, 0.0176103, 0.017611, 0.0176357, 0.0176213, 0.0263883, 0.0178375, 0.0177515, 0.0794423, 0.0176154, 0.0176219, 0.0176094, 0.0176106, 0.0176377, 0.0176087, 0.0201715, 0.0176086, 0.0176086, 0.0180998
0.751357, 0, 0.123145, 0.0232952, 1.41421, -0.123145, 0.0232952, 0.0232963, 0.0232963, 0.0232974, 0.0232984, 0.0233311, 0.0233119, 0.0365639, 0.0235981, 0.0234843, 0.105129, 0.0233035, 0.0233128, 0.0232962, 0.0232979, 0.0233342, 0.0232953, 0.0267722, 0.0232952, 0.0232952, 0.0239453
0.759012, 0, 0.162031, 0.0301613, 1.41421, -0.162031, 0.0301613, 0.0301627, 0.0301628, 0.0301641, 0.0301654, 0.0302077, 0.030183, 0.04974, 0.0305537, 0.0304062, 0.13616, 0.0301714, 0.0301841, 0.0301626, 0.030165, 0.0302126, 0.0301614, 0.0348075, 0.0301613, 0.0301613, 0.0310035
0.766668, 0, 0.209109, 0.0382393, 1.41421, -0.209109, 0.0382393, 0.038241, 0.0382411, 0.0382429, 0.0382444, 0.0382981, 0.0382667, 0.066443, 0.0387369, 0.0385499, 0.172692, 0.0382514, 0.0382682, 0.0382408, 0.0382442, 0.0383056, 0.0382393, 0.044363, 0.0382393, 0.0382393, 0.0393076
0.774323, 0, 0.264842, 0.0475003, 1.41421, -0.264842, 0.0475003, 0.0475025, 0.0475026, 0.0475048, 0.0475068, 0.0475735, 0.0475345, 0.0871629, 0.0481188, 0.0478864, 0.214606, 0.0475148, 0.0475363, 0.0475023, 0.047507, 0.0475845, 0.0475004, 0.0554754, 0.0475003, 0.0475003, 0.0488285
0.781978, 0.957048, 0.329383, 0.0578477, 1.71961, 0.627665, 0.0578477, 0.0578503, 0.0578505, 0.0578532, 0.0578555, 0.0579369, 0.0578893, 0.112297, 0.0586014, 0.0583182, 0.26148, 0.0578647, 0.0578915, 0.0578501, 0.0578565, 0.0579522, 0.0578478, 0.0681324, 0.0578477, 0.0578477, 0.0594667
0.789634, 0.997599, 0.402508, 0.069115, 1.73136, 0.595091, 0.069115, 0.069118, 0.0691183, 0.0691215, 0.0691243, 0.0692216, 0.0691647, 0.142086, 0.070016, 0.0696774, 0.312579, 0.0691346, 0.0691673, 0.0691179, 0.0691264, 0.0692421, 0.0691151, 0.0822806, 0.069115, 0.069115, 0.0710516
0.797289, 1.99758, 0.483581, 0.0810728, 1.9994, 1.514, 0.0810728, 0.0810764, 0.0810767, 0.0810804, 0.0810838, 0.0811979, 0.0811312, 0.176541, 0.0821305, 0.0817331, 0.366886, 0.0810952, 0.0811341, 0.0810762, 0.0810876, 0.0812242, 0.0810729, 0.097844, 0.0810728, 0.0810728, 0.0833481
0.804944, 0.997592, 0.57155, 0.0934418, 1.73136, 0.426042, 0.0934418, 0.0934459, 0.0934463, 0.0934506, 0.0934544, 0.0935862, 0.0935091, 0.215377, 0.0946619, 0.0942035, 0.423159, 0.0934671, 0.0935125, 0.0934458, 0.0934606, 0.0936182, 0.0934419, 0.11475, 0.0934418, 0.0934418, 0.0960698
0.8126, 0.050177, 0.664964, 0.105911, 1.43184, -0.614787, 0.105911, 0.105916, 0.105916, 0.105921, 0.105926, 0.106075, 0.105988, 0.257962, 0.107296, 0.106776, 0.480018, 0.105939, 0.105991, 0.105916, 0.105935, 0.106112, 0.105911, 0.132958, 0.105911, 0.105911, 0.108898
0.820255, 0, 0.762042, 0.118162, 1.41421, -0.762042, 0.118162, 0.118167, 0.118167, 0.118173, 0.118178, 0.118345, 0.118247, 0.303286, 0.119708, 0.119127, 0.536039, 0.118193, 0.118251, 0.118167, 0.118191, 0.118386, 0.118162, 0.152496, 0.118162, 0.118162, 0.121507
0.82791, 1, 0.860756, 0.129888, 1.73205, 0.139244, 0.129888, 0.129894, 0.129894, 0.1299, 0.129905, 0.130089, 0.129982, 0.34997, 0.131589, 0.13095, 0.589866, 0.129921, 0.129986, 0.129894, 0.129924, 0.130132, 0.129888, 0.173477, 0.129888, 0.129888, 0.133585
0.835566, 0, 0.958955, 0.140821, 1.41421, -0.958955, 0.140821, 0.140827, 0.140827, 0.140834, 0.14084, 0.141039, 0.140923, 0.396319, 0.142668, 0.141975, 0.640303, 0.140857, 0.140926, 0.140827, 0.140866, 0.141081, 0.140821, 0.196113, 0.140821, 0.140821, 0.144859
0.843221, 1, 1.05449, 0.150744, 1.73205, -0.0544908, 0.150744, 0.150751, 0.150751, 0.150758, 0.150764, 0.150978, 0.150853, 0.440419, 0.152725, 0.151981, 0.686393, 0.150782, 0.150857, 0.150751, 0.150799, 0.151015, 0.150744, 0.220702, 0.150744, 0.150744, 0.155111
0.850876, 0, 1.14535, 0.159505, 1.41421, -1.14535, 0.159505, 0.159512, 0.159512, 0.15952, 0.159526, 0.159753, 0.159621, 0.480278, 0.161605, 0.160817, 0.727461, 0.159545, 0.159623, 0.159513, 0.159572, 0.159781, 0.159505, 0.247597, 0.159505, 0.159505, 0.16419
0.858532, 0, 1.22979, 0.167018, 1.41421, -1.22979, 0.167018, 0.167026, 0.167027, 0.167034, 0.167041, 0.167279, 0.16714, 0.513991, 0.169222, 0.168396, 0.76314, 0.16706, 0.167142, 0.167029, 0.167101, 0.167295, 0.167019, 0.277146, 0.167018, 0.167018, 0.172016
0.866187, 1.93054, 1.30639, 0.173265, 1.98256, 0.624145, 0.173265, 0.173273, 0.173273, 0.173282, 0.173289, 0.173536, 0.173392, 0.539915, 0.175556, 0.174698, 0.79335, 0.173308, 0.173391, 0.173277, 0.173367, 0.173535, 0.173265, 0.309611, 0.173265, 0.173265, 0.17858
0.873843, 1.06946, 1.37416, 0.178281, 1.75199, -0.304695, 0.178281, 0.178289, 0.17829, 0.178298, 0.178306, 0.178561, 0.178412, 0.55683, 0.180645, 0.17976, 0.818267, 0.178325, 0.178409, 0.178295, 0.178408, 0.17854, 0.178281, 0.345088, 0.178281, 0.178281, 0.183931
0.881498, 0, 1.43248, 0.182149, 1.41421, -1.43248, 0.182149, 0.182157, 0.182158, 0.182166, 0.182174, 0.182436, 0.182283, 0.564066, 0.184571, 0.183665, 0.838269, 0.182193, 0.182277, 0.182166, 0.182308, 0.182391, 0.182149, 0.383408, 0.182149, 0.182149, 0.188171
0.889153, 1.84659, 1.48113, 0.184981, 1.96127, 0.365466, 0.184981, 0.184989, 0.18499, 0.184998, 0.185006, 0.185273, 0.185117, 0.561566, 0.187449, 0.186526, 0.853872, 0.185024, 0.185107, 0.185002, 0.185182, 0.185204, 0.184981, 0.424076, 0.184981, 0.184981, 0.191433
0.896809, 0.153405, 1.52017, 0.186907, 1.46745, -1.36676, 0.186907, 0.186916, 0.186916, 0.186925, 0.186933, 0.187204, 0.187046, 0.54989, 0.18941, 0.188475, 0.865669, 0.18695, 0.187031, 0.186935, 0.187162, 0.187109, 0.186907, 0.466226, 0.186907, 0.186907, 0.193878
0.904464, 1.83695, 1.54985, 0.188064, 1.95881, 0.287091, 0.188064, 0.188073, 0.188073, 0.188082, 0.18809, 0.188364, 0.188204, 0.530151, 0.190593, 0.189649, 0.874276, 0.188106, 0.188184, 0.188099, 0.188388, 0.188244, 0.188064, 0.508621, 0.188064, 0.188064, 0.195679
0.912119, 1.07913, 1.57057, 0.188582, 1.75474, -0.491449, 0.188582, 0.188591, 0.188592, 0.188601, 0.188609, 0.188885, 0.188723, 0.503895, 0.19113, 0.19018, 0.880285, 0.188623, 0.188697, 0.188626, 0.188992, 0.18874, 0.188582, 0.549707, 0.188582, 0.188582, 0.197013
0.919775, 0.0839284, 1.58274, 0.188581, 1.44358, -1.49881, 0.188581, 0.18859, 0.188591, 0.1886, 0.188608, 0.188886, 0.188723, 0.472937, 0.191142, 0.190188, 0.884237, 0.188621, 0.188689, 0.188637, 0.189098, 0.188717, 0.188582, 0.587711, 0.188581, 0.188581, 0.198061
0.92743, 0.911247, 1.58675, 0.188165, 1.70624, -0.675508, 0.188165, 0.188174, 0.188175, 0.188184, 0.188192, 0.188471, 0.188308, 0.439193, 0.190735, 0.189779, 0.886602, 0.188203, 0.188266, 0.188235, 0.188809, 0.188282, 0.188166, 0.620784, 0.188165, 0.188165, 0.199008
0.935085, 1.08875, 1.58304, 0.187422, 1.75748, -0.494283, 0.187422, 0.187431, 0.187431, 0.18744, 0.187449, 0.187728, 0.187565, 0.404508, 0.189997, 0.18904, 0.887768, 0.187458, 0.187515, 0.187509, 0.188215, 0.18752, 0.187422, 0.647162, 0.187422, 0.187422, 0.200048
0.942741, 0, 1.57203, 0.186421, 1.41421, -1.57203, 0.186421, 0.18643, 0.186431, 0.18644, 0.186448, 0.186728, 0.186564, 0.370521, 0.189, 0.188042, 0.88805, 0.186455, 0.186506, 0.186529, 0.187384, 0.186504, 0.186421, 0.665343, 0.186421, 0.186421, 0.201388
0.950396, 0.904013, 1.55427, 0.185219, 1.70412, -0.650255, 0.185219, 0.185228, 0.185229, 0.185238, 0.185246, 0.185527, 0.185363, 0.338564, 0.187799, 0.186842, 0.887689, 0.185251, 0.185295, 0.185352, 0.186369, 0.185288, 0.18522, 0.674235, 0.185219, 0.185219, 0.20326
0.958051, 2.99759, 1.53049, 0.18386, 2.23553, 1.46711, 0.18386, 0.183869, 0.183869, 0.183878, 0.183887, 0.184168, 0.184003, 0.309612, 0.186441, 0.185484, 0.886868, 0.18389, 0.183927, 0.18402, 0.185208, 0.183917, 0.18386, 0.673278, 0.18386, 0.18386, 0.205921
0.965707, 1.09839, 1.50163, 0.182376, 1.76023, -0.403236, 0.182376, 0.182385, 0.182386, 0.182395, 0.182403, 0.182684, 0.18252, 0.284276, 0.184957, 0.184001, 0.885723, 0.182405, 0.182435, 0.18257, 0.183929, 0.182424, 0.182377, 0.662503, 0.182376, 0.182376, 0.209654
0.973362, 0, 1.46893, 0.180796, 1.41421, -1.46893, 0.180796, 0.180805, 0.180805, 0.180815, 0.180823, 0.181104, 0.18094, 0.262834, 0.183377, 0.182421, 0.884349, 0.180823, 0.180847, 0.181026, 0.182548, 0.180836, 0.180796, 0.642538, 0.180796, 0.180796, 0.214768
0.981017, 1.89436, 1.43384, 0.17914, 1.97341, 0.460526, 0.17914, 0.179149, 0.17915, 0.179159, 0.179167, 0.179449, 0.179284, 0.245286, 0.181721, 0.180766, 0.882818, 0.179166, 0.179185, 0.179412, 0.181079, 0.179174, 0.179141, 0.614542, 0.17914, 0.17914, 0.221575
0.988673, 0.997599, 1.39802, 0.177429, 1.73136, -0.40042, 0.177429, 0.177438, 0.177439, 0.177448, 0.177456, 0.177737, 0.177573, 0.231418, 0.180009, 0.179055, 0.881178, 0.177454, 0.177467, 0.177747, 0.179531, 0.177457, 0.177429, 0.5801, 0.177429, 0.177429, 0.230375
0.996328, 0.997584, 1.3632, 0.175679, 1.73135, -0.365617, 0.175679, 0.175688, 0.175688, 0.175698, 0.175706, 0.175987, 0.175822, 0.220873, 0.178259, 0.177305, 0.879469, 0.175703, 0.175712, 0.176047, 0.177911, 0.175703, 0.175679, 0.541071, 0.175679, 0.175679, 0.241419
1.00398, 0.110454, 1.33105, 0.173906, 1.45274, -1.2206, 0.173906, 0.173915, 0.173916, 0.173925, 0.173933, 0.174214, 0.17405, 0.213209, 0.176486, 0.175532, 0.877718, 0.173931, 0.173935, 0.17433, 0.176229, 0.173926, 0.173906, 0.499425, 0.173906, 0.173906, 0.254872
1.01164, 0, 1.30302, 0.172127, 1.41421, -1.30302, 0.172127, 0.172136, 0.172137, 0.172146, 0.172155, 0.172436, 0.172271, 0.20795, 0.174707, 0.173754, 0.875949, 0.172153, 0.172154, 0.172612, 0.174496, 0.172145, 0.172128, 0.457085, 0.172127, 0.172127, 0.270771
1.01929, 0.882313, 1.2802, 0.170359, 1.69774, -0.397892, 0.170359, 0.170368, 0.170368, 0.170378, 0.170386, 0.170667, 0.170503, 0.204618, 0.172938, 0.171985, 0.874182, 0.170385, 0.170384, 0.170911, 0.172727, 0.170374, 0.170359, 0.415786, 0.170359, 0.170359, 0.288986
1.02695, 0.997598, 1.26325, 0.168617, 1.73136, -0.265655, 0.168616, 0.168626, 0.168626, 0.168635, 0.168644, 0.168925, 0.16876, 0.202759, 0.171196, 0.170243, 0.872435, 0.168645, 0.168642, 0.169245, 0.170938, 0.168629, 0.168617, 0.376977, 0.168617, 0.168617, 0.309195
1.0346, 1.99759, 1.25228, 0.166916, 1.9994, 0.745309, 0.166916, 0.166925, 0.166926, 0.166935, 0.166943, 0.167224, 0.16706, 0.201949, 0.169495, 0.168542, 0.870719, 0.166947, 0.166944, 0.167632, 0.169149, 0.166927, 0.166917, 0.341754, 0.166916, 0.166916, 0.330863
1.04226, 1.99757, 1.24687, 0.165273, 1.99939, 0.750699, 0.165272, 0.165282, 0.165282, 0.165292, 0.1653, 0.165581, 0.165417, 0.201809, 0.167852, 0.166899, 0.869049, 0.165307, 0.165305, 0.166097, 0.167381, 0.165282, 0.165273, 0.310846, 0.165273, 0.165273, 0.353253
1.04992, 2.12493, 1.24614, 0.1637, 2.03099, 0.878791, 0.163699, 0.163709, 0.16371, 0.163719, 0.163727, 0.164008, 0.163844, 0.202002, 0.166279, 0.165326, 0.867429, 0.163739, 0.163739, 0.164667, 0.165657, 0.163708, 0.163701, 0.284627, 0.1637, 0.1637, 0.375454
1.05757, 2, 1.24884, 0.16221, 2, 0.751159, 0.162209, 0.162219, 0.16222, 0.162229, 0.162238, 0.162519, 0.162354, 0.20224, 0.164789, 0.163837, 0.865862, 0.162256, 0.162261, 0.163374, 0.163997, 0.162217, 0.162211, 0.263161, 0.16221, 0.16221, 0.396435
1.06523, 2.73572, 1.25347, 0.160813, 2.17617, 1.48225, 0.160812, 0.160822, 0.160823, 0.160832, 0.16084, 0.161122, 0.160957, 0.202285, 0.163392, 0.16244, 0.864341, 0.160867, 0.160879, 0.162268, 0.162419, 0.160819, 0.160814, 0.246266, 0.160813, 0.160813, 0.415114
1.07288, 1.12971, 1.25848, 0.159516, 1.7691, -0.128769, 0.159514, 0.159525, 0.159526, 0.159535, 0.159543, 0.159824, 0.15966, 0.201953, 0.162095, 0.161142, 0.862851, 0.15958, 0.159602, 0.161415, 0.160939, 0.159521, 0.159516, 0.233576, 0.159516, 0.159516, 0.430452
1.08054, 0.134568, 1.26241, 0.158321, 1.46102, -1.12784, 0.158319, 0.15833, 0.158331, 0.15834, 0.158348, 0.15863, 0.158465, 0.201116, 0.1609, 0.159948, 0.861362, 0.158399, 0.158434, 0.16091, 0.159566, 0.158326, 0.158322, 0.224612, 0.158321, 0.158321, 0.441532
1.08819, 0.86063, 1.26404, 0.157229, 1.69134, -0.403411, 0.157225, 0.157238, 0.157239, 0.157248, 0.157256, 0.157537, 0.157373, 0.199705, 0.159808, 0.158855, 0.859835, 0.157324, 0.157375, 0.160891, 0.158307, 0.157233, 0.15723, 0.218833, 0.157229, 0.157229, 0.447649
1.09585, 2.13937, 1.26254, 0.156234, 2.03454, 0.876827, 0.156229, 0.156243, 0.156244, 0.156253, 0.156261, 0.156542, 0.156378, 0.197706, 0.158813, 0.15786, 0.85821, 0.15635, 0.156423, 0.161552, 0.157158, 0.156237, 0.156235, 0.215686, 0.156234, 0.156234, 0.448372
1.1035, 0.855793, 1.25753, 0.155327, 1.68991, -0.401741, 0.15532, 0.155336, 0.155336, 0.155346, 0.155354, 0.155635, 0.155471, 0.195153, 0.157906, 0.156953, 0.856414, 0.15547, 0.155568, 0.16316, 0.156113, 0.155329, 0.155327, 0.214636, 0.155327, 0.155327, 0.443584
1.11116, 2.99759, 1.24913, 0.154492, 2.23553, 1.74846, 0.154484, 0.154501, 0.154502, 0.154511, 0.154519, 0.1548, 0.154636, 0.192121, 0.157071, 0.156118, 0.854357, 0.154669, 0.154798, 0.16607, 0.155157, 0.154494, 0.154493, 0.215189, 0.154492, 0.154492, 0.433492
1.11881, 1.14662, 1.23793, 0.153711, 1.77387, -0.0913154, 0.1537, 0.15372, 0.15372, 0.15373, 0.153738, 0.154019, 0.153855, 0.188713, 0.15629, 0.155337, 0.851934, 0.153932, 0.154093, 0.170738, 0.154271, 0.153712, 0.153711, 0.216901, 0.153711, 0.153711, 0.418605
1.12647, 0.848564, 1.22498, 0.152958, 1.68777, -0.376415, 0.152944, 0.152967, 0.152967, 0.152977, 0.152985, 0.153266, 0.153102, 0.185047, 0.155537, 0.154584, 0.84903, 0.153235, 0.153429, 0.17772, 0.153429, 0.152959, 0.152958, 0.219389, 0.152958, 0.152958, 0.399682
1.13412, 1.84373, 1.21164, 0.152204, 1.96054, 0.632084, 0.152187, 0.152213, 0.152214, 0.152223, 0.152231, 0.152513, 0.152348, 0.181239, 0.154783, 0.153831, 0.845531, 0.152554, 0.15278, 0.187664, 0.152599, 0.152206, 0.152205, 0.222323, 0.152204, 0.152204, 0.377662
1.14178, 3.9952, 1.19952, 0.151417, 2.44851, 2.79568, 0.151395, 0.151426, 0.151427, 0.151436, 0.151444, 0.151725, 0.151561, 0.177395, 0.153996, 0.153043, 0.841323, 0.151859, 0.152112, 0.201279, 0.151748, 0.151418, 0.151418, 0.225428, 0.151417, 0.151417, 0.353576
1.14944, 0.312511, 1.19028, 0.150559, 1.52069, -0.877771, 0.150532, 0.150568, 0.150569, 0.150578, 0.150586, 0.150867, 0.150703, 0.173597, 0.153138, 0.152185, 0.836311, 0.151122, 0.151388, 0.21928, 0.150836, 0.15056, 0.15056, 0.228479, 0.150559, 0.150559, 0.328462
1.15709, 3.67785, 1.1855, 0.149591, 2.38282, 2.49235, 0.149557, 0.1496, 0.149601, 0.14961, 0.149618, 0.149899, 0.149735, 0.1699, 0.15217, 0.151217, 0.830429, 0.150309, 0.15057, 0.24231, 0.149823, 0.149592, 0.149591, 0.231291, 0.149591, 0.149591, 0.303286
1.16475, 1.15865, 1.18651, 0.148471, 1.77726, -0.0278666, 0.148428, 0.14848, 0.148481, 0.14849, 0.148499, 0.14878, 0.148615, 0.166331, 0.15105, 0.150098, 0.823654, 0.149389, 0.149617, 0.270842, 0.148666, 0.148472, 0.148472, 0.233715, 0.148471, 0.148471, 0.27888
1.1724, 0.163502, 1.19424, 0.147158, 1.47088, -1.03074, 0.147104, 0.147167, 0.147168, 0.147177, 0.147185, 0.147466, 0.147302, 0.162884, 0.149737, 0.148784, 0.816014, 0.148331, 0.148486, 0.305069, 0.147321, 0.147159, 0.147159, 0.235629, 0.147158, 0.147158, 0.255894
1.18006, 3.49509, 1.20908, 0.14561, 2.34416, 2.28601, 0.145544, 0.145619, 0.14562, 0.145629, 0.145637, 0.145918, 0.145754, 0.15953, 0.148189, 0.147236, 0.807609, 0.147104, 0.147136, 0.344789, 0.145747, 0.14561, 0.14561, 0.236934, 0.14561, 0.14561, 0.234779
1.18771, 4.99274, 1.23081, 0.143788, 2.64438, 3.76194, 0.143706, 0.143797, 0.143798, 0.143807, 0.143815, 0.144096, 0.143932, 0.15622, 0.146367, 0.145414, 0.798615, 0.145683, 0.145526, 0.389315, 0.143902, 0.143788, 0.143788, 0.237546, 0.143788, 0.143788, 0.21579
