   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.595681, 0, 0.000153979, 2.08347e-05, 1.41421, -0.000153979, 2.08347e-05, 2.08356e-05, 2.08416e-05, 2.08403e-05, 2.08507e-05, 2.08448e-05, 2.08602e-05, 2.08379e-05, 2.17645e-05, 2.12306e-05, 0.000132224, 2.09755e-05, 2.08479e-05, 2.0836e-05, 2.09175e-05, 2.12593e-05, 2.08348e-05, 3.94695e-05, 2.08347e-05, 2.08347e-05, 2.18976e-05
0.603561, 0, 0.000254165, 3.58775e-05, 1.41421, -0.000254165, 3.58775e-05, 3.58792e-05, 3.58892e-05, 3.5887e-05, 3.59046e-05, 3.58946e-05, 3.59207e-05, 3.5883e-05, 3.76012e-05, 3.65471e-05, 0.000224272, 3.60557e-05, 3.59e-05, 3.58797e-05, 3.59944e-05, 3.64644e-05, 3.58778e-05, 6.0557e-05, 3.58775e-05, 3.58775e-05, 3.76754e-05
0.611441, 0, 0.00041503, 6.06151e-05, 1.41421, -0.00041503, 6.06151e-05, 6.06178e-05, 6.06344e-05, 6.06308e-05, 6.066e-05, 6.06434e-05, 6.06868e-05, 6.06241e-05, 6.37609e-05, 6.17263e-05, 0.000373275, 6.08397e-05, 6.06523e-05, 6.06187e-05, 6.07791e-05, 6.14221e-05, 6.06156e-05, 9.37004e-05, 6.06151e-05, 6.06151e-05, 6.35988e-05
0.619321, 0, 0.00066897, 0.000100491, 1.41421, -0.00066897, 0.000100491, 0.000100496, 0.000100523, 0.000100517, 0.000100564, 0.000100537, 0.000100608, 0.000100506, 0.000106142, 0.000102301, 0.000609734, 0.000100774, 0.000100552, 0.000100497, 0.00010072, 0.000101596, 0.000100492, 0.00014541, 0.000100491, 0.000100491, 0.000105351
0.627201, 0, 0.00106279, 0.000163504, 1.41421, -0.00106279, 0.000163504, 0.000163511, 0.000163554, 0.000163545, 0.000163621, 0.000163578, 0.000163691, 0.000163527, 0.000173493, 0.000166397, 0.000977632, 0.000163858, 0.000163601, 0.000163513, 0.000163822, 0.000165011, 0.000163505, 0.000225225, 0.000163504, 0.000163504, 0.000171273
0.635081, 0, 0.00166257, 0.000261126, 1.41421, -0.00166257, 0.000261126, 0.000261138, 0.000261206, 0.000261191, 0.00026131, 0.000261242, 0.000261419, 0.000261163, 0.000278501, 0.000265668, 0.00153888, 0.00026157, 0.000261279, 0.000261141, 0.000261566, 0.000263175, 0.000261128, 0.000346818, 0.000261126, 0.000261126, 0.00027332
0.642961, 0.990799, 0.00255931, 0.000409415, 1.72939, 0.98824, 0.000409415, 0.000409432, 0.000409537, 0.000409514, 0.000409698, 0.000409593, 0.000409866, 0.000409472, 0.000439139, 0.000416413, 0.00237848, 0.000409969, 0.000409649, 0.000409438, 0.000410021, 0.000412192, 0.000409418, 0.000529328, 0.000409415, 0.000409415, 0.000428206
0.650841, 0.0092006, 0.00387543, 0.000630291, 1.41746, 0.00532517, 0.000630291, 0.000630317, 0.000630476, 0.000630441, 0.000630719, 0.000630561, 0.000630975, 0.000630377, 0.000680305, 0.000640882, 0.00361025, 0.000630981, 0.000630646, 0.000630326, 0.000631122, 0.000634046, 0.000630296, 0.000798928, 0.000630291, 0.000630291, 0.000658729
0.658721, 0, 0.00577138, 0.000952922, 1.41421, -0.00577138, 0.000952922, 0.000952961, 0.000953196, 0.000953145, 0.000953558, 0.000953324, 0.000953938, 0.00095305, 0.00103567, 0.000968666, 0.00538262, 0.00095378, 0.00095345, 0.000952974, 0.000954058, 0.000957986, 0.000952929, 0.00119055, 0.000952922, 0.000952922, 0.000995196
0.666601, 0, 0.00845218, 0.00141511, 1.41421, -0.00845218, 0.00141511, 0.00141516, 0.00141551, 0.00141543, 0.00141603, 0.00141569, 0.00141659, 0.00141529, 0.0015497, 0.0014381, 0.00788405, 0.00141617, 0.00141588, 0.00141518, 0.00141665, 0.00142192, 0.00141512, 0.00174966, 0.00141511, 0.00141511, 0.00147684
0.674481, 0, 0.0121729, 0.00206451, 1.41421, -0.0121729, 0.00206451, 0.00206459, 0.00206508, 0.00206497, 0.00206584, 0.00206535, 0.00206664, 0.00206478, 0.00227972, 0.0020975, 0.0113472, 0.00206583, 0.00206561, 0.00206462, 0.00206661, 0.00207364, 0.00206452, 0.00253399, 0.00206451, 0.00206451, 0.0021531
0.682361, 0, 0.0172423, 0.00295954, 1.41421, -0.0172423, 0.00295954, 0.00295965, 0.00296035, 0.00296019, 0.00296142, 0.00296072, 0.00296254, 0.00295991, 0.00329776, 0.00300606, 0.0160508, 0.00296116, 0.0029611, 0.00295969, 0.00296238, 0.00297172, 0.00295956, 0.0036149, 0.00295954, 0.00295954, 0.00308448
0.690241, 0, 0.024023, 0.00416963, 1.41421, -0.024023, 0.00416963, 0.00416979, 0.00417076, 0.00417054, 0.00417224, 0.00417128, 0.0041738, 0.00417016, 0.00469199, 0.00423414, 0.0223187, 0.00417163, 0.00417179, 0.00416984, 0.00417347, 0.00418582, 0.00416966, 0.00507834, 0.00416963, 0.00416963, 0.00434286
0.698121, 0, 0.0329285, 0.00577471, 1.41421, -0.0329285, 0.00577471, 0.00577493, 0.00577625, 0.00577596, 0.00577827, 0.00577696, 0.00578039, 0.00577543, 0.00656747, 0.00586264, 0.030514, 0.00577716, 0.00577766, 0.005775, 0.00577986, 0.0057961, 0.00577475, 0.00702499, 0.00577471, 0.00577471, 0.00601086
0.706001, 0, 0.0444141, 0.00786354, 1.41421, -0.0444141, 0.00786354, 0.00786383, 0.00786559, 0.0078652, 0.0078683, 0.00786655, 0.00787114, 0.00786449, 0.0090457, 0.00798141, 0.0410288, 0.00786652, 0.00786749, 0.00786392, 0.00787043, 0.00789159, 0.00786359, 0.00956953, 0.00786354, 0.00786354, 0.00818014
0.713881, 0, 0.0589633, 0.0105308, 1.41421, -0.0589633, 0.0105308, 0.0105312, 0.0105335, 0.010533, 0.0105371, 0.0105348, 0.0105408, 0.010532, 0.0122628, 0.0106862, 0.0542683, 0.0105344, 0.010536, 0.0105313, 0.01054, 0.0105673, 0.0105309, 0.0128389, 0.0105308, 0.0105308, 0.0109484
0.721761, 0, 0.0770686, 0.0138729, 1.41421, -0.0770686, 0.0138729, 0.0138734, 0.0138764, 0.0138758, 0.0138811, 0.0138781, 0.013886, 0.0138746, 0.0163661, 0.0140746, 0.0706293, 0.0138773, 0.0138797, 0.0138736, 0.0138851, 0.01392, 0.013873, 0.0169695, 0.0138729, 0.0138729, 0.0144149
0.729641, 0, 0.0992065, 0.0179826, 1.41421, -0.0992065, 0.0179826, 0.0179832, 0.0179871, 0.0179862, 0.017993, 0.0179892, 0.0179992, 0.0179847, 0.0215084, 0.0182402, 0.0904741, 0.0179878, 0.0179912, 0.0179834, 0.0179986, 0.0180427, 0.0179827, 0.0221037, 0.0179826, 0.0179826, 0.0186751
0.737521, 0, 0.12581, 0.0229421, 1.41421, -0.12581, 0.0229421, 0.0229429, 0.0229477, 0.0229467, 0.0229552, 0.0229504, 0.022963, 0.0229447, 0.0278406, 0.0232661, 0.114102, 0.0229483, 0.0229529, 0.0229432, 0.0229631, 0.0230179, 0.0229422, 0.0283859, 0.0229421, 0.0229421, 0.0238132
0.745401, 0, 0.15724, 0.0288163, 1.41421, -0.15724, 0.0288163, 0.0288173, 0.0288233, 0.028822, 0.0288325, 0.0288266, 0.0288422, 0.0288196, 0.0355022, 0.0292175, 0.141718, 0.0288236, 0.0288298, 0.0288177, 0.0288437, 0.0289109, 0.0288165, 0.0359585, 0.0288163, 0.0288163, 0.0298959
0.753281, 0, 0.193756, 0.0356455, 1.41421, -0.193756, 0.0356455, 0.0356467, 0.035654, 0.0356524, 0.0356652, 0.035658, 0.0356771, 0.0356494, 0.0446104, 0.036135, 0.173407, 0.035654, 0.0356618, 0.0356471, 0.0356809, 0.0357619, 0.0356457, 0.0449591, 0.0356455, 0.0356455, 0.0369637
0.761161, 0, 0.235494, 0.0434385, 1.41421, -0.235494, 0.0434385, 0.04344, 0.0434488, 0.0434469, 0.0434623, 0.0434536, 0.0434765, 0.0434433, 0.055248, 0.0440272, 0.209109, 0.0434484, 0.0434582, 0.0434405, 0.0434841, 0.04358, 0.0434388, 0.0555183, 0.0434385, 0.0434385, 0.0450255
0.769041, 0.952231, 0.282447, 0.0521683, 1.71821, 0.669784, 0.0521683, 0.05217, 0.0521804, 0.0521781, 0.0521965, 0.0521861, 0.0522133, 0.0521739, 0.0674516, 0.0528663, 0.248604, 0.0521796, 0.0521916, 0.0521706, 0.0522265, 0.0523377, 0.0521686, 0.0677603, 0.0521683, 0.0521683, 0.0540527
0.776921, 0.997592, 0.334458, 0.0617679, 1.73136, 0.663134, 0.0617679, 0.0617699, 0.0617822, 0.0617795, 0.0618009, 0.0617888, 0.0618206, 0.0617745, 0.0812002, 0.0625842, 0.291507, 0.0617808, 0.0617951, 0.0617707, 0.0618418, 0.0619679, 0.0617683, 0.0818045, 0.0617679, 0.0617679, 0.0639763
0.784801, 0.050177, 0.391223, 0.0721309, 1.43184, -0.341046, 0.0721309, 0.0721333, 0.0721473, 0.0721442, 0.072169, 0.072155, 0.0721917, 0.0721386, 0.0964057, 0.0730729, 0.337274, 0.0721454, 0.0721623, 0.0721342, 0.0722242, 0.0723635, 0.0721313, 0.0977694, 0.0721309, 0.0721309, 0.0746865
0.792681, 0, 0.452303, 0.0831135, 1.41421, -0.452303, 0.0831135, 0.0831161, 0.0831322, 0.0831287, 0.0831569, 0.0831409, 0.0831828, 0.0831222, 0.112908, 0.0841867, 0.385223, 0.0831296, 0.0831491, 0.0831174, 0.0832305, 0.0833798, 0.0831139, 0.115778, 0.0831135, 0.0831135, 0.086036
0.800561, 1, 0.517146, 0.0945398, 1.73205, 0.482854, 0.0945398, 0.0945428, 0.0945609, 0.0945569, 0.0945887, 0.0945707, 0.0946178, 0.0945496, 0.130472, 0.0957476, 0.434562, 0.0945576, 0.0945798, 0.0945444, 0.094686, 0.0948402, 0.0945403, 0.13596, 0.0945398, 0.0945398, 0.0978454
0.808441, 1, 0.585117, 0.10621, 1.73205, 0.414883, 0.10621, 0.106214, 0.106234, 0.106229, 0.106265, 0.106245, 0.106297, 0.106221, 0.148791, 0.107554, 0.484428, 0.10623, 0.106255, 0.106216, 0.106392, 0.106544, 0.106211, 0.158457, 0.10621, 0.10621, 0.109912
0.816321, 0, 0.65553, 0.117911, 1.41421, -0.65553, 0.117911, 0.117915, 0.117937, 0.117932, 0.117971, 0.117949, 0.118007, 0.117923, 0.167498, 0.119389, 0.53393, 0.117932, 0.11796, 0.117917, 0.118137, 0.118276, 0.117912, 0.183418, 0.117911, 0.117911, 0.122019
0.824201, 0, 0.727677, 0.129427, 1.41421, -0.727677, 0.129427, 0.129431, 0.129455, 0.12945, 0.129492, 0.129468, 0.129531, 0.12944, 0.186174, 0.131035, 0.582203, 0.12945, 0.129479, 0.129434, 0.129707, 0.12982, 0.129428, 0.210992, 0.129427, 0.129427, 0.13395
0.832081, 0, 0.800859, 0.140551, 1.41421, -0.800859, 0.140551, 0.140555, 0.140581, 0.140575, 0.140621, 0.140595, 0.140663, 0.140565, 0.204375, 0.142283, 0.628443, 0.140575, 0.140607, 0.140559, 0.140896, 0.140966, 0.140551, 0.241311, 0.140551, 0.140551, 0.1455
0.839961, 0, 0.8744, 0.151095, 1.41421, -0.8744, 0.151095, 0.151099, 0.151127, 0.151121, 0.151169, 0.151142, 0.151214, 0.15111, 0.22165, 0.152943, 0.671953, 0.15112, 0.151154, 0.151105, 0.151522, 0.151528, 0.151095, 0.274471, 0.151095, 0.151095, 0.156485
0.847841, 1.92812, 0.947657, 0.1609, 1.98195, 0.980458, 0.1609, 0.160905, 0.160934, 0.160928, 0.160979, 0.16095, 0.161026, 0.160916, 0.237565, 0.162856, 0.712172, 0.160926, 0.160962, 0.160912, 0.161428, 0.161345, 0.160901, 0.310495, 0.1609, 0.1609, 0.166757
0.855721, 2.92331, 1.02002, 0.169843, 2.21885, 1.9033, 0.169843, 0.169849, 0.169879, 0.169873, 0.169927, 0.169896, 0.169976, 0.16986, 0.251733, 0.171897, 0.748689, 0.169871, 0.169907, 0.169858, 0.170496, 0.170293, 0.169844, 0.349303, 0.169843, 0.169843, 0.176204
0.863601, 1.14857, 1.09088, 0.17784, 1.77442, 0.0576924, 0.17784, 0.177846, 0.177878, 0.177871, 0.177927, 0.177895, 0.177979, 0.177858, 0.263833, 0.17998, 0.781257, 0.177868, 0.177906, 0.177858, 0.178646, 0.178288, 0.177841, 0.390674, 0.17784, 0.17784, 0.184762
0.871481, 0.920897, 1.15965, 0.184845, 1.70906, -0.238754, 0.184845, 0.184851, 0.184884, 0.184877, 0.184935, 0.184902, 0.184989, 0.184863, 0.27363, 0.187061, 0.809783, 0.184874, 0.184912, 0.184868, 0.185838, 0.185285, 0.184846, 0.434212, 0.184845, 0.184845, 0.192413
0.879361, 1.99758, 1.2257, 0.190852, 1.99939, 0.771872, 0.190852, 0.190858, 0.190892, 0.190884, 0.190944, 0.19091, 0.191, 0.19087, 0.28099, 0.193132, 0.834319, 0.190881, 0.190918, 0.19088, 0.192072, 0.191277, 0.190853, 0.479321, 0.190852, 0.190852, 0.199187
0.887241, 0.997599, 1.28839, 0.195887, 1.73136, -0.290788, 0.195887, 0.195892, 0.195927, 0.19592, 0.195981, 0.195946, 0.196038, 0.195906, 0.285884, 0.198221, 0.855037, 0.195916, 0.195952, 0.195921, 0.197381, 0.196291, 0.195888, 0.525198, 0.195887, 0.195887, 0.20516
0.895121, 2.08393, 1.347, 0.200004, 2.02087, 0.736929, 0.200004, 0.20001, 0.200046, 0.200038, 0.200101, 0.200065, 0.200158, 0.200024, 0.288388, 0.202384, 0.872206, 0.200033, 0.200069, 0.200047, 0.201824, 0.200384, 0.200005, 0.570842, 0.200004, 0.200004, 0.210447
0.903001, 1, 1.40081, 0.203281, 1.73205, -0.400809, 0.203281, 0.203287, 0.203323, 0.203315, 0.203379, 0.203343, 0.203437, 0.2033, 0.288673, 0.205697, 0.88616, 0.203309, 0.203343, 0.203334, 0.205482, 0.203633, 0.203282, 0.615078, 0.203281, 0.203281, 0.215205
0.910881, 3.81766, 1.44907, 0.205806, 2.41198, 2.36859, 0.205806, 0.205812, 0.205849, 0.205841, 0.205905, 0.205869, 0.205964, 0.205826, 0.286991, 0.208251, 0.897276, 0.205834, 0.205866, 0.205871, 0.208448, 0.206128, 0.205807, 0.656615, 0.205806, 0.205806, 0.21962
0.918761, 0.182339, 1.49108, 0.207677, 1.47727, -1.30874, 0.207677, 0.207683, 0.20772, 0.207712, 0.207777, 0.20774, 0.207837, 0.207697, 0.283654, 0.210145, 0.905944, 0.207704, 0.207734, 0.207757, 0.210818, 0.207968, 0.207678, 0.69411, 0.207677, 0.207677, 0.223911
0.926641, 1.90401, 1.52621, 0.208992, 1.97586, 0.377807, 0.208992, 0.208998, 0.209036, 0.209028, 0.209093, 0.209056, 0.209154, 0.209013, 0.279011, 0.211478, 0.912547, 0.209019, 0.209046, 0.209091, 0.212689, 0.209253, 0.208993, 0.726256, 0.208992, 0.208992, 0.228317
0.934521, 0.0959867, 1.55396, 0.209847, 1.44775, -1.45797, 0.209846, 0.209853, 0.20989, 0.209882, 0.209948, 0.209911, 0.210009, 0.209867, 0.273425, 0.212345, 0.917447, 0.209872, 0.209897, 0.209966, 0.214147, 0.210077, 0.209848, 0.751867, 0.209847, 0.209847, 0.233098
0.942401, 0, 1.57405, 0.210327, 1.41421, -1.57405, 0.210327, 0.210333, 0.210371, 0.210362, 0.210429, 0.210391, 0.21049, 0.210347, 0.267252, 0.212835, 0.920971, 0.210352, 0.210374, 0.210471, 0.21527, 0.210528, 0.210328, 0.769969, 0.210327, 0.210327, 0.238529
0.950281, 0, 1.58643, 0.21051, 1.41421, -1.58643, 0.21051, 0.210516, 0.210554, 0.210546, 0.210613, 0.210575, 0.210674, 0.210531, 0.260819, 0.213025, 0.923409, 0.210534, 0.210553, 0.210683, 0.216119, 0.210685, 0.210511, 0.779874, 0.21051, 0.21051, 0.244887
0.958161, 0.894363, 1.59137, 0.210463, 1.70128, -0.697005, 0.210463, 0.210469, 0.210507, 0.210499, 0.210566, 0.210528, 0.210627, 0.210484, 0.254411, 0.212983, 0.925002, 0.210487, 0.210502, 0.210669, 0.216743, 0.210614, 0.210464, 0.781239, 0.210463, 0.210463, 0.252447
0.966041, 0.105637, 1.58939, 0.210241, 1.45108, -1.48375, 0.21024, 0.210247, 0.210285, 0.210276, 0.210343, 0.210305, 0.210405, 0.210261, 0.248263, 0.212764, 0.925954, 0.210264, 0.210276, 0.210485, 0.217176, 0.21037, 0.210242, 0.774095, 0.210241, 0.210241, 0.261465
0.973921, 1.77909, 1.58131, 0.209887, 1.94399, 0.197787, 0.209886, 0.209893, 0.209931, 0.209923, 0.209989, 0.209952, 0.210051, 0.209907, 0.242551, 0.212412, 0.926426, 0.209909, 0.209919, 0.210175, 0.217439, 0.209997, 0.209888, 0.758854, 0.209887, 0.209887, 0.272162
0.981801, 0.220907, 1.56818, 0.209436, 1.49027, -1.34727, 0.209436, 0.209442, 0.20948, 0.209472, 0.209539, 0.209501, 0.2096, 0.209456, 0.237395, 0.211962, 0.926544, 0.209458, 0.209465, 0.209777, 0.217544, 0.20953, 0.209437, 0.736277, 0.209436, 0.209436, 0.284709
0.989681, 1, 1.55124, 0.208914, 1.73205, -0.551235, 0.208914, 0.20892, 0.208958, 0.20895, 0.209017, 0.208979, 0.209078, 0.208935, 0.23286, 0.211441, 0.926405, 0.208937, 0.208941, 0.209319, 0.217495, 0.208994, 0.208915, 0.707425, 0.208914, 0.208914, 0.299203
0.997561, 0.882313, 1.53178, 0.20834, 1.69774, -0.649463, 0.20834, 0.208347, 0.208385, 0.208376, 0.208443, 0.208405, 0.208505, 0.208361, 0.228966, 0.210868, 0.92608, 0.208364, 0.208366, 0.208825, 0.217291, 0.208408, 0.208341, 0.673585, 0.20834, 0.20834, 0.315645
1.00544, 0.997598, 1.5111, 0.207729, 1.73136, -0.513503, 0.207729, 0.207735, 0.207773, 0.207765, 0.207832, 0.207794, 0.207894, 0.20775, 0.225692, 0.210257, 0.925619, 0.207754, 0.207753, 0.208315, 0.216932, 0.207787, 0.20773, 0.636185, 0.207729, 0.207729, 0.333927
1.01332, 1.12009, 1.49041, 0.20709, 1.76638, -0.370317, 0.207089, 0.207096, 0.207134, 0.207126, 0.207193, 0.207155, 0.207254, 0.20711, 0.22299, 0.209617, 0.925055, 0.207116, 0.207114, 0.207812, 0.216417, 0.207139, 0.207091, 0.596698, 0.20709, 0.20709, 0.353813
1.0212, 0.875066, 1.4707, 0.206428, 1.6956, -0.595636, 0.206428, 0.206435, 0.206473, 0.206464, 0.206532, 0.206494, 0.206593, 0.206449, 0.220789, 0.208956, 0.92441, 0.206458, 0.206454, 0.207338, 0.215749, 0.20647, 0.206429, 0.556559, 0.206428, 0.206428, 0.374932
1.02908, 2.74296, 1.45275, 0.20575, 2.17783, 1.29022, 0.205749, 0.205757, 0.205795, 0.205786, 0.205853, 0.205815, 0.205915, 0.205771, 0.219006, 0.208278, 0.923691, 0.205783, 0.205779, 0.206926, 0.214935, 0.205786, 0.205751, 0.517089, 0.20575, 0.20575, 0.396786
1.03696, 3.25223, 1.43702, 0.205058, 2.29178, 1.81522, 0.205057, 0.205064, 0.205102, 0.205094, 0.205161, 0.205123, 0.205223, 0.205079, 0.217554, 0.207585, 0.9229, 0.205096, 0.205091, 0.206615, 0.213986, 0.205089, 0.205059, 0.479428, 0.205058, 0.205058, 0.418755
1.04484, 0.129736, 1.4237, 0.204353, 1.45936, -1.29396, 0.204351, 0.204359, 0.204397, 0.204389, 0.204456, 0.204418, 0.204518, 0.204374, 0.216345, 0.20688, 0.92203, 0.204398, 0.204393, 0.206463, 0.212917, 0.204379, 0.204354, 0.444501, 0.204353, 0.204353, 0.440128
1.05272, 0, 1.41269, 0.203636, 1.41421, -1.41269, 0.203634, 0.203642, 0.20368, 0.203672, 0.203739, 0.203701, 0.2038, 0.203656, 0.215297, 0.206163, 0.921062, 0.203689, 0.203685, 0.206548, 0.211744, 0.203658, 0.203637, 0.41299, 0.203636, 0.203636, 0.460137
1.0606, 2, 1.40369, 0.202905, 2, 0.596307, 0.202903, 0.202912, 0.20295, 0.202941, 0.203009, 0.202971, 0.20307, 0.202926, 0.214337, 0.205433, 0.919975, 0.20297, 0.202967, 0.206972, 0.210488, 0.202925, 0.202907, 0.38534, 0.202905, 0.202905, 0.477996
1.06848, 0, 1.39623, 0.20216, 1.41421, -1.39623, 0.202156, 0.202166, 0.202204, 0.202196, 0.202263, 0.202225, 0.202324, 0.20218, 0.213401, 0.204687, 0.918734, 0.202239, 0.202236, 0.207873, 0.209166, 0.202176, 0.202161, 0.361761, 0.20216, 0.20216, 0.492955
1.07636, 0, 1.38978, 0.201395, 1.41421, -1.38978, 0.20139, 0.201401, 0.201439, 0.201431, 0.201498, 0.20146, 0.201559, 0.201415, 0.212439, 0.203921, 0.917302, 0.201493, 0.201491, 0.209425, 0.207797, 0.201409, 0.201396, 0.342268, 0.201395, 0.201395, 0.504348
1.08424, 1, 1.38382, 0.200604, 1.73205, -0.383821, 0.200598, 0.20061, 0.200649, 0.20064, 0.200707, 0.200669, 0.200769, 0.200625, 0.21141, 0.203131, 0.915629, 0.200726, 0.200724, 0.211847, 0.206393, 0.200617, 0.200605, 0.326703, 0.200604, 0.200604, 0.511638
1.09212, 0, 1.37792, 0.199781, 1.41421, -1.37792, 0.199773, 0.199787, 0.199825, 0.199817, 0.199884, 0.199846, 0.199946, 0.199802, 0.210284, 0.202308, 0.91366, 0.199933, 0.19993, 0.215401, 0.204964, 0.199792, 0.199782, 0.31478, 0.199781, 0.199781, 0.514456
1.1, 0, 1.37181, 0.198914, 1.41421, -1.37181, 0.198904, 0.19892, 0.198958, 0.19895, 0.199017, 0.198979, 0.199078, 0.198934, 0.20904, 0.201441, 0.911335, 0.199104, 0.199098, 0.220394, 0.203513, 0.198923, 0.198915, 0.306121, 0.198914, 0.198914, 0.512628
1.10788, 1, 1.36543, 0.19799, 1.73205, -0.365429, 0.197977, 0.197996, 0.198034, 0.198026, 0.198093, 0.198055, 0.198155, 0.198011, 0.207664, 0.200517, 0.908592, 0.198229, 0.198215, 0.227171, 0.20204, 0.197998, 0.197991, 0.30029, 0.19799, 0.19799, 0.506183
1.11576, 2.69229, 1.35891, 0.196994, 2.16617, 1.33338, 0.196978, 0.197, 0.197038, 0.19703, 0.197097, 0.197059, 0.197159, 0.197015, 0.206149, 0.199521, 0.905368, 0.197294, 0.197267, 0.236099, 0.200535, 0.197001, 0.196995, 0.296825, 0.196994, 0.196994, 0.495355
1.12364, 0.307709, 1.3526, 0.195907, 1.51911, -1.04489, 0.195887, 0.195913, 0.195952, 0.195943, 0.19601, 0.195972, 0.196072, 0.195928, 0.204488, 0.198434, 0.90161, 0.196284, 0.196235, 0.247553, 0.198984, 0.195913, 0.195908, 0.295264, 0.195907, 0.195907, 0.480558
1.13152, 3.68266, 1.34701, 0.194709, 2.38383, 2.33565, 0.194683, 0.194716, 0.194754, 0.194745, 0.194812, 0.194774, 0.194874, 0.19473, 0.20268, 0.197236, 0.897275, 0.195182, 0.1951, 0.261881, 0.19737, 0.194714, 0.19471, 0.295159, 0.194709, 0.194709, 0.462359
1.1394, 3.15626, 1.34277, 0.193378, 2.27074, 1.8135, 0.193345, 0.193384, 0.193422, 0.193414, 0.193481, 0.193443, 0.193542, 0.193398, 0.200718, 0.195905, 0.892342, 0.193969, 0.19384, 0.279375, 0.19567, 0.193382, 0.193379, 0.296092, 0.193378, 0.193378, 0.441433
1.14728, 0.997573, 1.34051, 0.191888, 1.73135, -0.34294, 0.191848, 0.191895, 0.191933, 0.191924, 0.191991, 0.191953, 0.192053, 0.191909, 0.198599, 0.194415, 0.886821, 0.192626, 0.19243, 0.300228, 0.193856, 0.191892, 0.191889, 0.297682, 0.191888, 0.191888, 0.418517
1.15516, 1.83172, 1.34085, 0.190216, 1.95748, 0.490865, 0.190166, 0.190223, 0.190261, 0.190252, 0.190319, 0.190281, 0.190381, 0.190237, 0.196315, 0.192743, 0.880756, 0.191132, 0.190846, 0.324493, 0.191902, 0.190219, 0.190217, 0.299589, 0.190216, 0.190216, 0.394361
1.16304, 1.33178, 1.34427, 0.188337, 1.82532, -0.0124809, 0.188274, 0.188343, 0.188381, 0.188373, 0.18844, 0.188402, 0.188501, 0.188357, 0.193854, 0.190864, 0.874247, 0.189468, 0.189064, 0.352041, 0.189778, 0.188339, 0.188338, 0.301512, 0.188337, 0.188337, 0.369686
1.17092, 3.82928, 1.35104, 0.186225, 2.41439, 2.47824, 0.186148, 0.186232, 0.18627, 0.186261, 0.186328, 0.18629, 0.18639, 0.186246, 0.191205, 0.188752, 0.867448, 0.187612, 0.187059, 0.382531, 0.187457, 0.186227, 0.186226, 0.303191, 0.186225, 0.186225, 0.345144
1.1788, 1.17072, 1.36123, 0.18386, 1.78065, -0.190508, 0.183766, 0.183866, 0.183904, 0.183896, 0.183963, 0.183925, 0.184025, 0.183881, 0.188352, 0.186387, 0.860589, 0.185548, 0.18481, 0.415384, 0.184911, 0.183862, 0.183861, 0.304399, 0.18386, 0.18386, 0.321287
1.18668, 1.6489, 1.37464, 0.181222, 1.91021, 0.274258, 0.181106, 0.181228, 0.181266, 0.181258, 0.181325, 0.181287, 0.181386, 0.181242, 0.185282, 0.183748, 0.853978, 0.183259, 0.182297, 0.449782, 0.182118, 0.181223, 0.181223, 0.304948, 0.181222, 0.181222, 0.298554
1.19456, 5.17316, 1.39082, 0.178295, 2.67828, 3.78234, 0.178154, 0.178301, 0.178339, 0.178331, 0.178398, 0.17836, 0.17846, 0.178316, 0.181981, 0.180822, 0.848015, 0.180732, 0.179506, 0.484686, 0.17906, 0.178296, 0.178296, 0.304678, 0.178295, 0.178295, 0.277262
1.20244, 0.177943, 1.40916, 0.17507, 1.47579, -1.23122, 0.174899, 0.175077, 0.175115, 0.175106, 0.175173, 0.175135, 0.175235, 0.175091, 0.178438, 0.177597, 0.843202, 0.177958, 0.176429, 0.518869, 0.175722, 0.175071, 0.175071, 0.30346, 0.17507, 0.17507, 0.257608
1.21032, 0.817224, 1.42891, 0.171544, 1.67846, -0.611685, 0.171337, 0.17155, 0.171589, 0.17158, 0.171647, 0.171609, 0.171709, 0.171565, 0.174645, 0.174071, 0.840148, 0.174932, 0.173064, 0.550982, 0.1721, 0.171545, 0.171545, 0.301198, 0.171544, 0.171544, 0.23968
1.2182, 3.62722, 1.4493, 0.16772, 2.37218, 2.17791, 0.16747, 0.167727, 0.167765, 0.167757, 0.167824, 0.167786, 0.167885, 0.167741, 0.170603, 0.170247, 0.839577, 0.171656, 0.169418, 0.579631, 0.168193, 0.167721, 0.167722, 0.297822, 0.16772, 0.16772, 0.223477
1.22608, 4.18035, 1.46968, 0.163611, 2.48603, 2.71067, 0.16331, 0.163617, 0.163655, 0.163647, 0.163714, 0.163676, 0.163775, 0.163631, 0.166318, 0.166137, 0.842327, 0.168138, 0.165509, 0.603466, 0.164013, 0.163611, 0.163612, 0.293297, 0.163611, 0.163611, 0.208922
1.23396, 2.1852, 1.48961, 0.159235, 2.04578, 0.695582, 0.158874, 0.159241, 0.159279, 0.159271, 0.159338, 0.1593, 0.159399, 0.159255, 0.161803, 0.161761, 0.849357, 0.164395, 0.161366, 0.621278, 0.159576, 0.159235, 0.159236, 0.28762, 0.159235, 0.159235, 0.195893
