   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_498.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup
2.64028, 26.6249, 26.4545, 11.9387, 5.35022, 0.170404, 12.0558, 0, 11.9387, 11.9387, 11.9527, 12.0466, 11.9432, 12.0173, 12.1599, 15.5813, 12.0643, 11.9387, 11.9387, 11.9387, 11.9387, 11.9387, 11.9387, 11.9387, 11.9387, 22.1431, 11.9387, 11.9387
2.64815, 38.2065, 27.5499, 12.0912, 6.34086, 10.6566, 12.2116, 0, 12.0912, 12.0912, 12.1052, 12.1991, 12.0957, 12.1698, 12.3618, 15.5793, 12.1808, 12.0912, 12.0912, 12.0912, 12.0912, 12.0912, 12.0912, 12.0912, 12.0912, 23.3763, 12.0912, 12.0912
2.65601, 29.0849, 28.5421, 12.2439, 5.57539, 0.542803, 12.3677, 0, 12.2439, 12.2439, 12.2578, 12.3518, 12.2484, 12.3225, 12.5722, 15.5338, 12.3068, 12.2439, 12.2439, 12.2439, 12.2439, 12.2439, 12.2439, 12.2439, 12.2439, 24.5322, 12.2439, 12.2439
2.66387, 32.987, 29.399, 12.3967, 5.91498, 3.58799, 12.5242, 0, 12.3967, 12.3967, 12.4106, 12.5046, 12.4011, 12.4753, 12.7914, 15.4537, 12.4402, 12.3967, 12.3967, 12.3967, 12.3967, 12.3967, 12.3967, 12.3967, 12.3967, 25.5712, 12.3967, 12.3967
2.67173, 17.3448, 30.0922, 12.5496, 4.39828, -12.7474, 12.6812, 0, 12.5496, 12.5496, 12.5635, 12.6575, 12.554, 12.6282, 13.0192, 15.349, 12.5793, 12.5496, 12.5496, 12.5496, 12.5496, 12.5496, 12.5496, 12.5496, 12.5496, 26.4568, 12.5496, 12.5496
2.67959, 23.4389, 30.599, 12.7025, 5.0437, -7.16011, 12.8389, 0, 12.7025, 12.7025, 12.7164, 12.8104, 12.707, 12.7811, 13.255, 15.2301, 12.7225, 12.7025, 12.7025, 12.7025, 12.7025, 12.7025, 12.7025, 12.7025, 12.7025, 27.1576, 12.7025, 12.7025
2.68745, 28.8716, 30.904, 12.8555, 5.55623, -2.03241, 12.9978, 0, 12.8555, 12.8555, 12.8694, 12.9634, 12.86, 12.9341, 13.4978, 15.107, 12.8687, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 27.6497, 12.8555, 12.8555
2.69531, 33.3332, 31.0002, 13.0085, 5.94417, 2.333, 13.1585, 0, 13.0085, 13.0085, 13.0224, 13.1164, 13.013, 13.0871, 13.746, 14.9891, 13.0171, 13.0085, 13.0085, 13.0085, 13.0085, 13.0085, 13.0085, 13.0085, 13.0085, 27.9185, 13.0085, 13.0085
2.70317, 33.4047, 30.8895, 13.1615, 5.95018, 2.51519, 13.322, 0, 13.1615, 13.1615, 13.1754, 13.2694, 13.1659, 13.2401, 13.9973, 14.8841, 13.167, 13.1615, 13.1615, 13.1615, 13.1615, 13.1615, 13.1615, 13.1615, 13.1615, 27.96, 13.1615, 13.1615
2.71103, 30.6019, 30.5834, 13.3144, 5.70981, 0.018507, 13.49, 0, 13.3144, 13.3144, 13.3284, 13.4223, 13.3189, 13.393, 14.2492, 14.7986, 13.3179, 13.3144, 13.3144, 13.3144, 13.3144, 13.3144, 13.3144, 13.3144, 13.3144, 27.7805, 13.3144, 13.3144
2.71889, 30.608, 30.1021, 13.4673, 5.71034, 0.505861, 13.6646, 0, 13.4673, 13.4673, 13.4812, 13.5752, 13.4718, 13.5459, 14.4986, 14.737, 13.4695, 13.4673, 13.4673, 13.4673, 13.4673, 13.4673, 13.4673, 13.4673, 13.4673, 27.3967, 13.4673, 13.4673
2.72676, 31.556, 29.474, 13.6201, 5.79275, 2.08193, 13.8493, 0, 13.6201, 13.6201, 13.6341, 13.728, 13.6246, 13.6987, 14.7422, 14.7024, 13.6215, 13.6201, 13.6201, 13.6201, 13.6201, 13.6201, 13.6201, 13.6201, 13.6201, 26.8343, 13.6201, 13.6201
2.73462, 24.7209, 28.7342, 13.7728, 5.16923, -4.01328, 14.0488, 0, 13.7728, 13.7728, 13.7867, 13.8807, 13.7773, 13.8514, 14.9766, 14.6957, 13.7736, 13.7728, 13.7728, 13.7728, 13.7728, 13.7728, 13.7728, 13.7728, 13.7728, 26.1257, 13.7728, 13.7728
2.74248, 29.879, 27.923, 13.9254, 5.64615, 1.95599, 14.2698, 0, 13.9254, 13.9254, 13.9393, 14.0333, 13.9298, 14.004, 15.1987, 14.7167, 13.9258, 13.9254, 13.9254, 13.9254, 13.9254, 13.9254, 13.9254, 13.9254, 13.9254, 25.3084, 13.9254, 13.9254
2.75034, 26.6311, 27.0845, 14.0777, 5.3508, -0.45348, 14.5215, 0, 14.0777, 14.0777, 14.0917, 14.1856, 14.0822, 14.1563, 15.4055, 14.7638, 14.078, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 24.4218, 14.0777, 14.0777
2.7582, 18.7167, 26.2654, 14.2299, 4.55156, -7.54865, 14.8156, 0, 14.2299, 14.2299, 14.2438, 14.3378, 14.2344, 14.3085, 15.5946, 14.8345, 14.2301, 14.2299, 14.2299, 14.2299, 14.2299, 14.2299, 14.2299, 14.2299, 14.2299, 23.5053, 14.2299, 14.2299
2.76606, 33.9391, 25.5132, 14.3818, 5.99492, 8.42585, 15.1677, 0, 14.3818, 14.3818, 14.3957, 14.4897, 14.3863, 14.4604, 15.7644, 14.9256, 14.3819, 14.3818, 14.3818, 14.3818, 14.3818, 14.3818, 14.3818, 14.3818, 14.3818, 22.5959, 14.3818, 14.3818
2.77392, 28.6287, 24.876, 14.5334, 5.53432, 3.75273, 15.5973, 0, 14.5334, 14.5334, 14.5473, 14.6413, 14.5378, 14.612, 15.914, 15.0334, 14.5334, 14.5334, 14.5334, 14.5334, 14.5334, 14.5334, 14.5334, 14.5334, 14.5334, 21.7265, 14.5334, 14.5334
2.78178, 23.6394, 24.4014, 14.6845, 5.06353, -0.762039, 16.1283, 0, 14.6846, 14.6846, 14.6985, 14.7924, 14.689, 14.7632, 16.0434, 15.1542, 14.6846, 14.6845, 14.6845, 14.6845, 14.6845, 14.6845, 14.6845, 14.6845, 14.6845, 20.9242, 14.6845, 14.6845
2.78964, 25.9655, 24.1364, 14.8352, 5.28824, 1.82911, 16.7889, 0, 14.8352, 14.8352, 14.8492, 14.9431, 14.8397, 14.9138, 16.1535, 15.2843, 14.8352, 14.8352, 14.8352, 14.8352, 14.8352, 14.8352, 14.8352, 14.8352, 14.8352, 20.2104, 14.8352, 14.8352
2.7975, 28.9711, 24.1266, 14.9852, 5.56517, 4.84449, 17.6118, 0, 14.9852, 14.9852, 14.9992, 15.0931, 14.9897, 15.0638, 16.2457, 15.4203, 14.9852, 14.9852, 14.9852, 14.9852, 14.9852, 14.9852, 14.9852, 14.9852, 14.9852, 19.5995, 14.9852, 14.9852
2.80536, 24.5772, 24.4164, 15.1343, 5.1553, 0.160728, 18.6331, 0, 15.1343, 15.1343, 15.1483, 15.2422, 15.1388, 15.2129, 16.3223, 15.5591, 15.1343, 15.1343, 15.1343, 15.1343, 15.1343, 15.1343, 15.1343, 15.1343, 15.1343, 19.1, 15.1343, 15.1343
2.81323, 37.6662, 25.0474, 15.2823, 6.29811, 12.6188, 19.891, 0, 15.2823, 15.2823, 15.2962, 15.3902, 15.2868, 15.3609, 16.386, 15.6978, 15.2823, 15.2823, 15.2823, 15.2823, 15.2823, 15.2823, 15.2823, 15.2823, 15.2823, 18.7145, 15.2823, 15.2823
2.82109, 24.5769, 26.0573, 15.4287, 5.15528, -1.48042, 21.424, 0, 15.4287, 15.4287, 15.4426, 15.5366, 15.4332, 15.5073, 16.4395, 15.8343, 15.4287, 15.4287, 15.4287, 15.4287, 15.4287, 15.4287, 15.4287, 15.4287, 15.4287, 18.4407, 15.4287, 15.4287
2.82895, 30.423, 27.4782, 15.573, 5.69412, 2.9448, 23.268, 0, 15.573, 15.573, 15.5869, 15.6809, 15.5775, 15.6516, 16.4857, 15.9666, 15.573, 15.573, 15.573, 15.573, 15.573, 15.573, 15.573, 15.573, 15.573, 18.272, 15.573, 15.573
2.83681, 27.2027, 29.3335, 15.7146, 5.40396, -2.13077, 25.4529, 0, 15.7146, 15.7146, 15.7285, 15.8225, 15.719, 15.7932, 16.5271, 16.0933, 15.7146, 15.7146, 15.7146, 15.7146, 15.7146, 15.7146, 15.7146, 15.7146, 15.7146, 18.199, 15.7146, 15.7146
2.84467, 29.2752, 31.6354, 15.8525, 5.59242, -2.36023, 27.9993, 0, 15.8525, 15.8525, 15.8664, 15.9604, 15.857, 15.9311, 16.5658, 16.2131, 15.8525, 15.8525, 15.8525, 15.8525, 15.8525, 15.8525, 15.8525, 15.8525, 15.8525, 18.2097, 15.8525, 15.8525
2.85253, 36.4027, 34.381, 15.9857, 6.19699, 2.02167, 30.9138, 0, 15.9857, 15.9857, 15.9996, 16.0936, 15.9902, 16.0643, 16.6034, 16.3251, 15.9857, 15.9857, 15.9857, 15.9857, 15.9857, 15.9857, 15.9857, 15.9857, 15.9857, 18.2909, 15.9857, 15.9857
2.86039, 38.4011, 37.5494, 16.1129, 6.35619, 0.851746, 34.1862, 0, 16.1129, 16.1129, 16.1268, 16.2208, 16.1174, 16.1915, 16.6405, 16.4281, 16.1129, 16.1129, 16.1129, 16.1129, 16.1129, 16.1129, 16.1129, 16.1129, 16.1129, 18.4283, 16.1129, 16.1129
2.86825, 27.0658, 41.0983, 16.2325, 5.39127, -14.0326, 37.785, 0, 16.2325, 16.2325, 16.2464, 16.3404, 16.237, 16.3111, 16.6773, 16.5214, 16.2325, 16.2325, 16.2325, 16.2325, 16.2325, 16.2325, 16.2325, 16.2325, 16.2325, 18.6073, 16.2325, 16.2325
2.87611, 36.4047, 44.9634, 16.3427, 6.19715, -8.55869, 41.6563, 0, 16.3427, 16.3427, 16.3566, 16.4506, 16.3472, 16.4213, 16.7128, 16.6037, 16.3427, 16.3427, 16.3427, 16.3427, 16.3427, 16.3427, 16.3427, 16.3427, 16.3427, 18.8137, 16.3427, 16.3427
2.88397, 46.9388, 49.0562, 16.4414, 6.99563, -2.11738, 45.7223, 0, 16.4414, 16.4414, 16.4554, 16.5493, 16.4459, 16.52, 16.7457, 16.674, 16.4414, 16.4414, 16.4414, 16.4414, 16.4414, 16.4414, 16.4414, 16.4414, 16.4414, 19.0335, 16.4414, 16.4414
2.89184, 39.2253, 53.2669, 16.5264, 6.42069, -14.0416, 49.8833, 0, 16.5264, 16.5264, 16.5404, 16.6343, 16.5309, 16.605, 16.7736, 16.7306, 16.5264, 16.5264, 16.5264, 16.5264, 16.5264, 16.5264, 16.5264, 16.5264, 16.5264, 19.2538, 16.5264, 16.5264
2.8997, 38.6596, 57.4666, 16.5953, 6.37648, -18.8071, 54.0192, 0, 16.5953, 16.5953, 16.6093, 16.7032, 16.5998, 16.6739, 16.794, 16.772, 16.5953, 16.5953, 16.5953, 16.5953, 16.5953, 16.5953, 16.5953, 16.5953, 16.5953, 19.4624, 16.5953, 16.5953
2.90756, 42.8913, 61.5133, 16.6457, 6.7001, -18.6219, 57.9965, 0, 16.6457, 16.6457, 16.6596, 16.7536, 16.6502, 16.7243, 16.8039, 16.7964, 16.6457, 16.6457, 16.6457, 16.6457, 16.6457, 16.6457, 16.6457, 16.6457, 16.6457, 19.6487, 16.6457, 16.6457
2.91542, 56.1484, 65.2582, 16.6752, 7.62551, -9.10974, 61.6737, 0, 16.6752, 16.6752, 16.6892, 16.7831, 16.6797, 16.7538, 16.8002, 16.8018, 16.6752, 16.6752, 16.6752, 16.6752, 16.6752, 16.6752, 16.6752, 16.6752, 16.6752, 19.8031, 16.6752, 16.6752
2.92328, 54.4694, 68.5543, 16.6817, 7.51461, -14.0849, 64.9101, 0, 16.6817, 16.6817, 16.6956, 16.7896, 16.6862, 16.7603, 16.7799, 16.7865, 16.6817, 16.6817, 16.6817, 16.6817, 16.6817, 16.6817, 16.6817, 16.6817, 16.6817, 19.9179, 16.6817, 16.6817
2.93114, 52.6997, 71.2652, 16.6633, 7.39592, -18.5655, 67.5742, 0, 16.6633, 16.6633, 16.6772, 16.7712, 16.6678, 16.7419, 16.7404, 16.7488, 16.6633, 16.6633, 16.6633, 16.6633, 16.6633, 16.6633, 16.6633, 16.6633, 16.6633, 19.9867, 16.6633, 16.6633
2.939, 54.761, 73.274, 16.6187, 7.53399, -18.513, 69.5533, 0, 16.6187, 16.6187, 16.6326, 16.7266, 16.6232, 16.6973, 16.6793, 16.6875, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 16.6187, 20.0051, 16.6187, 16.6187
2.94686, 62.9104, 74.4911, 16.5472, 8.0567, -11.5807, 70.7607, 0, 16.5472, 16.5472, 16.5611, 16.6551, 16.5517, 16.6258, 16.5951, 16.6017, 16.5472, 16.5472, 16.5472, 16.5472, 16.5472, 16.5472, 16.5472, 16.5472, 16.5472, 19.9702, 16.5472, 16.5472
2.95472, 75.5909, 74.8603, 16.4488, 8.80857, 0.730629, 71.142, 0, 16.4488, 16.4488, 16.4628, 16.5567, 16.4533, 16.5274, 16.4873, 16.4914, 16.4488, 16.4488, 16.4488, 16.4488, 16.4488, 16.4488, 16.4488, 16.4488, 16.4488, 19.8811, 16.4488, 16.4488
2.96258, 81.9296, 74.3627, 16.3244, 9.16131, 7.56683, 70.6794, 0, 16.3244, 16.3244, 16.3383, 16.4323, 16.3288, 16.403, 16.3559, 16.3571, 16.3244, 16.3244, 16.3244, 16.3244, 16.3244, 16.3244, 16.3244, 16.3244, 16.3244, 19.7385, 16.3244, 16.3244
2.97044, 87.7371, 73.018, 16.1755, 9.47296, 14.719, 69.3927, 0, 16.1755, 16.1755, 16.1894, 16.2834, 16.18, 16.2541, 16.2021, 16.2004, 16.1755, 16.1755, 16.1755, 16.1755, 16.1755, 16.1755, 16.1755, 16.1755, 16.1755, 19.5445, 16.1755, 16.1755
2.97831, 82.818, 70.883, 16.0047, 9.20967, 11.9349, 67.3381, 0, 16.0047, 16.0047, 16.0187, 16.1126, 16.0092, 16.0833, 16.0279, 16.0233, 16.0047, 16.0047, 16.0047, 16.0047, 16.0047, 16.0047, 16.0047, 16.0047, 16.0047, 19.3029, 16.0047, 16.0047
2.98617, 87.7009, 68.0473, 15.8153, 9.47106, 19.6536, 64.6041, 0, 15.8153, 15.8153, 15.8292, 15.9232, 15.8198, 15.8939, 15.8363, 15.829, 15.8153, 15.8153, 15.8153, 15.8153, 15.8153, 15.8153, 15.8153, 15.8153, 15.8153, 19.0188, 15.8153, 15.8153
2.99403, 77.9796, 64.6274, 15.611, 8.94313, 13.3522, 61.3053, 0, 15.611, 15.611, 15.625, 15.7189, 15.6155, 15.6896, 15.631, 15.621, 15.611, 15.611, 15.611, 15.611, 15.611, 15.611, 15.611, 15.611, 15.611, 18.6984, 15.611, 15.611
3.00189, 95.0155, 60.7579, 15.3963, 9.84964, 34.2575, 57.574, 0, 15.3963, 15.3963, 15.4102, 15.5042, 15.4007, 15.4749, 15.4159, 15.4034, 15.3963, 15.3963, 15.3963, 15.3963, 15.3963, 15.3963, 15.3963, 15.3963, 15.3963, 18.3486, 15.3963, 15.3963
3.00975, 85.9436, 56.5839, 15.1755, 9.37783, 29.3597, 53.5526, 0, 15.1755, 15.1755, 15.1895, 15.2834, 15.18, 15.2541, 15.1955, 15.1806, 15.1755, 15.1755, 15.1755, 15.1755, 15.1755, 15.1755, 15.1755, 15.1755, 15.1755, 17.9769, 15.1755, 15.1755
3.01761, 120.445, 52.2521, 14.9534, 11.0655, 68.1927, 49.3847, 0, 14.9534, 14.9534, 14.9673, 15.0613, 14.9579, 15.032, 14.9745, 14.9569, 14.9534, 14.9534, 14.9534, 14.9534, 14.9534, 14.9534, 14.9534, 14.9534, 14.9534, 17.5913, 14.9534, 14.9534
3.02547, 101.81, 47.9019, 14.7342, 10.1887, 53.9079, 45.2065, 0, 14.7342, 14.7342, 14.7481, 14.8421, 14.7386, 14.8128, 14.757, 14.7366, 14.7342, 14.7342, 14.7342, 14.7342, 14.7342, 14.7342, 14.7342, 14.7342, 14.7342, 17.1994, 14.7342, 14.7342
3.03333, 94.779, 43.6601, 14.5218, 9.83763, 51.1188, 41.1413, 0, 14.5218, 14.5218, 14.5357, 14.6297, 14.5262, 14.6004, 14.547, 14.5234, 14.5218, 14.5218, 14.5218, 14.5218, 14.5218, 14.5218, 14.5218, 14.5218, 14.5218, 16.8088, 14.5218, 14.5218
3.04119, 102.851, 39.6346, 14.3195, 10.2397, 63.2168, 37.2935, 0, 14.3195, 14.3195, 14.3334, 14.4274, 14.324, 14.3981, 14.3479, 14.3206, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 14.3195, 16.4261, 14.3195, 14.3195
3.04905, 94.5967, 35.9118, 14.13, 9.82836, 58.685, 33.7462, 0, 14.13, 14.13, 14.144, 14.2379, 14.1345, 14.2086, 14.1624, 14.1307, 14.13, 14.13, 14.13, 14.13, 14.13, 14.13, 14.13, 14.13, 14.13, 16.0575, 14.13, 14.13
3.05692, 88.9149, 32.5547, 13.9551, 9.53493, 56.3602, 30.5593, 0, 13.9551, 13.9551, 13.9691, 14.063, 13.9596, 14.0337, 13.9924, 13.9556, 13.9551, 13.9551, 13.9551, 13.9551, 13.9551, 13.9551, 13.9551, 13.9551, 13.9551, 15.7079, 13.9551, 13.9551
3.06478, 90.6656, 29.6037, 13.7959, 9.6263, 61.0619, 27.7702, 0, 13.7959, 13.7959, 13.8098, 13.9038, 13.8003, 13.8745, 13.839, 13.7962, 13.7959, 13.7959, 13.7959, 13.7959, 13.7959, 13.7959, 13.7959, 13.7959, 13.7959, 15.381, 13.7959, 13.7959
3.07264, 67.6907, 27.0775, 13.6526, 8.3481, 40.6132, 25.3955, 0, 13.6526, 13.6526, 13.6665, 13.7605, 13.657, 13.7312, 13.7025, 13.6527, 13.6526, 13.6526, 13.6526, 13.6526, 13.6526, 13.6526, 13.6526, 13.6526, 13.6526, 15.0796, 13.6526, 13.6526
3.0805, 89.1994, 24.9759, 13.5249, 9.54984, 64.2235, 23.4328, 0, 13.5249, 13.5249, 13.5388, 13.6328, 13.5293, 13.6035, 13.5827, 13.525, 13.5249, 13.5249, 13.5249, 13.5249, 13.5249, 13.5249, 13.5249, 13.5249, 13.5249, 14.805, 13.5249, 13.5249
3.08836, 65.9012, 23.2829, 13.412, 8.24022, 42.6184, 21.8651, 0, 13.412, 13.412, 13.4259, 13.5199, 13.4164, 13.4906, 13.4788, 13.412, 13.412, 13.412, 13.412, 13.412, 13.412, 13.412, 13.412, 13.412, 13.412, 14.5579, 13.412, 13.412
3.09622, 70.7347, 21.9698, 13.3128, 8.52847, 48.765, 20.6631, 0, 13.3128, 13.3128, 13.3267, 13.4207, 13.3172, 13.3914, 13.3896, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 13.3128, 14.3376, 13.3128, 13.3128
3.10408, 56.5225, 20.9988, 13.2259, 7.65, 35.5237, 19.7887, 0, 13.2259, 13.2259, 13.2398, 13.3338, 13.2304, 13.3045, 13.3137, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 13.2259, 14.1432, 13.2259, 13.2259
3.11194, 57.3183, 20.3257, 13.15, 7.70184, 36.9926, 19.1984, 0, 13.15, 13.15, 13.164, 13.2579, 13.1545, 13.2286, 13.2495, 13.15, 13.15, 13.15, 13.15, 13.15, 13.15, 13.15, 13.15, 13.15, 13.15, 13.973, 13.15, 13.15
3.1198, 49.9704, 19.9032, 13.0839, 7.20905, 30.0672, 18.8455, 0, 13.0839, 13.0839, 13.0979, 13.1918, 13.0884, 13.1625, 13.1956, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.0839, 13.825, 13.0839, 13.0839
3.12766, 38.1157, 19.6824, 13.0266, 6.33369, 18.4332, 18.6828, 0, 13.0266, 13.0266, 13.0405, 13.1345, 13.0311, 13.1052, 13.1507, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.0266, 13.6972, 13.0266, 13.0266
3.13552, 39.2801, 19.6155, 12.9773, 6.42496, 19.6647, 18.6636, 0, 12.9773, 12.9773, 12.9912, 13.0852, 12.9818, 13.0559, 13.1138, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 13.5877, 12.9773, 12.9773
3.14339, 37.0692, 19.6567, 12.9356, 6.25054, 17.4126, 18.7441, 0, 12.9356, 12.9356, 12.9495, 13.0435, 12.94, 13.0142, 13.084, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 12.9356, 13.4948, 12.9356, 12.9356
3.15125, 35.3108, 19.7639, 12.9013, 6.10825, 15.5468, 18.8839, 0, 12.9013, 12.9013, 12.9152, 13.0092, 12.9057, 12.9799, 13.0608, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 12.9013, 13.4169, 12.9013, 12.9013
3.15911, 21.2026, 19.8996, 12.8745, 4.81691, 1.30301, 19.0471, 0, 12.8745, 12.8745, 12.8884, 12.9824, 12.879, 12.9531, 13.0439, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 12.8745, 13.3527, 12.8745, 12.8745
3.16697, 20.4623, 20.0314, 12.8555, 4.73944, 0.430861, 19.2031, 0, 12.8556, 12.8556, 12.8695, 12.9634, 12.86, 12.9342, 13.0332, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 13.3014, 12.8555, 12.8555
3.17483, 17.2846, 20.133, 12.8448, 4.39142, -2.8484, 19.3268, 0, 12.8448, 12.8448, 12.8587, 12.9527, 12.8493, 12.9234, 13.0287, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 12.8448, 13.2622, 12.8448, 12.8448
3.18269, 21.5589, 20.1841, 12.8427, 4.85375, 1.37481, 19.3991, 0, 12.8427, 12.8427, 12.8566, 12.9506, 12.8471, 12.9213, 13.0308, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 12.8427, 13.2347, 12.8427, 12.8427
3.19055, 19.4072, 20.1708, 12.8496, 4.62679, -0.763571, 19.407, 0, 12.8496, 12.8496, 12.8635, 12.9575, 12.854, 12.9282, 13.0395, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 12.8496, 13.2185, 12.8496, 12.8496
3.19841, 18.7397, 20.0852, 12.8658, 4.55408, -1.34557, 19.3435, 0, 12.8658, 12.8658, 12.8797, 12.9737, 12.8702, 12.9444, 13.0551, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 12.8658, 13.2133, 12.8658, 12.8658
3.20627, 5.02172, 19.9255, 12.8914, 2.64985, -14.9038, 19.2069, 0, 12.8914, 12.8914, 12.9054, 12.9993, 12.8959, 12.97, 13.0777, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 12.8914, 13.2188, 12.8914, 12.8914
3.21413, 11.1881, 19.6948, 12.9265, 3.63154, -8.50666, 19.0006, 0, 12.9265, 12.9265, 12.9404, 13.0344, 12.931, 13.0051, 13.1075, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 12.9265, 13.2347, 12.9265, 12.9265
3.222, 10.383, 19.4005, 12.9708, 3.51895, -9.01753, 18.7321, 0, 12.9708, 12.9708, 12.9847, 13.0787, 12.9752, 13.0494, 13.1443, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 12.9708, 13.2607, 12.9708, 12.9708
3.22986, 9.99024, 19.0538, 13.0238, 3.46269, -9.06354, 18.4121, 0, 13.0238, 13.0238, 13.0377, 13.1317, 13.0283, 13.1024, 13.1882, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.0238, 13.2961, 13.0238, 13.0238
3.23772, 9.60012, 18.6677, 13.085, 3.4059, -9.06757, 18.0535, 0, 13.085, 13.085, 13.0989, 13.1929, 13.0894, 13.1636, 13.2388, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.085, 13.3403, 13.085, 13.085
3.24558, 10.6095, 18.2567, 13.1536, 3.55099, -7.64715, 17.6704, 0, 13.1536, 13.1536, 13.1675, 13.2615, 13.1581, 13.2322, 13.2958, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.1536, 13.3928, 13.1536, 13.1536
3.25344, 3.57108, 17.8354, 13.2288, 2.36031, -14.2643, 17.2768, 0, 13.2288, 13.2288, 13.2427, 13.3367, 13.2332, 13.3074, 13.3587, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.2288, 13.4525, 13.2288, 13.2288
3.2613, 4.42892, 17.4176, 13.3095, 2.53553, -12.9887, 16.8862, 0, 13.3095, 13.3095, 13.3235, 13.4174, 13.314, 13.3881, 13.4269, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.3095, 13.5187, 13.3095, 13.3095
3.26916, 2.37112, 17.0156, 13.3949, 2.09072, -14.6445, 16.5104, 0, 13.3949, 13.3949, 13.4088, 13.5028, 13.3994, 13.4735, 13.4997, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.3949, 13.5903, 13.3949, 13.3949
3.27702, 5.62888, 16.6397, 13.4838, 2.76204, -11.0108, 16.1594, 0, 13.4838, 13.4838, 13.4977, 13.5917, 13.4883, 13.5624, 13.5765, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.4838, 13.6664, 13.4838, 13.4838
3.28488, 2.36146, 16.2977, 13.5752, 2.08841, -13.9362, 15.8407, 0, 13.5752, 13.5752, 13.5891, 13.6831, 13.5797, 13.6538, 13.6565, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.5752, 13.746, 13.5752, 13.5752
3.29274, 7.99517, 15.995, 13.6681, 3.16151, -7.9998, 15.5594, 0, 13.6681, 13.6681, 13.682, 13.776, 13.6726, 13.7468, 13.7388, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.6681, 13.828, 13.6681, 13.6681
3.3006, 6.17124, 15.7344, 13.7615, 2.85854, -9.56313, 15.3183, 0, 13.7615, 13.7615, 13.7754, 13.8694, 13.766, 13.8402, 13.8225, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.9115, 13.7615, 13.7615
