,PMC,emblem,Na ox%,Na peak area,Na abs error,Mg ox%,Mg peak area,Mg abs error,Al ox%,Al peak area,Al abs error,Si ox%,Si peak area,Si abs error,P ox%,P peak area,P abs error,S ox%,S peak area,S abs error,Cl ox%,Cl peak area,Cl abs error,K ox%,K peak area,K abs error,Ca ox%,Ca peak area,Ca error,Ti ox%,Ti peak area,Ti abs error,Cr ox%,Cr peak area,Cr abs error,Mn ox%,Mn peak area,Mn abs error,Fe ox%,Fe peak area,Fe abs error,Ni ox%,Ni peak,Ni abs error,Zn ox%,Zn peak area%,Zn abs error,Br ox%,Br peak area,Br abs error
63,190,shot_63,0,0,,0.27,14.7,0.27%,0.44,72.8,0.23%,87.11,32229.2,4.39%,0.17,54.4,0.18%,0.19,112.8,0.19%,0.2051,259.2,0.20%,0,0,,0.02,21.7,0.04%,0.02,36.9,0.05%,0.01,29.7,0.03%,0,0,,0.03,102.1,0.05%,0.0112,56.7,0.03%,0.0106,43.8,0.03%,0.0275,45.7,0.04%
64,191,shot_64,0,0,,0.27,14.8,0.27%,0.61,102.4,0.24%,95.95,35896.6,4.83%,0.18,56.4,0.18%,0.21,126,0.20%,0.2164,276.7,0.20%,0,0,,0.01,11.1,0.02%,0.02,30.9,0.04%,0.01,47.6,0.04%,0,0,,0.02,80.9,0.05%,0.0009,4.4,0.01%,0.0149,62.2,0.03%,0.0336,56.6,0.04%
65,192,shot_65,0,0,,0.31,17.2,0.27%,0.42,72.6,0.23%,82.42,31689,4.16%,0.18,59.3,0.18%,0.17,110,0.18%,0.1474,193.7,0.16%,0,0,,0.02,23.6,0.04%,0.02,44.5,0.05%,0.02,65.6,0.05%,0,0,,0.01,38.9,0.03%,0.0108,56.8,0.02%,0.0127,54.4,0.03%,0.0273,47.2,0.04%
66,193,shot_66,0,0,,0.27,15.2,0.28%,0.54,92.7,0.22%,99.47,37778.1,5.01%,0.25,79.8,0.22%,0.16,97,0.17%,0.1487,192.8,0.16%,0,0,,0,0,,0.03,51.9,0.06%,0.02,57.9,0.04%,0,0,,0.01,55.7,0.03%,0.0042,21.7,0.01%,0.0149,63.1,0.03%,0.0306,52.4,0.04%
67,194,shot_67,0.55,4.7,1.08%,0.21,11.4,0.26%,0.39,64.8,0.25%,101.1,37468.6,5.09%,0.22,67.8,0.20%,0.18,111.5,0.18%,0.1616,205.1,0.17%,0,0,,0,0,,0,5.3,0.01%,0.02,56.2,0.04%,0,0,,0.01,41.7,0.03%,0.0079,40.6,0.02%,0.0212,88,0.03%,0.0165,27.6,0.04%
68,195,shot_68,0,0,,0.23,12.6,0.26%,0.67,112.3,0.26%,97.51,36190.2,4.91%,0.23,73.1,0.21%,0.2,120.7,0.19%,0.173,219.5,0.18%,0,0,,0,0,,0.03,52,0.06%,0.01,41.3,0.03%,0,0,,0.01,58.7,0.04%,0.0044,22.2,0.01%,0.0201,83.5,0.03%,0.0315,52.7,0.04%
69,196,shot_69,0,0,,0.3,16.9,0.28%,0.28,48.6,0.24%,96.91,36895.1,4.88%,0.19,59.5,0.19%,0.19,121,0.19%,0.2869,371.9,0.23%,0.01,8,0.02%,0,0,,0.04,77.1,0.06%,0.01,35.1,0.03%,0,0,,0.01,56.5,0.03%,0.005,26,0.01%,0.0043,18,0.01%,0.0409,69.8,0.04%
70,197,shot_70,0,0,,0.06,3.7,0.16%,0.44,77.4,0.23%,94.26,36515,4.75%,0.24,79.2,0.22%,0.16,98,0.16%,0.1951,257.1,0.19%,0,1.5,0.01%,0.01,14.6,0.03%,0.04,70,0.06%,0.01,42,0.03%,0,0,,0.01,61,0.04%,0.0043,22.8,0.01%,0.0054,23.3,0.02%,0.0199,34.6,0.04%
71,198,shot_71,0.14,1.2,1.02%,0.19,10.7,0.25%,0.47,79.4,0.22%,95.41,35468.1,4.81%,0.23,72.9,0.21%,0.16,98.3,0.17%,0.1892,240,0.19%,0.01,9.4,0.03%,0,0,,0.03,63,0.06%,0.01,20.6,0.02%,0,0,,0.01,45.1,0.03%,0.0076,38.7,0.02%,0.0044,18.3,0.01%,0.0296,49.6,0.04%
72,199,shot_72,0,0,,0.43,24,0.27%,0.7,119.2,0.26%,87.67,32976.7,4.42%,0.2,63.9,0.20%,0.14,86.9,0.15%,0.1836,237.3,0.18%,0,0,,0.03,40,0.06%,0.03,52.3,0.06%,0.06,184.6,0.07%,0,0,,0.01,43.3,0.03%,0.0024,12.6,0.01%,0.0062,26.3,0.02%,0.0315,53.5,0.04%
73,200,shot_73,0,0,,0.21,11.9,0.25%,0.42,71.5,0.24%,86.11,32754.9,4.34%,0.25,79.9,0.22%,0.14,84.7,0.15%,0.1559,202.5,0.16%,0,0,,0.01,20.1,0.04%,0.04,77.1,0.06%,0.09,283.2,0.10%,0,0,,0.01,52.7,0.03%,0.0015,8,0.01%,0.0062,26.3,0.02%,0.0367,62.6,0.04%
74,201,shot_74,0.38,3.3,1.22%,0.47,25.9,0.28%,0,14.6,,102.21,38345.7,5.15%,0.08,26.9,0.11%,0.19,119.5,0.19%,0.0626,80.2,0.08%,0,0,,0,0.6,,0.02,41.4,0.05%,0.17,549.9,0.17%,0,0,,0.01,52.1,0.03%,0.0039,20.2,0.01%,0.0126,52.7,0.03%,0.0234,39.4,0.04%
75,202,shot_75,0,0,,0.18,9.8,0.25%,0.33,55.9,0.26%,99.87,37143.1,5.03%,0.16,49.2,0.17%,0.16,98.1,0.17%,0.1347,170.9,0.15%,0,0,,0.02,23.5,0.04%,0.01,14.1,0.02%,0.36,1176.9,0.23%,0,0,,0.02,60,0.04%,0.0062,31.3,0.02%,0.0193,78.7,0.03%,0.0122,20.1,0.03%
76,203,shot_76,0,0,,0.42,23.3,0.27%,0.53,89.6,0.22%,93.12,34589.1,4.69%,0.22,70.7,0.21%,0.2,119.5,0.19%,0.1867,237.4,0.19%,0,0,,0.03,40.8,0.06%,0.01,27.3,0.04%,0.05,164.5,0.06%,0,0,,0.02,85.8,0.05%,0.0054,27.8,0.01%,0.0108,44.8,0.03%,0.021,35.2,0.04%
77,204,shot_77,0,0,,0.25,13.6,0.26%,0.48,80.1,0.21%,87.13,32417.9,4.39%,0.22,70.7,0.21%,0.16,99.1,0.17%,0.1995,253.4,0.19%,0,0,,0.01,20.7,0.04%,0.01,21.6,0.03%,0.06,196.3,0.08%,0,0,,0.02,68.4,0.04%,0.0052,26.7,0.01%,0.0048,19.9,0.01%,0,0.4,
78,205,shot_78,0,0,,0.58,32,0.28%,0.59,97.9,0.23%,95.32,35251.8,4.80%,0.31,97,0.23%,0.21,130,0.20%,0.1696,215.2,0.17%,0,0,,0.02,34.2,0.05%,0.02,37.1,0.05%,0.1,313.5,0.11%,0,0,,0.02,66.4,0.04%,0.0134,67.9,0.03%,0.0075,30.9,0.02%,0.0072,12,0.02%
79,206,shot_79,0,0,,0.36,19.8,0.29%,0.46,76.8,0.23%,94,34729.7,4.74%,0.18,56.6,0.18%,0.2,120.1,0.19%,0.1851,234,0.19%,0,0,,0,0,,0.03,48.4,0.05%,0.2,651.5,0.19%,0,0,,0.02,98.8,0.05%,0.0075,37.7,0.02%,0.0263,107.8,0.03%,0.0266,43.8,0.04%
80,207,shot_80,0,0,,0.37,20.4,0.29%,0.42,71.1,0.24%,93.69,34817.9,4.72%,0.15,47.1,0.16%,0.21,125.7,0.20%,0.1943,247.3,0.19%,0,0,,0.01,15.9,0.03%,0.01,9.8,0.02%,0.37,1205.8,0.23%,0,0,,0.03,100.2,0.05%,0.0022,11.1,0.01%,0.0066,26.9,0.02%,0.0107,17.7,0.03%
81,208,shot_81,0,0,,0.34,18.5,0.28%,0.41,68.9,0.24%,83.25,31306.4,4.20%,0.19,60.8,0.19%,0.15,93.8,0.16%,0.1993,257.1,0.19%,0,0,,0.01,10.6,0.02%,0.02,42.8,0.05%,0.46,1492.6,0.20%,0,0,,0.02,62.4,0.04%,0.0059,30,0.02%,0.0099,40.8,0.02%,0.0063,10.5,0.02%
82,209,shot_82,0,0.2,,0.15,8.1,0.24%,0,8.3,,96.4,36266,4.86%,0.08,23.9,0.10%,0.2,122.6,0.19%,0.0482,61.8,0.07%,0,0,,0,0,,0.02,32.2,0.04%,0.78,2551.3,0.27%,0,0,,0.02,66.2,0.04%,0.0089,44.6,0.02%,0.008,32.4,0.02%,0.0169,27.6,0.04%
83,210,shot_83,0,0,,0.36,20.2,0.30%,0.1,16.7,0.16%,91.72,34951.9,4.62%,0.12,39.8,0.14%,0.24,149.4,0.21%,0.1014,132.9,0.12%,0,0,,0,0.3,,0.03,52.9,0.06%,1.09,3600.7,0.35%,0,0,,0.02,87.5,0.05%,0.0045,22.4,0.01%,0.0245,99.9,0.04%,0.0493,80.6,0.02%
84,211,shot_84,0,0,,0.25,14.2,0.28%,0,0.3,,88.73,34386.6,4.47%,0.08,26.8,0.11%,0.23,146.3,0.21%,0.0735,97.8,0.10%,0,0,,0,0.2,,0.01,23.5,0.03%,1.29,4327.3,0.40%,0,0,,0.03,107.8,0.06%,0.0092,46.3,0.02%,0.0079,32.5,0.02%,0.0139,22.9,0.03%
85,212,shot_85,0,0,,0.48,25.7,0.28%,0.29,47.8,0.26%,89.41,32839,4.51%,0.13,41.6,0.15%,0.3,184.5,0.23%,0.0606,77.4,0.08%,0,0,,0,0,,0.02,38,0.05%,1.77,5657,0.48%,0,0,,0.02,72.7,0.05%,0.0018,8.7,0.01%,0.0099,38.4,0.02%,0.0328,50.7,0.04%
86,213,shot_86,0,0,,0.38,20.4,0.30%,0,0.1,,88.16,32464.1,4.44%,0.14,43.7,0.16%,0.28,173.7,0.23%,0.1165,148.7,0.14%,0,0,,0.01,9.7,0.02%,0.01,17.7,0.03%,2.03,6446.1,0.52%,0,0,,0.02,57.6,0.04%,0.0111,51.9,0.03%,0.0116,44.1,0.03%,0.0378,57.6,0.04%
87,214,shot_87,0,0,,0.21,11.2,0.26%,0.5,82.5,0.21%,83.06,30576.6,4.19%,0.21,67.9,0.20%,0.23,143.5,0.21%,0.1729,221.9,0.18%,0,0,,0.01,19.4,0.04%,0.01,17,0.03%,2.03,6467.7,0.52%,0,0,,0.03,107,0.06%,0.0087,40.8,0.02%,0.0112,42.6,0.03%,0.0111,16.9,0.03%
88,215,shot_88,0,0,,0.31,16.5,0.30%,0.2,33.6,0.22%,81.91,30362.1,4.13%,0.12,37.2,0.14%,0.26,160.2,0.22%,0.112,145.2,0.13%,0,0,,0,1.6,,0,7,0.01%,2.56,8201.7,0.56%,0,0,,0.03,95.2,0.05%,0.007,32.2,0.02%,0.0119,44.7,0.03%,0.0156,23.4,0.04%
89,216,shot_89,0,0,,0.46,24.8,0.29%,0.05,8.7,0.13%,79.17,29479,3.99%,0.1,32.4,0.12%,0.23,141.5,0.21%,0.0939,122.7,0.12%,0,0.3,,0.02,25,0.04%,0.01,26,0.04%,2.72,8748.1,0.56%,0,0,,0.03,104.7,0.06%,0.0103,47.5,0.02%,0.0164,61.3,0.03%,0.0171,25.5,0.04%
90,217,shot_90,0.46,3.8,1.23%,0.3,16,0.30%,0.18,30.2,0.21%,78.93,29444.5,3.98%,0.04,13.1,0.07%,0.21,132.5,0.20%,0.0741,97.6,0.10%,0,0,,0.01,14.5,0.03%,0,8.5,0.02%,2.86,9258.5,0.57%,0,0,,0.01,53.7,0.04%,0.0023,10.7,0.01%,0.0092,34.5,0.02%,0.0199,29.8,0.04%
91,218,shot_91,0,0,,0.42,22.7,0.30%,0,5.9,,77.97,29347.6,3.93%,0.05,17.7,0.08%,0.19,119.8,0.19%,0.0285,37.7,0.07%,0,0,,0,0,,0.01,27.4,0.04%,2.79,9082.1,0.57%,0,0,,0.02,82.3,0.05%,0.0076,35.1,0.02%,0.0203,76.4,0.03%,0.0257,38.6,0.04%
92,219,shot_92,0,0.4,,0.14,7.7,0.24%,0,6.5,,77.38,29497.1,3.90%,0.07,24.1,0.10%,0.21,133.3,0.20%,0.0834,111,0.11%,0,0,,0,0,,0,0,,2.76,9019.7,0.56%,0,0,,0.01,39,0.03%,0.0047,21.9,0.01%,0.0096,36.3,0.02%,0.0135,20.5,0.03%
93,220,shot_93,0,0,,0.43,21.4,0.30%,0.05,7.6,0.13%,87.37,29928.8,4.41%,0.11,31.5,0.13%,0.16,90.7,0.17%,0.0849,101.9,0.11%,0,1.3,,0,0,,0.01,16.9,0.03%,2.9,8589.3,0.57%,0,0,,0.02,56.1,0.04%,0.008,34,0.02%,0.0078,26.9,0.02%,0.0437,60.1,0.03%
94,221,shot_94,0,0,,0.21,11.8,0.27%,0.14,23.3,0.18%,80.03,30801,4.04%,0.06,21.4,0.09%,0.21,137.6,0.20%,0.0865,116,0.11%,0,1.9,,0,1.2,,0.01,17.1,0.03%,2.4,7981.1,0.55%,0,0,,0.02,61.3,0.04%,0.0084,40.5,0.02%,0.0144,56.2,0.03%,0.0133,20.8,0.03%
95,222,shot_95,0,0,,0.3,16.7,0.29%,0.25,42.5,0.24%,81.85,31656.9,4.13%,0.09,29.1,0.11%,0.21,134.2,0.20%,0.0622,83.8,0.08%,0,0,,0,2.1,,0,7.4,0.01%,2.07,6952.1,0.52%,0,0,,0.02,87.3,0.05%,0.0019,9.5,0.01%,0.0124,49.3,0.03%,0.0119,19.1,0.03%
96,223,shot_96,0,0,,0.16,8.9,0.24%,0.1,18,0.16%,83.47,32338.4,4.21%,0.09,30.9,0.12%,0.17,107.6,0.17%,0.0798,106.9,0.10%,0,2,,0,4.2,0.02%,0.01,20.9,0.03%,1.83,6116.4,0.49%,0,0,,0.01,36.4,0.03%,0.0042,20.9,0.01%,0.0151,60.6,0.03%,0.0096,15.5,0.03%
97,224,shot_97,0,0,,0.34,19.1,0.30%,0.07,11.4,0.13%,86.43,33529.2,4.36%,0.07,24.6,0.10%,0.2,127.8,0.19%,0.1297,173.8,0.15%,0,0,,0,0,,0.01,13.4,0.02%,1.61,5412.3,0.46%,0,0,,0.01,43.5,0.03%,0.0139,69.7,0.03%,0.0104,42.1,0.02%,0.0225,36.7,0.04%
98,225,shot_98,0,0,,0.15,8.3,0.22%,0.52,89.3,0.21%,85.12,32894.8,4.29%,0.18,59.8,0.18%,0.16,101.9,0.17%,0.1525,203,0.16%,0,0,,0,0,,0.02,43.7,0.05%,0.99,3338.8,0.32%,0,0,,0.02,87.4,0.05%,0.0064,32.7,0.02%,0.0031,13,0.01%,0.0137,22.9,0.03%
99,226,shot_99,0,0,,0.45,25.8,0.28%,0.15,26.1,0.19%,91.87,35732.5,4.63%,0.09,29.4,0.11%,0.2,130.8,0.20%,0.0417,55.6,0.07%,0,0,,0,0,,0.02,37.5,0.04%,0.82,2775.5,0.28%,0,0,,0.01,33.9,0.02%,0.0078,40.4,0.02%,0.0111,46.6,0.03%,0.0126,21.5,0.03%
100,227,shot_100,0,0,,0.03,11.3,0.06%,0.02,20.3,0.04%,11.82,36801,0.60%,0.01,35.3,0.03%,0.02,120.8,0.05%,0.0058,61.8,0.02%,0,0.4,,0,0,,0.01,81,0.01%,0.08,2099.5,0.09%,0,0,,0,60.1,0.01%,0.0012,50.7,0.00%,0.0009,31.5,0.00%,0.0028,38.7,0.01%
101,228,shot_101,elements,,,0,0,,0.04,18.9,0.07%,0.06,86.1,0.08%,11.6,36333.9,0.58%,0.03,70.7,0.06%,0.03,134.1,0.05%,0.0164,176.2,0.04%,0,0,,0,11.3,0.00%,0,54.8,0.01%,0.04,1117.9,0.06%,0,0,,0,57.8,0.01%,0.0003,13.9,0.00%,0.0011,36.9,0.00%
102,229,shot_102,0,0,,0.05,20.8,0.07%,0,3.1,,12.21,38118.2,0.62%,0.01,18.8,0.02%,0.03,138,0.06%,0.0103,109.2,0.03%,0,0,,0,1.7,0.00%,0,11.6,0.00%,0.03,772.8,0.06%,0,0,,0,56.6,0.01%,0.0009,37,0.00%,0.0026,89.9,0.01%,0.0039,53.5,0.01%
103,230,shot_103,elements,,,0.05,3.5,0.17%,0.02,9.5,0.05%,0,6.1,,12.37,38720.3,0.62%,0.01,32.5,0.03%,0.02,113.1,0.05%,0.0049,52.7,0.01%,0,0,,0,30.7,0.01%,0,32.6,0.01%,0.02,533.1,0.05%,0,0,,0,99.7,0.01%,0.0004,16.8,0.00%,0.0009,31.3,0.00%
104,231,shot_104,elements,,,0.11,7.3,0.17%,0.06,24,0.07%,0.08,100.7,0.09%,10.02,30833.1,0.51%,0.02,60.5,0.05%,0.02,98,0.04%,0.0273,292.1,0.06%,0,0,,0,40.2,0.01%,0,9.2,0.00%,0.01,189.3,0.02%,0,0,,0,75.6,0.01%,0.0002,7.2,0.00%,0.0014,47.5,0.00%
105,232,shot_105,elements,,,0,0,,0.03,14.8,0.06%,0.07,92.9,0.09%,10.75,33369.5,0.54%,0.04,104.4,0.06%,0.02,126.7,0.05%,0.0226,240,0.05%,0,0,,0,28.2,0.01%,0,10.9,0.00%,0,123.9,0.01%,0,0,,0,80.5,0.01%,0.0016,66.1,0.00%,0.0006,20.5,0.00%
106,233,shot_106,elements,,,0,0,,0.05,21.3,0.07%,0.08,107.8,0.10%,10.83,33646.2,0.55%,0.02,56.4,0.05%,0.02,107.2,0.05%,0.0197,209.5,0.05%,0,0,,0,3.7,0.00%,0,22.4,0.00%,0,108.2,0.01%,0,0,,0,94.5,0.01%,0.0006,26.1,0.00%,0.0016,55.7,0.00%
107,234,shot_107,elements,,,0,0,,0.06,25.7,0.08%,0,1.7,,12.62,39404.3,0.64%,0.01,36,0.03%,0.02,119,0.05%,0.0045,47.8,0.01%,0,0,,0,11.4,0.00%,0,51.7,0.01%,0,66,0.01%,0,0,,0,64.1,0.01%,0.0013,56.4,0.00%,0.0038,133.1,0.01%
108,235,shot_108,elements,,,0,0,,0.04,16.6,0.07%,0.05,69,0.07%,11.48,35837.6,0.58%,0.02,63.9,0.05%,0.02,116.5,0.05%,0.0176,187.5,0.04%,0,0,,0,17.7,0.00%,0,56.4,0.01%,0,93.1,0.01%,0,0,,0,101.6,0.01%,0.0009,38.1,0.00%,0.0009,30.4,0.00%
109,236,shot_109,elements,,,0,0,,0.05,22.7,0.07%,0.07,89.7,0.08%,11.68,36231.4,0.59%,0.03,70.6,0.06%,0.03,137.2,0.06%,0.0221,234.1,0.05%,0,0,,0,31.1,0.01%,0,66.2,0.01%,0,20.4,0.00%,0,0,,0,112.3,0.01%,0.0003,11.3,0.00%,0.0007,23.4,0.00%
110,237,shot_110,elements,,,0,0,,0.03,11.9,0.06%,0.06,77.4,0.07%,11.73,36564.3,0.59%,0.03,73,0.06%,0.03,152.2,0.06%,0.0224,238.4,0.05%,0,0,,0,22,0.01%,0,10.8,0.00%,0,4,,0,0,,0,132.3,0.01%,0.0009,37.2,0.00%,0.0012,40.9,0.00%
111,238,shot_111,elements,,,0,0,,0.05,22.5,0.07%,0.07,95.6,0.09%,10.35,32348.6,0.52%,0.02,45.2,0.04%,0.03,128.9,0.05%,0.0281,301.5,0.06%,0,0,,0,0,,0,41.9,0.01%,0,29.5,0.00%,0,0,,0,101.7,0.01%,0.001,44.6,0.00%,0.0005,18.1,0.00%
112,239,shot_112,elements,,,0,0,,0.03,14.6,0.06%,0.07,88.2,0.08%,11.55,36040.3,0.58%,0.03,68.9,0.05%,0.03,139.2,0.06%,0.022,234.3,0.05%,0,0,,0,39.7,0.01%,0,48.2,0.01%,0,31.9,0.00%,0,0,,0,105,0.01%,0.0007,31,0.00%,0.001,34.1,0.00%
113,240,shot_113,elements,,,0,0,,0.04,17.6,0.07%,0.05,61.9,0.07%,11.72,36426.6,0.59%,0.03,82.6,0.06%,0.03,137.3,0.06%,0.0182,193,0.04%,0,0,,0,19.4,0.01%,0,56.1,0.01%,0,16.8,0.00%,0,0,,0,111.6,0.01%,0.0018,78.9,0.01%,0.0006,22.5,0.00%
114,241,shot_114,elements,,,0,0,,0.04,16,0.07%,0.07,92.8,0.09%,10.99,34216.5,0.55%,0.02,47.4,0.04%,0.03,139.8,0.06%,0.0259,276.4,0.05%,0,0,,0,24.9,0.01%,0,77.4,0.01%,0,30.3,0.00%,0,0,,0,122.8,0.01%,0.0004,17.5,0.00%,0.0009,32.5,0.00%
115,242,shot_115,elements,,,0.05,3.3,0.13%,0.04,15,0.07%,0.05,67.3,0.07%,10.47,32392.2,0.53%,0.02,59.5,0.05%,0.03,142.5,0.06%,0.0352,374.4,0.06%,0,5.6,0.00%,0,21.3,0.01%,0,63.4,0.01%,0,33.1,0.00%,0,0,,0,68.2,0.01%,0.0009,36.3,0.00%,0.0024,83.4,0.01%
116,243,shot_116,elements,,,0,0,,0.05,19.8,0.07%,0.06,82.8,0.08%,10.91,33983.3,0.55%,0.03,70.5,0.06%,0.03,129.6,0.05%,0.0199,212,0.05%,0,0,,0,30,0.01%,0,16.1,0.00%,0,29.7,0.00%,0,0,,0,124.2,0.01%,0.0011,48.7,0.00%,0.0017,60.7,0.01%
117,244,shot_117,elements,,,0,0,,0.03,13.6,0.06%,0.02,27.9,0.05%,12.24,38342.4,0.62%,0.01,34.5,0.03%,0.03,130.4,0.05%,0.017,180.8,0.04%,0,0,,0,39.9,0.01%,0,62.3,0.01%,0,42.3,0.00%,0,0,,0,119.1,0.01%,0.0021,91.5,0.01%,0.0018,61.7,0.01%
118,245,shot_118,elements,,,0,0,,0.05,23.3,0.07%,0.06,81.9,0.08%,10.11,31291.9,0.51%,0.02,55.1,0.05%,0.02,100.8,0.05%,0.0205,217.3,0.05%,0,8.6,0.00%,0,15.1,0.00%,0,61.4,0.01%,0,50.5,0.01%,0,0,,0,107.1,0.01%,0.0022,93.9,0.01%,0.0016,55.8,0.00%
119,246,shot_119,elements,,,0,0,,0.08,33.6,0.10%,0.04,51.5,0.07%,11.3,35159.5,0.57%,0.02,62.5,0.05%,0.03,133.9,0.05%,0.0233,248.1,0.05%,0,0,,0,19.6,0.01%,0,28.5,0.01%,0,7,0.00%,0,0,,0,102.7,0.01%,0.0067,288.2,0.02%,0.0023,79,0.01%
120,247,shot_120,0,0,,0.4,22.1,0.30%,0.26,44.5,0.25%,95.01,35681.9,4.79%,0.07,23.2,0.10%,0.23,138.8,0.21%,0.1404,180.1,0.16%,0.01,13.5,0.04%,0.03,45.4,0.06%,0.02,35.8,0.04%,0.01,31.4,0.03%,0,0,,0.02,86.2,0.05%,0.1114,572.9,0.04%,0.0104,42.9,0.02%,0.0163,27.2,0.04%
121,248,shot_121,0,0,,0.34,19.3,0.30%,0.04,6.5,0.12%,88.67,34703.7,4.47%,0.07,23.5,0.10%,0.27,174.3,0.22%,0.1275,170.3,0.15%,0,0,,0,6.3,0.02%,0.03,66.3,0.06%,0,8.2,,0,0,,0.01,25.4,0.02%,0.2249,1201.7,0.09%,0.0103,44.2,0.02%,0.024,41.4,0.04%
122,249,shot_122,0,0,,0.26,15,0.29%,0.11,18.7,0.16%,81.1,31583.9,4.09%,0.05,16.6,0.08%,0.24,152.5,0.21%,0.1702,227.2,0.18%,0.02,18.1,0.04%,0.02,32.4,0.05%,0.02,44.5,0.05%,0,4.3,0.01%,0,0,,0.02,78,0.04%,0.3775,1996.9,0.14%,0.0134,55.8,0.03%,0.0128,21.5,0.03%
123,250,shot_123,0,0,,0.15,8.5,0.24%,0.17,29,0.20%,77.8,30206.8,3.92%,0.1,34.6,0.13%,0.29,187.9,0.23%,0.1265,169,0.14%,0,0.6,0.02%,0.02,27,0.05%,0,0,,0,0,,0,0,,0.02,85.5,0.05%,0.5343,2815.4,0.19%,0.0044,18,0.01%,0.0327,53.8,0.04%
124,251,shot_124,0,0,,0.13,7.5,0.23%,0.2,33.4,0.22%,71.1,27368.2,3.59%,0.06,20.4,0.09%,0.23,149,0.21%,0.1032,137.6,0.12%,0,1,,0.02,28.6,0.05%,0,0,,0,0,,0,0,,0.01,48.4,0.03%,0.7692,4006.8,0.26%,0.0133,53,0.03%,0.0266,42.2,0.04%
125,252,shot_125,0,0,,0.32,17.5,0.30%,0,0.5,,66.76,25560.8,3.37%,0.1,32.2,0.12%,0.24,154.1,0.21%,0.1006,134.1,0.12%,0,0,,0.02,23.5,0.04%,0,0,,0,0,,0,0,,0.02,84,0.05%,0.9057,4676.4,0.29%,0.0053,20.5,0.02%,0.0197,30.5,0.04%
126,253,shot_126,0,0,,0.51,27.6,0.27%,0.16,26.5,0.19%,63.56,24096.1,3.21%,0.14,44.8,0.15%,0.23,149.6,0.21%,0.129,172,0.15%,0,0,,0.03,47.7,0.06%,0,0,,0,0,,0,0,,0.02,68.5,0.04%,1.0032,5144.4,0.31%,0.0188,71.7,0.03%,0.0176,26.6,0.04%
127,254,shot_127,0,0,,0.28,15.8,0.26%,0.62,108.2,0.24%,79.59,30993.8,4.01%,0.19,63.7,0.19%,0.18,113.6,0.18%,0.1982,264.8,0.19%,0,0,,0,5.2,0.01%,0.03,56.7,0.06%,0.12,403.8,0.13%,0,0,,0.03,119.3,0.06%,0.0051,27.4,0.01%,0.0115,49.7,0.03%,0.0152,26.5,0.03%
128,255,shot_128,0.54,4.8,0.95%,0.19,11,0.24%,0.56,96.5,0.22%,82.06,31898.5,4.14%,0.14,46.3,0.15%,0.18,117.7,0.18%,0.1876,251.3,0.19%,0,0,,0.02,25.9,0.04%,0.04,77.4,0.06%,0.18,602.6,0.18%,0,0,,0.01,34.6,0.02%,0.0088,47,0.02%,0.0067,29.1,0.02%,0.0083,14.5,0.02%
129,256,shot_129,0,0,,0.34,19.5,0.28%,0.63,111,0.25%,88.64,34488.2,4.47%,0.25,81.6,0.22%,0.2,128.3,0.19%,0.1266,169.3,0.14%,0,0,,0.01,21.2,0.04%,0.02,37.9,0.04%,0.33,1130.2,0.23%,0,0,,0.02,81.2,0.05%,0.012,63.8,0.03%,0.0152,65.4,0.03%,0.0178,30.9,0.04%
130,257,shot_130,0,0,,0.2,11.3,0.26%,0.26,45,0.25%,93.76,36679.9,4.72%,0.09,30,0.12%,0.18,118.4,0.18%,0.0589,78.8,0.08%,0,0,,0,0.6,,0.01,26.7,0.04%,0.57,1927.8,0.20%,0,0,,0.02,64.9,0.04%,0.0079,41.8,0.02%,0.014,59.6,0.03%,0.023,39.5,0.04%
131,258,shot_131,0,0,,0.52,29.9,0.27%,0,0.6,,90.28,35237,4.55%,0.09,29.7,0.11%,0.18,113.7,0.18%,0.1064,142.4,0.13%,0,0,,0,0.1,,0.03,57.8,0.06%,0.81,2761.3,0.28%,0,0,,0.03,124.8,0.06%,0.0166,86.2,0.03%,0.0071,29.7,0.02%,0.0153,26,0.04%
132,259,shot_132,0,0,,0.19,10.7,0.26%,0.18,31.1,0.21%,87.09,33980.7,4.39%,0.08,27.3,0.11%,0.2,126.8,0.19%,0.054,72.5,0.08%,0,0,,0.02,28.6,0.05%,0.01,14.3,0.02%,1.14,3840.6,0.36%,0,0,,0.02,90,0.05%,0.0139,71,0.03%,0.0112,46.6,0.03%,0.0173,29,0.04%
133,260,shot_133,0,0,,0.29,15.9,0.30%,0.12,19.5,0.17%,87.38,32652.2,4.40%,0,2.9,,0.2,121.9,0.19%,0.1334,172.2,0.15%,0,0,,0,0,,0.02,42.4,0.05%,1.54,4992.5,0.45%,0,0,,0.02,70.5,0.04%,0.0156,75.4,0.03%,0.018,70.7,0.03%,0.0198,31.1,0.04%
134,261,shot_134,0,0,,0.44,24.7,0.29%,0.13,22.5,0.18%,81.11,31456.6,4.09%,0.11,35.6,0.13%,0.18,117.2,0.18%,0.0281,37.7,0.07%,0,0.6,,0,2.4,0.01%,0.01,14.3,0.02%,1.44,4874.1,0.43%,0,0,,0.01,52.8,0.03%,0.061,307.5,0.03%,0.0075,30.8,0.02%,0.0186,30.4,0.04%
