   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_22.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.8229, 86.4474, 90.6334, 86.288, 9.40465, -4.18605, 86.288, 0, 90.6334, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288, 86.288
11.8308, 82.9112, 90.9963, 86.0919, 9.21472, -8.08517, 86.0919, 0, 90.9963, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919, 86.0919
11.8388, 82.0736, 91.3669, 85.89, 9.16917, -9.29333, 85.89, 0, 91.3669, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89, 85.89
11.8467, 87.1426, 91.7371, 85.6852, 9.44154, -4.59446, 85.6852, 0, 91.7371, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852, 85.6852
11.8547, 78.4623, 92.0975, 85.4807, 8.97008, -13.6352, 85.4807, 0, 92.0975, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807, 85.4807
11.8627, 95.0171, 92.451, 85.2925, 9.84973, 2.56612, 85.2925, 0, 92.451, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925, 85.2925
11.8706, 98.7804, 92.7608, 85.0976, 10.0389, 6.01964, 85.0976, 0, 92.7608, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976, 85.0976
11.8786, 98.7335, 93.014, 84.8968, 10.0366, 5.71948, 84.8968, 0, 93.014, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968, 84.8968
11.8865, 88.3938, 93.2008, 84.6931, 9.50757, -4.80698, 84.6931, 0, 93.2008, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931
11.8945, 96.1379, 93.3131, 84.4896, 9.90646, 2.82486, 84.4896, 0, 93.3131, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896, 84.4896
11.9025, 87.891, 93.3524, 84.2977, 9.48108, -5.46146, 84.2977, 0, 93.3524, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977, 84.2977
11.9104, 74.1672, 93.2938, 84.0994, 8.72738, -19.1267, 84.0994, 0, 93.2938, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994, 84.0994
11.9184, 99.4875, 93.1335, 83.8955, 10.0741, 6.354, 83.8955, 0, 93.1335, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955, 83.8955
11.9263, 95.026, 92.8729, 83.6888, 9.85018, 2.15312, 83.6888, 0, 92.8729, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888, 83.6888
11.9343, 95.3213, 92.5167, 83.4824, 9.86516, 2.80461, 83.4824, 0, 92.5167, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824, 83.4824
11.9423, 85.1643, 92.0853, 83.2921, 9.33618, -6.92095, 83.2921, 0, 92.0853, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921, 83.2921
11.9502, 86.0087, 91.5633, 83.0952, 9.38129, -5.55463, 83.0952, 0, 91.5633, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952, 83.0952
11.9582, 88.2392, 90.9612, 82.8923, 9.49943, -2.72207, 82.8923, 0, 90.9612, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923, 82.8923
11.9661, 99.088, 90.2937, 82.6867, 10.0543, 8.79428, 82.6867, 0, 90.2937, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867, 82.6867
11.9741, 93.8761, 89.5769, 82.4813, 9.79163, 4.2992, 82.4813, 0, 89.5769, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813, 82.4813
11.9821, 87.7914, 88.836, 82.2877, 9.47583, -1.04462, 82.2877, 0, 88.836, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877, 82.2877
11.99, 72.3153, 88.0666, 82.0877, 8.62063, -15.7513, 82.0877, 0, 88.0666, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877, 82.0877
11.998, 103.816, 87.2828, 81.8818, 10.2867, 16.5334, 81.8818, 0, 87.2828, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818, 81.8818
12.0059, 113.14, 86.5001, 81.6732, 10.7303, 26.6394, 81.6732, 0, 86.5001, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732, 81.6732
12.0139, 100.337, 85.7327, 81.4649, 10.1162, 14.6039, 81.4649, 0, 85.7327, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649, 81.4649
12.0219, 82.6307, 85.0064, 81.2732, 9.1995, -2.37564, 81.2732, 0, 85.0064, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732, 81.2732
12.0298, 84.9704, 84.3052, 81.0747, 9.32579, 0.665237, 81.0747, 0, 84.3052, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747, 81.0747
12.0378, 73.7448, 83.6356, 80.87, 8.70315, -9.89074, 80.87, 0, 83.6356, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87, 80.87
12.0457, 83.7616, 83.0044, 80.6623, 9.26075, 0.757133, 80.6623, 0, 83.0044, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623, 80.6623
12.0537, 86.973, 82.4171, 80.4549, 9.43255, 4.55587, 80.4549, 0, 82.4171, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549, 80.4549
12.0617, 73.3192, 81.8867, 80.2603, 8.67866, -8.56745, 80.2603, 0, 81.8867, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603, 80.2603
12.0696, 84.1195, 81.3925, 80.0591, 9.28006, 2.72699, 80.0591, 0, 81.3925, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591, 80.0591
12.0776, 82.7979, 80.9331, 79.8516, 9.20858, 1.86484, 79.8516, 0, 80.9331, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516, 79.8516
12.0855, 82.9902, 80.5089, 79.6412, 9.21901, 2.48134, 79.6412, 0, 80.5089, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412, 79.6412
12.0935, 77.7707, 80.1197, 79.4311, 8.93145, -2.34898, 79.4311, 0, 80.1197, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311, 79.4311
12.1015, 83.0731, 79.7791, 79.2385, 9.22351, 3.29402, 79.2385, 0, 79.7791, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385, 79.2385
12.1094, 78.7984, 79.4586, 79.0387, 8.98879, -0.660202, 79.0387, 0, 79.4586, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387, 79.0387
12.1174, 97.5481, 79.155, 78.8324, 9.97738, 18.3931, 78.8324, 0, 79.155, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324, 78.8324
12.1253, 89.2494, 78.8681, 78.6229, 9.55246, 10.3814, 78.6229, 0, 78.8681, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229, 78.6229
12.1333, 66.3, 78.5981, 78.4138, 8.26438, -12.2981, 78.4138, 0, 78.5981, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138, 78.4138
12.1413, 75.4842, 78.3558, 78.2188, 8.80251, -2.87166, 78.2188, 0, 78.3558, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188, 78.2188
12.1492, 85.4132, 78.1174, 78.0166, 9.3495, 7.29581, 78.0166, 0, 78.1174, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166, 78.0166
12.1572, 86.882, 77.8812, 77.8079, 9.42773, 9.00081, 77.8079, 0, 77.8812, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079, 77.8079
12.1651, 94.9113, 77.6488, 77.596, 9.84435, 17.2624, 77.596, 0, 77.6488, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596, 77.596
12.1731, 78.9004, 77.4221, 77.3845, 8.99446, 1.47829, 77.3845, 0, 77.4221, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845, 77.3845
12.1811, 74.9009, 77.218, 77.1915, 8.76931, -2.31709, 77.1915, 0, 77.218, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915, 77.1915
12.189, 88.3715, 77.0093, 76.9908, 9.50639, 11.3622, 76.9908, 0, 77.0093, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908, 76.9908
12.197, 78.0724, 76.796, 76.7833, 8.94832, 1.27634, 76.7833, 0, 76.796, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833, 76.7833
12.2049, 65.7808, 76.5812, 76.5725, 8.23291, -10.8004, 76.5725, 0, 76.5812, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725, 76.5725
12.2129, 82.4864, 76.3678, 76.362, 9.19165, 6.11852, 76.362, 0, 76.3678, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362, 76.362
12.2209, 90.3662, 76.1709, 76.1669, 9.61073, 14.1953, 76.1669, 0, 76.1709, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669, 76.1669
12.2288, 71.9519, 75.9669, 75.9643, 8.59953, -4.01498, 75.9643, 0, 75.9669, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643, 75.9643
12.2368, 76.3934, 75.7565, 75.7548, 8.85401, 0.63694, 75.7548, 0, 75.7565, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548, 75.7548
12.2448, 78.3849, 75.5431, 75.542, 8.96576, 2.84177, 75.542, 0, 75.5431, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542, 75.542
12.2527, 77.6715, 75.3302, 75.3295, 8.92589, 2.34127, 75.3295, 0, 75.3302, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295, 75.3295
12.2607, 68.2749, 75.1365, 75.136, 8.38301, -6.86164, 75.136, 0, 75.1365, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136, 75.136
12.2686, 73.1855, 74.9352, 74.9349, 8.67096, -1.74969, 74.9349, 0, 74.9352, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349, 74.9349
12.2766, 77.4372, 74.7269, 74.7267, 8.91275, 2.71024, 74.7267, 0, 74.7269, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267, 74.7267
12.2846, 84.5216, 74.5154, 74.5152, 9.3017, 10.0062, 74.5152, 0, 74.5154, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152, 74.5152
12.2925, 89.7538, 74.3041, 74.3041, 9.57882, 15.4496, 74.3041, 0, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041, 74.3041
12.3005, 75.0748, 74.1089, 74.1088, 8.77923, 0.965988, 74.1088, 0, 74.1089, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088, 74.1088
12.3084, 81.5484, 73.9061, 73.906, 9.14048, 7.64239, 73.906, 0, 73.9061, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906, 73.906
12.3164, 80.7318, 73.6964, 73.6964, 9.0957, 7.03534, 73.6964, 0, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964, 73.6964
12.3244, 77.6171, 73.4835, 73.4835, 8.92284, 4.13354, 73.4835, 0, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835, 73.4835
12.3323, 78.4574, 73.2709, 73.2709, 8.9698, 5.18643, 73.2709, 0, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709, 73.2709
12.3403, 98.5461, 73.0768, 73.0768, 10.0273, 25.4693, 73.0768, 0, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768, 73.0768
12.3482, 65.2732, 72.8754, 72.8754, 8.20203, -7.60216, 72.8754, 0, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754, 72.8754
12.3562, 84.5011, 72.6673, 72.6673, 9.3006, 11.8338, 72.6673, 0, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673, 72.6673
12.3642, 82.0687, 72.456, 72.456, 9.1689, 9.61272, 72.456, 0, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456, 72.456
12.3721, 73.0363, 72.2451, 72.245, 8.66235, 0.791275, 72.245, 0, 72.2451, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245, 72.245
12.3801, 77.7869, 72.0491, 72.049, 8.93235, 5.73779, 72.049, 0, 72.0491, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049, 72.049
12.388, 72.1983, 71.8464, 71.8464, 8.61384, 0.351875, 71.8464, 0, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464, 71.8464
12.396, 78.0459, 71.6375, 71.6374, 8.94683, 6.4084, 71.6374, 0, 71.6375, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374, 71.6374
12.404, 74.7658, 71.4256, 71.4255, 8.76161, 3.34024, 71.4255, 0, 71.4256, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255, 71.4255
12.4119, 78.9413, 71.214, 71.2139, 8.99674, 7.7273, 71.2139, 0, 71.214, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139, 71.2139
12.4199, 76.1214, 71.0188, 71.0188, 8.83863, 5.10259, 71.0188, 0, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188, 71.0188
12.4278, 83.3199, 70.8175, 70.8174, 9.23688, 12.5024, 70.8174, 0, 70.8175, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174, 70.8174
12.4358, 96.1484, 70.6102, 70.6101, 9.90699, 25.5382, 70.6101, 0, 70.6102, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101, 70.6101
12.4438, 72.9133, 70.4001, 70.4, 8.65524, 2.51321, 70.4, 0, 70.4001, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4, 70.4
12.4517, 69.7435, 70.1903, 70.1902, 8.47015, -0.446777, 70.1902, 0, 70.1903, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902, 70.1902
12.4597, 74.3996, 69.9936, 69.9936, 8.74069, 4.406, 69.9936, 0, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936, 69.9936
12.4676, 94.2577, 69.7914, 69.7914, 9.8111, 24.4664, 69.7914, 0, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914, 69.7914
12.4756, 74.2855, 69.5838, 69.5838, 8.73416, 4.70166, 69.5838, 0, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838, 69.5838
12.4836, 69.2939, 69.3738, 69.3737, 8.44357, -0.0798111, 69.3737, 0, 69.3738, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737, 69.3737
12.4915, 65.9221, 69.164, 69.164, 8.24148, -3.24195, 69.164, 0, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164, 69.164
12.4995, 64.7196, 68.9681, 68.9681, 8.16821, -4.24853, 68.9681, 0, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681, 68.9681
12.5074, 72.4934, 68.7672, 68.7671, 8.63096, 3.72627, 68.7671, 0, 68.7672, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671, 68.7671
12.5154, 75.0445, 68.5613, 68.5613, 8.7775, 6.4832, 68.5613, 0, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613, 68.5613
12.5234, 70.5595, 68.3531, 68.3531, 8.51819, 2.20634, 68.3531, 0, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531, 68.3531
12.5313, 71.5836, 68.1453, 68.1453, 8.57809, 3.43835, 68.1453, 0, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453, 68.1453
12.5393, 68.3787, 67.9482, 67.9482, 8.3892, 0.430428, 67.9482, 0, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482, 67.9482
12.5472, 64.8979, 67.7469, 67.7469, 8.17911, -2.84898, 67.7469, 0, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469, 67.7469
12.5552, 79.5166, 67.5413, 67.5413, 9.02865, 11.9753, 67.5413, 0, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413, 67.5413
12.5632, 79.1496, 67.3338, 67.3338, 9.00831, 11.8157, 67.3338, 0, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338, 67.3338
12.5711, 67.0352, 67.1266, 67.1266, 8.30874, -0.0914459, 67.1266, 0, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266, 67.1266
12.5791, 61.2879, 66.9285, 66.9285, 7.95537, -5.64068, 66.9285, 0, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285, 66.9285
12.587, 59.9582, 66.7278, 66.7278, 7.87136, -6.76956, 66.7278, 0, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278, 66.7278
12.595, 71.9745, 66.5244, 66.5244, 8.60084, 5.45006, 66.5244, 0, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244, 66.5244
12.603, 75.3651, 66.3199, 66.3198, 8.79574, 9.04517, 66.3198, 0, 66.3199, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198, 66.3198
12.6109, 75.994, 66.1157, 66.1156, 8.83142, 9.87838, 66.1156, 0, 66.1157, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156, 66.1156
