   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.74598, 0.997583, 0.442741, 0.383963, 1.73135, 0.554842, 0.391492, 0.383963, 0.383965, 0.383967, 0.384015, 0.389622, 0.384841, 0.384114, 0.386815, 0.38398, 0.384074, 0.383969, 0.384016, 0.384689, 0.383963, 0.411845, 0.383963, 0.396822
0.754268, 3.93778, 0.684045, 0.590523, 2.43676, 3.25374, 0.602121, 0.590523, 0.590525, 0.590528, 0.590602, 0.601381, 0.591875, 0.590756, 0.594916, 0.590546, 0.590693, 0.590533, 0.59061, 0.591693, 0.590523, 0.634251, 0.590523, 0.610332
0.762556, 2.0574, 1.01549, 0.871397, 2.0143, 1.04191, 0.888544, 0.871397, 0.8714, 0.871405, 0.871514, 0.891515, 0.873396, 0.871741, 0.877892, 0.871428, 0.871648, 0.871412, 0.871535, 0.873238, 0.871397, 0.937694, 0.871397, 0.900685
0.770843, 4.8683, 1.45029, 1.23511, 2.62074, 3.41801, 1.25947, 1.23511, 1.23511, 1.23512, 1.23527, 1.27102, 1.23795, 1.2356, 1.24433, 1.23515, 1.23547, 1.23513, 1.23532, 1.23792, 1.23511, 1.33223, 1.23511, 1.27671
0.779131, 7.85863, 1.99545, 1.68363, 3.13985, 5.86318, 1.71691, 1.68363, 1.68363, 1.68364, 1.68385, 1.74532, 1.68751, 1.6843, 1.69624, 1.68368, 1.68412, 1.68366, 1.68394, 1.68779, 1.68363, 1.82116, 1.68363, 1.74048
0.787419, 4.26584, 2.64947, 2.21031, 2.50317, 1.61637, 2.25413, 2.21031, 2.21032, 2.21033, 2.21061, 2.31212, 2.21542, 2.21119, 2.22691, 2.21037, 2.21095, 2.21036, 2.21075, 2.21626, 2.21031, 2.39892, 2.21031, 2.28516
0.795706, 5.78192, 3.4013, 2.79916, 2.78961, 2.38062, 2.85483, 2.79916, 2.79917, 2.79918, 2.79954, 2.96045, 2.80565, 2.80027, 2.82025, 2.79924, 2.79997, 2.79923, 2.79976, 2.80734, 2.79916, 3.05035, 2.79916, 2.89426
0.803994, 7.84182, 4.23107, 3.42577, 3.13717, 3.61075, 3.49417, 3.42577, 3.42579, 3.42581, 3.42624, 3.67088, 3.43375, 3.42715, 3.45168, 3.42587, 3.42678, 3.42589, 3.42659, 3.43659, 3.42578, 3.75214, 3.42577, 3.54261
0.812281, 7.0622, 5.11284, 4.06015, 3.01035, 1.94936, 4.14155, 4.06015, 4.06017, 4.06019, 4.06071, 4.41723, 4.06964, 4.06178, 4.09098, 4.06026, 4.06134, 4.0603, 4.06121, 4.07387, 4.06015, 4.47646, 4.06015, 4.19922
0.820569, 8.90889, 6.01882, 4.67062, 3.30286, 2.89008, 4.76471, 4.67062, 4.67064, 4.67067, 4.67127, 5.16918, 4.68159, 4.67251, 4.70626, 4.67075, 4.672, 4.67083, 4.67197, 4.68733, 4.67062, 5.19637, 4.67062, 4.83144
0.828857, 12.8224, 6.92444, 5.22828, 3.84999, 5.89797, 5.33417, 5.22828, 5.2283, 5.22833, 5.229, 5.8952, 5.24062, 5.2304, 5.26839, 5.22842, 5.22983, 5.22855, 5.22995, 5.24778, 5.22828, 5.89196, 5.22828, 5.4094
0.837144, 9.06472, 7.81333, 5.71074, 3.32637, 1.25138, 5.82712, 5.71074, 5.71076, 5.71079, 5.71153, 6.56537, 5.7243, 5.71307, 5.75482, 5.71089, 5.71244, 5.71108, 5.71277, 5.73256, 5.71074, 6.55606, 5.71074, 5.91007
0.845432, 4.24209, 8.6811, 6.10449, 2.49842, -4.43901, 6.22975, 6.10449, 6.10452, 6.10455, 6.10535, 7.15353, 6.11909, 6.10701, 6.15194, 6.10466, 6.10632, 6.10492, 6.10693, 6.1279, 6.10449, 7.19793, 6.10449, 6.31959
0.85372, 19.2804, 9.53717, 6.4055, 4.61307, 9.7432, 6.53794, 6.4055, 6.40553, 6.40557, 6.40641, 7.63889, 6.42093, 6.40816, 6.45567, 6.40568, 6.40743, 6.40602, 6.40837, 6.42959, 6.4055, 7.84402, 6.4055, 6.63399
0.862007, 8.70036, 10.404, 6.61808, 3.27114, -1.70365, 6.75606, 6.61808, 6.61811, 6.61815, 6.61903, 8.00709, 6.63416, 6.62085, 6.67035, 6.61826, 6.62008, 6.61869, 6.62144, 6.64187, 6.61809, 8.53494, 6.61808, 6.85808
0.870295, 8.17754, 11.3134, 6.75264, 3.19023, -3.13583, 6.89469, 6.75264, 6.75267, 6.75271, 6.75361, 8.25106, 6.76918, 6.75549, 6.80645, 6.75282, 6.75468, 6.75334, 6.75655, 6.77522, 6.75264, 9.31869, 6.75264, 7.00313
0.878583, 14.5152, 12.2996, 6.82296, 4.06389, 2.21561, 6.96788, 6.82296, 6.82299, 6.82303, 6.82395, 8.3715, 6.83983, 6.82587, 6.87786, 6.82315, 6.82502, 6.82377, 6.82757, 6.84359, 6.82296, 10.2409, 6.82296, 7.08416
0.88687, 15.0815, 13.3907, 6.84369, 4.13298, 1.6908, 6.99054, 6.84369, 6.84372, 6.84376, 6.84469, 8.37701, 6.86077, 6.84664, 6.89931, 6.84387, 6.84574, 6.84465, 6.84929, 6.86187, 6.84369, 11.3332, 6.84369, 7.11727
0.895158, 14.6831, 14.5984, 6.82839, 4.08449, 0.0846729, 6.97648, 6.82839, 6.82842, 6.82846, 6.8294, 8.28332, 6.8456, 6.83136, 6.88448, 6.82857, 6.8304, 6.82956, 6.83557, 6.8439, 6.82839, 12.6026, 6.82839, 7.11772
0.903445, 29.9461, 15.9092, 6.78842, 5.65209, 14.037, 6.93727, 6.78842, 6.78846, 6.7885, 6.78944, 8.11177, 6.80571, 6.79141, 6.84481, 6.7886, 6.79037, 6.78992, 6.79834, 6.80128, 6.78843, 14.0226, 6.78842, 7.0986
0.911733, 15.9048, 17.2794, 6.73255, 4.23141, -1.37457, 6.88184, 6.73255, 6.73259, 6.73263, 6.73358, 7.8868, 6.74988, 6.73555, 6.7891, 6.73273, 6.73441, 6.73455, 6.74739, 6.74295, 6.73256, 15.5307, 6.73255, 7.07041
0.920021, 12.084, 18.6357, 6.66704, 3.75287, -6.55169, 6.81658, 6.66704, 6.66707, 6.66711, 6.66806, 7.63306, 6.68438, 6.67004, 6.72368, 6.6672, 6.66877, 6.66981, 6.6907, 6.67529, 6.66704, 17.0314, 6.66704, 7.04111
0.928308, 20.7573, 19.8826, 6.59608, 4.77047, 0.874765, 6.74575, 6.59608, 6.59611, 6.59616, 6.59711, 7.37263, 6.61342, 6.59909, 6.65277, 6.59623, 6.59767, 6.59997, 6.63515, 6.60256, 6.59608, 18.4064, 6.59608, 7.0167
0.936596, 19.6507, 20.9159, 6.5223, 4.65303, -1.26526, 6.67205, 6.5223, 6.52234, 6.52238, 6.52333, 7.12285, 6.53964, 6.52531, 6.57902, 6.52244, 6.52373, 6.52776, 6.58724, 6.52737, 6.52231, 19.5306, 6.5223, 7.00213
0.944884, 23.0657, 21.6414, 6.44727, 5.00656, 1.42428, 6.59706, 6.44727, 6.4473, 6.44734, 6.44829, 6.89528, 6.4646, 6.45027, 6.504, 6.4474, 6.44852, 6.45482, 6.5537, 6.45124, 6.44727, 20.2907, 6.44727, 7.00267
0.953171, 27.4979, 21.9929, 6.37183, 5.4312, 5.50508, 6.52168, 6.37183, 6.37187, 6.37191, 6.37286, 6.69577, 6.38915, 6.37484, 6.42857, 6.37195, 6.37291, 6.38203, 6.54157, 6.37498, 6.37184, 20.6028, 6.37183, 7.02561
0.961459, 26.4395, 21.948, 6.29645, 5.33287, 4.49148, 6.44639, 6.29645, 6.29648, 6.29652, 6.29747, 6.52536, 6.31376, 6.29946, 6.35319, 6.29656, 6.29736, 6.30977, 6.55774, 6.29896, 6.29645, 20.427, 6.29645, 7.08236
0.969747, 24.3361, 21.5371, 6.22133, 5.13187, 2.79903, 6.37145, 6.22133, 6.22136, 6.2214, 6.22235, 6.38175, 6.23863, 6.22434, 6.27807, 6.22143, 6.22207, 6.23814, 6.60784, 6.22336, 6.22133, 19.773, 6.22133, 7.19047
0.978034, 25.351, 20.8422, 6.14657, 5.22982, 4.50884, 6.29706, 6.14657, 6.1466, 6.14664, 6.14759, 6.26083, 6.16387, 6.14957, 6.20331, 6.14666, 6.14717, 6.167, 6.6946, 6.14823, 6.14657, 18.6997, 6.14657, 7.37527
0.986322, 20.4735, 19.9876, 6.07222, 4.74062, 0.485853, 6.22343, 6.07222, 6.07226, 6.0723, 6.07325, 6.158, 6.08952, 6.07523, 6.12896, 6.07231, 6.0727, 6.0961, 6.81598, 6.07359, 6.07223, 17.3049, 6.07222, 7.67023
0.994609, 30.714, 19.1223, 5.99834, 5.71961, 11.5917, 6.15086, 5.99834, 5.99838, 5.99842, 5.99937, 6.06901, 6.01564, 6.00135, 6.05508, 5.99842, 5.99873, 6.02515, 6.96372, 5.99948, 5.99835, 15.7101, 5.99834, 8.11534
1.0029, 26.8366, 18.3975, 5.925, 5.36997, 8.4391, 6.07985, 5.925, 5.92504, 5.92508, 5.92603, 5.99042, 5.9423, 5.92801, 5.98174, 5.92508, 5.92531, 5.95393, 7.12294, 5.92595, 5.92501, 14.0432, 5.925, 8.75271
1.01118, 24.1006, 17.9443, 5.8523, 5.10887, 6.1563, 6.01106, 5.8523, 5.85234, 5.85238, 5.85333, 5.91971, 5.8696, 5.85531, 5.90904, 5.85238, 5.85256, 5.88231, 7.27318, 5.85309, 5.85231, 12.4206, 5.8523, 9.61967
1.01947, 22.2429, 17.8538, 5.78038, 4.9237, 4.38902, 5.94542, 5.78038, 5.78041, 5.78045, 5.7814, 5.85503, 5.79767, 5.78338, 5.83712, 5.78046, 5.7806, 5.81032, 7.39117, 5.78103, 5.78038, 10.9352, 5.78038, 10.7395
1.02776, 20.8341, 18.1646, 5.70938, 4.7785, 2.66952, 5.88402, 5.70938, 5.70941, 5.70945, 5.7104, 5.79501, 5.72667, 5.71239, 5.76612, 5.70946, 5.70958, 5.73817, 7.45475, 5.70992, 5.70938, 9.64857, 5.70938, 12.112
1.03605, 19.8216, 18.8572, 5.63948, 4.67136, 0.964415, 5.82811, 5.63948, 5.63951, 5.63955, 5.64051, 5.73844, 5.65677, 5.64249, 5.69622, 5.63957, 5.63968, 5.6662, 7.44718, 5.63992, 5.63948, 8.59072, 5.63948, 13.7051
1.04434, 18.8414, 19.8581, 5.57085, 4.56523, -1.01677, 5.77893, 5.57084, 5.57088, 5.57092, 5.57187, 5.68407, 5.58814, 5.57385, 5.62759, 5.57094, 5.57107, 5.59484, 7.36062, 5.57121, 5.57085, 7.7637, 5.57085, 15.4513
1.05262, 19.8102, 21.0499, 5.50363, 4.67014, -1.23972, 5.73765, 5.50363, 5.50367, 5.50371, 5.50466, 5.63061, 5.52093, 5.50664, 5.56037, 5.50375, 5.50391, 5.52454, 7.19777, 5.50393, 5.50364, 7.14945, 5.50363, 17.2492
1.06091, 22.0072, 22.2872, 5.43798, 4.89972, -0.280016, 5.70531, 5.43797, 5.43801, 5.43805, 5.439, 5.57669, 5.45527, 5.44099, 5.49472, 5.43811, 5.43835, 5.45571, 6.9713, 5.43821, 5.43798, 6.71794, 5.43798, 18.9713
1.0692, 13.2835, 23.416, 5.37398, 3.90941, -10.1325, 5.68308, 5.37396, 5.37401, 5.37405, 5.375, 5.52109, 5.39127, 5.37699, 5.43071, 5.37413, 5.3745, 5.38869, 6.7011, 5.37416, 5.37398, 6.43482, 5.37398, 20.478
1.07749, 22.5239, 24.2927, 5.3117, 4.95216, -1.76873, 5.67283, 5.31169, 5.31174, 5.31178, 5.31273, 5.46287, 5.329, 5.31471, 5.36843, 5.31189, 5.31246, 5.3237, 6.4103, 5.31185, 5.31171, 6.26682, 5.3117, 21.6354
1.08577, 17.6034, 24.8027, 5.25119, 4.42757, -7.19929, 5.67816, 5.25116, 5.25122, 5.25126, 5.25221, 5.40154, 5.26848, 5.2542, 5.30791, 5.25141, 5.25228, 5.26084, 6.12111, 5.2513, 5.25119, 6.18494, 5.25119, 22.3325
1.09406, 23.8772, 24.8755, 5.19241, 5.08697, -0.998211, 5.70596, 5.19238, 5.19245, 5.19249, 5.19344, 5.33714, 5.20971, 5.19542, 5.24911, 5.19269, 5.19398, 5.20012, 5.85143, 5.1925, 5.19242, 6.16546, 5.19241, 22.4974
1.10235, 22.8101, 24.4939, 5.1353, 4.98097, -1.68388, 5.76814, 5.13526, 5.13534, 5.13538, 5.13633, 5.27021, 5.1526, 5.13831, 5.19197, 5.13565, 5.13752, 5.14142, 5.61299, 5.13537, 5.13531, 6.18965, 5.1353, 22.1073
1.11064, 21.786, 23.6982, 5.07974, 4.87709, -1.91227, 5.88325, 5.07967, 5.07977, 5.07981, 5.08076, 5.20168, 5.09703, 5.08275, 5.13634, 5.08017, 5.08282, 5.08459, 5.41109, 5.07979, 5.07974, 6.24271, 5.07974, 21.192
1.11892, 12.3127, 22.5816, 5.02552, 3.78321, -10.2689, 6.07698, 5.02544, 5.02556, 5.0256, 5.02655, 5.13265, 5.04282, 5.02853, 5.08202, 5.02607, 5.02972, 5.02937, 5.24552, 5.02556, 5.02553, 6.31277, 5.02552, 19.8292
1.12721, 13.8172, 21.2784, 4.9724, 3.97709, -7.46115, 6.38099, 4.97228, 4.97243, 4.97247, 4.97342, 5.06418, 4.98969, 4.97541, 5.02875, 4.97308, 4.97798, 4.97545, 5.11221, 4.97242, 4.9724, 6.39015, 4.9724, 18.1333
1.1355, 15.6416, 19.946, 4.92004, 4.20019, -4.3044, 6.82908, 4.91989, 4.92007, 4.92011, 4.92106, 4.99713, 4.93733, 4.92305, 4.97616, 4.92089, 4.92732, 4.92246, 5.00511, 4.92006, 4.92004, 6.46696, 4.92004, 16.2398
1.14379, 17.8051, 18.7414, 4.86807, 4.45029, -0.936245, 7.45059, 4.86787, 4.8681, 4.86814, 4.8691, 4.93199, 4.88536, 4.87108, 4.92387, 4.86914, 4.87737, 4.86999, 4.91763, 4.86808, 4.86807, 6.53711, 4.86807, 14.2868
1.15207, 14.8003, 17.7963, 4.81607, 4.09882, -2.99601, 8.26158, 4.81581, 4.8161, 4.81614, 4.81709, 4.86886, 4.83336, 4.81908, 4.87145, 4.81741, 4.82771, 4.81759, 4.84372, 4.81608, 4.81607, 6.59638, 4.81607, 12.3987
1.16036, 15.8634, 17.1961, 4.76358, 4.22651, -1.33272, 9.25535, 4.76325, 4.76361, 4.76366, 4.76461, 4.80747, 4.78087, 4.76659, 4.81841, 4.76527, 4.77791, 4.76479, 4.77836, 4.76359, 4.76358, 6.6424, 4.76358, 10.6734
1.16865, 12.6247, 16.9647, 4.71016, 3.82423, -4.33995, 10.3948, 4.70974, 4.7102, 4.71024, 4.71119, 4.7473, 4.72746, 4.71317, 4.76433, 4.71233, 4.72749, 4.71112, 4.71773, 4.71017, 4.71017, 6.67448, 4.71016, 9.17496
1.17694, 11.9807, 17.0599, 4.65536, 3.73908, -5.07913, 11.6096, 4.65481, 4.6554, 4.65544, 4.65639, 4.68762, 4.67266, 4.65837, 4.70874, 4.65818, 4.67601, 4.65612, 4.65907, 4.65537, 4.65537, 6.69306, 4.65536, 7.93295
1.18523, 14.1659, 17.3814, 4.59877, 4.02068, -3.21552, 12.7998, 4.59807, 4.5988, 4.59884, 4.59979, 4.62766, 4.61606, 4.60177, 4.65127, 4.60251, 4.62303, 4.59937, 4.60051, 4.59877, 4.59877, 6.69913, 4.59877, 6.9468
1.19351, 10.9831, 17.7889, 4.53998, 3.6032, -6.80577, 13.8479, 4.5391, 4.54002, 4.54006, 4.54101, 4.56667, 4.55728, 4.54299, 4.59157, 4.54504, 4.56815, 4.54046, 4.54077, 4.53999, 4.53999, 6.69342, 4.53998, 6.19334
1.2018, 15.7931, 18.1275, 4.47868, 4.21819, -2.33435, 14.6356, 4.47756, 4.47871, 4.47875, 4.4797, 4.50397, 4.49597, 4.48169, 4.52933, 4.48559, 4.51102, 4.47905, 4.47902, 4.47868, 4.47868, 6.67587, 4.47868, 5.63604
1.21009, 17.173, 18.2566, 4.41456, 4.3787, -1.08359, 15.0651, 4.41315, 4.41459, 4.41463, 4.41559, 4.43902, 4.43185, 4.41757, 4.46432, 4.42403, 4.45132, 4.41486, 4.4147, 4.41456, 4.41456, 6.64514, 4.41456, 5.23318
1.21838, 12.9833, 18.0738, 4.34741, 3.87082, -5.09053, 15.0765, 4.34565, 4.34744, 4.34748, 4.34843, 4.37138, 4.3647, 4.35041, 4.39638, 4.36031, 4.38881, 4.34764, 4.34746, 4.34741, 4.34741, 6.59863, 4.34741, 4.94451
1.22666, 14.9831, 17.5306, 4.27707, 4.12106, -2.54751, 14.6596, 4.27489, 4.27711, 4.27715, 4.2781, 4.30077, 4.29437, 4.28008, 4.32543, 4.2944, 4.32335, 4.27726, 4.27709, 4.27707, 4.27708, 6.53273, 4.27707, 4.73514
1.23495, 18.3824, 16.6368, 4.20352, 4.51469, 1.74566, 13.8557, 4.20082, 4.20355, 4.20359, 4.20455, 4.22706, 4.22081, 4.20653, 4.25149, 4.2263, 4.25488, 4.20366, 4.20353, 4.20352, 4.20352, 6.44342, 4.20352, 4.5775
1.24324, 9.59408, 15.4522, 4.12683, 3.40501, -5.85816, 12.7488, 4.1235, 4.12686, 4.1269, 4.12785, 4.15027, 4.14412, 4.12983, 4.17472, 4.156, 4.18347, 4.12694, 4.12683, 4.12683, 4.12683, 6.32703, 4.12683, 4.45138
1.25153, 15.9727, 14.0713, 4.04721, 4.23943, 1.90139, 11.4501, 4.04313, 4.04724, 4.04728, 4.04823, 4.07059, 4.0645, 4.05021, 4.09543, 4.08345, 4.10931, 4.04729, 4.04721, 4.04721, 4.04721, 6.1811, 4.04721, 4.34307
1.25981, 13.1901, 12.6022, 3.96502, 3.89745, 0.58796, 10.078, 3.96005, 3.96505, 3.96509, 3.96605, 3.98836, 3.98231, 3.96803, 4.01411, 4.00861, 4.03278, 3.96508, 3.96502, 3.96502, 3.96502, 6.00505, 3.96502, 4.24393
1.2681, 19.5668, 11.1476, 3.88076, 4.64401, 8.41924, 8.73974, 3.87472, 3.8808, 3.88084, 3.88179, 3.90407, 3.89806, 3.88377, 3.93139, 3.93143, 3.95435, 3.88081, 3.88076, 3.88076, 3.88077, 5.80071, 3.88076, 4.14901
1.27639, 6.82758, 9.79079, 3.79505, 2.97112, -2.96321, 7.51828, 3.78774, 3.79508, 3.79512, 3.79607, 3.81832, 3.81234, 3.79806, 3.84808, 3.85194, 3.87465, 3.79508, 3.79505, 3.79505, 3.79505, 5.57246, 3.79505, 4.05588
1.28468, 13.9904, 8.58775, 3.70856, 3.9988, 5.40261, 6.46553, 3.69975, 3.70859, 3.70863, 3.70958, 3.7318, 3.72585, 3.71156, 3.76507, 3.77029, 3.79435, 3.70858, 3.70856, 3.70856, 3.70856, 5.32694, 3.70856, 3.96364
1.29296, 10.9904, 7.5667, 3.62199, 3.60422, 3.42369, 5.60291, 3.61141, 3.62202, 3.62206, 3.62301, 3.64521, 3.63928, 3.62499, 3.68329, 3.68679, 3.71422, 3.62201, 3.62199, 3.62199, 3.62199, 5.07249, 3.62199, 3.87226
1.30125, 8.99033, 6.73238, 3.53602, 3.31517, 2.25796, 4.92682, 3.52338, 3.53606, 3.5361, 3.53705, 3.55922, 3.55332, 3.53903, 3.60367, 3.60196, 3.63505, 3.53604, 3.53602, 3.53602, 3.53603, 4.81822, 3.53602, 3.78214
1.30954, 9.76892, 6.07303, 3.45127, 3.43059, 3.69589, 4.41668, 3.43621, 3.4513, 3.45134, 3.4523, 3.47445, 3.46856, 3.45428, 3.52704, 3.51651, 3.55775, 3.45128, 3.45127, 3.45127, 3.45127, 4.57296, 3.45127, 3.6938
1.31783, 8.98804, 5.56793, 3.36821, 3.31482, 3.42011, 4.04343, 3.35033, 3.36824, 3.36828, 3.36924, 3.39138, 3.3855, 3.37122, 3.45408, 3.43132, 3.48352, 3.36822, 3.36821, 3.36821, 3.36821, 4.3443, 3.36821, 3.60773
1.32612, 12.3094, 5.19397, 3.28721, 3.78278, 7.11547, 3.77648, 3.26606, 3.28724, 3.28728, 3.28823, 3.31037, 3.3045, 3.29021, 3.38531, 3.34737, 3.41422, 3.28721, 3.28721, 3.28721, 3.28721, 4.13775, 3.28721, 3.52428
1.3344, 12.9807, 4.93071, 3.20849, 3.8705, 8.05003, 3.58855, 3.18357, 3.20852, 3.20856, 3.20952, 3.23164, 3.22578, 3.2115, 3.32108, 3.26572, 3.35316, 3.20849, 3.20849, 3.20849, 3.20849, 3.95641, 3.20849, 3.44365
1.34269, 5.13562, 4.76412, 3.13216, 2.67126, 0.371497, 3.45812, 3.10289, 3.13219, 3.13224, 3.13319, 3.15531, 3.14945, 3.13517, 3.26152, 3.18758, 3.30638, 3.13216, 3.13216, 3.13216, 3.13216, 3.80085, 3.13216, 3.36589
1.35098, 12.0592, 4.68959, 3.05823, 3.74955, 7.36957, 3.37006, 3.02395, 3.05826, 3.0583, 3.05925, 3.08137, 3.07552, 3.06123, 3.20665, 3.11437, 3.28467, 3.05823, 3.05823, 3.05823, 3.05823, 3.66948, 3.05823, 3.29092
1.35927, 12.5116, 4.71472, 2.98662, 3.80941, 7.79686, 3.3149, 2.94663, 2.98666, 2.9867, 2.98765, 3.00976, 3.00391, 2.98963, 3.15634, 3.04792, 3.30642, 2.98662, 2.98662, 2.98662, 2.98663, 3.55911, 2.98662, 3.21858
1.36755, 12.9781, 4.86225, 2.91724, 3.87016, 8.1159, 3.28743, 2.87072, 2.91728, 2.91732, 2.91827, 2.94038, 2.93453, 2.92025, 3.1104, 2.99073, 3.40106, 2.91725, 2.91724, 2.91724, 2.91725, 3.46562, 2.91724, 3.14868
1.37584, 14.219, 5.17262, 2.84996, 4.02728, 9.04635, 3.2849, 2.796, 2.85, 2.85004, 2.85099, 2.87308, 2.86724, 2.85297, 3.06859, 2.94616, 3.61268, 2.84996, 2.84996, 2.84996, 2.84997, 3.38458, 2.84996, 3.08099
1.38413, 12.7377, 5.70528, 2.78466, 3.83897, 7.0324, 3.30525, 2.72227, 2.78469, 2.78473, 2.78568, 2.80776, 2.80192, 2.78766, 3.03064, 2.91861, 4.00244, 2.78466, 2.78466, 2.78466, 2.78466, 3.31181, 2.78466, 3.01532
1.39242, 20.2603, 6.53686, 2.72121, 4.71809, 13.7235, 3.34563, 2.64929, 2.72125, 2.72129, 2.72224, 2.74428, 2.73845, 2.72421, 2.99629, 2.91332, 4.64808, 2.72122, 2.72121, 2.72121, 2.72122, 3.24372, 2.72121, 2.95146
1.4007, 18.9612, 7.75416, 2.65955, 4.57834, 11.207, 3.40129, 2.57686, 2.65958, 2.65962, 2.66057, 2.68257, 2.67675, 2.66253, 2.9653, 2.93592, 5.63834, 2.65955, 2.65955, 2.65955, 2.65955, 3.1775, 2.65955, 2.88924
1.40899, 17.7133, 9.44049, 2.59961, 4.43997, 8.27283, 3.4651, 2.50482, 2.59964, 2.59968, 2.60062, 2.62255, 2.61675, 2.60258, 2.93746, 2.99147, 7.06067, 2.59961, 2.59961, 2.59961, 2.59961, 3.11114, 2.59961, 2.82851
1.41728, 19.473, 11.6549, 2.54137, 4.6339, 7.81812, 3.52779, 2.43302, 2.5414, 2.54144, 2.54238, 2.5642, 2.55843, 2.54432, 2.9126, 3.08315, 8.98162, 2.54137, 2.54137, 2.54137, 2.54137, 3.04347, 2.54137, 2.76915
1.42557, 24.7184, 14.4071, 2.48487, 5.16898, 10.3113, 3.5788, 2.36135, 2.4849, 2.48494, 2.48587, 2.50755, 2.50181, 2.4878, 2.8906, 3.21077, 11.4225, 2.48487, 2.48487, 2.48487, 2.48487, 2.974, 2.48487, 2.7111
1.43385, 23.2286, 17.6325, 2.43021, 5.02281, 5.5961, 3.60768, 2.28979, 2.43024, 2.43028, 2.4312, 2.45268, 2.44699, 2.4331, 2.87143, 3.3694, 14.3346, 2.43021, 2.43021, 2.43021, 2.43021, 2.90282, 2.43021, 2.65439
1.44214, 31.1538, 21.1765, 2.37755, 5.75793, 9.97728, 3.60569, 2.21836, 2.37758, 2.37762, 2.37853, 2.39976, 2.39414, 2.38041, 2.85518, 3.54873, 17.5823, 2.37755, 2.37755, 2.37755, 2.37755, 2.83054, 2.37755, 2.59913
1.45043, 22.8425, 24.7937, 2.32714, 4.98423, -1.95119, 3.56725, 2.14721, 2.32717, 2.32721, 2.32811, 2.34904, 2.34349, 2.32996, 2.84201, 3.73342, 20.941, 2.32714, 2.32714, 2.32714, 2.32715, 2.75807, 2.32714, 2.54555
1.45872, 26.4537, 28.1695, 2.2793, 5.3342, -1.71579, 3.49097, 2.07652, 2.27933, 2.27937, 2.28025, 2.30083, 2.29537, 2.28207, 2.83222, 3.90467, 24.116, 2.2793, 2.2793, 2.2793, 2.2793, 2.6866, 2.2793, 2.49402
1.467, 14.7796, 30.9615, 2.23436, 4.09629, -16.1819, 3.3799, 2.0066, 2.23439, 2.23443, 2.23529, 2.25548, 2.25012, 2.2371, 2.82621, 4.0429, 26.7813, 2.23436, 2.23436, 2.23436, 2.23437, 2.61743, 2.23436, 2.44497
1.47529, 31.3681, 32.8575, 2.1927, 5.77651, -1.48943, 3.241, 1.93777, 2.19273, 2.19276, 2.19361, 2.21338, 2.20813, 2.19541, 2.82439, 4.13101, 28.634, 2.1927, 2.1927, 2.1927, 2.1927, 2.55185, 2.1927, 2.39893
1.48358, 25.6112, 33.6318, 2.15463, 5.25463, -8.02058, 3.08396, 1.87039, 2.15466, 2.1547, 2.15552, 2.17487, 2.16972, 2.15733, 2.8272, 4.15736, 29.45, 2.15463, 2.15463, 2.15463, 2.15464, 2.49105, 2.15463, 2.35638
1.49187, 28.6056, 33.1907, 2.12042, 5.53223, -4.5851, 2.91968, 1.80477, 2.12044, 2.12048, 2.12129, 2.14021, 2.13518, 2.12314, 2.83499, 4.11789, 29.1282, 2.12042, 2.12042, 2.12042, 2.12042, 2.43599, 2.12042, 2.31779
1.50016, 25.527, 31.5913, 2.0902, 5.24661, -6.0644, 2.7586, 1.74119, 2.09023, 2.09026, 2.09105, 2.10959, 2.10465, 2.09298, 2.84803, 4.0166, 27.7108, 2.0902, 2.0902, 2.0902, 2.0902, 2.38733, 2.0902, 2.28348
1.50844, 26.1407, 29.0294, 2.06402, 5.30478, -2.88868, 2.60942, 1.67981, 2.06405, 2.06408, 2.06485, 2.08304, 2.07819, 2.0669, 2.86644, 3.86447, 25.3731, 2.06402, 2.06402, 2.06402, 2.06402, 2.34545, 2.06402, 2.25363
1.51673, 31.9711, 25.7997, 2.04183, 5.82847, 6.17143, 2.47832, 1.62073, 2.04186, 2.04189, 2.04265, 2.06053, 2.05576, 2.04486, 2.89022, 3.67712, 22.3879, 2.04183, 2.04183, 2.04183, 2.04183, 2.31041, 2.04183, 2.22829
1.52502, 24.971, 22.2402, 2.02353, 5.19336, 2.73076, 2.36868, 1.56392, 2.02355, 2.02359, 2.02434, 2.04197, 2.03727, 2.02676, 2.91931, 3.47179, 19.0724, 2.02353, 2.02353, 2.02353, 2.02353, 2.28205, 2.02353, 2.2074
1.53331, 34.3982, 18.675, 2.00903, 6.03309, 15.7232, 2.28136, 1.50924, 2.00906, 2.00909, 2.00983, 2.02727, 2.02262, 2.01253, 2.9537, 3.26456, 15.7334, 2.00903, 2.00903, 2.00903, 2.00904, 2.26007, 2.00903, 2.19086
