   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.728257, 0.96429, 1.0966, 0.768594, 1.72171, -0.132313, 0.768594, 0.768607, 0.768622, 0.768659, 0.768608, 0.771624, 0.77853, 0.768696, 0.768878, 0.768609, 0.76892, 0.769978, 0.768595, 1.03065, 0.768594, 0.819349
0.736138, 0.0357104, 1.31527, 0.905504, 1.42678, -1.27956, 0.905504, 0.905519, 0.905537, 0.905581, 0.90552, 0.909081, 0.917234, 0.905619, 0.905838, 0.905523, 0.905905, 0.907109, 0.905505, 1.23711, 0.905504, 0.965739
0.744018, 1.95947, 1.56592, 1.05679, 1.98984, 0.393542, 1.05679, 1.0568, 1.05683, 1.05688, 1.05681, 1.06097, 1.07051, 1.05692, 1.05718, 1.05681, 1.05728, 1.05863, 1.05679, 1.47406, 1.05679, 1.1277
0.751898, 0.040535, 1.85116, 1.222, 1.42847, -1.81062, 1.222, 1.22202, 1.22205, 1.22211, 1.22202, 1.22685, 1.2379, 1.22215, 1.22245, 1.22203, 1.22261, 1.22411, 1.222, 1.74403, 1.222, 1.30485
0.759778, 1, 2.1735, 1.40033, 1.73205, -1.1735, 1.40033, 1.40036, 1.40039, 1.40045, 1.40036, 1.4059, 1.4186, 1.4005, 1.40085, 1.40037, 1.40107, 1.40271, 1.40034, 2.0495, 1.40033, 1.49646
0.767658, 1, 2.53535, 1.59058, 1.73205, -1.53535, 1.59058, 1.59061, 1.59064, 1.59072, 1.59061, 1.59693, 1.61138, 1.59077, 1.59117, 1.59063, 1.59148, 1.59324, 1.59059, 2.39278, 1.59058, 1.7014
0.775539, 0.949823, 2.93893, 1.79119, 1.7175, -1.98911, 1.79119, 1.79122, 1.79126, 1.79135, 1.79122, 1.79835, 1.81467, 1.79139, 1.79185, 1.79124, 1.79228, 1.79414, 1.79119, 2.77603, 1.79119, 1.91822
0.783419, 2.94499, 3.38624, 2.00026, 2.22373, -0.441247, 2.00026, 2.00029, 2.00033, 2.00043, 2.00029, 2.00828, 2.02656, 2.00047, 2.00099, 2.00032, 2.00157, 2.00349, 2.00026, 3.20111, 2.00026, 2.14518
0.791299, 2.99518, 3.87893, 2.2156, 2.23499, -0.883747, 2.2156, 2.21564, 2.21568, 2.21579, 2.21564, 2.22451, 2.24482, 2.21584, 2.21641, 2.21567, 2.21719, 2.21912, 2.2156, 3.66952, 2.2156, 2.3803
0.799179, 0.110004, 4.41825, 2.43482, 1.45259, -4.30825, 2.43482, 2.43486, 2.43491, 2.43503, 2.43486, 2.44464, 2.46703, 2.43507, 2.4357, 2.4349, 2.43673, 2.43861, 2.43482, 4.18224, 2.43482, 2.62147
0.807059, 3.82054, 5.00491, 2.65534, 2.41258, -1.18437, 2.65534, 2.65539, 2.65544, 2.65558, 2.65539, 2.66609, 2.69059, 2.65562, 2.65631, 2.65545, 2.65764, 2.65939, 2.65535, 4.7396, 2.65534, 2.86655
0.81494, 4.05499, 5.63896, 2.87457, 2.46069, -1.58397, 2.87457, 2.87462, 2.87468, 2.87482, 2.87462, 2.88625, 2.91286, 2.87486, 2.87561, 2.8747, 2.87732, 2.87884, 2.87457, 5.34115, 2.87457, 3.11346
0.82282, 8.73661, 6.31965, 3.08989, 3.27668, 2.41696, 3.08989, 3.08994, 3.09, 3.09016, 3.08995, 3.10249, 3.13121, 3.09019, 3.09099, 3.09005, 3.09317, 3.09436, 3.08989, 5.98545, 3.08989, 3.36034
0.8307, 5.05256, 7.04533, 3.2988, 2.65567, -1.99277, 3.2988, 3.29885, 3.29892, 3.29909, 3.29886, 3.3123, 3.34309, 3.29912, 3.29997, 3.29899, 3.3027, 3.30343, 3.2988, 6.66991, 3.2988, 3.60565
0.83858, 4.988, 7.81331, 3.49898, 2.64348, -2.82531, 3.49898, 3.49904, 3.49911, 3.49929, 3.49905, 3.51337, 3.54616, 3.49932, 3.50021, 3.49922, 3.50361, 3.50374, 3.49898, 7.39064, 3.49898, 3.84832
0.84646, 7.916, 8.61978, 3.68838, 3.14897, -0.703781, 3.68838, 3.68844, 3.68852, 3.6887, 3.68845, 3.70361, 3.73833, 3.68872, 3.68966, 3.68867, 3.69384, 3.69321, 3.68838, 8.14232, 3.68838, 4.08782
0.854341, 4.20845, 9.45979, 3.86522, 2.49168, -5.25134, 3.86522, 3.86529, 3.86537, 3.86557, 3.8653, 3.88126, 3.91781, 3.86558, 3.86654, 3.86558, 3.87164, 3.87009, 3.86523, 8.91812, 3.86522, 4.3243
0.862221, 5.91605, 10.3272, 4.0281, 2.81355, -4.41118, 4.0281, 4.02818, 4.02826, 4.02847, 4.02818, 4.0449, 4.08318, 4.02847, 4.02946, 4.02854, 4.0356, 4.03297, 4.02811, 9.70964, 4.0281, 4.55863
0.870101, 12.7531, 11.2149, 4.17599, 3.84097, 1.53815, 4.17599, 4.17606, 4.17615, 4.17637, 4.17607, 4.19349, 4.23338, 4.17636, 4.17737, 4.17652, 4.1847, 4.18079, 4.17599, 10.507, 4.17599, 4.7925
0.877981, 9.90151, 12.1148, 4.30821, 3.44986, -2.21331, 4.30821, 4.30829, 4.30838, 4.3086, 4.30829, 4.32636, 4.36773, 4.30859, 4.3096, 4.30886, 4.31827, 4.31292, 4.30821, 11.299, 4.30821, 5.02838
0.885861, 12.1486, 13.0181, 4.42448, 3.76147, -0.869471, 4.42448, 4.42456, 4.42465, 4.42488, 4.42457, 4.44323, 4.48595, 4.42486, 4.42588, 4.42527, 4.43604, 4.42905, 4.42448, 12.0734, 4.42448, 5.26954
0.893742, 10.8128, 13.9156, 4.52485, 3.57949, -3.10288, 4.52485, 4.52494, 4.52503, 4.52527, 4.52494, 4.54414, 4.58809, 4.52524, 4.52625, 4.52582, 4.53803, 4.52926, 4.52486, 12.8169, 4.52485, 5.52
0.901622, 10.9808, 14.7981, 4.6097, 3.60289, -3.81734, 4.6097, 4.60979, 4.60989, 4.61013, 4.6098, 4.62947, 4.67451, 4.6101, 4.61108, 4.61089, 4.62463, 4.6139, 4.60971, 13.516, 4.6097, 5.78437
0.909502, 17.616, 15.6566, 4.67967, 4.42899, 1.95936, 4.67967, 4.67975, 4.67985, 4.6801, 4.67976, 4.69986, 4.74587, 4.68006, 4.68102, 4.68112, 4.69644, 4.68364, 4.67967, 14.1574, 4.67967, 6.06778
0.917382, 16.5326, 16.4829, 4.73561, 4.30495, 0.0497475, 4.73561, 4.7357, 4.7358, 4.73606, 4.73571, 4.75618, 4.80304, 4.73601, 4.73694, 4.73741, 4.75433, 4.73935, 4.73562, 14.7281, 4.73561, 6.37563
0.925262, 14.6975, 17.2695, 4.77856, 4.08626, -2.57199, 4.77856, 4.77865, 4.77875, 4.77901, 4.77866, 4.79944, 4.84704, 4.77896, 4.77985, 4.78078, 4.79927, 4.78203, 4.77856, 15.2164, 4.77856, 6.71336
0.933143, 14.0767, 18.0107, 4.80965, 4.00958, -3.93395, 4.80965, 4.80974, 4.80985, 4.81011, 4.80975, 4.83081, 4.87905, 4.81006, 4.8109, 4.81243, 4.83239, 4.81286, 4.80965, 15.6123, 4.80965, 7.08618
0.941023, 16.779, 18.7018, 4.8301, 4.33348, -1.92275, 4.8301, 4.83019, 4.8303, 4.83056, 4.8302, 4.8515, 4.90027, 4.83051, 4.83131, 4.83361, 4.85485, 4.83305, 4.8301, 15.9078, 4.8301, 7.49879
0.948903, 21.3566, 19.3401, 4.84113, 4.83287, 2.01655, 4.84113, 4.84123, 4.84133, 4.8416, 4.84123, 4.86273, 4.91195, 4.84156, 4.84231, 4.84562, 4.86786, 4.84382, 4.84114, 16.0974, 4.84113, 7.95499
0.956783, 12.0177, 19.9242, 4.84396, 3.74402, -7.90648, 4.84396, 4.84406, 4.84416, 4.84443, 4.84406, 4.86573, 4.91532, 4.84441, 4.8451, 4.84975, 4.87257, 4.8464, 4.84397, 16.1784, 4.84396, 8.45736
0.964663, 14.3097, 20.4544, 4.83975, 4.03853, -6.14466, 4.83974, 4.83984, 4.83995, 4.84022, 4.83985, 4.86165, 4.91156, 4.84023, 4.84086, 4.84728, 4.87011, 4.84194, 4.83975, 16.1509, 4.83975, 9.00697
0.972544, 15.5509, 20.9321, 4.82958, 4.18938, -5.38116, 4.82957, 4.82967, 4.82978, 4.83005, 4.82968, 4.85159, 4.90175, 4.8301, 4.83067, 4.83947, 4.86152, 4.83154, 4.82958, 16.0181, 4.82958, 9.60307
0.980424, 17.5317, 21.3597, 4.81442, 4.41947, -3.82798, 4.81441, 4.81452, 4.81463, 4.8149, 4.81453, 4.83653, 4.88688, 4.815, 4.81552, 4.82752, 4.84774, 4.81618, 4.81443, 15.786, 4.81442, 10.2428
0.988304, 12.5498, 21.74, 4.79517, 3.81442, -9.19019, 4.79516, 4.79527, 4.79538, 4.79565, 4.79528, 4.81735, 4.86786, 4.79582, 4.79629, 4.81259, 4.82963, 4.79673, 4.79518, 15.4631, 4.79517, 10.9211
0.996184, 17.7502, 22.0759, 4.77259, 4.44412, -4.32577, 4.77257, 4.77269, 4.7728, 4.77307, 4.77269, 4.79483, 4.84546, 4.77333, 4.77375, 4.79582, 4.8079, 4.77396, 4.7726, 15.0601, 4.77259, 11.6306
1.00406, 17.6205, 22.3702, 4.74732, 4.42951, -4.74965, 4.7473, 4.74742, 4.74753, 4.7478, 4.74743, 4.76961, 4.82032, 4.74819, 4.74856, 4.77832, 4.78321, 4.74853, 4.74733, 14.5894, 4.74732, 12.3617
1.01194, 17.586, 22.6246, 4.7199, 4.4256, -5.03865, 4.71987, 4.72, 4.72011, 4.72038, 4.72001, 4.74222, 4.79299, 4.72092, 4.72125, 4.76122, 4.75606, 4.72096, 4.71991, 14.0648, 4.7199, 13.1025
1.01982, 15.1103, 22.8403, 4.69077, 4.13647, -7.72995, 4.69073, 4.69086, 4.69097, 4.69125, 4.69087, 4.71311, 4.76392, 4.69199, 4.69228, 4.74567, 4.72689, 4.6917, 4.69077, 13.5005, 4.69077, 13.8395
1.0277, 17.6061, 23.0171, 4.66025, 4.42788, -5.41106, 4.6602, 4.66034, 4.66045, 4.66073, 4.66035, 4.68262, 4.73343, 4.66171, 4.66197, 4.73285, 4.69603, 4.66106, 4.66025, 12.9108, 4.66025, 14.5577
1.03559, 22.4618, 23.154, 4.62859, 4.94588, -0.692207, 4.62853, 4.62868, 4.6288, 4.62907, 4.62869, 4.65097, 4.70177, 4.63037, 4.63058, 4.72404, 4.66374, 4.6293, 4.62859, 12.3099, 4.62859, 15.2411
1.04347, 19.764, 23.2486, 4.59596, 4.66519, -3.48461, 4.59589, 4.59606, 4.59617, 4.59644, 4.59607, 4.61836, 4.66912, 4.59813, 4.59828, 4.7206, 4.63021, 4.59659, 4.59597, 11.7107, 4.59596, 15.8734
1.05135, 17.4472, 23.2981, 4.56246, 4.40989, -5.85093, 4.56237, 4.56256, 4.56267, 4.56294, 4.56256, 4.58487, 4.63557, 4.56511, 4.56519, 4.72395, 4.59557, 4.56301, 4.56247, 11.125, 4.56246, 16.4386
1.05923, 15.387, 23.2991, 4.52813, 4.16977, -7.91212, 4.52802, 4.52823, 4.52834, 4.52862, 4.52824, 4.55055, 4.60118, 4.53137, 4.53136, 4.73562, 4.55989, 4.52861, 4.52814, 10.563, 4.52813, 16.9216
1.06711, 19.4256, 23.2483, 4.49298, 4.62878, -3.82262, 4.49284, 4.49307, 4.49318, 4.49346, 4.49308, 4.51539, 4.56593, 4.49694, 4.4968, 4.75722, 4.52321, 4.4934, 4.49298, 10.0331, 4.49298, 17.3092
1.07499, 17.2569, 23.1426, 4.45695, 4.38826, -5.88572, 4.45677, 4.45704, 4.45716, 4.45743, 4.45705, 4.47937, 4.52979, 4.46179, 4.46148, 4.79037, 4.48551, 4.45732, 4.45695, 9.54162, 4.45695, 17.59
1.08287, 18.8341, 22.9799, 4.41998, 4.56444, -4.14578, 4.41976, 4.42007, 4.42019, 4.42046, 4.42008, 4.4424, 4.49269, 4.42589, 4.42533, 4.8367, 4.44678, 4.4203, 4.41998, 9.09315, 4.41998, 17.7556
1.09075, 26.8293, 22.7594, 4.38197, 5.36929, 4.06989, 4.38169, 4.38206, 4.38217, 4.38245, 4.38207, 4.40439, 4.45452, 4.38917, 4.38827, 4.89773, 4.40694, 4.38225, 4.38197, 8.69033, 4.38197, 17.8006
1.09863, 20.2717, 22.4814, 4.3428, 4.71929, -2.2097, 4.34246, 4.3429, 4.34301, 4.34329, 4.34291, 4.36523, 4.41519, 4.35155, 4.3502, 4.97484, 4.36592, 4.34305, 4.34281, 8.33405, 4.3428, 17.7229
1.10651, 13.4325, 22.1482, 4.30236, 3.92842, -8.71578, 4.30194, 4.30246, 4.30257, 4.30285, 4.30247, 4.32479, 4.37456, 4.31295, 4.31102, 5.06914, 4.32363, 4.30258, 4.30237, 8.0237, 4.30236, 17.5239
1.11439, 17.0624, 21.7636, 4.26051, 4.36605, -4.70125, 4.26, 4.26061, 4.26072, 4.26099, 4.26061, 4.28294, 4.33252, 4.27328, 4.27061, 5.18139, 4.27996, 4.2607, 4.26052, 7.7573, 4.26051, 17.2081
1.12227, 15.9087, 21.3329, 4.21711, 4.23187, -5.42414, 4.21649, 4.21721, 4.21732, 4.2176, 4.21722, 4.23954, 4.28893, 4.23245, 4.22886, 5.31187, 4.23481, 4.21728, 4.21712, 7.5318, 4.21711, 16.7833
1.13015, 14.9855, 20.8626, 4.17204, 4.12135, -5.87712, 4.17128, 4.17214, 4.17225, 4.17252, 4.17214, 4.19447, 4.24367, 4.19037, 4.18567, 5.46028, 4.18806, 4.17219, 4.17204, 7.34334, 4.17204, 16.26
1.13803, 20.858, 20.3605, 4.12516, 4.78101, 0.497499, 4.12424, 4.12525, 4.12537, 4.12564, 4.12526, 4.14759, 4.19663, 4.14697, 4.14095, 5.62568, 4.13959, 4.12529, 4.12516, 7.18742, 4.12516, 15.6508
1.14591, 20.2955, 19.8347, 4.07635, 4.72181, 0.460747, 4.07523, 4.07644, 4.07655, 4.07683, 4.07645, 4.09878, 4.1477, 4.10217, 4.09463, 5.80635, 4.08929, 4.07646, 4.07635, 7.05921, 4.07635, 14.97
1.15379, 16.4714, 19.2934, 4.0255, 4.29783, -2.82206, 4.02416, 4.0256, 4.02571, 4.02599, 4.02561, 4.04793, 4.0968, 4.05593, 4.0467, 5.99983, 4.03707, 4.0256, 4.02551, 6.9537, 4.0255, 14.233
1.16167, 15.149, 18.7446, 3.97252, 4.14114, -3.59559, 3.97091, 3.97262, 3.97273, 3.973, 3.97262, 3.99495, 4.04386, 4.00821, 3.99716, 6.20285, 3.98282, 3.97261, 3.97252, 6.86588, 3.97252, 13.4555
1.16955, 21.3002, 18.1954, 3.91733, 4.82703, 3.10474, 3.9154, 3.91743, 3.91754, 3.91781, 3.91743, 3.93976, 3.98883, 3.95898, 3.94608, 6.41138, 3.92648, 3.91741, 3.91733, 6.79091, 3.91733, 12.6533
1.17743, 13.5317, 17.652, 3.85987, 3.94102, -4.12033, 3.85757, 3.85997, 3.86008, 3.86035, 3.85998, 3.8823, 3.9317, 3.90827, 3.89363, 6.62073, 3.86797, 3.85994, 3.85988, 6.72424, 3.85987, 11.8413
1.18531, 19.4152, 17.1191, 3.80011, 4.62766, 2.29608, 3.79738, 3.80021, 3.80032, 3.8006, 3.80022, 3.82254, 3.87248, 3.85611, 3.84005, 6.82563, 3.80728, 3.80018, 3.80012, 6.66167, 3.80011, 11.0332
1.19319, 15.2193, 16.6002, 3.73805, 4.14961, -1.38092, 3.73481, 3.73815, 3.73826, 3.73853, 3.73815, 3.76048, 3.81122, 3.80258, 3.78573, 7.02043, 3.74437, 3.7381, 3.73806, 6.59947, 3.73805, 10.2413
1.20107, 11.9903, 16.0973, 3.6737, 3.74036, -4.107, 3.66987, 3.6738, 3.67391, 3.67419, 3.67381, 3.69613, 3.74799, 3.74781, 3.73119, 7.19928, 3.67927, 3.67375, 3.67371, 6.53438, 3.6737, 9.47623
1.20895, 17.7109, 15.6111, 3.60713, 4.4397, 2.09986, 3.60261, 3.60723, 3.60734, 3.60761, 3.60723, 3.62956, 3.68292, 3.69199, 3.67715, 7.35636, 3.61203, 3.60717, 3.60713, 6.46364, 3.60713, 8.74641
1.21683, 15.8994, 15.1414, 3.53841, 4.23077, 0.758064, 3.53309, 3.53851, 3.53862, 3.53889, 3.53851, 3.56084, 3.61615, 3.63535, 3.62455, 7.48611, 3.54272, 3.53845, 3.53841, 6.38506, 3.53841, 8.0585
1.22471, 18.0475, 14.6871, 3.46766, 4.47744, 3.36039, 3.46141, 3.46775, 3.46786, 3.46814, 3.46776, 3.49008, 3.54788, 3.57822, 3.57459, 7.58349, 3.47144, 3.46769, 3.46766, 6.29695, 3.46766, 7.41711
1.23259, 21.3535, 14.2471, 3.39503, 4.83255, 7.10645, 3.38772, 3.39513, 3.39524, 3.39551, 3.39513, 3.41745, 3.47835, 3.52099, 3.52879, 7.64418, 3.39835, 3.39506, 3.39503, 6.19813, 3.39503, 6.82511
1.24047, 19.5933, 13.8201, 3.3207, 4.64686, 5.77318, 3.31216, 3.32079, 3.3209, 3.32118, 3.3208, 3.34312, 3.40782, 3.46415, 3.48899, 7.66478, 3.32361, 3.32072, 3.3207, 6.08793, 3.3207, 6.28366
1.24835, 15.3633, 13.4055, 3.24487, 4.16693, 1.95786, 3.23493, 3.24497, 3.24508, 3.24536, 3.24498, 3.26729, 3.33659, 3.40828, 3.45743, 7.643, 3.24743, 3.2449, 3.24488, 5.96615, 3.24487, 5.79252
1.25623, 11.7673, 13.0033, 3.16779, 3.71043, -1.23608, 3.15624, 3.16789, 3.168, 3.16828, 3.1679, 3.19021, 3.26499, 3.35406, 3.43672, 7.57771, 3.17004, 3.16781, 3.1678, 5.83297, 3.16779, 5.35028
1.26411, 15.7883, 12.6149, 3.08971, 4.21762, 3.17338, 3.07631, 3.08981, 3.08992, 3.0902, 3.08982, 3.11213, 3.19336, 3.30228, 3.42993, 7.46905, 3.09168, 3.08973, 3.08972, 5.68901, 3.08971, 4.95458
1.27199, 12.1875, 12.2429, 3.01091, 3.76663, -0.0553598, 2.9954, 3.01101, 3.01112, 3.01139, 3.01101, 3.03332, 3.12209, 3.2538, 3.44053, 7.31839, 3.01263, 3.01092, 3.01092, 5.53518, 3.01091, 4.6024
1.27987, 9.1924, 11.8912, 2.93168, 3.3455, -2.69876, 2.91378, 2.93177, 2.93189, 2.93216, 2.93178, 2.95408, 3.05156, 3.20961, 3.47238, 7.12826, 2.93319, 2.93169, 2.93168, 5.37268, 2.93168, 4.29026
1.28775, 10.1973, 11.5652, 2.85231, 3.49246, -1.36785, 2.83169, 2.85241, 2.85252, 2.85279, 2.85241, 2.8747, 2.98216, 3.17071, 3.52969, 6.90223, 2.85363, 2.85232, 2.85231, 5.20292, 2.85231, 4.0144
1.29563, 12.7369, 11.2715, 2.77312, 3.83887, 1.46536, 2.74942, 2.77321, 2.77332, 2.7736, 2.77322, 2.79549, 2.91428, 3.13821, 3.61691, 6.64478, 2.77427, 2.77313, 2.77312, 5.02748, 2.77312, 3.77104
1.30351, 11.8252, 11.0179, 2.6944, 3.71822, 0.807229, 2.66723, 2.69449, 2.6946, 2.69488, 2.6945, 2.71675, 2.84831, 3.11319, 3.73864, 6.36106, 2.6954, 2.6944, 2.6944, 4.84805, 2.6944, 3.55642
1.31139, 10.1315, 10.8127, 2.61645, 3.48303, -0.681197, 2.58536, 2.61654, 2.61665, 2.61693, 2.61655, 2.63878, 2.78463, 3.09672, 3.89946, 6.05667, 2.61732, 2.61645, 2.61645, 4.66633, 2.61645, 3.36697
1.31927, 18.6279, 10.6643, 2.53955, 4.5418, 7.96368, 2.50407, 2.53965, 2.53976, 2.54003, 2.53966, 2.56186, 2.72362, 3.08981, 4.10373, 5.73746, 2.54032, 2.53956, 2.53956, 4.48403, 2.53955, 3.19939
1.32715, 7.0802, 10.581, 2.46399, 3.01334, -3.5008, 2.42358, 2.46408, 2.46419, 2.46447, 2.46409, 2.48627, 2.66561, 3.09337, 4.35537, 5.40929, 2.46465, 2.46399, 2.46399, 4.3028, 2.46399, 3.05065
1.33503, 7.55483, 10.5704, 2.39, 3.09109, -3.01558, 2.34408, 2.3901, 2.39021, 2.39048, 2.39011, 2.41224, 2.61094, 3.10811, 4.6576, 5.07781, 2.39058, 2.39001, 2.39001, 4.12418, 2.39, 2.91806
1.34291, 16.874, 10.6388, 2.31783, 4.34442, 6.23526, 2.26577, 2.31792, 2.31803, 2.31831, 2.31793, 2.34002, 2.55994, 3.13454, 5.01266, 4.74833, 2.31833, 2.31783, 2.31783, 3.94957, 2.31783, 2.79927
1.35079, 12.8854, 10.7905, 2.24767, 3.85816, 2.09488, 2.18879, 2.24777, 2.24788, 2.24815, 2.24777, 2.26981, 2.51292, 3.17289, 5.4216, 4.42557, 2.24811, 2.24767, 2.24768, 3.78018, 2.24767, 2.69224
1.35867, 14.7618, 11.028, 2.17972, 4.09412, 3.73383, 2.11327, 2.17981, 2.17992, 2.1802, 2.17982, 2.2018, 2.47023, 3.22306, 5.88391, 4.11369, 2.1801, 2.17972, 2.17972, 3.61707, 2.17972, 2.59525
1.36655, 11.5259, 11.3508, 2.11413, 3.67775, 0.175035, 2.03933, 2.11423, 2.11434, 2.11461, 2.11424, 2.13614, 2.43223, 3.2846, 6.39745, 3.81608, 2.11446, 2.11413, 2.11414, 3.46107, 2.11413, 2.50684
1.37443, 7.9168, 11.7561, 2.05105, 3.14909, -3.83928, 1.96703, 2.05114, 2.05125, 2.05152, 2.05115, 2.07298, 2.39933, 3.35667, 6.95811, 3.53546, 2.05134, 2.05105, 2.05106, 3.31283, 2.05105, 2.42584
1.38231, 10.757, 12.2378, 1.99059, 3.57169, -1.48079, 1.89645, 1.99068, 1.99079, 1.99106, 1.99069, 2.01243, 2.37209, 3.43804, 7.55981, 3.27378, 1.99084, 1.99059, 1.99059, 3.1728, 1.99059, 2.35125
1.39019, 13.5609, 12.7872, 1.93285, 3.94473, 0.773707, 1.82761, 1.93294, 1.93305, 1.93332, 1.93295, 1.95458, 2.35118, 3.52707, 8.19449, 3.0323, 1.93306, 1.93285, 1.93285, 3.04125, 1.93285, 2.2823
1.39807, 15.9759, 13.3929, 1.87791, 4.2398, 2.58303, 1.76054, 1.878, 1.87811, 1.87837, 1.87801, 1.89952, 2.33754, 3.62179, 8.85212, 2.81165, 1.87809, 1.87791, 1.87791, 2.91829, 1.87791, 2.21836
1.40595, 8.92034, 14.0413, 1.82584, 3.30459, -5.12099, 1.69524, 1.82593, 1.82603, 1.8263, 1.82594, 1.84732, 2.33246, 3.71987, 9.52091, 2.61192, 1.82599, 1.82584, 1.82584, 2.8039, 1.82584, 2.15894
1.41383, 16.5408, 14.7173, 1.77669, 4.3059, 1.82348, 1.63171, 1.77678, 1.77689, 1.77715, 1.77679, 1.79804, 2.33765, 3.81876, 10.1877, 2.43271, 1.77683, 1.77669, 1.7767, 2.69792, 1.77669, 2.10366
1.42171, 18.9709, 15.4045, 1.73053, 4.5794, 3.56644, 1.56995, 1.73062, 1.73072, 1.73098, 1.73062, 1.75172, 2.35548, 3.91572, 10.8381, 2.27328, 1.73064, 1.73053, 1.73053, 2.60014, 1.73053, 2.05224
1.42959, 24.7195, 16.0867, 1.68739, 5.16909, 8.63284, 1.50992, 1.68747, 1.68758, 1.68784, 1.68748, 1.70842, 2.38914, 4.00795, 11.4573, 2.13255, 1.68749, 1.68739, 1.68739, 2.51024, 1.68739, 2.00447
1.43748, 18.7388, 16.7484, 1.64732, 4.55399, 1.99043, 1.45161, 1.64741, 1.64751, 1.64777, 1.64742, 1.66818, 2.44286, 4.09265, 12.0302, 2.00933, 1.64741, 1.64732, 1.64732, 2.42789, 1.64732, 1.96023
1.44536, 22.9243, 17.376, 1.61037, 4.99242, 5.54825, 1.39501, 1.61046, 1.61056, 1.61082, 1.61047, 1.63105, 2.52223, 4.16719, 12.5425, 1.90225, 1.61045, 1.61037, 1.61038, 2.35275, 1.61037, 1.91941
1.45324, 21.2743, 17.9591, 1.57661, 4.82434, 3.31517, 1.34008, 1.57669, 1.57679, 1.57705, 1.5767, 1.59709, 2.63448, 4.22915, 12.9807, 1.80994, 1.57667, 1.57661, 1.57661, 2.28446, 1.57661, 1.88198
1.46112, 22.1586, 18.491, 1.54607, 4.91514, 3.66764, 1.28681, 1.54616, 1.54626, 1.54651, 1.54617, 1.56637, 2.7889, 4.27648, 13.3332, 1.73104, 1.54613, 1.54607, 1.54608, 2.22269, 1.54607, 1.84794
1.469, 33.9124, 18.9703, 1.51885, 5.99269, 14.9421, 1.2352, 1.51893, 1.51903, 1.51928, 1.51894, 1.53894, 2.99715, 4.30753, 13.5902, 1.66424, 1.51889, 1.51885, 1.51885, 2.16712, 1.51885, 1.8173
1.47688, 21.3345, 19.4014, 1.495, 4.83058, 1.93303, 1.18522, 1.49508, 1.49518, 1.49543, 1.49509, 1.51489, 3.2738, 4.32116, 13.7448, 1.60833, 1.49504, 1.495, 1.495, 2.11749, 1.495, 1.79014
1.48476, 21.4389, 19.7958, 1.47462, 4.84137, 1.64312, 1.13686, 1.4747, 1.4748, 1.47504, 1.47471, 1.49431, 3.6366, 4.31677, 13.7927, 1.56223, 1.47465, 1.47462, 1.47462, 2.07356, 1.47462, 1.76652
1.49264, 31.9687, 20.1719, 1.4578, 5.82827, 11.7967, 1.09013, 1.45789, 1.45798, 1.45822, 1.4579, 1.47729, 4.10698, 4.29431, 13.7327, 1.52497, 1.45783, 1.4578, 1.45781, 2.03517, 1.4578, 1.74653
1.50052, 30.0566, 20.5562, 1.44466, 5.66186, 9.50046, 1.045, 1.44474, 1.44483, 1.44507, 1.44475, 1.46394, 4.71028, 4.2543, 13.5666, 1.49573, 1.44468, 1.44466, 1.44466, 2.00216, 1.44466, 1.7303
1.5084, 17.7041, 20.9826, 1.43529, 4.43893, -3.27853, 1.00149, 1.43537, 1.43547, 1.4357, 1.43538, 1.45438, 5.47599, 4.19776, 13.2993, 1.47381, 1.43531, 1.43529, 1.4353, 1.97444, 1.43529, 1.71793
1.51628, 26.9758, 21.4928, 1.42983, 5.38291, 5.48296, 0.959568, 1.42991, 1.43001, 1.43024, 1.42992, 1.44874, 6.43784, 4.12624, 12.9381, 1.45864, 1.42985, 1.42983, 1.42984, 1.95196, 1.42983, 1.70956
1.52416, 17.8135, 22.1353, 1.42841, 4.45124, -4.32178, 0.919235, 1.42848, 1.42858, 1.42881, 1.42849, 1.44712, 7.63361, 4.04165, 12.4928, 1.44978, 1.42842, 1.42841, 1.42841, 1.93469, 1.42841, 1.70532
1.53204, 26.7302, 22.9647, 1.43114, 5.36005, 3.76552, 0.880476, 1.43121, 1.4313, 1.43153, 1.43122, 1.44968, 9.1046, 3.94625, 11.9753, 1.44687, 1.43115, 1.43114, 1.43114, 1.92264, 1.43114, 1.70535
1.53992, 32.668, 24.04, 1.43816, 5.88795, 8.62793, 0.843271, 1.43823, 1.43833, 1.43855, 1.43825, 1.45654, 10.8952, 3.84255, 11.3987, 1.44964, 1.43817, 1.43816, 1.43816, 1.91583, 1.43816, 1.70978
1.5478, 30.6867, 25.4236, 1.44961, 5.71723, 5.26316, 0.807598, 1.44968, 1.44977, 1.44999, 1.44969, 1.46783, 13.0515, 3.73316, 10.777, 1.45792, 1.44961, 1.44961, 1.44961, 1.91431, 1.44961, 1.71873
1.55568, 24.692, 27.1784, 1.4656, 5.16643, -2.48633, 0.773426, 1.46567, 1.46576, 1.46598, 1.46568, 1.48368, 15.6202, 3.62077, 10.1245, 1.47157, 1.46561, 1.4656, 1.4656, 1.91811, 1.4656, 1.73233
