   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.5946, 28.6914, 29.7552, 29.7552, 5.53998, -1.06382, 29.7552, 0, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552, 29.7552
14.6025, 35.7697, 29.6238, 29.6238, 6.1457, 6.14582, 29.6238, 0, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238, 29.6238
14.6104, 27.9628, 29.5202, 29.5202, 5.47383, -1.55737, 29.5202, 0, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202, 29.5202
14.6183, 29.7559, 29.4041, 29.4041, 5.63524, 0.351751, 29.4041, 0, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041, 29.4041
14.6262, 40.6159, 29.2768, 29.2768, 6.52808, 11.339, 29.2768, 0, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768, 29.2768
14.6341, 33.96, 29.1441, 29.1441, 5.99666, 4.8159, 29.1441, 0, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441, 29.1441
14.642, 35.1094, 29.0116, 29.0116, 6.09175, 6.0978, 29.0116, 0, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116, 29.0116
14.6499, 33.0944, 28.9138, 28.9138, 5.92405, 4.18064, 28.9138, 0, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138, 28.9138
14.6578, 35.2303, 28.8006, 28.8006, 6.10166, 6.42964, 28.8006, 0, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006, 28.8006
14.6657, 32.1465, 28.6735, 28.6735, 5.8435, 3.47308, 28.6735, 0, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735, 28.6735
14.6736, 34.2129, 28.5395, 28.5395, 6.01771, 5.67342, 28.5395, 0, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395, 28.5395
14.6815, 29.0296, 28.4058, 28.4058, 5.57042, 0.623838, 28.4058, 0, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058, 28.4058
14.6894, 26.3804, 28.318, 28.318, 5.32733, -1.93756, 28.318, 0, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318, 28.318
14.6973, 24.4678, 28.2092, 28.2092, 5.14468, -3.74139, 28.2092, 0, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092, 28.2092
14.7052, 35.8673, 28.0811, 28.0811, 6.15364, 7.78624, 28.0811, 0, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811, 28.0811
14.7131, 28.4399, 27.9435, 27.9435, 5.51723, 0.496332, 27.9435, 0, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435, 27.9435
14.721, 32.8763, 27.8063, 27.8063, 5.90562, 5.06999, 27.8063, 0, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063, 27.8063
14.7289, 23.9623, 27.7605, 27.7605, 5.09532, -3.79814, 27.7605, 0, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605, 27.7605
14.7368, 26.1499, 27.6918, 27.6918, 5.30565, -1.54186, 27.6918, 0, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918, 27.6918
14.7447, 24.9777, 27.6016, 27.6016, 5.19401, -2.62393, 27.6016, 0, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016, 27.6016
14.7526, 27.711, 27.5008, 27.5008, 5.45078, 0.210197, 27.5008, 0, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008, 27.5008
14.7605, 26.0073, 27.4002, 27.4002, 5.29219, -1.3929, 27.4002, 0, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002, 27.4002
14.7684, 42.0259, 27.3448, 27.3448, 6.6352, 14.6811, 27.3448, 0, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448, 27.3448
14.7763, 37.9245, 27.2729, 27.2728, 6.31859, 10.6517, 27.2728, 0, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2728, 27.2729, 27.2728, 27.2728, 27.2728
14.7842, 46.2989, 27.1858, 27.1858, 6.94974, 19.1131, 27.1858, 0, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858, 27.1858
14.7921, 19.2429, 27.0914, 27.0914, 4.609, -7.84851, 27.0914, 0, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914, 27.0914
14.8, 28.312, 26.9971, 26.9971, 5.50564, 1.31493, 26.9971, 0, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971, 26.9971
14.8079, 31.6324, 26.9404, 26.9403, 5.79935, 4.69207, 26.9403, 0, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9403, 26.9404, 26.9403, 26.9403, 26.9403
14.8158, 27.3015, 26.8681, 26.8681, 5.41309, 0.433422, 26.8681, 0, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681, 26.8681
14.8237, 36.6149, 26.7817, 26.7817, 6.21409, 9.83312, 26.7817, 0, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817, 26.7817
14.8316, 32.2503, 26.6884, 26.6884, 5.85238, 5.56187, 26.6884, 0, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884, 26.6884
14.8395, 34.3214, 26.5953, 26.5953, 6.02673, 7.72615, 26.5953, 0, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953, 26.5953
14.8474, 32.6523, 26.5385, 26.5385, 5.88662, 6.1138, 26.5385, 0, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385, 26.5385
14.8553, 30.9142, 26.4666, 26.4666, 5.73709, 4.44762, 26.4666, 0, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666, 26.4666
14.8632, 29.7623, 26.381, 26.381, 5.63581, 3.38129, 26.381, 0, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381, 26.381
14.8711, 30.6211, 26.2887, 26.2887, 5.71149, 4.33241, 26.2887, 0, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887, 26.2887
14.879, 35.9697, 26.1965, 26.1965, 6.16196, 9.77323, 26.1965, 0, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965, 26.1965
14.8869, 21.8387, 26.1391, 26.1391, 4.88248, -4.30041, 26.1391, 0, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391, 26.1391
14.8947, 24.3012, 26.0671, 26.0671, 5.12847, -1.76585, 26.0671, 0, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671, 26.0671
14.9026, 31.6843, 25.9819, 25.9818, 5.80381, 5.70241, 25.9818, 0, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9818, 25.9819, 25.9818, 25.9818, 25.9818
14.9105, 35.1369, 25.8901, 25.8901, 6.09401, 9.24685, 25.8901, 0, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901, 25.8901
14.9184, 26.2632, 25.7985, 25.7985, 5.31631, 0.464741, 25.7985, 0, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985, 25.7985
14.9263, 31.0082, 25.7409, 25.7409, 5.74527, 5.26724, 25.7409, 0, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409, 25.7409
14.9342, 29.5824, 25.6693, 25.6693, 5.61982, 3.91308, 25.6693, 0, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693, 25.6693
14.9421, 27.3281, 25.5849, 25.5849, 5.41554, 1.74326, 25.5849, 0, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849, 25.5849
14.95, 34.086, 25.4941, 25.4941, 6.00716, 8.59191, 25.4941, 0, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941, 25.4941
14.9579, 26.1025, 25.4035, 25.4035, 5.30118, 0.699011, 25.4035, 0, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035, 25.4035
14.9658, 36.2926, 25.3452, 25.3452, 6.1881, 10.9474, 25.3452, 0, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452, 25.3452
14.9737, 25.8748, 25.2734, 25.2733, 5.27966, 0.601492, 25.2733, 0, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2733, 25.2734, 25.2733, 25.2733, 25.2733
14.9816, 25.1255, 25.1892, 25.1892, 5.20821, -0.0636845, 25.1892, 0, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892, 25.1892
14.9895, 27.0226, 25.0989, 25.0989, 5.38726, 1.92369, 25.0989, 0, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989, 25.0989
14.9974, 30.272, 25.0088, 25.0088, 5.68084, 5.2632, 25.0088, 0, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088, 25.0088
15.0053, 22.0424, 24.9504, 24.9504, 4.9033, -2.90801, 24.9504, 0, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504, 24.9504
15.0132, 32.7542, 24.8789, 24.8789, 5.89527, 7.8752, 24.8789, 0, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789, 24.8789
15.0211, 30.5659, 24.7956, 24.7956, 5.70666, 5.77036, 24.7956, 0, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956, 24.7956
15.029, 28.3755, 24.7063, 24.7063, 5.5114, 3.66922, 24.7063, 0, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063, 24.7063
15.0369, 24.7646, 24.6172, 24.6172, 5.17345, 0.147385, 24.6172, 0, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172, 24.6172
15.0448, 24.5636, 24.558, 24.558, 5.15399, 0.00560188, 24.558, 0, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558, 24.558
15.0527, 24.1532, 24.4862, 24.4862, 5.11402, -0.33309, 24.4862, 0, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862, 24.4862
15.0606, 29.5514, 24.4031, 24.4031, 5.61707, 5.14833, 24.4031, 0, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031, 24.4031
15.0685, 26.6159, 24.3143, 24.3143, 5.34938, 2.30153, 24.3143, 0, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143, 24.3143
15.0764, 33.141, 24.2257, 24.2257, 5.92799, 8.91529, 24.2257, 0, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257, 24.2257
15.0843, 22.8954, 24.1661, 24.1661, 4.98953, -1.27068, 24.1661, 0, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661, 24.1661
15.0922, 19.8765, 24.0947, 24.0947, 4.67723, -4.2182, 24.0947, 0, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947, 24.0947
15.1001, 24.7023, 24.0124, 24.0124, 5.16743, 0.689957, 24.0124, 0, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124, 24.0124
15.108, 27.5369, 23.9248, 23.9248, 5.43479, 3.61213, 23.9248, 0, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248, 23.9248
15.1159, 32.9604, 23.8373, 23.8373, 5.91273, 9.123, 23.8373, 0, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373, 23.8373
15.1238, 21.8398, 23.7763, 23.7763, 4.8826, -1.93656, 23.7763, 0, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763, 23.7763
15.1317, 21.2503, 23.7044, 23.7044, 4.82186, -2.45409, 23.7044, 0, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044, 23.7044
15.1396, 26.0537, 23.6225, 23.6225, 5.29658, 2.43128, 23.6225, 0, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225, 23.6225
15.1475, 31.8931, 23.5356, 23.5356, 5.82178, 8.35748, 23.5356, 0, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356, 23.5356
15.1554, 30.5688, 23.4489, 23.4489, 5.70691, 7.11983, 23.4489, 0, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489, 23.4489
15.1633, 38.7216, 23.3871, 23.3871, 6.38134, 15.3345, 23.3871, 0, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871, 23.3871
15.1712, 24.1855, 23.3152, 23.3152, 5.11718, 0.870277, 23.3152, 0, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152, 23.3152
15.1791, 26.942, 23.2343, 23.2343, 5.37978, 3.70771, 23.2343, 0, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343, 23.2343
15.187, 33.7503, 23.1489, 23.1489, 5.97916, 10.6014, 23.1489, 0, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489, 23.1489
15.1949, 28.5783, 23.0637, 23.0637, 5.52977, 5.5146, 23.0637, 0, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637, 23.0637
15.2028, 17.8868, 23.0002, 23.0002, 4.45946, -5.11346, 23.0002, 0, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002, 23.0002
15.2107, 18.1541, 22.9278, 22.9278, 4.48934, -4.77365, 22.9278, 0, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278, 22.9278
15.2186, 29.5953, 22.8473, 22.8472, 5.62097, 6.74804, 22.8472, 0, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8472, 22.8473, 22.8472, 22.8472, 22.8472
15.2265, 18.8895, 22.7628, 22.7628, 4.5705, -3.8733, 22.7628, 0, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628, 22.7628
15.2344, 25.5803, 22.6784, 22.6784, 5.25169, 2.90185, 22.6784, 0, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784, 22.6784
15.2423, 22.7636, 22.6141, 22.6141, 4.9763, 0.149494, 22.6141, 0, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141, 22.6141
15.2502, 23.1611, 22.5417, 22.5417, 5.01608, 0.61937, 22.5417, 0, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417, 22.5417
15.2581, 31.4373, 22.4622, 22.4622, 5.7825, 8.97506, 22.4622, 0, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622, 22.4622
15.266, 24.1207, 22.3793, 22.3792, 5.11084, 1.74144, 22.3792, 0, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792, 22.3792
15.2739, 33.3333, 22.2964, 22.2964, 5.94418, 11.0369, 22.2964, 0, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964, 22.2964
15.2818, 21.8818, 22.2303, 22.2303, 4.8869, -0.348543, 22.2303, 0, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303, 22.2303
15.2897, 27.5289, 22.1574, 22.1573, 5.43405, 5.37152, 22.1573, 0, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573
15.2976, 30.3517, 22.0783, 22.0783, 5.68785, 8.27337, 22.0783, 0, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783, 22.0783
15.3055, 22.0404, 21.9963, 21.9963, 4.9031, 0.0440865, 21.9963, 0, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963, 21.9963
15.3134, 22.0408, 21.9145, 21.9145, 4.90314, 0.126335, 21.9145, 0, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145, 21.9145
15.3213, 34.4122, 21.8468, 21.8468, 6.03426, 12.5655, 21.8468, 0, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468, 21.8468
15.3292, 22.5067, 21.7738, 21.7738, 4.95042, 0.732908, 21.7738, 0, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738, 21.7738
15.3371, 18.4115, 21.696, 21.6959, 4.51791, -3.28444, 21.6959, 0, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.6959, 21.696, 21.6959, 21.6959, 21.6959
