   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
23.2571, 0.634291, 0.00227458, 1.3666e-20, 1.62305, 0.632017, 1.3666e-20, 0, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 1.3666e-20, 0.00227385, 1.3666e-20, 7.26385e-07, 1.3666e-20, 1.3666e-20
23.2654, 0, 0.00204706, 1.33914e-20, 1.41421, -0.00204706, 1.33914e-20, 0, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 1.33914e-20, 0.0020465, 1.33914e-20, 5.6177e-07, 1.33914e-20, 1.33914e-20
23.2736, 0, 0.001825, 1.30144e-20, 1.41421, -0.001825, 1.30144e-20, 0, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 1.30144e-20, 0.00182457, 1.30144e-20, 4.30774e-07, 1.30144e-20, 1.30144e-20
23.2818, 0, 0.00161192, 1.2539e-20, 1.41421, -0.00161192, 1.2539e-20, 0, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 1.2539e-20, 0.00161159, 1.2539e-20, 3.27573e-07, 1.2539e-20, 1.2539e-20
23.2901, 0, 0.00141047, 1.19802e-20, 1.41421, -0.00141047, 1.19802e-20, 0, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 1.19802e-20, 0.00141023, 1.19802e-20, 2.47001e-07, 1.19802e-20, 1.19802e-20
23.2983, 0, 0.00122271, 1.13684e-20, 1.41421, -0.00122271, 1.13684e-20, 0, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 1.13684e-20, 0.00122252, 1.13684e-20, 1.84663e-07, 1.13684e-20, 1.13684e-20
23.3066, 0.349033, 0.0010502, 1.06954e-20, 1.53266, 0.347983, 1.06954e-20, 0, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 1.06954e-20, 0.00105006, 1.06954e-20, 1.3691e-07, 1.06954e-20, 1.06954e-20
23.3148, 0.650967, 0.000893664, 9.94762e-21, 1.62818, 0.650073, 9.94762e-21, 0, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 9.94762e-21, 0.000893563, 9.94762e-21, 1.00641e-07, 9.94762e-21, 9.94762e-21
23.3231, 0, 0.000753422, 9.15347e-21, 1.41421, -0.000753422, 9.15347e-21, 0, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 9.15347e-21, 0.000753349, 9.15347e-21, 7.3347e-08, 9.15347e-21, 9.15347e-21
23.3313, 0, 0.000629375, 8.32844e-21, 1.41421, -0.000629375, 8.32844e-21, 0, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 8.32844e-21, 0.000629322, 8.32844e-21, 5.30064e-08, 8.32844e-21, 8.32844e-21
23.3396, 0, 0.000520956, 7.49839e-21, 1.41421, -0.000520956, 7.49839e-21, 0, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 7.49839e-21, 0.000520918, 7.49839e-21, 3.7985e-08, 7.49839e-21, 7.49839e-21
23.3478, 0, 0.000427232, 6.66428e-21, 1.41421, -0.000427232, 6.66428e-21, 0, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 6.66428e-21, 0.000427205, 6.66428e-21, 2.69856e-08, 6.66428e-21, 6.66428e-21
23.3561, 0.33449, 0.000347192, 5.84449e-21, 1.5279, 0.334142, 5.84449e-21, 0, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 5.84449e-21, 0.000347173, 5.84449e-21, 1.90105e-08, 5.84449e-21, 5.84449e-21
23.3643, 0.66551, 0.000279583, 5.05643e-21, 1.63264, 0.665231, 5.05643e-21, 0, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 5.05643e-21, 0.000279569, 5.05643e-21, 1.3279e-08, 5.05643e-21, 5.05643e-21
23.3726, 0, 0.000223099, 4.29397e-21, 1.41421, -0.000223099, 4.29397e-21, 0, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 4.29397e-21, 0.00022309, 4.29397e-21, 9.19714e-09, 4.29397e-21, 4.29397e-21
23.3808, 0, 0.000176419, 3.56789e-21, 1.41421, -0.000176419, 3.56789e-21, 0, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 3.56789e-21, 0.000176413, 3.56789e-21, 6.31635e-09, 3.56789e-21, 3.56789e-21
23.389, 0, 0.000138251, 2.88467e-21, 1.41421, -0.000138251, 2.88467e-21, 0, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 2.88467e-21, 0.000138246, 2.88467e-21, 4.30142e-09, 2.88467e-21, 2.88467e-21
23.3973, 0.322261, 0.000107361, 2.25763e-21, 1.5239, 0.322153, 2.25763e-21, 0, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 2.25763e-21, 0.000107358, 2.25763e-21, 2.90441e-09, 2.25763e-21, 2.25763e-21
23.4055, 0.677739, 8.26333e-05, 1.69716e-21, 1.63638, 0.677657, 1.69716e-21, 0, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 1.69716e-21, 8.26314e-05, 1.69716e-21, 1.9449e-09, 1.69716e-21, 1.69716e-21
23.4138, 0, 6.30385e-05, 1.20192e-21, 1.41421, -6.30385e-05, 1.20192e-21, 0, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 1.20192e-21, 6.30372e-05, 1.20192e-21, 1.29165e-09, 1.20192e-21, 1.20192e-21
23.422, 0, 4.76573e-05, 7.81861e-22, 1.41421, -4.76573e-05, 7.81861e-22, 0, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 7.81861e-22, 4.76564e-05, 7.81861e-22, 8.50516e-10, 7.81861e-22, 7.81861e-22
23.4303, 0, 3.57129e-05, 4.44817e-22, 1.41421, -3.57129e-05, 4.44817e-22, 0, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 4.44817e-22, 3.57124e-05, 4.44817e-22, 5.55461e-10, 4.44817e-22, 4.44817e-22
23.4385, 0, 2.65266e-05, 1.98817e-22, 1.41421, -2.65266e-05, 1.98817e-22, 0, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 1.98817e-22, 2.65263e-05, 1.98817e-22, 3.59834e-10, 1.98817e-22, 1.98817e-22
23.4468, 0, 1.95305e-05, 4.97042e-23, 1.41421, -1.95305e-05, 4.97042e-23, 0, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 4.97042e-23, 1.95303e-05, 4.97042e-23, 2.31167e-10, 4.97042e-23, 4.97042e-23
23.455, 0, 1.4254e-05, 0, 1.41421, -1.4254e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42539e-05, 0, 1.47294e-10, 0, 0
23.4633, 0, 1.03126e-05, 0, 1.41421, -1.03126e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03125e-05, 0, 9.30865e-11, 0, 0
23.4715, 0, 7.3959e-06, 0, 1.41421, -7.3959e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39584e-06, 0, 5.83418e-11, 0, 0
23.4798, 0, 5.25923e-06, 0, 1.41421, -5.25923e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2592e-06, 0, 3.62734e-11, 0, 0
23.488, 0, 3.70746e-06, 0, 1.41421, -3.70746e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70744e-06, 0, 2.23624e-11, 0, 0
23.4962, 0, 2.591e-06, 0, 1.41421, -2.591e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59099e-06, 0, 1.36666e-11, 0, 0
23.5045, 0, 1.79551e-06, 0, 1.41421, -1.79551e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7955e-06, 0, 8.27799e-12, 0, 0
23.5127, 0, 1.2336e-06, 0, 1.41421, -1.2336e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2336e-06, 0, 4.96427e-12, 0, 0
23.521, 0, 8.40555e-07, 0, 1.41421, -8.40555e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.40552e-07, 0, 2.9442e-12, 0, 0
23.5292, 0, 5.67882e-07, 0, 1.41421, -5.67882e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6788e-07, 0, 1.72185e-12, 0, 0
23.5375, 0, 3.80423e-07, 0, 1.41421, -3.80423e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80422e-07, 0, 9.88096e-13, 0, 0
23.5457, 0, 2.52749e-07, 0, 1.41421, -2.52749e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52748e-07, 0, 5.51418e-13, 0, 0
23.554, 0, 1.6655e-07, 0, 1.41421, -1.6655e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6655e-07, 0, 2.93567e-13, 0, 0
23.5622, 0, 1.08822e-07, 0, 1.41421, -1.08822e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08822e-07, 0, 1.42506e-13, 0, 0
23.5705, 0, 7.05267e-08, 0, 1.41421, -7.05267e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05266e-08, 0, 5.48612e-14, 0, 0
23.5787, 0, 4.53337e-08, 0, 1.41421, -4.53337e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53336e-08, 0, 3.19407e-14, 0, 0
23.587, 0, 2.89025e-08, 0, 1.41421, -2.89025e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89025e-08, 0, 1.81938e-14, 0, 0
23.5952, 0, 1.82771e-08, 0, 1.41421, -1.82771e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82771e-08, 0, 1.00205e-14, 0, 0
23.6034, 0, 1.14643e-08, 0, 1.41421, -1.14643e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14643e-08, 0, 5.38946e-15, 0, 0
23.6117, 0, 7.13209e-09, 1.43225e-34, 1.41421, -7.13209e-09, 1.43225e-34, 0, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 1.43225e-34, 7.13208e-09, 1.43225e-34, 2.68954e-15, 1.43225e-34, 1.43225e-34
23.6199, 0, 4.40216e-09, 5.44025e-34, 1.41421, -4.40216e-09, 5.44025e-34, 0, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 5.44025e-34, 4.40216e-09, 5.44025e-34, 1.12352e-15, 5.44025e-34, 5.44025e-34
23.6282, 0, 2.6949e-09, 1.15699e-33, 1.41421, -2.6949e-09, 1.15699e-33, 0, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 1.15699e-33, 2.69489e-09, 1.15699e-33, 6.36749e-16, 1.15699e-33, 1.15699e-33
23.6364, 0, 1.63608e-09, 1.93083e-33, 1.41421, -1.63608e-09, 1.93083e-33, 0, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.93083e-33, 1.63608e-09, 1.93083e-33, 3.50229e-16, 1.93083e-33, 1.93083e-33
23.6447, 0, 9.84967e-10, 2.83779e-33, 1.41421, -9.84967e-10, 2.83779e-33, 0, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 2.83779e-33, 9.84966e-10, 2.83779e-33, 1.83417e-16, 2.83779e-33, 2.83779e-33
23.6529, 1, 5.87182e-10, 3.80079e-33, 1.73205, 1, 3.80079e-33, 0, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 3.80079e-33, 5.87182e-10, 3.80079e-33, 8.98166e-17, 3.80079e-33, 3.80079e-33
23.6612, 0, 3.43816e-10, 4.79269e-33, 1.41421, -3.43816e-10, 4.79269e-33, 0, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 4.79269e-33, 3.43816e-10, 4.79269e-33, 3.69512e-17, 4.79269e-33, 4.79269e-33
23.6694, 0, 1.74267e-10, 5.81169e-33, 1.41421, -1.74267e-10, 5.81169e-33, 0, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 5.81169e-33, 1.74267e-10, 5.81169e-33, 1.04817e-17, 5.81169e-33, 5.81169e-33
23.6777, 0, 8.64455e-11, 6.78402e-33, 1.41421, -8.64455e-11, 6.78402e-33, 0, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 6.78402e-33, 8.64455e-11, 6.78402e-33, 5.84913e-18, 6.78402e-33, 6.78402e-33
23.6859, 0, 4.76359e-11, 7.67555e-33, 1.41421, -4.76359e-11, 7.67555e-33, 0, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 7.67555e-33, 4.76359e-11, 7.67555e-33, 3.15165e-18, 7.67555e-33, 7.67555e-33
23.6942, 0, 2.66035e-11, 8.42586e-33, 1.41421, -2.66035e-11, 8.42586e-33, 0, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 8.42586e-33, 2.66035e-11, 8.42586e-33, 1.60007e-18, 8.42586e-33, 8.42586e-33
23.7024, 0, 1.47745e-11, 9.05037e-33, 1.41421, -1.47745e-11, 9.05037e-33, 0, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 9.05037e-33, 1.47745e-11, 9.05037e-33, 7.19262e-19, 9.05037e-33, 9.05037e-33
23.7107, 0, 8.06004e-12, 9.50752e-33, 1.41421, -8.06004e-12, 9.50752e-33, 0, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 9.50752e-33, 8.06004e-12, 9.50752e-33, 2.27817e-19, 9.50752e-33, 9.50752e-33
23.7189, 1, 4.02535e-12, 9.81979e-33, 1.73205, 1, 9.81979e-33, 0, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33, 4.02535e-12, 9.81979e-33, 9.81979e-33, 9.81979e-33, 9.81979e-33
23.7271, 0, 1.7753e-12, 9.98371e-33, 1.41421, -1.7753e-12, 9.98371e-33, 0, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33, 1.7753e-12, 9.98371e-33, 9.98371e-33, 9.98371e-33, 9.98371e-33
23.7354, 0.223599, 7.97727e-13, 1.00004e-32, 1.49117, 0.223599, 1.00004e-32, 0, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32, 7.97727e-13, 1.00004e-32, 1.00004e-32, 1.00004e-32, 1.00004e-32
23.7436, 0.776401, 3.04489e-13, 9.87346e-33, 1.66625, 0.776401, 9.87346e-33, 0, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33, 3.04489e-13, 9.87346e-33, 9.87346e-33, 9.87346e-33, 9.87346e-33
23.7519, 1, 5.79182e-14, 9.61616e-33, 1.73205, 1, 9.61616e-33, 0, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33, 5.79182e-14, 9.61616e-33, 9.61616e-33, 9.61616e-33, 9.61616e-33
23.7601, 0, 2.72809e-14, 9.21117e-33, 1.41421, -2.72809e-14, 9.21117e-33, 0, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33, 2.72809e-14, 9.21117e-33, 9.21117e-33, 9.21117e-33, 9.21117e-33
23.7684, 0, 1.16006e-14, 8.69937e-33, 1.41421, -1.16006e-14, 8.69937e-33, 0, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33, 1.16006e-14, 8.69937e-33, 8.69937e-33, 8.69937e-33, 8.69937e-33
23.7766, 0, 3.75312e-15, 8.11417e-33, 1.41421, -3.75312e-15, 8.11417e-33, 0, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33, 3.75312e-15, 8.11417e-33, 8.11417e-33, 8.11417e-33, 8.11417e-33
23.7849, 1, 7.47281e-33, 7.47281e-33, 1.73205, 1, 7.47281e-33, 0, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33, 7.47281e-33
23.7931, 0, 6.77585e-33, 6.77585e-33, 1.41421, -6.77585e-33, 6.77585e-33, 0, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33, 6.77585e-33
23.8014, 0, 6.04837e-33, 6.04837e-33, 1.41421, -6.04837e-33, 6.04837e-33, 0, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33, 6.04837e-33
23.8096, 0, 5.31237e-33, 5.31237e-33, 1.41421, -5.31237e-33, 5.31237e-33, 0, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33, 5.31237e-33
23.8179, 0, 4.5713e-33, 4.5713e-33, 1.41421, -4.5713e-33, 4.5713e-33, 0, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33, 4.5713e-33
23.8261, 0, 3.84805e-33, 3.84805e-33, 1.41421, -3.84805e-33, 3.84805e-33, 0, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33, 3.84805e-33
23.8343, 0, 3.14216e-33, 3.14216e-33, 1.41421, -3.14216e-33, 3.14216e-33, 0, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33, 3.14216e-33
