   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_260.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.0021, 2.50743, 1.71096, 0.751433, 2.12307, 0.796473, 0.751433, 0, 1.19095, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 0.751433, 1.27144, 0.751433
12.01, 2.98067, 1.61945, 0.748742, 2.23174, 1.36122, 0.748742, 0, 1.15272, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 0.748742, 1.21547, 0.748742
12.0179, 1.50465, 1.53343, 0.746014, 1.87207, -0.0287887, 0.746014, 0, 1.11484, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 0.746014, 1.16461, 0.746014
12.0257, 2.00242, 1.45293, 0.74329, 2.0006, 0.549482, 0.74329, 0, 1.07774, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.74329, 0.743291, 0.74329, 0.74329, 1.11849, 0.74329
12.0336, 2.99281, 1.37798, 0.740618, 2.23446, 1.61483, 0.740618, 0, 1.04185, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 0.740618, 1.07675, 0.740618
12.0415, 0.500124, 1.30827, 0.73776, 1.58118, -0.808146, 0.73776, 0, 1.00726, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 0.73776, 1.03877, 0.73776
12.0494, 0.495167, 1.24367, 0.734718, 1.57961, -0.748507, 0.734718, 0, 0.974193, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 0.734718, 1.0042, 0.734718
12.0572, 1.50483, 1.18413, 0.731522, 1.87212, 0.320703, 0.731522, 0, 0.942888, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731522, 0.731523, 0.731522, 0.731522, 0.972764, 0.731522
12.0651, 1.49021, 1.12955, 0.72822, 1.86821, 0.360659, 0.72822, 0, 0.913523, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.72822, 0.944248, 0.72822
12.073, 1.48575, 1.07982, 0.724852, 1.86702, 0.405934, 0.724852, 0, 0.886207, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.724852, 0.91846, 0.724852
12.0808, 2.02404, 1.03464, 0.721269, 2.006, 0.989399, 0.721269, 0, 0.860828, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.721269, 0.72127, 0.721269, 0.721269, 0.895081, 0.721269
12.0887, 0, 0.993886, 0.717492, 1.41421, -0.993886, 0.717492, 0, 0.837389, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.717492, 0.873989, 0.717492
12.0966, 0, 0.957211, 0.713347, 1.41421, -0.957211, 0.713347, 0, 0.815657, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713347, 0.713348, 0.713347, 0.713347, 0.854901, 0.713347
12.1044, 1.47819, 0.924513, 0.708889, 1.86499, 0.553678, 0.708889, 0, 0.795603, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.708889, 0.70889, 0.708889, 0.708889, 0.837799, 0.708889
12.1123, 0.521809, 0.895805, 0.704283, 1.58802, -0.373995, 0.704283, 0, 0.777285, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704283, 0.704284, 0.704283, 0.704283, 0.822802, 0.704283
12.1202, 0, 0.871093, 0.699692, 1.41421, -0.871093, 0.699692, 0, 0.760739, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.699692, 0.810047, 0.699692
12.1281, 0.470945, 0.850809, 0.695702, 1.57192, -0.379863, 0.695702, 0, 0.746406, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.695702, 0.800104, 0.695702
12.1359, 3.99758, 0.833886, 0.691388, 2.449, 3.16369, 0.691388, 0, 0.733219, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691388, 0.691389, 0.691388, 0.691388, 0.792055, 0.691388
12.1438, 0.531475, 0.820188, 0.686754, 1.59106, -0.288713, 0.686754, 0, 0.721034, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.686754, 0.785907, 0.686754
12.1517, 0.463693, 0.809745, 0.681968, 1.56962, -0.346052, 0.681968, 0, 0.709871, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681968, 0.681969, 0.681968, 0.681968, 0.781842, 0.681968
12.1595, 0.997646, 0.802595, 0.6772, 1.73137, 0.19505, 0.6772, 0, 0.699759, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.6772, 0.780036, 0.6772
12.1674, 0.538662, 0.808677, 0.682517, 1.59332, -0.270016, 0.682517, 0, 0.700635, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682517, 0.682518, 0.682517, 0.682517, 0.79056, 0.682517
12.1753, 0, 0.817213, 0.687274, 1.41421, -0.817213, 0.687274, 0, 0.701726, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.687274, 0.80276, 0.687274
12.1831, 0, 0.828139, 0.691539, 1.41421, -0.828139, 0.691539, 0, 0.70299, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.691539, 0.816688, 0.691539
12.191, 0, 0.841563, 0.695562, 1.41421, -0.841563, 0.695562, 0, 0.704575, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.695562, 0.83255, 0.695562
12.1989, 0.449195, 0.857594, 0.699596, 1.56499, -0.4084, 0.699596, 0, 0.706643, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699596, 0.699597, 0.699596, 0.699596, 0.850548, 0.699596
12.2068, 1.55081, 0.876038, 0.703607, 1.88436, 0.674767, 0.703607, 0, 0.709078, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.703607, 0.870566, 0.703607
12.2146, 1.33346, 0.896679, 0.707556, 1.82578, 0.436778, 0.707556, 0, 0.711778, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707556, 0.707557, 0.707556, 0.707556, 0.892457, 0.707556
12.2225, 2.10855, 0.91935, 0.711463, 2.02696, 1.1892, 0.711463, 0, 0.714698, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711463, 0.711464, 0.711463, 0.711463, 0.916116, 0.711463
12.2304, 0.557993, 0.943749, 0.71523, 1.59937, -0.385756, 0.71523, 0, 0.717691, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.71523, 0.941287, 0.71523
12.2382, 1, 0.969657, 0.718867, 1.73205, 0.0303434, 0.718867, 0, 0.720729, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718867, 0.718868, 0.718867, 0.718867, 0.967795, 0.718867
12.2461, 0.434696, 0.996684, 0.722231, 1.56035, -0.561988, 0.722231, 0, 0.723629, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.722231, 0.995285, 0.722231
12.254, 2.43024, 1.02461, 0.725353, 2.10481, 1.40562, 0.725353, 0, 0.726397, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 0.725353, 1.02357, 0.725353
12.2619, 1.99504, 1.05329, 0.728356, 1.99876, 0.941754, 0.728356, 0, 0.72913, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728356, 0.728357, 0.728356, 0.728356, 1.05252, 0.728356
12.2697, 3.56753, 1.08255, 0.731366, 2.35956, 2.48498, 0.731366, 0, 0.731937, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731366, 0.731367, 0.731366, 0.731366, 1.08198, 0.731366
12.2776, 6.12416, 1.11258, 0.734855, 2.85029, 5.01158, 0.734855, 0, 0.735272, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 0.734855, 1.11217, 0.734855
12.2855, 5.29393, 1.14236, 0.738084, 2.70073, 4.15157, 0.738084, 0, 0.738388, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738084, 0.738085, 0.738084, 0.738084, 1.14206, 0.738084
12.2933, 1.57472, 1.17163, 0.741093, 1.89069, 0.403096, 0.741093, 0, 0.741313, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741093, 0.741094, 0.741093, 0.741093, 1.17141, 0.741093
12.3012, 1.41576, 1.20021, 0.743994, 1.84818, 0.215546, 0.743994, 0, 0.744153, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743994, 0.743995, 0.743994, 0.743994, 1.20005, 0.743994
12.3091, 3.57941, 1.22797, 0.746901, 2.36208, 2.35144, 0.746901, 0, 0.747015, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746901, 0.746902, 0.746901, 0.746901, 1.22785, 0.746901
12.3169, 1.99752, 1.25493, 0.750118, 1.99938, 0.742594, 0.750118, 0, 0.750198, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 0.750118, 1.25485, 0.750118
12.3248, 0.586989, 1.28032, 0.753088, 1.60841, -0.693331, 0.753088, 0, 0.753146, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 0.753088, 1.28026, 0.753088
12.3327, 2.8166, 1.30396, 0.755846, 2.19468, 1.51264, 0.755846, 0, 0.755887, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 0.755846, 1.30392, 0.755846
12.3406, 2.58922, 1.32577, 0.7585, 2.14225, 1.26345, 0.7585, 0, 0.758529, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 0.7585, 1.32574, 0.7585
12.3484, 0.99772, 1.3457, 0.761158, 1.73139, -0.347976, 0.761158, 0, 0.761179, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 0.761158, 1.34567, 0.761158
12.3563, 0.997448, 1.36412, 0.764338, 1.73131, -0.366675, 0.764338, 0, 0.764353, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 0.764338, 1.36411, 0.764338
12.3642, 0.997646, 1.38022, 0.767318, 1.73137, -0.382573, 0.767318, 0, 0.767329, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 0.767318, 1.38021, 0.767318
12.372, 2.60136, 1.39391, 0.770118, 2.14508, 1.20745, 0.770118, 0, 0.770127, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770118, 0.770119, 0.770118, 0.770118, 1.3939, 0.770118
12.3799, 1.57522, 1.40523, 0.772831, 1.89082, 0.169986, 0.772831, 0, 0.772838, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772831, 0.772832, 0.772831, 0.772831, 1.40522, 0.772831
12.3878, 2.81623, 1.41422, 0.775549, 2.19459, 1.40201, 0.775549, 0, 0.775554, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.775549, 0.77555, 0.775549, 0.775549, 1.41422, 0.775549
12.3956, 2.77584, 1.42089, 0.778296, 2.18537, 1.35495, 0.778296, 0, 0.7783, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 0.778296, 1.42088, 0.778296
12.4035, 4.21933, 1.42504, 0.780902, 2.49386, 2.79429, 0.780902, 0, 0.780906, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780902, 0.780903, 0.780902, 0.780902, 1.42504, 0.780902
12.4114, 2.9976, 1.42672, 0.783391, 2.23553, 1.57087, 0.783391, 0, 0.783395, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783391, 0.783392, 0.783391, 0.783391, 1.42672, 0.783391
12.4193, 2.99757, 1.42601, 0.785823, 2.23552, 1.57155, 0.785823, 0, 0.785826, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 0.785823, 1.42601, 0.785823
12.4271, 1.99752, 1.42302, 0.788258, 1.99938, 0.574498, 0.788258, 0, 0.788261, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788258, 0.788259, 0.788258, 0.788258, 1.42302, 0.788258
12.435, 0.997646, 1.41806, 0.790937, 1.73137, -0.420411, 0.790937, 0, 0.79094, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790937, 0.790938, 0.790937, 0.790937, 1.41805, 0.790937
12.4429, 0.997646, 1.41088, 0.793535, 1.73137, -0.413235, 0.793535, 0, 0.793538, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793535, 0.793536, 0.793535, 0.793535, 1.41088, 0.793535
12.4507, 1.36964, 1.40163, 0.796067, 1.83566, -0.0319866, 0.796067, 0, 0.79607, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 0.796067, 1.40162, 0.796067
12.4586, 2.62548, 1.39048, 0.798562, 2.15069, 1.235, 0.798562, 0, 0.798564, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 0.798562, 1.39047, 0.798562
12.4665, 4.63028, 1.37755, 0.800952, 2.57493, 3.25273, 0.800952, 0, 0.800954, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 0.800952, 1.37755, 0.800952
12.4743, 1.72962, 1.36308, 0.803247, 1.93122, 0.366537, 0.803247, 0, 0.80325, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 0.803247, 1.36308, 0.803247
12.4822, 2.99554, 1.34735, 0.805458, 2.23507, 1.64819, 0.805458, 0, 0.805461, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805458, 0.805459, 0.805458, 0.805458, 1.34735, 0.805458
12.4901, 4.63494, 1.3307, 0.807611, 2.57584, 3.30424, 0.807611, 0, 0.807614, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 0.807611, 1.3307, 0.807611
12.498, 1.6399, 1.31355, 0.809735, 1.90785, 0.326353, 0.809735, 0, 0.809738, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809735, 0.809736, 0.809735, 0.809735, 1.31355, 0.809735
12.5058, 0.710781, 1.29634, 0.811862, 1.64644, -0.585555, 0.811862, 0, 0.811865, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811862, 0.811863, 0.811862, 0.811862, 1.29633, 0.811862
12.5137, 1.64213, 1.27958, 0.814032, 1.90844, 0.362547, 0.814032, 0, 0.814034, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 0.814032, 1.27958, 0.814032
12.5216, 1.64709, 1.26374, 0.816146, 1.90974, 0.383346, 0.816146, 0, 0.816149, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 0.816146, 1.26374, 0.816146
12.5294, 0.696159, 1.2494, 0.818214, 1.642, -0.553242, 0.818214, 0, 0.818217, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 0.818214, 1.2494, 0.818214
12.5373, 2.64944, 1.23722, 0.82025, 2.15626, 1.41222, 0.82025, 0, 0.820253, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 0.82025, 1.23722, 0.82025
12.5452, 2.99752, 1.22785, 0.822216, 2.23551, 1.76967, 0.822216, 0, 0.822218, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 0.822216, 1.22785, 0.822216
12.553, 1.65688, 1.22204, 0.824119, 1.9123, 0.434838, 0.824119, 0, 0.824122, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 0.824119, 1.22204, 0.824119
12.5609, 1.67683, 1.22055, 0.825959, 1.91751, 0.456279, 0.825959, 0, 0.825962, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.825959, 0.82596, 0.825959, 0.825959, 1.22055, 0.825959
12.5688, 3.99496, 1.22419, 0.827753, 2.44846, 2.77077, 0.827753, 0, 0.827756, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 0.827753, 1.22419, 0.827753
12.5767, 2.66179, 1.2338, 0.829524, 2.15912, 1.428, 0.829524, 0, 0.829527, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 0.829524, 1.23379, 0.829524
12.5845, 3.99752, 1.25016, 0.831262, 2.44898, 2.74736, 0.831262, 0, 0.831265, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 0.831262, 1.25016, 0.831262
12.5924, 1.99752, 1.27406, 0.832952, 1.99938, 0.723459, 0.832952, 0, 0.832955, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 0.832952, 1.27406, 0.832952
12.6003, 2.32416, 1.30625, 0.834585, 2.07946, 1.01792, 0.834585, 0, 0.834588, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 0.834585, 1.30624, 0.834585
12.6081, 4.31896, 1.34742, 0.836173, 2.51375, 2.97154, 0.836173, 0, 0.836176, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836173, 0.836174, 0.836173, 0.836173, 1.34742, 0.836173
12.616, 3.67138, 1.39823, 0.837732, 2.38146, 2.27314, 0.837732, 0, 0.837734, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 0.837732, 1.39823, 0.837732
12.6239, 3.63371, 1.45916, 0.83923, 2.37354, 2.17455, 0.83923, 0, 0.839233, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 0.83923, 1.45916, 0.83923
12.6317, 4.03986, 1.5306, 0.840675, 2.45761, 2.50926, 0.840675, 0, 0.840678, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840675, 0.840676, 0.840675, 0.840675, 1.5306, 0.840675
12.6396, 0.997561, 1.61278, 0.84206, 1.73135, -0.615219, 0.84206, 0, 0.842063, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 0.84206, 1.61278, 0.84206
12.6475, 3.30954, 1.70577, 0.843397, 2.30424, 1.60377, 0.843397, 0, 0.8434, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 0.843397, 1.70577, 0.843397
12.6554, 2.99504, 1.80944, 0.844711, 2.23496, 1.1856, 0.844711, 0, 0.844714, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 0.844711, 1.80944, 0.844711
