   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_84.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.7801, 0.336803, 0.796694, 0.796692, 1.52866, -0.459891, 0.796692, 0, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796692, 0.796694, 0.796692, 0.796692, 0.796692, 0.796692
14.788, 0, 0.795054, 0.795052, 1.41421, -0.795054, 0.795052, 0, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795052, 0.795054, 0.795052, 0.795052, 0.795052, 0.795052
14.7959, 0, 0.791255, 0.791253, 1.41421, -0.791255, 0.791253, 0, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791253, 0.791255, 0.791253, 0.791253, 0.791253, 0.791253
14.8037, 0.653779, 0.787466, 0.787464, 1.62904, -0.133686, 0.787464, 0, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787464, 0.787466, 0.787464, 0.787464, 0.787464, 0.787464
14.8116, 2.99752, 0.792597, 0.792595, 2.23551, 2.20492, 0.792595, 0, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792595, 0.792597, 0.792595, 0.792595, 0.792595, 0.792595
14.8195, 1.99752, 0.794451, 0.794449, 1.99938, 1.20307, 0.794449, 0, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794449, 0.794451, 0.794449, 0.794449, 0.794449, 0.794449
14.8274, 1.35118, 0.793355, 0.793353, 1.83062, 0.557822, 0.793353, 0, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793353, 0.793355, 0.793353, 0.793353, 0.793353, 0.793353
14.8352, 2.64399, 0.790787, 0.790785, 2.15499, 1.8532, 0.790785, 0, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790785, 0.790787, 0.790785, 0.790785, 0.790785, 0.790785
14.8431, 1.35601, 0.788223, 0.788221, 1.83194, 0.567787, 0.788221, 0, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788221, 0.788223, 0.788221, 0.788221, 0.788221, 0.788221
14.851, 1, 0.792742, 0.79274, 1.73205, 0.207258, 0.79274, 0, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.79274, 0.792742, 0.79274, 0.79274, 0.79274, 0.79274
14.8588, 1.27361, 0.794346, 0.794344, 1.80931, 0.47926, 0.794344, 0, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794344, 0.794346, 0.794344, 0.794344, 0.794344, 0.794344
14.8667, 2.72639, 0.793374, 0.793372, 2.17403, 1.93302, 0.793372, 0, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793372, 0.793374, 0.793372, 0.793372, 0.793372, 0.793372
14.8746, 1.26403, 0.791116, 0.791114, 1.80666, 0.472916, 0.791114, 0, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791114, 0.791116, 0.791114, 0.791114, 0.791114, 0.791114
14.8825, 2.73597, 0.788861, 0.788859, 2.17623, 1.94711, 0.788859, 0, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788859, 0.788861, 0.788859, 0.788859, 0.788859, 0.788859
14.8903, 0.627138, 0.792706, 0.792704, 1.62084, -0.165568, 0.792704, 0, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792704, 0.792706, 0.792704, 0.792704, 0.792704, 0.792704
14.8982, 1.37286, 0.794102, 0.794101, 1.83654, 0.57876, 0.794101, 0, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794101, 0.794102, 0.794101, 0.794101, 0.794101, 0.794101
14.9061, 0, 0.793299, 0.793297, 1.41421, -0.793299, 0.793297, 0, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793297, 0.793299, 0.793297, 0.793297, 0.793297, 0.793297
14.914, 0, 0.791398, 0.791396, 1.41421, -0.791398, 0.791396, 0, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791396, 0.791398, 0.791396, 0.791396, 0.791396, 0.791396
14.9218, 1.6176, 0.789499, 0.789497, 1.902, 0.828097, 0.789497, 0, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789497, 0.789499, 0.789497, 0.789497, 0.789497, 0.789497
14.9297, 2.3824, 0.79252, 0.792518, 2.09342, 1.58988, 0.792518, 0, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.792518, 0.79252, 0.792518, 0.792518, 0.792518, 0.792518
14.9376, 3.22537, 0.793629, 0.793627, 2.28591, 2.43175, 0.793627, 0, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793627, 0.793629, 0.793627, 0.793627, 0.793627, 0.793627
14.9454, 0.774625, 0.792993, 0.792991, 1.66572, -0.018368, 0.792991, 0, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792991, 0.792993, 0.792991, 0.792991, 0.792991, 0.792991
14.9533, 1.60781, 0.791486, 0.791484, 1.89942, 0.81632, 0.791484, 0, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791484, 0.791486, 0.791484, 0.791484, 0.791484, 0.791484
14.9612, 1.39219, 0.789981, 0.789979, 1.84179, 0.602212, 0.789979, 0, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789979, 0.789981, 0.789979, 0.789979, 0.789979, 0.789979
14.9691, 2, 0.792163, 0.792161, 2, 1.20784, 0.792161, 0, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792161, 0.792163, 0.792161, 0.792161, 0.792161, 0.792161
14.9769, 1, 0.793001, 0.792999, 1.73205, 0.206999, 0.792999, 0, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.792999, 0.793001, 0.792999, 0.792999, 0.792999, 0.792999
14.9848, 3.19663, 0.792575, 0.792573, 2.27961, 2.40405, 0.792573, 0, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792573, 0.792575, 0.792573, 0.792573, 0.792573, 0.792573
14.9927, 0.80337, 0.791519, 0.791517, 1.67433, 0.0118512, 0.791517, 0, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791517, 0.791519, 0.791517, 0.791517, 0.791517, 0.791517
15.0006, 3, 0.790463, 0.790461, 2.23607, 2.20954, 0.790461, 0, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790461, 0.790463, 0.790461, 0.790461, 0.790461, 0.790461
15.0084, 1, 0.791328, 0.791327, 1.73205, 0.208672, 0.791327, 0, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791327, 0.791328, 0.791327, 0.791327, 0.791327, 0.791327
15.0163, 1, 0.791593, 0.791591, 1.73205, 0.208407, 0.791591, 0, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791591, 0.791593, 0.791591, 0.791591, 0.791591, 0.791591
15.0242, 0, 0.791301, 0.791299, 1.41421, -0.791301, 0.791299, 0, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791299, 0.791301, 0.791299, 0.791299, 0.791299, 0.791299
15.032, 1, 0.790537, 0.790535, 1.73205, 0.209463, 0.790535, 0, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790535, 0.790537, 0.790535, 0.790535, 0.790535, 0.790535
15.0399, 2.58141, 0.78934, 0.789338, 2.14042, 1.79207, 0.789338, 0, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.789338, 0.78934, 0.789338, 0.789338, 0.789338, 0.789338
15.0478, 0.418587, 0.787829, 0.787827, 1.55518, -0.369241, 0.787827, 0, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787827, 0.787829, 0.787827, 0.787827, 0.787827, 0.787827
15.0557, 1.57658, 0.785859, 0.785857, 1.89118, 0.790721, 0.785857, 0, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785857, 0.785859, 0.785857, 0.785857, 0.785857, 0.785857
15.0635, 3.42342, 0.783511, 0.783509, 2.32882, 2.63991, 0.783509, 0, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783509, 0.783511, 0.783509, 0.783509, 0.783509, 0.783509
15.0714, 0.571623, 0.780976, 0.780974, 1.60363, -0.209353, 0.780974, 0, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780974, 0.780976, 0.780974, 0.780974, 0.780974, 0.780974
15.0793, 0.428377, 0.778446, 0.778444, 1.55832, -0.350069, 0.778444, 0, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778444, 0.778446, 0.778444, 0.778444, 0.778444, 0.778444
15.0872, 0, 0.777303, 0.777301, 1.41421, -0.777303, 0.777301, 0, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777301, 0.777303, 0.777301, 0.777301, 0.777301, 0.777301
15.095, 1, 0.775303, 0.775301, 1.73205, 0.224697, 0.775301, 0, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775301, 0.775303, 0.775301, 0.775301, 0.775301, 0.775301
15.1029, 0.562082, 0.772528, 0.772526, 1.60065, -0.210446, 0.772526, 0, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772526, 0.772528, 0.772526, 0.772526, 0.772526, 0.772526
15.1108, 1.55713, 0.76937, 0.769368, 1.88603, 0.787755, 0.769368, 0, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.769368, 0.76937, 0.769368, 0.769368, 0.769368, 0.769368
15.1186, 0.880793, 0.766218, 0.766216, 1.69729, 0.114575, 0.766216, 0, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766216, 0.766218, 0.766216, 0.766216, 0.766216, 0.766216
15.1265, 0.554895, 0.767594, 0.767592, 1.5984, -0.2127, 0.767592, 0, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767592, 0.767594, 0.767592, 0.767592, 0.767592, 0.767592
15.1344, 0.997522, 0.768035, 0.768033, 1.73134, 0.229486, 0.768033, 0, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768033, 0.768035, 0.768033, 0.768033, 0.768033, 0.768033
15.1423, 0.997646, 0.767591, 0.767589, 1.73137, 0.230054, 0.767589, 0, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767589, 0.767591, 0.767589, 0.767589, 0.767589, 0.767589
15.1501, 1.44994, 0.766705, 0.766703, 1.8574, 0.683233, 0.766703, 0, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766703, 0.766705, 0.766703, 0.766703, 0.766703, 0.766703
15.158, 0, 0.76582, 0.765818, 1.41421, -0.76582, 0.765818, 0, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.765818, 0.76582, 0.765818, 0.765818, 0.765818, 0.765818
15.1659, 1.0855, 0.766537, 0.766535, 1.75656, 0.318964, 0.766535, 0, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766535, 0.766537, 0.766535, 0.766535, 0.766535, 0.766535
15.1737, 2.9145, 0.766743, 0.766741, 2.21687, 2.14776, 0.766741, 0, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766741, 0.766743, 0.766741, 0.766741, 0.766741, 0.766741
15.1816, 0, 0.766464, 0.766462, 1.41421, -0.766464, 0.766462, 0, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766462, 0.766464, 0.766462, 0.766462, 0.766462, 0.766462
15.1895, 1.07138, 0.765943, 0.765941, 1.75253, 0.305433, 0.765941, 0, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765941, 0.765943, 0.765941, 0.765941, 0.765941, 0.765941
15.1974, 3.52825, 0.765422, 0.76542, 2.35122, 2.76283, 0.76542, 0, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.76542, 0.765422, 0.76542, 0.76542, 0.76542, 0.76542
15.2052, 1.93104, 0.765352, 0.76535, 1.98268, 1.16569, 0.76535, 0, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.76535, 0.765352, 0.76535, 0.76535, 0.76535, 0.76535
15.2131, 1.46933, 0.765233, 0.765231, 1.86261, 0.704102, 0.765231, 0, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765231, 0.765233, 0.765231, 0.765231, 0.765231, 0.765231
15.221, 0.525898, 0.76478, 0.764778, 1.58931, -0.238881, 0.764778, 0, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.764778, 0.76478, 0.764778, 0.764778, 0.764778, 0.764778
15.2289, 2.99752, 0.764005, 0.764003, 2.23551, 2.23352, 0.764003, 0, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764003, 0.764005, 0.764003, 0.764003, 0.764003, 0.764003
15.2367, 1.51896, 0.762947, 0.762945, 1.87589, 0.756012, 0.762945, 0, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762945, 0.762947, 0.762945, 0.762945, 0.762945, 0.762945
15.2446, 2.47633, 0.761687, 0.761685, 2.11573, 1.71465, 0.761685, 0, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761685, 0.761687, 0.761685, 0.761685, 0.761685, 0.761685
15.2525, 2.48129, 0.760325, 0.760323, 2.11691, 1.72096, 0.760323, 0, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760323, 0.760325, 0.760323, 0.760323, 0.760323, 0.760323
15.2603, 2, 0.758778, 0.758776, 2, 1.24122, 0.758776, 0, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758776, 0.758778, 0.758776, 0.758776, 0.758776, 0.758776
15.2682, 1, 0.756995, 0.756993, 1.73205, 0.243005, 0.756993, 0, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756993, 0.756995, 0.756993, 0.756993, 0.756993, 0.756993
15.2761, 2.50892, 0.755096, 0.755094, 2.12342, 1.75383, 0.755094, 0, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755094, 0.755096, 0.755094, 0.755094, 0.755094, 0.755094
15.284, 1.49108, 0.753199, 0.753197, 1.86844, 0.737879, 0.753197, 0, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753197, 0.753199, 0.753197, 0.753197, 0.753197, 0.753197
15.2918, 1, 0.751413, 0.751411, 1.73205, 0.248587, 0.751411, 0, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751411, 0.751413, 0.751411, 0.751411, 0.751411, 0.751411
15.2997, 1.50173, 0.749266, 0.749264, 1.87129, 0.752469, 0.749264, 0, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749264, 0.749266, 0.749264, 0.749264, 0.749264, 0.749264
15.3076, 1.49827, 0.746819, 0.746817, 1.87037, 0.751446, 0.746817, 0, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746817, 0.746819, 0.746817, 0.746817, 0.746817, 0.746817
15.3155, 0.496964, 0.744225, 0.744223, 1.58018, -0.24726, 0.744223, 0, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744223, 0.744225, 0.744223, 0.744223, 0.744223, 0.744223
15.3233, 0.503036, 0.741635, 0.741633, 1.5821, -0.2386, 0.741633, 0, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741633, 0.741635, 0.741633, 0.741633, 0.741633, 0.741633
15.3312, 1, 0.740265, 0.740263, 1.73205, 0.259735, 0.740263, 0, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740263, 0.740265, 0.740263, 0.740263, 0.740263, 0.740263
15.3391, 0.489715, 0.738274, 0.738272, 1.57788, -0.248559, 0.738272, 0, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738272, 0.738274, 0.738272, 0.738272, 0.738272, 0.738272
15.3469, 2.51028, 0.735729, 0.735727, 2.12374, 1.77456, 0.735727, 0, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735727, 0.735729, 0.735727, 0.735727, 0.735727, 0.735727
15.3548, 2.45502, 0.732912, 0.73291, 2.11069, 1.72211, 0.73291, 0, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.73291, 0.732912, 0.73291, 0.73291, 0.73291, 0.73291
15.3627, 3.02751, 0.730099, 0.730098, 2.24221, 2.29741, 0.730098, 0, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730098, 0.730099, 0.730098, 0.730098, 0.730098, 0.730098
15.3706, 1.99765, 0.728976, 0.728974, 1.99941, 1.26867, 0.728974, 0, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728974, 0.728976, 0.728974, 0.728974, 0.728974, 0.728974
15.3784, 1.51983, 0.727082, 0.72708, 1.87612, 0.792744, 0.72708, 0, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.72708, 0.727082, 0.72708, 0.72708, 0.72708, 0.72708
15.3863, 1.95043, 0.724498, 0.724496, 1.98757, 1.22594, 0.724496, 0, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724496, 0.724498, 0.724496, 0.724496, 0.724496, 0.724496
15.3942, 2.04957, 0.721573, 0.721571, 2.01235, 1.32799, 0.721571, 0, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721571, 0.721573, 0.721571, 0.721571, 0.721571, 0.721571
15.4021, 1.47051, 0.718654, 0.718652, 1.86293, 0.751854, 0.718652, 0, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718652, 0.718654, 0.718652, 0.718652, 0.718652, 0.718652
15.4099, 0.529492, 0.717756, 0.717754, 1.59044, -0.188264, 0.717754, 0, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717754, 0.717756, 0.717754, 0.717754, 0.717754, 0.717754
15.4178, 0, 0.715947, 0.715945, 1.41421, -0.715947, 0.715945, 0, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715945, 0.715947, 0.715945, 0.715945, 0.715945, 0.715945
15.4257, 1.38979, 0.713321, 0.713319, 1.84114, 0.676469, 0.713319, 0, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713319, 0.713321, 0.713319, 0.713319, 0.713319, 0.713319
15.4335, 1.61021, 0.710292, 0.71029, 1.90006, 0.899917, 0.71029, 0, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.71029, 0.710292, 0.71029, 0.71029, 0.71029, 0.71029
15.4414, 0, 0.707269, 0.707267, 1.41421, -0.707269, 0.707267, 0, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707267, 0.707269, 0.707267, 0.707267, 0.707267, 0.707267
15.4493, 0.45601, 0.706597, 0.706595, 1.56717, -0.250588, 0.706595, 0, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706595, 0.706597, 0.706595, 0.706595, 0.706595, 0.706595
15.4572, 3.90458, 0.704878, 0.704876, 2.42994, 3.19971, 0.704876, 0, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704876, 0.704878, 0.704876, 0.704876, 0.704876, 0.704876
