   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_149.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.5087, 0.434325, 0.532569, 0.532552, 1.56023, -0.098244, 0.532552, 0, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532552, 0.532553, 0.532552, 0.532553, 0.532567, 0.532552
15.5165, 0.997522, 0.531398, 0.531378, 1.73134, 0.466124, 0.531378, 0, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531378, 0.531379, 0.531378, 0.531379, 0.531396, 0.531378
15.5244, 1.56815, 0.52981, 0.529786, 1.88896, 1.03834, 0.529786, 0, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529786, 0.529788, 0.529786, 0.529788, 0.529808, 0.529786
15.5323, 0.854027, 0.528017, 0.527988, 1.68939, 0.32601, 0.527988, 0, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.527988, 0.52799, 0.527988, 0.52799, 0.528014, 0.527988
15.5401, 1.14597, 0.526228, 0.526194, 1.77369, 0.619745, 0.526194, 0, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526194, 0.526195, 0.526194, 0.526196, 0.526224, 0.526194
15.548, 0, 0.525972, 0.525931, 1.41421, -0.525972, 0.525931, 0, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525931, 0.525932, 0.525931, 0.525934, 0.525968, 0.525931
15.5559, 2, 0.52484, 0.524792, 2, 1.47516, 0.524792, 0, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524792, 0.524793, 0.524792, 0.524795, 0.524835, 0.524792
15.5637, 1.25242, 0.522852, 0.522796, 1.80345, 0.729564, 0.522796, 0, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522796, 0.522797, 0.522796, 0.522801, 0.522847, 0.522796
15.5716, 2.74758, 0.520442, 0.520377, 2.17889, 2.22714, 0.520377, 0, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520377, 0.520378, 0.520377, 0.520382, 0.520436, 0.520377
15.5795, 3, 0.518039, 0.517963, 2.23607, 2.48196, 0.517963, 0, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517963, 0.517964, 0.517963, 0.51797, 0.518031, 0.517963
15.5873, 0.410234, 0.51828, 0.518192, 1.55249, -0.108046, 0.518192, 0, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518192, 0.518193, 0.518192, 0.5182, 0.51827, 0.518192
15.5952, 0.997573, 0.517319, 0.517218, 1.73135, 0.480253, 0.517218, 0, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.517218, 0.51722, 0.517218, 0.517229, 0.517307, 0.517218
15.6031, 2.59219, 0.51523, 0.515115, 2.14294, 2.07696, 0.515115, 0, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515115, 0.515117, 0.515115, 0.515128, 0.515216, 0.515115
15.6109, 0.402974, 0.512584, 0.512453, 1.55015, -0.10961, 0.512453, 0, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512453, 0.512454, 0.512453, 0.512469, 0.512566, 0.512453
15.6188, 0.997646, 0.509945, 0.509798, 1.73137, 0.487701, 0.509798, 0, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509798, 0.509799, 0.509798, 0.509817, 0.509924, 0.509798
15.6267, 0.59938, 0.510582, 0.510417, 1.61226, 0.0887986, 0.510417, 0, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510417, 0.510418, 0.510417, 0.51044, 0.510557, 0.510417
15.6345, 0.395663, 0.509714, 0.50953, 1.54779, -0.114052, 0.50953, 0, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.50953, 0.509532, 0.50953, 0.509559, 0.509685, 0.50953
15.6424, 1.99765, 0.507468, 0.507264, 1.99941, 1.49018, 0.507264, 0, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507264, 0.507265, 0.507264, 0.507298, 0.507433, 0.507264
15.6503, 1.60669, 0.504539, 0.504314, 1.89913, 1.10215, 0.504314, 0, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504314, 0.504315, 0.504314, 0.504355, 0.504497, 0.504314
15.6581, 1.38848, 0.50162, 0.501373, 1.84078, 0.886855, 0.501373, 0, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501373, 0.501374, 0.501373, 0.501422, 0.501571, 0.501373
15.666, 1.61152, 0.502661, 0.502391, 1.9004, 1.10886, 0.502391, 0, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502391, 0.502392, 0.502391, 0.502449, 0.502603, 0.502391
15.6739, 0, 0.50193, 0.501636, 1.41421, -0.50193, 0.501636, 0, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501636, 0.501637, 0.501636, 0.501703, 0.501861, 0.501636
15.6817, 1, 0.499604, 0.499286, 1.73205, 0.500396, 0.499286, 0, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499286, 0.499287, 0.499286, 0.499365, 0.499524, 0.499286
15.6896, 2.37889, 0.49649, 0.496147, 2.09258, 1.8824, 0.496147, 0, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496147, 0.496149, 0.496147, 0.49624, 0.496397, 0.496147
15.6975, 0.997445, 0.493386, 0.493019, 1.73131, 0.504058, 0.493019, 0, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.493019, 0.49302, 0.493019, 0.493126, 0.493278, 0.493019
15.7053, 1.99777, 0.494677, 0.494283, 1.99944, 1.50309, 0.494283, 0, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494283, 0.494285, 0.494283, 0.494407, 0.494552, 0.494283
15.7132, 1.6259, 0.494003, 0.493584, 1.90418, 1.1319, 0.493584, 0, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493584, 0.493585, 0.493584, 0.493725, 0.49386, 0.493584
15.7211, 1.36914, 0.491564, 0.491119, 1.83552, 0.877581, 0.491119, 0, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.491119, 0.49112, 0.491119, 0.491281, 0.4914, 0.491119
15.7289, 0.99777, 0.488251, 0.48778, 1.73141, 0.509518, 0.48778, 0, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.48778, 0.487782, 0.48778, 0.487965, 0.488066, 0.48778
15.7368, 0.633085, 0.484951, 0.484454, 1.62268, 0.148135, 0.484454, 0, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484454, 0.484455, 0.484454, 0.484662, 0.484741, 0.484454
15.7447, 1, 0.486464, 0.485941, 1.73205, 0.513536, 0.485941, 0, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485941, 0.485942, 0.485941, 0.486176, 0.486228, 0.485941
15.7525, 0.359603, 0.485882, 0.485332, 1.5361, -0.126279, 0.485332, 0, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485332, 0.485333, 0.485332, 0.485596, 0.485617, 0.485332
15.7604, 0.640397, 0.483407, 0.48283, 1.62493, 0.156989, 0.48283, 0, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.48283, 0.482831, 0.48283, 0.483125, 0.483111, 0.48283
15.7683, 1, 0.479996, 0.479391, 1.73205, 0.520004, 0.479391, 0, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479391, 0.479392, 0.479391, 0.479719, 0.479666, 0.479391
15.7761, 0, 0.476597, 0.475964, 1.41421, -0.476597, 0.475964, 0, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475964, 0.475965, 0.475964, 0.476328, 0.476231, 0.475964
15.784, 2, 0.478236, 0.477574, 2, 1.52176, 0.477574, 0, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477574, 0.477575, 0.477574, 0.477976, 0.477832, 0.477574
15.7919, 0.34746, 0.477683, 0.476991, 1.53214, -0.130223, 0.476991, 0, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476991, 0.476993, 0.476991, 0.477433, 0.477239, 0.476991
15.7997, 2.65254, 0.475143, 0.474421, 2.15697, 2.1774, 0.474421, 0, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474421, 0.474423, 0.474421, 0.474905, 0.474658, 0.474421
15.8076, 0, 0.471621, 0.470868, 1.41421, -0.471621, 0.470868, 0, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.470868, 0.47087, 0.470868, 0.471396, 0.471092, 0.470868
15.8155, 0.340273, 0.468114, 0.467329, 1.52979, -0.127842, 0.467329, 0, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.467329, 0.46733, 0.467329, 0.467903, 0.467539, 0.467329
15.8233, 0.659727, 0.469916, 0.469097, 1.63087, 0.189812, 0.469097, 0, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469097, 0.469098, 0.469097, 0.469718, 0.469293, 0.469097
15.8312, 0.33544, 0.469437, 0.468584, 1.52821, -0.133997, 0.468584, 0, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468584, 0.468585, 0.468584, 0.469254, 0.468766, 0.468584
15.8391, 0.66456, 0.466882, 0.465993, 1.63235, 0.197678, 0.465993, 0, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465993, 0.465995, 0.465993, 0.466713, 0.466161, 0.465993
15.8469, 2.66138, 0.463302, 0.462376, 2.15902, 2.19808, 0.462376, 0, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462376, 0.462378, 0.462376, 0.463147, 0.46253, 0.462376
15.8548, 2.33862, 0.459737, 0.458773, 2.08294, 1.87888, 0.458773, 0, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458773, 0.458774, 0.458773, 0.459596, 0.458913, 0.458773
15.8627, 0.651549, 0.461586, 0.460583, 1.62836, 0.189963, 0.460583, 0, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460583, 0.460584, 0.460583, 0.461458, 0.460709, 0.460583
15.8705, 1.67187, 0.461119, 0.460076, 1.91621, 1.21075, 0.460076, 0, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460076, 0.460077, 0.460076, 0.461004, 0.460189, 0.460076
15.8784, 1.67658, 0.458541, 0.457458, 1.91744, 1.21804, 0.457458, 0, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457458, 0.457459, 0.457458, 0.458439, 0.457558, 0.457458
15.8863, 0.318587, 0.454921, 0.453796, 1.52269, -0.136333, 0.453796, 0, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453796, 0.453797, 0.453796, 0.45483, 0.453885, 0.453796
15.8941, 1.68141, 0.451315, 0.450148, 1.9187, 1.2301, 0.450148, 0, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.450148, 0.45015, 0.450148, 0.451236, 0.450227, 0.450148
15.902, 0, 0.453223, 0.452014, 1.41421, -0.453223, 0.452014, 0, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452014, 0.452015, 0.452014, 0.453153, 0.452082, 0.452014
15.9099, 0.622723, 0.452787, 0.451536, 1.61948, 0.169936, 0.451536, 0, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451536, 0.451537, 0.451536, 0.452727, 0.451595, 0.451536
15.9177, 3.37728, 0.450218, 0.448924, 2.3189, 2.92706, 0.448924, 0, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448924, 0.448925, 0.448924, 0.450166, 0.448975, 0.448924
15.9256, 1.30644, 0.446593, 0.445257, 1.81836, 0.85985, 0.445257, 0, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445257, 0.445258, 0.445257, 0.446549, 0.445301, 0.445257
15.9335, 2.30198, 0.442984, 0.441605, 2.07412, 1.859, 0.441605, 0, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441605, 0.441607, 0.441605, 0.442946, 0.441642, 0.441605
15.9413, 4.39157, 0.44491, 0.44349, 2.52816, 3.94666, 0.44349, 0, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.44349, 0.443491, 0.44349, 0.444877, 0.443521, 0.44349
15.9492, 2, 0.444479, 0.443018, 2, 1.55552, 0.443018, 0, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.443018, 0.44302, 0.443018, 0.444452, 0.443044, 0.443018
15.957, 0, 0.441905, 0.440404, 1.41421, -0.441905, 0.440404, 0, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440404, 0.440405, 0.440404, 0.441882, 0.440425, 0.440404
15.9649, 0, 0.438271, 0.43673, 1.41421, -0.438271, 0.43673, 0, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.43673, 0.436731, 0.43673, 0.438251, 0.436748, 0.43673
15.9728, 1, 0.434651, 0.433072, 1.73205, 0.565349, 0.433072, 0, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433072, 0.433073, 0.433072, 0.434635, 0.433087, 0.433072
15.9806, 1, 0.436606, 0.434988, 1.73205, 0.563394, 0.434988, 0, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.434988, 0.43499, 0.434988, 0.436592, 0.435, 0.434988
15.9885, 2, 0.436191, 0.434537, 2, 1.56381, 0.434537, 0, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434537, 0.434539, 0.434537, 0.43618, 0.434547, 0.434537
15.9964, 1, 0.433625, 0.431935, 1.73205, 0.566375, 0.431935, 0, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431935, 0.431937, 0.431935, 0.433616, 0.431943, 0.431935
16.0042, 1, 0.429995, 0.42827, 1.73205, 0.570005, 0.42827, 0, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.42827, 0.428272, 0.42827, 0.429987, 0.428277, 0.42827
16.0121, 1, 0.42638, 0.424621, 1.73205, 0.57362, 0.424621, 0, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424621, 0.424623, 0.424621, 0.426373, 0.424626, 0.424621
16.02, 3, 0.428413, 0.426622, 2.23607, 2.57159, 0.426622, 0, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426622, 0.426623, 0.426622, 0.428408, 0.426626, 0.426622
16.0278, 1.27522, 0.428036, 0.426212, 1.80976, 0.847181, 0.426212, 0, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426212, 0.426213, 0.426212, 0.428032, 0.426215, 0.426212
16.0357, 1.27026, 0.425465, 0.423609, 1.80839, 0.844795, 0.423609, 0, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423609, 0.423611, 0.423609, 0.425461, 0.423612, 0.423609
16.0436, 1.45452, 0.42181, 0.419924, 1.85863, 1.03271, 0.419924, 0, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419924, 0.419925, 0.419924, 0.421807, 0.419926, 0.419924
16.0514, 0, 0.418171, 0.416254, 1.41421, -0.418171, 0.416254, 0, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416254, 0.416255, 0.416254, 0.418168, 0.416256, 0.416254
16.0593, 1, 0.420546, 0.418599, 1.73205, 0.579454, 0.418599, 0, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.418599, 0.4186, 0.418599, 0.420543, 0.4186, 0.418599
16.0672, 1.26316, 0.420293, 0.418317, 1.80642, 0.842871, 0.418317, 0, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418317, 0.418319, 0.418317, 0.420291, 0.418318, 0.418317
16.075, 0.736836, 0.417653, 0.415648, 1.65434, 0.319182, 0.415648, 0, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415648, 0.415649, 0.415648, 0.417651, 0.415649, 0.415648
16.0829, 0, 0.413834, 0.4118, 1.41421, -0.413834, 0.4118, 0, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.4118, 0.411802, 0.4118, 0.413832, 0.411801, 0.4118
16.0908, 0, 0.410033, 0.40797, 1.41421, -0.410033, 0.40797, 0, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.40797, 0.407971, 0.40797, 0.410031, 0.40797, 0.40797
16.0986, 0, 0.414648, 0.412557, 1.41421, -0.414648, 0.412557, 0, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412557, 0.412558, 0.412557, 0.414647, 0.412557, 0.412557
16.1065, 0, 0.416662, 0.414542, 1.41421, -0.416662, 0.414542, 0, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414542, 0.414544, 0.414542, 0.416661, 0.414542, 0.414542
16.1144, 0.248699, 0.416262, 0.414114, 1.49957, -0.167563, 0.414114, 0, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414114, 0.414115, 0.414114, 0.416261, 0.414114, 0.414114
16.1222, 0.751301, 0.414657, 0.412479, 1.6587, 0.336645, 0.412479, 0, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412479, 0.412481, 0.412479, 0.414655, 0.41248, 0.412479
16.1301, 0.487672, 0.413054, 0.410848, 1.57724, 0.0746177, 0.410848, 0, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.410848, 0.41085, 0.410848, 0.413053, 0.410848, 0.410848
16.138, 1.75372, 0.416925, 0.41469, 1.93745, 1.33679, 0.41469, 0, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.41469, 0.414691, 0.41469, 0.416923, 0.41469, 0.41469
16.1458, 0.758612, 0.418653, 0.416389, 1.66091, 0.339959, 0.416389, 0, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416389, 0.416391, 0.416389, 0.418652, 0.416389, 0.416389
16.1537, 2, 0.418444, 0.41615, 2, 1.58156, 0.41615, 0, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.41615, 0.416152, 0.41615, 0.418443, 0.416151, 0.41615
16.1616, 0.234325, 0.417266, 0.414943, 1.49477, -0.182941, 0.414943, 0, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414943, 0.414944, 0.414943, 0.417265, 0.414943, 0.414943
16.1694, 0.765675, 0.41609, 0.413737, 1.66303, 0.349585, 0.413737, 0, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413737, 0.413738, 0.413737, 0.416089, 0.413737, 0.413737
16.1773, 2, 0.419666, 0.417282, 2, 1.58033, 0.417282, 0, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417282, 0.417283, 0.417282, 0.419665, 0.417282, 0.417282
16.1852, 0, 0.421256, 0.418841, 1.41421, -0.421256, 0.418841, 0, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418841, 0.418842, 0.418841, 0.421255, 0.418841, 0.418841
16.193, 0, 0.421059, 0.418613, 1.41421, -0.421059, 0.418613, 0, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418613, 0.418614, 0.418613, 0.421058, 0.418613, 0.418613
16.2009, 1, 0.41997, 0.417492, 1.73205, 0.58003, 0.417492, 0, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417492, 0.417493, 0.417492, 0.419968, 0.417492, 0.417492
16.2088, 1, 0.418882, 0.416372, 1.73205, 0.581118, 0.416372, 0, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416372, 0.416373, 0.416372, 0.418881, 0.416372, 0.416372
16.2166, 1, 0.422262, 0.419719, 1.73205, 0.577738, 0.419719, 0, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.419719, 0.41972, 0.419719, 0.42226, 0.419719, 0.419719
16.2245, 0.21487, 0.423785, 0.421209, 1.48824, -0.208915, 0.421209, 0, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.421209, 0.42121, 0.421209, 0.423783, 0.421209, 0.421209
16.2324, 0.78513, 0.423642, 0.421033, 1.66887, 0.361488, 0.421033, 0, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421033, 0.421034, 0.421033, 0.423641, 0.421033, 0.421033
16.2402, 0, 0.422667, 0.420024, 1.41421, -0.422667, 0.420024, 0, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420024, 0.420025, 0.420024, 0.422665, 0.420024, 0.420024
16.2481, 2, 0.421694, 0.419016, 2, 1.57831, 0.419016, 0, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419016, 0.419017, 0.419016, 0.421692, 0.419016, 0.419016
