   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_28.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.5786, 0.567038, 1.17016, 1.17016, 1.6022, -0.603123, 1.17016, 0, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016, 1.17016
14.5865, 2.42312, 1.16611, 1.16611, 2.10312, 1.25701, 1.16611, 0, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611, 1.16611
14.5943, 3.28605, 1.16124, 1.16124, 2.29914, 2.12481, 1.16124, 0, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124, 1.16124
14.6022, 0.29083, 1.15639, 1.15639, 1.51355, -0.865559, 1.15639, 0, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639, 1.15639
14.61, 0.704337, 1.1551, 1.1551, 1.64449, -0.450763, 1.1551, 0, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551, 1.1551
14.6179, 1.99765, 1.15242, 1.15242, 1.99941, 0.845224, 1.15242, 0, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242, 1.15242
14.6257, 1.69703, 1.14842, 1.14842, 1.92277, 0.548603, 1.14842, 0, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842, 1.14842
14.6336, 1.29805, 1.14377, 1.14377, 1.81605, 0.154284, 1.14377, 0, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377, 1.14377
14.6415, 1.99761, 1.13913, 1.13913, 1.9994, 0.858479, 1.13913, 0, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913, 1.13913
14.6493, 0.305328, 1.13722, 1.13722, 1.51833, -0.831892, 1.13722, 0, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722, 1.13722
14.6572, 3.37968, 1.13434, 1.13433, 2.31941, 2.24534, 1.13433, 0, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13433, 1.13434, 1.13433, 1.13433, 1.13433
14.665, 2.30781, 1.13053, 1.13052, 2.07553, 1.17728, 1.13052, 0, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13052, 1.13053, 1.13052, 1.13052, 1.13052
14.6729, 1.31252, 1.12626, 1.12626, 1.82003, 0.186257, 1.12626, 0, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626, 1.12626
14.6807, 4.68278, 1.122, 1.122, 2.58511, 3.56078, 1.122, 0, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122, 1.122
14.6886, 0.317224, 1.11913, 1.11913, 1.52224, -0.801906, 1.11913, 0, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913, 1.11913
14.6964, 0.677695, 1.11584, 1.11583, 1.63637, -0.43814, 1.11583, 0, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11583, 1.11584, 1.11583, 1.11583, 1.11583
14.7043, 0.322305, 1.11215, 1.11214, 1.52391, -0.789841, 1.11214, 0, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11214, 1.11215, 1.11214, 1.11214, 1.11214
14.7122, 3.67299, 1.10825, 1.10825, 2.3818, 2.56474, 1.10825, 0, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825, 1.10825
14.72, 2.66803, 1.10425, 1.10425, 2.16056, 1.56378, 1.10425, 0, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425, 1.10425
14.7279, 1.99554, 1.1002, 1.1002, 1.99888, 0.895341, 1.1002, 0, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002, 1.1002
14.7357, 3.32916, 1.09612, 1.09612, 2.3085, 2.23304, 1.09612, 0, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612, 1.09612
14.7436, 3.99748, 1.09204, 1.09203, 2.44898, 2.90544, 1.09203, 0, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09203, 1.09204, 1.09203, 1.09203, 1.09203
14.7514, 0.336803, 1.08788, 1.08788, 1.52866, -0.751078, 1.08788, 0, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788, 1.08788
14.7593, 1.97546, 1.0836, 1.0836, 1.99386, 0.891867, 1.0836, 0, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836, 1.0836
14.7671, 2.68055, 1.07913, 1.07913, 2.16346, 1.60142, 1.07913, 0, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913, 1.07913
14.775, 0.99777, 1.07451, 1.0745, 1.73141, -0.0767365, 1.0745, 0, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.0745, 1.07451, 1.0745, 1.0745, 1.0745
14.7829, 0.997522, 1.06965, 1.06965, 1.73134, -0.0721266, 1.06965, 0, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965, 1.06965
14.7907, 0.997522, 1.0646, 1.06459, 1.73134, -0.0670742, 1.06459, 0, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.06459, 1.0646, 1.06459, 1.06459, 1.06459
14.7986, 4.29071, 1.05941, 1.05941, 2.50813, 3.2313, 1.05941, 0, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941, 1.05941
14.8064, 4.34844, 1.05415, 1.05415, 2.51961, 3.2943, 1.05415, 0, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415, 1.05415
14.8143, 1.99529, 1.04885, 1.04885, 1.99882, 0.94644, 1.04885, 0, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885, 1.04885
14.8221, 2.35601, 1.04357, 1.04357, 2.08711, 1.31244, 1.04357, 0, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357, 1.04357
14.83, 0.360719, 1.03855, 1.03855, 1.53646, -0.677835, 1.03855, 0, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855, 1.03855
14.8378, 2.63445, 1.0331, 1.03309, 2.15278, 1.60135, 1.03309, 0, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.03309, 1.0331, 1.03309, 1.03309, 1.03309
14.8457, 1.36555, 1.02727, 1.02727, 1.83454, 0.33828, 1.02727, 0, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727, 1.02727
14.8536, 0, 1.02128, 1.02127, 1.41421, -1.02128, 1.02127, 0, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02127, 1.02128, 1.02127, 1.02127, 1.02127
14.8614, 1, 1.0153, 1.01529, 1.73205, -0.0152967, 1.01529, 0, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.01529, 1.0153, 1.01529, 1.01529, 1.01529
14.8693, 3.62478, 1.01101, 1.011, 2.37166, 2.61378, 1.011, 0, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.01101, 1.011, 1.011, 1.011
14.8771, 1.37522, 1.00584, 1.00584, 1.83718, 0.369376, 1.00584, 0, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584, 1.00584
14.885, 0.61995, 0.999932, 0.99993, 1.61863, -0.379981, 0.99993, 0, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.99993, 0.999932, 0.99993, 0.99993, 0.99993
14.8928, 0.997646, 0.993663, 0.993661, 1.73137, 0.00398284, 0.993661, 0, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993661, 0.993663, 0.993661, 0.993661, 0.993661
14.9007, 2.61264, 0.987414, 0.987412, 2.14771, 1.62523, 0.987412, 0, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987412, 0.987414, 0.987412, 0.987412, 0.987412
14.9085, 1.76976, 0.983515, 0.983513, 1.94159, 0.786249, 0.983513, 0, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983513, 0.983515, 0.983513, 0.983513, 0.983513
14.9164, 1, 0.978501, 0.978499, 1.73205, 0.0214993, 0.978499, 0, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978499, 0.978501, 0.978499, 0.978499, 0.978499
14.9242, 0, 0.972486, 0.972484, 1.41421, -0.972486, 0.972484, 0, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972484, 0.972486, 0.972484, 0.972484, 0.972484
14.9321, 0.605576, 0.965984, 0.965982, 1.61418, -0.360408, 0.965982, 0, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965982, 0.965984, 0.965982, 0.965982, 0.965982
14.94, 0.997522, 0.959504, 0.959503, 1.73134, 0.0380173, 0.959503, 0, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959503, 0.959504, 0.959503, 0.959503, 0.959503
14.9478, 2.3969, 0.955936, 0.955934, 2.09688, 1.44097, 0.955934, 0, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955934, 0.955936, 0.955934, 0.955934, 0.955934
14.9557, 0.598315, 0.951097, 0.951096, 1.61193, -0.352782, 0.951096, 0, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951096, 0.951097, 0.951096, 0.951096, 0.951096
14.9635, 2.99747, 0.945099, 0.945097, 2.2355, 2.05237, 0.945097, 0, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945097, 0.945099, 0.945097, 0.945097, 0.945097
14.9714, 3.18414, 0.938536, 0.938534, 2.27687, 2.2456, 0.938534, 0, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938534, 0.938536, 0.938534, 0.938534, 0.938534
14.9792, 2.99331, 0.931995, 0.931993, 2.23457, 2.06131, 0.931993, 0, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931993, 0.931995, 0.931993, 0.931993, 0.931993
14.9871, 3.22677, 0.928566, 0.928564, 2.28621, 2.2982, 0.928564, 0, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928564, 0.928566, 0.928564, 0.928564, 0.928564
14.9949, 0, 0.923796, 0.923794, 1.41421, -0.923796, 0.923794, 0, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923794, 0.923796, 0.923794, 0.923794, 0.923794
15.0028, 1, 0.917794, 0.917792, 1.73205, 0.0822058, 0.917792, 0, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917792, 0.917794, 0.917792, 0.917792, 0.917792
15.0107, 2.16283, 0.911193, 0.911191, 2.0403, 1.25163, 0.911191, 0, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911191, 0.911193, 0.911191, 0.911191, 0.911191
15.0185, 0.837175, 0.904615, 0.904613, 1.68439, -0.0674405, 0.904613, 0, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904613, 0.904615, 0.904613, 0.904613, 0.904613
15.0264, 2, 0.90136, 0.901358, 2, 1.09864, 0.901358, 0, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.901358, 0.90136, 0.901358, 0.901358, 0.901358
15.0342, 2.1482, 0.896705, 0.896703, 2.03671, 1.2515, 0.896703, 0, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896703, 0.896705, 0.896703, 0.896703, 0.896703
15.0421, 1.8518, 0.890762, 0.89076, 1.9626, 0.961035, 0.89076, 0, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.89076, 0.890762, 0.89076, 0.89076, 0.89076
15.0499, 0.569393, 0.88419, 0.884189, 1.60293, -0.314798, 0.884189, 0, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.884189, 0.88419, 0.884189, 0.884189, 0.884189
15.0578, 1.43061, 0.877643, 0.877642, 1.85219, 0.552964, 0.877642, 0, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877642, 0.877643, 0.877642, 0.877642, 0.877642
15.0656, 3.56449, 0.874476, 0.874474, 2.35892, 2.69001, 0.874474, 0, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874474, 0.874476, 0.874474, 0.874474, 0.874474
15.0735, 0.43551, 0.869886, 0.869885, 1.56061, -0.434377, 0.869885, 0, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869885, 0.869886, 0.869885, 0.869885, 0.869885
15.0814, 0, 0.86399, 0.863988, 1.41421, -0.86399, 0.863988, 0, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.863988, 0.86399, 0.863988, 0.863988, 0.863988
15.0892, 0, 0.857457, 0.857455, 1.41421, -0.857457, 0.857455, 0, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857455, 0.857457, 0.857455, 0.857455, 0.857455
15.0971, 1, 0.850948, 0.850947, 1.73205, 0.149052, 0.850947, 0, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850947, 0.850948, 0.850947, 0.850947, 0.850947
15.1049, 3.10483, 0.847887, 0.847886, 2.25939, 2.25695, 0.847886, 0, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847886, 0.847887, 0.847886, 0.847886, 0.847886
15.1128, 1.99529, 0.843388, 0.843386, 1.99882, 1.1519, 0.843386, 0, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843386, 0.843388, 0.843386, 0.843386, 0.843386
15.1206, 0.899876, 0.837568, 0.837566, 1.7029, 0.0623085, 0.837566, 0, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837566, 0.837568, 0.837566, 0.837566, 0.837566
15.1285, 0, 0.831104, 0.831102, 1.41421, -0.831104, 0.831102, 0, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831102, 0.831104, 0.831102, 0.831102, 0.831102
15.1363, 1, 0.824666, 0.824664, 1.73205, 0.175334, 0.824664, 0, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824664, 0.824666, 0.824664, 0.824664, 0.824664
15.1442, 0.540397, 0.821829, 0.821827, 1.59386, -0.281432, 0.821827, 0, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821827, 0.821829, 0.821827, 0.821827, 0.821827
15.1521, 0.997522, 0.817466, 0.817464, 1.73134, 0.180056, 0.817464, 0, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817464, 0.817466, 0.817464, 0.817464, 0.817464
15.1599, 2.46208, 0.811692, 0.81169, 2.11236, 1.65039, 0.81169, 0, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.81169, 0.811692, 0.81169, 0.81169, 0.81169
15.1678, 2, 0.805231, 0.805229, 2, 1.19477, 0.805229, 0, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805229, 0.805231, 0.805229, 0.805229, 0.805229
15.1756, 0, 0.798796, 0.798794, 1.41421, -0.798796, 0.798794, 0, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798794, 0.798796, 0.798794, 0.798794, 0.798794
15.1835, 1, 0.796323, 0.796321, 1.73205, 0.203677, 0.796321, 0, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796321, 0.796323, 0.796321, 0.796321, 0.796321
15.1913, 0, 0.792139, 0.792137, 1.41421, -0.792139, 0.792137, 0, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792137, 0.792139, 0.792137, 0.792137, 0.792137
15.1992, 1, 0.786376, 0.786374, 1.73205, 0.213624, 0.786374, 0, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786374, 0.786376, 0.786374, 0.786374, 0.786374
15.207, 1, 0.779843, 0.779841, 1.73205, 0.220157, 0.779841, 0, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779841, 0.779843, 0.779841, 0.779841, 0.779841
15.2149, 1.51871, 0.773337, 0.773335, 1.87582, 0.745374, 0.773335, 0, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773335, 0.773337, 0.773335, 0.773335, 0.773335
15.2228, 0.481289, 0.772506, 0.772504, 1.57521, -0.291217, 0.772504, 0, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772504, 0.772506, 0.772504, 0.772504, 0.772504
15.2306, 1.514, 0.7699, 0.769898, 1.87457, 0.744103, 0.769898, 0, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.769898, 0.7699, 0.769898, 0.769898, 0.769898
