   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_71.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.607205, 0, 9.56477e-06, 1.25823e-06, 1.41421, -9.56477e-06, 1.26431e-06, 1.25823e-06, 1.25828e-06, 1.25828e-06, 1.2584e-06, 1.25856e-06, 1.25849e-06, 1.25968e-06, 1.25873e-06, 1.29217e-06, 1.27317e-06, 1.27548e-06, 5.40072e-06, 1.30307e-06, 1.26151e-06, 1.25829e-06, 1.25945e-06, 1.25842e-06, 1.28865e-06, 1.25823e-06, 5.22764e-06, 1.25823e-06, 1.29779e-06
0.615039, 0, 1.74923e-05, 2.72465e-06, 1.41421, -1.74923e-05, 2.73783e-06, 2.72465e-06, 2.72476e-06, 2.72476e-06, 2.72502e-06, 2.72537e-06, 2.72523e-06, 2.7278e-06, 2.72574e-06, 2.8031e-06, 2.75703e-06, 2.76204e-06, 1.17003e-05, 2.78631e-06, 2.73178e-06, 2.72478e-06, 2.72658e-06, 2.72509e-06, 2.77307e-06, 2.72466e-06, 8.14373e-06, 2.72465e-06, 2.81037e-06
0.622872, 0, 3.27721e-05, 5.73284e-06, 1.41421, -3.27721e-05, 5.76058e-06, 5.73284e-06, 5.73307e-06, 5.73307e-06, 5.73362e-06, 5.73436e-06, 5.73405e-06, 5.73946e-06, 5.73513e-06, 5.90877e-06, 5.80101e-06, 5.81154e-06, 2.46297e-05, 5.81709e-06, 5.74784e-06, 5.73311e-06, 5.73585e-06, 5.73379e-06, 5.80913e-06, 5.73286e-06, 1.31516e-05, 5.73284e-06, 5.91331e-06
0.630706, 0, 6.20214e-05, 1.1722e-05, 1.41421, -6.20214e-05, 1.17787e-05, 1.1722e-05, 1.17225e-05, 1.17224e-05, 1.17236e-05, 1.17251e-05, 1.17245e-05, 1.17355e-05, 1.17267e-05, 1.21079e-05, 1.18614e-05, 1.1883e-05, 5.03855e-05, 1.18364e-05, 1.17527e-05, 1.17225e-05, 1.17266e-05, 1.1724e-05, 1.1841e-05, 1.1722e-05, 2.19477e-05, 1.1722e-05, 1.20912e-05
0.638539, 0, 0.000117176, 2.32953e-05, 1.41421, -0.000117176, 2.34082e-05, 2.32953e-05, 2.32963e-05, 2.32962e-05, 2.32985e-05, 2.33015e-05, 2.33002e-05, 2.33222e-05, 2.33046e-05, 2.41233e-05, 2.35727e-05, 2.36155e-05, 0.000100185, 2.34499e-05, 2.33564e-05, 2.32964e-05, 2.33025e-05, 2.32995e-05, 2.34794e-05, 2.32954e-05, 3.7549e-05, 2.32953e-05, 2.40296e-05
0.646373, 0, 0.000219094, 4.50024e-05, 1.41421, -0.000219094, 4.52206e-05, 4.50024e-05, 4.50042e-05, 4.50042e-05, 4.50085e-05, 4.50143e-05, 4.50119e-05, 4.50545e-05, 4.50204e-05, 4.6747e-05, 4.55386e-05, 4.56215e-05, 0.00019365, 4.52102e-05, 4.51204e-05, 4.50045e-05, 4.50134e-05, 4.50107e-05, 4.52848e-05, 4.50025e-05, 6.51779e-05, 4.50024e-05, 4.6422e-05
0.654206, 0, 0.000403025, 8.45211e-05, 1.41421, -0.000403025, 8.49312e-05, 8.45211e-05, 8.45246e-05, 8.45245e-05, 8.45326e-05, 8.45436e-05, 8.4539e-05, 8.4619e-05, 8.45549e-05, 8.81301e-05, 8.5529e-05, 8.56848e-05, 0.000363925, 8.47992e-05, 8.4743e-05, 8.45251e-05, 8.45378e-05, 8.45374e-05, 8.49512e-05, 8.45214e-05, 0.000113605, 8.45211e-05, 8.71895e-05
0.66204, 0, 0.00072656, 0.000154359, 1.41421, -0.00072656, 0.000155108, 0.000154359, 0.000154365, 0.000154365, 0.000154379, 0.0001544, 0.000154391, 0.000154537, 0.00015442, 0.000161687, 0.000156201, 0.000156486, 0.000665064, 0.000154729, 0.000154764, 0.000154366, 0.000154384, 0.00015439, 0.00015501, 0.000154359, 0.000197092, 0.000154359, 0.000159236
0.669873, 0, 0.00128054, 0.00027416, 1.41421, -0.00128054, 0.000275492, 0.00027416, 0.000274171, 0.00027417, 0.000274197, 0.000274232, 0.000274218, 0.000274478, 0.000274269, 0.000288759, 0.000277435, 0.000277941, 0.00118207, 0.000274651, 0.00027488, 0.000274172, 0.000274197, 0.000274217, 0.00027514, 0.000274161, 0.000338045, 0.00027416, 0.00028283
0.677707, 0, 0.00220321, 0.000473655, 1.41421, -0.00220321, 0.00047596, 0.000473655, 0.000473675, 0.000473674, 0.00047372, 0.000473781, 0.000473756, 0.000474205, 0.000473845, 0.000502175, 0.000479319, 0.000480195, 0.00204379, 0.000474306, 0.000474902, 0.000473678, 0.000473711, 0.000473759, 0.000475126, 0.000473657, 0.000570437, 0.000473655, 0.000488651
0.68554, 0, 0.00369742, 0.000796148, 1.41421, -0.00369742, 0.000800026, 0.000796148, 0.00079618, 0.00079618, 0.000796256, 0.00079636, 0.000796317, 0.000797073, 0.000796467, 0.000850744, 0.000805678, 0.000807151, 0.00343817, 0.000797005, 0.000798245, 0.000796186, 0.00079623, 0.00079633, 0.000798346, 0.000796151, 0.000943901, 0.000796148, 0.00082138
0.693374, 1, 0.00604964, 0.00130223, 1.73205, 0.99395, 0.00130858, 0.00130223, 0.00130229, 0.00130229, 0.00130241, 0.00130258, 0.00130251, 0.00130375, 0.00130276, 0.00140458, 0.00131784, 0.00132025, 0.00562877, 0.00130336, 0.00130567, 0.0013023, 0.00130236, 0.00130255, 0.00130551, 0.00130224, 0.00152819, 0.00130223, 0.00134355
0.701207, 0, 0.00964901, 0.00207326, 1.41421, -0.00964901, 0.00208338, 0.00207326, 0.00207334, 0.00207334, 0.00207354, 0.00207381, 0.0020737, 0.00207567, 0.00207409, 0.00226097, 0.00209813, 0.00210198, 0.0089702, 0.00207473, 0.00207873, 0.00207335, 0.00207343, 0.00207377, 0.00207811, 0.00207326, 0.00241746, 0.00207326, 0.00213912
0.709041, 0, 0.0150027, 0.00321363, 1.41421, -0.0150027, 0.00322934, 0.00321363, 0.00321376, 0.00321375, 0.00321406, 0.00321449, 0.00321431, 0.00321738, 0.00321492, 0.00355028, 0.00325224, 0.00325821, 0.013919, 0.00321555, 0.00322212, 0.00321378, 0.00321389, 0.00321447, 0.00322078, 0.00321364, 0.00373339, 0.00321363, 0.00331587
0.716874, 0, 0.0227436, 0.00485107, 1.41421, -0.0227436, 0.00487482, 0.00485107, 0.00485127, 0.00485126, 0.00485173, 0.00485237, 0.00485211, 0.00485674, 0.00485302, 0.00544104, 0.00490945, 0.00491847, 0.0210356, 0.00485357, 0.00486392, 0.0048513, 0.00485144, 0.00485241, 0.00486154, 0.00485109, 0.00562617, 0.00485107, 0.00500564
0.724708, 0, 0.0336256, 0.00713368, 1.41421, -0.0336256, 0.00716867, 0.00713368, 0.00713397, 0.00713396, 0.00713465, 0.00713559, 0.0071352, 0.00714203, 0.00713656, 0.00814328, 0.00721967, 0.00723296, 0.0309731, 0.0071369, 0.0071526, 0.00713402, 0.00713422, 0.00713575, 0.00714886, 0.0071337, 0.00827203, 0.00713368, 0.00736135
0.732541, 0, 0.0485012, 0.0102228, 1.41421, -0.0485012, 0.010273, 0.0102228, 0.0102232, 0.0102232, 0.0102242, 0.0102255, 0.010225, 0.0102348, 0.0102269, 0.011909, 0.0103462, 0.0103653, 0.0444477, 0.0102269, 0.01025, 0.0102233, 0.0102236, 0.0102259, 0.0102446, 0.0102228, 0.0118663, 0.0102228, 0.0105497
0.740375, 0, 0.0682803, 0.0142814, 1.41421, -0.0682803, 0.0143518, 0.0142814, 0.014282, 0.014282, 0.0142834, 0.0142853, 0.0142845, 0.0142982, 0.0142872, 0.0170285, 0.0144543, 0.014481, 0.0621898, 0.0142867, 0.0143195, 0.0142821, 0.0142825, 0.0142861, 0.0143122, 0.0142815, 0.0166115, 0.0142814, 0.014739
0.748208, 0, 0.093867, 0.0194581, 1.41421, -0.093867, 0.0195541, 0.0194581, 0.0194589, 0.0194589, 0.0194608, 0.0194633, 0.0194623, 0.019481, 0.019466, 0.023822, 0.0196941, 0.0197305, 0.0848758, 0.0194647, 0.01951, 0.019459, 0.0194597, 0.0194648, 0.019501, 0.0194582, 0.022701, 0.0194581, 0.0200829
0.756042, 0, 0.126081, 0.0258676, 1.41421, -0.126081, 0.0259955, 0.0258676, 0.0258686, 0.0258686, 0.0258711, 0.0258746, 0.0258731, 0.0258981, 0.0258781, 0.0326246, 0.026182, 0.0262306, 0.113045, 0.0258757, 0.0259368, 0.0258688, 0.0258697, 0.025877, 0.0259262, 0.0258677, 0.0302995, 0.0258676, 0.0267002
0.763875, 0, 0.165567, 0.0335707, 1.41421, -0.165567, 0.0337372, 0.0335707, 0.0335721, 0.0335721, 0.0335753, 0.0335798, 0.033578, 0.0336104, 0.0335844, 0.0437656, 0.0339799, 0.0340432, 0.147014, 0.0335807, 0.0336608, 0.0335723, 0.0335737, 0.0335838, 0.0336493, 0.0335708, 0.0395239, 0.0335707, 0.0346542
0.771709, 0, 0.212711, 0.0425562, 1.41421, -0.212711, 0.0427679, 0.0425562, 0.042558, 0.042558, 0.0425621, 0.0425678, 0.0425655, 0.0426068, 0.0425737, 0.0575408, 0.0430765, 0.0431569, 0.186792, 0.0425684, 0.0426707, 0.0425583, 0.0425604, 0.0425739, 0.0426594, 0.0425564, 0.050428, 0.0425562, 0.043934
0.779542, 0.949823, 0.267563, 0.052728, 1.7175, 0.68226, 0.0529912, 0.052728, 0.0527302, 0.0527301, 0.0527353, 0.0527424, 0.0527395, 0.0527908, 0.0527497, 0.0741794, 0.0533747, 0.0534748, 0.232031, 0.0527425, 0.0528703, 0.0527306, 0.0527336, 0.0527515, 0.0528605, 0.0527282, 0.0629958, 0.052728, 0.054441
0.787376, 0.050177, 0.329792, 0.0639, 1.43184, -0.279615, 0.0642202, 0.0639, 0.0639027, 0.0639026, 0.063909, 0.0639175, 0.063914, 0.0639764, 0.0639264, 0.0938054, 0.0646867, 0.0648083, 0.281994, 0.0639171, 0.0640731, 0.0639032, 0.0639076, 0.0639307, 0.0640662, 0.0639003, 0.0771479, 0.0639, 0.0659841
0.795209, 0, 0.398677, 0.0758024, 1.41421, -0.398677, 0.0761837, 0.0758024, 0.0758056, 0.0758055, 0.075813, 0.0758233, 0.0758191, 0.0758934, 0.0758338, 0.116397, 0.0767394, 0.0768843, 0.335579, 0.0758221, 0.0760084, 0.0758061, 0.0758123, 0.0758416, 0.076006, 0.0758027, 0.0927628, 0.0758024, 0.0782858
0.803043, 0, 0.473136, 0.0880976, 1.41421, -0.473136, 0.0885428, 0.0880976, 0.0881014, 0.0881013, 0.0881101, 0.088122, 0.0881171, 0.0882039, 0.0881343, 0.141749, 0.0891915, 0.0893608, 0.391385, 0.0881201, 0.088338, 0.088102, 0.0881105, 0.088147, 0.088341, 0.088098, 0.109714, 0.0880976, 0.0909988
0.810876, 0, 0.551805, 0.100406, 1.41421, -0.551805, 0.100916, 0.100406, 0.10041, 0.10041, 0.10042, 0.100434, 0.100428, 0.100528, 0.100448, 0.169438, 0.101659, 0.101853, 0.447819, 0.100431, 0.100681, 0.100411, 0.100423, 0.100467, 0.10069, 0.100406, 0.12792, 0.100406, 0.103733
0.818709, 0, 0.633141, 0.112338, 1.41421, -0.633141, 0.112912, 0.112338, 0.112343, 0.112343, 0.112354, 0.112369, 0.112363, 0.112475, 0.112385, 0.198807, 0.113748, 0.113966, 0.503224, 0.112366, 0.112647, 0.112344, 0.112359, 0.112413, 0.11266, 0.112338, 0.147398, 0.112338, 0.116087
0.826543, 0, 0.715553, 0.123527, 1.41421, -0.715553, 0.124161, 0.123527, 0.123532, 0.123532, 0.123544, 0.123561, 0.123554, 0.123678, 0.123579, 0.228965, 0.125086, 0.125328, 0.556025, 0.123557, 0.123868, 0.123533, 0.123553, 0.123617, 0.123884, 0.123527, 0.168314, 0.123527, 0.127685
0.834376, 2, 0.797533, 0.133658, 2, 1.20247, 0.13435, 0.133658, 0.133664, 0.133664, 0.133678, 0.133696, 0.133689, 0.133824, 0.133715, 0.258818, 0.135357, 0.135621, 0.604858, 0.133692, 0.134029, 0.133666, 0.133691, 0.133768, 0.134044, 0.133659, 0.191013, 0.133658, 0.138207
0.84221, 0, 0.877775, 0.142497, 1.41421, -0.877775, 0.14324, 0.142497, 0.142504, 0.142503, 0.142518, 0.142538, 0.14253, 0.142675, 0.142558, 0.287125, 0.144322, 0.144605, 0.648668, 0.142532, 0.142894, 0.142505, 0.142537, 0.14263, 0.142904, 0.142498, 0.216022, 0.142497, 0.147412
0.850043, 0, 0.955263, 0.149897, 1.41421, -0.955263, 0.150686, 0.149897, 0.149904, 0.149904, 0.149919, 0.149941, 0.149932, 0.150086, 0.149962, 0.312592, 0.151832, 0.152133, 0.686774, 0.149934, 0.150316, 0.149907, 0.149945, 0.150059, 0.150315, 0.149898, 0.244017, 0.149897, 0.155157
0.857877, 0, 1.02931, 0.155807, 1.41421, -1.02931, 0.156633, 0.155807, 0.155814, 0.155814, 0.15583, 0.155852, 0.155843, 0.156004, 0.155875, 0.333979, 0.157836, 0.158152, 0.718882, 0.155845, 0.156242, 0.155817, 0.155865, 0.156007, 0.156225, 0.155808, 0.275732, 0.155807, 0.161395
0.86571, 0, 1.09955, 0.160259, 1.41421, -1.09955, 0.161117, 0.160259, 0.160266, 0.160266, 0.160283, 0.160306, 0.160297, 0.160464, 0.16033, 0.350222, 0.162365, 0.162695, 0.745055, 0.160299, 0.160705, 0.160271, 0.16033, 0.160515, 0.160667, 0.16026, 0.311847, 0.160259, 0.166172
0.873544, 1.9209, 1.16586, 0.163359, 1.98013, 0.755038, 0.164243, 0.163359, 0.163366, 0.163366, 0.163383, 0.163407, 0.163397, 0.16357, 0.163432, 0.360549, 0.165527, 0.165867, 0.765654, 0.163399, 0.163811, 0.163373, 0.163447, 0.1637, 0.163748, 0.163359, 0.352826, 0.163359, 0.16961
0.881377, 0.0791035, 1.22825, 0.165262, 1.44191, -1.14915, 0.166166, 0.165262, 0.16527, 0.165269, 0.165287, 0.165311, 0.165301, 0.165478, 0.165336, 0.364567, 0.167479, 0.167827, 0.78126, 0.165302, 0.165715, 0.165279, 0.165372, 0.165734, 0.165625, 0.165263, 0.398759, 0.165262, 0.171886
0.889211, 3.83214, 1.28673, 0.166155, 2.41498, 2.54542, 0.167074, 0.166155, 0.166162, 0.166162, 0.16618, 0.166205, 0.166195, 0.166374, 0.16623, 0.362315, 0.168408, 0.168763, 0.792579, 0.166195, 0.166603, 0.166176, 0.166293, 0.166834, 0.166485, 0.166155, 0.449214, 0.166155, 0.173216
0.897044, 1.08151, 1.34116, 0.166233, 1.75542, -0.259652, 0.167164, 0.166233, 0.166241, 0.166241, 0.166259, 0.166284, 0.166274, 0.166455, 0.16631, 0.354261, 0.168513, 0.168874, 0.800369, 0.166273, 0.166671, 0.16626, 0.16641, 0.167236, 0.166529, 0.166234, 0.503132, 0.166233, 0.17383
0.904878, 0.997598, 1.39113, 0.165688, 1.73136, -0.393532, 0.166627, 0.165688, 0.165696, 0.165696, 0.165715, 0.16574, 0.165729, 0.165912, 0.165766, 0.341249, 0.167986, 0.168352, 0.805367, 0.165727, 0.166111, 0.165723, 0.165916, 0.167191, 0.165947, 0.165689, 0.558795, 0.165688, 0.173962
0.912711, 0.997584, 1.43593, 0.164694, 1.73135, -0.438342, 0.165639, 0.164694, 0.164702, 0.164702, 0.16472, 0.164746, 0.164735, 0.16492, 0.164772, 0.324406, 0.167004, 0.167374, 0.808245, 0.164732, 0.165097, 0.164739, 0.164988, 0.166952, 0.164917, 0.164695, 0.613886, 0.164694, 0.173838
0.920545, 1.9976, 1.47452, 0.1634, 1.9994, 0.523078, 0.164348, 0.1634, 0.163408, 0.163407, 0.163426, 0.163452, 0.163441, 0.163626, 0.163478, 0.305015, 0.165718, 0.166091, 0.809581, 0.163436, 0.163779, 0.163457, 0.163778, 0.166767, 0.163589, 0.1634, 0.665641, 0.1634, 0.173677
0.928378, 1.09357, 1.5057, 0.161927, 1.75885, -0.412125, 0.162879, 0.161927, 0.161935, 0.161935, 0.161954, 0.161979, 0.161969, 0.162154, 0.162006, 0.284385, 0.16425, 0.164626, 0.809844, 0.161962, 0.162279, 0.162001, 0.162411, 0.166881, 0.162086, 0.161928, 0.711087, 0.161927, 0.173693
0.936212, 1.90161, 1.52822, 0.160373, 1.97525, 0.373389, 0.161327, 0.160373, 0.160381, 0.160381, 0.160399, 0.160425, 0.160414, 0.1606, 0.160451, 0.263728, 0.162698, 0.163076, 0.809403, 0.160405, 0.160695, 0.160466, 0.160983, 0.167522, 0.160504, 0.160373, 0.747334, 0.160373, 0.174105
0.944045, 0.0983946, 1.54105, 0.158807, 1.44858, -1.44266, 0.159763, 0.158807, 0.158815, 0.158815, 0.158834, 0.15886, 0.158849, 0.159035, 0.158886, 0.244062, 0.161134, 0.161513, 0.808533, 0.158838, 0.159098, 0.158924, 0.159567, 0.168902, 0.158916, 0.158808, 0.771896, 0.158807, 0.175153
0.951879, 2, 1.54362, 0.157282, 2, 0.456382, 0.15824, 0.157282, 0.15729, 0.157289, 0.157308, 0.157334, 0.157323, 0.157509, 0.15736, 0.226158, 0.159608, 0.159989, 0.807429, 0.15731, 0.15754, 0.157427, 0.15821, 0.171192, 0.157371, 0.157282, 0.782974, 0.157282, 0.177107
0.959712, 0, 1.53595, 0.15583, 1.41421, -1.53595, 0.156791, 0.15583, 0.155838, 0.155837, 0.155856, 0.155882, 0.155871, 0.156057, 0.155908, 0.210514, 0.158156, 0.158538, 0.806225, 0.155856, 0.156056, 0.156009, 0.156942, 0.174511, 0.155903, 0.15583, 0.779676, 0.15583, 0.180287
0.967546, 2.78393, 1.51884, 0.154473, 2.18722, 1.26508, 0.155439, 0.154473, 0.154481, 0.15448, 0.154499, 0.154525, 0.154514, 0.154701, 0.154551, 0.197376, 0.156799, 0.157182, 0.80501, 0.154498, 0.154668, 0.15469, 0.155776, 0.178901, 0.154533, 0.154473, 0.762137, 0.154473, 0.18506
0.975379, 0.216075, 1.49383, 0.153223, 1.48865, -1.27775, 0.154197, 0.153223, 0.153231, 0.153231, 0.153249, 0.153275, 0.153264, 0.153451, 0.153301, 0.186773, 0.155548, 0.155932, 0.80384, 0.153246, 0.15339, 0.153484, 0.154717, 0.184309, 0.153273, 0.153223, 0.731504, 0.153223, 0.191841
0.983213, 0.887139, 1.46308, 0.152086, 1.69916, -0.575942, 0.153072, 0.152086, 0.152094, 0.152094, 0.152113, 0.152138, 0.152128, 0.152314, 0.152165, 0.178573, 0.154411, 0.154796, 0.802746, 0.152108, 0.152227, 0.152397, 0.15376, 0.190565, 0.152128, 0.152087, 0.689813, 0.152086, 0.201073
0.991046, 2.76703, 1.42922, 0.151065, 2.18335, 1.33781, 0.152069, 0.151065, 0.151073, 0.151073, 0.151092, 0.151118, 0.151107, 0.151293, 0.151144, 0.172539, 0.15339, 0.153775, 0.801748, 0.151087, 0.151185, 0.151431, 0.152896, 0.197385, 0.1511, 0.151066, 0.639767, 0.151065, 0.213186
0.99888, 1.22815, 1.395, 0.150162, 1.7967, -0.166847, 0.151191, 0.150162, 0.15017, 0.15017, 0.150188, 0.150214, 0.150204, 0.15039, 0.15024, 0.168376, 0.152486, 0.152872, 0.800855, 0.150183, 0.150263, 0.150588, 0.152117, 0.204377, 0.150191, 0.150163, 0.584441, 0.150162, 0.228553
1.00671, 2.87751, 1.36301, 0.149377, 2.20851, 1.5145, 0.150443, 0.149377, 0.149385, 0.149385, 0.149404, 0.149429, 0.149419, 0.149605, 0.149456, 0.165773, 0.151701, 0.152087, 0.800076, 0.149398, 0.149464, 0.149869, 0.151415, 0.21107, 0.149402, 0.149378, 0.526979, 0.149377, 0.247414
1.01455, 2.11768, 1.33542, 0.148713, 2.02921, 0.782258, 0.14983, 0.148713, 0.148721, 0.148721, 0.14874, 0.148766, 0.148755, 0.148941, 0.148792, 0.164425, 0.151037, 0.151423, 0.799414, 0.148735, 0.148791, 0.149277, 0.150789, 0.216962, 0.148735, 0.148714, 0.470307, 0.148713, 0.26981
1.02238, 2.87263, 1.3137, 0.148175, 2.2074, 1.55893, 0.14936, 0.148175, 0.148183, 0.148183, 0.148202, 0.148227, 0.148217, 0.148403, 0.148254, 0.164053, 0.150499, 0.150885, 0.798874, 0.148197, 0.148248, 0.148816, 0.150239, 0.221572, 0.148193, 0.148176, 0.416909, 0.148175, 0.295514
1.03021, 2.12254, 1.29855, 0.147769, 2.03041, 0.823995, 0.149045, 0.147768, 0.147777, 0.147777, 0.147795, 0.147821, 0.14781, 0.147997, 0.147847, 0.1644, 0.150092, 0.150479, 0.798464, 0.147792, 0.147842, 0.148494, 0.149775, 0.224502, 0.147784, 0.147769, 0.368681, 0.147769, 0.32398
1.03805, 1.12732, 1.28983, 0.147501, 1.76842, -0.162504, 0.148897, 0.147501, 0.147509, 0.147509, 0.147528, 0.147554, 0.147543, 0.147729, 0.14758, 0.165241, 0.149825, 0.150211, 0.798188, 0.147527, 0.147582, 0.148321, 0.149409, 0.225486, 0.147514, 0.147502, 0.326874, 0.147501, 0.354325
1.04588, 1, 1.28665, 0.147382, 1.73205, -0.286653, 0.148932, 0.147381, 0.14739, 0.147389, 0.147408, 0.147434, 0.147423, 0.14761, 0.14746, 0.166376, 0.149705, 0.150092, 0.798051, 0.147411, 0.147477, 0.148309, 0.149157, 0.224429, 0.147393, 0.147382, 0.292116, 0.147382, 0.385341
1.05371, 1, 1.28756, 0.147417, 1.73205, -0.287564, 0.149167, 0.147416, 0.147425, 0.147425, 0.147444, 0.14747, 0.147459, 0.147645, 0.147496, 0.167631, 0.149741, 0.150127, 0.798056, 0.14745, 0.147538, 0.148477, 0.149037, 0.22142, 0.147427, 0.147418, 0.26449, 0.147417, 0.415568
1.06155, 1.72608, 1.29074, 0.147615, 1.93031, 0.435348, 0.149622, 0.147614, 0.147623, 0.147623, 0.147642, 0.147668, 0.147657, 0.147843, 0.147694, 0.168858, 0.149939, 0.150325, 0.798202, 0.147654, 0.147773, 0.14885, 0.149065, 0.216715, 0.147623, 0.147616, 0.243659, 0.147615, 0.443391
1.06938, 3.13455, 1.29422, 0.14798, 2.26595, 1.84032, 0.150323, 0.147978, 0.147988, 0.147988, 0.148007, 0.148032, 0.148022, 0.148208, 0.148059, 0.169939, 0.150303, 0.15069, 0.798476, 0.148026, 0.148191, 0.149465, 0.149256, 0.210709, 0.147987, 0.147981, 0.228993, 0.14798, 0.467184
1.07721, 2.13937, 1.29621, 0.148512, 2.03454, 0.843155, 0.151296, 0.14851, 0.14852, 0.14852, 0.148538, 0.148564, 0.148554, 0.14874, 0.14859, 0.170792, 0.150835, 0.151222, 0.798859, 0.148567, 0.148795, 0.150379, 0.149617, 0.203876, 0.148517, 0.148513, 0.219697, 0.148512, 0.48546
1.08505, 0, 1.29523, 0.149207, 1.41421, -1.29523, 0.152579, 0.149204, 0.149215, 0.149215, 0.149233, 0.149259, 0.149248, 0.149435, 0.149285, 0.171365, 0.15153, 0.151917, 0.799317, 0.149274, 0.149587, 0.151682, 0.150152, 0.196716, 0.149211, 0.149207, 0.214911, 0.149207, 0.497028
1.09288, 0, 1.2903, 0.150055, 1.41421, -1.2903, 0.154213, 0.150052, 0.150063, 0.150063, 0.150082, 0.150108, 0.150097, 0.150283, 0.150134, 0.171647, 0.152379, 0.152766, 0.799796, 0.150137, 0.150562, 0.153517, 0.150854, 0.189694, 0.150059, 0.150056, 0.213787, 0.150055, 0.501114
1.10071, 0, 1.28108, 0.151043, 1.41421, -1.28108, 0.156248, 0.151038, 0.151051, 0.15105, 0.151069, 0.151095, 0.151084, 0.151271, 0.151121, 0.171656, 0.153366, 0.153753, 0.800225, 0.151143, 0.151709, 0.156101, 0.151712, 0.1832, 0.151046, 0.151043, 0.215536, 0.151043, 0.497453
1.10855, 2.69713, 1.26787, 0.152147, 2.16729, 1.42926, 0.15874, 0.15214, 0.152155, 0.152155, 0.152173, 0.152199, 0.152188, 0.152375, 0.152225, 0.171437, 0.15447, 0.154857, 0.800509, 0.152272, 0.153012, 0.159755, 0.152704, 0.177515, 0.152149, 0.152147, 0.219454, 0.152147, 0.48631
1.11638, 1.30287, 1.25161, 0.15334, 1.81738, 0.0512586, 0.161745, 0.153331, 0.153348, 0.153348, 0.153367, 0.153392, 0.153382, 0.153568, 0.153419, 0.171051, 0.155663, 0.15605, 0.800532, 0.153495, 0.15445, 0.164939, 0.153802, 0.172799, 0.153342, 0.153341, 0.224928, 0.15334, 0.468452
1.12422, 0.843745, 1.23384, 0.154588, 1.68634, -0.390094, 0.165309, 0.154577, 0.154596, 0.154596, 0.154615, 0.15464, 0.15463, 0.154816, 0.154667, 0.170565, 0.156911, 0.157298, 0.800159, 0.154783, 0.155991, 0.172277, 0.15497, 0.169104, 0.15459, 0.154589, 0.231433, 0.154588, 0.445061
1.13205, 1.15626, 1.21651, 0.155851, 1.77659, -0.0602542, 0.169459, 0.155837, 0.155859, 0.155859, 0.155877, 0.155903, 0.155893, 0.156079, 0.155929, 0.170039, 0.158174, 0.158561, 0.799239, 0.156096, 0.1576, 0.182576, 0.156167, 0.166381, 0.155852, 0.155852, 0.238526, 0.155851, 0.417606
1.13988, 3.51678, 1.20188, 0.157083, 2.34878, 2.31489, 0.174186, 0.157065, 0.157091, 0.157091, 0.15711, 0.157135, 0.157125, 0.157311, 0.157162, 0.169521, 0.159406, 0.159793, 0.797615, 0.157393, 0.159235, 0.196817, 0.157344, 0.164512, 0.157084, 0.157084, 0.245836, 0.157083, 0.38769
1.14772, 2.15622, 1.1923, 0.158233, 2.03868, 0.963917, 0.179428, 0.15821, 0.158241, 0.158241, 0.15826, 0.158285, 0.158275, 0.158461, 0.158312, 0.169034, 0.160557, 0.160943, 0.795139, 0.158628, 0.160847, 0.216119, 0.158448, 0.163331, 0.158234, 0.158234, 0.253054, 0.158233, 0.356896
1.15555, 4.327, 1.19001, 0.159246, 2.51535, 3.13699, 0.185063, 0.159217, 0.159254, 0.159254, 0.159273, 0.159298, 0.159288, 0.159474, 0.159325, 0.168577, 0.161569, 0.161956, 0.791679, 0.159753, 0.162382, 0.241648, 0.159424, 0.162648, 0.159247, 0.159247, 0.259925, 0.159246, 0.326648
1.16338, 0.831697, 1.19689, 0.160062, 1.68276, -0.36519, 0.190893, 0.160025, 0.16007, 0.16007, 0.160089, 0.160114, 0.160104, 0.16029, 0.160141, 0.168122, 0.162385, 0.162772, 0.787143, 0.160717, 0.16378, 0.274483, 0.160209, 0.16227, 0.160062, 0.160063, 0.266242, 0.160062, 0.298108
1.17122, 1.82686, 1.21424, 0.160619, 1.95624, 0.61262, 0.196651, 0.160573, 0.160627, 0.160627, 0.160646, 0.160671, 0.160661, 0.160847, 0.160698, 0.167618, 0.162942, 0.163329, 0.781491, 0.161468, 0.164979, 0.315425, 0.16074, 0.162013, 0.160619, 0.16062, 0.271833, 0.160619, 0.272114
1.17905, 2.16831, 1.24258, 0.160853, 2.04164, 0.925724, 0.202007, 0.160795, 0.160861, 0.160861, 0.16088, 0.160905, 0.160895, 0.161081, 0.160932, 0.166997, 0.163177, 0.163563, 0.774753, 0.161957, 0.165914, 0.364782, 0.160954, 0.161709, 0.160853, 0.160854, 0.276551, 0.160853, 0.249159
