   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_834.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
16.0261, 0, 0.00162759, 2.27359e-13, 1.41421, -0.00162759, 2.27359e-13, 0, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 2.27359e-13, 5.75515e-07, 2.27359e-13, 0.000739573, 0.000887437
16.034, 0, 0.0014653, 3.33505e-13, 1.41421, -0.0014653, 3.33505e-13, 0, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 3.33505e-13, 5.75928e-07, 3.33505e-13, 0.000751979, 0.000712748
16.0419, 0, 0.00133373, 2.55629e-13, 1.41421, -0.00133373, 2.55629e-13, 0, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 2.55629e-13, 5.76342e-07, 2.55629e-13, 0.000763975, 0.000569179
16.0497, 0.26803, 0.00122809, 1.20692e-13, 1.506, 0.266802, 1.20692e-13, 0, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 1.20692e-13, 5.76758e-07, 1.20692e-13, 0.000775598, 0.000451916
16.0576, 0.73197, 0.00114423, 3.58034e-14, 1.65287, 0.730826, 3.58034e-14, 0, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 5.77175e-07, 3.58034e-14, 0.000786886, 0.000356768
16.0655, 0, 0.00107851, 2.14332e-13, 1.41421, -0.00107851, 2.14332e-13, 0, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 2.14332e-13, 5.77595e-07, 2.14332e-13, 0.000797875, 0.000280062
16.0733, 0, 0.00102781, 3.12363e-13, 1.41421, -0.00102781, 3.12363e-13, 0, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 3.12363e-13, 5.78016e-07, 3.12363e-13, 0.000808601, 0.000218627
16.0812, 0, 0.000989414, 2.4055e-13, 1.41421, -0.000989414, 2.4055e-13, 0, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 2.4055e-13, 5.78439e-07, 2.4055e-13, 0.000819101, 0.000169734
16.0891, 0, 0.000961073, 1.1549e-13, 1.41421, -0.000961073, 1.1549e-13, 0, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 1.1549e-13, 5.78864e-07, 1.1549e-13, 0.000829409, 0.000131086
16.0969, 0, 0.000940887, 3.58034e-14, 1.41421, -0.000940887, 3.58034e-14, 0, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 3.58034e-14, 5.7929e-07, 3.58034e-14, 0.000839554, 0.000100754
16.1048, 0, 0.000927268, 1.83227e-13, 1.41421, -0.000927268, 1.83227e-13, 0, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 1.83227e-13, 5.79718e-07, 1.83227e-13, 0.000849568, 7.71203e-05
16.1127, 0, 0.000918925, 2.59135e-13, 1.41421, -0.000918925, 2.59135e-13, 0, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 2.59135e-13, 5.80148e-07, 2.59135e-13, 0.000859479, 5.88658e-05
16.1205, 1, 0.000914803, 1.96632e-13, 1.73205, 0.999085, 1.96632e-13, 0, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 1.96632e-13, 5.8058e-07, 1.96632e-13, 0.00086931, 4.49118e-05
16.1284, 0, 0.000914054, 9.27195e-14, 1.41421, -0.000914054, 9.27195e-14, 0, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 9.27195e-14, 5.81013e-07, 9.27195e-14, 0.000879087, 3.4386e-05
16.1363, 0, 0.000916012, 2.7412e-14, 1.41421, -0.000916012, 2.7412e-14, 0, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 2.7412e-14, 5.81448e-07, 2.7412e-14, 0.00088883, 2.66005e-05
16.1441, 0, 0.000920155, 1.3346e-13, 1.41421, -0.000920155, 1.3346e-13, 0, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 1.3346e-13, 5.81885e-07, 1.3346e-13, 0.000898555, 2.10182e-05
16.152, 0, 0.000926094, 1.8715e-13, 1.41421, -0.000926094, 1.8715e-13, 0, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 1.8715e-13, 5.82324e-07, 1.8715e-13, 0.000908283, 1.72295e-05
16.1599, 0.234325, 0.000933545, 1.41946e-13, 1.49477, 0.233391, 1.41946e-13, 0, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 1.41946e-13, 5.82764e-07, 1.41946e-13, 0.000918025, 1.49367e-05
16.1677, 0.765675, 0.000942315, 6.72547e-14, 1.66303, 0.764733, 6.72547e-14, 0, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 6.72547e-14, 5.83206e-07, 6.72547e-14, 0.000927797, 1.39352e-05
16.1756, 0, 0.000952292, 2.01394e-14, 1.41421, -0.000952292, 2.01394e-14, 0, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 2.01394e-14, 5.83649e-07, 2.01394e-14, 0.000937606, 1.41019e-05
16.1835, 0, 0.000963435, 6.82434e-14, 1.41421, -0.000963435, 6.82434e-14, 0, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 6.82434e-14, 5.84095e-07, 6.82434e-14, 0.000947465, 1.53853e-05
16.1913, 0, 0.000975766, 9.00529e-14, 1.41421, -0.000975766, 9.00529e-14, 0, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 9.00529e-14, 5.84542e-07, 9.00529e-14, 0.000957383, 1.77987e-05
16.1992, 0, 0.000989363, 6.83239e-14, 1.41421, -0.000989363, 6.83239e-14, 0, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 6.83239e-14, 5.8499e-07, 6.83239e-14, 0.000967364, 2.14142e-05
16.2071, 0, 0.00100436, 3.38235e-14, 1.41421, -0.00100436, 3.38235e-14, 0, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 3.38235e-14, 5.8544e-07, 3.38235e-14, 0.000977418, 2.63615e-05
16.2149, 1, 0.00102096, 1.13284e-14, 1.73205, 0.998979, 1.13284e-14, 0, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 1.13284e-14, 5.85892e-07, 1.13284e-14, 0.000987547, 3.28232e-05
16.2228, 0, 0.00103938, 7.86696e-15, 1.41421, -0.00103938, 7.86696e-15, 0, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 7.86696e-15, 5.86346e-07, 7.86696e-15, 0.000997757, 4.10348e-05
16.2307, 0.212639, 0.00105993, 5.03486e-15, 1.48749, 0.211579, 5.03486e-15, 0, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.03486e-15, 5.86801e-07, 5.03486e-15, 0.00100805, 5.12878e-05
16.2385, 0.787361, 0.00108295, 3.85481e-15, 1.66954, 0.786278, 3.85481e-15, 0, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 3.85481e-15, 5.87258e-07, 3.85481e-15, 0.00101844, 6.3924e-05
16.2464, 0, 0.00110884, 2.83211e-15, 1.41421, -0.00110884, 2.83211e-15, 0, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 2.83211e-15, 5.87716e-07, 2.83211e-15, 0.00102891, 7.93365e-05
16.2543, 0, 0.00113805, 1.96674e-15, 1.41421, -0.00113805, 1.96674e-15, 0, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 1.96674e-15, 5.88177e-07, 1.96674e-15, 0.00103948, 9.79761e-05
16.2621, 0, 0.00117107, 1.18127e-15, 1.41421, -0.00117107, 1.18127e-15, 0, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 1.18127e-15, 5.88638e-07, 1.18127e-15, 0.00105015, 0.000120338
16.27, 0, 0.00120846, 5.42083e-16, 1.41421, -0.00120846, 5.42083e-16, 0, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.42083e-16, 5.89101e-07, 5.42083e-16, 0.00106091, 0.000146963
16.2779, 0, 0.00125081, 1.35521e-16, 1.41421, -0.00125081, 1.35521e-16, 0, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 1.35521e-16, 5.89566e-07, 1.35521e-16, 0.00107178, 0.000178447
16.2857, 0, 0.00129873, 0, 1.41421, -0.00129873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90033e-07, 0, 0.00108274, 0.000215399
16.2936, 0, 0.00135287, 0, 1.41421, -0.00135287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90501e-07, 0, 0.00109381, 0.000258467
16.3015, 0, 0.00141388, 0, 1.41421, -0.00141388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90971e-07, 0, 0.00110499, 0.000308305
16.3093, 0, 0.00148244, 0, 1.41421, -0.00148244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91442e-07, 0, 0.00111627, 0.00036558
16.3172, 0, 0.00155918, 0, 1.41421, -0.00155918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91915e-07, 0, 0.00112766, 0.000430926
16.3251, 0, 0.00164468, 0, 1.41421, -0.00164468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9239e-07, 0, 0.00113916, 0.000504931
16.3329, 0, 0.00173951, 0, 1.41421, -0.00173951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92866e-07, 0, 0.00115077, 0.000588153
16.3408, 0, 0.00184412, 0, 1.41421, -0.00184412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93343e-07, 0, 0.00116249, 0.000681036
16.3487, 0, 0.00195883, 0, 1.41421, -0.00195883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93823e-07, 0, 0.00117432, 0.000783912
16.3565, 0, 0.00208388, 0, 1.41421, -0.00208388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94304e-07, 0, 0.00118627, 0.000897014
16.3644, 0, 0.00221931, 0, 1.41421, -0.00221931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94786e-07, 0, 0.00119834, 0.00102037
16.3723, 0, 0.00236495, 0, 1.41421, -0.00236495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9527e-07, 0, 0.00121052, 0.00115384
16.3801, 0, 0.00252053, 0, 1.41421, -0.00252053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95755e-07, 0, 0.00122282, 0.00129711
16.388, 0.164519, 0.00268537, 0, 1.47123, 0.161834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96242e-07, 0, 0.00123524, 0.00144953
16.3959, 0.835481, 0.00285876, 0, 1.68389, 0.832622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9673e-07, 0, 0.00124778, 0.00161039
16.4037, 0.159564, 0.00303962, 0, 1.46955, 0.156524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9722e-07, 0, 0.00126044, 0.00177858
16.4116, 0.840436, 0.00322664, 0, 1.68536, 0.837209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97712e-07, 0, 0.00127323, 0.00195281
16.4195, 0, 0.00341824, 0, 1.41421, -0.00341824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98205e-07, 0, 0.00128614, 0.0021315
16.4273, 0, 0.00361279, 0, 1.41421, -0.00361279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98699e-07, 0, 0.00129919, 0.00231301
16.4352, 0, 0.00380814, 0, 1.41421, -0.00380814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99195e-07, 0, 0.00131236, 0.00249519
16.4431, 0, 0.00400229, 0, 1.41421, -0.00400229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99692e-07, 0, 0.00132566, 0.00267603
16.4509, 0, 0.00419292, 0, 1.41421, -0.00419292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00191e-07, 0, 0.00133909, 0.00285323
16.4588, 0, 0.00437767, 0, 1.41421, -0.00437767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00692e-07, 0, 0.00135265, 0.00302441
16.4667, 0, 0.00455409, 0, 1.41421, -0.00455409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01194e-07, 0, 0.00136635, 0.00318714
16.4745, 0.13776, 0.00471994, 0, 1.46211, 0.13304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01697e-07, 0, 0.00138019, 0.00333915
16.4824, 0.86224, 0.00487275, 0, 1.69182, 0.857367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02202e-07, 0, 0.00139416, 0.00347798
16.4903, 0, 0.00501046, 0, 1.41421, -0.00501046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02708e-07, 0, 0.00140828, 0.00360158
16.4981, 0, 0.00513105, 0, 1.41421, -0.00513105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03216e-07, 0, 0.00142253, 0.00370791
16.506, 0, 0.00523278, 0, 1.41421, -0.00523278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03725e-07, 0, 0.00143693, 0.00379525
16.5139, 0, 0.00531421, 0, 1.41421, -0.00531421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04236e-07, 0, 0.00145148, 0.00386213
16.5217, 0, 0.00537421, 0, 1.41421, -0.00537421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.04748e-07, 0, 0.00146617, 0.00390744
16.5296, 0, 0.00541203, 0, 1.41421, -0.00541203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05262e-07, 0, 0.00148101, 0.00393042
16.5375, 0, 0.0054273, 0, 1.41421, -0.0054273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05777e-07, 0, 0.001496, 0.00393069
16.5453, 0, 0.00542003, 0, 1.41421, -0.00542003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06293e-07, 0, 0.00151115, 0.00390827
16.5532, 0, 0.00539065, 0, 1.41421, -0.00539065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06811e-07, 0, 0.00152645, 0.00386359
16.5611, 0, 0.00533992, 0, 1.41421, -0.00533992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07331e-07, 0, 0.00154191, 0.00379741
16.5689, 0, 0.00526901, 0, 1.41421, -0.00526901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07852e-07, 0, 0.00155752, 0.00371088
16.5768, 0, 0.00517939, 0, 1.41421, -0.00517939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08374e-07, 0, 0.0015733, 0.00360548
16.5847, 0, 0.00507283, 0, 1.41421, -0.00507283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08898e-07, 0, 0.00158924, 0.00348298
16.5925, 0, 0.00495123, 0, 1.41421, -0.00495123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09423e-07, 0, 0.00160535, 0.00334527
16.6004, 0.0991572, 0.00481689, 0, 1.44885, 0.0943403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0995e-07, 0, 0.00162162, 0.00319466
16.6083, 0.900843, 0.00467196, 0, 1.70319, 0.896171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10478e-07, 0, 0.00163807, 0.00303328
16.6161, 1, 0.00451895, 0, 1.73205, 0.995481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11007e-07, 0, 0.00165468, 0.00286366
16.624, 0, 0.00436011, 0, 1.41421, -0.00436011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11538e-07, 0, 0.00167147, 0.00268802
16.6319, 0, 0.00419781, 0, 1.41421, -0.00419781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1207e-07, 0, 0.00168844, 0.00250876
16.6397, 0, 0.00403429, 0, 1.41421, -0.00403429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12604e-07, 0, 0.00170559, 0.00232809
16.6476, 0, 0.00387169, 0, 1.41421, -0.00387169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13139e-07, 0, 0.00172292, 0.00214816
16.6555, 0, 0.00371182, 0, 1.41421, -0.00371182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13676e-07, 0, 0.00174044, 0.00197077
16.6633, 0, 0.00355657, 0, 1.41421, -0.00355657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14213e-07, 0, 0.00175814, 0.00179782
16.6712, 0, 0.00340734, 0, 1.41421, -0.00340734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14752e-07, 0, 0.00177603, 0.00163069
16.6791, 0, 0.00326544, 0, 1.41421, -0.00326544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15293e-07, 0, 0.00179412, 0.00147071
16.6869, 0, 0.00313191, 0, 1.41421, -0.00313191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15835e-07, 0, 0.0018124, 0.00131889
16.6948, 0, 0.00300758, 0, 1.41421, -0.00300758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16378e-07, 0, 0.00183088, 0.00117608
16.7027, 0, 0.00289292, 1.85567e-14, 1.41421, -0.00289292, 1.85567e-14, 0, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 1.85567e-14, 6.16923e-07, 1.85567e-14, 0.00184957, 0.00104274
16.7105, 0, 0.00278841, 7.08913e-14, 1.41421, -0.00278841, 7.08913e-14, 0, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 7.08913e-14, 6.17469e-07, 7.08913e-14, 0.00186845, 0.000919337
16.7184, 0, 0.00269411, 1.57042e-13, 1.41421, -0.00269411, 1.57042e-13, 0, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 1.57042e-13, 6.18016e-07, 1.57042e-13, 0.00188755, 0.000805937
16.7263, 0, 0.00261002, 2.83565e-13, 1.41421, -0.00261002, 2.83565e-13, 0, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 2.83565e-13, 6.18565e-07, 2.83565e-13, 0.00190686, 0.000702536
16.7341, 0, 0.00253596, 4.38959e-13, 1.41421, -0.00253596, 4.38959e-13, 0, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 4.38959e-13, 6.19115e-07, 4.38959e-13, 0.00192639, 0.000608948
16.742, 0.055996, 0.00247162, 6.28168e-13, 1.43387, 0.0535244, 6.28168e-13, 0, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.28168e-13, 6.19667e-07, 6.28168e-13, 0.00194613, 0.000524874
16.7499, 0.944004, 0.00241655, 9.89728e-13, 1.71581, 0.941587, 9.89728e-13, 0, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 9.89728e-13, 6.2022e-07, 9.89728e-13, 0.0019661, 0.000449827
16.7577, 0.0508055, 0.00237028, 1.37785e-12, 1.43206, 0.0484352, 1.37785e-12, 0, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 1.37785e-12, 6.20775e-07, 1.37785e-12, 0.00198628, 0.000383373
16.7656, 0.949195, 0.00233221, 1.70554e-12, 1.71732, 0.946862, 1.70554e-12, 0, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 1.70554e-12, 6.2133e-07, 1.70554e-12, 0.0020067, 0.000324888
