   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.9586, 0, 0.642859, 0.642857, 1.41421, -0.642859, 0, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642857, 0.642859, 0.642857, 0.642857, 0.642857
14.9662, 1, 0.636365, 0.636364, 1.73205, 0.363635, 0, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636365, 0.636364, 0.636364, 0.636364
14.9739, 1, 0.639589, 0.639588, 1.73205, 0.360411, 0, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639588, 0.639589, 0.639588, 0.639588, 0.639588
14.9815, 0, 0.640487, 0.640486, 1.41421, -0.640487, 0, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640486, 0.640487, 0.640486, 0.640486, 0.640486
14.9892, 0.47776, 0.639274, 0.639272, 1.57409, -0.161514, 0, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639272, 0.639274, 0.639272, 0.639272, 0.639272
14.9968, 0.52224, 0.637008, 0.637006, 1.58816, -0.114768, 0, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637006, 0.637008, 0.637006, 0.637006, 0.637006
15.0045, 1, 0.634746, 0.634744, 1.73205, 0.365254, 0, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634744, 0.634746, 0.634744, 0.634744, 0.634744
15.0121, 1.47051, 0.636871, 0.63687, 1.86293, 0.833637, 0, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.63687, 0.636871, 0.63687, 0.63687, 0.63687
15.0198, 0.997522, 0.63738, 0.637378, 1.73134, 0.360142, 0, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.637378, 0.63738, 0.637378, 0.637378, 0.637378
15.0274, 1.53197, 0.636443, 0.636441, 1.87935, 0.895527, 0, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636441, 0.636443, 0.636441, 0.636441, 0.636441
15.0351, 2, 0.634784, 0.634783, 2, 1.36522, 0, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634783, 0.634784, 0.634783, 0.634783, 0.634783
15.0427, 1.46072, 0.633128, 0.633126, 1.8603, 0.827591, 0, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633126, 0.633128, 0.633126, 0.633126, 0.633126
15.0504, 0.99777, 0.63471, 0.634708, 1.73141, 0.36306, 0, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.634708, 0.63471, 0.634708, 0.634708, 0.634708
15.058, 1.54151, 0.635003, 0.635001, 1.88189, 0.906509, 0, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635001, 0.635003, 0.635001, 0.635001, 0.635001
15.0657, 3, 0.634141, 0.634139, 2.23607, 2.36586, 0, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634139, 0.634141, 0.634139, 0.634139, 0.634139
15.0733, 0.451301, 0.632703, 0.632701, 1.56566, -0.181401, 0, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632701, 0.632703, 0.632701, 0.632701, 0.632701
15.081, 1.44634, 0.631266, 0.631264, 1.85643, 0.815079, 0, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631264, 0.631266, 0.631264, 0.631264, 0.631264
15.0886, 1.10235, 0.632368, 0.632367, 1.76135, 0.469986, 0, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632367, 0.632368, 0.632367, 0.632367, 0.632367
15.0963, 0.444059, 0.632505, 0.632504, 1.56335, -0.188446, 0, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632504, 0.632505, 0.632504, 0.632504, 0.632504
15.1039, 0.997453, 0.631764, 0.631762, 1.73132, 0.365689, 0, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631762, 0.631764, 0.631762, 0.631762, 0.631762
15.1116, 1.99752, 0.630584, 0.630583, 1.99938, 1.36694, 0, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630583, 0.630584, 0.630583, 0.630583, 0.630583
15.1192, 3.43457, 0.629406, 0.629404, 2.33122, 2.80517, 0, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629404, 0.629406, 0.629404, 0.629404, 0.629404
15.1268, 2.12639, 0.62995, 0.629948, 2.03135, 1.49644, 0, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.629948, 0.62995, 0.629948, 0.629948, 0.629948
15.1345, 0, 0.629856, 0.629854, 1.41421, -0.629856, 0, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629854, 0.629856, 0.629854, 0.629854, 0.629854
15.1421, 2.85913, 0.629168, 0.629167, 2.20434, 2.22996, 0, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629167, 0.629168, 0.629167, 0.629167, 0.629167
15.1498, 3.42192, 0.628185, 0.628183, 2.3285, 2.79373, 0, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628183, 0.628185, 0.628183, 0.628183, 0.628183
15.1574, 1.71896, 0.627202, 0.6272, 1.92846, 1.09176, 0, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.6272, 0.627202, 0.6272, 0.6272, 0.6272
15.1651, 0, 0.627165, 0.627164, 1.41421, -0.627165, 0, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627164, 0.627165, 0.627164, 0.627164, 0.627164
15.1727, 0, 0.626821, 0.626819, 1.41421, -0.626821, 0, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626819, 0.626821, 0.626819, 0.626819, 0.626819
15.1804, 0, 0.626174, 0.626172, 1.41421, -0.626174, 0, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626172, 0.626174, 0.626172, 0.626172, 0.626172
15.188, 0, 0.625303, 0.625301, 1.41421, -0.625303, 0, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625301, 0.625303, 0.625301, 0.625301, 0.625301
15.1957, 0, 0.624283, 0.624282, 1.41421, -0.624283, 0, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624282, 0.624283, 0.624282, 0.624282, 0.624282
15.2033, 2.64094, 0.623188, 0.623186, 2.15428, 2.01775, 0, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623186, 0.623188, 0.623186, 0.623186, 0.623186
15.211, 2.35906, 0.621953, 0.621952, 2.08784, 1.73711, 0, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621952, 0.621953, 0.621952, 0.621952, 0.621952
15.2186, 0.405328, 0.620599, 0.620598, 1.55091, -0.215271, 0, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620598, 0.620599, 0.620598, 0.620598, 0.620598
15.2263, 0.997646, 0.618907, 0.618905, 1.73137, 0.378739, 0, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618905, 0.618907, 0.618905, 0.618905, 0.618905
15.2339, 0.597026, 0.616907, 0.616905, 1.61153, -0.0198811, 0, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616905, 0.616907, 0.616905, 0.616905, 0.616905
15.2416, 0.796184, 0.614756, 0.614755, 1.67218, 0.181428, 0, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614755, 0.614756, 0.614755, 0.614755, 0.614755
15.2492, 1.20382, 0.612609, 0.612607, 1.78992, 0.591207, 0, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612607, 0.612609, 0.612607, 0.612607, 0.612607
15.2569, 0, 0.611685, 0.611683, 1.41421, -0.611685, 0, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611683, 0.611685, 0.611683, 0.611683, 0.611683
15.2645, 1, 0.610143, 0.610141, 1.73205, 0.389857, 0, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610141, 0.610143, 0.610141, 0.610141, 0.610141
15.2722, 0.388476, 0.608018, 0.608016, 1.54547, -0.219542, 0, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608016, 0.608018, 0.608016, 0.608016, 0.608016
15.2798, 0.997646, 0.605603, 0.605602, 1.73137, 0.392042, 0, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605602, 0.605603, 0.605602, 0.605602, 0.605602
15.2874, 0.997522, 0.603194, 0.603192, 1.73134, 0.394328, 0, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603192, 0.603194, 0.603192, 0.603192, 0.603192
15.2951, 0.997769, 0.602528, 0.602526, 1.73141, 0.395242, 0, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602526, 0.602528, 0.602526, 0.602526, 0.602526
15.3027, 0.997475, 0.601059, 0.601058, 1.73132, 0.396415, 0, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601058, 0.601059, 0.601058, 0.601058, 0.601058
15.3104, 1.62111, 0.598848, 0.598846, 1.90292, 1.02226, 0, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598846, 0.598848, 0.598846, 0.598847, 0.598846
15.318, 1, 0.596269, 0.596268, 1.73205, 0.403731, 0, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596268, 0.596269, 0.596268, 0.596268, 0.596268
15.3257, 1, 0.593696, 0.593694, 1.73205, 0.406304, 0, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593694, 0.593696, 0.593694, 0.593695, 0.593694
15.3333, 0, 0.593307, 0.593305, 1.41421, -0.593307, 0, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593305, 0.593307, 0.593305, 0.593306, 0.593305
15.341, 0.366915, 0.591938, 0.591936, 1.53848, -0.225024, 0, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591936, 0.591938, 0.591936, 0.591937, 0.591936
15.3486, 0.633085, 0.589676, 0.589674, 1.62268, 0.0434093, 0, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589674, 0.589676, 0.589674, 0.589674, 0.589674
15.3563, 0, 0.586972, 0.58697, 1.41421, -0.586972, 0, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.58697, 0.586972, 0.58697, 0.58697, 0.58697
15.3639, 0.359603, 0.584274, 0.584272, 1.5361, -0.224671, 0, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584272, 0.584274, 0.584272, 0.584273, 0.584272
15.3716, 0.997522, 0.584032, 0.58403, 1.73134, 0.413489, 0, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.58403, 0.584032, 0.58403, 0.584031, 0.58403
15.3792, 1.99752, 0.582696, 0.582694, 1.99938, 1.41483, 0, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582694, 0.582695, 0.582694, 0.582694, 0.582694
15.3869, 1.64535, 0.580377, 0.580375, 1.90928, 1.06498, 0, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580375, 0.580376, 0.580375, 0.580376, 0.580375
15.3945, 1, 0.577573, 0.57757, 1.73205, 0.422427, 0, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.57757, 0.577571, 0.57757, 0.577571, 0.57757
15.4022, 0, 0.574775, 0.574771, 1.41421, -0.574775, 0, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574771, 0.574773, 0.574771, 0.574773, 0.574771
15.4098, 0, 0.574649, 0.574645, 1.41421, -0.574649, 0, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574645, 0.574647, 0.574645, 0.574647, 0.574645
15.4175, 1.34263, 0.57337, 0.573366, 1.82829, 0.769257, 0, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573366, 0.573367, 0.573366, 0.573368, 0.573366
15.4251, 0.657373, 0.571041, 0.571037, 1.63015, 0.0863316, 0, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571037, 0.571039, 0.571037, 0.57104, 0.571037
15.4328, 1, 0.568194, 0.568189, 1.73205, 0.431806, 0, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568189, 0.568191, 0.568189, 0.568192, 0.568189
15.4404, 0, 0.565354, 0.565349, 1.41421, -0.565354, 0, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.565349, 0.56535, 0.565349, 0.565352, 0.565349
15.448, 0.333086, 0.565155, 0.565149, 1.52744, -0.232069, 0, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.565149, 0.56515, 0.565149, 0.565153, 0.565149
15.4557, 1.32829, 0.563845, 0.563838, 1.82436, 0.76445, 0, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563838, 0.563839, 0.563838, 0.563843, 0.563838
15.4633, 2.33862, 0.561519, 0.561512, 2.08294, 1.7771, 0, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561512, 0.561513, 0.561512, 0.561518, 0.561512
15.471, 0, 0.558693, 0.558684, 1.41421, -0.558693, 0, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558684, 0.558686, 0.558684, 0.558691, 0.558684
15.4786, 0, 0.555873, 0.555863, 1.41421, -0.555873, 0, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555863, 0.555865, 0.555863, 0.555871, 0.555863
15.4863, 2.32094, 0.555606, 0.555595, 2.07869, 1.76534, 0, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555595, 0.555597, 0.555595, 0.555604, 0.555595
15.4939, 3.67906, 0.554284, 0.554272, 2.38308, 3.12477, 0, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554272, 0.554273, 0.554272, 0.554283, 0.554272
15.5016, 0.316233, 0.551997, 0.551983, 1.52192, -0.235764, 0, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551983, 0.551985, 0.551983, 0.551996, 0.551983
15.5092, 0.997522, 0.549233, 0.549217, 1.73134, 0.448289, 0, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549217, 0.549219, 0.549217, 0.549231, 0.549217
15.5169, 1.68625, 0.546476, 0.546458, 1.91996, 1.13977, 0, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.546458, 0.54646, 0.546458, 0.546475, 0.546458
15.5245, 0.617844, 0.546099, 0.546079, 1.61798, 0.0717446, 0, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.546079, 0.54608, 0.546079, 0.546098, 0.546079
15.5322, 1.99504, 0.544735, 0.544712, 1.99876, 1.45031, 0, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544712, 0.544714, 0.544712, 0.544734, 0.544712
15.5398, 1.38711, 0.542468, 0.542441, 1.84041, 0.844645, 0, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542441, 0.542443, 0.542441, 0.542466, 0.542441
15.5475, 0.60347, 0.539754, 0.539724, 1.61353, 0.063716, 0, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539724, 0.539726, 0.539724, 0.539752, 0.539724
15.5551, 1.99504, 0.537047, 0.537013, 1.99876, 1.458, 0, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537013, 0.537015, 0.537013, 0.537045, 0.537013
15.5628, 1.40149, 0.536586, 0.536549, 1.84431, 0.864901, 0, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.536549, 0.53655, 0.536549, 0.536585, 0.536549
15.5704, 2, 0.535206, 0.535164, 2, 1.46479, 0, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535164, 0.535166, 0.535164, 0.535205, 0.535164
15.5781, 0, 0.532983, 0.532936, 1.41421, -0.532983, 0, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532936, 0.532937, 0.532936, 0.532981, 0.532936
15.5857, 0.57943, 0.530343, 0.53029, 1.60606, 0.0490871, 0, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.53029, 0.530292, 0.53029, 0.530341, 0.53029
15.5934, 2.42057, 0.52771, 0.527651, 2.10252, 1.89286, 0, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527651, 0.527653, 0.527651, 0.527708, 0.527651
15.601, 0.284758, 0.527139, 0.527073, 1.51154, -0.242381, 0, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527073, 0.527075, 0.527073, 0.527137, 0.527073
15.6086, 1.71524, 0.525722, 0.525649, 1.9275, 1.18952, 0, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525649, 0.525651, 0.525649, 0.52572, 0.525649
15.6163, 1, 0.523527, 0.523446, 1.73205, 0.476473, 0, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523446, 0.523448, 0.523446, 0.523526, 0.523446
15.6239, 0, 0.520949, 0.520859, 1.41421, -0.520949, 0, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520859, 0.520861, 0.520859, 0.520947, 0.520859
15.6316, 1.55043, 0.518377, 0.518278, 1.88426, 1.03206, 0, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.518278, 0.51828, 0.518278, 0.518376, 0.518278
15.6392, 2.99504, 0.517717, 0.517607, 2.23496, 2.47733, 0, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517607, 0.517609, 0.517607, 0.517715, 0.517607
15.6469, 3.45452, 0.516283, 0.516163, 2.33549, 2.93824, 0, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516163, 0.516164, 0.516163, 0.516281, 0.516163
15.6545, 0, 0.514137, 0.514004, 1.41421, -0.514137, 0, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514004, 0.514006, 0.514004, 0.514135, 0.514004
15.6622, 2.26555, 0.511639, 0.511494, 2.06532, 1.75391, 0, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511494, 0.511495, 0.511494, 0.511637, 0.511494
15.6698, 0.734449, 0.509148, 0.508989, 1.65362, 0.225301, 0, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508989, 0.508991, 0.508989, 0.509146, 0.508989
15.6775, 1, 0.508232, 0.508059, 1.73205, 0.491768, 0, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508059, 0.508061, 0.508059, 0.508231, 0.508059
15.6851, 0, 0.506723, 0.506534, 1.41421, -0.506723, 0, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506534, 0.506536, 0.506534, 0.506721, 0.506534
15.6928, 0.511772, 0.504651, 0.504446, 1.58486, 0.00712067, 0, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504446, 0.504448, 0.504446, 0.50465, 0.504446
15.7004, 1.48823, 0.502304, 0.502082, 1.86768, 0.985924, 0, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502082, 0.502083, 0.502082, 0.502302, 0.502082
15.7081, 0, 0.499963, 0.499722, 1.41421, -0.499963, 0, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499722, 0.499724, 0.499722, 0.499961, 0.499722
15.7157, 0.248699, 0.498381, 0.498122, 1.49957, -0.249682, 0, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498122, 0.498123, 0.498122, 0.49838, 0.498122
15.7234, 0.751301, 0.496637, 0.496357, 1.6587, 0.254664, 0, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496357, 0.496359, 0.496357, 0.496635, 0.496357
15.731, 0, 0.494761, 0.494459, 1.41421, -0.494761, 0, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494459, 0.494461, 0.494459, 0.494759, 0.494459
15.7387, 0.482776, 0.492575, 0.492251, 1.57568, -0.00979912, 0, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492251, 0.492253, 0.492251, 0.492573, 0.492251
15.7463, 2.75626, 0.490115, 0.489768, 2.18088, 2.26614, 0, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.489768, 0.48977, 0.489768, 0.490113, 0.489768
