   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_102.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.0632, 0.581413, 0.811261, 0.811258, 1.60668, -0.229848, 0, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811258, 0.811261, 0.811258, 0.811258, 0.811258, 0.811258
15.0711, 0.418587, 0.81486, 0.814857, 1.55518, -0.396272, 0, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.814857, 0.81486, 0.814857, 0.814857, 0.814857, 0.814857
15.079, 0.57658, 0.815778, 0.815776, 1.60517, -0.239198, 0, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815776, 0.815778, 0.815776, 0.815776, 0.815776, 0.815776
15.0869, 1.99752, 0.814201, 0.814199, 1.99938, 1.18332, 0, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814199, 0.814201, 0.814199, 0.814199, 0.814199, 0.814199
15.0948, 0.997522, 0.811381, 0.811379, 1.73134, 0.186141, 0, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811379, 0.811381, 0.811379, 0.811379, 0.811379, 0.811379
15.1026, 1.42838, 0.808566, 0.808564, 1.85159, 0.619811, 0, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808564, 0.808566, 0.808564, 0.808564, 0.808564, 0.808564
15.1105, 1.56691, 0.811845, 0.811843, 1.88863, 0.75507, 0, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811843, 0.811845, 0.811843, 0.811843, 0.811843, 0.811843
15.1184, 2.43309, 0.812652, 0.812649, 2.10549, 1.62043, 0, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812649, 0.812652, 0.812649, 0.812649, 0.812649, 0.812649
15.1263, 1, 0.811156, 0.811154, 1.73205, 0.188844, 0, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811154, 0.811156, 0.811154, 0.811154, 0.811154, 0.811154
15.1342, 2, 0.808514, 0.808512, 2, 1.19149, 0, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808512, 0.808514, 0.808512, 0.808512, 0.808512, 0.808512
15.1421, 0, 0.805876, 0.805873, 1.41421, -0.805876, 0, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805873, 0.805876, 0.805873, 0.805873, 0.805873, 0.805873
15.15, 3, 0.808722, 0.80872, 2.23607, 2.19128, 0, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.80872, 0.808722, 0.80872, 0.80872, 0.80872, 0.80872
15.1579, 1, 0.809291, 0.809289, 1.73205, 0.190709, 0, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809289, 0.809291, 0.809289, 0.809289, 0.809289, 0.809289
15.1657, 3.10012, 0.807744, 0.807742, 2.25835, 2.29238, 0, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807742, 0.807744, 0.807742, 0.807742, 0.807742, 0.807742
15.1736, 2.99529, 0.805143, 0.80514, 2.23501, 2.19015, 0, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.80514, 0.805143, 0.80514, 0.80514, 0.80514, 0.80514
15.1815, 3.44975, 0.802545, 0.802543, 2.33447, 2.6472, 0, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802543, 0.802545, 0.802543, 0.802543, 0.802543, 0.802543
15.1894, 1.45484, 0.805113, 0.805111, 1.85872, 0.649725, 0, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805111, 0.805113, 0.805111, 0.805111, 0.805111, 0.805111
15.1973, 0.540397, 0.805587, 0.805585, 1.59386, -0.265191, 0, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805585, 0.805587, 0.805585, 0.805585, 0.805585, 0.805585
15.2052, 0.459603, 0.804112, 0.80411, 1.56831, -0.344508, 0, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.80411, 0.804112, 0.80411, 0.80411, 0.80411, 0.80411
15.2131, 0.535688, 0.801665, 0.801662, 1.59238, -0.265977, 0, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801662, 0.801665, 0.801662, 0.801662, 0.801662, 0.801662
15.2209, 0.997522, 0.799221, 0.799219, 1.73134, 0.198301, 0, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799219, 0.799221, 0.799219, 0.799219, 0.799219, 0.799219
15.2288, 0.466791, 0.801344, 0.801342, 1.5706, -0.334553, 0, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801342, 0.801344, 0.801342, 0.801342, 0.801342, 0.801342
15.2367, 3.05675, 0.801555, 0.801552, 2.24872, 2.2552, 0, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801552, 0.801555, 0.801552, 0.801552, 0.801552, 0.801552
15.2446, 1.94325, 0.799988, 0.799986, 1.98576, 1.14326, 0, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799986, 0.799988, 0.799986, 0.799986, 0.799986, 0.799986
15.2525, 1, 0.797537, 0.797534, 1.73205, 0.202463, 0, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797534, 0.797537, 0.797534, 0.797534, 0.797534, 0.797534
15.2604, 1, 0.795089, 0.795086, 1.73205, 0.204911, 0, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795086, 0.795089, 0.795086, 0.795086, 0.795086, 0.795086
15.2683, 1.51871, 0.796962, 0.79696, 1.87582, 0.721749, 0, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.79696, 0.796962, 0.79696, 0.79696, 0.79696, 0.79696
15.2761, 1.48129, 0.797089, 0.797086, 1.86582, 0.6842, 0, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797086, 0.797089, 0.797086, 0.797086, 0.797086, 0.797086
15.284, 0.514003, 0.795588, 0.795585, 1.58556, -0.281585, 0, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795585, 0.795588, 0.795585, 0.795585, 0.795585, 0.795585
15.2919, 1.99746, 0.793276, 0.793274, 1.99936, 1.20418, 0, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793274, 0.793276, 0.793274, 0.793274, 0.793274, 0.793274
15.2998, 0.997461, 0.790967, 0.790965, 1.73132, 0.206494, 0, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790965, 0.790967, 0.790965, 0.790965, 0.790965, 0.790965
15.3077, 1.99777, 0.792393, 0.79239, 1.99944, 1.20538, 0, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.79239, 0.792393, 0.79239, 0.79239, 0.79239, 0.79239
15.3156, 2.99752, 0.792236, 0.792234, 2.23551, 2.20529, 0, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792234, 0.792236, 0.792234, 0.792234, 0.792234, 0.792234
15.3235, 1.99752, 0.790611, 0.790609, 1.99938, 1.20691, 0, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790609, 0.790611, 0.790609, 0.790609, 0.790609, 0.790609
15.3313, 1.49727, 0.788254, 0.788252, 1.8701, 0.709019, 0, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788252, 0.788254, 0.788252, 0.788252, 0.788252, 0.788252
15.3392, 2.99492, 0.785901, 0.785899, 2.23493, 2.20902, 0, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785899, 0.785901, 0.785899, 0.785899, 0.785899, 0.785899
15.3471, 1.00607, 0.787109, 0.787106, 1.7338, 0.218962, 0, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787106, 0.787109, 0.787106, 0.787106, 0.787106, 0.787106
15.355, 0.492193, 0.78688, 0.786878, 1.57867, -0.294687, 0, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.786878, 0.78688, 0.786878, 0.786878, 0.786878, 0.786878
15.3629, 1.99752, 0.785313, 0.785311, 1.99938, 1.21221, 0, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785311, 0.785313, 0.785311, 0.785311, 0.785311, 0.785311
15.3708, 1.51029, 0.783081, 0.783078, 1.87358, 0.727204, 0, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783078, 0.783081, 0.783078, 0.783078, 0.783078, 0.783078
15.3787, 0, 0.780851, 0.780849, 1.41421, -0.780851, 0, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780849, 0.780851, 0.780849, 0.780849, 0.780849, 0.780849
15.3866, 0.482528, 0.781617, 0.781615, 1.5756, -0.299089, 0, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781615, 0.781617, 0.781615, 0.781615, 0.781615, 0.781615
15.3944, 1.99765, 0.781095, 0.781092, 1.99941, 1.21655, 0, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781092, 0.781095, 0.781092, 0.781092, 0.781092, 0.781092
15.4023, 2.51983, 0.779377, 0.779375, 2.12599, 1.74045, 0, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779375, 0.779377, 0.779375, 0.779375, 0.779375, 0.779375
15.4102, 0, 0.777065, 0.777062, 1.41421, -0.777065, 0, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777062, 0.777065, 0.777062, 0.777062, 0.777062, 0.777062
15.4181, 1, 0.774756, 0.774753, 1.73205, 0.225244, 0, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774753, 0.774756, 0.774753, 0.774753, 0.774753, 0.774753
15.426, 0.470508, 0.775341, 0.775338, 1.57178, -0.304833, 0, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775338, 0.775341, 0.775338, 0.775338, 0.775338, 0.775338
15.4339, 1.52949, 0.77476, 0.774758, 1.87869, 0.754732, 0, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.774758, 0.77476, 0.774758, 0.774758, 0.774758, 0.774758
15.4418, 0, 0.773094, 0.773092, 1.41421, -0.773094, 0, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773092, 0.773094, 0.773092, 0.773092, 0.773092, 0.773092
15.4496, 0.463264, 0.770887, 0.770885, 1.56948, -0.307624, 0, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770885, 0.770887, 0.770885, 0.770885, 0.770885, 0.770885
15.4575, 0.997455, 0.768684, 0.768682, 1.73132, 0.228771, 0, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768682, 0.768684, 0.768682, 0.768682, 0.768682, 0.768682
15.4654, 0.539281, 0.768849, 0.768847, 1.59351, -0.229568, 0, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768847, 0.768849, 0.768847, 0.768847, 0.768847, 0.768847
15.4733, 1.45601, 0.767974, 0.767972, 1.85903, 0.688036, 0, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767972, 0.767974, 0.767972, 0.767972, 0.767972, 0.767972
15.4812, 1.54399, 0.766135, 0.766133, 1.88255, 0.777855, 0, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766133, 0.766135, 0.766133, 0.766133, 0.766133, 0.766133
15.4891, 0.902602, 0.763818, 0.763815, 1.7037, 0.138784, 0, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763815, 0.763818, 0.763815, 0.763816, 0.763815, 0.763815
15.497, 1.99504, 0.761504, 0.761501, 1.99876, 1.23354, 0, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761501, 0.761504, 0.761501, 0.761501, 0.761501, 0.761501
15.5048, 1.10235, 0.761533, 0.761531, 1.76135, 0.340821, 0, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761531, 0.761533, 0.761531, 0.761531, 0.761531, 0.761531
15.5127, 1.44406, 0.760617, 0.760615, 1.85582, 0.683442, 0, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760615, 0.760617, 0.760615, 0.760615, 0.760615, 0.760615
15.5206, 0.997453, 0.758821, 0.758819, 1.73132, 0.238631, 0, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758819, 0.758821, 0.758819, 0.758819, 0.758819, 0.758819
15.5285, 1.99752, 0.756588, 0.756585, 1.99938, 1.24093, 0, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756585, 0.756587, 0.756585, 0.756586, 0.756585, 0.756585
15.5364, 3.43457, 0.754358, 0.754355, 2.33122, 2.68021, 0, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754355, 0.754357, 0.754355, 0.754355, 0.754355, 0.754355
15.5443, 2.99504, 0.754002, 0.753998, 2.23496, 2.24104, 0, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.753998, 0.754001, 0.753998, 0.753999, 0.753998, 0.753998
15.5522, 1.5632, 0.7528, 0.752796, 1.88764, 0.810398, 0, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752796, 0.752798, 0.752796, 0.752797, 0.752796, 0.752796
15.56, 1.56815, 0.750817, 0.750812, 1.88896, 0.817337, 0, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750812, 0.750815, 0.750812, 0.750814, 0.750812, 0.750812
15.5679, 0.427014, 0.748446, 0.748441, 1.55789, -0.321432, 0, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748441, 0.748443, 0.748441, 0.748444, 0.748441, 0.748441
15.5758, 0.997522, 0.74608, 0.746074, 1.73134, 0.251442, 0, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746074, 0.746076, 0.746074, 0.746077, 0.746074, 0.746074
15.5837, 1.57546, 0.745586, 0.745579, 1.89089, 0.829879, 0, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745579, 0.745581, 0.745579, 0.745583, 0.745579, 0.745579
15.5916, 1, 0.74434, 0.744332, 1.73205, 0.25566, 0, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744332, 0.744335, 0.744332, 0.744338, 0.744332, 0.744332
15.5995, 0, 0.742405, 0.742395, 1.41421, -0.742405, 0, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742395, 0.742398, 0.742395, 0.742402, 0.742395, 0.742395
15.6074, 1, 0.740127, 0.740115, 1.73205, 0.259873, 0, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740115, 0.740118, 0.740115, 0.740125, 0.740115, 0.740115
15.6153, 0, 0.737853, 0.737839, 1.41421, -0.737853, 0, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737839, 0.737841, 0.737839, 0.73785, 0.737839, 0.737839
15.6231, 0, 0.736911, 0.736894, 1.41421, -0.736911, 0, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736894, 0.736896, 0.736894, 0.736909, 0.736894, 0.736894
15.631, 1, 0.735355, 0.735335, 1.73205, 0.264645, 0, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735335, 0.735337, 0.735335, 0.735353, 0.735335, 0.735335
15.6389, 2.40533, 0.733254, 0.73323, 2.09889, 1.67207, 0, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.73323, 0.733232, 0.73323, 0.733252, 0.73323, 0.73323
15.6468, 0.997646, 0.730884, 0.730854, 1.73137, 0.266761, 0, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730854, 0.730857, 0.730854, 0.730882, 0.730854, 0.730854
15.6547, 1.39827, 0.728519, 0.728483, 1.84344, 0.669746, 0, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728483, 0.728485, 0.728483, 0.728516, 0.728483, 0.728483
15.6626, 2.59685, 0.727349, 0.727306, 2.14403, 1.8695, 0, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727306, 0.727308, 0.727306, 0.727346, 0.727306, 0.727306
15.6705, 2.39323, 0.725739, 0.725688, 2.096, 1.66749, 0, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.725688, 0.72569, 0.725688, 0.725737, 0.725688, 0.725688
15.6783, 1.20867, 0.723717, 0.723656, 1.79128, 0.484957, 0, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723656, 0.723658, 0.723656, 0.723715, 0.723656, 0.723656
15.6862, 0, 0.721492, 0.721419, 1.41421, -0.721492, 0, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721419, 0.721422, 0.721419, 0.72149, 0.721419, 0.721419
15.6941, 2.77695, 0.719272, 0.719186, 2.18562, 2.05768, 0, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719186, 0.719189, 0.719186, 0.71927, 0.719186, 0.719186
15.702, 2.99529, 0.71744, 0.717339, 2.23501, 2.27785, 0, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717339, 0.717342, 0.717339, 0.717438, 0.717339, 0.717339
15.7099, 2.22776, 0.71532, 0.715202, 2.05615, 1.51244, 0, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715202, 0.715204, 0.715202, 0.715318, 0.715202, 0.715202
15.7178, 1.76283, 0.712913, 0.712775, 1.9398, 1.04991, 0, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712775, 0.712778, 0.712775, 0.712911, 0.712775, 0.712775
15.7257, 2.23717, 0.710288, 0.710129, 2.05844, 1.52689, 0, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710129, 0.710131, 0.710129, 0.710286, 0.710129, 0.710129
15.7335, 1, 0.707521, 0.707337, 1.73205, 0.292479, 0, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707337, 0.707339, 0.707337, 0.707518, 0.707337, 0.707337
15.7414, 0.374102, 0.704686, 0.704475, 1.54081, -0.330584, 0, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704475, 0.704478, 0.704475, 0.704683, 0.704475, 0.704475
