   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_133.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.0504, 0.117224, 1.38183, 1.38183, 1.45507, -1.2646, 1.38183, 0, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183, 1.38183
14.0583, 0.877943, 1.37311, 1.3731, 1.69645, -0.495162, 1.3731, 0, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.3731, 1.37311, 1.3731, 1.3731, 1.3731
14.0661, 1.87299, 1.36383, 1.36382, 1.96799, 0.509161, 1.36382, 0, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36382, 1.36383, 1.36382, 1.36382, 1.36382
14.074, 2.24907, 1.35458, 1.35458, 2.06133, 0.894494, 1.35458, 0, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458, 1.35458
14.0818, 2.74151, 1.34981, 1.34981, 2.1775, 1.3917, 1.34981, 0, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981, 1.34981
14.0897, 1.12677, 1.34279, 1.34279, 1.76827, -0.216021, 1.34279, 0, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279, 1.34279
14.0976, 3.86335, 1.33384, 1.33384, 2.42144, 2.52951, 1.33384, 0, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384, 1.33384
14.1054, 3.26837, 1.32396, 1.32396, 2.29529, 1.94441, 1.32396, 0, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396, 1.32396
14.1133, 0.860967, 1.31412, 1.31412, 1.69144, -0.453153, 1.31412, 0, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412, 1.31412
14.1212, 2.99765, 1.3106, 1.3106, 2.23554, 1.68705, 1.3106, 0, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106, 1.3106
14.129, 1.99765, 1.30406, 1.30406, 1.99941, 0.693586, 1.30406, 0, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406, 1.30406
14.1369, 0.997522, 1.29495, 1.29495, 1.73134, -0.297432, 1.29495, 0, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495, 1.29495
14.1448, 1.14622, 1.28459, 1.28459, 1.77376, -0.138374, 1.28459, 0, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459, 1.28459
14.1526, 2.69814, 1.27428, 1.27428, 2.16752, 1.42386, 1.27428, 0, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428, 1.27428
14.1605, 4.84132, 1.27186, 1.27186, 2.61559, 3.56946, 1.27186, 0, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186, 1.27186
14.1683, 3.14877, 1.26576, 1.26576, 2.26909, 1.88301, 1.26576, 0, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576, 1.26576
14.1762, 2.83705, 1.25653, 1.25652, 2.19933, 1.58053, 1.25652, 0, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25652, 1.25653, 1.25652, 1.25652, 1.25652
14.1841, 4.314, 1.24576, 1.24576, 2.51277, 3.06824, 1.24576, 0, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576, 1.24576
14.1919, 0.160719, 1.23505, 1.23505, 1.46994, -1.07433, 1.23505, 0, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505, 1.23505
14.1998, 0, 1.23413, 1.23413, 1.41421, -1.23413, 1.23413, 0, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413, 1.23413
14.2077, 0.831991, 1.22864, 1.22864, 1.68285, -0.396651, 1.22864, 0, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864, 1.22864
14.2155, 0.997749, 1.21918, 1.21918, 1.7314, -0.221433, 1.21918, 0, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918, 1.21918
14.2234, 1.99752, 1.20778, 1.20778, 1.99938, 0.789742, 1.20778, 0, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778, 1.20778
14.2313, 0.997522, 1.19643, 1.19643, 1.73134, -0.198909, 1.19643, 0, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643, 1.19643
14.2391, 2.99777, 1.20549, 1.20549, 2.23557, 1.79228, 1.20549, 0, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549, 1.20549
14.247, 1.99752, 1.20917, 1.20917, 1.99938, 0.78835, 1.20917, 0, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917, 1.20917
14.2549, 1.81512, 1.20807, 1.20807, 1.95323, 0.607051, 1.20807, 0, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807, 1.20807
14.2627, 1.36481, 1.20457, 1.20457, 1.83434, 0.160237, 1.20457, 0, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457, 1.20457
14.2706, 0, 1.20108, 1.20108, 1.41421, -1.20108, 1.20108, 0, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108
14.2784, 0.810285, 1.209, 1.209, 1.67639, -0.398714, 1.209, 0, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209, 1.209
14.2863, 3.99777, 1.21226, 1.21226, 2.44903, 2.78551, 1.21226, 0, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226, 1.21226
14.2942, 1.19195, 1.21144, 1.21144, 1.7866, -0.0194988, 1.21144, 0, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144, 1.21144
14.302, 3.40929, 1.20859, 1.20859, 2.32579, 2.2007, 1.20859, 0, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859, 1.20859
14.3099, 3.19244, 1.20574, 1.20574, 2.27869, 1.9867, 1.20574, 0, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574, 1.20574
14.3178, 1.39827, 1.21305, 1.21305, 1.84344, 0.185215, 1.21305, 0, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305, 1.21305
14.3256, 2, 1.216, 1.216, 2, 0.784004, 1.216, 0, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216
14.3335, 1.79356, 1.21515, 1.21514, 1.94771, 0.578411, 1.21514, 0, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21514, 1.21515, 1.21514, 1.21514, 1.21514
14.3414, 0.997522, 1.2124, 1.2124, 1.73134, -0.214875, 1.2124, 0, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124, 1.2124
14.3492, 1.78637, 1.20965, 1.20965, 1.94586, 0.576717, 1.20965, 0, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965, 1.20965
14.3571, 2.99529, 1.21661, 1.2166, 2.23501, 1.77869, 1.2166, 0, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.2166, 1.21661, 1.2166, 1.2166, 1.2166
14.3649, 4.21115, 1.21944, 1.21943, 2.49222, 2.99172, 1.21943, 0, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21943, 1.21944, 1.21943, 1.21943, 1.21943
14.3728, 0.216109, 1.21868, 1.21867, 1.48866, -1.00257, 1.21867, 0, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21867, 1.21868, 1.21867, 1.21867, 1.21867
14.3807, 3, 1.21612, 1.21612, 2.23607, 1.78388, 1.21612, 0, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612, 1.21612
14.3885, 0, 1.21357, 1.21357, 1.41421, -1.21357, 1.21357, 0, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357, 1.21357
14.3964, 2.54845, 1.22004, 1.22004, 2.13271, 1.32841, 1.22004, 0, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004, 1.22004
14.4043, 2.22342, 1.22256, 1.22256, 2.0551, 1.00086, 1.22256, 0, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256, 1.22256
14.4121, 1.76691, 1.22165, 1.22165, 1.94085, 0.545264, 1.22165, 0, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165, 1.22165
14.42, 3.76233, 1.21903, 1.21903, 2.40049, 2.5433, 1.21903, 0, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903, 1.21903
14.4279, 2.46347, 1.21641, 1.21641, 2.11269, 1.24707, 1.21641, 0, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641, 1.21641
14.4357, 1.23541, 1.22267, 1.22267, 1.79872, 0.0127441, 1.22267, 0, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267, 1.22267
14.4436, 1, 1.22512, 1.22512, 1.73205, -0.225119, 1.22512, 0, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512, 1.22512
14.4515, 3.75737, 1.22426, 1.22426, 2.39945, 2.53311, 1.22426, 0, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426, 1.22426
14.4593, 1.99752, 1.22175, 1.22175, 1.99938, 0.775768, 1.22175, 0, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175, 1.22175
14.4672, 0.99777, 1.21925, 1.21925, 1.73141, -0.221477, 1.21925, 0, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925, 1.21925
14.475, 2.74771, 1.22499, 1.22498, 2.17892, 1.52272, 1.22498, 0, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22498, 1.22499, 1.22498, 1.22498, 1.22498
14.4829, 1.99504, 1.22708, 1.22708, 1.99876, 0.767966, 1.22708, 0, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708
14.4908, 2.24997, 1.226, 1.226, 2.06155, 1.02397, 1.226, 0, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226, 1.226
14.4986, 3.25462, 1.22335, 1.22335, 2.29229, 2.03126, 1.22335, 0, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335, 1.22335
14.5065, 1.48079, 1.2207, 1.2207, 1.86569, 0.260092, 1.2207, 0, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207, 1.2207
14.5144, 1.25737, 1.22624, 1.22624, 1.80482, 0.0311323, 1.22624, 0, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624, 1.22624
14.5222, 0.261834, 1.22827, 1.22827, 1.50394, -0.966435, 1.22827, 0, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827, 1.22827
14.5301, 1, 1.22725, 1.22725, 1.73205, -0.227247, 1.22725, 0, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725, 1.22725
14.538, 5.73089, 1.2247, 1.2247, 2.78045, 4.50619, 1.2247, 0, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247, 1.2247
14.5458, 0.269112, 1.22216, 1.22215, 1.50636, -0.953044, 1.22215, 0, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22215, 1.22216, 1.22215, 1.22215, 1.22215
14.5537, 1.4518, 1.22713, 1.22713, 1.8579, 0.224669, 1.22713, 0, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713, 1.22713
14.5615, 1.5482, 1.22874, 1.22874, 1.88367, 0.319459, 1.22874, 0, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874, 1.22874
14.5694, 4.44238, 1.22745, 1.22745, 2.53818, 3.21493, 1.22745, 0, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745, 1.22745
14.5773, 2.27646, 1.22471, 1.22471, 2.06796, 1.05174, 1.22471, 0, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471, 1.22471
14.5851, 3.71413, 1.22197, 1.22197, 2.39042, 2.49215, 1.22197, 0, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197, 1.22197
14.593, 1.99504, 1.22676, 1.22676, 1.99876, 0.768285, 1.22676, 0, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676, 1.22676
14.6009, 0.571995, 1.22832, 1.22832, 1.60374, -0.656323, 1.22832, 0, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832, 1.22832
14.6087, 2.70917, 1.22707, 1.22707, 2.17006, 1.4821, 1.22707, 0, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707, 1.22707
14.6166, 0.29083, 1.22443, 1.22443, 1.51355, -0.933601, 1.22443, 0, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443
14.6245, 3.40867, 1.22179, 1.22179, 2.32566, 2.18688, 1.22179, 0, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179, 1.22179
14.6323, 1.59133, 1.22597, 1.22597, 1.89508, 0.365352, 1.22597, 0, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597, 1.22597
14.6402, 2.39901, 1.22708, 1.22708, 2.09738, 1.17193, 1.22708, 0, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708, 1.22708
14.648, 0.600991, 1.22553, 1.22553, 1.61276, -0.624538, 1.22553, 0, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553, 1.22553
14.6559, 3.69467, 1.22265, 1.22265, 2.38635, 2.47202, 1.22265, 0, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265, 1.22265
14.6638, 3.99752, 1.21977, 1.21977, 2.44898, 2.77775, 1.21977, 0, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977, 1.21977
14.6716, 0.307807, 1.22378, 1.22378, 1.51915, -0.915974, 1.22378, 0, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378, 1.22378
14.6795, 3, 1.22484, 1.22484, 2.23607, 1.77516, 1.22484, 0, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484, 1.22484
14.6874, 3.68501, 1.22333, 1.22333, 2.38433, 2.46168, 1.22333, 0, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333, 1.22333
14.6952, 0.314994, 1.22054, 1.22054, 1.52151, -0.905543, 1.22054, 0, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054, 1.22054
14.7031, 3.36043, 1.21775, 1.21775, 2.31526, 2.14268, 1.21775, 0, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775, 1.21775
14.711, 1.99496, 1.22114, 1.22114, 1.99874, 0.773824, 1.22114, 0, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114, 1.22114
14.7188, 0.64461, 1.22172, 1.22172, 1.62623, -0.577109, 1.22172, 0, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172, 1.22172
14.7267, 4, 1.21987, 1.21987, 2.44949, 2.78013, 1.21987, 0, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987, 1.21987
14.7345, 1, 1.2168, 1.2168, 1.73205, -0.216804, 1.2168, 0, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168, 1.2168
14.7424, 2.33656, 1.21374, 1.21374, 2.08244, 1.12281, 1.21374, 0, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374, 1.21374
14.7503, 1.32916, 1.21698, 1.21698, 1.8246, 0.11218, 1.21698, 0, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698, 1.21698
14.7581, 2.32387, 1.21752, 1.21751, 2.07939, 1.10636, 1.21751, 0, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21751, 1.21752, 1.21751, 1.21751, 1.21751
