   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.4567, 0, 0.0010956, 3.38118e-05, 1.41421, -0.0010956, 3.38118e-05, 0, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 3.38118e-05, 0.00109484, 3.38118e-05, 3.45636e-05, 3.38118e-05
23.4646, 0, 0.000989487, 6.50328e-05, 1.41421, -0.000989487, 6.50328e-05, 0, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 6.50328e-05, 0.000988869, 6.50328e-05, 6.5651e-05, 6.50328e-05
23.4725, 1, 0.000879585, 7.76924e-05, 1.73205, 0.99912, 7.76924e-05, 0, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 7.76924e-05, 0.000879078, 7.76924e-05, 7.8199e-05, 7.76924e-05
23.4804, 0, 0.000760643, 6.75997e-05, 1.41421, -0.000760643, 6.75997e-05, 0, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 6.75997e-05, 0.00076023, 6.75997e-05, 6.80134e-05, 6.75997e-05
23.4883, 0.016113, 0.000645207, 4.84172e-05, 1.4199, 0.0154678, 4.84172e-05, 0, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 4.84172e-05, 0.00064487, 4.84172e-05, 4.8754e-05, 4.84172e-05
23.4962, 1.98389, 0.000544407, 3.24284e-05, 1.99597, 1.98334, 3.24284e-05, 0, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 3.24284e-05, 0.000544134, 3.24284e-05, 3.27015e-05, 3.24284e-05
23.5041, 0, 0.000492002, 5.43773e-05, 1.41421, -0.000492002, 5.43773e-05, 0, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 5.43773e-05, 0.000491781, 5.43773e-05, 5.45981e-05, 5.43773e-05
23.512, 0, 0.000435235, 6.25371e-05, 1.41421, -0.000435235, 6.25371e-05, 0, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 6.25371e-05, 0.000435057, 6.25371e-05, 6.2715e-05, 6.25371e-05
23.5199, 0, 0.000371047, 5.48192e-05, 1.41421, -0.000371047, 5.48192e-05, 0, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 5.48192e-05, 0.000370904, 5.48192e-05, 5.49621e-05, 5.48192e-05
23.5278, 0, 0.000308061, 4.07167e-05, 1.41421, -0.000308061, 4.07167e-05, 0, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 4.07167e-05, 0.000307946, 4.07167e-05, 4.0831e-05, 4.07167e-05
23.5357, 0, 0.000253908, 2.87074e-05, 1.41421, -0.000253908, 2.87074e-05, 0, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 2.87074e-05, 0.000253816, 2.87074e-05, 2.87986e-05, 2.87074e-05
23.5436, 0, 0.000231363, 4.23715e-05, 1.41421, -0.000231363, 4.23715e-05, 0, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 4.23715e-05, 0.00023129, 4.23715e-05, 4.2444e-05, 4.23715e-05
23.5515, 0, 0.000205243, 4.72105e-05, 1.41421, -0.000205243, 4.72105e-05, 0, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 4.72105e-05, 0.000205186, 4.72105e-05, 4.7268e-05, 4.72105e-05
23.5594, 1, 0.000173901, 4.22367e-05, 1.73205, 0.999826, 4.22367e-05, 0, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 4.22367e-05, 0.000173856, 4.22367e-05, 4.2282e-05, 4.22367e-05
23.5673, 0, 0.000142471, 3.3179e-05, 1.41421, -0.000142471, 3.3179e-05, 0, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 3.3179e-05, 0.000142435, 3.3179e-05, 3.32146e-05, 3.3179e-05
23.5752, 0, 0.000115612, 2.52131e-05, 1.41421, -0.000115612, 2.52131e-05, 0, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 2.52131e-05, 0.000115584, 2.52131e-05, 2.52411e-05, 2.52131e-05
23.5831, 0, 0.000103195, 2.87006e-05, 1.41421, -0.000103195, 2.87006e-05, 0, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 2.87006e-05, 0.000103173, 2.87006e-05, 2.87224e-05, 2.87006e-05
23.591, 1, 9.00939e-05, 2.89262e-05, 1.73205, 0.99991, 2.89262e-05, 0, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 2.89262e-05, 9.00769e-05, 2.89262e-05, 2.89432e-05, 2.89262e-05
23.5989, 0, 7.60443e-05, 2.60008e-05, 1.41421, -7.60443e-05, 2.60008e-05, 0, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 2.60008e-05, 7.60311e-05, 2.60008e-05, 2.6014e-05, 2.60008e-05
23.6068, 0, 6.19375e-05, 2.11454e-05, 1.41421, -6.19375e-05, 2.11454e-05, 0, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 2.11454e-05, 6.19273e-05, 2.11454e-05, 2.11556e-05, 2.11454e-05
23.6147, 0, 4.8747e-05, 1.56127e-05, 1.41421, -4.8747e-05, 1.56127e-05, 0, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 1.56127e-05, 4.87392e-05, 1.56127e-05, 1.56206e-05, 1.56127e-05
23.6226, 0, 3.72547e-05, 1.04391e-05, 1.41421, -3.72547e-05, 1.04391e-05, 0, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 1.04391e-05, 3.72487e-05, 1.04391e-05, 1.04452e-05, 1.04391e-05
23.6305, 0.973228, 2.79258e-05, 6.30328e-06, 1.7243, 0.9732, 6.30328e-06, 0, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 6.30328e-06, 2.79212e-05, 6.30328e-06, 6.3079e-06, 6.30328e-06
23.6384, 0.0267724, 2.21992e-05, 4.82595e-06, 1.42365, 0.0267502, 4.82595e-06, 0, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 4.82595e-06, 2.21957e-05, 4.82595e-06, 4.82947e-06, 4.82595e-06
23.6463, 0, 1.74545e-05, 3.54559e-06, 1.41421, -1.74545e-05, 3.54559e-06, 0, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 3.54559e-06, 1.74518e-05, 3.54559e-06, 3.54827e-06, 3.54559e-06
23.6542, 0, 1.35575e-05, 2.46222e-06, 1.41421, -1.35575e-05, 2.46222e-06, 0, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 2.46222e-06, 1.35555e-05, 2.46222e-06, 2.46425e-06, 2.46222e-06
23.6621, 0, 1.0298e-05, 1.47887e-06, 1.41421, -1.0298e-05, 1.47887e-06, 0, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.47887e-06, 1.02965e-05, 1.47887e-06, 1.4804e-06, 1.47887e-06
23.67, 0, 7.66349e-06, 6.78649e-07, 1.41421, -7.66349e-06, 6.78649e-07, 0, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 6.78649e-07, 7.66234e-06, 6.78649e-07, 6.79802e-07, 6.78649e-07
23.6779, 0, 5.6816e-06, 1.69662e-07, 1.41421, -5.6816e-06, 1.69662e-07, 0, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 1.69662e-07, 5.68074e-06, 1.69662e-07, 1.70526e-07, 1.69662e-07
23.6858, 0, 4.33433e-06, 0, 1.41421, -4.33433e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33368e-06, 0, 6.45459e-10, 0
23.6937, 0, 3.39636e-06, 0, 1.41421, -3.39636e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39588e-06, 0, 4.80369e-10, 0
23.7016, 0, 2.65157e-06, 0, 1.41421, -2.65157e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65121e-06, 0, 3.56141e-10, 0
23.7095, 0, 2.06285e-06, 7.85916e-17, 1.41421, -2.06285e-06, 7.85916e-17, 0, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 7.85916e-17, 2.06259e-06, 7.85916e-17, 2.6307e-10, 7.85916e-17
23.7174, 0, 1.59914e-06, 3.13499e-16, 1.41421, -1.59914e-06, 3.13499e-16, 0, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 3.13499e-16, 1.59895e-06, 3.13499e-16, 1.93571e-10, 3.13499e-16
23.7253, 0, 1.23519e-06, 5.93156e-16, 1.41421, -1.23519e-06, 5.93156e-16, 0, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 5.93156e-16, 1.23505e-06, 5.93156e-16, 1.41872e-10, 5.93156e-16
23.7332, 0, 9.50747e-07, 8.94475e-16, 1.41421, -9.50747e-07, 8.94475e-16, 0, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 8.94475e-16, 9.50643e-07, 8.94475e-16, 1.03553e-10, 8.94475e-16
23.7411, 0, 7.29262e-07, 1.25747e-15, 1.41421, -7.29262e-07, 1.25747e-15, 0, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 1.25747e-15, 7.29187e-07, 1.25747e-15, 7.52507e-11, 1.25747e-15
23.749, 1, 5.57323e-07, 2.22587e-15, 1.73205, 0.999999, 2.22587e-15, 0, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 2.22587e-15, 5.57268e-07, 2.22587e-15, 5.44086e-11, 2.22587e-15
23.7569, 0, 4.24445e-07, 2.88517e-15, 1.41421, -4.24445e-07, 2.88517e-15, 0, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 2.88517e-15, 4.24406e-07, 2.88517e-15, 3.91284e-11, 2.88517e-15
23.7648, 0, 3.22108e-07, 3.03929e-15, 1.41421, -3.22108e-07, 3.03929e-15, 0, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.03929e-15, 3.2208e-07, 3.03929e-15, 2.79646e-11, 3.03929e-15
23.7727, 0, 2.43568e-07, 2.91453e-15, 1.41421, -2.43568e-07, 2.91453e-15, 0, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.91453e-15, 2.43548e-07, 2.91453e-15, 1.98356e-11, 2.91453e-15
23.7806, 1, 1.83555e-07, 2.79239e-15, 1.73205, 1, 2.79239e-15, 0, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 2.79239e-15, 1.83541e-07, 2.79239e-15, 1.39421e-11, 2.79239e-15
23.7885, 0, 1.37833e-07, 2.99571e-15, 1.41421, -1.37833e-07, 2.99571e-15, 0, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 2.99571e-15, 1.37824e-07, 2.99571e-15, 9.68381e-12, 2.99571e-15
23.7964, 0, 1.0313e-07, 2.99342e-15, 1.41421, -1.0313e-07, 2.99342e-15, 0, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 2.99342e-15, 1.03123e-07, 2.99342e-15, 6.61829e-12, 2.99342e-15
23.8043, 0, 7.68989e-08, 2.79948e-15, 1.41421, -7.68989e-08, 2.79948e-15, 0, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 2.79948e-15, 7.68945e-08, 2.79948e-15, 4.42199e-12, 2.79948e-15
23.8122, 0.917245, 5.7139e-08, 2.45799e-15, 1.70799, 0.917245, 2.45799e-15, 0, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 2.45799e-15, 5.71362e-08, 2.45799e-15, 2.85427e-12, 2.45799e-15
23.8201, 0.0827552, 4.23083e-08, 2.03955e-15, 1.44318, 0.0827552, 2.03955e-15, 0, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 2.03955e-15, 4.23066e-08, 2.03955e-15, 1.75632e-12, 2.03955e-15
23.828, 0, 3.12176e-08, 1.55039e-15, 1.41421, -3.12176e-08, 1.55039e-15, 0, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 1.55039e-15, 3.12166e-08, 1.55039e-15, 1.01127e-12, 1.55039e-15
23.8359, 0, 2.29521e-08, 1.0556e-15, 1.41421, -2.29521e-08, 1.0556e-15, 0, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 1.0556e-15, 2.29517e-08, 1.0556e-15, 4.86777e-13, 1.0556e-15
23.8438, 0, 1.68168e-08, 6.17472e-16, 1.41421, -1.68168e-08, 6.17472e-16, 0, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 6.17472e-16, 1.68167e-08, 6.17472e-16, 1.20026e-13, 6.17472e-16
23.8517, 0, 1.22785e-08, 2.79775e-16, 1.41421, -1.22785e-08, 2.79775e-16, 0, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 2.79775e-16, 1.22784e-08, 2.79775e-16, 7.94975e-14, 2.79775e-16
23.8596, 0, 8.93322e-09, 6.99437e-17, 1.41421, -8.93322e-09, 6.99437e-17, 0, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 6.99437e-17, 8.93316e-09, 6.99437e-17, 5.07163e-14, 6.99437e-17
23.8675, 0, 6.47609e-09, 0, 1.41421, -6.47609e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47606e-09, 0, 3.04379e-14, 0
23.8754, 0, 4.67747e-09, 0, 1.41421, -4.67747e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67745e-09, 0, 1.78477e-14, 0
23.8833, 0, 3.36466e-09, 0, 1.41421, -3.36466e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36465e-09, 0, 8.98783e-15, 0
23.8912, 0, 2.40901e-09, 0, 1.41421, -2.40901e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40901e-09, 0, 2.97555e-15, 0
23.8991, 0, 1.71237e-09, 0, 1.41421, -1.71237e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71236e-09, 0, 1.65322e-15, 0
23.907, 0, 1.19359e-09, 0, 1.41421, -1.19359e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19359e-09, 0, 7.36319e-16, 0
23.9149, 0, 7.19754e-10, 0, 1.41421, -7.19754e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19754e-10, 0, 1.82843e-16, 0
23.9228, 0, 2.79811e-10, 0, 1.41421, -2.79811e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79811e-10, 0, 1.21355e-16, 0
23.9307, 0, 1.61651e-10, 0, 1.41421, -1.61651e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61651e-10, 0, 7.76956e-17, 0
23.9386, 0, 1.01695e-10, 0, 1.41421, -1.01695e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01695e-10, 0, 4.68886e-17, 0
