   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.3197, 0, 0.180607, 0.00536422, 1.41421, -0.180607, 0.00536422, 0, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.00536422, 0.168522, 0.00536422, 0.017449, 0.00536422
20.3275, 0, 0.168265, 0.0049434, 1.41421, -0.168265, 0.0049434, 0, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.0049434, 0.15597, 0.0049434, 0.0172386, 0.0049434
20.3354, 0, 0.156192, 0.00453976, 1.41421, -0.156192, 0.00453976, 0, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.00453976, 0.143674, 0.00453976, 0.0170578, 0.00453976
20.3433, 0, 0.14456, 0.00423844, 1.41421, -0.14456, 0.00423844, 0, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.00423844, 0.131807, 0.00423844, 0.0169913, 0.00423844
20.3511, 1, 0.133322, 0.00391503, 1.73205, 0.866678, 0.00391503, 0, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.00391503, 0.120322, 0.00391503, 0.0169145, 0.00391503
20.359, 1, 0.12254, 0.00357655, 1.73205, 0.87746, 0.00357655, 0, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.00357655, 0.109282, 0.00357655, 0.0168344, 0.00357655
20.3668, 0, 0.112295, 0.0032401, 1.41421, -0.112295, 0.0032401, 0, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0032401, 0.0987674, 0.0032401, 0.0167676, 0.0032401
20.3747, 0, 0.102638, 0.00292026, 1.41421, -0.102638, 0.00292026, 0, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.00292026, 0.0888292, 0.00292026, 0.0167288, 0.00292026
20.3826, 1, 0.0936365, 0.00265842, 1.73205, 0.906364, 0.00265842, 0, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.00265842, 0.0795355, 0.00265842, 0.0167594, 0.00265842
20.3904, 0, 0.0852598, 0.00239443, 1.41421, -0.0852598, 0.00239443, 0, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.00239443, 0.0708552, 0.00239443, 0.016799, 0.00239443
20.3983, 0, 0.0775173, 0.00213216, 1.41421, -0.0775173, 0.00213216, 0, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.00213216, 0.0627978, 0.00213216, 0.0168517, 0.00213216
20.4062, 0, 0.0704133, 0.00187818, 1.41421, -0.0704133, 0.00187818, 0, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.00187818, 0.0553673, 0.00187818, 0.0169241, 0.00187818
20.414, 0.930094, 0.0639507, 0.00163612, 1.71175, 0.866143, 0.00163612, 0, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.00163612, 0.0485669, 0.00163612, 0.0170199, 0.00163612
20.4219, 0.0699058, 0.0581124, 0.00140839, 1.43872, 0.0117934, 0.00140839, 0, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.00140839, 0.0423791, 0.00140839, 0.0171417, 0.00140839
20.4298, 0, 0.052877, 0.00119284, 1.41421, -0.052877, 0.00119284, 0, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.00119284, 0.0367822, 0.00119284, 0.0172876, 0.00119284
20.4376, 0, 0.0482175, 0.000987582, 1.41421, -0.0482175, 0.000987582, 0, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.000987582, 0.0317494, 0.000987582, 0.0174557, 0.000987582
20.4455, 0, 0.0441051, 0.00079586, 1.41421, -0.0441051, 0.00079586, 0, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.00079586, 0.0272512, 0.00079586, 0.0176498, 0.00079586
20.4534, 0, 0.0405098, 0.00061963, 1.41421, -0.0405098, 0.00061963, 0, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.00061963, 0.0232575, 0.00061963, 0.017872, 0.00061963
20.4612, 1, 0.0374006, 0.000462066, 1.73205, 0.962599, 0.000462066, 0, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.000462066, 0.019737, 0.000462066, 0.0181256, 0.000462066
20.4691, 0, 0.0347413, 0.00032453, 1.41421, -0.0347413, 0.00032453, 0, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.00032453, 0.0166532, 0.00032453, 0.0184126, 0.00032453
20.477, 0, 0.0324989, 0.000209347, 1.41421, -0.0324989, 0.000209347, 0, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.000209347, 0.0139728, 0.000209347, 0.0187355, 0.000209347
20.4848, 0, 0.0306398, 0.000118357, 1.41421, -0.0306398, 0.000118357, 0, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.000118357, 0.0116617, 0.000118357, 0.0190964, 0.000118357
20.4927, 0, 0.0291294, 5.27364e-05, 1.41421, -0.0291294, 5.27364e-05, 0, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 5.27364e-05, 0.00968514, 5.27364e-05, 0.019497, 5.27364e-05
20.5005, 0, 0.0279357, 1.31841e-05, 1.41421, -0.0279357, 1.31841e-05, 0, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 1.31841e-05, 0.00801058, 1.31841e-05, 0.0199383, 1.31841e-05
20.5084, 0, 0.0270274, 0, 1.41421, -0.0270274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00660656, 0, 0.0204208, 0
20.5163, 0, 0.0263622, 0, 1.41421, -0.0263622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00543045, 0, 0.0209318, 0
20.5241, 0, 0.0258995, 0, 1.41421, -0.0258995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00444107, 0, 0.0214585, 0
20.532, 0, 0.0256148, 0, 1.41421, -0.0256148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00361371, 0, 0.0220011, 0
20.5399, 0, 0.0254857, 0, 1.41421, -0.0254857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292572, 0, 0.0225599, 0
20.5477, 0, 0.0254921, 0, 1.41421, -0.0254921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00235696, 0, 0.0231352, 0
20.5556, 0, 0.0256164, 0, 1.41421, -0.0256164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00188914, 0, 0.0237273, 0
20.5635, 0, 0.0258429, 1.56007e-16, 1.41421, -0.0258429, 1.56007e-16, 0, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 1.56007e-16, 0.00150659, 1.56007e-16, 0.0243363, 1.56007e-16
20.5713, 0, 0.026158, 5.76949e-16, 1.41421, -0.026158, 5.76949e-16, 0, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 5.76949e-16, 0.00119549, 5.76949e-16, 0.0249625, 5.76949e-16
20.5792, 0, 0.0265495, 1.20635e-15, 1.41421, -0.0265495, 1.20635e-15, 0, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 1.20635e-15, 0.000943952, 1.20635e-15, 0.0256056, 1.20635e-15
20.5871, 0, 0.0270076, 2.01322e-15, 1.41421, -0.0270076, 2.01322e-15, 0, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 2.01322e-15, 0.000741573, 2.01322e-15, 0.026266, 2.01322e-15
20.5949, 0, 0.0275233, 2.98476e-15, 1.41421, -0.0275233, 2.98476e-15, 0, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 2.98476e-15, 0.000579681, 2.98476e-15, 0.0269436, 2.98476e-15
20.6028, 1.74417, 0.0280889, 4.12303e-15, 1.93499, 1.71609, 4.12303e-15, 0, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 4.12303e-15, 0.000450911, 4.12303e-15, 0.027638, 4.12303e-15
20.6107, 0.255825, 0.0286983, 5.44477e-15, 1.50194, 0.227127, 5.44477e-15, 0, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 5.44477e-15, 0.000348987, 5.44477e-15, 0.0283493, 5.44477e-15
20.6185, 0, 0.0293459, 7.49629e-15, 1.41421, -0.0293459, 7.49629e-15, 0, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 7.49629e-15, 0.000268771, 7.49629e-15, 0.0290772, 7.49629e-15
20.6264, 0, 0.0300269, 9.67424e-15, 1.41421, -0.0300269, 9.67424e-15, 0, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 9.67424e-15, 0.000205993, 9.67424e-15, 0.0298209, 9.67424e-15
20.6342, 0.862667, 0.0307375, 1.16767e-14, 1.69194, 0.83193, 1.16767e-14, 0, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 1.16767e-14, 0.000157091, 1.16767e-14, 0.0305805, 1.16767e-14
20.6421, 0.137333, 0.0314738, 1.34417e-14, 1.46196, 0.105859, 1.34417e-14, 0, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 1.34417e-14, 0.00011924, 1.34417e-14, 0.0313545, 1.34417e-14
20.65, 0, 0.0322328, 1.49759e-14, 1.41421, -0.0322328, 1.49759e-14, 0, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 1.49759e-14, 9.00831e-05, 1.49759e-14, 0.0321427, 1.49759e-14
20.6578, 0, 0.0330122, 1.63397e-14, 1.41421, -0.0330122, 1.63397e-14, 0, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 1.63397e-14, 6.77344e-05, 1.63397e-14, 0.0329444, 1.63397e-14
20.6657, 0, 0.0338086, 1.74989e-14, 1.41421, -0.0338086, 1.74989e-14, 0, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 1.74989e-14, 5.07136e-05, 1.74989e-14, 0.0337579, 1.74989e-14
20.6736, 0, 0.0346201, 1.84937e-14, 1.41421, -0.0346201, 1.84937e-14, 0, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 1.84937e-14, 3.78136e-05, 1.84937e-14, 0.0345823, 1.84937e-14
20.6814, 0, 0.0354447, 1.9326e-14, 1.41421, -0.0354447, 1.9326e-14, 0, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 1.9326e-14, 2.80864e-05, 1.9326e-14, 0.0354166, 1.9326e-14
20.6893, 0, 0.0362794, 2.00363e-14, 1.41421, -0.0362794, 2.00363e-14, 0, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.00363e-14, 2.08003e-05, 2.00363e-14, 0.0362586, 2.00363e-14
20.6972, 0, 0.0371226, 2.00696e-14, 1.41421, -0.0371226, 2.00696e-14, 0, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 2.00696e-14, 1.53701e-05, 2.00696e-14, 0.0371073, 2.00696e-14
20.705, 0, 0.0379719, 1.94586e-14, 1.41421, -0.0379719, 1.94586e-14, 0, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.94586e-14, 1.13487e-05, 1.94586e-14, 0.0379605, 1.94586e-14
20.7129, 0, 0.0388246, 1.83967e-14, 1.41421, -0.0388246, 1.83967e-14, 0, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 1.83967e-14, 8.38953e-06, 1.83967e-14, 0.0388162, 1.83967e-14
20.7208, 1, 0.0396789, 1.70722e-14, 1.73205, 0.960321, 1.70722e-14, 0, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 1.70722e-14, 6.23092e-06, 1.70722e-14, 0.0396726, 1.70722e-14
20.7286, 0, 0.0405321, 1.56573e-14, 1.41421, -0.0405321, 1.56573e-14, 0, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 1.56573e-14, 4.66867e-06, 1.56573e-14, 0.0405274, 1.56573e-14
20.7365, 0, 0.0413814, 1.37324e-14, 1.41421, -0.0413814, 1.37324e-14, 0, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 1.37324e-14, 3.55002e-06, 1.37324e-14, 0.0413779, 1.37324e-14
20.7444, 0.828543, 0.0422248, 1.1359e-14, 1.68183, 0.786318, 1.1359e-14, 0, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 1.1359e-14, 2.75946e-06, 1.1359e-14, 0.042222, 1.1359e-14
20.7522, 0.171457, 0.0430592, 8.93655e-15, 1.47359, 0.128398, 8.93655e-15, 0, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 8.93655e-15, 2.2113e-06, 8.93655e-15, 0.043057, 8.93655e-15
20.7601, 0, 0.043882, 6.60363e-15, 1.41421, -0.043882, 6.60363e-15, 0, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 6.60363e-15, 1.84155e-06, 6.60363e-15, 0.0438801, 6.60363e-15
20.7679, 0, 0.04469, 4.506e-15, 1.41421, -0.04469, 4.506e-15, 0, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 4.506e-15, 1.60288e-06, 4.506e-15, 0.0446884, 4.506e-15
20.7758, 0, 0.0454809, 2.65841e-15, 1.41421, -0.0454809, 2.65841e-15, 0, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 2.65841e-15, 1.46031e-06, 2.65841e-15, 0.0454795, 2.65841e-15
20.7837, 0, 0.0462516, 1.20951e-15, 1.41421, -0.0462516, 1.20951e-15, 0, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.20951e-15, 1.38831e-06, 1.20951e-15, 0.0462502, 1.20951e-15
20.7915, 0, 0.046999, 3.02379e-16, 1.41421, -0.046999, 3.02379e-16, 0, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 3.02379e-16, 1.36819e-06, 3.02379e-16, 0.0469977, 3.02379e-16
20.7994, 0, 0.0477202, 0, 1.41421, -0.0477202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38629e-06, 0, 0.0477189, 0
20.8073, 0, 0.0484127, 0, 1.41421, -0.0484127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43266e-06, 0, 0.0484113, 0
20.8151, 0, 0.0490734, 0, 1.41421, -0.0490734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49995e-06, 0, 0.0490719, 0
20.823, 0, 0.0496997, 0, 1.41421, -0.0496997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58274e-06, 0, 0.0496982, 0
20.8309, 0, 0.0502888, 0, 1.41421, -0.0502888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6769e-06, 0, 0.0502871, 0
20.8387, 0, 0.0508385, 0, 1.41421, -0.0508385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77931e-06, 0, 0.0508367, 0
20.8466, 0, 0.0513463, 0, 1.41421, -0.0513463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88736e-06, 0, 0.0513444, 0
20.8545, 1, 0.0518099, 0, 1.73205, 0.94819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99846e-06, 0, 0.0518079, 0
20.8623, 0, 0.0522277, 0, 1.41421, -0.0522277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10878e-06, 0, 0.0522256, 0
20.8702, 1, 0.0525978, 0, 1.73205, 0.947402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22378e-06, 0, 0.0525955, 0
20.878, 0, 0.0529186, 0, 1.41421, -0.0529186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33744e-06, 0, 0.0529162, 0
20.8859, 0, 0.0531891, 0, 1.41421, -0.0531891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44824e-06, 0, 0.0531866, 0
20.8938, 0, 0.053408, 0, 1.41421, -0.053408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55477e-06, 0, 0.0534055, 0
20.9016, 0, 0.0535749, 0, 1.41421, -0.0535749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6559e-06, 0, 0.0535723, 0
20.9095, 1, 0.0536894, 0, 1.73205, 0.946311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75051e-06, 0, 0.0536867, 0
20.9174, 0, 0.0537512, 0, 1.41421, -0.0537512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83739e-06, 0, 0.0537484, 0
20.9252, 0, 0.0537606, 0, 1.41421, -0.0537606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91558e-06, 0, 0.0537577, 0
20.9331, 0, 0.0537179, 0, 1.41421, -0.0537179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98415e-06, 0, 0.0537149, 0
20.941, 0, 0.053624, 0, 1.41421, -0.053624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04219e-06, 0, 0.053621, 0
20.9488, 0, 0.0534798, 0, 1.41421, -0.0534798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08903e-06, 0, 0.0534767, 0
20.9567, 0, 0.0532866, 0, 1.41421, -0.0532866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12406e-06, 0, 0.0532835, 0
20.9646, 0, 0.0530459, 0, 1.41421, -0.0530459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14684e-06, 0, 0.0530428, 0
20.9724, 0, 0.0527594, 0, 1.41421, -0.0527594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15708e-06, 0, 0.0527563, 0
20.9803, 0, 0.052429, 0, 1.41421, -0.052429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15468e-06, 0, 0.0524259, 0
20.9882, 0, 0.052057, 0, 1.41421, -0.052057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13967e-06, 0, 0.0520539, 0
20.996, 0, 0.0516455, 0, 1.41421, -0.0516455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11225e-06, 0, 0.0516424, 0
21.0039, 0, 0.0511969, 0, 1.41421, -0.0511969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07279e-06, 0, 0.0511939, 0
