   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.5117, 4.6746, 3.94338, 3.92903, 2.58352, 0.73122, 0, 3.94335, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92903, 3.92904, 3.92903, 3.92903, 3.92906, 3.92903
11.5196, 6.65626, 3.94459, 3.92754, 2.94215, 2.71167, 0, 3.94456, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92754, 3.92755, 3.92754, 3.92754, 3.92757, 3.92754
11.5275, 7.33309, 3.94624, 3.92605, 3.05501, 3.38684, 0, 3.94622, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92605, 3.92608, 3.92605
11.5353, 6.30483, 3.9503, 3.92646, 2.88181, 2.35454, 0, 3.95027, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92646, 3.92648, 3.92646
11.5432, 7.69021, 3.95443, 3.92637, 3.11291, 3.73578, 0, 3.9544, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92637, 3.92638, 3.92637, 3.92637, 3.9264, 3.92637
11.5511, 4.65452, 3.95871, 3.92581, 2.57964, 0.69581, 0, 3.95869, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92581, 3.92582, 3.92581, 3.92581, 3.92583, 3.92581
11.559, 4.30359, 3.96342, 3.92496, 2.5107, 0.340178, 0, 3.96339, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92496, 3.92497, 3.92496, 3.92496, 3.92499, 3.92496
11.5669, 5.68633, 3.96873, 3.92395, 2.77242, 1.7176, 0, 3.96871, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92395, 3.92397, 3.92395
11.5748, 7.29434, 3.97481, 3.92284, 3.04866, 3.31952, 0, 3.97479, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92284, 3.92286, 3.92284
11.5827, 4.04919, 3.98179, 3.92168, 2.45951, 0.0674076, 0, 3.98177, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.92168, 3.9217, 3.92168
11.5906, 5.28649, 3.98976, 3.92049, 2.69935, 1.29673, 0, 3.98974, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92049, 3.92051, 3.92049
11.5985, 6.27782, 3.99885, 3.9193, 2.87712, 2.27897, 0, 3.99883, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.9193, 3.91932, 3.9193
11.6064, 7.98761, 4.0094, 3.91836, 3.16032, 3.97821, 0, 4.00938, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91837, 3.91836, 3.91836, 3.91838, 3.91836
11.6142, 5.43833, 4.02073, 3.91692, 2.72733, 1.41761, 0, 4.02071, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91692, 3.91693, 3.91692
11.6221, 3.36278, 4.03301, 3.91505, 2.31577, -0.670228, 0, 4.03299, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91505, 3.91506, 3.91505, 3.91505, 3.91507, 3.91505
11.63, 6.26493, 4.04653, 3.91298, 2.87488, 2.2184, 0, 4.04651, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91298, 3.91299, 3.91298
11.6379, 3.99504, 4.06158, 3.9109, 2.44848, -0.0665336, 0, 4.06156, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.9109, 3.91091, 3.9109
11.6458, 5.6233, 4.07935, 3.90995, 2.76103, 1.54395, 0, 4.07934, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90995, 3.90996, 3.90995, 3.90995, 3.90997, 3.90995
11.6537, 6.74201, 4.0982, 3.90843, 2.95669, 2.64381, 0, 4.09819, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90843, 3.90844, 3.90843, 3.90843, 3.90844, 3.90843
11.6616, 5.99765, 4.1182, 3.90637, 2.82801, 1.87945, 0, 4.11819, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90637, 3.90638, 3.90637
11.6695, 5.47993, 4.13965, 3.90404, 2.73495, 1.34027, 0, 4.13964, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404, 3.90404
11.6774, 6.13318, 4.16286, 3.9017, 2.85187, 1.97032, 0, 4.16285, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.9017, 3.90171, 3.9017
11.6853, 3.61081, 4.18865, 3.90022, 2.36871, -0.577843, 0, 4.18864, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90022, 3.90023, 3.90022
11.6931, 4.6062, 4.21594, 3.8985, 2.57025, 0.390257, 0, 4.21593, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.8985, 3.89851, 3.8985
11.701, 4.99009, 4.2447, 3.89658, 2.64388, 0.74539, 0, 4.24469, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658, 3.89658
11.7089, 6.38216, 4.27489, 3.89446, 2.8952, 2.10727, 0, 4.27488, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89446, 3.89447, 3.89446, 3.89446, 3.89447, 3.89446
11.7168, 2.38687, 4.30647, 3.89222, 2.09448, -1.91961, 0, 4.30647, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222, 3.89222
11.7247, 5.20193, 4.3394, 3.88989, 2.68364, 0.862532, 0, 4.33939, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989, 3.88989
11.7326, 5.18704, 4.37335, 3.88729, 2.68087, 0.813692, 0, 4.37334, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729, 3.88729
11.7405, 4.19517, 4.40817, 3.88444, 2.48901, -0.213001, 0, 4.40816, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88444, 3.88445, 3.88444, 3.88444, 3.88445, 3.88444
11.7484, 4.58885, 4.44361, 3.88128, 2.56687, 0.145234, 0, 4.44361, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88128, 3.88129, 3.88128
11.7563, 4.2088, 4.47953, 3.87786, 2.49175, -0.270735, 0, 4.47953, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87786, 3.87787, 3.87786, 3.87786, 3.87787, 3.87786
11.7642, 6.58922, 4.51582, 3.87432, 2.93074, 2.0734, 0, 4.51581, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432, 3.87432
11.772, 8.35143, 4.55232, 3.87072, 3.21736, 3.79911, 0, 4.55231, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072, 3.87072
11.7799, 4.46543, 4.58852, 3.86686, 2.54272, -0.123094, 0, 4.58852, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686, 3.86686
11.7878, 5.75294, 4.62429, 3.86287, 2.78441, 1.12865, 0, 4.62428, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287, 3.86287
11.7957, 5.41063, 4.65945, 3.85888, 2.72225, 0.751179, 0, 4.65944, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888, 3.85888
11.8036, 4.15465, 4.69361, 3.85479, 2.48086, -0.538964, 0, 4.69361, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.85479, 3.8548, 3.85479, 3.85479, 3.8548, 3.85479
11.8115, 3.83594, 4.72616, 3.85032, 2.41577, -0.890226, 0, 4.72616, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032, 3.85032
11.8194, 6.56964, 4.75682, 3.8455, 2.92739, 1.81282, 0, 4.75682, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455, 3.8455
11.8273, 4.84857, 4.78546, 3.84049, 2.61698, 0.0631099, 0, 4.78546, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.84049, 3.8405, 3.84049, 3.84049, 3.8405, 3.84049
11.8352, 8.13709, 4.81184, 3.83537, 3.18388, 3.32524, 0, 4.81184, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537, 3.83537
11.8431, 2.85783, 4.83565, 3.8301, 2.20405, -1.97782, 0, 4.83565, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301, 3.8301
11.8509, 4.56283, 4.85612, 3.8242, 2.5618, -0.293296, 0, 4.85612, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242, 3.8242
11.8588, 4.86989, 4.87305, 3.81769, 2.62105, -0.00315714, 0, 4.87304, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.81769, 3.8177, 3.81769, 3.81769, 3.81769, 3.81769
11.8667, 2.6803, 4.8865, 3.8109, 2.1634, -2.2062, 0, 4.8865, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109, 3.8109
11.8746, 5.99331, 4.89659, 3.80411, 2.82724, 1.09672, 0, 4.89659, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411, 3.80411
11.8825, 4.88178, 4.90528, 3.79945, 2.62332, -0.0235004, 0, 4.90528, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945, 3.79945
11.8904, 4.99745, 4.90927, 3.79375, 2.64527, 0.0881805, 0, 4.90927, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375, 3.79375
11.8983, 3.09883, 4.90855, 3.7871, 2.25806, -1.80972, 0, 4.90855, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871, 3.7871
11.9062, 3.89641, 4.90354, 3.77997, 2.42825, -1.00713, 0, 4.90354, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997, 3.77997
11.9141, 5.99765, 4.89471, 3.77285, 2.82801, 1.10294, 0, 4.89471, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285, 3.77285
11.922, 4.17113, 4.88485, 3.7685, 2.48418, -0.713724, 0, 4.88485, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685, 3.7685
11.9298, 6.90582, 4.87002, 3.76292, 2.98426, 2.03581, 0, 4.87001, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292, 3.76292
11.9377, 5.91579, 4.8504, 3.7562, 2.8135, 1.06539, 0, 4.8504, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562, 3.7562
11.9456, 1.46153, 4.82672, 3.74891, 1.86052, -3.36519, 0, 4.82672, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74891, 3.74892, 3.74891, 3.74891, 3.74891, 3.74891
11.9535, 9.13433, 4.7997, 3.74164, 3.33681, 4.33463, 0, 4.79969, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164, 3.74164
11.9614, 5.92813, 4.77262, 3.73745, 2.81569, 1.15551, 0, 4.77262, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745, 3.73745
11.9693, 5.93755, 4.74133, 3.73195, 2.81737, 1.19622, 0, 4.74133, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73195, 3.73196, 3.73195, 3.73195, 3.73195, 3.73195
11.9772, 2.05279, 4.70614, 3.72523, 2.01315, -2.65335, 0, 4.70613, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523, 3.72523
11.9851, 8.51933, 4.66793, 3.71789, 3.24335, 3.8514, 0, 4.66793, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789, 3.71789
11.993, 6.47125, 4.62762, 3.71056, 2.91054, 1.84363, 0, 4.62762, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056, 3.71056
12.0009, 5.99492, 4.58825, 3.70598, 2.82753, 1.40667, 0, 4.58825, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70598, 3.70599, 3.70598, 3.70598, 3.70598, 3.70598
12.0088, 8.47844, 4.54632, 3.70037, 3.23704, 3.93212, 0, 4.54632, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037, 3.70037
12.0166, 0.997646, 4.50219, 3.69376, 1.73137, -3.50454, 0, 4.50219, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376, 3.69376
12.0245, 3.53321, 4.45665, 3.68666, 2.35228, -0.923444, 0, 4.45665, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68666, 3.68667, 3.68666, 3.68666, 3.68666, 3.68666
12.0324, 6.97175, 4.41051, 3.67957, 2.99529, 2.56124, 0, 4.4105, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67957, 3.67958, 3.67957, 3.67957, 3.67957, 3.67957
12.0403, 4.00942, 4.36547, 3.67392, 2.45141, -0.356057, 0, 4.36547, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392, 3.67392
12.0482, 4.4759, 4.32007, 3.66794, 2.54478, 0.155824, 0, 4.32007, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794, 3.66794
12.0561, 2.50477, 4.27455, 3.66164, 2.12244, -1.76978, 0, 4.27455, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164, 3.66164
12.064, 3.99033, 4.22921, 3.65505, 2.44752, -0.238873, 0, 4.2292, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65505, 3.65506, 3.65505, 3.65505, 3.65505, 3.65505
12.0719, 6.00025, 4.18434, 3.64827, 2.82847, 1.81591, 0, 4.18434, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64827, 3.64828, 3.64827, 3.64827, 3.64827, 3.64827
12.0798, 3.49517, 4.14022, 3.64137, 2.34418, -0.645053, 0, 4.14022, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137, 3.64137
12.0877, 1.9829, 4.09708, 3.63439, 1.99572, -2.11418, 0, 4.09708, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439, 3.63439
12.0955, 5.97299, 4.05512, 3.62737, 2.82365, 1.91787, 0, 4.05512, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62737, 3.62738, 3.62737, 3.62737, 3.62737, 3.62737
12.1034, 4.54895, 4.01447, 3.62033, 2.55909, 0.534478, 0, 4.01447, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033, 3.62033
12.1113, 1.48544, 3.97519, 3.61321, 1.86693, -2.48974, 0, 3.97518, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321, 3.61321
12.1192, 2.96326, 3.93733, 3.60598, 2.22784, -0.974077, 0, 3.93733, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598, 3.60598
12.1271, 6.95465, 3.90099, 3.59866, 2.99243, 3.05366, 0, 3.90099, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866, 3.59866
12.135, 5.50942, 3.86598, 3.59103, 2.74033, 1.64344, 0, 3.86597, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103, 3.59103
12.1429, 3.08724, 3.83233, 3.58311, 2.25549, -0.745096, 0, 3.83233, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311, 3.58311
12.1508, 2, 3.80016, 3.57498, 2, -1.80016, 0, 3.80016, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498, 3.57498
12.1587, 5.94189, 3.76951, 3.56671, 2.81814, 2.17238, 0, 3.7695, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56671, 3.56672, 3.56671, 3.56671, 3.56671, 3.56671
12.1666, 3.99516, 3.74043, 3.55839, 2.4485, 0.254734, 0, 3.74042, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839, 3.55839
12.1744, 2.06295, 3.71295, 3.55007, 2.01568, -1.65, 0, 3.71295, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55007, 3.55008, 3.55007, 3.55007, 3.55007, 3.55007
12.1823, 3.39108, 3.69079, 3.54553, 2.32187, -0.29971, 0, 3.69079, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553, 3.54553
12.1902, 2.07026, 3.66916, 3.54003, 2.01749, -1.5989, 0, 3.66916, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003, 3.54003
12.1981, 2.99765, 3.64815, 3.53372, 2.23554, -0.650503, 0, 3.64815, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372, 3.53372
12.206, 3.82354, 3.62808, 3.52701, 2.4132, 0.195467, 0, 3.62807, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701, 3.52701
12.2139, 4.17162, 3.60928, 3.52031, 2.48428, 0.562338, 0, 3.60928, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031, 3.52031
12.2218, 7.90107, 3.59396, 3.51587, 3.1466, 4.30712, 0, 3.59395, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587, 3.51587
12.2297, 3.44156, 3.57873, 3.51043, 2.33271, -0.137177, 0, 3.57873, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043, 3.51043
12.2376, 6.0969, 3.56368, 3.50412, 2.84551, 2.53322, 0, 3.56368, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412, 3.50412
12.2455, 7.99529, 3.54916, 3.49739, 3.16153, 4.44613, 0, 3.54916, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739, 3.49739
