   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_495.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
17.6679, 0, 0.0138967, 6.31888e-07, 1.41421, -0.0138967, 6.31888e-07, 0, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 6.31888e-07, 1.32221e-06, 6.31888e-07, 0.013896, 6.31888e-07
17.6758, 0, 0.01412, 5.59175e-07, 1.41421, -0.01412, 5.59175e-07, 0, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 5.59175e-07, 1.25021e-06, 5.59175e-07, 0.0141193, 5.59175e-07
17.6836, 0, 0.014348, 4.69549e-07, 1.41421, -0.014348, 4.69549e-07, 0, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 4.69549e-07, 1.16129e-06, 4.69549e-07, 0.0143473, 4.69549e-07
17.6915, 0, 0.0145807, 3.6982e-07, 1.41421, -0.0145807, 3.6982e-07, 0, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 3.6982e-07, 1.06228e-06, 3.6982e-07, 0.01458, 3.6982e-07
17.6993, 0, 0.0148184, 2.74302e-07, 1.41421, -0.0148184, 2.74302e-07, 0, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 2.74302e-07, 9.67485e-07, 2.74302e-07, 0.0148177, 2.74302e-07
17.7072, 1, 0.0150613, 1.93027e-07, 1.73205, 0.984939, 1.93027e-07, 0, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 1.93027e-07, 8.86934e-07, 1.93027e-07, 0.0150606, 1.93027e-07
17.7151, 0, 0.0153093, 1.35796e-07, 1.41421, -0.0153093, 1.35796e-07, 0, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 1.35796e-07, 8.30432e-07, 1.35796e-07, 0.0153086, 1.35796e-07
17.7229, 0, 0.0155626, 8.64887e-08, 1.41421, -0.0155626, 8.64887e-08, 0, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 8.64887e-08, 7.81858e-07, 8.64887e-08, 0.0155619, 8.64887e-08
17.7308, 0, 0.0158214, 4.82568e-08, 1.41421, -0.0158214, 4.82568e-08, 0, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 4.82568e-08, 7.44367e-07, 4.82568e-08, 0.0158207, 4.82568e-08
17.7387, 0, 0.0160858, 2.17839e-08, 1.41421, -0.0160858, 2.17839e-08, 0, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 2.17839e-08, 7.18641e-07, 2.17839e-08, 0.0160851, 2.17839e-08
17.7465, 0, 0.0163559, 5.44598e-09, 1.41421, -0.0163559, 5.44598e-09, 0, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 5.44598e-09, 7.03058e-07, 5.44598e-09, 0.0163552, 5.44598e-09
17.7544, 0, 0.0166319, 0, 1.41421, -0.0166319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98376e-07, 0, 0.0166312, 0
17.7623, 0, 0.0169138, 0, 1.41421, -0.0169138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9915e-07, 0, 0.0169131, 0
17.7701, 0, 0.0172019, 0, 1.41421, -0.0172019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.99937e-07, 0, 0.0172012, 0
17.778, 0, 0.0174964, 0, 1.41421, -0.0174964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.00739e-07, 0, 0.0174957, 0
17.7859, 0, 0.0177971, 0, 1.41421, -0.0177971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01558e-07, 0, 0.0177964, 0
17.7937, 0, 0.0181045, 0, 1.41421, -0.0181045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02396e-07, 0, 0.0181038, 0
17.8016, 0, 0.0184187, 0, 1.41421, -0.0184187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03259e-07, 0, 0.0184179, 0
17.8095, 0.727814, 0.0187397, 0, 1.65161, 0.709074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04151e-07, 0, 0.018739, 0
17.8173, 0.272186, 0.0190678, 0, 1.50738, 0.253119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05076e-07, 0, 0.0190671, 0
17.8252, 1.72335, 0.0194031, 0, 1.9296, 1.70395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06042e-07, 0, 0.0194024, 0
17.833, 0.997412, 0.0197458, 0, 1.7313, 0.977666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07057e-07, 0, 0.0197451, 0
17.8409, 0.279237, 0.0200962, 0, 1.50971, 0.259141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08133e-07, 0, 0.0200955, 0
17.8488, 0, 0.0204542, 0, 1.41421, -0.0204542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0928e-07, 0, 0.0204535, 0
17.8566, 0, 0.0208201, 0, 1.41421, -0.0208201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10514e-07, 0, 0.0208193, 0
17.8645, 0, 0.0211941, 0, 1.41421, -0.0211941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11856e-07, 0, 0.0211934, 0
17.8724, 0, 0.0215764, 0, 1.41421, -0.0215764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13328e-07, 0, 0.0215757, 0
17.8802, 0, 0.0219673, 0, 1.41421, -0.0219673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14959e-07, 0, 0.0219665, 0
17.8881, 0, 0.0223668, 0, 1.41421, -0.0223668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.16785e-07, 0, 0.0223661, 0
17.896, 0, 0.0227751, 0, 1.41421, -0.0227751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18846e-07, 0, 0.0227743, 0
17.9038, 0, 0.0231924, 0, 1.41421, -0.0231924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.21195e-07, 0, 0.0231917, 0
17.9117, 0, 0.0236192, 0, 1.41421, -0.0236192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23895e-07, 0, 0.0236185, 0
17.9196, 0, 0.0240553, 0, 1.41421, -0.0240553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27019e-07, 0, 0.0240546, 0
17.9274, 0, 0.024501, 0, 1.41421, -0.024501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.30654e-07, 0, 0.0245003, 0
17.9353, 0, 0.0249568, 0, 1.41421, -0.0249568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.34907e-07, 0, 0.0249561, 0
17.9431, 0, 0.0254227, 0, 1.41421, -0.0254227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39902e-07, 0, 0.025422, 0
17.951, 0, 0.0258988, 0, 1.41421, -0.0258988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45781e-07, 0, 0.0258981, 0
17.9589, 0, 0.0263856, 0, 1.41421, -0.0263856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52717e-07, 0, 0.0263849, 0
17.9667, 0, 0.0268831, 0, 1.41421, -0.0268831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.60902e-07, 0, 0.0268823, 0
17.9746, 0, 0.0273917, 0, 1.41421, -0.0273917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70565e-07, 0, 0.0273909, 0
17.9825, 0, 0.0279115, 0, 1.41421, -0.0279115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81963e-07, 0, 0.0279108, 0
17.9903, 0, 0.0284428, 0, 1.41421, -0.0284428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95384e-07, 0, 0.028442, 0
17.9982, 0, 0.0289858, 0, 1.41421, -0.0289858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11162e-07, 0, 0.028985, 0
18.0061, 1, 0.029541, 0, 1.73205, 0.970459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29675e-07, 0, 0.0295402, 0
18.0139, 0, 0.0301082, 0, 1.41421, -0.0301082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.51317e-07, 0, 0.0301074, 0
18.0218, 0, 0.030688, 0, 1.41421, -0.030688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76551e-07, 0, 0.0306871, 0
18.0297, 1, 0.0312806, 0, 1.73205, 0.968719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0588e-07, 0, 0.0312797, 0
18.0375, 0, 0.0318863, 0, 1.41421, -0.0318863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39838e-07, 0, 0.0318853, 0
18.0454, 0.655677, 0.032505, 0, 1.62962, 0.623172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.78999e-07, 0, 0.0325041, 0
18.0532, 0.344323, 0.0331375, 0, 1.53112, 0.311186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.024e-06, 0, 0.0331365, 0
18.0611, 0, 0.0337837, 0, 1.41421, -0.0337837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07548e-06, 0, 0.0337826, 0
18.069, 0, 0.0344439, 0, 1.41421, -0.0344439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13415e-06, 0, 0.0344428, 0
18.0768, 0, 0.0351189, 0, 1.41421, -0.0351189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20074e-06, 0, 0.0351177, 0
18.0847, 0, 0.0358083, 0, 1.41421, -0.0358083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27593e-06, 0, 0.035807, 0
18.0926, 0, 0.0365127, 0, 1.41421, -0.0365127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36052e-06, 0, 0.0365113, 0
18.1004, 0, 0.0372322, 0, 1.41421, -0.0372322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45522e-06, 0, 0.0372307, 0
18.1083, 0, 0.0379674, 0, 1.41421, -0.0379674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56081e-06, 0, 0.0379658, 0
18.1162, 0.63411, 0.0387184, 0, 1.62299, 0.595392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67799e-06, 0, 0.0387168, 0
18.124, 0.36589, 0.0394854, 0, 1.53814, 0.326405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80742e-06, 0, 0.0394836, 0
18.1319, 0, 0.0402688, 0, 1.41421, -0.0402688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94977e-06, 0, 0.0402668, 0
18.1398, 0, 0.0410693, 0, 1.41421, -0.0410693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1057e-06, 0, 0.0410672, 0
18.1476, 0, 0.0418865, 0, 1.41421, -0.0418865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27557e-06, 0, 0.0418842, 0
18.1555, 0, 0.042721, 0, 1.41421, -0.042721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45989e-06, 0, 0.0427185, 0
18.1633, 0, 0.0435734, 0, 1.41421, -0.0435734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65904e-06, 0, 0.0435708, 0
18.1712, 0, 0.0444438, 0, 1.41421, -0.0444438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8732e-06, 0, 0.044441, 0
18.1791, 0, 0.0453324, 0, 1.41421, -0.0453324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10242e-06, 0, 0.0453293, 0
18.1869, 0, 0.0462398, 0, 1.41421, -0.0462398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34679e-06, 0, 0.0462364, 0
18.1948, 0, 0.047166, 0, 1.41421, -0.047166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60603e-06, 0, 0.0471624, 0
18.2027, 0, 0.0481118, 0, 1.41421, -0.0481118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87996e-06, 0, 0.0481079, 0
18.2105, 0, 0.0490774, 0, 1.41421, -0.0490774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16807e-06, 0, 0.0490732, 0
18.2184, 0, 0.0500628, 0, 1.41421, -0.0500628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46969e-06, 0, 0.0500583, 0
18.2263, 0, 0.0510687, 0, 1.41421, -0.0510687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78413e-06, 0, 0.0510639, 0
18.2341, 0, 0.0520957, 0, 1.41421, -0.0520957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11057e-06, 0, 0.0520906, 0
18.242, 0, 0.053144, 0, 1.41421, -0.053144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44787e-06, 0, 0.0531386, 0
18.2499, 0, 0.0542139, 0, 1.41421, -0.0542139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79474e-06, 0, 0.0542081, 0
18.2577, 0, 0.0553062, 0, 1.41421, -0.0553062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15001e-06, 0, 0.0553, 0
18.2656, 0, 0.0564209, 0, 1.41421, -0.0564209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51202e-06, 0, 0.0564143, 0
18.2735, 0, 0.0575589, 0, 1.41421, -0.0575589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87933e-06, 0, 0.057552, 0
18.2813, 0.583395, 0.0587207, 0, 1.60729, 0.524675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25013e-06, 0, 0.0587134, 0
18.2892, 0.416605, 0.0599063, 0, 1.55454, 0.356698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62248e-06, 0, 0.0598986, 0
18.297, 0, 0.0611166, 0, 1.41421, -0.0611166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9945e-06, 0, 0.0611086, 0
18.3049, 0, 0.0623529, 0, 1.41421, -0.0623529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36437e-06, 0, 0.0623445, 0
18.3128, 0, 0.0636145, 0, 1.41421, -0.0636145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72957e-06, 0, 0.0636057, 0
18.3206, 0, 0.0649029, 0, 1.41421, -0.0649029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08819e-06, 0, 0.0648938, 0
18.3285, 0, 0.0662182, 0, 1.41421, -0.0662182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43781e-06, 0, 0.0662088, 0
18.3364, 0, 0.0675617, 0, 1.41421, -0.0675617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77631e-06, 0, 0.0675519, 0
18.3442, 0, 0.0689336, 0, 1.41421, -0.0689336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01013e-05, 0, 0.0689235, 0
18.3521, 0, 0.0703343, 0, 1.41421, -0.0703343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04104e-05, 0, 0.0703239, 0
18.36, 0, 0.0717648, 0, 1.41421, -0.0717648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07014e-05, 0, 0.0717541, 0
18.3678, 0, 0.0732265, 0, 1.41421, -0.0732265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09721e-05, 0, 0.0732155, 0
18.3757, 0, 0.0747184, 0, 1.41421, -0.0747184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12201e-05, 0, 0.0747072, 0
18.3836, 0, 0.076242, 0, 1.41421, -0.076242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14433e-05, 0, 0.0762305, 0
18.3914, 0, 0.077798, 0, 1.41421, -0.077798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16399e-05, 0, 0.0777864, 0
18.3993, 0, 0.0793867, 0, 1.41421, -0.0793867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18079e-05, 0, 0.0793748, 0
18.4071, 0, 0.0810078, 0, 1.41421, -0.0810078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19455e-05, 0, 0.0809958, 0
18.415, 0, 0.0826625, 0, 1.41421, -0.0826625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20513e-05, 0, 0.0826504, 0
18.4229, 0, 0.08435, 0, 1.41421, -0.08435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21239e-05, 0, 0.0843379, 0
18.4307, 0, 0.0860708, 0, 1.41421, -0.0860708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21623e-05, 0, 0.0860586, 0
18.4386, 0, 0.0878254, 0, 1.41421, -0.0878254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21657e-05, 0, 0.0878132, 0
18.4465, 0, 0.0896117, 0, 1.41421, -0.0896117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21336e-05, 0, 0.0895995, 0
18.4543, 0, 0.0914299, 0, 1.41421, -0.0914299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20658e-05, 0, 0.0914178, 0
18.4622, 0, 0.0932795, 0, 1.41421, -0.0932795, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19625e-05, 0, 0.0932676, 0
18.4701, 0, 0.0951589, 0, 1.41421, -0.0951589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18242e-05, 0, 0.0951471, 0
18.4779, 0, 0.0970663, 0, 1.41421, -0.0970663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16517e-05, 0, 0.0970546, 0
18.4858, 1, 0.0990006, 0, 1.73205, 0.900999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14461e-05, 0, 0.0989891, 0
18.4937, 0, 0.100959, 0, 1.41421, -0.100959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1209e-05, 0, 0.100947, 0
18.5015, 0, 0.102939, 0, 1.41421, -0.102939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09422e-05, 0, 0.102928, 0
18.5094, 0, 0.104938, 0, 1.41421, -0.104938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06477e-05, 0, 0.104928, 0
18.5172, 0, 0.106953, 0, 1.41421, -0.106953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0328e-05, 0, 0.106943, 0
18.5251, 0, 0.108979, 0, 1.41421, -0.108979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98579e-06, 0, 0.108969, 0
18.533, 0, 0.111014, 0, 1.41421, -0.111014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.62361e-06, 0, 0.111005, 0
18.5408, 1.50372, 0.113052, 0, 1.87182, 1.39067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.24483e-06, 0, 0.113042, 0
18.5487, 0.496282, 0.115087, 0, 1.57996, 0.381194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.85238e-06, 0, 0.115079, 0
18.5566, 0, 0.117117, 0, 1.41421, -0.117117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44933e-06, 0, 0.117108, 0
18.5644, 0, 0.119133, 0, 1.41421, -0.119133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03898e-06, 0, 0.119125, 0
18.5723, 0, 0.121131, 0, 1.41421, -0.121131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6245e-06, 0, 0.121123, 0
18.5802, 1, 0.123103, 0, 1.73205, 0.876897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2091e-06, 0, 0.123096, 0
18.588, 0, 0.125044, 0, 1.41421, -0.125044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79566e-06, 0, 0.125037, 0
18.5959, 0, 0.126946, 0, 1.41421, -0.126946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38692e-06, 0, 0.12694, 0
18.6038, 0, 0.128802, 0, 1.41421, -0.128802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98561e-06, 0, 0.128797, 0
18.6116, 0, 0.130605, 0, 1.41421, -0.130605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59424e-06, 0, 0.1306, 0
