   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.2641, 0.231846, 0.563317, 0.560251, 1.49394, -0.33147, 0.560251, 0, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560251, 0.560252, 0.560251, 0.563315, 0.560251, 0.560251
16.272, 1.99749, 0.561823, 0.558716, 1.99937, 1.43567, 0.558716, 0, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558716, 0.558717, 0.558716, 0.561821, 0.558716, 0.558716
16.2799, 1.22469, 0.559948, 0.5568, 1.79574, 0.66474, 0.5568, 0, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.5568, 0.556801, 0.5568, 0.559946, 0.5568, 0.5568
16.2878, 1.54597, 0.558077, 0.554887, 1.88308, 0.987896, 0.554887, 0, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554887, 0.554888, 0.554887, 0.558075, 0.554887, 0.554887
16.2957, 0, 0.557782, 0.554549, 1.41421, -0.557782, 0.554549, 0, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554549, 0.554551, 0.554549, 0.55778, 0.554549, 0.554549
16.3036, 0, 0.556822, 0.553546, 1.41421, -0.556822, 0.553546, 0, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553546, 0.553548, 0.553546, 0.55682, 0.553546, 0.553546
16.3116, 1.21735, 0.555243, 0.551924, 1.7937, 0.662105, 0.551924, 0, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551924, 0.551926, 0.551924, 0.555242, 0.551924, 0.551924
16.3195, 0.997522, 0.553359, 0.549995, 1.73134, 0.444163, 0.549995, 0, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549995, 0.549997, 0.549995, 0.553357, 0.549995, 0.549995
16.3274, 0.997769, 0.551478, 0.548069, 1.73141, 0.446291, 0.548069, 0, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548069, 0.548071, 0.548069, 0.551476, 0.548069, 0.548069
16.3353, 1.20763, 0.550986, 0.547531, 1.79099, 0.656645, 0.547531, 0, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547531, 0.547533, 0.547531, 0.550984, 0.547531, 0.547531
16.3432, 1.78729, 0.549966, 0.546465, 1.9461, 1.23732, 0.546465, 0, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546465, 0.546466, 0.546465, 0.549964, 0.546465, 0.546465
16.3511, 2.2031, 0.548452, 0.544903, 2.05015, 1.65465, 0.544903, 0, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544903, 0.544905, 0.544903, 0.548451, 0.544903, 0.544903
16.3591, 1.58934, 0.546694, 0.543097, 1.89456, 1.04265, 0.543097, 0, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543097, 0.543099, 0.543097, 0.546692, 0.543097, 0.543097
16.367, 0, 0.544939, 0.541294, 1.41421, -0.544939, 0.541294, 0, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541294, 0.541295, 0.541294, 0.544938, 0.541294, 0.541294
16.3749, 0, 0.544068, 0.540372, 1.41421, -0.544068, 0.540372, 0, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540372, 0.540374, 0.540372, 0.544066, 0.540372, 0.540372
16.3828, 0, 0.542807, 0.539062, 1.41421, -0.542807, 0.539062, 0, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539062, 0.539063, 0.539062, 0.542805, 0.539062, 0.539062
16.3907, 0.193185, 0.541185, 0.537389, 1.48094, -0.348001, 0.537389, 0, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.537389, 0.53739, 0.537389, 0.541184, 0.537389, 0.537389
16.3987, 1.80682, 0.539385, 0.535537, 1.95111, 1.26743, 0.535537, 0, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535537, 0.535538, 0.535537, 0.539384, 0.535537, 0.535537
16.4066, 0.188352, 0.537589, 0.533688, 1.47931, -0.349237, 0.533688, 0, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533688, 0.533689, 0.533688, 0.537588, 0.533688, 0.533688
16.4145, 0.811648, 0.536586, 0.53263, 1.6768, 0.275063, 0.53263, 0, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.53263, 0.532632, 0.53263, 0.536584, 0.53263, 0.53263
16.4224, 0, 0.535292, 0.531282, 1.41421, -0.535292, 0.531282, 0, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531282, 0.531284, 0.531282, 0.53529, 0.531282, 0.531282
16.4303, 1.18116, 0.533722, 0.529657, 1.78358, 0.647443, 0.529657, 0, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529657, 0.529659, 0.529657, 0.53372, 0.529657, 0.529657
16.4382, 1.81884, 0.532016, 0.527895, 1.95418, 1.28682, 0.527895, 0, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527895, 0.527897, 0.527895, 0.532014, 0.527895, 0.527895
16.4462, 0, 0.530314, 0.526136, 1.41421, -0.530314, 0.526136, 0, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526136, 0.526137, 0.526136, 0.530312, 0.526136, 0.526136
16.4541, 0, 0.528944, 0.524708, 1.41421, -0.528944, 0.524708, 0, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524708, 0.524709, 0.524708, 0.528942, 0.524708, 0.524708
16.462, 0.171521, 0.527399, 0.523104, 1.47361, -0.355878, 0.523104, 0, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523104, 0.523105, 0.523104, 0.527397, 0.523104, 0.523104
16.4699, 0.828479, 0.525696, 0.521341, 1.68181, 0.302783, 0.521341, 0, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521341, 0.521343, 0.521341, 0.525694, 0.521341, 0.521341
16.4778, 0.166584, 0.523917, 0.519501, 1.47193, -0.357333, 0.519501, 0, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519501, 0.519503, 0.519501, 0.523915, 0.519501, 0.519501
16.4857, 0.833416, 0.522028, 0.51755, 1.68328, 0.311388, 0.51755, 0, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.51755, 0.517552, 0.51755, 0.522026, 0.51755, 0.51755
16.4937, 0.80937, 0.520046, 0.515505, 1.67612, 0.289325, 0.515505, 0, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515505, 0.515507, 0.515505, 0.520044, 0.515505, 0.515505
16.5016, 5.19063, 0.517881, 0.513277, 2.68154, 4.67275, 0.513277, 0, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513277, 0.513279, 0.513277, 0.517879, 0.513277, 0.513277
16.5095, 0, 0.515559, 0.51089, 1.41421, -0.515559, 0.51089, 0, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.51089, 0.510892, 0.51089, 0.515557, 0.51089, 0.51089
16.5174, 1, 0.513162, 0.508428, 1.73205, 0.486838, 0.508428, 0, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508428, 0.508429, 0.508428, 0.513161, 0.508428, 0.508428
16.5253, 0, 0.510773, 0.505971, 1.41421, -0.510773, 0.505971, 0, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505971, 0.505973, 0.505971, 0.510771, 0.505971, 0.505971
16.5333, 0, 0.508919, 0.504049, 1.41421, -0.508919, 0.504049, 0, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504049, 0.504051, 0.504049, 0.508917, 0.504049, 0.504049
16.5412, 1.14742, 0.506802, 0.501863, 1.7741, 0.640621, 0.501863, 0, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501863, 0.501865, 0.501863, 0.5068, 0.501863, 0.501863
16.5491, 1.85258, 0.504459, 0.49945, 1.9628, 1.34812, 0.49945, 0, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.49945, 0.499452, 0.49945, 0.504457, 0.49945, 0.49945
16.557, 1, 0.502007, 0.496927, 1.73205, 0.497993, 0.496927, 0, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496927, 0.496929, 0.496927, 0.502006, 0.496927, 0.496927
16.5649, 0.14006, 0.499563, 0.494411, 1.46289, -0.359504, 0.494411, 0, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494411, 0.494413, 0.494411, 0.499562, 0.494411, 0.494411
16.5728, 0.859941, 0.497513, 0.492287, 1.69114, 0.362428, 0.492287, 0, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492287, 0.492288, 0.492287, 0.497511, 0.492287, 0.492287
16.5808, 0, 0.495134, 0.489833, 1.41421, -0.495134, 0.489833, 0, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489833, 0.489835, 0.489833, 0.495133, 0.489833, 0.489833
16.5887, 2, 0.492462, 0.487085, 2, 1.50754, 0.487085, 0, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487085, 0.487087, 0.487085, 0.492461, 0.487085, 0.487085
16.5966, 2, 0.48965, 0.484195, 2, 1.51035, 0.484195, 0, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484195, 0.484197, 0.484195, 0.489648, 0.484195, 0.484195
16.6045, 1.12834, 0.486847, 0.481314, 1.76871, 0.641498, 0.481314, 0, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481314, 0.481316, 0.481314, 0.486845, 0.481314, 0.481314
16.6124, 1.87166, 0.484995, 0.479382, 1.96765, 1.38666, 0.479382, 0, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479382, 0.479384, 0.479382, 0.484993, 0.479382, 0.479382
16.6203, 1.12339, 0.482706, 0.477012, 1.76731, 0.640683, 0.477012, 0, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477012, 0.477014, 0.477012, 0.482704, 0.477012, 0.477012
16.6283, 0.997552, 0.480036, 0.47426, 1.73134, 0.517516, 0.47426, 0, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.47426, 0.474262, 0.47426, 0.480035, 0.47426, 0.47426
16.6362, 1.99752, 0.477182, 0.471322, 1.99938, 1.52034, 0.471322, 0, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471322, 0.471324, 0.471322, 0.47718, 0.471322, 0.471322
16.6441, 0.881537, 0.474338, 0.468393, 1.69751, 0.407198, 0.468393, 0, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468393, 0.468395, 0.468393, 0.474337, 0.468393, 0.468393
16.652, 0.113535, 0.472513, 0.466481, 1.4538, -0.358978, 0.466481, 0, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466481, 0.466483, 0.466481, 0.472511, 0.466481, 0.466481
16.6599, 0.886465, 0.470176, 0.464056, 1.69896, 0.416289, 0.464056, 0, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464056, 0.464058, 0.464056, 0.470174, 0.464056, 0.464056
16.6679, 2, 0.467384, 0.461175, 2, 1.53262, 0.461175, 0, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461175, 0.461177, 0.461175, 0.467383, 0.461175, 0.461175
16.6758, 0, 0.464374, 0.458074, 1.41421, -0.464374, 0.458074, 0, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458074, 0.458076, 0.458074, 0.464372, 0.458074, 0.458074
16.6837, 0.207734, 0.461375, 0.454983, 1.48584, -0.25364, 0.454983, 0, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454983, 0.454984, 0.454983, 0.461373, 0.454983, 0.454983
16.6916, 2.79227, 0.459697, 0.453212, 2.18912, 2.33257, 0.453212, 0, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453212, 0.453213, 0.453212, 0.459696, 0.453212, 0.453212
16.6995, 0, 0.457438, 0.450856, 1.41421, -0.457438, 0.450856, 0, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450856, 0.450858, 0.450856, 0.457436, 0.450856, 0.450856
16.7074, 0.0971259, 0.454667, 0.447989, 1.44815, -0.357541, 0.447989, 0, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447989, 0.447991, 0.447989, 0.454665, 0.447989, 0.447989
16.7154, 0.902874, 0.451649, 0.444872, 1.70378, 0.451225, 0.444872, 0, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444872, 0.444874, 0.444872, 0.451647, 0.444872, 0.444872
16.7233, 0, 0.448643, 0.441767, 1.41421, -0.448643, 0.441767, 0, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441767, 0.441769, 0.441767, 0.448641, 0.441767, 0.441767
16.7312, 0, 0.446942, 0.439964, 1.41421, -0.446942, 0.439964, 0, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439964, 0.439966, 0.439964, 0.44694, 0.439964, 0.439964
16.7391, 0, 0.444607, 0.437526, 1.41421, -0.444607, 0.437526, 0, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437526, 0.437527, 0.437526, 0.444605, 0.437526, 0.437526
16.747, 2, 0.441711, 0.434525, 2, 1.55829, 0.434525, 0, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434525, 0.434526, 0.434525, 0.441709, 0.434525, 0.434525
16.7549, 2.0823, 0.438543, 0.43125, 2.02047, 1.64376, 0.43125, 0, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.43125, 0.431252, 0.43125, 0.438542, 0.43125, 0.43125
16.7629, 0.9177, 0.43539, 0.427989, 1.70813, 0.48231, 0.427989, 0, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.427989, 0.42799, 0.427989, 0.435388, 0.427989, 0.427989
16.7708, 0, 0.433808, 0.426297, 1.41421, -0.433808, 0.426297, 0, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426297, 0.426298, 0.426297, 0.433806, 0.426297, 0.426297
16.7787, 1, 0.431544, 0.423921, 1.73205, 0.568456, 0.423921, 0, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423921, 0.423923, 0.423921, 0.431542, 0.423921, 0.423921
16.7866, 0, 0.428683, 0.420946, 1.41421, -0.428683, 0.420946, 0, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420946, 0.420948, 0.420946, 0.428682, 0.420946, 0.420946
16.7945, 1.07037, 0.425534, 0.417681, 1.75225, 0.644833, 0.417681, 0, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417681, 0.417683, 0.417681, 0.425532, 0.417681, 0.417681
16.8024, 0.997556, 0.422399, 0.414429, 1.73135, 0.575157, 0.414429, 0, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414429, 0.414431, 0.414429, 0.422397, 0.414429, 0.414429
16.8104, 0.932077, 0.420744, 0.412655, 1.71233, 0.511334, 0.412655, 0, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412655, 0.412656, 0.412655, 0.420742, 0.412655, 0.412655
16.8183, 0, 0.418383, 0.410173, 1.41421, -0.418383, 0.410173, 0, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410173, 0.410175, 0.410173, 0.418382, 0.410173, 0.410173
16.8262, 1.06095, 0.415403, 0.40707, 1.74956, 0.645548, 0.40707, 0, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.40707, 0.407071, 0.40707, 0.415401, 0.40707, 0.40707
16.8341, 0.939049, 0.412123, 0.403665, 1.71437, 0.526925, 0.403665, 0, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403665, 0.403666, 0.403665, 0.412121, 0.403665, 0.403665
16.842, 1, 0.408859, 0.400274, 1.73205, 0.591141, 0.400274, 0, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400274, 0.400276, 0.400274, 0.408858, 0.400274, 0.400274
16.85, 0, 0.407305, 0.39859, 1.41421, -0.407305, 0.39859, 0, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.39859, 0.398592, 0.39859, 0.407303, 0.39859, 0.39859
16.8579, 1, 0.405014, 0.396168, 1.73205, 0.594986, 0.396168, 0, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396168, 0.396169, 0.396168, 0.405012, 0.396168, 0.396168
16.8658, 1.04856, 0.402082, 0.393103, 1.74601, 0.646481, 0.393103, 0, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393103, 0.393105, 0.393103, 0.40208, 0.393103, 0.393103
16.8737, 2.99755, 0.398841, 0.389727, 2.23552, 2.5987, 0.389727, 0, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389727, 0.389728, 0.389727, 0.398839, 0.389727, 0.389727
16.8816, 1.95389, 0.395617, 0.386365, 1.98844, 1.55827, 0.386365, 0, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386365, 0.386367, 0.386365, 0.395615, 0.386365, 0.386365
16.8895, 0, 0.39397, 0.384578, 1.41421, -0.39397, 0.384578, 0, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.384578, 0.38458, 0.384578, 0.393968, 0.384578, 0.384578
16.8975, 0.0391477, 0.391578, 0.382044, 1.42799, -0.35243, 0.382044, 0, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382044, 0.382046, 0.382044, 0.391576, 0.382044, 0.382044
