   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.99405, 10.2733, 15.7286, 12.9702, 3.50333, -5.45528, 12.9702, 0, 12.9703, 12.9703, 12.9703, 12.971, 15.7273, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9702, 12.9707, 12.9702
6.00194, 17.3907, 15.5167, 12.9896, 4.40349, 1.87405, 12.9896, 0, 12.9896, 12.9896, 12.9896, 12.9904, 15.5154, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.9896, 12.99, 12.9896
6.00982, 16.2311, 15.2937, 13.0096, 4.26979, 0.937372, 13.0096, 0, 13.0096, 13.0096, 13.0096, 13.0104, 15.2925, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.0096, 13.01, 13.0096
6.01771, 11.3746, 15.0672, 13.0302, 3.65713, -3.69261, 13.0302, 0, 13.0302, 13.0302, 13.0302, 13.031, 15.066, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0306, 13.0302
6.0256, 15.2575, 14.8438, 13.0515, 4.15422, 0.413723, 13.0515, 0, 13.0515, 13.0515, 13.0515, 13.0523, 14.8426, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0515, 13.0518, 13.0515
6.03348, 13.3567, 14.6295, 13.0735, 3.91876, -1.27275, 13.0735, 0, 13.0735, 13.0735, 13.0735, 13.0743, 14.6283, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0735, 13.0738, 13.0735
6.04137, 11.3205, 14.4289, 13.0962, 3.64973, -3.10843, 13.0962, 0, 13.0962, 13.0962, 13.0962, 13.097, 14.4278, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0962, 13.0965, 13.0962
6.04925, 10.9677, 14.2459, 13.1195, 3.60107, -3.27814, 13.1195, 0, 13.1195, 13.1195, 13.1195, 13.1203, 14.2447, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1195, 13.1197, 13.1195
6.05714, 11.3233, 14.0827, 13.1434, 3.65011, -2.75939, 13.1434, 0, 13.1434, 13.1434, 13.1434, 13.1442, 14.0815, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1434, 13.1436, 13.1434
6.06503, 18.3116, 13.9407, 13.1678, 4.50684, 4.37092, 13.1678, 0, 13.1678, 13.1678, 13.1678, 13.1687, 13.9396, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.1678, 13.168, 13.1678
6.07291, 12.9812, 13.8203, 13.1927, 3.87055, -0.839154, 13.1927, 0, 13.1927, 13.1927, 13.1927, 13.1936, 13.8191, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1927, 13.1929, 13.1927
6.0808, 12.9805, 13.7209, 13.218, 3.87047, -0.740436, 13.218, 0, 13.218, 13.218, 13.2181, 13.219, 13.7197, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.218, 13.2182, 13.218
6.08868, 14.9803, 13.6414, 13.2437, 4.12072, 1.33894, 13.2437, 0, 13.2437, 13.2437, 13.2437, 13.2447, 13.6401, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2437, 13.2439, 13.2437
6.09657, 17.0137, 13.5801, 13.2696, 4.36047, 3.43363, 13.2696, 0, 13.2696, 13.2696, 13.2696, 13.2707, 13.5787, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2696, 13.2697, 13.2696
6.10445, 10.3477, 13.535, 13.2957, 3.51393, -3.18729, 13.2957, 0, 13.2957, 13.2957, 13.2957, 13.297, 13.5335, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2957, 13.2958, 13.2957
6.11234, 15.6278, 13.5041, 13.3219, 4.19855, 2.12367, 13.3219, 0, 13.3219, 13.3219, 13.3219, 13.3234, 13.5024, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.3219, 13.322, 13.3219
6.12023, 8.67299, 13.4854, 13.3481, 3.26695, -4.81245, 13.3481, 0, 13.3481, 13.3481, 13.3481, 13.35, 13.4833, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3481, 13.3482, 13.3481
6.12811, 12.6777, 13.4769, 13.3743, 3.83115, -0.799243, 13.3743, 0, 13.3743, 13.3743, 13.3743, 13.3768, 13.4743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3743, 13.3744, 13.3743
6.136, 9.92368, 13.4769, 13.4004, 3.45307, -3.55319, 13.4004, 0, 13.4004, 13.4005, 13.4005, 13.4038, 13.4734, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4004, 13.4006, 13.4004
6.14388, 11.0616, 13.4837, 13.4265, 3.61409, -2.42208, 13.4265, 0, 13.4265, 13.4265, 13.4265, 13.4311, 13.4789, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4265, 13.4266, 13.4265
6.15177, 12.9099, 13.4962, 13.4523, 3.86133, -0.586393, 13.4523, 0, 13.4523, 13.4523, 13.4523, 13.4588, 13.4896, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4523, 13.4524, 13.4523
6.15966, 10.3787, 13.5135, 13.478, 3.51834, -3.13476, 13.478, 0, 13.478, 13.478, 13.478, 13.4872, 13.5041, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478, 13.478
6.16754, 10.5919, 13.5349, 13.5034, 3.54851, -2.94295, 13.5034, 0, 13.5034, 13.5034, 13.5034, 13.5166, 13.5215, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5034, 13.5035, 13.5034
6.17543, 9.58265, 13.56, 13.5286, 3.40333, -3.97732, 13.5286, 0, 13.5286, 13.5286, 13.5286, 13.5475, 13.5409, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286, 13.5286
6.18331, 11.7968, 13.5888, 13.5535, 3.7144, -1.79206, 13.5535, 0, 13.5535, 13.5535, 13.5535, 13.5804, 13.5618, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535, 13.5535
6.1912, 8.2838, 13.6218, 13.5781, 3.20684, -5.33796, 13.5781, 0, 13.5781, 13.5781, 13.5781, 13.6161, 13.5836, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781, 13.5781
6.19908, 8.27915, 13.6594, 13.6024, 3.20611, -5.38021, 13.6024, 0, 13.6024, 13.6024, 13.6024, 13.6556, 13.606, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024, 13.6024
6.20697, 7.69678, 13.7025, 13.6264, 3.11397, -6.00577, 13.6264, 0, 13.6264, 13.6264, 13.6264, 13.7001, 13.6287, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264, 13.6264
6.21486, 7.56041, 13.7526, 13.6501, 3.09199, -6.19217, 13.6501, 0, 13.6501, 13.6501, 13.6501, 13.751, 13.6516, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501, 13.6501
6.22274, 9.41543, 13.811, 13.6735, 3.37867, -4.39556, 13.6735, 0, 13.6735, 13.6735, 13.6735, 13.81, 13.6744, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735, 13.6735
6.23063, 13.5509, 13.8796, 13.6965, 3.94346, -0.328701, 13.6965, 0, 13.6965, 13.6965, 13.6965, 13.8789, 13.6971, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965, 13.6965
6.23851, 10.704, 13.9603, 13.7192, 3.56427, -3.25632, 13.7192, 0, 13.7192, 13.7192, 13.7193, 13.9599, 13.7196, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7192, 13.7193, 13.7192
6.2464, 13.9858, 14.0555, 13.7416, 3.99822, -0.0696888, 13.7416, 0, 13.7416, 13.7416, 13.7417, 14.0552, 13.7418, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416, 13.7416
6.25429, 12.9856, 14.1671, 13.7637, 3.87112, -1.18152, 13.7637, 0, 13.7637, 13.7637, 13.7637, 14.1669, 13.7638, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637
6.26217, 13.616, 14.2974, 13.7854, 3.95171, -0.681464, 13.7854, 0, 13.7854, 13.7854, 13.7855, 14.2973, 13.7855, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854, 13.7854
6.27006, 22.816, 14.4483, 13.8068, 4.98157, 8.36778, 13.8068, 0, 13.8068, 13.8068, 13.8069, 14.4481, 13.8069, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068, 13.8068
6.27794, 12.7915, 14.621, 13.8279, 3.84597, -1.8295, 13.8279, 0, 13.8279, 13.8279, 13.8279, 14.6209, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279, 13.8279
6.28583, 13.5118, 14.8164, 13.8486, 3.9385, -1.30467, 13.8486, 0, 13.8487, 13.8487, 13.8487, 14.8163, 13.8487, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8486, 13.8487, 13.8486
6.29372, 14.4544, 15.0345, 13.869, 4.0564, -0.580096, 13.869, 0, 13.8691, 13.8691, 13.8691, 15.0344, 13.8691, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.8691, 13.869
6.3016, 12.0621, 15.2742, 13.8891, 3.74995, -3.21208, 13.8891, 0, 13.8891, 13.8891, 13.8892, 15.2741, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891, 13.8891
6.30949, 19.1615, 15.5331, 13.9089, 4.60016, 3.62831, 13.9089, 0, 13.9089, 13.9089, 13.9089, 15.5331, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089, 13.9089
6.31737, 17.5104, 15.808, 13.9283, 4.41706, 1.7024, 13.9283, 0, 13.9283, 13.9283, 13.9283, 15.8079, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283, 13.9283
6.32526, 20.7039, 16.094, 13.9474, 4.76486, 4.60988, 13.9474, 0, 13.9474, 13.9474, 13.9474, 16.0939, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474, 13.9474
6.33314, 15.4781, 16.3852, 13.9661, 4.18068, -0.907111, 13.9661, 0, 13.9662, 13.9662, 13.9662, 16.3851, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9661, 13.9662, 13.9661
6.34103, 26.4688, 16.6746, 13.9846, 5.33562, 9.79419, 13.9846, 0, 13.9846, 13.9846, 13.9846, 16.6746, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846, 13.9846
6.34892, 23.4973, 16.9546, 14.0027, 5.04948, 6.54271, 14.0027, 0, 14.0027, 14.0027, 14.0027, 16.9545, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027, 14.0027
6.3568, 13.4405, 17.2168, 14.0205, 3.92944, -3.77633, 14.0205, 0, 14.0205, 14.0205, 14.0205, 17.2168, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205, 14.0205
6.36469, 17.8039, 17.4533, 14.038, 4.45015, 0.350506, 14.038, 0, 14.038, 14.038, 14.038, 17.4533, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038, 14.038
6.37257, 17.4191, 17.6563, 14.0551, 4.40671, -0.237223, 14.0551, 0, 14.0551, 14.0551, 14.0552, 17.6562, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551, 14.0551
6.38046, 16.5046, 17.8188, 14.0719, 4.3017, -1.31424, 14.0719, 0, 14.072, 14.072, 14.072, 17.8188, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.0719, 14.072, 14.0719, 14.0719, 14.072, 14.0719
6.38835, 15.747, 17.9355, 14.0885, 4.21271, -2.18852, 14.0885, 0, 14.0885, 14.0885, 14.0885, 17.9354, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885, 14.0885
6.39623, 13.9069, 18.0023, 14.1047, 3.98835, -4.09537, 14.1047, 0, 14.1047, 14.1047, 14.1048, 18.0022, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047, 14.1047
6.40412, 20.5736, 18.0173, 14.1206, 4.75117, 2.55628, 14.1206, 0, 14.1206, 14.1206, 14.1207, 18.0172, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206, 14.1206
6.412, 30.469, 17.9806, 14.1362, 5.69816, 12.4885, 14.1362, 0, 14.1362, 14.1362, 14.1363, 17.9805, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362, 14.1362
6.41989, 15.8776, 17.8942, 14.1515, 4.22819, -2.01657, 14.1515, 0, 14.1515, 14.1515, 14.1516, 17.894, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515, 14.1515
6.42777, 24.3102, 17.762, 14.1665, 5.12935, 6.54819, 14.1665, 0, 14.1665, 14.1665, 14.1666, 17.7619, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665, 14.1665
6.43566, 18.7615, 17.5898, 14.1811, 4.55648, 1.17169, 14.1811, 0, 14.1812, 14.1812, 14.1813, 17.5897, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811, 14.1811
6.44355, 16.6322, 17.3844, 14.1955, 4.3165, -0.752211, 14.1955, 0, 14.1955, 14.1956, 14.1957, 17.3842, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955, 14.1955
6.45143, 22.5485, 17.1534, 14.2096, 4.95464, 5.39501, 14.2096, 0, 14.2096, 14.2096, 14.2098, 17.1533, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096, 14.2096
6.45932, 16.7691, 16.9052, 14.2234, 4.33233, -0.136152, 14.2234, 0, 14.2234, 14.2234, 14.2236, 16.905, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234
6.4672, 15.1922, 16.6478, 14.2369, 4.14634, -1.45568, 14.2369, 0, 14.2369, 14.2369, 14.2371, 16.6476, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369, 14.2369
6.47509, 21.1538, 16.3889, 14.2501, 4.81184, 4.76483, 14.2501, 0, 14.2501, 14.2501, 14.2503, 16.3887, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501, 14.2501
6.48298, 13.8076, 16.1355, 14.2631, 3.97587, -2.3279, 14.2631, 0, 14.2631, 14.2631, 14.2633, 16.1352, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631, 14.2631
6.49086, 21.1914, 15.8933, 14.2757, 4.81575, 5.29813, 14.2757, 0, 14.2757, 14.2757, 14.2759, 15.893, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757, 14.2757
6.49875, 13.1715, 15.6671, 14.288, 3.89506, -2.49563, 14.288, 0, 14.288, 14.288, 14.2882, 15.6669, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288, 14.288
6.50663, 13.5797, 15.4604, 14.3001, 3.94711, -1.88068, 14.3001, 0, 14.3001, 14.3001, 14.3003, 15.4601, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001, 14.3001
6.51452, 16.7855, 15.2752, 14.3118, 4.33422, 1.51031, 14.3118, 0, 14.3119, 14.3119, 14.3121, 15.2749, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118, 14.3118
6.5224, 14.1757, 15.1127, 14.3233, 4.02191, -0.936914, 14.3233, 0, 14.3233, 14.3233, 14.3236, 15.1124, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233
6.53029, 18.601, 14.9728, 14.3345, 4.53883, 3.6282, 14.3345, 0, 14.3345, 14.3345, 14.3348, 14.9725, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345, 14.3345
6.53818, 18.6102, 14.8547, 14.3454, 4.53985, 3.7555, 14.3454, 0, 14.3454, 14.3454, 14.3457, 14.8545, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454, 14.3454
6.54606, 5.99038, 14.7572, 14.3561, 2.82673, -8.76678, 14.3561, 0, 14.3561, 14.3561, 14.3563, 14.7569, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561, 14.3561
6.55395, 13.9906, 14.6781, 14.3664, 3.99882, -0.687556, 14.3664, 0, 14.3664, 14.3664, 14.3666, 14.6779, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664, 14.3664
6.56183, 8.53104, 14.6156, 14.3765, 3.24516, -6.08455, 14.3765, 0, 14.3765, 14.3765, 14.3767, 14.6153, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765, 14.3765
6.56972, 11.3387, 14.5673, 14.3862, 3.65222, -3.22855, 14.3862, 0, 14.3863, 14.3863, 14.3865, 14.567, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862, 14.3862
6.57761, 13.6278, 14.531, 14.3957, 3.9532, -0.903205, 14.3957, 0, 14.3958, 14.3958, 14.3959, 14.5308, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957, 14.3957
6.58549, 12.3287, 14.5047, 14.405, 3.78533, -2.17603, 14.405, 0, 14.405, 14.405, 14.4051, 14.5045, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405, 14.405
6.59338, 10.8076, 14.4865, 14.4139, 3.57877, -3.67893, 14.4139, 0, 14.4139, 14.4139, 14.4141, 14.4863, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139, 14.4139
6.60126, 14.4763, 14.4748, 14.4226, 4.0591, 0.00153065, 14.4226, 0, 14.4226, 14.4226, 14.4227, 14.4746, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226, 14.4226
6.60915, 8.65644, 14.468, 14.4309, 3.26442, -5.81154, 14.4309, 0, 14.4309, 14.431, 14.4311, 14.4678, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309, 14.4309
6.61704, 6.82943, 14.465, 14.439, 2.97144, -7.63558, 14.439, 0, 14.439, 14.4391, 14.4392, 14.4648, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439, 14.439
6.62492, 12.1563, 14.4649, 14.4469, 3.76248, -2.30859, 14.4469, 0, 14.4469, 14.4469, 14.447, 14.4647, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469, 14.4469
6.63281, 11.7859, 14.4667, 14.4544, 3.71294, -2.68081, 14.4544, 0, 14.4544, 14.4544, 14.4545, 14.4666, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544, 14.4544
