   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_77.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.8621, 4.56716, 3.65989, 3.65989, 2.56265, 0.907275, 3.65989, 0, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989, 3.65989
11.87, 7.84634, 3.65467, 3.65467, 3.13789, 4.19167, 3.65467, 0, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467, 3.65467
11.878, 1.42508, 3.64946, 3.64946, 1.8507, -2.22438, 3.64946, 0, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946, 3.64946
11.8859, 1.56475, 3.64678, 3.64678, 1.88806, -2.08203, 3.64678, 0, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678, 3.64678
11.8938, 9.38587, 3.64292, 3.64292, 3.3743, 5.74295, 3.64292, 0, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292, 3.64292
11.9017, 8.16729, 3.63797, 3.63797, 3.18862, 4.52932, 3.63797, 0, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797, 3.63797
11.9097, 1.31227, 3.63247, 3.63247, 1.81996, -2.3202, 3.63247, 0, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247, 3.63247
11.9176, 3.67361, 3.62697, 3.62697, 2.38193, 0.046633, 3.62697, 0, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697, 3.62697
11.9255, 4.99257, 3.62433, 3.62433, 2.64435, 1.36823, 3.62433, 0, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433, 3.62433
11.9334, 1.33383, 3.62049, 3.62049, 1.82588, -2.28666, 3.62049, 0, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049, 3.62049
11.9414, 4.20223, 3.61554, 3.61554, 2.49043, 0.586686, 3.61554, 0, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554, 3.61554
11.9493, 5.89393, 3.61005, 3.61005, 2.80961, 2.28388, 3.61005, 0, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005, 3.61005
11.9572, 1.90384, 3.60455, 3.60455, 1.97581, -1.70071, 3.60455, 0, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455, 3.60455
11.9651, 2.08674, 3.60157, 3.60157, 2.02157, -1.51483, 3.60157, 0, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157, 3.60157
11.9731, 8.53594, 3.5974, 3.5974, 3.24591, 4.93854, 3.5974, 0, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974, 3.5974
11.981, 6.45427, 3.59213, 3.59213, 2.90762, 2.86214, 3.59213, 0, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213, 3.59213
11.9889, 0.923058, 3.58632, 3.58632, 1.7097, -2.66326, 3.58632, 0, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632, 3.58632
11.9968, 0.533581, 3.58051, 3.58051, 1.59172, -3.04693, 3.58051, 0, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051, 3.58051
12.0048, 4.59133, 3.57756, 3.57756, 2.56736, 1.01377, 3.57756, 0, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756, 3.57756
12.0127, 8.99058, 3.57341, 3.57341, 3.3152, 5.41717, 3.57341, 0, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341, 3.57341
12.0206, 5.99009, 3.56816, 3.56815, 2.82667, 2.42193, 3.56815, 0, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56816, 3.56815, 3.56815, 3.56815, 3.56815
12.0285, 6.41846, 3.56235, 3.56235, 2.90146, 2.85611, 3.56235, 0, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235, 3.56235
12.0365, 3.51933, 3.55655, 3.55655, 2.34933, -0.0372186, 3.55655, 0, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655, 3.55655
12.0444, 5.0332, 3.55321, 3.55321, 2.65202, 1.47999, 3.55321, 0, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321, 3.55321
12.0523, 5.99034, 3.5487, 3.5487, 2.82672, 2.44164, 3.5487, 0, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487, 3.5487
12.0602, 6.44746, 3.5431, 3.5431, 2.90645, 2.90436, 3.5431, 0, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431, 3.5431
12.0682, 7.557, 3.53696, 3.53696, 3.09144, 4.02004, 3.53696, 0, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696, 3.53696
12.0761, 4.43829, 3.53082, 3.53082, 2.53738, 0.907469, 3.53082, 0, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082, 3.53082
12.084, 2.50471, 3.52752, 3.52751, 2.12243, -1.02281, 3.52751, 0, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52751, 3.52752, 3.52751, 3.52751, 3.52751, 3.52751
12.0919, 2.99492, 3.52303, 3.52302, 2.23493, -0.528107, 3.52302, 0, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52302, 3.52303, 3.52302, 3.52302, 3.52302, 3.52302
12.0999, 7.00012, 3.51744, 3.51744, 3.00002, 3.48269, 3.51744, 0, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744, 3.51744
12.1078, 5.49046, 3.51131, 3.51131, 2.73687, 1.97915, 3.51131, 0, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131, 3.51131
12.1157, 3.50012, 3.50518, 3.50518, 2.34523, -0.0050602, 3.50518, 0, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518, 3.50518
12.1236, 3.99033, 3.50146, 3.50146, 2.44752, 0.488873, 3.50146, 0, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146, 3.50146
12.1316, 4.48773, 3.49658, 3.49658, 2.5471, 0.991151, 3.49658, 0, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658, 3.49658
12.1395, 3.52193, 3.49063, 3.49063, 2.34988, 0.0313029, 3.49063, 0, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063, 3.49063
12.1474, 4.4399, 3.48415, 3.48415, 2.5377, 0.955754, 3.48415, 0, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415, 3.48415
12.1553, 5.04554, 3.47767, 3.47767, 2.65434, 1.56787, 3.47767, 0, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767, 3.47767
12.1633, 6.99746, 3.47397, 3.47397, 2.99958, 3.52348, 3.47397, 0, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397, 3.47397
12.1712, 5.47844, 3.46912, 3.46912, 2.73467, 2.00932, 3.46912, 0, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912, 3.46912
12.1791, 3.51685, 3.46319, 3.46319, 2.3488, 0.0536664, 3.46319, 0, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319, 3.46319
12.187, 2.47348, 3.45672, 3.45672, 2.11506, -0.98324, 3.45672, 0, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672, 3.45672
12.195, 3.99529, 3.45026, 3.45026, 2.44853, 0.545027, 3.45026, 0, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026, 3.45026
12.2029, 4.52398, 3.44612, 3.44612, 2.55421, 1.07786, 3.44612, 0, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612, 3.44612
12.2108, 3.99758, 3.44086, 3.44086, 2.449, 0.556723, 3.44086, 0, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086, 3.44086
12.2187, 6.39616, 3.43455, 3.43455, 2.89761, 2.96161, 3.43455, 0, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455, 3.43455
12.2266, 5.0627, 3.42772, 3.42772, 2.65757, 1.63498, 3.42772, 0, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772, 3.42772
12.2346, 8.37931, 3.4209, 3.4209, 3.22169, 4.9584, 3.4209, 0, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209, 3.4209
12.2425, 3.61128, 3.41678, 3.41678, 2.36881, 0.194494, 3.41678, 0, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678, 3.41678
12.2504, 3.53854, 3.41154, 3.41154, 2.35341, 0.126999, 3.41154, 0, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154, 3.41154
12.2583, 1.90595, 3.40526, 3.40526, 1.97635, -1.49931, 3.40526, 0, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526, 3.40526
12.2663, 4.08929, 3.39846, 3.39846, 2.46765, 0.690828, 3.39846, 0, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846, 3.39846
12.2742, 4.44665, 3.39167, 3.39167, 2.53903, 1.05498, 3.39167, 0, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167, 3.39167
12.2821, 2.10161, 3.38701, 3.38701, 2.02524, -1.2854, 3.38701, 0, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701, 3.38701
12.29, 4.33346, 3.38132, 3.38131, 2.51664, 0.952142, 3.38131, 0, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38131, 3.38132, 3.38131, 3.38131, 3.38131, 3.38131
12.298, 2.55056, 3.37467, 3.37467, 2.1332, -0.82411, 3.37467, 0, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467, 3.37467
12.3059, 6.87509, 3.36755, 3.36755, 2.97911, 3.50754, 3.36755, 0, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755, 3.36755
12.3138, 3.55263, 3.36044, 3.36044, 2.3564, 0.192189, 3.36044, 0, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044, 3.36044
12.3217, 4.55766, 3.35564, 3.35564, 2.56079, 1.20202, 3.35564, 0, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564, 3.35564
12.3297, 6.428, 3.34991, 3.34991, 2.9031, 3.0781, 3.34991, 0, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991, 3.34991
12.3376, 2.13259, 3.34333, 3.34333, 2.03288, -1.21074, 3.34333, 0, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333, 3.34333
12.3455, 2.57001, 3.33634, 3.33634, 2.13776, -0.766324, 3.33634, 0, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634, 3.33634
12.3534, 3.85056, 3.32935, 3.32935, 2.41879, 0.521208, 3.32935, 0, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935, 3.32935
12.3614, 2.41784, 3.32368, 3.32368, 2.10187, -0.905841, 3.32368, 0, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368, 3.32368
12.3693, 4.83321, 3.3174, 3.3174, 2.61404, 1.51581, 3.3174, 0, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174, 3.3174
12.3772, 6.57055, 3.31054, 3.31054, 2.92755, 3.26001, 3.31054, 0, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054, 3.31054
12.3851, 3.74333, 3.30339, 3.30339, 2.39652, 0.439938, 3.30339, 0, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339, 3.30339
12.3931, 2.82354, 3.29625, 3.29625, 2.19626, -0.472709, 3.29625, 0, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625, 3.29625
12.401, 4.76097, 3.28966, 3.28966, 2.60019, 1.4713, 3.28966, 0, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966, 3.28966
12.4089, 2.8166, 3.28293, 3.28293, 2.19468, -0.466328, 3.28293, 0, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293, 3.28293
12.4168, 5.40087, 3.2761, 3.2761, 2.72045, 2.12477, 3.2761, 0, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761, 3.2761
12.4248, 5.78253, 3.26902, 3.26902, 2.78972, 2.51351, 3.26902, 0, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902, 3.26902
12.4327, 3.20297, 3.2617, 3.2617, 2.281, -0.0587306, 3.2617, 0, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617, 3.2617
12.4406, 3.99294, 3.25411, 3.25411, 2.44805, 0.738826, 3.25411, 0, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411, 3.25411
12.4485, 4.20037, 3.24629, 3.24629, 2.49005, 0.954077, 3.24629, 0, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629, 3.24629
12.4565, 2.60372, 3.23837, 3.23837, 2.14563, -0.634656, 3.23837, 0, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837, 3.23837
12.4644, 3.39145, 3.23046, 3.23046, 2.32195, 0.160988, 3.23046, 0, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046, 3.23046
12.4723, 2.38674, 3.22296, 3.22296, 2.09445, -0.836221, 3.22296, 0, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296, 3.22296
12.4802, 1.99504, 3.21515, 3.21515, 1.99876, -1.22011, 3.21515, 0, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515
12.4882, 5.14784, 3.20707, 3.20707, 2.67354, 1.94077, 3.20707, 0, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707, 3.20707
12.4961, 7.60606, 3.19886, 3.19886, 3.09936, 4.4072, 3.19886, 0, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886, 3.19886
12.504, 9.36939, 3.19066, 3.19066, 3.37185, 6.17873, 3.19066, 0, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066, 3.19066
12.5119, 7.98823, 3.18293, 3.18293, 3.16042, 4.8053, 3.18293, 0, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293, 3.18293
12.5199, 6.23903, 3.17486, 3.17486, 2.87037, 3.06417, 3.17486, 0, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486, 3.17486
12.5278, 5.62045, 3.16649, 3.16649, 2.76052, 2.45396, 3.16649, 0, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649, 3.16649
12.5357, 4.25576, 3.15797, 3.15797, 2.50115, 1.09779, 3.15797, 0, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797, 3.15797
12.5436, 4.571, 3.14946, 3.14946, 2.5634, 1.42154, 3.14946, 0, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946, 3.14946
