   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.626666, 0, 0.00219622, 0.000446727, 1.41421, -0.00219622, 0.000451335, 0.000446727, 0.000446736, 0.000446769, 0.000446768, 0.000446851, 0.000496759, 0.00047886, 0.000455451, 0.000449176, 0.00192937, 0.000447048, 0.000446745, 0.00044702, 0.000448145, 0.000446729, 0.000596306, 0.000446727, 0.00046378
0.634531, 0, 0.00319352, 0.000658824, 1.41421, -0.00319352, 0.000665525, 0.000658824, 0.000658837, 0.000658885, 0.000658884, 0.000659004, 0.000731576, 0.000709874, 0.00067151, 0.000662385, 0.00281475, 0.000659216, 0.00065885, 0.000659214, 0.000660679, 0.000658827, 0.000863058, 0.000658824, 0.000683621
0.642396, 0, 0.00458444, 0.000957791, 1.41421, -0.00458444, 0.000967397, 0.000957791, 0.00095781, 0.00095788, 0.000957878, 0.000958049, 0.00106209, 0.00103777, 0.000975977, 0.000962897, 0.00404843, 0.000958269, 0.00095783, 0.000958311, 0.000960215, 0.000957795, 0.00123716, 0.000957791, 0.000993341
0.650261, 0, 0.00649598, 0.00137272, 1.41421, -0.00649598, 0.0013863, 0.00137272, 0.00137275, 0.00137285, 0.00137284, 0.00137309, 0.00152013, 0.00149628, 0.00139842, 0.00137994, 0.00574107, 0.0013733, 0.00137278, 0.00137341, 0.00137588, 0.00137273, 0.00175478, 0.00137272, 0.00142297
0.658126, 0, 0.00908458, 0.00193975, 1.41421, -0.00908458, 0.00195867, 0.00193975, 0.00193978, 0.00193992, 0.00193992, 0.00194026, 0.00214519, 0.00212796, 0.00197557, 0.0019498, 0.00802792, 0.00194045, 0.00193982, 0.00194066, 0.00194385, 0.00193976, 0.00246121, 0.00193975, 0.00200978
0.665991, 0, 0.0125387, 0.00270272, 1.41421, -0.0125387, 0.00272873, 0.00270272, 0.00270278, 0.00270296, 0.00270296, 0.00270342, 0.00298509, 0.00298538, 0.00275196, 0.00271655, 0.0110704, 0.00270358, 0.00270283, 0.00270393, 0.00270804, 0.00270274, 0.00341199, 0.00270272, 0.00279899
0.673856, 0, 0.0170803, 0.00371362, 1.41421, -0.0170803, 0.00374887, 0.00371362, 0.00371369, 0.00371394, 0.00371394, 0.00371457, 0.00409638, 0.00413208, 0.00378036, 0.00373236, 0.0150563, 0.00371465, 0.00371376, 0.00371521, 0.00372048, 0.00371363, 0.00467386, 0.00371362, 0.00384412
0.681722, 0, 0.0229646, 0.00503247, 1.41421, -0.0229646, 0.00507961, 0.00503247, 0.00503257, 0.00503291, 0.0050329, 0.00503374, 0.00554426, 0.0056432, 0.00512171, 0.00505753, 0.0201986, 0.00503372, 0.00503266, 0.00503456, 0.00504129, 0.0050325, 0.0063254, 0.00503247, 0.005207
0.689587, 0, 0.0304778, 0.00672672, 1.41421, -0.0304778, 0.0067889, 0.00672672, 0.00672684, 0.00672729, 0.00672728, 0.00672839, 0.0074018, 0.0076053, 0.00684443, 0.00675977, 0.0267319, 0.00672821, 0.00672697, 0.00672946, 0.00673799, 0.00672675, 0.0084571, 0.00672672, 0.00695697
0.697452, 0, 0.0399324, 0.00886992, 1.41421, -0.0399324, 0.00895085, 0.00886992, 0.00887008, 0.00887067, 0.00887065, 0.0088721, 0.00974851, 0.0101157, 0.00902312, 0.00891293, 0.034906, 0.00887171, 0.00887025, 0.00887349, 0.00888425, 0.00886996, 0.0111712, 0.00886992, 0.00916967
0.705317, 0, 0.0516592, 0.0115396, 1.41421, -0.0516592, 0.0116435, 0.0115396, 0.0115398, 0.0115405, 0.0115405, 0.0115424, 0.0126679, 0.0132807, 0.0117363, 0.0115948, 0.0449777, 0.0115417, 0.01154, 0.0115442, 0.0115576, 0.0115396, 0.0145804, 0.0115396, 0.0119247
0.713182, 0, 0.0659979, 0.0148141, 1.41421, -0.0659979, 0.0149459, 0.0148141, 0.0148144, 0.0148153, 0.0148153, 0.0148177, 0.0162444, 0.0172125, 0.0150635, 0.0148841, 0.057199, 0.0148167, 0.0148147, 0.0148201, 0.0148368, 0.0148142, 0.0188069, 0.0148141, 0.0153025
0.721047, 0, 0.0832836, 0.0187693, 1.41421, -0.0832836, 0.0189342, 0.0187693, 0.0187696, 0.0187708, 0.0187708, 0.0187737, 0.020559, 0.0220252, 0.0190813, 0.0188569, 0.0718038, 0.0187723, 0.01877, 0.018777, 0.0187974, 0.0187694, 0.0239803, 0.0187693, 0.0193807
0.728912, 0, 0.103833, 0.0234736, 1.41421, -0.103833, 0.0236773, 0.0234736, 0.023474, 0.0234755, 0.0234755, 0.0234791, 0.0256846, 0.0278298, 0.0238591, 0.0235819, 0.0889927, 0.0234771, 0.0234745, 0.0234835, 0.0235082, 0.0234737, 0.0302355, 0.0234736, 0.0242296
0.736777, 0, 0.12793, 0.0289834, 1.41421, -0.12793, 0.0292318, 0.0289834, 0.0289839, 0.0289857, 0.0289856, 0.0289901, 0.0316807, 0.034727, 0.0294536, 0.0291154, 0.108916, 0.0289874, 0.0289844, 0.028996, 0.0290255, 0.0289835, 0.0377105, 0.0289834, 0.0299066
0.744642, 0, 0.155807, 0.0353379, 1.41421, -0.155807, 0.0356373, 0.0353379, 0.0353385, 0.0353407, 0.0353406, 0.035346, 0.0385883, 0.0428012, 0.0359046, 0.0354971, 0.13166, 0.0353426, 0.0353392, 0.035354, 0.0353887, 0.0353381, 0.0465453, 0.0353379, 0.036452
0.752508, 0, 0.187636, 0.0425548, 1.41421, -0.187636, 0.0429112, 0.0425548, 0.0425555, 0.0425581, 0.042558, 0.0425644, 0.0464245, 0.0521115, 0.0432294, 0.0427442, 0.157231, 0.0425601, 0.0425563, 0.0425751, 0.0426153, 0.0425549, 0.0568802, 0.0425548, 0.0438834
0.760373, 0, 0.223515, 0.0506256, 1.41421, -0.223515, 0.0510449, 0.0506256, 0.0506264, 0.0506294, 0.0506293, 0.0506368, 0.0551784, 0.062685, 0.0514192, 0.0508484, 0.185545, 0.0506317, 0.0506274, 0.0506511, 0.050697, 0.0506258, 0.068856, 0.0506256, 0.0521924
0.768238, 0, 0.263462, 0.0595132, 1.41421, -0.263462, 0.0600009, 0.0595132, 0.0595142, 0.0595177, 0.0595176, 0.0595263, 0.0648082, 0.0745094, 0.0604362, 0.0597724, 0.216425, 0.0595201, 0.0595154, 0.0595452, 0.0595964, 0.0595135, 0.0826143, 0.0595132, 0.061341
0.776103, 0.949823, 0.30741, 0.0691502, 1.7175, 0.642413, 0.069711, 0.0691502, 0.0691513, 0.0691554, 0.0691552, 0.0691653, 0.0752393, 0.0875268, 0.0702115, 0.0694483, 0.249593, 0.0691579, 0.0691527, 0.06919, 0.0692459, 0.0691505, 0.0982984, 0.0691502, 0.0712604
0.783968, 0.050177, 0.355212, 0.0794392, 1.43184, -0.305035, 0.0800771, 0.0794392, 0.0794405, 0.0794451, 0.0794449, 0.0794563, 0.0863651, 0.10163, 0.0806462, 0.0797782, 0.284682, 0.0794477, 0.0794422, 0.0794886, 0.0795479, 0.0794395, 0.116056, 0.0794392, 0.0818517
0.791833, 0, 0.406648, 0.0902552, 1.41421, -0.406648, 0.0909731, 0.0902552, 0.0902566, 0.0902618, 0.0902616, 0.0902745, 0.0980498, 0.116663, 0.0916135, 0.0906367, 0.321242, 0.0902646, 0.0902587, 0.0903164, 0.0903771, 0.0902555, 0.136038, 0.0902552, 0.0929885
0.799698, 0, 0.461432, 0.101449, 1.41421, -0.461432, 0.102249, 0.101449, 0.101451, 0.101457, 0.101457, 0.101471, 0.110132, 0.132417, 0.102962, 0.101874, 0.358759, 0.10146, 0.101453, 0.101525, 0.101584, 0.10145, 0.1584, 0.101449, 0.10452
0.807563, 0, 0.519228, 0.112855, 1.41421, -0.519228, 0.113737, 0.112855, 0.112857, 0.112863, 0.112863, 0.112879, 0.122433, 0.148642, 0.114524, 0.113324, 0.396677, 0.112866, 0.11286, 0.112948, 0.113003, 0.112856, 0.183298, 0.112855, 0.116281
0.815429, 0, 0.57966, 0.124296, 1.41421, -0.57966, 0.125259, 0.124296, 0.124297, 0.124304, 0.124304, 0.124321, 0.134761, 0.165051, 0.126118, 0.124808, 0.434419, 0.124308, 0.124301, 0.12441, 0.124455, 0.124296, 0.210883, 0.124296, 0.128093
0.823294, 0, 0.642326, 0.13559, 1.41421, -0.642326, 0.136634, 0.13559, 0.135592, 0.1356, 0.135599, 0.135618, 0.146923, 0.181329, 0.137564, 0.136145, 0.471418, 0.135603, 0.135597, 0.13573, 0.13576, 0.135591, 0.241288, 0.13559, 0.139778
0.831159, 1.93294, 0.706801, 0.146564, 1.98316, 1.22614, 0.147685, 0.146564, 0.146567, 0.146575, 0.146574, 0.146594, 0.158732, 0.197151, 0.148683, 0.14716, 0.507136, 0.146578, 0.146573, 0.146736, 0.146742, 0.146565, 0.274612, 0.146564, 0.151168
0.839024, 0.997599, 0.772646, 0.157057, 1.73136, 0.224953, 0.158251, 0.157057, 0.157059, 0.157068, 0.157068, 0.157089, 0.170016, 0.212194, 0.159313, 0.157691, 0.541094, 0.157071, 0.157067, 0.157267, 0.157242, 0.157057, 0.310901, 0.157057, 0.162108
0.846889, 0.0694614, 0.839399, 0.166927, 1.43856, -0.769937, 0.168189, 0.166927, 0.166929, 0.166938, 0.166938, 0.16696, 0.180626, 0.226155, 0.169311, 0.167597, 0.572885, 0.166941, 0.166939, 0.167183, 0.167116, 0.166927, 0.350119, 0.166927, 0.17247
0.854754, 0.925714, 0.906572, 0.176058, 1.71047, 0.0191419, 0.177383, 0.176058, 0.176061, 0.17607, 0.17607, 0.176094, 0.190438, 0.238763, 0.17856, 0.176762, 0.602191, 0.176073, 0.176073, 0.176371, 0.176249, 0.176059, 0.392129, 0.176058, 0.182156
0.862619, 0.997584, 0.973638, 0.184365, 1.73135, 0.0239462, 0.185747, 0.184365, 0.184368, 0.184378, 0.184377, 0.184402, 0.199362, 0.249795, 0.186973, 0.185099, 0.628787, 0.184381, 0.184383, 0.184745, 0.184555, 0.184366, 0.436655, 0.184365, 0.191104
0.870484, 1.0767, 1.04002, 0.191793, 1.75405, 0.0366832, 0.193227, 0.191793, 0.191796, 0.191806, 0.191806, 0.191831, 0.207341, 0.259086, 0.194496, 0.192554, 0.65255, 0.191809, 0.191815, 0.192253, 0.19198, 0.191794, 0.483271, 0.191793, 0.199291
0.87835, 1.83695, 1.10508, 0.198318, 1.95881, 0.731866, 0.199797, 0.198318, 0.198321, 0.198332, 0.198332, 0.198358, 0.214352, 0.266539, 0.201105, 0.199103, 0.673449, 0.198334, 0.198346, 0.198873, 0.1985, 0.198319, 0.531379, 0.198318, 0.206735
0.886215, 0.163054, 1.16812, 0.203947, 1.47073, -1.00506, 0.205466, 0.203947, 0.20395, 0.203961, 0.20396, 0.203987, 0.2204, 0.272124, 0.206805, 0.204752, 0.691538, 0.203963, 0.20398, 0.204612, 0.204121, 0.203947, 0.580204, 0.203947, 0.213492
0.89408, 1.91365, 1.22836, 0.20871, 1.97829, 0.685287, 0.210265, 0.20871, 0.208713, 0.208724, 0.208724, 0.208752, 0.225523, 0.275883, 0.21163, 0.209533, 0.706943, 0.208726, 0.208751, 0.209503, 0.208875, 0.208711, 0.628807, 0.20871, 0.21966
0.901945, 0.0863518, 1.285, 0.212662, 1.44442, -1.19865, 0.214247, 0.212662, 0.212665, 0.212676, 0.212676, 0.212704, 0.229777, 0.27792, 0.215633, 0.2135, 0.719849, 0.212678, 0.212712, 0.2136, 0.212817, 0.212663, 0.676106, 0.212662, 0.225371
0.90981, 0.90883, 1.3372, 0.215872, 1.70553, -0.428368, 0.217485, 0.215872, 0.215875, 0.215887, 0.215886, 0.215915, 0.233237, 0.278393, 0.218885, 0.216722, 0.730482, 0.215888, 0.215933, 0.216973, 0.216015, 0.215873, 0.720913, 0.215872, 0.230787
0.917675, 0.0911696, 1.38412, 0.218421, 1.44609, -1.29295, 0.220059, 0.218421, 0.218424, 0.218436, 0.218436, 0.218465, 0.235991, 0.277507, 0.221468, 0.219281, 0.739094, 0.218437, 0.218496, 0.219702, 0.218552, 0.218422, 0.761995, 0.218421, 0.236098
0.92554, 0, 1.42501, 0.220396, 1.41421, -1.42501, 0.222059, 0.220396, 0.220399, 0.220411, 0.220411, 0.22044, 0.238131, 0.275494, 0.22347, 0.221264, 0.745948, 0.220412, 0.220486, 0.221872, 0.220515, 0.220397, 0.798128, 0.220396, 0.241514
0.933405, 1, 1.4592, 0.221886, 1.73205, -0.459201, 0.223574, 0.221886, 0.221889, 0.221901, 0.2219, 0.22193, 0.239751, 0.272604, 0.224981, 0.22276, 0.751306, 0.221901, 0.221994, 0.223569, 0.221992, 0.221886, 0.828177, 0.221886, 0.247257
0.941271, 0.899188, 1.48619, 0.222975, 1.7027, -0.587002, 0.224691, 0.222975, 0.222978, 0.22299, 0.22299, 0.223019, 0.240942, 0.269087, 0.226086, 0.223854, 0.755417, 0.222989, 0.223104, 0.224874, 0.223069, 0.222975, 0.851161, 0.222975, 0.253558
0.949136, 1.10081, 1.50568, 0.223743, 1.76091, -0.404872, 0.225492, 0.223743, 0.223746, 0.223758, 0.223758, 0.223787, 0.241789, 0.265183, 0.226867, 0.224626, 0.758511, 0.223757, 0.223897, 0.225862, 0.223826, 0.223743, 0.866325, 0.223743, 0.260641
0.957001, 1.89436, 1.51763, 0.224261, 1.97341, 0.376738, 0.226051, 0.224261, 0.224264, 0.224276, 0.224276, 0.224306, 0.242366, 0.26111, 0.227394, 0.225147, 0.760792, 0.224275, 0.224445, 0.226599, 0.224334, 0.224262, 0.873186, 0.224261, 0.268716
0.964866, 1.9976, 1.52222, 0.22459, 1.9994, 0.475381, 0.226433, 0.22459, 0.224594, 0.224606, 0.224605, 0.224635, 0.24274, 0.257058, 0.22773, 0.225479, 0.762436, 0.224605, 0.22481, 0.22714, 0.224654, 0.224591, 0.871578, 0.22459, 0.27797
0.972731, 2.99758, 1.51993, 0.224783, 2.23553, 1.47766, 0.226694, 0.224782, 0.224786, 0.224798, 0.224798, 0.224827, 0.242965, 0.25318, 0.227927, 0.225673, 0.763594, 0.224797, 0.225046, 0.227528, 0.224837, 0.224783, 0.861667, 0.224783, 0.288547
0.980596, 0.997592, 1.51145, 0.224878, 1.73136, -0.51386, 0.22688, 0.224877, 0.224881, 0.224893, 0.224893, 0.224923, 0.243084, 0.249591, 0.228025, 0.225769, 0.764384, 0.224892, 0.225195, 0.227798, 0.224925, 0.224878, 0.84394, 0.224878, 0.300543
0.988461, 0.997583, 1.4977, 0.224907, 1.73135, -0.500119, 0.227029, 0.224906, 0.22491, 0.224922, 0.224922, 0.224952, 0.24313, 0.246371, 0.228056, 0.225799, 0.764901, 0.224921, 0.225293, 0.227975, 0.224947, 0.224907, 0.819187, 0.224907, 0.313985
0.996326, 0.997591, 1.47973, 0.224891, 1.73136, -0.482136, 0.227171, 0.22489, 0.224894, 0.224906, 0.224906, 0.224936, 0.243126, 0.243561, 0.228042, 0.225783, 0.765218, 0.224906, 0.225368, 0.228075, 0.224926, 0.224892, 0.788444, 0.224891, 0.328825
1.00419, 0.997598, 1.45866, 0.224844, 1.73136, -0.46106, 0.227332, 0.224843, 0.224847, 0.22486, 0.224859, 0.224889, 0.243088, 0.241174, 0.227996, 0.225737, 0.765383, 0.224861, 0.225444, 0.228108, 0.224874, 0.224845, 0.75294, 0.224844, 0.344928
1.01206, 2.99759, 1.43563, 0.224773, 2.23553, 1.56195, 0.227534, 0.224772, 0.224777, 0.224789, 0.224788, 0.224818, 0.243023, 0.239194, 0.227925, 0.225667, 0.76543, 0.224792, 0.225542, 0.228077, 0.224799, 0.224774, 0.714014, 0.224773, 0.362065
1.01992, 0.997568, 1.41173, 0.22468, 1.73135, -0.414166, 0.227795, 0.224679, 0.224683, 0.224695, 0.224695, 0.224725, 0.242933, 0.237586, 0.227832, 0.225573, 0.765376, 0.2247, 0.225684, 0.227982, 0.224701, 0.22468, 0.67305, 0.22468, 0.379918
1.02779, 1.87029, 1.38791, 0.22456, 1.9673, 0.482373, 0.228133, 0.224558, 0.224563, 0.224575, 0.224575, 0.224605, 0.242816, 0.236298, 0.227712, 0.225454, 0.765226, 0.224583, 0.225897, 0.227822, 0.224579, 0.224561, 0.631397, 0.22456, 0.398078
1.03565, 1.12491, 1.36497, 0.224408, 1.76774, -0.240054, 0.228568, 0.224406, 0.224411, 0.224423, 0.224423, 0.224453, 0.242665, 0.235268, 0.22756, 0.225301, 0.764976, 0.224435, 0.226214, 0.22759, 0.224424, 0.224408, 0.590302, 0.224408, 0.416066
1.04352, 1.86545, 1.34348, 0.224213, 1.96608, 0.521974, 0.229121, 0.224211, 0.224217, 0.224229, 0.224229, 0.224259, 0.242472, 0.234429, 0.227366, 0.225107, 0.764612, 0.224246, 0.226681, 0.227282, 0.224227, 0.224214, 0.550863, 0.224213, 0.433343
1.05138, 1.26428, 1.32385, 0.223966, 1.80673, -0.059572, 0.229814, 0.223963, 0.22397, 0.223982, 0.223982, 0.224012, 0.242226, 0.233715, 0.227119, 0.22486, 0.76411, 0.224005, 0.227358, 0.226892, 0.223978, 0.223967, 0.513984, 0.223966, 0.449342
1.05925, 2.86304, 1.30628, 0.223654, 2.20523, 1.55676, 0.230673, 0.22365, 0.223657, 0.22367, 0.223669, 0.223699, 0.241914, 0.233061, 0.226806, 0.224548, 0.763443, 0.223701, 0.228327, 0.226411, 0.223664, 0.223655, 0.480357, 0.223654, 0.463493
1.06711, 1.99759, 1.29081, 0.223263, 1.9994, 0.706773, 0.231726, 0.223258, 0.223266, 0.223279, 0.223278, 0.223308, 0.241523, 0.232405, 0.226415, 0.224157, 0.762578, 0.223321, 0.229692, 0.225834, 0.223272, 0.223264, 0.45045, 0.223263, 0.475256
1.07498, 1.99757, 1.27736, 0.22278, 1.99939, 0.720204, 0.232997, 0.222773, 0.222783, 0.222795, 0.222795, 0.222825, 0.24104, 0.231694, 0.225932, 0.223673, 0.761475, 0.222851, 0.231583, 0.225152, 0.222787, 0.22278, 0.424522, 0.22278, 0.484154
1.08284, 0.141802, 1.26578, 0.222189, 1.46349, -1.12398, 0.234513, 0.22218, 0.222192, 0.222204, 0.222204, 0.222234, 0.240449, 0.230882, 0.225341, 0.223083, 0.760093, 0.222277, 0.234157, 0.224357, 0.222195, 0.22219, 0.402634, 0.222189, 0.489799
1.09071, 0, 1.25589, 0.221476, 1.41421, -1.25589, 0.236292, 0.221464, 0.221479, 0.221491, 0.221491, 0.221521, 0.239736, 0.22993, 0.224628, 0.22237, 0.758388, 0.221585, 0.237598, 0.223439, 0.221482, 0.221476, 0.384679, 0.221476, 0.491922
1.09857, 1.70198, 1.24755, 0.220625, 1.92405, 0.454435, 0.238344, 0.220611, 0.220628, 0.22064, 0.22064, 0.22067, 0.238885, 0.228807, 0.223777, 0.221519, 0.756315, 0.22076, 0.242115, 0.222387, 0.22063, 0.220626, 0.370417, 0.220625, 0.490386
1.10644, 1.14658, 1.24064, 0.21962, 1.77386, -0.094061, 0.240666, 0.219602, 0.219624, 0.219636, 0.219635, 0.219665, 0.237881, 0.227488, 0.222772, 0.220514, 0.753832, 0.219788, 0.247933, 0.22119, 0.219625, 0.219621, 0.359504, 0.21962, 0.485192
1.1143, 2.99758, 1.23515, 0.218445, 2.23553, 1.76243, 0.243237, 0.218422, 0.218448, 0.218461, 0.21846, 0.21849, 0.236706, 0.225956, 0.221597, 0.219339, 0.7509, 0.218654, 0.255285, 0.219833, 0.218449, 0.218446, 0.351528, 0.218445, 0.476487
1.12217, 1.84134, 1.23113, 0.217082, 1.95993, 0.610214, 0.246016, 0.217053, 0.217085, 0.217098, 0.217097, 0.217127, 0.235343, 0.224196, 0.220234, 0.217976, 0.74749, 0.217341, 0.264392, 0.218302, 0.217085, 0.217083, 0.346036, 0.217082, 0.464542
1.13003, 0.312511, 1.22869, 0.215514, 1.52069, -0.916179, 0.248937, 0.215478, 0.215517, 0.215529, 0.215529, 0.215559, 0.233774, 0.222199, 0.218666, 0.216408, 0.743586, 0.215835, 0.275454, 0.21658, 0.215517, 0.215515, 0.342565, 0.215514, 0.449742
1.1379, 0, 1.22799, 0.213722, 1.41421, -1.22799, 0.251908, 0.213677, 0.213725, 0.213737, 0.213737, 0.213767, 0.231982, 0.219955, 0.216874, 0.214616, 0.739189, 0.214118, 0.288619, 0.21465, 0.213724, 0.213723, 0.340656, 0.213722, 0.432557
1.14576, 0, 1.22919, 0.211688, 1.41421, -1.22919, 0.254815, 0.211633, 0.211691, 0.211703, 0.211703, 0.211733, 0.229949, 0.217458, 0.21484, 0.212582, 0.734324, 0.212175, 0.303965, 0.212492, 0.21169, 0.211689, 0.339875, 0.211688, 0.413511
1.15363, 0, 1.23242, 0.209394, 1.41421, -1.23242, 0.257516, 0.209326, 0.209397, 0.20941, 0.209409, 0.209439, 0.227655, 0.214702, 0.212546, 0.210288, 0.729047, 0.20999, 0.321473, 0.210089, 0.209396, 0.209395, 0.33982, 0.209394, 0.393153
1.16149, 0.831697, 1.23773, 0.206823, 1.68276, -0.406038, 0.259853, 0.206739, 0.206826, 0.206838, 0.206838, 0.206868, 0.225083, 0.211679, 0.209975, 0.207717, 0.723449, 0.207547, 0.341006, 0.207422, 0.206824, 0.206823, 0.340127, 0.206823, 0.372023
1.16936, 0.168303, 1.24509, 0.203957, 1.47252, -1.07679, 0.261655, 0.203855, 0.203961, 0.203973, 0.203972, 0.204003, 0.222218, 0.208382, 0.207109, 0.204851, 0.717664, 0.204834, 0.362295, 0.204473, 0.203959, 0.203958, 0.340476, 0.203957, 0.350629
1.17722, 1, 1.25433, 0.200784, 1.73205, -0.254329, 0.262747, 0.200658, 0.200787, 0.200799, 0.200799, 0.200829, 0.219044, 0.204807, 0.203936, 0.201678, 0.711881, 0.201836, 0.384923, 0.201227, 0.200785, 0.200785, 0.340587, 0.200784, 0.329421
1.18509, 0.824448, 1.26515, 0.197291, 1.68061, -0.440701, 0.262961, 0.197138, 0.197294, 0.197307, 0.197306, 0.197336, 0.215552, 0.200946, 0.200443, 0.198185, 0.706343, 0.198545, 0.408332, 0.197672, 0.197292, 0.197292, 0.340224, 0.197291, 0.308778
1.19295, 4.46378, 1.27715, 0.193471, 2.5424, 3.18663, 0.262145, 0.193286, 0.193474, 0.193486, 0.193486, 0.193516, 0.211731, 0.196796, 0.196623, 0.194365, 0.701359, 0.194953, 0.43183, 0.193798, 0.193472, 0.193472, 0.339185, 0.193471, 0.288995
1.20082, 3.5314, 1.28985, 0.18932, 2.35189, 2.24155, 0.260174, 0.189096, 0.189323, 0.189336, 0.189335, 0.189365, 0.207581, 0.192355, 0.192472, 0.190214, 0.697308, 0.191058, 0.454615, 0.1896, 0.189321, 0.189321, 0.33731, 0.18932, 0.270286
1.20868, 1.99759, 1.30274, 0.184841, 1.9994, 0.694856, 0.256959, 0.184572, 0.184845, 0.184857, 0.184856, 0.184887, 0.203102, 0.187626, 0.187993, 0.185735, 0.694643, 0.186863, 0.475817, 0.185081, 0.184842, 0.184842, 0.33447, 0.184841, 0.252781
1.21655, 1.99759, 1.31533, 0.180043, 1.9994, 0.682263, 0.252454, 0.179719, 0.180046, 0.180059, 0.180058, 0.180088, 0.198304, 0.182615, 0.183195, 0.180937, 0.693899, 0.182375, 0.494535, 0.180249, 0.180044, 0.180044, 0.330572, 0.180043, 0.236542
1.22442, 1.99758, 1.32723, 0.174941, 1.9994, 0.670349, 0.246662, 0.174554, 0.174944, 0.174956, 0.174956, 0.174986, 0.193201, 0.177335, 0.178093, 0.175835, 0.695689, 0.177611, 0.509897, 0.175117, 0.174941, 0.174942, 0.325557, 0.174941, 0.221567
1.23228, 3.99759, 1.33824, 0.169558, 2.449, 2.65935, 0.239634, 0.169096, 0.169561, 0.169573, 0.169573, 0.169603, 0.187818, 0.171806, 0.17271, 0.170452, 0.700706, 0.172592, 0.521111, 0.169709, 0.169558, 0.169559, 0.319396, 0.169558, 0.207809
1.24015, 0.190009, 1.34837, 0.163924, 1.47987, -1.15836, 0.231469, 0.163375, 0.163928, 0.16394, 0.163939, 0.163969, 0.182184, 0.166055, 0.167076, 0.164818, 0.70972, 0.16735, 0.527523, 0.164053, 0.163925, 0.163925, 0.312096, 0.163924, 0.195189
1.24801, 0, 1.35792, 0.158078, 1.41421, -1.35792, 0.22231, 0.157426, 0.158081, 0.158093, 0.158093, 0.158123, 0.176338, 0.160115, 0.16123, 0.158972, 0.723572, 0.161926, 0.52866, 0.158188, 0.158078, 0.158078, 0.303697, 0.158078, 0.183607
1.25588, 1, 1.36749, 0.152062, 1.73205, -0.367488, 0.212334, 0.151292, 0.152066, 0.152078, 0.152077, 0.152108, 0.170322, 0.154026, 0.155214, 0.152956, 0.743163, 0.156367, 0.524266, 0.152156, 0.152063, 0.152063, 0.29427, 0.152062, 0.172957
1.26374, 2.80036, 1.37803, 0.145929, 2.19097, 1.42233, 0.201745, 0.14502, 0.145932, 0.145944, 0.145944, 0.145974, 0.164188, 0.147836, 0.14908, 0.146822, 0.769444, 0.150734, 0.514326, 0.146009, 0.145929, 0.145929, 0.283917, 0.145929, 0.163135
1.27161, 2.19964, 1.39079, 0.139731, 2.0493, 0.808852, 0.19076, 0.138663, 0.139734, 0.139746, 0.139746, 0.139776, 0.157989, 0.141595, 0.142882, 0.140625, 0.8034, 0.145095, 0.499063, 0.139799, 0.139731, 0.139732, 0.27277, 0.139731, 0.154044
1.27947, 1.79551, 1.40731, 0.133527, 1.94821, 0.388206, 0.179604, 0.132276, 0.133531, 0.133543, 0.133542, 0.133572, 0.151784, 0.13536, 0.136679, 0.134421, 0.846027, 0.139527, 0.478929, 0.133585, 0.133527, 0.133528, 0.260983, 0.133527, 0.145603
1.28734, 0.204486, 1.42933, 0.127377, 1.48475, -1.22485, 0.168492, 0.125914, 0.12738, 0.127392, 0.127392, 0.127422, 0.145632, 0.129185, 0.130528, 0.12827, 0.89832, 0.134118, 0.454573, 0.127426, 0.127377, 0.127377, 0.24873, 0.127377, 0.137746
1.2952, 1.7907, 1.45876, 0.121339, 1.94697, 0.331938, 0.157626, 0.119633, 0.121342, 0.121354, 0.121354, 0.121384, 0.139591, 0.123129, 0.124489, 0.122232, 0.96124, 0.128961, 0.426797, 0.12138, 0.121339, 0.121339, 0.236198, 0.121339, 0.130422
1.30307, 2.99759, 1.49756, 0.115469, 2.23553, 1.50003, 0.147184, 0.113486, 0.115473, 0.115485, 0.115484, 0.115514, 0.133717, 0.117246, 0.118619, 0.116362, 1.0357, 0.124159, 0.396506, 0.115504, 0.115469, 0.11547, 0.223578, 0.115469, 0.123596
1.31093, 1.99759, 1.54767, 0.109822, 1.9994, 0.449917, 0.137314, 0.107522, 0.109825, 0.109837, 0.109837, 0.109867, 0.128065, 0.111589, 0.11297, 0.110715, 1.12253, 0.119818, 0.36465, 0.109851, 0.109822, 0.109823, 0.21106, 0.109822, 0.117244
1.3188, 2.9976, 1.61094, 0.104444, 2.23553, 1.38666, 0.128136, 0.101784, 0.104447, 0.104459, 0.104459, 0.104489, 0.122679, 0.106204, 0.107591, 0.105336, 1.22249, 0.116049, 0.332169, 0.104469, 0.104444, 0.104445, 0.198824, 0.104444, 0.111351
1.32666, 3.5597, 1.68901, 0.0993757, 2.3579, 1.8707, 0.119734, 0.0963065, 0.0993789, 0.0993911, 0.0993907, 0.0994207, 0.117601, 0.10113, 0.102521, 0.100267, 1.33619, 0.112961, 0.299944, 0.0993965, 0.0993757, 0.0993764, 0.187033, 0.0993757, 0.105909
