   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.3989, 6.99752, 3.02869, 3.02868, 2.99959, 3.96883, 3.02868, 0, 3.02869, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02868, 3.02869, 3.02868, 3.02868, 3.02868, 3.02868
12.4067, 3.38181, 3.01842, 3.01841, 2.31987, 0.363393, 3.01841, 0, 3.01842, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841, 3.01841
12.4146, 4.37692, 3.01798, 3.01798, 2.52526, 1.35894, 3.01798, 0, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798, 3.01798
12.4225, 6.23395, 3.01332, 3.01331, 2.86949, 3.22063, 3.01331, 0, 3.01332, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01331, 3.01332, 3.01331, 3.01331, 3.01331, 3.01331
12.4303, 4.50545, 3.00495, 3.00494, 2.55058, 1.5005, 3.00494, 0, 3.00495, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494, 3.00494
12.4382, 6.11524, 2.99473, 2.99472, 2.84873, 3.12051, 2.99472, 0, 2.99473, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472, 2.99472
12.446, 5.37212, 2.98453, 2.98452, 2.71516, 2.38759, 2.98452, 0, 2.98453, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452, 2.98452
12.4539, 1.9976, 2.98362, 2.98362, 1.9994, -0.986023, 2.98362, 0, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362, 2.98362
12.4618, 3.36485, 2.97856, 2.97855, 2.31622, 0.386293, 2.97855, 0, 2.97856, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855, 2.97855
12.4696, 2.63024, 2.96985, 2.96984, 2.1518, -0.339616, 2.96984, 0, 2.96985, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96984, 2.96985, 2.96984, 2.96984, 2.96984, 2.96984
12.4775, 6.72292, 2.95933, 2.95932, 2.95346, 3.76359, 2.95932, 0, 2.95933, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95932, 2.95933, 2.95932, 2.95932, 2.95932, 2.95932
12.4854, 3.99257, 2.94883, 2.94882, 2.44797, 1.04373, 2.94882, 0, 2.94883, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94882, 2.94883, 2.94882, 2.94882, 2.94882, 2.94882
12.4932, 3.63494, 2.94783, 2.94783, 2.3738, 0.687111, 2.94783, 0, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783, 2.94783
12.5011, 5.64015, 2.94277, 2.94277, 2.76408, 2.69738, 2.94277, 0, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277, 2.94277
12.509, 3.35043, 2.93414, 2.93413, 2.3131, 0.416294, 2.93413, 0, 2.93414, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413, 2.93413
12.5168, 3.99496, 2.92373, 2.92373, 2.44846, 1.07122, 2.92373, 0, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373, 2.92373
12.5247, 2.34346, 2.91335, 2.91334, 2.0841, -0.569891, 2.91334, 0, 2.91335, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334, 2.91334
12.5325, 7.68377, 2.91175, 2.91174, 3.11188, 4.77202, 2.91174, 0, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174, 2.91174
12.5404, 6.95824, 2.9062, 2.90619, 2.99303, 4.05204, 2.90619, 0, 2.9062, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619, 2.90619
12.5483, 2.65465, 2.89719, 2.89719, 2.15746, -0.242545, 2.89719, 0, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719, 2.89719
12.5561, 7.01276, 2.88647, 2.88647, 3.00213, 4.12629, 2.88647, 0, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647, 2.88647
12.564, 5.98224, 2.87577, 2.87577, 2.82529, 3.10646, 2.87577, 0, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577, 2.87577
12.5719, 1.33127, 2.87403, 2.87403, 1.82518, -1.54276, 2.87403, 0, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403, 2.87403
12.5797, 7.66394, 2.86848, 2.86848, 3.10869, 4.79546, 2.86848, 0, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848, 2.86848
12.5876, 3.32615, 2.85957, 2.85957, 2.30784, 0.466572, 2.85957, 0, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957, 2.85957
12.5955, 1.66914, 2.849, 2.84899, 1.9155, -1.17985, 2.84899, 0, 2.849, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899, 2.84899
12.6033, 2.99752, 2.83844, 2.83843, 2.23551, 0.159079, 2.83843, 0, 2.83844, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83843, 2.83844, 2.83843, 2.83843, 2.83843, 2.83843
12.6112, 6.67608, 2.83599, 2.83598, 2.94552, 3.84009, 2.83598, 0, 2.83599, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83598, 2.83599, 2.83598, 2.83598, 2.83598, 2.83598
12.6191, 3.27683, 2.8299, 2.82989, 2.29713, 0.446931, 2.82989, 0, 2.8299, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989, 2.82989
12.6269, 4.03986, 2.8206, 2.82059, 2.45761, 1.21926, 2.82059, 0, 2.8206, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059, 2.82059
12.6348, 3.62606, 2.80971, 2.8097, 2.37193, 0.816352, 2.8097, 0, 2.80971, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097, 2.8097
12.6426, 2.99294, 2.79884, 2.79884, 2.23449, 0.194094, 2.79884, 0, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884, 2.79884
12.6505, 3.37373, 2.79624, 2.79623, 2.31813, 0.577487, 2.79623, 0, 2.79624, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79623, 2.79624, 2.79623, 2.79623, 2.79623, 2.79623
12.6584, 3.99765, 2.79014, 2.79014, 2.44901, 1.2075, 2.79014, 0, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014, 2.79014
12.6662, 1.30235, 2.78095, 2.78094, 1.81724, -1.4786, 2.78094, 0, 2.78095, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78094, 2.78095, 2.78094, 2.78094, 2.78094, 2.78094
12.6741, 2.69278, 2.77023, 2.77022, 2.16628, -0.0774503, 2.77022, 0, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022, 2.77022
12.682, 2.99756, 2.75952, 2.75951, 2.23552, 0.238038, 2.75951, 0, 2.75952, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75951, 2.75952, 2.75951, 2.75951, 2.75951, 2.75951
12.6898, 1.59244, 2.75619, 2.75619, 1.89537, -1.16375, 2.75619, 0, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619, 2.75619
12.6977, 3.99257, 2.74953, 2.74953, 2.44797, 1.24303, 2.74953, 0, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953, 2.74953
12.7056, 4.70037, 2.73994, 2.73993, 2.58851, 1.96044, 2.73993, 0, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993, 2.73993
12.7134, 4.70508, 2.72889, 2.72888, 2.58942, 1.97619, 2.72888, 0, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888, 2.72888
12.7213, 3.28525, 2.71786, 2.71785, 2.29897, 0.567396, 2.71785, 0, 2.71786, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785, 2.71785
12.7291, 5.71004, 2.71439, 2.71439, 2.7767, 2.99564, 2.71439, 0, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439, 2.71439
12.737, 2.12944, 2.70774, 2.70773, 2.0321, -0.578298, 2.70773, 0, 2.70774, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773, 2.70773
12.7449, 4.86548, 2.69825, 2.69825, 2.62021, 2.16722, 2.69825, 0, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825, 2.69825
12.7527, 1.99777, 2.68737, 2.68736, 1.99944, -0.689602, 2.68736, 0, 2.68737, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68736, 2.68737, 2.68736, 2.68736, 2.68736, 2.68736
12.7606, 1.72181, 2.67651, 2.6765, 1.9292, -0.954702, 2.6765, 0, 2.67651, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765, 2.6765
12.7685, 1.09294, 2.67233, 2.67232, 1.75867, -1.57939, 2.67232, 0, 2.67233, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232, 2.67232
12.7763, 4.99094, 2.66512, 2.66511, 2.64404, 2.32583, 2.66511, 0, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511, 2.66511
12.7842, 5.72132, 2.65523, 2.65522, 2.77873, 3.06609, 2.65522, 0, 2.65523, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65522, 2.65523, 2.65522, 2.65522, 2.65522, 2.65522
12.7921, 3.46072, 2.64403, 2.64402, 2.33682, 0.816689, 2.64402, 0, 2.64403, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402, 2.64402
12.7999, 2.26146, 2.63285, 2.63284, 2.06433, -0.37139, 2.63284, 0, 2.63285, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63284, 2.63285, 2.63284, 2.63284, 2.63284, 2.63284
12.8078, 2.47261, 2.62855, 2.62854, 2.11486, -0.155938, 2.62854, 0, 2.62855, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62854, 2.62855, 2.62854, 2.62854, 2.62854, 2.62854
12.8156, 3.51747, 2.62136, 2.62135, 2.34893, 0.896112, 2.62135, 0, 2.62136, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135, 2.62135
12.8235, 5.25204, 2.6116, 2.61159, 2.69296, 2.64045, 2.61159, 0, 2.6116, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159, 2.61159
12.8314, 6.73854, 2.60056, 2.60055, 2.9561, 4.13797, 2.60055, 0, 2.60056, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60055, 2.60056, 2.60055, 2.60055, 2.60055, 2.60055
12.8392, 1.74346, 2.58956, 2.58954, 1.9348, -0.846092, 2.58954, 0, 2.58955, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58954, 2.58955, 2.58954, 2.58954, 2.58954, 2.58954
12.8471, 3.99768, 2.58457, 2.58456, 2.44902, 1.4131, 2.58456, 0, 2.58457, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456, 2.58456
12.855, 0.997522, 2.57686, 2.57684, 1.73134, -1.57933, 2.57684, 0, 2.57685, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684, 2.57684
12.8628, 2.24201, 2.56672, 2.5667, 2.05961, -0.324711, 2.5667, 0, 2.56672, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667, 2.5667
12.8707, 3.51128, 2.55539, 2.55537, 2.34761, 0.955888, 2.55537, 0, 2.55539, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537, 2.55537
12.8786, 2.47906, 2.54409, 2.54406, 2.11638, -0.0650275, 2.54406, 0, 2.54408, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406, 2.54406
12.8864, 3.99523, 2.53902, 2.53899, 2.44852, 1.45621, 2.53899, 0, 2.53902, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899, 2.53899
12.8943, 3.9951, 2.53134, 2.5313, 2.44849, 1.46376, 2.5313, 0, 2.53134, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313, 2.5313
12.9022, 6.53061, 2.52134, 2.52128, 2.92072, 4.00926, 2.52128, 0, 2.52134, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128, 2.52128
12.91, 5.22986, 2.5102, 2.51012, 2.68884, 2.71966, 2.51012, 0, 2.5102, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012, 2.51012
12.9179, 3.68017, 2.49909, 2.49898, 2.38331, 1.18108, 2.49898, 0, 2.49909, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898, 2.49898
12.9257, 5.31499, 2.49341, 2.49326, 2.70462, 2.82158, 2.49326, 0, 2.49341, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326, 2.49326
12.9336, 0.774969, 2.48529, 2.48508, 1.66582, -1.71032, 2.48508, 0, 2.48529, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508, 2.48508
12.9415, 4.44064, 2.47502, 2.47473, 2.53784, 1.96563, 2.47473, 0, 2.47502, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473, 2.47473
12.9493, 2.55936, 2.4637, 2.46331, 2.13526, 0.0956545, 2.46331, 0, 2.4637, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331, 2.46331
12.9572, 3.6461, 2.45244, 2.45192, 2.37615, 1.19365, 2.45192, 0, 2.45244, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192, 2.45192
12.9651, 5.77993, 2.44681, 2.44611, 2.78925, 3.33312, 2.44611, 0, 2.44681, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611, 2.44611
12.9729, 2.20558, 2.4389, 2.43797, 2.05075, -0.23332, 2.43797, 0, 2.43889, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797, 2.43797
12.9808, 5.5767, 2.42898, 2.42776, 2.75258, 3.14773, 2.42776, 0, 2.42897, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776, 2.42776
12.9887, 0.791698, 2.41812, 2.41652, 1.67084, -1.62642, 2.41652, 0, 2.41812, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41652, 2.41653, 2.41652, 2.41652, 2.41652, 2.41652
12.9965, 2.40664, 2.40739, 2.40532, 2.0992, -0.000746727, 2.40532, 0, 2.40739, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532, 2.40532
13.0044, 4.99534, 2.40161, 2.39893, 2.64487, 2.59374, 2.39893, 0, 2.4016, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893, 2.39893
13.0122, 2.59802, 2.3938, 2.39036, 2.1443, 0.204218, 2.39036, 0, 2.3938, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036, 2.39036
13.0201, 2.78414, 2.38425, 2.37987, 2.18727, 0.399889, 2.37987, 0, 2.38425, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987, 2.37987
13.028, 5.79727, 2.37397, 2.36843, 2.79236, 3.4233, 2.36843, 0, 2.37397, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843, 2.36843
13.0358, 3.99257, 2.36399, 2.35702, 2.44797, 1.62858, 2.35702, 0, 2.36398, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702, 2.35702
13.0437, 4.42602, 2.35926, 2.35057, 2.53496, 2.06677, 2.35057, 0, 2.35925, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057, 2.35057
13.0516, 0.373234, 2.35282, 2.34205, 1.54053, -1.97958, 2.34205, 0, 2.35282, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205, 2.34205
